seed,update,parameter_id,shape,m,n,aspect_ratio,min_dim,rank,factor_precision,side_info_bits,side_info_over_residual
0,2048,transformer.h.5.mlp.w1.weight,"[1024, 384]",1024,384,2.6666666666666665,384,7,bf16,157808,0.10033162434895833
0,2048,transformer.h.5.mlp.w1.weight,"[1024, 384]",1024,384,2.6666666666666665,384,7,fp16,157808,0.10033162434895833
0,2048,transformer.h.5.mlp.w1.weight,"[1024, 384]",1024,384,2.6666666666666665,384,7,bf16_uv_fp32_sigma,157920,0.10040283203125
0,2048,transformer.h.5.mlp.w1.weight,"[1024, 384]",1024,384,2.6666666666666665,384,7,fp16_uv_fp32_sigma,157920,0.10040283203125
0,2048,transformer.h.5.mlp.w1.weight,"[1024, 384]",1024,384,2.6666666666666665,384,34,fp32,1532992,0.9746500651041666
0,2048,transformer.h.5.mlp.w1.weight,"[1024, 384]",1024,384,2.6666666666666665,384,34,bf16,766496,0.4873250325520833
0,2048,transformer.h.5.mlp.w1.weight,"[1024, 384]",1024,384,2.6666666666666665,384,34,fp16,766496,0.4873250325520833
0,2048,transformer.h.5.mlp.w1.weight,"[1024, 384]",1024,384,2.6666666666666665,384,34,bf16_uv_fp32_sigma,767040,0.4876708984375
0,2048,transformer.h.5.mlp.w1.weight,"[1024, 384]",1024,384,2.6666666666666665,384,34,fp16_uv_fp32_sigma,767040,0.4876708984375
0,2048,transformer.h.5.mlp.w1.weight,"[1024, 384]",1024,384,2.6666666666666665,384,97,fp32,4373536,2.7806193033854165
0,2048,transformer.h.5.mlp.w1.weight,"[1024, 384]",1024,384,2.6666666666666665,384,97,bf16,2186768,1.3903096516927083
0,2048,transformer.h.5.mlp.w1.weight,"[1024, 384]",1024,384,2.6666666666666665,384,97,fp16,2186768,1.3903096516927083
0,2048,transformer.h.5.mlp.w1.weight,"[1024, 384]",1024,384,2.6666666666666665,384,97,bf16_uv_fp32_sigma,2188320,1.39129638671875
0,2048,transformer.h.5.mlp.w1.weight,"[1024, 384]",1024,384,2.6666666666666665,384,97,fp16_uv_fp32_sigma,2188320,1.39129638671875
0,2048,transformer.h.5.mlp.w2.weight,"[1024, 384]",1024,384,2.6666666666666665,384,1,fp32,45088,0.028666178385416668
0,2048,transformer.h.5.mlp.w2.weight,"[1024, 384]",1024,384,2.6666666666666665,384,1,bf16,22544,0.014333089192708334
0,2048,transformer.h.5.mlp.w2.weight,"[1024, 384]",1024,384,2.6666666666666665,384,1,fp16,22544,0.014333089192708334
0,2048,transformer.h.5.mlp.w2.weight,"[1024, 384]",1024,384,2.6666666666666665,384,1,bf16_uv_fp32_sigma,22560,0.01434326171875
0,2048,transformer.h.5.mlp.w2.weight,"[1024, 384]",1024,384,2.6666666666666665,384,1,fp16_uv_fp32_sigma,22560,0.01434326171875
0,2048,transformer.h.5.mlp.w2.weight,"[1024, 384]",1024,384,2.6666666666666665,384,2,fp32,90176,0.057332356770833336
0,2048,transformer.h.5.mlp.w2.weight,"[1024, 384]",1024,384,2.6666666666666665,384,2,bf16,45088,0.028666178385416668
0,2048,transformer.h.5.mlp.w2.weight,"[1024, 384]",1024,384,2.6666666666666665,384,2,fp16,45088,0.028666178385416668
0,2048,transformer.h.5.mlp.w2.weight,"[1024, 384]",1024,384,2.6666666666666665,384,2,bf16_uv_fp32_sigma,45120,0.0286865234375
0,2048,transformer.h.5.mlp.w2.weight,"[1024, 384]",1024,384,2.6666666666666665,384,2,fp16_uv_fp32_sigma,45120,0.0286865234375
0,2048,transformer.h.5.mlp.w2.weight,"[1024, 384]",1024,384,2.6666666666666665,384,4,fp32,180352,0.11466471354166667
0,2048,transformer.h.5.mlp.w2.weight,"[1024, 384]",1024,384,2.6666666666666665,384,4,bf16,90176,0.057332356770833336
0,2048,transformer.h.5.mlp.w2.weight,"[1024, 384]",1024,384,2.6666666666666665,384,4,fp16,90176,0.057332356770833336
0,2048,transformer.h.5.mlp.w2.weight,"[1024, 384]",1024,384,2.6666666666666665,384,4,bf16_uv_fp32_sigma,90240,0.057373046875
0,2048,transformer.h.5.mlp.w2.weight,"[1024, 384]",1024,384,2.6666666666666665,384,4,fp16_uv_fp32_sigma,90240,0.057373046875
0,2048,transformer.h.5.mlp.w2.weight,"[1024, 384]",1024,384,2.6666666666666665,384,8,fp32,360704,0.22932942708333334
0,2048,transformer.h.5.mlp.w2.weight,"[1024, 384]",1024,384,2.6666666666666665,384,8,bf16,180352,0.11466471354166667
0,2048,transformer.h.5.mlp.w2.weight,"[1024, 384]",1024,384,2.6666666666666665,384,8,fp16,180352,0.11466471354166667
0,2048,transformer.h.5.mlp.w2.weight,"[1024, 384]",1024,384,2.6666666666666665,384,8,bf16_uv_fp32_sigma,180480,0.11474609375
0,2048,transformer.h.5.mlp.w2.weight,"[1024, 384]",1024,384,2.6666666666666665,384,8,fp16_uv_fp32_sigma,180480,0.11474609375
0,2048,transformer.h.5.mlp.w2.weight,"[1024, 384]",1024,384,2.6666666666666665,384,16,fp32,721408,0.4586588541666667
0,2048,transformer.h.5.mlp.w2.weight,"[1024, 384]",1024,384,2.6666666666666665,384,16,bf16,360704,0.22932942708333334
0,2048,transformer.h.5.mlp.w2.weight,"[1024, 384]",1024,384,2.6666666666666665,384,16,fp16,360704,0.22932942708333334
0,2048,transformer.h.5.mlp.w2.weight,"[1024, 384]",1024,384,2.6666666666666665,384,16,bf16_uv_fp32_sigma,360960,0.2294921875
0,2048,transformer.h.5.mlp.w2.weight,"[1024, 384]",1024,384,2.6666666666666665,384,16,fp16_uv_fp32_sigma,360960,0.2294921875
0,2048,transformer.h.5.mlp.w2.weight,"[1024, 384]",1024,384,2.6666666666666665,384,1,fp32,45088,0.028666178385416668
0,2048,transformer.h.5.mlp.w2.weight,"[1024, 384]",1024,384,2.6666666666666665,384,1,bf16,22544,0.014333089192708334
0,2048,transformer.h.5.mlp.w2.weight,"[1024, 384]",1024,384,2.6666666666666665,384,1,fp16,22544,0.014333089192708334
0,2048,transformer.h.5.mlp.w2.weight,"[1024, 384]",1024,384,2.6666666666666665,384,1,bf16_uv_fp32_sigma,22560,0.01434326171875
0,2048,transformer.h.5.mlp.w2.weight,"[1024, 384]",1024,384,2.6666666666666665,384,1,fp16_uv_fp32_sigma,22560,0.01434326171875
0,2048,transformer.h.5.mlp.w2.weight,"[1024, 384]",1024,384,2.6666666666666665,384,7,fp32,315616,0.20066324869791666
0,2048,transformer.h.5.mlp.w2.weight,"[1024, 384]",1024,384,2.6666666666666665,384,7,bf16,157808,0.10033162434895833
0,2048,transformer.h.5.mlp.w2.weight,"[1024, 384]",1024,384,2.6666666666666665,384,7,fp16,157808,0.10033162434895833
0,2048,transformer.h.5.mlp.w2.weight,"[1024, 384]",1024,384,2.6666666666666665,384,7,bf16_uv_fp32_sigma,157920,0.10040283203125
0,2048,transformer.h.5.mlp.w2.weight,"[1024, 384]",1024,384,2.6666666666666665,384,7,fp16_uv_fp32_sigma,157920,0.10040283203125
0,2048,transformer.h.5.mlp.w2.weight,"[1024, 384]",1024,384,2.6666666666666665,384,35,fp32,1578080,1.0033162434895833
0,2048,transformer.h.5.mlp.w2.weight,"[1024, 384]",1024,384,2.6666666666666665,384,35,bf16,789040,0.5016581217447916
0,2048,transformer.h.5.mlp.w2.weight,"[1024, 384]",1024,384,2.6666666666666665,384,35,fp16,789040,0.5016581217447916
0,2048,transformer.h.5.mlp.w2.weight,"[1024, 384]",1024,384,2.6666666666666665,384,35,bf16_uv_fp32_sigma,789600,0.50201416015625
0,2048,transformer.h.5.mlp.w2.weight,"[1024, 384]",1024,384,2.6666666666666665,384,35,fp16_uv_fp32_sigma,789600,0.50201416015625
0,2048,transformer.h.5.mlp.w2.weight,"[1024, 384]",1024,384,2.6666666666666665,384,98,fp32,4418624,2.8092854817708335
0,2048,transformer.h.5.mlp.w2.weight,"[1024, 384]",1024,384,2.6666666666666665,384,98,bf16,2209312,1.4046427408854167
0,2048,transformer.h.5.mlp.w2.weight,"[1024, 384]",1024,384,2.6666666666666665,384,98,fp16,2209312,1.4046427408854167
0,2048,transformer.h.5.mlp.w2.weight,"[1024, 384]",1024,384,2.6666666666666665,384,98,bf16_uv_fp32_sigma,2210880,1.4056396484375
0,2048,transformer.h.5.mlp.w2.weight,"[1024, 384]",1024,384,2.6666666666666665,384,98,fp16_uv_fp32_sigma,2210880,1.4056396484375
0,2048,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",384,1024,2.6666666666666665,384,1,fp32,45088,0.028666178385416668
0,2048,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",384,1024,2.6666666666666665,384,1,bf16,22544,0.014333089192708334
0,2048,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",384,1024,2.6666666666666665,384,1,fp16,22544,0.014333089192708334
0,2048,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",384,1024,2.6666666666666665,384,1,bf16_uv_fp32_sigma,22560,0.01434326171875
0,2048,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",384,1024,2.6666666666666665,384,1,fp16_uv_fp32_sigma,22560,0.01434326171875
0,2048,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",384,1024,2.6666666666666665,384,2,fp32,90176,0.057332356770833336
0,2048,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",384,1024,2.6666666666666665,384,2,bf16,45088,0.028666178385416668
0,2048,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",384,1024,2.6666666666666665,384,2,fp16,45088,0.028666178385416668
0,2048,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",384,1024,2.6666666666666665,384,2,bf16_uv_fp32_sigma,45120,0.0286865234375
0,2048,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",384,1024,2.6666666666666665,384,2,fp16_uv_fp32_sigma,45120,0.0286865234375
0,2048,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",384,1024,2.6666666666666665,384,4,fp32,180352,0.11466471354166667
0,2048,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",384,1024,2.6666666666666665,384,4,bf16,90176,0.057332356770833336
0,2048,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",384,1024,2.6666666666666665,384,4,fp16,90176,0.057332356770833336
0,2048,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",384,1024,2.6666666666666665,384,4,bf16_uv_fp32_sigma,90240,0.057373046875
0,2048,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",384,1024,2.6666666666666665,384,4,fp16_uv_fp32_sigma,90240,0.057373046875
0,2048,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",384,1024,2.6666666666666665,384,8,fp32,360704,0.22932942708333334
0,2048,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",384,1024,2.6666666666666665,384,8,bf16,180352,0.11466471354166667
0,2048,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",384,1024,2.6666666666666665,384,8,fp16,180352,0.11466471354166667
0,2048,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",384,1024,2.6666666666666665,384,8,bf16_uv_fp32_sigma,180480,0.11474609375
0,2048,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",384,1024,2.6666666666666665,384,8,fp16_uv_fp32_sigma,180480,0.11474609375
0,2048,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",384,1024,2.6666666666666665,384,16,fp32,721408,0.4586588541666667
0,2048,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",384,1024,2.6666666666666665,384,16,bf16,360704,0.22932942708333334
0,2048,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",384,1024,2.6666666666666665,384,16,fp16,360704,0.22932942708333334
0,2048,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",384,1024,2.6666666666666665,384,16,bf16_uv_fp32_sigma,360960,0.2294921875
0,2048,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",384,1024,2.6666666666666665,384,16,fp16_uv_fp32_sigma,360960,0.2294921875
0,2048,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",384,1024,2.6666666666666665,384,1,fp32,45088,0.028666178385416668
0,2048,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",384,1024,2.6666666666666665,384,1,bf16,22544,0.014333089192708334
0,2048,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",384,1024,2.6666666666666665,384,1,fp16,22544,0.014333089192708334
0,2048,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",384,1024,2.6666666666666665,384,1,bf16_uv_fp32_sigma,22560,0.01434326171875
0,2048,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",384,1024,2.6666666666666665,384,1,fp16_uv_fp32_sigma,22560,0.01434326171875
0,2048,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",384,1024,2.6666666666666665,384,3,fp32,135264,0.08599853515625
0,2048,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",384,1024,2.6666666666666665,384,3,bf16,67632,0.042999267578125
0,2048,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",384,1024,2.6666666666666665,384,3,fp16,67632,0.042999267578125
0,2048,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",384,1024,2.6666666666666665,384,3,bf16_uv_fp32_sigma,67680,0.04302978515625
0,2048,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",384,1024,2.6666666666666665,384,3,fp16_uv_fp32_sigma,67680,0.04302978515625
0,2048,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",384,1024,2.6666666666666665,384,24,fp32,1082112,0.68798828125
0,2048,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",384,1024,2.6666666666666665,384,24,bf16,541056,0.343994140625
0,2048,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",384,1024,2.6666666666666665,384,24,fp16,541056,0.343994140625
0,2048,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",384,1024,2.6666666666666665,384,24,bf16_uv_fp32_sigma,541440,0.34423828125
0,2048,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",384,1024,2.6666666666666665,384,24,fp16_uv_fp32_sigma,541440,0.34423828125
0,2048,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",384,1024,2.6666666666666665,384,88,fp32,3967744,2.5226236979166665
0,2048,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",384,1024,2.6666666666666665,384,88,bf16,1983872,1.2613118489583333
0,2048,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",384,1024,2.6666666666666665,384,88,fp16,1983872,1.2613118489583333
0,2048,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",384,1024,2.6666666666666665,384,88,bf16_uv_fp32_sigma,1985280,1.26220703125
0,2048,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",384,1024,2.6666666666666665,384,88,fp16_uv_fp32_sigma,1985280,1.26220703125
0,4096,transformer.h.0.attn.c_attn.weight,"[1152, 384]",1152,384,3.0,384,1,fp32,49184,0.027795862268518517
0,4096,transformer.h.0.attn.c_attn.weight,"[1152, 384]",1152,384,3.0,384,1,bf16,24592,0.013897931134259259
0,4096,transformer.h.0.attn.c_attn.weight,"[1152, 384]",1152,384,3.0,384,1,fp16,24592,0.013897931134259259
0,4096,transformer.h.0.attn.c_attn.weight,"[1152, 384]",1152,384,3.0,384,1,bf16_uv_fp32_sigma,24608,0.01390697337962963
0,4096,transformer.h.0.attn.c_attn.weight,"[1152, 384]",1152,384,3.0,384,1,fp16_uv_fp32_sigma,24608,0.01390697337962963
0,4096,transformer.h.0.attn.c_attn.weight,"[1152, 384]",1152,384,3.0,384,2,fp32,98368,0.055591724537037035
0,4096,transformer.h.0.attn.c_attn.weight,"[1152, 384]",1152,384,3.0,384,2,bf16,49184,0.027795862268518517
0,4096,transformer.h.0.attn.c_attn.weight,"[1152, 384]",1152,384,3.0,384,2,fp16,49184,0.027795862268518517
0,4096,transformer.h.0.attn.c_attn.weight,"[1152, 384]",1152,384,3.0,384,2,bf16_uv_fp32_sigma,49216,0.02781394675925926
0,4096,transformer.h.0.attn.c_attn.weight,"[1152, 384]",1152,384,3.0,384,2,fp16_uv_fp32_sigma,49216,0.02781394675925926
0,4096,transformer.h.0.attn.c_attn.weight,"[1152, 384]",1152,384,3.0,384,4,fp32,196736,0.11118344907407407
0,4096,transformer.h.0.attn.c_attn.weight,"[1152, 384]",1152,384,3.0,384,4,bf16,98368,0.055591724537037035
0,4096,transformer.h.0.attn.c_attn.weight,"[1152, 384]",1152,384,3.0,384,4,fp16,98368,0.055591724537037035
0,4096,transformer.h.0.attn.c_attn.weight,"[1152, 384]",1152,384,3.0,384,4,bf16_uv_fp32_sigma,98432,0.05562789351851852
0,4096,transformer.h.0.attn.c_attn.weight,"[1152, 384]",1152,384,3.0,384,4,fp16_uv_fp32_sigma,98432,0.05562789351851852
0,4096,transformer.h.0.attn.c_attn.weight,"[1152, 384]",1152,384,3.0,384,8,fp32,393472,0.22236689814814814
0,4096,transformer.h.0.attn.c_attn.weight,"[1152, 384]",1152,384,3.0,384,8,bf16,196736,0.11118344907407407
0,4096,transformer.h.0.attn.c_attn.weight,"[1152, 384]",1152,384,3.0,384,8,fp16,196736,0.11118344907407407
0,4096,transformer.h.0.attn.c_attn.weight,"[1152, 384]",1152,384,3.0,384,8,bf16_uv_fp32_sigma,196864,0.11125578703703703
0,4096,transformer.h.0.attn.c_attn.weight,"[1152, 384]",1152,384,3.0,384,8,fp16_uv_fp32_sigma,196864,0.11125578703703703
0,4096,transformer.h.0.attn.c_attn.weight,"[1152, 384]",1152,384,3.0,384,16,fp32,786944,0.4447337962962963
0,4096,transformer.h.0.attn.c_attn.weight,"[1152, 384]",1152,384,3.0,384,16,bf16,393472,0.22236689814814814
0,4096,transformer.h.0.attn.c_attn.weight,"[1152, 384]",1152,384,3.0,384,16,fp16,393472,0.22236689814814814
0,4096,transformer.h.0.attn.c_attn.weight,"[1152, 384]",1152,384,3.0,384,16,bf16_uv_fp32_sigma,393728,0.22251157407407407
0,4096,transformer.h.0.attn.c_attn.weight,"[1152, 384]",1152,384,3.0,384,16,fp16_uv_fp32_sigma,393728,0.22251157407407407
0,4096,transformer.h.0.attn.c_attn.weight,"[1152, 384]",1152,384,3.0,384,1,fp32,49184,0.027795862268518517
0,4096,transformer.h.0.attn.c_attn.weight,"[1152, 384]",1152,384,3.0,384,1,bf16,24592,0.013897931134259259
0,4096,transformer.h.0.attn.c_attn.weight,"[1152, 384]",1152,384,3.0,384,1,fp16,24592,0.013897931134259259
0,4096,transformer.h.0.attn.c_attn.weight,"[1152, 384]",1152,384,3.0,384,1,bf16_uv_fp32_sigma,24608,0.01390697337962963
0,4096,transformer.h.0.attn.c_attn.weight,"[1152, 384]",1152,384,3.0,384,1,fp16_uv_fp32_sigma,24608,0.01390697337962963
0,4096,transformer.h.0.attn.c_attn.weight,"[1152, 384]",1152,384,3.0,384,2,fp32,98368,0.055591724537037035
0,4096,transformer.h.0.attn.c_attn.weight,"[1152, 384]",1152,384,3.0,384,2,bf16,49184,0.027795862268518517
0,4096,transformer.h.0.attn.c_attn.weight,"[1152, 384]",1152,384,3.0,384,2,fp16,49184,0.027795862268518517
0,4096,transformer.h.0.attn.c_attn.weight,"[1152, 384]",1152,384,3.0,384,2,bf16_uv_fp32_sigma,49216,0.02781394675925926
0,4096,transformer.h.0.attn.c_attn.weight,"[1152, 384]",1152,384,3.0,384,2,fp16_uv_fp32_sigma,49216,0.02781394675925926
0,4096,transformer.h.0.attn.c_attn.weight,"[1152, 384]",1152,384,3.0,384,4,fp32,196736,0.11118344907407407
0,4096,transformer.h.0.attn.c_attn.weight,"[1152, 384]",1152,384,3.0,384,4,bf16,98368,0.055591724537037035
0,4096,transformer.h.0.attn.c_attn.weight,"[1152, 384]",1152,384,3.0,384,4,fp16,98368,0.055591724537037035
0,4096,transformer.h.0.attn.c_attn.weight,"[1152, 384]",1152,384,3.0,384,4,bf16_uv_fp32_sigma,98432,0.05562789351851852
0,4096,transformer.h.0.attn.c_attn.weight,"[1152, 384]",1152,384,3.0,384,4,fp16_uv_fp32_sigma,98432,0.05562789351851852
0,4096,transformer.h.0.attn.c_attn.weight,"[1152, 384]",1152,384,3.0,384,19,fp32,934496,0.5281213831018519
0,4096,transformer.h.0.attn.c_attn.weight,"[1152, 384]",1152,384,3.0,384,19,bf16,467248,0.26406069155092593
0,4096,transformer.h.0.attn.c_attn.weight,"[1152, 384]",1152,384,3.0,384,19,fp16,467248,0.26406069155092593
0,4096,transformer.h.0.attn.c_attn.weight,"[1152, 384]",1152,384,3.0,384,19,bf16_uv_fp32_sigma,467552,0.26423249421296297
0,4096,transformer.h.0.attn.c_attn.weight,"[1152, 384]",1152,384,3.0,384,19,fp16_uv_fp32_sigma,467552,0.26423249421296297
0,4096,transformer.h.0.attn.c_proj.weight,"[384, 384]",384,384,1.0,384,1,fp32,24608,0.04172092013888889
0,4096,transformer.h.0.attn.c_proj.weight,"[384, 384]",384,384,1.0,384,1,bf16,12304,0.020860460069444444
0,4096,transformer.h.0.attn.c_proj.weight,"[384, 384]",384,384,1.0,384,1,fp16,12304,0.020860460069444444
0,4096,transformer.h.0.attn.c_proj.weight,"[384, 384]",384,384,1.0,384,1,bf16_uv_fp32_sigma,12320,0.020887586805555556
0,4096,transformer.h.0.attn.c_proj.weight,"[384, 384]",384,384,1.0,384,1,fp16_uv_fp32_sigma,12320,0.020887586805555556
0,4096,transformer.h.0.attn.c_proj.weight,"[384, 384]",384,384,1.0,384,2,fp32,49216,0.08344184027777778
0,4096,transformer.h.0.attn.c_proj.weight,"[384, 384]",384,384,1.0,384,2,bf16,24608,0.04172092013888889
0,4096,transformer.h.0.attn.c_proj.weight,"[384, 384]",384,384,1.0,384,2,fp16,24608,0.04172092013888889
0,4096,transformer.h.0.attn.c_proj.weight,"[384, 384]",384,384,1.0,384,2,bf16_uv_fp32_sigma,24640,0.04177517361111111
0,4096,transformer.h.0.attn.c_proj.weight,"[384, 384]",384,384,1.0,384,2,fp16_uv_fp32_sigma,24640,0.04177517361111111
0,4096,transformer.h.0.attn.c_proj.weight,"[384, 384]",384,384,1.0,384,4,fp32,98432,0.16688368055555555
0,4096,transformer.h.0.attn.c_proj.weight,"[384, 384]",384,384,1.0,384,4,bf16,49216,0.08344184027777778
0,4096,transformer.h.0.attn.c_proj.weight,"[384, 384]",384,384,1.0,384,4,fp16,49216,0.08344184027777778
0,4096,transformer.h.0.attn.c_proj.weight,"[384, 384]",384,384,1.0,384,4,bf16_uv_fp32_sigma,49280,0.08355034722222222
0,4096,transformer.h.0.attn.c_proj.weight,"[384, 384]",384,384,1.0,384,4,fp16_uv_fp32_sigma,49280,0.08355034722222222
0,4096,transformer.h.0.attn.c_proj.weight,"[384, 384]",384,384,1.0,384,8,fp32,196864,0.3337673611111111
0,4096,transformer.h.0.attn.c_proj.weight,"[384, 384]",384,384,1.0,384,8,bf16,98432,0.16688368055555555
0,4096,transformer.h.0.attn.c_proj.weight,"[384, 384]",384,384,1.0,384,8,fp16,98432,0.16688368055555555
0,4096,transformer.h.0.attn.c_proj.weight,"[384, 384]",384,384,1.0,384,8,bf16_uv_fp32_sigma,98560,0.16710069444444445
0,4096,transformer.h.0.attn.c_proj.weight,"[384, 384]",384,384,1.0,384,8,fp16_uv_fp32_sigma,98560,0.16710069444444445
0,4096,transformer.h.0.attn.c_proj.weight,"[384, 384]",384,384,1.0,384,16,fp32,393728,0.6675347222222222
0,4096,transformer.h.0.attn.c_proj.weight,"[384, 384]",384,384,1.0,384,16,bf16,196864,0.3337673611111111
0,4096,transformer.h.0.attn.c_proj.weight,"[384, 384]",384,384,1.0,384,16,fp16,196864,0.3337673611111111
0,4096,transformer.h.0.attn.c_proj.weight,"[384, 384]",384,384,1.0,384,16,bf16_uv_fp32_sigma,197120,0.3342013888888889
0,4096,transformer.h.0.attn.c_proj.weight,"[384, 384]",384,384,1.0,384,16,fp16_uv_fp32_sigma,197120,0.3342013888888889
0,4096,transformer.h.0.attn.c_proj.weight,"[384, 384]",384,384,1.0,384,1,fp32,24608,0.04172092013888889
0,4096,transformer.h.0.attn.c_proj.weight,"[384, 384]",384,384,1.0,384,1,bf16,12304,0.020860460069444444
0,4096,transformer.h.0.attn.c_proj.weight,"[384, 384]",384,384,1.0,384,1,fp16,12304,0.020860460069444444
0,4096,transformer.h.0.attn.c_proj.weight,"[384, 384]",384,384,1.0,384,1,bf16_uv_fp32_sigma,12320,0.020887586805555556
0,4096,transformer.h.0.attn.c_proj.weight,"[384, 384]",384,384,1.0,384,1,fp16_uv_fp32_sigma,12320,0.020887586805555556
0,4096,transformer.h.0.attn.c_proj.weight,"[384, 384]",384,384,1.0,384,2,fp32,49216,0.08344184027777778
0,4096,transformer.h.0.attn.c_proj.weight,"[384, 384]",384,384,1.0,384,2,bf16,24608,0.04172092013888889
0,4096,transformer.h.0.attn.c_proj.weight,"[384, 384]",384,384,1.0,384,2,fp16,24608,0.04172092013888889
0,4096,transformer.h.0.attn.c_proj.weight,"[384, 384]",384,384,1.0,384,2,bf16_uv_fp32_sigma,24640,0.04177517361111111
0,4096,transformer.h.0.attn.c_proj.weight,"[384, 384]",384,384,1.0,384,2,fp16_uv_fp32_sigma,24640,0.04177517361111111
0,4096,transformer.h.0.attn.c_proj.weight,"[384, 384]",384,384,1.0,384,3,fp32,73824,0.12516276041666666
0,4096,transformer.h.0.attn.c_proj.weight,"[384, 384]",384,384,1.0,384,3,bf16,36912,0.06258138020833333
0,4096,transformer.h.0.attn.c_proj.weight,"[384, 384]",384,384,1.0,384,3,fp16,36912,0.06258138020833333
0,4096,transformer.h.0.attn.c_proj.weight,"[384, 384]",384,384,1.0,384,3,bf16_uv_fp32_sigma,36960,0.06266276041666667
0,4096,transformer.h.0.attn.c_proj.weight,"[384, 384]",384,384,1.0,384,3,fp16_uv_fp32_sigma,36960,0.06266276041666667
0,4096,transformer.h.0.attn.c_proj.weight,"[384, 384]",384,384,1.0,384,11,fp32,270688,0.4589301215277778
0,4096,transformer.h.0.attn.c_proj.weight,"[384, 384]",384,384,1.0,384,11,bf16,135344,0.2294650607638889
0,4096,transformer.h.0.attn.c_proj.weight,"[384, 384]",384,384,1.0,384,11,fp16,135344,0.2294650607638889
0,4096,transformer.h.0.attn.c_proj.weight,"[384, 384]",384,384,1.0,384,11,bf16_uv_fp32_sigma,135520,0.2297634548611111
0,4096,transformer.h.0.attn.c_proj.weight,"[384, 384]",384,384,1.0,384,11,fp16_uv_fp32_sigma,135520,0.2297634548611111
0,4096,transformer.h.0.mlp.w1.weight,"[1024, 384]",1024,384,2.6666666666666665,384,1,fp32,45088,0.028666178385416668
0,4096,transformer.h.0.mlp.w1.weight,"[1024, 384]",1024,384,2.6666666666666665,384,1,bf16,22544,0.014333089192708334
0,4096,transformer.h.0.mlp.w1.weight,"[1024, 384]",1024,384,2.6666666666666665,384,1,fp16,22544,0.014333089192708334
0,4096,transformer.h.0.mlp.w1.weight,"[1024, 384]",1024,384,2.6666666666666665,384,1,bf16_uv_fp32_sigma,22560,0.01434326171875
0,4096,transformer.h.0.mlp.w1.weight,"[1024, 384]",1024,384,2.6666666666666665,384,1,fp16_uv_fp32_sigma,22560,0.01434326171875
0,4096,transformer.h.0.mlp.w1.weight,"[1024, 384]",1024,384,2.6666666666666665,384,2,fp32,90176,0.057332356770833336
0,4096,transformer.h.0.mlp.w1.weight,"[1024, 384]",1024,384,2.6666666666666665,384,2,bf16,45088,0.028666178385416668
0,4096,transformer.h.0.mlp.w1.weight,"[1024, 384]",1024,384,2.6666666666666665,384,2,fp16,45088,0.028666178385416668
0,4096,transformer.h.0.mlp.w1.weight,"[1024, 384]",1024,384,2.6666666666666665,384,2,bf16_uv_fp32_sigma,45120,0.0286865234375
