seed,update,parameter_id,parameter_name,shape,quantizer,diagonal_error_energy,off_diagonal_error_energy,total_error_energy,projected_error_energy,unresolved_error_energy,top_relative_mode_perturbation_mean,top_relative_mode_perturbation_max,top_error_energy_fraction,top_diagonal_error_energy_fraction,middle_relative_mode_perturbation_mean,middle_relative_mode_perturbation_max,middle_error_energy_fraction,middle_diagonal_error_energy_fraction,tail_relative_mode_perturbation_mean,tail_relative_mode_perturbation_max,tail_error_energy_fraction,tail_diagonal_error_energy_fraction
1,128,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"[384, 384]",int4-linear-b2048,8.92148309503682e-05,0.03789261728525162,0.03798183053731918,0.03798183053731918,0.0,0.005277761723846197,0.017887990921735764,0.10186770558357239,0.0003491729439701885,0.05264601856470108,0.12657731771469116,0.10114364326000214,0.00019832319230772555,7.671701908111572,173.6181182861328,0.10294868052005768,0.0003412191872484982
1,128,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"[384, 384]",int4-dynamic-b2048,0.0004036372120026499,0.04118228703737259,0.04158591851592064,0.041585925966501236,0.0,0.018152663484215736,0.04054144769906998,0.11183637380599976,0.006768765859305859,0.05850488692522049,0.17983579635620117,0.09988529235124588,0.0002647491346579045,11.75318431854248,311.0444030761719,0.10171104222536087,0.0003080724272876978
1,128,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"[1024, 384]",int8-linear-b2048,1.0443064191179019e-08,4.0074310163618065e-06,1.004863588605076e-05,4.017874289274914e-06,6.0307615967758466e-06,0.00022193859331309795,0.0005403441027738154,0.05343525856733322,0.00020213446987327188,0.0005169594660401344,0.0015181124908849597,0.039451513439416885,6.30626964266412e-05,0.001362500130198896,0.00395345501601696,0.03736960142850876,9.237692574970424e-05
1,128,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"[1024, 384]",int4-linear-b2048,3.770418516069185e-06,0.001309029757976532,0.003295173170045018,0.0013128002174198627,0.0019823729526251554,0.003621586598455906,0.013280108571052551,0.05417301505804062,0.0001455027813790366,0.011713573709130287,0.03980208560824394,0.038138970732688904,0.00010515454050619155,0.02850552648305893,0.12162388116121292,0.037946917116642,0.00011936054943362251
1,128,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"[1024, 384]",int4-dynamic-b2048,2.8221262255101465e-05,0.0013616984942927957,0.003110621590167284,0.0013899197801947594,0.0017207018099725246,0.016752028837800026,0.026047680526971817,0.07985132187604904,0.005776956677436829,0.019904600456357002,0.0577116534113884,0.03971129283308983,0.000280296168057248,0.03116530366241932,0.08987593650817871,0.03502386435866356,0.000130400454509072
1,128,transformer.h.0.mlp.w2.weight,transformer.h.0.mlp.w2.weight,"[1024, 384]",int8-linear-b2048,7.966463932973511e-09,3.4639924706425518e-06,8.782998520473484e-06,3.4719589621090563e-06,5.311039785738103e-06,0.00021608374663628638,0.0008204758050851524,0.04954811558127403,0.00014289110549725592,0.00067414331715554,0.00220812251791358,0.039136696606874466,0.00010879471665248275,0.0011616540141403675,0.004073014482855797,0.03673046827316284,6.0117203247500584e-05
1,128,transformer.h.0.mlp.w2.weight,transformer.h.0.mlp.w2.weight,"[1024, 384]",int4-linear-b2048,2.7356099963071756e-06,0.0011379997013136744,0.0028871074318885803,0.0011407353449612856,0.0017463720869272947,0.002901442814618349,0.00855456106364727,0.04967282712459564,0.00010151450987905264,0.013336515054106712,0.03820909187197685,0.038190118968486786,0.00012336143117863685,0.02424934320151806,0.060121480375528336,0.037230171263217926,7.895654562162235e-05
1,128,transformer.h.0.mlp.w2.weight,transformer.h.0.mlp.w2.weight,"[1024, 384]",int4-dynamic-b2048,2.3163231162470765e-05,0.0011883035767823458,0.0027377542573958635,0.0012114668497815728,0.0015262874076142907,0.015369294211268425,0.026793094351887703,0.07414910197257996,0.005292958579957485,0.0211449284106493,0.055787600576877594,0.04012872278690338,0.00032293019467033446,0.03375527635216713,0.0831150934100151,0.03523269668221474,0.0001662473368924111
1,128,transformer.h.0.mlp.c_proj.weight,transformer.h.0.mlp.c_proj.weight,"[384, 1024]",int8-linear-b2048,3.5390485209063627e-07,0.00011987510515609756,0.0003199587226845324,0.00012022900773445144,0.00019972972222603858,0.0002971641079057008,0.0007606124272570014,0.03908233717083931,0.00015412774519063532,0.001314074732363224,0.003897177753970027,0.037150561809539795,8.886396244633943e-05,0.003228334244340658,0.00823592022061348,0.03784552961587906,8.149321365635842e-05
1,128,transformer.h.0.mlp.c_proj.weight,transformer.h.0.mlp.c_proj.weight,"[384, 1024]",int4-linear-b2048,0.00012501786113716662,0.03890884295105934,0.10310453176498413,0.039033859968185425,0.0640706717967987,0.005504377651959658,0.015655675902962685,0.039388470351696014,0.00017305690562352538,0.02271808311343193,0.06462697684764862,0.03784366697072983,8.121112477965653e-05,0.07274994254112244,0.24349883198738098,0.038278114050626755,0.00014753948198631406
1,128,transformer.h.0.mlp.c_proj.weight,transformer.h.0.mlp.c_proj.weight,"[384, 1024]",int4-dynamic-b2048,0.001363663119263947,0.021428531035780907,0.04954152554273605,0.022792194038629532,0.02674933150410652,0.03762976825237274,0.04832083359360695,0.06644781678915024,0.019470762461423874,0.05239877477288246,0.10523373633623123,0.04382311552762985,0.0008142773876897991,0.04289022460579872,0.11005987226963043,0.04325156286358833,9.673899330664426e-05
1,128,transformer.h.1.attn.c_attn.weight,transformer.h.1.attn.c_attn.weight,"[1152, 384]",int8-linear-b2048,1.3962165645864388e-08,5.499256531038554e-06,7.295203431567643e-06,5.5132186389528215e-06,1.7819847926148213e-06,0.0002849505399353802,0.0012437148252502084,0.10016871243715286,0.0002662138140294701,0.0035417675971984863,0.008859774097800255,0.0857594683766365,0.00020649013458751142,0.012908397242426872,0.041883282363414764,0.02861868031322956,9.522611071588472e-05
1,128,transformer.h.1.attn.c_attn.weight,transformer.h.1.attn.c_attn.weight,"[1152, 384]",int4-linear-b2048,4.767574864672497e-06,0.0018194819567725062,0.0024128949735313654,0.0018242495134472847,0.0005886454600840807,0.004189338069409132,0.016127465292811394,0.09874046593904495,0.00021237271721474826,0.06810559332370758,0.2060476690530777,0.08675022423267365,0.0002613864780869335,0.19377174973487854,0.5312604308128357,0.02888006903231144,6.975739233894274e-05
1,128,transformer.h.1.attn.c_attn.weight,transformer.h.1.attn.c_attn.weight,"[1152, 384]",int4-dynamic-b2048,2.5040440959855914e-05,0.0019884915091097355,0.0026636426337063313,0.002013531979173422,0.0006501106545329094,0.017996734008193016,0.03590137138962746,0.10828528553247452,0.0071767596527934074,0.05939823389053345,0.1394525021314621,0.08612483739852905,0.00015213718870654702,0.20922806859016418,0.7498964667320251,0.027751002460718155,6.950490933377296e-05
1,128,transformer.h.1.attn.c_proj.weight,transformer.h.1.attn.c_proj.weight,"[384, 384]",int8-linear-b2048,1.92798594866872e-07,7.787419599480927e-05,7.80669943196699e-05,7.80669943196699e-05,0.0,0.00023454039182979614,0.0007740447763353586,0.10356473922729492,0.00021285824186634272,0.004694483708590269,0.009856845252215862,0.1019095927476883,0.00033167513902299106,0.48101112246513367,9.66399097442627,0.10245741158723831,0.00024900445714592934
1,128,transformer.h.1.attn.c_proj.weight,transformer.h.1.attn.c_proj.weight,"[384, 384]",int4-linear-b2048,6.971450056880713e-05,0.025530364364385605,0.02560007944703102,0.02560007944703102,0.0,0.006490516476333141,0.020513935014605522,0.10152038186788559,0.0004453574656508863,0.07984517514705658,0.20129907131195068,0.10406544059515,0.0002730866544879973,3.1819660663604736,32.446449279785156,0.10170932859182358,0.00019969949789810926
1,128,transformer.h.1.attn.c_proj.weight,transformer.h.1.attn.c_proj.weight,"[384, 384]",int4-dynamic-b2048,0.0002977525000460446,0.029302114620804787,0.0295998677611351,0.0295998677611351,0.0,0.01848352514207363,0.038428883999586105,0.11186666786670685,0.00723052816465497,0.07004957646131516,0.34899774193763733,0.10283736884593964,0.000222988091991283,4.887813568115234,36.28947067260742,0.10019809007644653,0.0003924667544197291
1,128,transformer.h.1.mlp.w1.weight,transformer.h.1.mlp.w1.weight,"[1024, 384]",int8-linear-b2048,6.995524604036518e-09,2.6225006877211854e-06,6.646357178397011e-06,2.6294962935935473e-06,4.016860657429788e-06,0.00020606585894711316,0.0007179933018051088,0.051176343113183975,0.00012613476428668946,0.0010039611952379346,0.0025361261796206236,0.03827577456831932,0.00012151496048318222,0.00215807743370533,0.008748351596295834,0.036793556064367294,8.740260818740353e-05
1,128,transformer.h.1.mlp.w1.weight,transformer.h.1.mlp.w1.weight,"[1024, 384]",int4-linear-b2048,2.4970422600745223e-06,0.000855028338264674,0.0021521446760743856,0.0008575253887102008,0.0012946192873641849,0.0036271177232265472,0.012421718798577785,0.051140669733285904,0.00015663710655644536,0.016984237357974052,0.045217931270599365,0.03879790008068085,0.0001100427471101284,0.0354803167283535,0.11782857030630112,0.0371820293366909,7.504177483497187e-05
1,128,transformer.h.1.mlp.w1.weight,transformer.h.1.mlp.w1.weight,"[1024, 384]",int4-dynamic-b2048,1.8502345483284444e-05,0.0007842491613700986,0.0017228082288056612,0.0008027515141293406,0.0009200567146763206,0.01949491910636425,0.03313933312892914,0.08305586129426956,0.007310874294489622,0.02870095707476139,0.07049068808555603,0.042164403945207596,0.0003561099583748728,0.0423414446413517,0.12550486624240875,0.03557150438427925,0.00014377775369212031
