seed,update,parameter_id,parameter_name,shape,quantizer,band,side,principal_angle_mean,principal_angle_max,projection_distance,projection_distance_normalized
1,128,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"[384, 384]",int4-dynamic-b2048,tail,left,1.2056621313095093,1.5670937299728394,8.078627586364746,1.293615698814392
1,128,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"[384, 384]",int4-dynamic-b2048,tail,right,1.2179063558578491,1.5660209655761719,8.118805885314941,1.3000494241714478
1,128,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",int8-linear-b2048,top,left,0.009248100221157074,0.030015533789992332,0.09906256943941116,0.015862707048654556
1,128,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",int8-linear-b2048,top,right,0.006903909612447023,0.028413722291588783,0.07984895259141922,0.012786065228283405
1,128,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",int8-linear-b2048,middle,left,0.09457611292600632,0.3090856671333313,0.9537057280540466,0.15271513164043427
1,128,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",int8-linear-b2048,middle,right,0.0842500552535057,0.30698761343955994,0.8894852995872498,0.14243164658546448
1,128,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",int8-linear-b2048,tail,left,0.15058773756027222,0.48172178864479065,1.446027398109436,0.2315496951341629
1,128,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",int8-linear-b2048,tail,right,0.09195489436388016,0.4738669693470001,1.0874429941177368,0.17413024604320526
1,128,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",int4-linear-b2048,top,left,0.17478469014167786,0.8396793603897095,1.877170205116272,0.30058780312538147
1,128,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",int4-linear-b2048,top,right,0.13260328769683838,0.8269398212432861,1.5861989259719849,0.2539951205253601
1,128,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",int4-linear-b2048,middle,left,1.1553534269332886,1.566942811012268,7.90555477142334,1.2659019231796265
1,128,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",int4-linear-b2048,middle,right,1.0662474632263184,1.5677365064620972,7.515618801116943,1.2034621238708496
1,128,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",int4-linear-b2048,tail,left,1.3102883100509644,1.5634149312973022,8.449687957763672,1.3530329465866089
1,128,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",int4-linear-b2048,tail,right,0.9621163606643677,1.5676521062850952,7.041196823120117,1.1274938583374023
1,128,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",int4-dynamic-b2048,top,left,0.15759335458278656,0.7186788320541382,1.701568841934204,0.27246907353401184
1,128,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",int4-dynamic-b2048,top,right,0.13578221201896667,0.7024345993995667,1.542894959449768,0.24706092476844788
1,128,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",int4-dynamic-b2048,middle,left,1.114827275276184,1.5479871034622192,7.738713264465332,1.2391859292984009
1,128,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",int4-dynamic-b2048,middle,right,1.041100263595581,1.5601606369018555,7.403535842895508,1.1855145692825317
1,128,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",int4-dynamic-b2048,tail,left,1.2668431997299194,1.5681413412094116,8.322979927062988,1.3327434062957764
1,128,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",int4-dynamic-b2048,tail,right,0.9389070272445679,1.5647168159484863,6.913055896759033,1.1069748401641846
1,128,transformer.h.3.mlp.w2.weight,transformer.h.3.mlp.w2.weight,"[1024, 384]",int8-linear-b2048,top,left,0.009146126918494701,0.0318988636136055,0.0968882367014885,0.015514534898102283
1,128,transformer.h.3.mlp.w2.weight,transformer.h.3.mlp.w2.weight,"[1024, 384]",int8-linear-b2048,top,right,0.0068624867126345634,0.030380738899111748,0.07796038687229156,0.01248365268111229
1,128,transformer.h.3.mlp.w2.weight,transformer.h.3.mlp.w2.weight,"[1024, 384]",int8-linear-b2048,middle,left,0.12153100967407227,0.9448195695877075,1.5796502828598022,0.25294649600982666
1,128,transformer.h.3.mlp.w2.weight,transformer.h.3.mlp.w2.weight,"[1024, 384]",int8-linear-b2048,middle,right,0.11103587597608566,0.9435390830039978,1.5410795211791992,0.2467702180147171
1,128,transformer.h.3.mlp.w2.weight,transformer.h.3.mlp.w2.weight,"[1024, 384]",int8-linear-b2048,tail,left,0.15583662688732147,0.43856263160705566,1.4784835577011108,0.23674684762954712
1,128,transformer.h.3.mlp.w2.weight,transformer.h.3.mlp.w2.weight,"[1024, 384]",int8-linear-b2048,tail,right,0.09546179324388504,0.42689964175224304,1.1035964488983154,0.1767168641090393
1,128,transformer.h.3.mlp.w2.weight,transformer.h.3.mlp.w2.weight,"[1024, 384]",int4-linear-b2048,top,left,0.1747400462627411,0.7841921448707581,1.8525580167770386,0.29664668440818787
1,128,transformer.h.3.mlp.w2.weight,transformer.h.3.mlp.w2.weight,"[1024, 384]",int4-linear-b2048,top,right,0.13255088031291962,0.7696900367736816,1.5548871755599976,0.24898120760917664
1,128,transformer.h.3.mlp.w2.weight,transformer.h.3.mlp.w2.weight,"[1024, 384]",int4-linear-b2048,middle,left,1.1761337518692017,1.5657809972763062,7.99123477935791,1.2796217203140259
1,128,transformer.h.3.mlp.w2.weight,transformer.h.3.mlp.w2.weight,"[1024, 384]",int4-linear-b2048,middle,right,1.0795623064041138,1.5602917671203613,7.579844951629639,1.2137465476989746
1,128,transformer.h.3.mlp.w2.weight,transformer.h.3.mlp.w2.weight,"[1024, 384]",int4-linear-b2048,tail,left,1.3149259090423584,1.5663427114486694,8.46296501159668,1.3551589250564575
1,128,transformer.h.3.mlp.w2.weight,transformer.h.3.mlp.w2.weight,"[1024, 384]",int4-linear-b2048,tail,right,0.978577733039856,1.5569700002670288,7.117433071136475,1.1397013664245605
1,128,transformer.h.3.mlp.w2.weight,transformer.h.3.mlp.w2.weight,"[1024, 384]",int4-dynamic-b2048,top,left,0.1539331078529358,0.5841546058654785,1.6354025602340698,0.2618739902973175
1,128,transformer.h.3.mlp.w2.weight,transformer.h.3.mlp.w2.weight,"[1024, 384]",int4-dynamic-b2048,top,right,0.13532602787017822,0.5733975768089294,1.510093331336975,0.2418084591627121
1,128,transformer.h.3.mlp.w2.weight,transformer.h.3.mlp.w2.weight,"[1024, 384]",int4-dynamic-b2048,middle,left,1.11001718044281,1.5575320720672607,7.716928005218506,1.2356973886489868
1,128,transformer.h.3.mlp.w2.weight,transformer.h.3.mlp.w2.weight,"[1024, 384]",int4-dynamic-b2048,middle,right,1.039650559425354,1.5627706050872803,7.396148681640625,1.1843316555023193
1,128,transformer.h.3.mlp.w2.weight,transformer.h.3.mlp.w2.weight,"[1024, 384]",int4-dynamic-b2048,tail,left,1.2678242921829224,1.5702208280563354,8.32516860961914,1.3330938816070557
1,128,transformer.h.3.mlp.w2.weight,transformer.h.3.mlp.w2.weight,"[1024, 384]",int4-dynamic-b2048,tail,right,0.9313560128211975,1.555788516998291,6.883385181427002,1.1022237539291382
1,128,transformer.h.3.mlp.c_proj.weight,transformer.h.3.mlp.c_proj.weight,"[384, 1024]",int8-linear-b2048,top,left,0.00947778020054102,0.05377952754497528,0.11573030054569244,0.0185316801071167
1,128,transformer.h.3.mlp.c_proj.weight,transformer.h.3.mlp.c_proj.weight,"[384, 1024]",int8-linear-b2048,top,right,0.013614298775792122,0.05688877031207085,0.1482945680618286,0.023746134713292122
1,128,transformer.h.3.mlp.c_proj.weight,transformer.h.3.mlp.c_proj.weight,"[384, 1024]",int8-linear-b2048,middle,left,0.1460380256175995,0.911742091178894,1.7555900812149048,0.2811194062232971
1,128,transformer.h.3.mlp.c_proj.weight,transformer.h.3.mlp.c_proj.weight,"[384, 1024]",int8-linear-b2048,middle,right,0.16196097433567047,0.9125227928161621,1.8306493759155273,0.2931385040283203
1,128,transformer.h.3.mlp.c_proj.weight,transformer.h.3.mlp.c_proj.weight,"[384, 1024]",int8-linear-b2048,tail,left,0.14647845923900604,0.8233148455619812,1.741624355316162,0.27888309955596924
1,128,transformer.h.3.mlp.c_proj.weight,transformer.h.3.mlp.c_proj.weight,"[384, 1024]",int8-linear-b2048,tail,right,0.23262107372283936,0.8364766836166382,2.2388651371002197,0.35850533843040466
1,128,transformer.h.3.mlp.c_proj.weight,transformer.h.3.mlp.c_proj.weight,"[384, 1024]",int4-linear-b2048,top,left,0.1897994875907898,1.4355663061141968,2.139737129211426,0.34263214468955994
1,128,transformer.h.3.mlp.c_proj.weight,transformer.h.3.mlp.c_proj.weight,"[384, 1024]",int4-linear-b2048,top,right,0.2597813308238983,1.4282245635986328,2.6154558658599854,0.41880813241004944
1,128,transformer.h.3.mlp.c_proj.weight,transformer.h.3.mlp.c_proj.weight,"[384, 1024]",int4-linear-b2048,middle,left,1.186924695968628,1.5653845071792603,8.01319408416748,1.2831380367279053
1,128,transformer.h.3.mlp.c_proj.weight,transformer.h.3.mlp.c_proj.weight,"[384, 1024]",int4-linear-b2048,middle,right,1.2957910299301147,1.5699552297592163,8.394522666931152,1.3441994190216064
1,128,transformer.h.3.mlp.c_proj.weight,transformer.h.3.mlp.c_proj.weight,"[384, 1024]",int4-linear-b2048,tail,left,1.103920340538025,1.5581332445144653,7.68124532699585,1.2299836874008179
1,128,transformer.h.3.mlp.c_proj.weight,transformer.h.3.mlp.c_proj.weight,"[384, 1024]",int4-linear-b2048,tail,right,1.3775078058242798,1.5606112480163574,8.612415313720703,1.3790901899337769
1,128,transformer.h.3.mlp.c_proj.weight,transformer.h.3.mlp.c_proj.weight,"[384, 1024]",int4-dynamic-b2048,top,left,0.14767654240131378,0.8372637033462524,1.6913281679153442,0.2708292603492737
1,128,transformer.h.3.mlp.c_proj.weight,transformer.h.3.mlp.c_proj.weight,"[384, 1024]",int4-dynamic-b2048,top,right,0.16991554200649261,0.8498733043670654,1.84303879737854,0.2951224148273468
1,128,transformer.h.3.mlp.c_proj.weight,transformer.h.3.mlp.c_proj.weight,"[384, 1024]",int4-dynamic-b2048,middle,left,1.0773837566375732,1.568973183631897,7.5624213218688965,1.2109565734863281
1,128,transformer.h.3.mlp.c_proj.weight,transformer.h.3.mlp.c_proj.weight,"[384, 1024]",int4-dynamic-b2048,middle,right,1.1498667001724243,1.5629628896713257,7.883768081665039,1.2624132633209229
1,128,transformer.h.3.mlp.c_proj.weight,transformer.h.3.mlp.c_proj.weight,"[384, 1024]",int4-dynamic-b2048,tail,left,0.9585968255996704,1.5434823036193848,7.010599613189697,1.1225943565368652
1,128,transformer.h.3.mlp.c_proj.weight,transformer.h.3.mlp.c_proj.weight,"[384, 1024]",int4-dynamic-b2048,tail,right,1.2828415632247925,1.5623652935028076,8.375516891479492,1.341156005859375
1,128,transformer.h.4.attn.c_attn.weight,transformer.h.4.attn.c_attn.weight,"[1152, 384]",int8-linear-b2048,top,left,0.011308605782687664,0.06596608459949493,0.13874924182891846,0.022217659279704094
1,128,transformer.h.4.attn.c_attn.weight,transformer.h.4.attn.c_attn.weight,"[1152, 384]",int8-linear-b2048,top,right,0.011358016170561314,0.06547325849533081,0.1387913078069687,0.022224396467208862
1,128,transformer.h.4.attn.c_attn.weight,transformer.h.4.attn.c_attn.weight,"[1152, 384]",int8-linear-b2048,middle,left,0.24281951785087585,0.9333666563034058,2.433314561843872,0.3896421790122986
1,128,transformer.h.4.attn.c_attn.weight,transformer.h.4.attn.c_attn.weight,"[1152, 384]",int8-linear-b2048,middle,right,0.2373914271593094,0.9258806109428406,2.399923086166382,0.384295254945755
1,128,transformer.h.4.attn.c_attn.weight,transformer.h.4.attn.c_attn.weight,"[1152, 384]",int8-linear-b2048,tail,left,0.6874164938926697,1.4242947101593018,5.6083502769470215,0.8980547785758972
1,128,transformer.h.4.attn.c_attn.weight,transformer.h.4.attn.c_attn.weight,"[1152, 384]",int8-linear-b2048,tail,right,0.4596055746078491,1.3695214986801147,4.207152843475342,0.6736836433410645
1,128,transformer.h.4.attn.c_attn.weight,transformer.h.4.attn.c_attn.weight,"[1152, 384]",int4-linear-b2048,top,left,0.19393718242645264,0.5293940901756287,2.0124807357788086,0.32225483655929565
1,128,transformer.h.4.attn.c_attn.weight,transformer.h.4.attn.c_attn.weight,"[1152, 384]",int4-linear-b2048,top,right,0.19118310511112213,0.5195369720458984,1.9865591526031494,0.3181040585041046
1,128,transformer.h.4.attn.c_attn.weight,transformer.h.4.attn.c_attn.weight,"[1152, 384]",int4-linear-b2048,middle,left,1.2678489685058594,1.5588985681533813,8.292134284973145,1.3278042078018188
1,128,transformer.h.4.attn.c_attn.weight,transformer.h.4.attn.c_attn.weight,"[1152, 384]",int4-linear-b2048,middle,right,1.2454962730407715,1.5620980262756348,8.229435920715332,1.317764401435852
1,128,transformer.h.4.attn.c_attn.weight,transformer.h.4.attn.c_attn.weight,"[1152, 384]",int4-linear-b2048,tail,left,1.3718323707580566,1.5692075490951538,8.591205596923828,1.375693917274475
1,128,transformer.h.4.attn.c_attn.weight,transformer.h.4.attn.c_attn.weight,"[1152, 384]",int4-linear-b2048,tail,right,1.2033361196517944,1.5703766345977783,8.083215713500977,1.2943503856658936
1,128,transformer.h.4.attn.c_attn.weight,transformer.h.4.attn.c_attn.weight,"[1152, 384]",int4-dynamic-b2048,top,left,0.20213182270526886,0.7784071564674377,2.1364707946777344,0.3421091139316559
1,128,transformer.h.4.attn.c_attn.weight,transformer.h.4.attn.c_attn.weight,"[1152, 384]",int4-dynamic-b2048,top,right,0.20298899710178375,0.7976787090301514,2.155888795852661,0.3452184796333313
1,128,transformer.h.4.attn.c_attn.weight,transformer.h.4.attn.c_attn.weight,"[1152, 384]",int4-dynamic-b2048,middle,left,1.2715345621109009,1.5697650909423828,8.301651000976562,1.3293280601501465
1,128,transformer.h.4.attn.c_attn.weight,transformer.h.4.attn.c_attn.weight,"[1152, 384]",int4-dynamic-b2048,middle,right,1.243561029434204,1.5696369409561157,8.2140531539917,1.3153011798858643
1,128,transformer.h.4.attn.c_attn.weight,transformer.h.4.attn.c_attn.weight,"[1152, 384]",int4-dynamic-b2048,tail,left,1.3612267971038818,1.5706475973129272,8.565559387207031,1.3715871572494507
1,128,transformer.h.4.attn.c_attn.weight,transformer.h.4.attn.c_attn.weight,"[1152, 384]",int4-dynamic-b2048,tail,right,1.2145191431045532,1.568129301071167,8.110936164855957,1.2987892627716064
1,128,transformer.h.4.attn.c_proj.weight,transformer.h.4.attn.c_proj.weight,"[384, 384]",int8-linear-b2048,top,left,0.009336343966424465,0.03862294554710388,0.10512273013591766,0.0168331079185009
1,128,transformer.h.4.attn.c_proj.weight,transformer.h.4.attn.c_proj.weight,"[384, 384]",int8-linear-b2048,top,right,0.009468215517699718,0.039344798773527145,0.1063276156783104,0.01702604442834854
1,128,transformer.h.4.attn.c_proj.weight,transformer.h.4.attn.c_proj.weight,"[384, 384]",int8-linear-b2048,middle,left,0.20585346221923828,0.714214026927948,2.043076515197754,0.3271540701389313
1,128,transformer.h.4.attn.c_proj.weight,transformer.h.4.attn.c_proj.weight,"[384, 384]",int8-linear-b2048,middle,right,0.20629645884037018,0.7017543315887451,2.042567491531372,0.3270725607872009
1,128,transformer.h.4.attn.c_proj.weight,transformer.h.4.attn.c_proj.weight,"[384, 384]",int8-linear-b2048,tail,left,0.5267021059989929,1.4801814556121826,4.654149055480957,0.7452602982521057
1,128,transformer.h.4.attn.c_proj.weight,transformer.h.4.attn.c_proj.weight,"[384, 384]",int8-linear-b2048,tail,right,0.5327335000038147,1.489909052848816,4.685094833374023,0.7502155900001526
1,128,transformer.h.4.attn.c_proj.weight,transformer.h.4.attn.c_proj.weight,"[384, 384]",int4-linear-b2048,top,left,0.1730588972568512,0.7118685841560364,1.8752222061157227,0.30027586221694946
1,128,transformer.h.4.attn.c_proj.weight,transformer.h.4.attn.c_proj.weight,"[384, 384]",int4-linear-b2048,top,right,0.17233411967754364,0.7150538563728333,1.8683823347091675,0.29918062686920166
1,128,transformer.h.4.attn.c_proj.weight,transformer.h.4.attn.c_proj.weight,"[384, 384]",int4-linear-b2048,middle,left,1.2333004474639893,1.5625858306884766,8.173446655273438,1.308798909187317
1,128,transformer.h.4.attn.c_proj.weight,transformer.h.4.attn.c_proj.weight,"[384, 384]",int4-linear-b2048,middle,right,1.2349432706832886,1.5476030111312866,8.195802688598633,1.3123787641525269
1,128,transformer.h.4.attn.c_proj.weight,transformer.h.4.attn.c_proj.weight,"[384, 384]",int4-linear-b2048,tail,left,1.2125388383865356,1.5668652057647705,8.099603652954102,1.296974539756775
1,128,transformer.h.4.attn.c_proj.weight,transformer.h.4.attn.c_proj.weight,"[384, 384]",int4-linear-b2048,tail,right,1.213297724723816,1.5694602727890015,8.105910301208496,1.2979844808578491
1,128,transformer.h.4.attn.c_proj.weight,transformer.h.4.attn.c_proj.weight,"[384, 384]",int4-dynamic-b2048,top,left,0.18245191872119904,0.7078281044960022,1.9442557096481323,0.31133008003234863
1,128,transformer.h.4.attn.c_proj.weight,transformer.h.4.attn.c_proj.weight,"[384, 384]",int4-dynamic-b2048,top,right,0.1823548674583435,0.7404842376708984,1.955251693725586,0.31309083104133606
1,128,transformer.h.4.attn.c_proj.weight,transformer.h.4.attn.c_proj.weight,"[384, 384]",int4-dynamic-b2048,middle,left,1.2471325397491455,1.56155264377594,8.22422981262207,1.3169307708740234
1,128,transformer.h.4.attn.c_proj.weight,transformer.h.4.attn.c_proj.weight,"[384, 384]",int4-dynamic-b2048,middle,right,1.2412163019180298,1.5655533075332642,8.210116386413574,1.3146708011627197
1,128,transformer.h.4.attn.c_proj.weight,transformer.h.4.attn.c_proj.weight,"[384, 384]",int4-dynamic-b2048,tail,left,1.2159802913665771,1.5628581047058105,8.116183280944824,1.2996294498443604
1,128,transformer.h.4.attn.c_proj.weight,transformer.h.4.attn.c_proj.weight,"[384, 384]",int4-dynamic-b2048,tail,right,1.2153856754302979,1.5664489269256592,8.112286567687988,1.2990055084228516
1,128,transformer.h.4.mlp.w1.weight,transformer.h.4.mlp.w1.weight,"[1024, 384]",int8-linear-b2048,top,left,0.01154965441673994,0.06654316931962967,0.1396881639957428,0.02236800827085972
1,128,transformer.h.4.mlp.w1.weight,transformer.h.4.mlp.w1.weight,"[1024, 384]",int8-linear-b2048,top,right,0.009069760330021381,0.06509225815534592,0.12256468832492828,0.019626056775450706
1,128,transformer.h.4.mlp.w1.weight,transformer.h.4.mlp.w1.weight,"[1024, 384]",int8-linear-b2048,middle,left,0.11371935158967972,0.4303302764892578,1.1563901901245117,0.18517062067985535
1,128,transformer.h.4.mlp.w1.weight,transformer.h.4.mlp.w1.weight,"[1024, 384]",int8-linear-b2048,middle,right,0.10177481174468994,0.42802801728248596,1.0820658206939697,0.17326919734477997
1,128,transformer.h.4.mlp.w1.weight,transformer.h.4.mlp.w1.weight,"[1024, 384]",int8-linear-b2048,tail,left,0.20238623023033142,1.1923134326934814,2.078876256942749,0.33288660645484924
1,128,transformer.h.4.mlp.w1.weight,transformer.h.4.mlp.w1.weight,"[1024, 384]",int8-linear-b2048,tail,right,0.1314433217048645,1.1866384744644165,1.7203232049942017,0.2754721939563751
1,128,transformer.h.4.mlp.w1.weight,transformer.h.4.mlp.w1.weight,"[1024, 384]",int4-linear-b2048,top,left,0.20417727530002594,0.7709725499153137,2.1619279384613037,0.3461855351924896
1,128,transformer.h.4.mlp.w1.weight,transformer.h.4.mlp.w1.weight,"[1024, 384]",int4-linear-b2048,top,right,0.15865540504455566,0.7455956935882568,1.8812263011932373,0.3012372851371765
1,128,transformer.h.4.mlp.w1.weight,transformer.h.4.mlp.w1.weight,"[1024, 384]",int4-linear-b2048,middle,left,1.212528944015503,1.5616704225540161,8.118117332458496,1.2999391555786133
1,128,transformer.h.4.mlp.w1.weight,transformer.h.4.mlp.w1.weight,"[1024, 384]",int4-linear-b2048,middle,right,1.1177561283111572,1.567216157913208,7.739441871643066,1.2393025159835815
1,128,transformer.h.4.mlp.w1.weight,transformer.h.4.mlp.w1.weight,"[1024, 384]",int4-linear-b2048,tail,left,1.3379080295562744,1.569769024848938,8.511069297790527,1.3628618717193604
1,128,transformer.h.4.mlp.w1.weight,transformer.h.4.mlp.w1.weight,"[1024, 384]",int4-linear-b2048,tail,right,1.0136398077011108,1.5681641101837158,7.273911952972412,1.1647580862045288
1,128,transformer.h.4.mlp.w1.weight,transformer.h.4.mlp.w1.weight,"[1024, 384]",int4-dynamic-b2048,top,left,0.1821185201406479,0.7326359748840332,2.0236799716949463,0.32404813170433044
1,128,transformer.h.4.mlp.w1.weight,transformer.h.4.mlp.w1.weight,"[1024, 384]",int4-dynamic-b2048,top,right,0.16687043011188507,0.7576297521591187,1.9575873613357544,0.31346485018730164
1,128,transformer.h.4.mlp.w1.weight,transformer.h.4.mlp.w1.weight,"[1024, 384]",int4-dynamic-b2048,middle,left,1.14658522605896,1.5505993366241455,7.8756232261657715,1.2611089944839478
1,128,transformer.h.4.mlp.w1.weight,transformer.h.4.mlp.w1.weight,"[1024, 384]",int4-dynamic-b2048,middle,right,1.076788067817688,1.5636605024337769,7.566463470458984,1.2116038799285889
1,128,transformer.h.4.mlp.w1.weight,transformer.h.4.mlp.w1.weight,"[1024, 384]",int4-dynamic-b2048,tail,left,1.2949939966201782,1.5615203380584717,8.4043550491333,1.3457738161087036
1,128,transformer.h.4.mlp.w1.weight,transformer.h.4.mlp.w1.weight,"[1024, 384]",int4-dynamic-b2048,tail,right,0.956681489944458,1.5689359903335571,7.017792224884033,1.1237461566925049
1,128,transformer.h.4.mlp.w2.weight,transformer.h.4.mlp.w2.weight,"[1024, 384]",int8-linear-b2048,top,left,0.01023389957845211,0.04439966380596161,0.11271335184574127,0.01804858073592186
1,128,transformer.h.4.mlp.w2.weight,transformer.h.4.mlp.w2.weight,"[1024, 384]",int8-linear-b2048,top,right,0.007962646894156933,0.04310228303074837,0.09512907266616821,0.015232842415571213
1,128,transformer.h.4.mlp.w2.weight,transformer.h.4.mlp.w2.weight,"[1024, 384]",int8-linear-b2048,middle,left,0.133742555975914,0.7776544094085693,1.5757486820220947,0.252321720123291
1,128,transformer.h.4.mlp.w2.weight,transformer.h.4.mlp.w2.weight,"[1024, 384]",int8-linear-b2048,middle,right,0.12100359052419662,0.7752800583839417,1.5178309679031372,0.24304747581481934
1,128,transformer.h.4.mlp.w2.weight,transformer.h.4.mlp.w2.weight,"[1024, 384]",int8-linear-b2048,tail,left,0.1781000792980194,0.4209773540496826,1.6371181011199951,0.2621487081050873
1,128,transformer.h.4.mlp.w2.weight,transformer.h.4.mlp.w2.weight,"[1024, 384]",int8-linear-b2048,tail,right,0.10346025228500366,0.40475553274154663,1.113040566444397,0.17822913825511932
1,128,transformer.h.4.mlp.w2.weight,transformer.h.4.mlp.w2.weight,"[1024, 384]",int4-linear-b2048,top,left,0.20076201856136322,1.1701680421829224,2.1619460582733154,0.34618842601776123
1,128,transformer.h.4.mlp.w2.weight,transformer.h.4.mlp.w2.weight,"[1024, 384]",int4-linear-b2048,top,right,0.15973630547523499,1.2000184059143066,1.9265480041503906,0.30849456787109375
1,128,transformer.h.4.mlp.w2.weight,transformer.h.4.mlp.w2.weight,"[1024, 384]",int4-linear-b2048,middle,left,1.2051178216934204,1.545702576637268,8.098937034606934,1.296867847442627
1,128,transformer.h.4.mlp.w2.weight,transformer.h.4.mlp.w2.weight,"[1024, 384]",int4-linear-b2048,middle,right,1.1166329383850098,1.5508332252502441,7.742186546325684,1.2397420406341553
1,128,transformer.h.4.mlp.w2.weight,transformer.h.4.mlp.w2.weight,"[1024, 384]",int4-linear-b2048,tail,left,1.3341459035873413,1.563531756401062,8.504863739013672,1.361868143081665
1,128,transformer.h.4.mlp.w2.weight,transformer.h.4.mlp.w2.weight,"[1024, 384]",int4-linear-b2048,tail,right,1.0291098356246948,1.566597819328308,7.333569526672363,1.1743109226226807
1,128,transformer.h.4.mlp.w2.weight,transformer.h.4.mlp.w2.weight,"[1024, 384]",int4-dynamic-b2048,top,left,0.16884258389472961,0.8658526539802551,1.8817625045776367,0.30132314562797546
1,128,transformer.h.4.mlp.w2.weight,transformer.h.4.mlp.w2.weight,"[1024, 384]",int4-dynamic-b2048,top,right,0.15615956485271454,0.8591808080673218,1.8424875736236572,0.29503414034843445
1,128,transformer.h.4.mlp.w2.weight,transformer.h.4.mlp.w2.weight,"[1024, 384]",int4-dynamic-b2048,middle,left,1.1477504968643188,1.5697224140167236,7.873904228210449,1.260833740234375
1,128,transformer.h.4.mlp.w2.weight,transformer.h.4.mlp.w2.weight,"[1024, 384]",int4-dynamic-b2048,middle,right,1.0739797353744507,1.558525562286377,7.551668643951416,1.2092347145080566
1,128,transformer.h.4.mlp.w2.weight,transformer.h.4.mlp.w2.weight,"[1024, 384]",int4-dynamic-b2048,tail,left,1.2992680072784424,1.550890564918518,8.424553871154785,1.349008321762085
1,128,transformer.h.4.mlp.w2.weight,transformer.h.4.mlp.w2.weight,"[1024, 384]",int4-dynamic-b2048,tail,right,0.9656224250793457,1.5520122051239014,7.072385311126709,1.1324880123138428
1,128,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",int8-linear-b2048,top,left,0.011272707022726536,0.04108821228146553,0.12283436954021454,0.019669240340590477
1,128,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",int8-linear-b2048,top,right,0.016768941655755043,0.046139564365148544,0.17143897712230682,0.02745220623910427
1,128,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",int8-linear-b2048,middle,left,0.17662718892097473,0.7322961091995239,1.855074405670166,0.2970496416091919
1,128,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",int8-linear-b2048,middle,right,0.19762445986270905,0.7411268353462219,1.9821665287017822,0.31740066409111023
1,128,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",int8-linear-b2048,tail,left,0.19199466705322266,1.369781255722046,2.1541261672973633,0.3449362516403198
1,128,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",int8-linear-b2048,tail,right,0.30302146077156067,1.3852121829986572,2.804971933364868,0.44915497303009033
1,128,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",int4-linear-b2048,top,left,0.23127932846546173,0.9254176020622253,2.4417636394500732,0.3909951150417328
1,128,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",int4-linear-b2048,top,right,0.31941500306129456,0.9647182822227478,3.08632230758667,0.49420708417892456
1,128,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",int4-linear-b2048,middle,left,1.2271480560302734,1.554323434829712,8.161373138427734,1.3068655729293823
1,128,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",int4-linear-b2048,middle,right,1.3331083059310913,1.5655359029769897,8.496792793273926,1.360575795173645
