seed,update,parameter_id,parameter_name,shape,sigma_max,sigma_min,naive_condition_number,effective_rank,effective_condition_number,effective_rank_entropy,stable_rank,sigma_p10,sigma_p25,sigma_median,sigma_p75,sigma_p90,tail_energy_fraction_10pct,tail_energy_fraction_25pct
1,512,transformer.h.2.mlp.w1.weight,transformer.h.2.mlp.w1.weight,"[1024, 384]",0.08283142745494843,0.0011606467887759209,71.36660766601562,384,71.36660766601562,257.18927001953125,5.050615310668945,0.0017105672741308808,0.00240560295060277,0.003919233568012714,0.007058511953800917,0.01229860819876194,0.002447611652314663,0.009424463845789433
1,512,transformer.h.2.mlp.w2.weight,transformer.h.2.mlp.w2.weight,"[1024, 384]",0.08172161132097244,0.0011052860645577312,73.93706512451172,384,73.93706512451172,252.29249572753906,5.134636402130127,0.0016168046277016401,0.002276819199323654,0.0038142018020153046,0.006789499893784523,0.01237124390900135,0.0021930206567049026,0.008533651940524578
1,512,transformer.h.2.mlp.c_proj.weight,transformer.h.2.mlp.c_proj.weight,"[384, 1024]",0.19967621564865112,0.0037785754539072514,52.84431076049805,384,52.84431076049805,263.9383544921875,8.307668685913086,0.005646857433021069,0.007959828712046146,0.012825982645154,0.02310739830136299,0.04050048068165779,0.0027962722815573215,0.010814227163791656
1,512,transformer.h.3.attn.c_attn.weight,transformer.h.3.attn.c_attn.weight,"[1152, 384]",0.1292835772037506,0.0001286573096876964,1004.8677368164062,384,1004.8677368164062,113.20748901367188,2.5156328678131104,0.0002087500470224768,0.00035761657636612654,0.0008983185980468988,0.002862718887627125,0.008688874542713165,2.7015314117306843e-05,0.00013258858234621584
1,512,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"[384, 384]",0.35593411326408386,2.4760265660006553e-07,1437521.375,383,40979.73046875,107.29790496826172,2.504936456680298,0.00019496928143780679,0.0006500435993075371,0.0023366829846054316,0.008229527622461319,0.02447463944554329,1.4773747807339532e-06,3.330014806124382e-05
1,512,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",0.06835956126451492,0.0009510013042017817,71.88166809082031,384,71.88166809082031,246.9118194580078,5.915400981903076,0.001375285442918539,0.0019420059397816658,0.003255598247051239,0.005988706834614277,0.010984609834849834,0.0019595122430473566,0.007637101225554943
1,512,transformer.h.3.mlp.w2.weight,transformer.h.3.mlp.w2.weight,"[1024, 384]",0.06692203879356384,0.0008692347910255194,76.9896011352539,384,76.9896011352539,245.49974060058594,5.769794940948486,0.001294069574214518,0.0018476052209734917,0.003108726814389229,0.005812197923660278,0.010859503410756588,0.0018737328937277198,0.007327534258365631
1,512,transformer.h.3.mlp.c_proj.weight,transformer.h.3.mlp.c_proj.weight,"[384, 1024]",0.1981797069311142,0.0033933366648852825,58.40260696411133,384,58.40260696411133,261.8079528808594,6.636388301849365,0.004982717800885439,0.006939019076526165,0.011269898153841496,0.01978059858083725,0.035272713750600815,0.0027609053067862988,0.010507351718842983
1,512,transformer.h.4.attn.c_attn.weight,transformer.h.4.attn.c_attn.weight,"[1152, 384]",0.13836170732975006,0.00012106716894777492,1142.850830078125,384,1142.850830078125,105.31021118164062,2.57150936126709,0.00020150982891209424,0.00034373177913948894,0.0008662360487505794,0.0027878640685230494,0.00885818898677826,2.139984098903369e-05,0.00010669864423107356
1,512,transformer.h.4.attn.c_proj.weight,transformer.h.4.attn.c_proj.weight,"[384, 384]",0.2810506522655487,6.041170308890287e-06,46522.55078125,384,46522.55078125,109.35350799560547,3.1926496028900146,0.0001900516654131934,0.0006005532341077924,0.0021618849132210016,0.007512434385716915,0.023147452622652054,1.7421809843654046e-06,3.7411224184324965e-05
1,512,transformer.h.4.mlp.w1.weight,transformer.h.4.mlp.w1.weight,"[1024, 384]",0.08644714951515198,0.0008109784685075283,106.59610748291016,384,106.59610748291016,233.2706756591797,3.918797731399536,0.0012314518680796027,0.0017513427883386612,0.0029546672012656927,0.005586167797446251,0.010569577105343342,0.0014636963605880737,0.005756373051553965
1,512,transformer.h.4.mlp.w2.weight,transformer.h.4.mlp.w2.weight,"[1024, 384]",0.0838097482919693,0.0007935369503684342,105.61543273925781,384,105.61543273925781,230.5437469482422,4.002705097198486,0.001167943817563355,0.0016659877728670835,0.0028195769991725683,0.005426210816949606,0.010403687134385109,0.0013785372721031308,0.0054294816218316555
1,512,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",0.29311779141426086,0.0030907494947314262,94.83712005615234,384,94.83712005615234,250.4634552001953,3.1742608547210693,0.004578462336212397,0.006375863682478666,0.010171983391046524,0.017986562103033066,0.03215006738901138,0.002253561047837138,0.008529250510036945
1,512,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"[1152, 384]",0.10370390862226486,9.408785263076425e-05,1102.2030029296875,384,1102.2030029296875,100.35387420654297,3.720071792602539,0.0001569929881952703,0.0002762562653515488,0.0007286918698810041,0.002404314000159502,0.007924137637019157,1.5736868590465747e-05,8.078682731138542e-05
