seed,update,parameter_id,parameter_name,shape,distance_group,distance_thresholds,component,removed_energy,removed_energy_fraction,coefficient_count,budget_fraction,baseline_update_cosine,baseline_update_relative_l2,baseline_update_norm_ratio,restored_update_cosine,restored_update_relative_l2,restored_update_norm_ratio,polar_baseline_cosine,polar_baseline_relative_l2,polar_restored_cosine,polar_restored_relative_l2,polar_restored_norm_ratio,update_cosine_gain,update_l2_reduction,recovered_cosine_error_fraction,recovered_l2_error_fraction,polar_update_cosine_gain,polar_update_l2_reduction
0,4096,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",distant,"<0.5,0.5-1.5,>=1.5 decades",distant,0.0,0.0,,,0.9213740229606628,0.39828401803970337,1.008257508277893,0.9213740229606628,0.39828401803970337,1.008257508277893,0.920584499835968,0.3985517919063568,0.920584499835968,0.3985517919063568,1.0000020265579224,0.0,0.0,0.0,0.0,0.0,0.0
0,4096,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"[1152, 384]",local,"<0.5,0.5-1.5,>=1.5 decades",local,0.012246544472873211,0.40330494313146986,,,0.5533828735351562,0.9783999919891357,1.0667026042938232,0.5791076421737671,0.9682367444038391,1.1014546155929565,0.5393701195716858,0.9598249197006226,0.5641619563102722,0.9336376786231995,1.0000009536743164,0.02572476863861084,0.01016324758529663,0.05759915398281488,0.010387620266261699,0.024791836738586426,0.026187241077423096
0,4096,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"[1152, 384]",medium,"<0.5,0.5-1.5,>=1.5 decades",medium,0.017558300867676735,0.5782324596631477,,,0.5533828735351562,0.9783999919891357,1.0667026042938232,0.5834470987319946,0.9554267525672913,1.0866855382919312,0.5393701195716858,0.9598249197006226,0.5749406814575195,0.9220201373100281,1.0000007152557373,0.03006422519683838,0.022973239421844482,0.06731543287381062,0.02348041660869063,0.03557056188583374,0.03780478239059448
0,4096,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"[1152, 384]",distant,"<0.5,0.5-1.5,>=1.5 decades",distant,0.010214520618319511,0.33638604475014566,,,0.5533828735351562,0.9783999919891357,1.0667026042938232,0.554524838924408,0.9777445197105408,1.06782865524292,0.5393701195716858,0.9598249197006226,0.5406623482704163,0.9584773778915405,1.0000007152557373,0.001141965389251709,0.0006554722785949707,0.002556922521737645,0.0006699430539266083,0.0012922286987304688,0.0013475418090820312
0,4096,transformer.h.5.attn.c_proj.weight,transformer.h.5.attn.c_proj.weight,"[384, 384]",local,"<0.5,0.5-1.5,>=1.5 decades",local,0.01757907122373581,0.36431737981862905,,,0.620252251625061,0.9001851081848145,1.0618922710418701,0.6846680641174316,0.8222448825836182,1.0652658939361572,0.5820097923278809,0.9143219590187073,0.633058488368988,0.8566716313362122,1.0000003576278687,0.0644158124923706,0.07794022560119629,0.1696278984352805,0.08658244275820058,0.05104869604110718,0.05765032768249512
0,4096,transformer.h.5.attn.c_proj.weight,transformer.h.5.attn.c_proj.weight,"[384, 384]",medium,"<0.5,0.5-1.5,>=1.5 decades",medium,0.027058081701397896,0.5607650883774485,,,0.620252251625061,0.9001851081848145,1.0618922710418701,0.668342649936676,0.8429854512214661,1.06496000289917,0.5820097923278809,0.9143219590187073,0.6321488618850708,0.8577332496643066,1.0000004768371582,0.04809039831161499,0.05719965696334839,0.12663774444327597,0.06354210533285659,0.05013906955718994,0.056588709354400635
0,4096,transformer.h.5.attn.c_proj.weight,transformer.h.5.attn.c_proj.weight,"[384, 384]",distant,"<0.5,0.5-1.5,>=1.5 decades",distant,0.01395372487604618,0.28918390629688984,,,0.620252251625061,0.9001851081848145,1.0618922710418701,0.6233507990837097,0.8961116075515747,1.0610500574111938,0.5820097923278809,0.9143219590187073,0.5841496586799622,0.9119775295257568,1.000001072883606,0.0030985474586486816,0.004073500633239746,0.008159488691923386,0.004525181094645955,0.002139866352081299,0.0023444294929504395
0,4096,transformer.h.5.mlp.w1.weight,transformer.h.5.mlp.w1.weight,"[1024, 384]",local,"<0.5,0.5-1.5,>=1.5 decades",local,0.0,0.0,,,0.9061276316642761,0.43547356128692627,1.0095369815826416,0.9061276316642761,0.43547356128692627,1.0095369815826416,0.9003008604049683,0.4465547204017639,0.9003008604049683,0.4465547204017639,0.9999990463256836,0.0,0.0,0.0,0.0,0.0,0.0
0,4096,transformer.h.5.mlp.w1.weight,transformer.h.5.mlp.w1.weight,"[1024, 384]",medium,"<0.5,0.5-1.5,>=1.5 decades",medium,0.0,0.0,,,0.9061276316642761,0.43547356128692627,1.0095369815826416,0.9061276316642761,0.43547356128692627,1.0095369815826416,0.9003008604049683,0.4465547204017639,0.9003008604049683,0.4465547204017639,0.9999990463256836,0.0,0.0,0.0,0.0,0.0,0.0
0,4096,transformer.h.5.mlp.w1.weight,transformer.h.5.mlp.w1.weight,"[1024, 384]",distant,"<0.5,0.5-1.5,>=1.5 decades",distant,0.0,0.0,,,0.9061276316642761,0.43547356128692627,1.0095369815826416,0.9061276316642761,0.43547356128692627,1.0095369815826416,0.9003008604049683,0.4465547204017639,0.9003008604049683,0.4465547204017639,0.9999990463256836,0.0,0.0,0.0,0.0,0.0,0.0
0,4096,transformer.h.5.mlp.w2.weight,transformer.h.5.mlp.w2.weight,"[1024, 384]",local,"<0.5,0.5-1.5,>=1.5 decades",local,0.0,0.0,,,0.9042437672615051,0.43961527943611145,1.008682370185852,0.9042437672615051,0.43961527943611145,1.008682370185852,0.8980969190597534,0.4514611065387726,0.8980969190597534,0.4514611065387726,0.9999995231628418,0.0,0.0,0.0,0.0,0.0,0.0
0,4096,transformer.h.5.mlp.w2.weight,transformer.h.5.mlp.w2.weight,"[1024, 384]",medium,"<0.5,0.5-1.5,>=1.5 decades",medium,0.0,0.0,,,0.9042437672615051,0.43961527943611145,1.008682370185852,0.9042437672615051,0.43961527943611145,1.008682370185852,0.8980969190597534,0.4514611065387726,0.8980969190597534,0.4514611065387726,0.9999995231628418,0.0,0.0,0.0,0.0,0.0,0.0
0,4096,transformer.h.5.mlp.w2.weight,transformer.h.5.mlp.w2.weight,"[1024, 384]",distant,"<0.5,0.5-1.5,>=1.5 decades",distant,0.0,0.0,,,0.9042437672615051,0.43961527943611145,1.008682370185852,0.9042437672615051,0.43961527943611145,1.008682370185852,0.8980969190597534,0.4514611065387726,0.8980969190597534,0.4514611065387726,0.9999995231628418,0.0,0.0,0.0,0.0,0.0,0.0
0,4096,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",local,"<0.5,0.5-1.5,>=1.5 decades",local,0.026802854612469673,0.2116971435095035,,,0.8420426845550537,0.564665675163269,1.0089819431304932,0.8468508720397949,0.5552876591682434,1.0064992904663086,0.8369287252426147,0.5710999369621277,0.8422626852989197,0.5616812109947205,0.9999997019767761,0.004808187484741211,0.009378015995025635,0.030439789833076988,0.016608085824083515,0.005333960056304932,0.009418725967407227
0,4096,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",medium,"<0.5,0.5-1.5,>=1.5 decades",medium,0.024690330028533936,0.19501177821991464,,,0.8420426845550537,0.564665675163269,1.0089819431304932,0.8432071208953857,0.5624876022338867,1.0086698532104492,0.8369287252426147,0.5710999369621277,0.8379788994789124,0.5692561268806458,1.0000001192092896,0.0011644363403320312,0.0021780729293823242,0.007371841798222245,0.00385727878492446,0.0010501742362976074,0.0018438100814819336
0,4096,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",distant,"<0.5,0.5-1.5,>=1.5 decades",distant,0.00473572313785553,0.03740418978616779,,,0.8420426845550537,0.564665675163269,1.0089819431304932,0.842041552066803,0.5646665096282959,1.008986234664917,0.8369287252426147,0.5710999369621277,0.8369293212890625,0.5710985064506531,0.9999990463256836,-1.1324882507324219e-06,-8.344650268554688e-07,-7.16958405846758e-06,-1.4778037050227804e-06,5.960464477539062e-07,1.430511474609375e-06
1,128,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",local,"<0.5,0.5-1.5,>=1.5 decades",local,0.025249704718589783,0.504771031592594,,,0.6286065578460693,0.8608026504516602,0.9975563287734985,0.7095094323158264,0.7709020972251892,1.0220621824264526,0.6579274535179138,0.8271336555480957,0.7254287004470825,0.741045355796814,0.9999998807907104,0.08090287446975708,0.08990055322647095,0.21783603393897685,0.10443805346010544,0.0675012469291687,0.08608829975128174
1,128,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",medium,"<0.5,0.5-1.5,>=1.5 decades",medium,0.029589330777525902,0.5915252153309307,,,0.6286065578460693,0.8608026504516602,0.9975563287734985,0.6509712338447571,0.834524929523468,0.9976552724838257,0.6579274535179138,0.8271336555480957,0.6839594841003418,0.795038640499115,1.0000008344650269,0.022364675998687744,0.02627772092819214,0.06021828460131588,0.03052699816201113,0.02603203058242798,0.03209501504898071
1,128,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",distant,"<0.5,0.5-1.5,>=1.5 decades",distant,0.010049966163933277,0.2009105391361025,,,0.6286065578460693,0.8608026504516602,0.9975563287734985,0.6286882162094116,0.8606950640678406,0.9975252151489258,0.6579274535179138,0.8271336555480957,0.6580271124839783,0.8270129561424255,1.0000015497207642,8.165836334228516e-05,0.00010758638381958008,0.00021987023483424994,0.00012498379711439072,9.965896606445312e-05,0.00012069940567016602
1,128,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"[384, 384]",local,"<0.5,0.5-1.5,>=1.5 decades",local,0.08686023950576782,0.4259395970334495,,,0.5834535956382751,0.9342555403709412,1.045243501663208,0.6748138666152954,0.8275337219238281,1.0492241382598877,0.5563241839408875,0.9419940710067749,0.62932288646698,0.8610208034515381,0.9999997019767761,0.09136027097702026,0.10672181844711304,0.2193279548697866,0.11423193530620082,0.07299870252609253,0.08097326755523682
1,128,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"[384, 384]",medium,"<0.5,0.5-1.5,>=1.5 decades",medium,0.12102346867322922,0.5934670197961236,,,0.5834535956382751,0.9342555403709412,1.045243501663208,0.6373849511146545,0.8731933236122131,1.0481449365615845,0.5563241839408875,0.9419940710067749,0.6116421818733215,0.8813158869743347,1.0000005960464478,0.053931355476379395,0.06106221675872803,0.12947262276580818,0.06535922359580934,0.05531799793243408,0.060678184032440186
1,128,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"[384, 384]",distant,"<0.5,0.5-1.5,>=1.5 decades",distant,0.0541355274617672,0.26546628104481795,,,0.5834535956382751,0.9342555403709412,1.045243501663208,0.5863513946533203,0.9314408898353577,1.0461198091506958,0.5563241839408875,0.9419940710067749,0.5586358308792114,0.939537525177002,0.9999998807907104,0.002897799015045166,0.002814650535583496,0.0069567255525479115,0.0030127201969452106,0.0023116469383239746,0.0024565458297729492
1,128,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"[1024, 384]",local,"<0.5,0.5-1.5,>=1.5 decades",local,0.0,0.0,,,0.9096002578735352,0.4280470013618469,1.0124772787094116,0.9096002578735352,0.4280470013618469,1.0124772787094116,0.906332790851593,0.432833194732666,0.906332790851593,0.432833194732666,0.9999998211860657,0.0,0.0,0.0,0.0,0.0,0.0
1,128,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"[1024, 384]",medium,"<0.5,0.5-1.5,>=1.5 decades",medium,0.0,0.0,,,0.9096002578735352,0.4280470013618469,1.0124772787094116,0.9096002578735352,0.4280470013618469,1.0124772787094116,0.906332790851593,0.432833194732666,0.906332790851593,0.432833194732666,0.9999998211860657,0.0,0.0,0.0,0.0,0.0,0.0
1,128,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"[1024, 384]",distant,"<0.5,0.5-1.5,>=1.5 decades",distant,0.0,0.0,,,0.9096002578735352,0.4280470013618469,1.0124772787094116,0.9096002578735352,0.4280470013618469,1.0124772787094116,0.906332790851593,0.432833194732666,0.906332790851593,0.432833194732666,0.9999998211860657,0.0,0.0,0.0,0.0,0.0,0.0
1,128,transformer.h.0.mlp.w2.weight,transformer.h.0.mlp.w2.weight,"[1024, 384]",local,"<0.5,0.5-1.5,>=1.5 decades",local,0.0,0.0,,,0.9119796752929688,0.42232683300971985,1.0122623443603516,0.9119796752929688,0.42232683300971985,1.0122623443603516,0.9092509150505066,0.42603829503059387,0.9092509150505066,0.42603829503059387,0.9999998807907104,0.0,0.0,0.0,0.0,0.0,0.0
1,128,transformer.h.0.mlp.w2.weight,transformer.h.0.mlp.w2.weight,"[1024, 384]",medium,"<0.5,0.5-1.5,>=1.5 decades",medium,0.0,0.0,,,0.9119796752929688,0.42232683300971985,1.0122623443603516,0.9119796752929688,0.42232683300971985,1.0122623443603516,0.9092509150505066,0.42603829503059387,0.9092509150505066,0.42603829503059387,0.9999998807907104,0.0,0.0,0.0,0.0,0.0,0.0
1,128,transformer.h.0.mlp.w2.weight,transformer.h.0.mlp.w2.weight,"[1024, 384]",distant,"<0.5,0.5-1.5,>=1.5 decades",distant,0.0,0.0,,,0.9119796752929688,0.42232683300971985,1.0122623443603516,0.9119796752929688,0.42232683300971985,1.0122623443603516,0.9092509150505066,0.42603829503059387,0.9092509150505066,0.42603829503059387,0.9999998807907104,0.0,0.0,0.0,0.0,0.0,0.0
1,128,transformer.h.0.mlp.c_proj.weight,transformer.h.0.mlp.c_proj.weight,"[384, 1024]",local,"<0.5,0.5-1.5,>=1.5 decades",local,0.0,0.0,,,0.8311558961868286,0.582469642162323,1.0045934915542603,0.8311558961868286,0.582469642162323,1.0045934915542603,0.8248804211616516,0.5918166041374207,0.8248804211616516,0.5918166041374207,0.9999995827674866,0.0,0.0,0.0,0.0,0.0,0.0
1,128,transformer.h.0.mlp.c_proj.weight,transformer.h.0.mlp.c_proj.weight,"[384, 1024]",medium,"<0.5,0.5-1.5,>=1.5 decades",medium,0.0,0.0,,,0.8311558961868286,0.582469642162323,1.0045934915542603,0.8311558961868286,0.582469642162323,1.0045934915542603,0.8248804211616516,0.5918166041374207,0.8248804211616516,0.5918166041374207,0.9999995827674866,0.0,0.0,0.0,0.0,0.0,0.0
1,128,transformer.h.0.mlp.c_proj.weight,transformer.h.0.mlp.c_proj.weight,"[384, 1024]",distant,"<0.5,0.5-1.5,>=1.5 decades",distant,0.0,0.0,,,0.8311558961868286,0.582469642162323,1.0045934915542603,0.8311558961868286,0.582469642162323,1.0045934915542603,0.8248804211616516,0.5918166041374207,0.8248804211616516,0.5918166041374207,0.9999995827674866,0.0,0.0,0.0,0.0,0.0,0.0
1,128,transformer.h.1.attn.c_attn.weight,transformer.h.1.attn.c_attn.weight,"[1152, 384]",local,"<0.5,0.5-1.5,>=1.5 decades",local,0.02256479486823082,0.5028662973230043,,,0.5602807998657227,0.954357922077179,1.0343167781829834,0.6310201287269592,0.8899473547935486,1.0671254396438599,0.5706546306610107,0.9266577363014221,0.6313962936401367,0.8586092591285706,1.000000238418579,0.07073932886123657,0.06441056728363037,0.16087386868627718,0.0674909966099925,0.06074166297912598,0.06804847717285156
1,128,transformer.h.1.attn.c_attn.weight,transformer.h.1.attn.c_attn.weight,"[1152, 384]",medium,"<0.5,0.5-1.5,>=1.5 decades",medium,0.027696393430233,0.6172262098899566,,,0.5602807998657227,0.954357922077179,1.0343167781829834,0.5883257985115051,0.9268600940704346,1.0413081645965576,0.5706546306610107,0.9266577363014221,0.6046364307403564,0.8892303705215454,1.0000003576278687,0.02804499864578247,0.027497828006744385,0.06377933607906672,0.02881290904663401,0.0339818000793457,0.03742736577987671
1,128,transformer.h.1.attn.c_attn.weight,transformer.h.1.attn.c_attn.weight,"[1152, 384]",distant,"<0.5,0.5-1.5,>=1.5 decades",distant,0.012277485802769661,0.273609127055122,,,0.5602807998657227,0.954357922077179,1.0343167781829834,0.5607646107673645,0.9539029002189636,1.0344563722610474,0.5706546306610107,0.9266577363014221,0.571046769618988,0.9262346625328064,1.000000238418579,0.0004838109016418457,0.00045502185821533203,0.001100272404512025,0.0004767832358167761,0.0003921389579772949,0.00042307376861572266
1,128,transformer.h.1.attn.c_proj.weight,transformer.h.1.attn.c_proj.weight,"[384, 384]",local,"<0.5,0.5-1.5,>=1.5 decades",local,0.07684890925884247,0.4466763157600714,,,0.5362281799316406,1.0019282102584839,1.0760418176651,0.6205642819404602,0.9076412916183472,1.0776323080062866,0.4942820370197296,1.005702257156372,0.5612893104553223,0.9367080926895142,0.9999997019767761,0.08433610200881958,0.09428691864013672,0.18184826753033106,0.09410546351999807,0.06700727343559265,0.06899416446685791
1,128,transformer.h.1.attn.c_proj.weight,transformer.h.1.attn.c_proj.weight,"[384, 384]",medium,"<0.5,0.5-1.5,>=1.5 decades",medium,0.10402815788984299,0.6046528799131322,,,0.5362281799316406,1.0019282102584839,1.0760418176651,0.5911098122596741,0.9439195394515991,1.081407904624939,0.4942820370197296,1.005702257156372,0.5461167693138123,0.9527679681777954,1.0000001192092896,0.05488163232803345,0.058008670806884766,0.1183375745424635,0.05789703315362217,0.05183473229408264,0.05293428897857666
1,128,transformer.h.1.attn.c_proj.weight,transformer.h.1.attn.c_proj.weight,"[384, 384]",distant,"<0.5,0.5-1.5,>=1.5 decades",distant,0.04919811338186264,0.28595893213966583,,,0.5362281799316406,1.0019282102584839,1.0760418176651,0.5402904152870178,0.9972296357154846,1.0754371881484985,0.4942820370197296,1.005702257156372,0.4985392093658447,1.0014599561691284,0.9999998807907104,0.004062235355377197,0.004698574542999268,0.008759125025704298,0.004689532139021317,0.004257172346115112,0.004242300987243652
1,128,transformer.h.1.mlp.w1.weight,transformer.h.1.mlp.w1.weight,"[1024, 384]",local,"<0.5,0.5-1.5,>=1.5 decades",local,0.0,0.0,,,0.8673002123832703,0.5162017941474915,1.0039081573486328,0.8673002123832703,0.5162017941474915,1.0039081573486328,0.8623924851417542,0.5246222615242004,0.8623924851417542,0.5246222615242004,1.0000004768371582,0.0,0.0,0.0,0.0,0.0,0.0
1,128,transformer.h.1.mlp.w1.weight,transformer.h.1.mlp.w1.weight,"[1024, 384]",medium,"<0.5,0.5-1.5,>=1.5 decades",medium,0.0,0.0,,,0.8673002123832703,0.5162017941474915,1.0039081573486328,0.8673002123832703,0.5162017941474915,1.0039081573486328,0.8623924851417542,0.5246222615242004,0.8623924851417542,0.5246222615242004,1.0000004768371582,0.0,0.0,0.0,0.0,0.0,0.0
1,128,transformer.h.1.mlp.w1.weight,transformer.h.1.mlp.w1.weight,"[1024, 384]",distant,"<0.5,0.5-1.5,>=1.5 decades",distant,0.0,0.0,,,0.8673002123832703,0.5162017941474915,1.0039081573486328,0.8673002123832703,0.5162017941474915,1.0039081573486328,0.8623924851417542,0.5246222615242004,0.8623924851417542,0.5246222615242004,1.0000004768371582,0.0,0.0,0.0,0.0,0.0,0.0
1,128,transformer.h.1.mlp.w2.weight,transformer.h.1.mlp.w2.weight,"[1024, 384]",local,"<0.5,0.5-1.5,>=1.5 decades",local,0.0,0.0,,,0.866783082485199,0.5167062878608704,1.0020146369934082,0.866783082485199,0.5167062878608704,1.0020146369934082,0.8623061180114746,0.5247825384140015,0.8623061180114746,0.5247825384140015,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1,128,transformer.h.1.mlp.w2.weight,transformer.h.1.mlp.w2.weight,"[1024, 384]",medium,"<0.5,0.5-1.5,>=1.5 decades",medium,0.0,0.0,,,0.866783082485199,0.5167062878608704,1.0020146369934082,0.866783082485199,0.5167062878608704,1.0020146369934082,0.8623061180114746,0.5247825384140015,0.8623061180114746,0.5247825384140015,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1,128,transformer.h.1.mlp.w2.weight,transformer.h.1.mlp.w2.weight,"[1024, 384]",distant,"<0.5,0.5-1.5,>=1.5 decades",distant,0.0,0.0,,,0.866783082485199,0.5167062878608704,1.0020146369934082,0.866783082485199,0.5167062878608704,1.0020146369934082,0.8623061180114746,0.5247825384140015,0.8623061180114746,0.5247825384140015,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1,128,transformer.h.1.mlp.c_proj.weight,transformer.h.1.mlp.c_proj.weight,"[384, 1024]",local,"<0.5,0.5-1.5,>=1.5 decades",local,0.0,0.0,,,0.7998788356781006,0.629646360874176,0.9902697205543518,0.7998788356781006,0.629646360874176,0.9902697205543518,0.7971416711807251,0.6369648575782776,0.7971416711807251,0.6369648575782776,0.9999988079071045,0.0,0.0,0.0,0.0,0.0,0.0
1,128,transformer.h.1.mlp.c_proj.weight,transformer.h.1.mlp.c_proj.weight,"[384, 1024]",medium,"<0.5,0.5-1.5,>=1.5 decades",medium,0.0,0.0,,,0.7998788356781006,0.629646360874176,0.9902697205543518,0.7998788356781006,0.629646360874176,0.9902697205543518,0.7971416711807251,0.6369648575782776,0.7971416711807251,0.6369648575782776,0.9999988079071045,0.0,0.0,0.0,0.0,0.0,0.0
1,128,transformer.h.1.mlp.c_proj.weight,transformer.h.1.mlp.c_proj.weight,"[384, 1024]",distant,"<0.5,0.5-1.5,>=1.5 decades",distant,0.0,0.0,,,0.7998788356781006,0.629646360874176,0.9902697205543518,0.7998788356781006,0.629646360874176,0.9902697205543518,0.7971416711807251,0.6369648575782776,0.7971416711807251,0.6369648575782776,0.9999988079071045,0.0,0.0,0.0,0.0,0.0,0.0
1,128,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"[1152, 384]",local,"<0.5,0.5-1.5,>=1.5 decades",local,0.021647267043590546,0.5221139179726192,,,0.5154010653495789,1.0185470581054688,1.0659235715866089,0.5711279511451721,0.9778617024421692,1.102540135383606,0.5096626877784729,0.9902927875518799,0.5612255930900574,0.9367779493331909,1.0000003576278687,0.05572688579559326,0.04068535566329956,0.11499589002562169,0.03994450265162581,0.05156290531158447,0.053514838218688965
1,128,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"[1152, 384]",medium,"<0.5,0.5-1.5,>=1.5 decades",medium,0.02609631046652794,0.6294211123682247,,,0.5154010653495789,1.0185470581054688,1.0659235715866089,0.5443775057792664,0.9959566593170166,1.0812888145446777,0.5096626877784729,0.9902927875518799,0.5447924733161926,0.9541588425636292,1.0000007152557373,0.0289764404296875,0.02259039878845215,0.05979468454793541,0.02217904279304585,0.03512978553771973,0.03613394498825073
1,128,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"[1152, 384]",distant,"<0.5,0.5-1.5,>=1.5 decades",distant,0.011934217996895313,0.28784332469087703,,,0.5154010653495789,1.0185470581054688,1.0659235715866089,0.5162339806556702,1.0178097486495972,1.0661718845367432,0.5096626877784729,0.9902927875518799,0.5102663636207581,0.9896830916404724,1.0000004768371582,0.0008329153060913086,0.000737309455871582,0.001718772466332711,0.0007238835456881119,0.0006036758422851562,0.0006096959114074707
1,128,transformer.h.2.attn.c_proj.weight,transformer.h.2.attn.c_proj.weight,"[384, 384]",local,"<0.5,0.5-1.5,>=1.5 decades",local,0.06718386709690094,0.44904444547360917,,,0.5127481818199158,1.0367149114608765,1.093855381011963,0.5912783741950989,0.9506362080574036,1.0945837497711182,0.467769980430603,1.0317273139953613,0.5291007161140442,0.9704651236534119,0.9999991059303284,0.0785301923751831,0.0860787034034729,0.1611696240939608,0.08303025494460763,0.06133073568344116,0.06126219034194946
1,128,transformer.h.2.attn.c_proj.weight,transformer.h.2.attn.c_proj.weight,"[384, 384]",medium,"<0.5,0.5-1.5,>=1.5 decades",medium,0.09055276960134506,0.6052378341527642,,,0.5127481818199158,1.0367149114608765,1.093855381011963,0.5662022233009338,0.9815271496772766,1.0990989208221436,0.467769980430603,1.0317273139953613,0.5174635052680969,0.9823823571205139,1.0000001192092896,0.053454041481018066,0.055187761783599854,0.10970516576145826,0.05323330567883177,0.049693524837493896,0.04934495687484741
1,128,transformer.h.2.attn.c_proj.weight,transformer.h.2.attn.c_proj.weight,"[384, 384]",distant,"<0.5,0.5-1.5,>=1.5 decades",distant,0.04299835115671158,0.28739296479609344,,,0.5127481818199158,1.0367149114608765,1.093855381011963,0.5165428519248962,1.0333224534988403,1.0949639081954956,0.467769980430603,1.0317273139953613,0.47091999650001526,1.0286695957183838,1.0000009536743164,0.0037946701049804688,0.003392457962036133,0.007787903427746657,0.003272315199224524,0.0031500160694122314,0.003057718276977539
1,128,transformer.h.2.mlp.w1.weight,transformer.h.2.mlp.w1.weight,"[1024, 384]",local,"<0.5,0.5-1.5,>=1.5 decades",local,0.0059532285667955875,0.24418003808490604,,,0.8147425651550293,0.6021025776863098,0.9769784808158875,0.8253850936889648,0.5834474563598633,0.9725633263587952,0.8212066888809204,0.5979936122894287,0.8300432562828064,0.583030104637146,0.9999998807907104,0.010642528533935547,0.018655121326446533,0.05744724114765787,0.0309832942388858,0.008836567401885986,0.014963507652282715
1,128,transformer.h.2.mlp.w1.weight,transformer.h.2.mlp.w1.weight,"[1024, 384]",medium,"<0.5,0.5-1.5,>=1.5 decades",medium,0.005893162917345762,0.24171636103879732,,,0.8147425651550293,0.6021025776863098,0.9769784808158875,0.817023515701294,0.5981136560440063,0.9759482145309448,0.8212066888809204,0.5979936122894287,0.8231603503227234,0.5947185158729553,0.9999998807907104,0.0022809505462646484,0.003988921642303467,0.012312329317165705,0.006624986821401154,0.0019536614418029785,0.0032750964164733887
1,128,transformer.h.2.mlp.w1.weight,transformer.h.2.mlp.w1.weight,"[1024, 384]",distant,"<0.5,0.5-1.5,>=1.5 decades",distant,0.0015828474424779415,0.0649227128524143,,,0.8147425651550293,0.6021025776863098,0.9769784808158875,0.8147417902946472,0.6021041870117188,0.9769832491874695,0.8212066888809204,0.5979936122894287,0.8212069272994995,0.5979945659637451,0.9999991059303284,-7.748603820800781e-07,-1.6093254089355469e-06,-4.182614223977061e-06,-2.672842582936078e-06,2.384185791015625e-07,-9.5367431640625e-07
1,128,transformer.h.2.mlp.w2.weight,transformer.h.2.mlp.w2.weight,"[1024, 384]",local,"<0.5,0.5-1.5,>=1.5 decades",local,0.005784549284726381,0.2403341268743091,,,0.8089706897735596,0.61119145154953,0.9762448668479919,0.8196094036102295,0.592840313911438,0.9719553589820862,0.8163695335388184,0.6060256958007812,0.8250542283058167,0.5915231108665466,0.9999983310699463,0.010638713836669922,0.01835113763809204,0.05569152620641884,0.030025187020477972,0.008684694766998291,0.01450258493423462
1,128,transformer.h.2.mlp.w2.weight,transformer.h.2.mlp.w2.weight,"[1024, 384]",medium,"<0.5,0.5-1.5,>=1.5 decades",medium,0.005919948685914278,0.2459596467310972,,,0.8089706897735596,0.61119145154953,0.9762448668479919,0.8116540908813477,0.6065616011619568,0.9750246405601501,0.8163695335388184,0.6060256958007812,0.8186602592468262,0.6022358536720276,0.9999980330467224,0.002683401107788086,0.004629850387573242,0.014047064843647619,0.007575122943613432,0.0022907257080078125,0.003789842128753662
1,128,transformer.h.2.mlp.w2.weight,transformer.h.2.mlp.w2.weight,"[1024, 384]",distant,"<0.5,0.5-1.5,>=1.5 decades",distant,0.0014721008483320475,0.061162253900918666,,,0.8089706897735596,0.61119145154953,0.9762448668479919,0.8089641332626343,0.6112000942230225,0.9762357473373413,0.8163695335388184,0.6060256958007812,0.8163633942604065,0.6060368418693542,0.999998927116394,-6.556510925292969e-06,-8.64267349243164e-06,-3.4322015388743625e-05,-1.4140697600596679e-05,-6.139278411865234e-06,-1.1146068572998047e-05
