seed,update,parameter_id,method,t,model_residual,sigma_min_active_over_max,condition_active,tail_spectral_mass,error_norm,state_error_relative_l2,shape
1,128,transformer.h.0.mlp.w1.weight,structural_vq64_int3_k8,0.4,0.0021938079094706575,0.014884362319954879,67.18460478883529,0.0034894618308887633,0.038315948098897934,0.13017898797988892,"(1024, 384)"
1,128,transformer.h.0.mlp.w1.weight,structural_vq64_int3_k8,0.6,0.005085968480405878,0.014884362319954879,67.18460478883529,0.0034894618308887633,0.038315948098897934,0.13017898797988892,"(1024, 384)"
1,128,transformer.h.0.mlp.w1.weight,structural_vq64_int3_k8,0.8,0.00919827780124105,0.014884362319954879,67.18460478883529,0.0034894618308887633,0.038315948098897934,0.13017898797988892,"(1024, 384)"
1,128,transformer.h.0.mlp.w1.weight,structural_vq64_int3_k8,1.0,0.014444256126946775,0.014884362319954879,67.18460478883529,0.0034894618308887633,0.038315948098897934,0.13017898797988892,"(1024, 384)"
1,128,transformer.h.0.mlp.w1.weight,structural_vq64_int3_k8,1.25,0.022349942390914146,0.014884362319954879,67.18460478883529,0.0034894618308887633,0.038315948098897934,0.13017898797988892,"(1024, 384)"
1,128,transformer.h.0.mlp.w1.weight,structural_vq64_int3_k8,1.5,0.031363775032901886,0.014884362319954879,67.18460478883529,0.0034894618308887633,0.038315948098897934,0.13017898797988892,"(1024, 384)"
1,128,transformer.h.0.mlp.w2.weight,direct_scalar_int4,0.05,7.521971581669895e-05,0.014914383605142809,67.04936834635109,0.0036078572628460395,0.05232328549027443,0.18835300207138062,"(1024, 384)"
1,128,transformer.h.0.mlp.w2.weight,direct_scalar_int4,0.1,0.0003018525878129008,0.014914383605142809,67.04936834635109,0.0036078572628460395,0.05232328549027443,0.18835300207138062,"(1024, 384)"
1,128,transformer.h.0.mlp.w2.weight,direct_scalar_int4,0.2,0.0012082627219766051,0.014914383605142809,67.04936834635109,0.0036078572628460395,0.05232328549027443,0.18835300207138062,"(1024, 384)"
1,128,transformer.h.0.mlp.w2.weight,direct_scalar_int4,0.4,0.004731116950846159,0.014914383605142809,67.04936834635109,0.0036078572628460395,0.05232328549027443,0.18835300207138062,"(1024, 384)"
1,128,transformer.h.0.mlp.w2.weight,direct_scalar_int4,0.6,0.010117184856094696,0.014914383605142809,67.04936834635109,0.0036078572628460395,0.05232328549027443,0.18835300207138062,"(1024, 384)"
1,128,transformer.h.0.mlp.w2.weight,direct_scalar_int4,0.8,0.016626367162131506,0.014914383605142809,67.04936834635109,0.0036078572628460395,0.05232328549027443,0.18835300207138062,"(1024, 384)"
1,128,transformer.h.0.mlp.w2.weight,direct_scalar_int4,1.0,0.023441031654480304,0.014914383605142809,67.04936834635109,0.0036078572628460395,0.05232328549027443,0.18835300207138062,"(1024, 384)"
1,128,transformer.h.0.mlp.w2.weight,direct_scalar_int4,1.25,0.03137438262721037,0.014914383605142809,67.04936834635109,0.0036078572628460395,0.05232328549027443,0.18835300207138062,"(1024, 384)"
1,128,transformer.h.0.mlp.w2.weight,direct_scalar_int4,1.5,0.03796029665521217,0.014914383605142809,67.04936834635109,0.0036078572628460395,0.05232328549027443,0.18835300207138062,"(1024, 384)"
1,128,transformer.h.0.mlp.w2.weight,structural_scalar_int3_p98_k8,0.05,5.271930464301189e-05,0.014914383605142809,67.04936834635109,0.0036078572628460395,0.045191578567028046,0.16268034279346466,"(1024, 384)"
