seed,update,parameter_id,parameter_name,shape,method,t,finite_cosine_distortion,finite_update_relative_l2,t_s_perp,t_s_full,s_perp,s_full,tail_angle_prior,state_error_relative_l2,gram_fro_prior,first_order_cosine_prediction,finite_vector_mismatch,remainder_radial_fraction,remainder_tangent_fraction,remainder_other_fraction,stable
1,128,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"(384, 1024)",structural_int4_k8,1.0,0.13626255719769276,0.5155366659164429,0.6151195033832777,0.6151406963770276,0.6151195033832777,0.6151406963770276,0.7370147638521265,0.11654852330684662,0.02252916991710663,0.18918600172124508,0.7564905173002531,0.423472524855643,0.5482207928463235,0.72119690999289,True
1,128,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"(384, 1024)",structural_int4_k8,1.25,0.18322250361878767,0.5951589345932007,0.7688993792290971,0.7689258704712845,0.6151195033832777,0.6151406963770276,0.7370147638521265,0.11654852330684662,0.02252916991710663,0.29560312768944547,0.9106934824024195,0.40578732847783305,0.6334706010600464,0.6588259570170313,True
1,128,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"(384, 1024)",structural_int4_k8,1.5,0.22703411039055543,0.6602883338928223,0.9226792550749165,0.9227110445655414,0.6151195033832777,0.6151406963770276,0.7370147638521265,0.11654852330684662,0.02252916991710663,0.4256685038728015,1.0449483160550095,0.3895810303648396,0.6969262826005302,0.6020966512117772,True
1,128,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"(384, 1024)",structural_vq64_int3_k8,0.05,0.0004023337875526112,0.02836592309176922,0.028284949059533205,0.028284955639367084,0.5656989811906641,0.5656991127873416,0.705608119129729,0.13216428458690643,0.035225316882133484,0.00040001917165019416,0.0370387630178529,0.4555150640525482,0.05890321821009673,0.8882772299826471,True
1,128,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"(384, 1024)",structural_vq64_int3_k8,0.1,0.0016153980220603437,0.05683311074972153,0.05656989811906641,0.05656991127873417,0.5656989811906641,0.5656991127873416,0.705608119129729,0.13216428458690643,0.035225316882133484,0.0016000766866007766,0.07406913216344742,0.45645434732639545,0.025773297471453398,0.8893734682034472,True
1,128,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"(384, 1024)",structural_vq64_int3_k8,0.2,0.006470499124560547,0.1136985793709755,0.11313979623813282,0.11313982255746834,0.5656989811906641,0.5656991127873416,0.705608119129729,0.13216428458690643,0.035225316882133484,0.0064003067464031066,0.14804641584374942,0.4573173062481152,0.04080270692016371,0.8883670528075082,True
1,128,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"(384, 1024)",structural_vq64_int3_k8,0.4,0.02532569319604039,0.22456909716129303,0.22627959247626564,0.22627964511493667,0.5656989811906641,0.5656991127873416,0.705608119129729,0.13216428458690643,0.035225316882133484,0.025601226985612426,0.2950495800473418,0.4551630519242589,0.17181725930209452,0.8736735234450305,True
1,128,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"(384, 1024)",structural_vq64_int3_k8,0.6,0.054093500231939484,0.3273266553878784,0.3394193887143984,0.339419467672405,0.5656989811906641,0.5656991127873416,0.705608119129729,0.13216428458690643,0.035225316882133484,0.057602760717627946,0.43903694399464266,0.4485468797600004,0.2940418654046643,0.8440053779727059,True
1,128,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"(384, 1024)",structural_vq64_int3_k8,0.8,0.08906241168042439,0.4185764193534851,0.4525591849525313,0.45255929022987335,0.5656989811906641,0.5656991127873416,0.705608119129729,0.13216428458690643,0.035225316882133484,0.1024049079424497,0.5769314817128849,0.4389575412106598,0.4019451702021393,0.8035896696482725,True
1,128,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"(384, 1024)",structural_vq64_int3_k8,1.0,0.12667682550856374,0.4973461627960205,0.5656989811906641,0.5656991127873416,0.5656989811906641,0.5656991127873416,0.705608119129729,0.13216428458690643,0.035225316882133484,0.16000766866007765,0.7053592840855913,0.4280303136678971,0.49284650384203477,0.7575568455449373,True
1,128,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"(384, 1024)",structural_vq64_int3_k8,1.25,0.1737416267209988,0.5798798203468323,0.7071237264883301,0.707123890984177,0.5656989811906641,0.5656991127873416,0.705608119129729,0.13216428458690643,0.035225316882133484,0.25001198228137134,0.8492319667984171,0.41425089124673964,0.5830669041029752,0.6988770882215335,True
1,128,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"(384, 1024)",structural_vq64_int3_k8,1.5,0.218831424823961,0.6484637260437012,0.8485484717859961,0.8485486691810125,0.5656989811906641,0.5656991127873416,0.705608119129729,0.13216428458690643,0.035225316882133484,0.36001725448517474,0.9742780919441931,0.4011134976058359,0.6513600641496418,0.6440792100893793,True
1,128,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"(1152, 384)",direct_scalar_int4,0.05,0.013337836551971072,0.1640852689743042,0.1654460827852554,0.16544611840306897,3.3089216557051078,3.308922368061379,0.9436840342769908,0.1957380473613739,0.04620877280831337,0.013686203154492793,0.07749376486342108,0.4734356931192301,0.1453215021695713,0.8687579095972994,True
1,128,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"(1152, 384)",direct_scalar_int4,0.1,0.049406562614082494,0.3197183310985565,0.3308921655705108,0.33089223680613794,3.3089216557051078,3.308922368061379,0.9436840342769908,0.1957380473613739,0.04620877280831337,0.05474481261797117,0.16102822964449184,0.45572559845203847,0.2914653349267664,0.8410482372917358,True
1,128,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"(1152, 384)",direct_scalar_int4,0.2,0.153096271728154,0.5806360840797424,0.6617843311410216,0.6617844736122759,3.3089216557051078,3.308922368061379,0.9436840342769908,0.1957380473613739,0.04620877280831337,0.21897925047188468,0.36316340013890186,0.40223904478680556,0.5208203392139036,0.752960772623713,True
1,128,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"(1152, 384)",direct_scalar_int4,0.4,0.33216306459014144,0.8796239495277405,1.3235686622820433,1.3235689472245518,3.3089216557051078,3.308922368061379,0.9436840342769908,0.1957380473613739,0.04620877280831337,0.8759170018875387,0.895150730013036,0.3048828295147329,0.7669099628082419,0.5647083930778345,True
1,128,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"(1152, 384)",direct_scalar_int4,0.6,0.4378773967957851,1.008670687675476,1.9853529934230645,1.9853534208368273,3.3089216557051078,3.308922368061379,0.9436840342769908,0.1957380473613739,0.04620877280831337,1.9708132542469614,1.4490552220904362,0.2450313318802319,0.8721179601850834,0.42352084945090096,True
1,128,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"(1152, 384)",direct_scalar_int4,0.8,0.5058095803612855,1.0800381898880005,2.6471373245640866,2.6471378944491035,3.3089216557051078,3.308922368061379,0.9436840342769908,0.1957380473613739,0.04620877280831337,3.503668007550155,1.9637919696074115,0.2061930614709161,0.9209092291971723,0.33077275126697864,True
1,128,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"(1152, 384)",direct_scalar_int4,1.0,0.5553066622574961,1.1288152933120728,3.3089216557051078,3.308922368061379,3.3089216557051078,3.308922368061379,0.9436840342769908,0.1957380473613739,0.04620877280831337,5.4744812617971155,2.459027411237909,0.1781726465094729,0.9462244843666803,0.2700254306927919,True
1,128,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"(1152, 384)",direct_scalar_int4,1.25,0.6022506279128375,1.1756213903427124,4.136152069631384,4.136152960076724,3.3089216557051078,3.308922368061379,0.9436840342769908,0.1957380473613739,0.04620877280831337,8.553876971557992,3.0515697188927144,0.152395431839253,0.963672493174815,0.21934210323776146,True
1,128,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"(1152, 384)",direct_scalar_int4,1.5,0.6395586376432761,1.214725136756897,4.963382483557662,4.963383552092068,3.3089216557051078,3.308922368061379,0.9436840342769908,0.1957380473613739,0.04620877280831337,12.31758283904351,3.6165610017240435,0.13347141111010472,0.9737089744923698,0.18459744150259622,True
1,128,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"(1152, 384)",structural_scalar_int3_p98_k8,0.05,0.0021276688231823826,0.0652705654501915,0.06527004833127036,0.06527051465516813,1.3054009666254072,1.3054102931033627,0.9218758806211298,0.07800561934709549,0.008606485091149807,0.0021300896045831842,0.027794853470853944,0.5173234325034023,0.015817680713293262,0.8556437735177678,True
1,128,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"(1152, 384)",structural_scalar_int3_p98_k8,0.1,0.008436540278362936,0.13023972511291504,0.1305400966625407,0.13054102931033626,1.3054009666254072,1.3054102931033627,0.9218758806211298,0.07800561934709549,0.008606485091149807,0.008520358418332737,0.05576141941851368,0.5159973523871809,0.07120967190945975,0.8536251606858521,True
1,128,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"(1152, 384)",structural_scalar_int3_p98_k8,0.2,0.03244990268238512,0.25750836730003357,0.2610801933250814,0.2610820586206725,1.3054009666254072,1.3054102931033627,0.9218758806211298,0.07800561934709549,0.008606485091149807,0.03408143367333095,0.11329883708277158,0.5084582241405691,0.17944924420016722,0.8421806237736549,True
1,128,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"(1152, 384)",structural_scalar_int3_p98_k8,0.4,0.11180937126803292,0.4905291199684143,0.5221603866501628,0.522164117241345,1.3054009666254072,1.3054102931033627,0.9218758806211298,0.07800561934709549,0.008606485091149807,0.1363257346933238,0.24153059157448648,0.47762890740092223,0.37418130480483724,0.7948955767580582,True
1,128,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"(1152, 384)",structural_scalar_int3_p98_k8,0.6,0.20450320307196046,0.6807619333267212,0.7832405799752443,0.7832461758620176,1.3054009666254072,1.3054102931033627,0.9218758806211298,0.07800561934709549,0.008606485091149807,0.3067329030599785,0.3961653413312846,0.4353990183295252,0.5289537809623254,0.7284473848146616,True
1,128,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"(1152, 384)",structural_scalar_int3_p98_k8,0.8,0.2891319341065077,0.822971522808075,1.0443207733003257,1.04432823448269,1.3054009666254072,1.3054102931033627,0.9218758806211298,0.07800561934709549,0.008606485091149807,0.5453029387732952,0.5800747013246589,0.3915914587786888,0.64458996007958,0.6566276820056927,True
1,128,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"(1152, 384)",structural_scalar_int3_p98_k8,1.0,0.3588639557856269,0.9227891564369202,1.3054009666254072,1.3054102931033627,1.3054009666254072,1.3054102931033627,0.9218758806211298,0.07800561934709549,0.008606485091149807,0.8520358418332737,0.7875168681434755,0.3515361323178816,0.7290287644187067,0.587315424899687,True
1,128,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"(1152, 384)",structural_scalar_int3_p98_k8,1.25,0.4258708160799699,1.0043699741363525,1.631751208281759,1.6317628663792032,1.3054009666254072,1.3054102931033627,0.9218758806211298,0.07800561934709549,0.008606485091149807,1.33130600286449,1.0627859747001231,0.3093716482950302,0.8030209856564426,0.5093588909860753,True
1,128,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"(1152, 384)",structural_scalar_int3_p98_k8,1.5,0.4757623472374146,1.0571078062057495,1.9581014499381109,1.958115439655044,1.3054009666254072,1.3054102931033627,0.9218758806211298,0.07800561934709549,0.008606485091149807,1.917080644124866,1.3353608334474254,0.27586809754887476,0.8529324148482185,0.44317388061114926,True
1,128,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"(1152, 384)",structural_int4_k8,0.05,0.0011862830221694987,0.048722635954618454,0.048730584451908726,0.04873097179989036,0.9746116890381745,0.9746194359978071,0.9077790928072484,0.056941285729408264,0.006596933584660292,0.0011873349305123043,0.02069904635349698,0.5204733436586633,0.020698352574247427,0.8536270126591915,True
1,128,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"(1152, 384)",structural_int4_k8,0.1,0.004721193051912209,0.0973070040345192,0.09746116890381745,0.09746194359978072,0.9746116890381745,0.9746194359978071,0.9077790928072484,0.056941285729408264,0.006596933584660292,0.004749339722049217,0.04146601660665589,0.519447181564582,0.061136942799847833,0.8523126772433165,True
1,128,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"(1152, 384)",structural_int4_k8,0.2,0.018468900037718727,0.1933426409959793,0.1949223378076349,0.19492388719956144,0.9746116890381745,0.9746194359978071,0.9077790928072484,0.056941285729408264,0.006596933584660292,0.01899735888819687,0.08363634352338038,0.5148019681375314,0.14092038497888093,0.8456479046855759,True
1,128,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"(1152, 384)",structural_int4_k8,0.4,0.06765798623827679,0.3761991560459137,0.3898446756152698,0.3898477743991229,0.9746116890381745,0.9746194359978071,0.9077790928072484,0.056941285729408264,0.006596933584660292,0.07598943555278748,0.1733223895681482,0.4961178470953746,0.2912668767007309,0.8179429615385357,True
1,128,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"(1152, 384)",structural_int4_k8,0.6,0.13344451606415375,0.5394273400306702,0.5847670134229047,0.5847716615986842,0.9746116890381745,0.9746194359978071,0.9077790928072484,0.056941285729408264,0.006596933584660292,0.17097622999377182,0.2746010397242315,0.4683154762709317,0.42277423231334765,0.7758495750962101,True
1,128,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"(1152, 384)",structural_int4_k8,0.8,0.20257950577228834,0.6774572134017944,0.7796893512305396,0.7796955487982458,0.9746116890381745,0.9746194359978071,0.9077790928072484,0.056941285729408264,0.006596933584660292,0.3039577422111499,0.39095853886907844,0.4359043618967012,0.5322921611382667,0.7257082350849837,True
1,128,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"(1152, 384)",structural_int4_k8,1.0,0.26698600247187365,0.7887136340141296,0.9746116890381745,0.9746194359978071,0.9746116890381745,0.9746194359978071,0.9077790928072484,0.056941285729408264,0.006596933584660292,0.4749339722049217,0.523348194481076,0.4025681413913795,0.6207998383355194,0.6727157291600001,True
1,128,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"(1152, 384)",structural_int4_k8,1.25,0.3359228611028353,0.8930346369743347,1.2182646112977182,1.218274294997259,0.9746116890381745,0.9746194359978071,0.9077790928072484,0.056941285729408264,0.006596933584660292,0.7420843315701903,0.7088119981964137,0.3630782994801228,0.7064709412691496,0.6075137509463421,True
1,128,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"(1152, 384)",structural_int4_k8,1.5,0.39131391971265406,0.9660581946372986,1.4619175335572618,1.4619291539967105,0.9746116890381745,0.9746194359978071,0.9077790928072484,0.056941285729408264,0.006596933584660292,1.068601437461074,0.9095991835200664,0.3279687937267445,0.7704536001331486,0.5466605165761335,True
1,128,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"(1152, 384)",structural_vq64_int3_k8,0.05,0.0011341755516182106,0.04764081910252571,0.04760418205933367,0.04760445217583458,0.9520836411866734,0.9520890435166915,0.9022368351314389,0.058844443410634995,0.006875710561871529,0.001133079074769093,0.020688438394350007,0.508754990595529,0.02484413338829171,0.8605528040627707,True
1,128,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"(1152, 384)",structural_vq64_int3_k8,0.1,0.004522473503400848,0.09523534029722214,0.09520836411866734,0.09520890435166916,0.9520836411866734,0.9520890435166915,0.9022368351314389,0.058844443410634995,0.006875710561871529,0.004532316299076372,0.04137168788854852,0.5091228646586309,0.01570538033786637,0.860550550351461,True
1,128,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"(1152, 384)",structural_vq64_int3_k8,0.2,0.017760911935860046,0.18957334756851196,0.1904167282373347,0.19041780870333833,0.9520836411866734,0.9520890435166915,0.9022368351314389,0.058844443410634995,0.006875710561871529,0.018129265196305488,0.0831614135697291,0.507172010498548,0.09655077552044372,0.8564195814629839,True
1,128,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"(1152, 384)",structural_vq64_int3_k8,0.4,0.0655564016556236,0.3701164424419403,0.3808334564746694,0.38083561740667665,0.9520836411866734,0.9520890435166915,0.9022368351314389,0.058844443410634995,0.006875710561871529,0.07251706078522195,0.17141605319358677,0.4932189052194903,0.25153387440124736,0.8327459525946423,True
1,128,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"(1152, 384)",structural_vq64_int3_k8,0.6,0.1301346214007537,0.5322327017784119,0.5712501847120041,0.571253426110015,0.9520836411866734,0.9520890435166915,0.9022368351314389,0.058844443410634995,0.006875710561871529,0.16316338676674938,0.27080245126477437,0.4688333043336195,0.38922048405328036,0.7929077799725065,True
1,128,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"(1152, 384)",structural_vq64_int3_k8,0.8,0.19860159648992382,0.670019268989563,0.7616669129493387,0.7616712348133533,0.9520836411866734,0.9520890435166915,0.9022368351314389,0.058844443410634995,0.006875710561871529,0.2900682431408878,0.3852132624135173,0.43868030423333326,0.5046476400018882,0.7435659689081131,True
1,128,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"(1152, 384)",structural_vq64_int3_k8,1.0,0.2629468652776351,0.7816952466964722,0.9520836411866734,0.9520890435166915,0.9520836411866734,0.9520890435166915,0.9022368351314389,0.058844443410634995,0.006875710561871529,0.45323162990763716,0.5156453294162826,0.40693744860397824,0.5979580324503678,0.6905418918152288,True
1,128,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"(1152, 384)",structural_vq64_int3_k8,1.25,0.33267239897047773,0.8874101638793945,1.1901045514833417,1.1901113043958644,0.9520836411866734,0.9520890435166915,0.9022368351314389,0.058844443410634995,0.006875710561871529,0.708174421730683,0.6980874863825337,0.36912267295397005,0.6880019967730512,0.6248213382620662,True
1,128,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"(1152, 384)",structural_vq64_int3_k8,1.5,0.3897912401159749,0.9627892374992371,1.42812546178001,1.4281335652750373,0.9520836411866734,0.9520890435166915,0.9022368351314389,0.058844443410634995,0.006875710561871529,1.0197711672921836,0.8942354006739865,0.33565918243737913,0.7550003325945391,0.5633004624777038,True
1,128,transformer.h.5.attn.c_proj.weight,transformer.h.5.attn.c_proj.weight,"(384, 384)",direct_scalar_int4,0.05,0.013337540898260447,0.1640959233045578,0.16551870759186235,0.16551872542643073,3.3103741518372467,3.3103745085286143,0.9198170386942044,0.19446933269500732,0.04235219582915306,0.013698221281440217,0.07834357160509017,0.47506427183458105,0.14881096745583333,0.8672769071012554,True
1,128,transformer.h.5.attn.c_proj.weight,transformer.h.5.attn.c_proj.weight,"(384, 384)",direct_scalar_int4,0.1,0.04945931737248965,0.31989797949790955,0.3310374151837247,0.33103745085286146,3.3103741518372467,3.3103745085286143,0.9198170386942044,0.19446933269500732,0.04235219582915306,0.054792885125760867,0.16279459757921272,0.45791806667791307,0.2887481043108413,0.8407946101556816,True
1,128,transformer.h.5.attn.c_proj.weight,transformer.h.5.attn.c_proj.weight,"(384, 384)",direct_scalar_int4,0.2,0.15422104387303448,0.582842230796814,0.6620748303674494,0.6620749017057229,3.3103741518372467,3.3103745085286143,0.9198170386942044,0.19446933269500732,0.04235219582915306,0.21917154050304347,0.3645553158452965,0.40723074945713666,0.5108598583883431,0.7570900354541797,True
1,128,transformer.h.5.attn.c_proj.weight,transformer.h.5.attn.c_proj.weight,"(384, 384)",direct_scalar_int4,0.4,0.3388040428213297,0.8906087875366211,1.3241496607348988,1.3241498034114458,3.3103741518372467,3.3103745085286143,0.9198170386942044,0.19446933269500732,0.04235219582915306,0.8766861620121739,0.8843593420968464,0.31244289772567013,0.7575953106662012,0.5730870622491515,True
1,128,transformer.h.5.attn.c_proj.weight,transformer.h.5.attn.c_proj.weight,"(384, 384)",direct_scalar_int4,0.6,0.448476448546261,1.0258736610412598,1.9862244911023479,1.9862247051171684,3.3103741518372467,3.3103745085286143,0.9198170386942044,0.19446933269500732,0.04235219582915306,1.9725438645273905,1.4248172505891925,0.2513535186341113,0.8660202985142299,0.4322386507840076,True
1,128,transformer.h.5.attn.c_proj.weight,transformer.h.5.attn.c_proj.weight,"(384, 384)",direct_scalar_int4,0.8,0.5175079113648597,1.0989385843276978,2.6482993214697976,2.6482996068228917,3.3103741518372467,3.3103745085286143,0.9198170386942044,0.19446933269500732,0.04235219582915306,3.5067446480486955,1.931565060581628,0.2111554865076545,0.9170608931427492,0.33824943279470787,True
1,128,transformer.h.5.attn.c_proj.weight,transformer.h.5.attn.c_proj.weight,"(384, 384)",direct_scalar_int4,1.0,0.5661790843816894,1.1463918685913086,3.3103741518372467,3.3103745085286143,3.3103741518372467,3.3103745085286143,0.9198170386942044,0.19446933269500732,0.04235219582915306,5.479288512576085,2.423116956246482,0.1820976747676016,0.9438772233539109,0.2755652809733961,True
1,128,transformer.h.5.attn.c_proj.weight,transformer.h.5.attn.c_proj.weight,"(384, 384)",direct_scalar_int4,1.25,0.6112279672389884,1.190136194229126,4.137967689796558,4.137968135660768,3.3103741518372467,3.3103745085286143,0.9198170386942044,0.19446933269500732,0.04235219582915306,8.561388300900132,3.0167810144472735,0.15538422648346117,0.9623504912094174,0.22301855131161874,True
1,128,transformer.h.5.attn.c_proj.weight,transformer.h.5.attn.c_proj.weight,"(384, 384)",direct_scalar_int4,1.5,0.6466676782925114,1.2263379096984863,4.96556122775587,4.965561762792921,3.3103741518372467,3.3103745085286143,0.9198170386942044,0.19446933269500732,0.04235219582915306,12.328399153296193,3.5855981149258125,0.13583583112851794,0.972896650144194,0.1871382780722141,True
1,128,transformer.h.5.attn.c_proj.weight,transformer.h.5.attn.c_proj.weight,"(384, 384)",structural_scalar_int3_p98_k8,0.05,0.002255057440804231,0.06720858812332153,0.06721960987118052,0.06721963208896042,1.3443921974236104,1.3443926417792085,0.8924414225510933,0.08010896295309067,0.009960180148482323,0.0022592379756168545,0.02915185075593838,0.5100951200451805,0.0206308060454866,0.8598705358064029,True
1,128,transformer.h.5.attn.c_proj.weight,transformer.h.5.attn.c_proj.weight,"(384, 384)",structural_scalar_int3_p98_k8,0.1,0.008932003545843115,0.13407035171985626,0.13443921974236103,0.13443926417792085,1.3443921974236104,1.3443926417792085,0.8924414225510933,0.08010896295309067,0.009960180148482323,0.009036951902467418,0.05851467285025259,0.5087084153652507,0.07654555023411498,0.8575293154615217,True
1,128,transformer.h.5.attn.c_proj.weight,transformer.h.5.attn.c_proj.weight,"(384, 384)",structural_scalar_int3_p98_k8,0.2,0.03424970469399613,0.2648572623729706,0.26887843948472206,0.2688785283558417,1.3443921974236104,1.3443926417792085,0.8924414225510933,0.08010896295309067,0.009960180148482323,0.03614780760986967,0.11901669784709656,0.5011120486713931,0.1856447957636519,0.8452353071673061,True
1,128,transformer.h.5.attn.c_proj.weight,transformer.h.5.attn.c_proj.weight,"(384, 384)",structural_scalar_int3_p98_k8,0.4,0.11704185536603795,0.5031404495239258,0.5377568789694441,0.5377570567116834,1.3443921974236104,1.3443926417792085,0.8924414225510933,0.08010896295309067,0.009960180148482323,0.1445912304394787,0.25409157754165246,0.4702706620843848,0.38130659148279855,0.7958962166479085,True
1,128,transformer.h.5.attn.c_proj.weight,transformer.h.5.attn.c_proj.weight,"(384, 384)",structural_scalar_int3_p98_k8,0.6,0.21229726837426455,0.695746898651123,0.8066353184541663,0.8066355850675251,1.3443921974236104,1.3443926417792085,0.8924414225510933,0.08010896295309067,0.009960180148482323,0.3253302684888271,0.416805283336658,0.42823684240029297,0.5362059701154921,0.727390104705522,True
1,128,transformer.h.5.attn.c_proj.weight,transformer.h.5.attn.c_proj.weight,"(384, 384)",structural_scalar_int3_p98_k8,0.8,0.2980407408543623,0.837958037853241,1.0755137579388883,1.0755141134233668,1.3443921974236104,1.3443926417792085,0.8924414225510933,0.08010896295309067,0.009960180148482323,0.5783649217579148,0.6093078329989621,0.3847941316503505,0.6515652912205624,0.65375541873403,True
1,128,transformer.h.5.attn.c_proj.weight,transformer.h.5.attn.c_proj.weight,"(384, 384)",structural_scalar_int3_p98_k8,1.0,0.36776087149251546,0.936486005783081,1.3443921974236104,1.3443926417792085,1.3443921974236104,1.3443926417792085,0.8924414225510933,0.08010896295309067,0.009960180148482323,0.9036951902467419,0.8246819970974328,0.3451874476791775,0.7355547343434949,0.5829278332260349,True
1,128,transformer.h.5.attn.c_proj.weight,transformer.h.5.attn.c_proj.weight,"(384, 384)",structural_scalar_int3_p98_k8,1.25,0.4337462682152574,1.0159047842025757,1.680490246779513,1.6804908022240106,1.3443921974236104,1.3443926417792085,0.8924414225510933,0.08010896295309067,0.009960180148482323,1.4120237347605344,1.107821865127476,0.30361207105398635,0.8088482766552744,0.5035714206168708,True
1,128,transformer.h.5.attn.c_proj.weight,transformer.h.5.attn.c_proj.weight,"(384, 384)",structural_scalar_int3_p98_k8,1.5,0.48212584084798515,1.0665696859359741,2.0165882961354153,2.0165889626688127,1.3443921974236104,1.3443926417792085,0.8924414225510933,0.08010896295309067,0.009960180148482323,2.0333141780551687,1.3865196630270666,0.2706774378333009,0.8579793391272341,0.4365835295551008,True
1,128,transformer.h.5.attn.c_proj.weight,transformer.h.5.attn.c_proj.weight,"(384, 384)",structural_int4_k8,0.05,0.0012819477547224567,0.050652630627155304,0.05065675552345511,0.05065696144644935,1.0131351104691022,1.013139228928987,0.8741177901098803,0.05916440859436989,0.007926673628389835,0.00128305344008155,0.021746168472720366,0.5141482646156724,0.01627064761858626,0.8575469829803757,True
1,128,transformer.h.5.attn.c_proj.weight,transformer.h.5.attn.c_proj.weight,"(384, 384)",structural_int4_k8,0.1,0.005100262492691354,0.10115943849086761,0.10131351104691022,0.1013139228928987,1.0131351104691022,1.013139228928987,0.8741177901098803,0.05916440859436989,0.007926673628389835,0.0051322137603262,0.043556392189269336,0.5133155453086735,0.058241599200495264,0.8562213890501735,True
1,128,transformer.h.5.attn.c_proj.weight,transformer.h.5.attn.c_proj.weight,"(384, 384)",structural_int4_k8,0.2,0.019918749576762096,0.20092397928237915,0.20262702209382044,0.2026278457857974,1.0131351104691022,1.013139228928987,0.8741177901098803,0.05916440859436989,0.007926673628389835,0.0205288550413048,0.08783893672479814,0.508772914695734,0.1411376850382722,0.8492527745812926,True
1,128,transformer.h.5.attn.c_proj.weight,transformer.h.5.attn.c_proj.weight,"(384, 384)",structural_int4_k8,0.4,0.07248988550907565,0.3901767134666443,0.4052540441876409,0.4052556915715948,1.0131351104691022,1.013139228928987,0.8741177901098803,0.05916440859436989,0.007926673628389835,0.0821154201652192,0.18223299945634525,0.48967324307578036,0.2972502614274987,0.819672127802889,True
1,128,transformer.h.5.attn.c_proj.weight,transformer.h.5.attn.c_proj.weight,"(384, 384)",structural_int4_k8,0.6,0.1416850410474274,0.5575411915779114,0.6078810662814613,0.6078835373573921,1.0131351104691022,1.013139228928987,0.8741177901098803,0.05916440859436989,0.007926673628389835,0.1847596953717432,0.28945441345342676,0.4609269479289574,0.43308597429348084,0.7745856231193209,True
