seed,update,parameter_id,parameter_name,shape,method,state_error_relative_l2,s_perp,s_full,local_cosine_coefficient,derivative_radial_fraction,sigma_min_active_over_max,condition_active,tail_spectral_mass,active_rank,matrix_norm,error_norm,tail_angle_prior,raw_relative_l2_prior,gram_fro_prior,cached_update_distortion_prior
0,2048,transformer.h.1.attn.c_proj.weight,transformer.h.1.attn.c_proj.weight,"(384, 384)",direct_scalar_int4,0.18544192612171173,2.5841381426830754,2.584144946275291,3.3388849702347674,0.0022946973529054115,5.820261364577117e-06,171813.5900367177,1.8868189398039671e-06,383,0.7271652817726135,0.13484692573547363,0.9087112509469194,0.18544192612171173,0.03609944507479668,0.49267876148223877
0,2048,transformer.h.1.attn.c_proj.weight,transformer.h.1.attn.c_proj.weight,"(384, 384)",structural_scalar_int3_p98_k8,0.0955352634191513,1.2963716643116237,1.2963806219310914,0.8402897460150445,0.003717442732185085,5.820261364577117e-06,171813.5900367177,1.8868189398039671e-06,383,0.7271652817726135,0.06946992874145508,0.8793230755007462,0.0955352634191513,0.011226163245737553,0.3482651114463806
0,2048,transformer.h.1.attn.c_proj.weight,transformer.h.1.attn.c_proj.weight,"(384, 384)",structural_int4_k8,0.06968068331480026,0.9674965585509303,0.9674975166327556,0.46802479540394687,0.0014073148241603112,5.820261364577117e-06,171813.5900367177,1.8868189398039671e-06,383,0.7271652817726135,0.05066937580704689,0.8541066710842593,0.06968068331480026,0.0079480716958642,0.25663942098617554
0,2048,transformer.h.1.attn.c_proj.weight,transformer.h.1.attn.c_proj.weight,"(384, 384)",structural_vq64_int3_k8,0.07144756615161896,0.9426598251635907,0.9426711106364712,0.4443037729887257,0.004893205777498428,5.820261364577117e-06,171813.5900367177,1.8868189398039671e-06,383,0.7271652817726135,0.05195419117808342,0.8531611302419211,0.07144756615161896,0.008498742245137691,0.2564789652824402
0,2048,transformer.h.1.mlp.w1.weight,transformer.h.1.mlp.w1.weight,"(1024, 384)",direct_scalar_int4,0.19397863745689392,0.49410700926287476,0.49410776695756803,0.1220708683013513,0.0017512619590564242,0.01159176240554117,86.26815880232098,0.0026584710446239134,384,0.2742106318473816,0.05319100618362427,0.71796742294102,0.19397863745689392,0.048993080854415894,0.09922224283218384
0,2048,transformer.h.1.mlp.w1.weight,transformer.h.1.mlp.w1.weight,"(1024, 384)",structural_scalar_int3_p98_k8,0.1683051735162735,0.41096298652692265,0.4109734170173259,0.0844452881475638,0.007124554950839632,0.01159176240554117,86.26815880232098,0.0026584710446239134,384,0.2742106318473816,0.046151068061590195,0.6656824602691225,0.1683051735162735,0.0298630278557539,0.07783573865890503
0,2048,transformer.h.1.mlp.w1.weight,transformer.h.1.mlp.w1.weight,"(1024, 384)",structural_int4_k8,0.12607182562351227,0.32236918027932093,0.3223691974119256,0.05196094419698066,0.0003260242575329683,0.01159176240554117,86.26815880232098,0.0026584710446239134,384,0.2742106318473816,0.03457023575901985,0.5619245118238392,0.12607182562351227,0.019775765016674995,0.048053205013275146
0,2048,transformer.h.1.mlp.w1.weight,transformer.h.1.mlp.w1.weight,"(1024, 384)",structural_vq64_int3_k8,0.14011399447917938,0.321977462707121,0.3219804905592735,0.051834743245657754,0.004336771402157362,0.01159176240554117,86.26815880232098,0.0026584710446239134,384,0.2742106318473816,0.038420747965574265,0.573620058429295,0.14011399447917938,0.028650177642703056,0.051254451274871826
0,2048,transformer.h.1.mlp.w2.weight,transformer.h.1.mlp.w2.weight,"(1024, 384)",direct_scalar_int4,0.1932891309261322,0.5027853927796144,0.5027855809890281,0.12639657559627557,0.0008652551985498958,0.01119243170961172,89.34608903096817,0.002512622392162701,384,0.2693757712841034,0.052067410200834274,0.7138515241364487,0.1932891309261322,0.045990124344825745,0.10132431983947754
0,2048,transformer.h.1.mlp.w2.weight,transformer.h.1.mlp.w2.weight,"(1024, 384)",structural_scalar_int3_p98_k8,0.16599567234516144,0.41365486047226036,0.41365525418754534,0.0855551717961626,0.0013797066550171545,0.01119243170961172,89.34608903096817,0.002512622392162701,384,0.2693757712841034,0.04471521079540253,0.666149631715762,0.16599567234516144,0.02796672284603119,0.07884246110916138
