seed,update,parameter_id,parameter_name,shape,numel,rank,method,evaluation_scope,pairing,codewords,nominal_bits_per_value,scale,paired_vectors,singleton_values,zero_pair_fraction,codebook_occupied,mean_vector_error,mean_alpha,storage_ratio_vs_fp32_unamortized,persistent_bits_unamortized,shared_codebook_bits,fp32_bits,vector_mean_magnitude_relative_error,vector_mean_direction_cosine,vector_mean_angular_error_deg,vector_small_norm_magnitude_error,vector_large_norm_magnitude_error,residual_relative_l2,residual_cosine,residual_norm_ratio,full_state_raw_relative_l2,full_state_raw_cosine,full_state_raw_norm_ratio,update_relative_l2,update_cosine,update_norm_ratio,evaluation_wall_seconds,source_seed_role,scalar_int3_update_cosine,delta_vs_scalar_int3,structural_int4_update_cosine,exact_polar_relative_l2,exact_polar_cosine,exact_polar_norm_ratio,spectral_danger_diagonal_fraction_error,spectral_danger_cross_fraction_error,spectral_danger_associated_fraction_error,spectral_local_mixing_fraction_error,spectral_medium_mixing_fraction_error,spectral_distant_mixing_fraction_error,spectral_danger_diagonal_energy,spectral_danger_cross_energy
0,128,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"(384, 384)",147456,4,mse64_column,all_tensors,column,64,3.0,p98,73728,0,0.01238335482776165,64,0.00037863434408791363,0.004074280150234699,0.10556877983940972,498136,4096,4718592,0.14250507950782776,0.972743570804596,8.56887149810791,0.18612410128116608,0.09888839721679688,0.1855371743440628,0.982762336730957,0.9673230648040771,0.10863522440195084,0.9940986037254333,0.9885649085044861,0.7707802057266235,0.7183866500854492,1.0503191947937012,0.22494553399155848,calibration,0.6440421342849731,0.07434451580047607,,,,,,,,,,,,
0,128,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"(384, 384)",147456,4,mse64_checkerboard,all_tensors,checkerboard,64,3.0,p98,73728,0,0.012736002914607525,64,0.000379617529688403,0.004083153326064348,0.10556877983940972,498136,4096,4718592,0.142441064119339,0.9724167585372925,8.598739624023438,0.1857641339302063,0.09912034124135971,0.18571510910987854,0.9827188849449158,0.967875599861145,0.10875214636325836,0.9940841197967529,0.9888470768928528,0.7687707543373108,0.7196444272994995,1.0496337413787842,0.21739194900146686,calibration,0.6440421342849731,0.07560229301452637,,,,,,,,,,,,
0,128,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"(384, 384)",147456,8,mse64_contiguous,all_tensors,contiguous,64,3.0,p98,73728,0,0.013400607742369175,64,0.0003148288233205676,0.003367115743458271,0.11599900987413195,547352,4096,4718592,0.14666546881198883,0.9718753099441528,8.550230979919434,0.19153842329978943,0.10179493576288223,0.1853601485490799,0.9827786684036255,0.9682347178459167,0.0900314450263977,0.9959476590156555,0.9922589659690857,0.7042354345321655,0.7645981907844543,1.0484198331832886,0.183011309010908,calibration,0.6793155074119568,0.08528268337249756,0.7684458494186401,,,,,,,,,,,
0,128,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"(384, 384)",147456,8,mse64_row,all_tensors,row,64,3.0,p98,73728,0,0.013400607742369175,64,0.0003148288233205676,0.003367115743458271,0.11599900987413195,547352,4096,4718592,0.14666546881198883,0.9718753099441528,8.550230979919434,0.19153842329978943,0.10179493576288223,0.1853601485490799,0.9827786684036255,0.9682347178459167,0.0900314450263977,0.9959476590156555,0.9922589659690857,0.7042354345321655,0.7645981907844543,1.0484198331832886,0.20223158298176713,calibration,0.6793155074119568,0.08528268337249756,,,,,,,,,,,,
0,128,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"(384, 384)",147456,8,mse64_column,all_tensors,column,64,3.0,p98,73728,0,0.0130750872194767,64,0.00031431287061423063,0.0033636633306741714,0.11599900987413195,547352,4096,4718592,0.14642976224422455,0.9722644090652466,8.499728202819824,0.1917445808649063,0.10111743211746216,0.18465277552604675,0.9829145073890686,0.968177855014801,0.08969705551862717,0.9959768056869507,0.992402195930481,0.6996548771858215,0.7671806812286377,1.0466125011444092,0.21525987202767283,calibration,0.6793155074119568,0.08786517381668091,,,,,,,,,,,,
0,128,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"(384, 384)",147456,8,mse64_checkerboard,all_tensors,checkerboard,64,3.0,p98,73728,0,0.0126953125,64,0.0003138399915769696,0.003364682663232088,0.11599900987413195,547352,4096,4718592,0.1456926465034485,0.9729152321815491,8.398140907287598,0.1895703375339508,0.10181732475757599,0.18483459949493408,0.9828795790672302,0.9683200716972351,0.08978080749511719,0.9959704279899597,0.9920898079872131,0.6994340419769287,0.7680744528770447,1.0493979454040527,0.22737714400864206,calibration,0.6793155074119568,0.08875894546508789,,,,,,,,,,,,
0,128,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"(1024, 384)",393216,4,mse64_contiguous,all_tensors,contiguous,64,3.0,p98,196608,0,0.01837158203125,64,7.378683221759275e-05,0.0008181054727174342,0.10174242655436198,1280216,4096,12582912,0.16023457050323486,0.9635739922523499,9.815892219543457,0.21391162276268005,0.10655861347913742,0.21272680163383484,0.9774730205535889,0.9510970115661621,0.14803336560726166,0.9890800714492798,0.9757918119430542,0.31968751549720764,0.9492784738540649,1.0068862438201904,0.5459746139822528,calibration,0.9236182570457458,0.025660216808319092,0.952128529548645,,,,,,,,,,,
0,128,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"(1024, 384)",393216,4,mse64_row,all_tensors,row,64,3.0,p98,196608,0,0.01837158203125,64,7.378683221759275e-05,0.0008181054727174342,0.10174242655436198,1280216,4096,12582912,0.16023457050323486,0.9635739922523499,9.815892219543457,0.21391162276268005,0.10655861347913742,0.21272680163383484,0.9774730205535889,0.9510970115661621,0.14803336560726166,0.9890800714492798,0.9757918119430542,0.31968751549720764,0.9492784738540649,1.0068862438201904,0.5301983090175781,calibration,0.9236182570457458,0.025660216808319092,,,,,,,,,,,,
0,128,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"(1024, 384)",393216,4,mse64_column,all_tensors,column,64,3.0,p98,196608,0,0.0182952880859375,64,7.6014366641175e-05,0.0008298656903207302,0.10174242655436198,1280216,4096,12582912,0.16147306561470032,0.9636409282684326,9.819855690002441,0.21423250436782837,0.10871471464633942,0.22970829904079437,0.9737844467163086,0.9420243501663208,0.1598467081785202,0.9872772693634033,0.9714168310165405,0.32839637994766235,0.9466195702552795,1.009249210357666,0.6994248859991785,calibration,0.9236182570457458,0.02300131320953369,,,,,,,,,,,,
0,128,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"(1024, 384)",393216,4,mse64_checkerboard,all_tensors,checkerboard,64,3.0,p98,196608,0,0.01734415628015995,64,7.396386354230344e-05,0.0008186849881894886,0.10174242655436198,1280216,4096,12582912,0.15777376294136047,0.9651384353637695,9.592897415161133,0.20893143117427826,0.10661713778972626,0.21089133620262146,0.9778380990028381,0.9527162909507751,0.14675411581993103,0.9892653822898865,0.9763082265853882,0.3193289637565613,0.9494146108627319,1.0072954893112183,0.5701488970080391,calibration,0.9236182570457458,0.025796353816986084,,,,,,,,,,,,
0,128,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"(1024, 384)",393216,8,mse64_contiguous,all_tensors,contiguous,64,3.0,p98,196608,0,0.0190887451171875,64,6.655495963059366e-05,0.0007318374118767679,0.10890897115071614,1370392,4096,12582912,0.16279737651348114,0.9634310603141785,9.632064819335938,0.21806135773658752,0.10753452777862549,0.20584164559841156,0.978862464427948,0.9557648301124573,0.12956556677818298,0.991624653339386,0.9820988774299622,0.2880445420742035,0.9587048888206482,1.0042188167572021,0.5112478529918008,calibration,0.9344942569732666,0.024210631847381592,0.9606223702430725,,,,,,,,,,,
0,128,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"(1024, 384)",393216,8,mse64_row,all_tensors,row,64,3.0,p98,196608,0,0.0190887451171875,64,6.655495963059366e-05,0.0007318374118767679,0.10890897115071614,1370392,4096,12582912,0.16279737651348114,0.9634310603141785,9.632064819335938,0.21806135773658752,0.10753452777862549,0.20584164559841156,0.978862464427948,0.9557648301124573,0.12956556677818298,0.991624653339386,0.9820988774299622,0.2880445420742035,0.9587048888206482,1.0042188167572021,0.535605109995231,calibration,0.9344942569732666,0.024210631847381592,,,,,,,,,,,,
0,128,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"(1024, 384)",393216,8,mse64_column,all_tensors,column,64,3.0,p98,196608,0,0.018798828125,64,6.802834832342342e-05,0.0007387857767753303,0.10890897115071614,1370392,4096,12582912,0.16407300531864166,0.9640148282051086,9.563468933105469,0.21969927847385406,0.10844790190458298,0.21755431592464447,0.9764094948768616,0.950131893157959,0.1369311362504959,0.9906498789787292,0.9797306060791016,0.2946544885635376,0.9568033814430237,1.0046006441116333,0.8126695939863566,calibration,0.9344942569732666,0.02230912446975708,,,,,,,,,,,,
