rank,family,size,component,index,value_0,value_1
4,spectral_mse,64,0,51,-0.019352013245224953,0.29718130826950073
4,spectral_mse,64,0,52,-0.5324950218200684,-0.589175820350647
4,spectral_mse,64,0,53,0.18229423463344574,0.12571470439434052
4,spectral_mse,64,0,54,0.8839097619056702,-0.8387828469276428
4,spectral_mse,64,0,55,0.05243092402815819,-0.11201052367687225
4,spectral_mse,64,0,56,0.6000010371208191,-0.19887791574001312
4,spectral_mse,64,0,57,-0.3193017542362213,-0.4586956202983856
4,spectral_mse,64,0,58,0.00070093764225021,-0.9333420991897583
4,spectral_mse,64,0,59,0.07891006022691727,0.01575799658894539
4,spectral_mse,64,0,60,-0.9041977524757385,0.3651410639286041
4,spectral_mse,64,0,61,0.5226304531097412,-0.47897449135780334
4,spectral_mse,64,0,62,-0.3182697892189026,0.3638193607330322
4,spectral_mse,64,0,63,0.03173882141709328,-0.3622271418571472
8,mse,32,0,0,0.0,0.0
8,mse,32,0,1,-0.47307252883911133,0.3513476848602295
8,mse,32,0,2,0.7896132469177246,0.48623955249786377
8,mse,32,0,3,-0.0443713515996933,-0.1666761040687561
8,mse,32,0,4,0.7546061873435974,-0.7697159051895142
8,mse,32,0,5,-0.8039855360984802,-0.05915060639381409
8,mse,32,0,6,0.44827142357826233,-0.1503271609544754
8,mse,32,0,7,0.10222010314464569,0.22401253879070282
8,mse,32,0,8,-0.17472237348556519,0.2891508638858795
8,mse,32,0,9,0.2923995852470398,-0.8340653777122498
8,mse,32,0,10,0.7922532558441162,-0.3078916370868683
8,mse,32,0,11,0.1527126133441925,0.0011196540435776114
8,mse,32,0,12,0.4799019694328308,0.8066525459289551
8,mse,32,0,13,-0.4400942325592041,0.04848826676607132
8,mse,32,0,14,0.8221610188484192,0.07064187526702881
8,mse,32,0,15,0.42449983954429626,0.10911957919597626
8,mse,32,0,16,-0.843505859375,0.3601878583431244
8,mse,32,0,17,-0.09523529559373856,-0.8383244276046753
8,mse,32,0,18,0.36372023820877075,0.3791331946849823
8,mse,32,0,19,0.09311265498399734,0.5183576345443726
8,mse,32,0,20,-0.18828830122947693,-0.43702349066734314
8,mse,32,0,21,0.08052689582109451,-0.4965623915195465
8,mse,32,0,22,0.178911492228508,-0.23524628579616547
8,mse,32,0,23,-0.2804178297519684,-0.1608559489250183
8,mse,32,0,24,-0.5054044127464294,-0.32304662466049194
8,mse,32,0,25,0.3960789442062378,-0.4573602080345154
8,mse,32,0,26,-0.44688132405281067,-0.7666444778442383
8,mse,32,0,27,-0.6104192733764648,0.8249502778053284
8,mse,32,0,28,-0.010592354461550713,0.8890454769134521
8,mse,32,0,29,-0.12634329497814178,0.055592961609363556
8,mse,32,0,30,-0.8592171669006348,-0.5498939752578735
8,mse,32,0,31,-0.23615188896656036,0.5866202712059021
8,mse,64,0,0,0.0,0.0
8,mse,64,0,1,-0.5177515745162964,0.34120771288871765
8,mse,64,0,2,0.4640299677848816,0.5824963450431824
8,mse,64,0,3,-0.11767284572124481,-0.20156711339950562
8,mse,64,0,4,0.9237691164016724,-0.7304164171218872
8,mse,64,0,5,-0.8889150023460388,-0.22550038993358612
8,mse,64,0,6,0.42646390199661255,-0.220469132065773
8,mse,64,0,7,-0.010187040083110332,0.2383725494146347
8,mse,64,0,8,-0.2177821397781372,0.34517523646354675
8,mse,64,0,9,0.24997073411941528,-0.9076970815658569
8,mse,64,0,10,0.6141102313995361,-0.4946548044681549
8,mse,64,0,11,0.13721933960914612,-0.039683856070041656
8,mse,64,0,12,0.5028064846992493,0.8824602365493774
8,mse,64,0,13,-0.5446396470069885,0.09521820396184921
8,mse,64,0,14,0.936019778251648,-0.24166558682918549
8,mse,64,0,15,0.4724179804325104,0.15389734506607056
8,mse,64,0,16,-0.902350664138794,0.8233146667480469
8,mse,64,0,17,-0.0008616275154054165,-0.880717396736145
8,mse,64,0,18,0.36878907680511475,0.3192005157470703
8,mse,64,0,19,0.12390512973070145,0.6495057940483093
8,mse,64,0,20,-0.20771443843841553,-0.351913183927536
8,mse,64,0,21,0.33890238404273987,-0.6197085976600647
8,mse,64,0,22,0.14281408488750458,-0.3515063226222992
8,mse,64,0,23,-0.2870325446128845,-0.13874781131744385
8,mse,64,0,24,-0.4019090533256531,-0.277004212141037
8,mse,64,0,25,0.3447192311286926,-0.4032459557056427
8,mse,64,0,26,-0.5189315676689148,-0.9248334765434265
8,mse,64,0,27,-0.6630972623825073,0.5559659600257874
8,mse,64,0,28,-0.15064890682697296,0.922762930393219
8,mse,64,0,29,-0.30061206221580505,0.02233116328716278
8,mse,64,0,30,-0.8877848982810974,-0.8823227286338806
8,mse,64,0,31,-0.3617802858352661,0.5481976866722107
8,mse,64,0,32,-0.8408498764038086,0.04773756116628647
8,mse,64,0,33,-0.14636898040771484,-0.6093126535415649
8,mse,64,0,34,-0.024172473698854446,0.4327945411205292
8,mse,64,0,35,0.5556314587593079,-0.8867045640945435
8,mse,64,0,36,0.32570990920066833,-0.015277809463441372
8,mse,64,0,37,0.9412615299224854,0.20242567360401154
8,mse,64,0,38,0.21510432660579681,0.12673722207546234
8,mse,64,0,39,-0.3484266698360443,0.19695399701595306
8,mse,64,0,40,-0.14982293546199799,0.6252062320709229
8,mse,64,0,41,0.6490830779075623,-0.24170474708080292
8,mse,64,0,42,0.02509305253624916,0.06677726656198502
8,mse,64,0,43,0.09746471047401428,-0.5897118449211121
8,mse,64,0,44,-0.22187268733978271,-0.9196363091468811
8,mse,64,0,45,0.03665918856859207,-0.16715671122074127
8,mse,64,0,46,0.8875278234481812,0.7190831303596497
8,mse,64,0,47,-0.890609085559845,0.3324005603790283
8,mse,64,0,48,0.5178323984146118,-0.03422095254063606
8,mse,64,0,49,0.20356084406375885,0.45380929112434387
8,mse,64,0,50,-0.8880747556686401,-0.5309538841247559
8,mse,64,0,51,0.17556209862232208,0.9159534573554993
8,mse,64,0,52,-0.6054084897041321,-0.38740792870521545
8,mse,64,0,53,0.743583083152771,0.03475331887602806
8,mse,64,0,54,-0.155061736702919,0.14476735889911652
8,mse,64,0,55,-0.10725812613964081,-0.030944736674427986
8,mse,64,0,56,0.22848619520664215,-0.1900828331708908
8,mse,64,0,57,-0.47827640175819397,-0.6540776491165161
8,mse,64,0,58,0.15650811791419983,0.2795480191707611
8,mse,64,0,59,-0.4799632728099823,0.8777895569801331
8,mse,64,0,60,-0.5490210652351379,-0.11752620339393616
8,mse,64,0,61,0.661845326423645,0.3614181578159332
8,mse,64,0,62,-0.3362678587436676,-0.49863654375076294
8,mse,64,0,63,-0.03005245327949524,-0.395704984664917
8,mse,128,0,0,0.0,0.0
8,mse,128,0,1,-0.5577228665351868,0.5008671283721924
8,mse,128,0,2,0.46564602851867676,0.45295655727386475
8,mse,128,0,3,-0.11468455940485,-0.1498904526233673
8,mse,128,0,4,0.9535828828811646,-0.8797629475593567
8,mse,128,0,5,-0.7784619927406311,-0.2644103169441223
8,mse,128,0,6,0.4354690909385681,-0.20071528851985931
8,mse,128,0,7,0.10933472216129303,0.2567324936389923
8,mse,128,0,8,-0.27312400937080383,0.3347264230251312
8,mse,128,0,9,0.1274779736995697,-0.9532840251922607
8,mse,128,0,10,0.7424226403236389,-0.6048800945281982
8,mse,128,0,11,0.19827911257743835,-0.04344542697072029
8,mse,128,0,12,0.4814411699771881,0.658067524433136
8,mse,128,0,13,-0.5640760660171509,0.14157183468341827
8,mse,128,0,14,0.7351512908935547,-0.14630232751369476
8,mse,128,0,15,0.41742801666259766,0.14524085819721222
8,mse,128,0,16,-0.9483687281608582,0.8916018009185791
8,mse,128,0,17,-0.08560533076524734,-0.9677485823631287
8,mse,128,0,18,0.3940250873565674,0.2980808615684509
8,mse,128,0,19,-0.00013851952098775655,0.656183660030365
8,mse,128,0,20,-0.18342553079128265,-0.39059990644454956
8,mse,128,0,21,0.23894216120243073,-0.6113260984420776
8,mse,128,0,22,0.12987428903579712,-0.25117313861846924
8,mse,128,0,23,-0.2851465344429016,-0.140640988945961
8,mse,128,0,24,-0.3021056652069092,-0.2801923155784607
8,mse,128,0,25,0.42116451263427734,-0.5344647765159607
8,mse,128,0,26,-0.41565924882888794,-0.9522756934165955
8,mse,128,0,27,-0.6753368377685547,0.6914722323417664
8,mse,128,0,28,-0.18734897673130035,0.9568566679954529
8,mse,128,0,29,-0.22177428007125854,-0.0449313186109066
8,mse,128,0,30,-0.9454604387283325,-0.9451194405555725
8,mse,128,0,31,-0.2760893702507019,0.5150585770606995
8,mse,128,0,32,-0.9449683427810669,0.28626906871795654
8,mse,128,0,33,-0.10632438212633133,-0.7362185120582581
8,mse,128,0,34,-0.007364586926996708,0.464432954788208
8,mse,128,0,35,0.6366857290267944,-0.9291518926620483
8,mse,128,0,36,0.3219805955886841,0.04838240519165993
8,mse,128,0,37,0.9713030457496643,0.310645192861557
8,mse,128,0,38,0.2026149481534958,0.07872435450553894
8,mse,128,0,39,-0.34991654753685,0.21232527494430542
8,mse,128,0,40,-0.19178125262260437,0.7109226584434509
8,mse,128,0,41,0.7399828433990479,-0.3225526809692383
8,mse,128,0,42,0.09029807895421982,0.019143415614962578
8,mse,128,0,43,0.08841779828071594,-0.7162953019142151
8,mse,128,0,44,-0.2507179379463196,-0.8987398743629456
8,mse,128,0,45,-0.0024507243651896715,-0.19957669079303741
8,mse,128,0,46,0.9575623869895935,0.6144312620162964
8,mse,128,0,47,-0.942615807056427,0.5607072710990906
8,mse,128,0,48,0.45254385471343994,-0.01633448712527752
8,mse,128,0,49,0.1518312692642212,0.5291868448257446
8,mse,128,0,50,-0.6274420619010925,-0.9365785717964172
8,mse,128,0,51,0.25470539927482605,0.959205687046051
8,mse,128,0,52,-0.6707556843757629,-0.6426680088043213
8,mse,128,0,53,0.7522567510604858,0.030405402183532715
8,mse,128,0,54,-0.14094629883766174,0.08015850186347961
8,mse,128,0,55,-0.10429258644580841,-0.03852947801351547
8,mse,128,0,56,0.19254736602306366,-0.3526115417480469
8,mse,128,0,57,-0.4374605119228363,-0.7406855821609497
8,mse,128,0,58,0.11009315401315689,0.3869624435901642
8,mse,128,0,59,-0.40942955017089844,0.9343385100364685
8,mse,128,0,60,-0.5160093307495117,-0.04442499205470085
8,mse,128,0,61,0.611714243888855,0.399198442697525
8,mse,128,0,62,-0.3201380670070648,-0.45342516899108887
8,mse,128,0,63,-0.05410386621952057,-0.4272472560405731
8,mse,128,0,64,-0.9398139119148254,-0.14764848351478577
8,mse,128,0,65,0.24780692160129547,0.35595449805259705
8,mse,128,0,66,0.15753884613513947,0.7056534886360168
8,mse,128,0,67,0.9558148384094238,-0.14915011823177338
8,mse,128,0,68,-0.35872384905815125,-0.0247175432741642
8,mse,128,0,69,0.3615107834339142,-0.9597761034965515
8,mse,128,0,70,0.2669338583946228,-0.47076717019081116
8,mse,128,0,71,0.222035214304924,-0.16523578763008118
8,mse,128,0,72,0.5804533362388611,-0.45403584837913513
8,mse,128,0,73,0.9549390077590942,-0.43625178933143616
8,mse,128,0,74,-0.7198379635810852,0.21937859058380127
8,mse,128,0,75,0.31711289286613464,0.5111615657806396
8,mse,128,0,76,-0.14204348623752594,0.3800405263900757
8,mse,128,0,77,0.9518521428108215,0.08892890065908432
8,mse,128,0,78,-0.9681212306022644,-0.37591978907585144
8,mse,128,0,79,0.8997092247009277,0.9262084364891052
8,mse,128,0,80,0.7764638066291809,0.4547179937362671
8,mse,128,0,81,-0.6662100553512573,-0.12288470566272736
8,mse,128,0,82,0.25432124733924866,0.20086558163166046
8,mse,128,0,83,-0.7310091257095337,0.030724436044692993
8,mse,128,0,84,-0.0364178791642189,0.29363298416137695
8,mse,128,0,85,0.3051704466342926,-0.24437560141086578
8,mse,128,0,86,0.6764975786209106,0.6663441061973572
8,mse,128,0,87,-0.9359255433082581,-0.6208818554878235
8,mse,128,0,88,-0.7393725514411926,0.4172283113002777
8,mse,128,0,89,0.260396271944046,-0.7843828797340393
8,mse,128,0,90,0.5753377079963684,-0.09993401914834976
8,mse,128,0,91,-0.6241081953048706,0.957974910736084
8,mse,128,0,92,-0.4203460216522217,0.09245632588863373
8,mse,128,0,93,0.10138802975416183,0.14008012413978577
8,mse,128,0,94,-0.4259389638900757,-0.17777352035045624
8,mse,128,0,95,-0.5716596841812134,-0.25250479578971863
8,mse,128,0,96,-0.28476738929748535,-0.6380612254142761
8,mse,128,0,97,-0.09290430694818497,-0.2904353439807892
8,mse,128,0,98,0.010874366387724876,-0.07464616745710373
8,mse,128,0,99,-0.1940043568611145,-0.23376108705997467
8,mse,128,0,100,-0.021337896585464478,0.04743967205286026
8,mse,128,0,101,-0.3935617208480835,0.6878950595855713
8,mse,128,0,102,-0.16315464675426483,-0.5467883944511414
8,mse,128,0,103,-0.42514196038246155,-0.3329872488975525
8,mse,128,0,104,0.4615478515625,-0.7213985323905945
8,mse,128,0,105,-0.4048140347003937,0.4433656930923462
8,mse,128,0,106,-0.029732385650277138,0.16573528945446014
8,mse,128,0,107,0.10709048062562943,-0.12687675654888153
8,mse,128,0,108,0.11183931678533554,-0.4774879813194275
8,mse,128,0,109,-0.5011436343193054,0.3086683452129364
8,mse,128,0,110,0.04187146946787834,-0.348556250333786
8,mse,128,0,111,-0.1800013780593872,0.216001957654953
8,mse,128,0,112,-0.12699097394943237,0.5416935086250305
8,mse,128,0,113,0.5248746871948242,0.9388545155525208
8,mse,128,0,114,0.03286346048116684,0.9134721755981445
8,mse,128,0,115,-0.5546430349349976,-0.42569562792778015
8,mse,128,0,116,-0.00047965600970201194,-0.5729020237922668
8,mse,128,0,117,0.5821617245674133,0.08024146407842636
8,mse,128,0,118,0.38241514563560486,-0.36484456062316895
8,mse,128,0,119,-0.261628657579422,0.08377481251955032
8,mse,128,0,120,-0.9542818069458008,0.053477801382541656
8,mse,128,0,121,-0.4466896653175354,-0.5473953485488892
8,mse,128,0,122,-0.731985867023468,-0.43899545073509216
8,mse,128,0,123,0.5678596496582031,0.24049481749534607
8,mse,128,0,124,0.5541755557060242,-0.28442829847335815
8,mse,128,0,125,0.7715739011764526,0.23895233869552612
8,mse,128,0,126,0.3308722972869873,0.7405369281768799
8,mse,128,0,127,0.32950571179389954,-0.08281679451465607
8,polar_8x8_sqrt,64,0,0,0.0,0.0
8,polar_8x8_sqrt,64,0,1,-1.0,-8.742277657347586e-08
8,polar_8x8_sqrt,64,0,2,-0.9258201122283936,-8.093776671103114e-08
8,polar_8x8_sqrt,64,0,3,-0.8451542854309082,-7.388573664002251e-08
8,polar_8x8_sqrt,64,0,4,-0.7559289336204529,-6.608540559227549e-08
8,polar_8x8_sqrt,64,0,5,-0.7071067690849304,0.7071067690849304
8,polar_8x8_sqrt,64,0,6,-0.7071066498756409,-0.70710688829422
8,polar_8x8_sqrt,64,0,7,-0.6546536684036255,-5.723164164805894e-08
8,polar_8x8_sqrt,64,0,8,-0.6546536684036255,0.6546536684036255
8,polar_8x8_sqrt,64,0,9,-0.6546535491943359,-0.654653787612915
8,polar_8x8_sqrt,64,0,10,-0.5976142883300781,0.5976142883300781
8,polar_8x8_sqrt,64,0,11,-0.5976142287254333,-0.5976144075393677
8,polar_8x8_sqrt,64,0,12,-0.5345224738121033,-4.672943987316103e-08
8,polar_8x8_sqrt,64,0,13,-0.5345224738121033,0.5345224738121033
8,polar_8x8_sqrt,64,0,14,-0.5345223546028137,-0.534522533416748
8,polar_8x8_sqrt,64,0,15,-0.4629100263118744,0.4629100263118744
8,polar_8x8_sqrt,64,0,16,-0.4629099667072296,-0.46291011571884155
8,polar_8x8_sqrt,64,0,17,-0.37796446681022644,-3.3042702796137746e-08
8,polar_8x8_sqrt,64,0,18,-0.37796446681022644,0.37796446681022644
8,polar_8x8_sqrt,64,0,19,-0.37796440720558167,-0.3779645264148712
8,polar_8x8_sqrt,64,0,20,-0.26726123690605164,0.26726123690605164
8,polar_8x8_sqrt,64,0,21,-0.26726117730140686,-0.267261266708374
8,polar_8x8_sqrt,64,0,22,-4.371138828673793e-08,1.0
8,polar_8x8_sqrt,64,0,23,-4.046888335551557e-08,0.9258201122283936
8,polar_8x8_sqrt,64,0,24,-3.694286832001126e-08,0.8451542854309082
8,polar_8x8_sqrt,64,0,25,-3.3042702796137746e-08,0.7559289336204529
8,polar_8x8_sqrt,64,0,26,-2.861582082402947e-08,0.6546536684036255
8,polar_8x8_sqrt,64,0,27,-2.3364719936580514e-08,0.5345224738121033
8,polar_8x8_sqrt,64,0,28,-1.6521351398068873e-08,0.37796446681022644
8,polar_8x8_sqrt,64,0,29,4.507181294854945e-09,-0.37796446681022644
8,polar_8x8_sqrt,64,0,30,6.3741167899422635e-09,-0.5345224738121033
8,polar_8x8_sqrt,64,0,31,7.806666424414743e-09,-0.6546536684036255
8,polar_8x8_sqrt,64,0,32,9.01436258970989e-09,-0.7559289336204529
8,polar_8x8_sqrt,64,0,33,1.0078363921195432e-08,-0.8451542854309082
8,polar_8x8_sqrt,64,0,34,1.1040294012332197e-08,-0.9258201122283936
8,polar_8x8_sqrt,64,0,35,1.1924880638503055e-08,-1.0
8,polar_8x8_sqrt,64,0,36,0.26726123690605164,0.26726123690605164
8,polar_8x8_sqrt,64,0,37,0.2672613263130188,-0.2672611474990845
8,polar_8x8_sqrt,64,0,38,0.37796446681022644,0.0
8,polar_8x8_sqrt,64,0,39,0.37796446681022644,0.37796446681022644
8,polar_8x8_sqrt,64,0,40,0.377964586019516,-0.3779643177986145
8,polar_8x8_sqrt,64,0,41,0.4629100263118744,0.4629100263118744
8,polar_8x8_sqrt,64,0,42,0.4629102051258087,-0.46290987730026245
8,polar_8x8_sqrt,64,0,43,0.5345224738121033,0.0
8,polar_8x8_sqrt,64,0,44,0.5345224738121033,0.5345224738121033
8,polar_8x8_sqrt,64,0,45,0.5345226526260376,-0.534522294998169
8,polar_8x8_sqrt,64,0,46,0.5976142883300781,0.5976142883300781
8,polar_8x8_sqrt,64,0,47,0.5976145267486572,-0.5976141095161438
8,polar_8x8_sqrt,64,0,48,0.6546536684036255,0.0
8,polar_8x8_sqrt,64,0,49,0.6546536684036255,0.6546536684036255
8,polar_8x8_sqrt,64,0,50,0.6546539068222046,-0.6546534299850464
8,polar_8x8_sqrt,64,0,51,0.7071067690849304,0.7071067690849304
8,polar_8x8_sqrt,64,0,52,0.7071070075035095,-0.7071065306663513
8,polar_8x8_sqrt,64,0,53,0.7559289336204529,0.0
8,polar_8x8_sqrt,64,0,54,0.8451542854309082,0.0
8,polar_8x8_sqrt,64,0,55,0.9258201122283936,0.0
8,polar_8x8_sqrt,64,0,56,1.0,0.0
8,polar_16x4_uniform,64,0,0,0.0,0.0
8,polar_16x4_uniform,64,0,1,-1.0,-8.742277657347586e-08
8,polar_16x4_uniform,64,0,2,-0.9238796234130859,0.38268327713012695
8,polar_16x4_uniform,64,0,3,-0.9238795042037964,-0.3826834559440613
8,polar_16x4_uniform,64,0,4,-0.7071067690849304,0.7071067690849304
8,polar_16x4_uniform,64,0,5,-0.7071066498756409,-0.70710688829422
8,polar_16x4_uniform,64,0,6,-0.6666666269302368,-5.828184868050812e-08
8,polar_16x4_uniform,64,0,7,-0.6159197092056274,0.2551221549510956
8,polar_16x4_uniform,64,0,8,-0.6159196496009827,-0.25512227416038513
8,polar_16x4_uniform,64,0,9,-0.471404492855072,0.471404492855072
8,polar_16x4_uniform,64,0,10,-0.47140440344810486,-0.4714045524597168
8,polar_16x4_uniform,64,0,11,-0.38268351554870605,0.9238795042037964
8,polar_16x4_uniform,64,0,12,-0.382683128118515,-0.9238796830177307
8,polar_16x4_uniform,64,0,13,-0.3333333432674408,-2.91409261166109e-08
8,polar_16x4_uniform,64,0,14,-0.3079598844051361,0.12756109237670898
8,polar_16x4_uniform,64,0,15,-0.3079598546028137,-0.12756115198135376
8,polar_16x4_uniform,64,0,16,-0.2551223337650299,0.6159196496009827
8,polar_16x4_uniform,64,0,17,-0.2551220655441284,-0.6159197688102722
8,polar_16x4_uniform,64,0,18,-0.2357022613286972,0.2357022613286972
8,polar_16x4_uniform,64,0,19,-0.23570221662521362,-0.2357023060321808
8,polar_16x4_uniform,64,0,20,-0.12756118178367615,0.3079598546028137
8,polar_16x4_uniform,64,0,21,-0.1275610476732254,-0.3079599142074585
8,polar_16x4_uniform,64,0,22,-4.371138828673793e-08,1.0
8,polar_16x4_uniform,64,0,23,-2.914092434025406e-08,0.6666666269302368
8,polar_16x4_uniform,64,0,24,-1.457046305830545e-08,0.3333333432674408
8,polar_16x4_uniform,64,0,25,3.974960360864088e-09,-0.3333333432674408
8,polar_16x4_uniform,64,0,26,7.949919833549757e-09,-0.6666666269302368
8,polar_16x4_uniform,64,0,27,1.1924880638503055e-08,-1.0
8,polar_16x4_uniform,64,0,28,0.12756115198135376,0.3079598546028137
8,polar_16x4_uniform,64,0,29,0.12756121158599854,-0.30795982480049133
8,polar_16x4_uniform,64,0,30,0.2357022613286972,0.2357022613286972
8,polar_16x4_uniform,64,0,31,0.23570233583450317,-0.23570218682289124
8,polar_16x4_uniform,64,0,32,0.25512227416038513,0.6159196496009827
8,polar_16x4_uniform,64,0,33,0.2551223933696747,-0.6159195899963379
8,polar_16x4_uniform,64,0,34,0.3079598546028137,-0.12756115198135376
8,polar_16x4_uniform,64,0,35,0.3079598546028137,0.12756115198135376
8,polar_16x4_uniform,64,0,36,0.3333333432674408,0.0
8,polar_16x4_uniform,64,0,37,0.3826834261417389,0.9238795638084412
8,polar_16x4_uniform,64,0,38,0.3826836049556732,-0.9238794445991516
8,polar_16x4_uniform,64,0,39,0.471404492855072,0.471404492855072
8,polar_16x4_uniform,64,0,40,0.47140464186668396,-0.4714043140411377
8,polar_16x4_uniform,64,0,41,0.6159196496009827,-0.25512227416038513
8,polar_16x4_uniform,64,0,42,0.6159196496009827,0.25512227416038513
8,polar_16x4_uniform,64,0,43,0.6666666269302368,0.0
8,polar_16x4_uniform,64,0,44,0.7071067690849304,0.7071067690849304
8,polar_16x4_uniform,64,0,45,0.7071070075035095,-0.7071065306663513
8,polar_16x4_uniform,64,0,46,0.9238795042037964,0.3826834559440613
8,polar_16x4_uniform,64,0,47,0.9238795638084412,-0.3826834261417389
8,polar_16x4_uniform,64,0,48,1.0,0.0
8,polar_32x2_log,64,0,0,0.0,0.0
8,polar_32x2_log,64,0,1,-0.009999999776482582,-8.742277457507441e-10
8,polar_32x2_log,64,0,2,-0.009807853028178215,0.0019509030971676111
8,polar_32x2_log,64,0,3,-0.00980785209685564,-0.0019509048433974385
8,polar_32x2_log,64,0,4,-0.009238796308636665,0.0038268326316028833
8,polar_32x2_log,64,0,5,-0.009238794445991516,-0.0038268344942480326
8,polar_32x2_log,64,0,6,-0.00831469614058733,0.005555701907724142
8,polar_32x2_log,64,0,7,-0.008314695209264755,-0.005555702839046717
8,polar_32x2_log,64,0,8,-0.007071067579090595,0.007071067579090595
8,polar_32x2_log,64,0,9,-0.007071066182106733,-0.00707106851041317
8,polar_32x2_log,64,0,10,-0.005555703304708004,0.008314695209264755
8,polar_32x2_log,64,0,11,-0.005555700045078993,-0.008314698003232479
8,polar_32x2_log,64,0,12,-0.00382683495990932,0.009238794445991516
8,polar_32x2_log,64,0,13,-0.0038268312346190214,-0.009238796308636665
8,polar_32x2_log,64,0,14,-0.001950903795659542,-0.00980785209685564
8,polar_32x2_log,64,0,15,-0.001950903213582933,0.009807853028178215
8,polar_32x2_log,64,0,16,-4.3711387287537207e-10,0.009999999776482582
8,polar_32x2_log,64,0,17,1.1924880527480752e-10,-0.009999999776482582
8,polar_32x2_log,64,0,18,0.0019509022822603583,0.009807853028178215
8,polar_32x2_log,64,0,19,0.0019509041449055076,-0.00980785209685564
8,polar_32x2_log,64,0,20,0.003826834261417389,0.00923879537731409
8,polar_32x2_log,64,0,21,0.0038268358912318945,-0.009238794445991516
8,polar_32x2_log,64,0,22,0.005555701907724142,0.00831469614058733
8,polar_32x2_log,64,0,23,0.005555704236030579,-0.00831469427794218
8,polar_32x2_log,64,0,24,0.007071067579090595,0.007071067579090595
8,polar_32x2_log,64,0,25,0.007071069907397032,-0.007071065250784159
8,polar_32x2_log,64,0,26,0.00831469614058733,-0.005555702839046717
8,polar_32x2_log,64,0,27,0.00831469614058733,0.005555702373385429
8,polar_32x2_log,64,0,28,0.009238794445991516,0.0038268344942480326
8,polar_32x2_log,64,0,29,0.00923879537731409,-0.003826834261417389
8,polar_32x2_log,64,0,30,0.009807853028178215,-0.0019509022822603583
8,polar_32x2_log,64,0,31,0.009807853028178215,0.001950903213582933
8,polar_32x2_log,64,0,32,0.009999999776482582,0.0
8,perdim_mse,64,0,0,0.0,0.0
8,perdim_mse,64,0,1,-0.5279008150100708,0.3337361514568329
8,perdim_mse,64,0,2,0.3888276219367981,0.4304330050945282
8,perdim_mse,64,0,3,-0.16399168968200684,-0.18888825178146362
8,perdim_mse,64,0,4,0.9007554650306702,-0.8316785097122192
8,perdim_mse,64,0,5,-0.9184206128120422,-0.26993507146835327
8,perdim_mse,64,0,6,0.42151135206222534,-0.24280782043933868
8,perdim_mse,64,0,7,0.08431585133075714,0.2509532868862152
8,perdim_mse,64,0,8,-0.2677924335002899,0.3341101408004761
8,perdim_mse,64,0,9,0.16445370018482208,-0.8836052417755127
8,perdim_mse,64,0,10,0.5930935740470886,-0.5599042773246765
8,perdim_mse,64,0,11,0.13560153543949127,-0.05692955479025841
8,perdim_mse,64,0,12,0.5421835780143738,0.9399539828300476
8,perdim_mse,64,0,13,-0.4794327914714813,0.11268042773008347
8,perdim_mse,64,0,14,0.9112809896469116,-0.10548952966928482
8,perdim_mse,64,0,15,0.5026533007621765,0.19664014875888824
8,perdim_mse,64,0,16,-0.9024976491928101,0.8281580805778503
8,perdim_mse,64,0,17,-0.13028137385845184,-0.9355725049972534
8,perdim_mse,64,0,18,0.29026785492897034,0.24781954288482666
8,perdim_mse,64,0,19,0.1581825166940689,0.6330468654632568
8,perdim_mse,64,0,20,-0.1794530600309372,-0.3872157633304596
8,perdim_mse,64,0,21,0.2792209982872009,-0.6227211952209473
8,perdim_mse,64,0,22,0.1391543298959732,-0.2313430905342102
8,perdim_mse,64,0,23,-0.34343358874320984,-0.201166033744812
8,perdim_mse,64,0,24,-0.44586947560310364,-0.34522557258605957
8,perdim_mse,64,0,25,0.40945935249328613,-0.4263415038585663
8,perdim_mse,64,0,26,-0.5067102313041687,-0.936805248260498
8,perdim_mse,64,0,27,-0.649225652217865,0.5610676407814026
8,perdim_mse,64,0,28,-0.17251001298427582,0.9321868419647217
8,perdim_mse,64,0,29,-0.3100857436656952,-0.026065532118082047
8,perdim_mse,64,0,30,-0.8815887570381165,-0.7113202214241028
8,perdim_mse,64,0,31,-0.32494017481803894,0.5644633173942566
8,perdim_mse,64,0,32,-0.8121926784515381,0.05714159831404686
8,perdim_mse,64,0,33,-0.1140279620885849,-0.6567750573158264
8,perdim_mse,64,0,34,-0.05859961360692978,0.4238467812538147
8,perdim_mse,64,0,35,0.4868255853652954,-0.8937146663665771
8,perdim_mse,64,0,36,0.3291902244091034,0.030010785907506943
8,perdim_mse,64,0,37,0.9385412335395813,0.21685363352298737
8,perdim_mse,64,0,38,0.17285659909248352,0.10354980826377869
8,perdim_mse,64,0,39,0.16273733973503113,0.42591291666030884
8,perdim_mse,64,0,40,-0.09431891143321991,0.6483870148658752
8,perdim_mse,64,0,41,0.6453456878662109,-0.2601199746131897
8,perdim_mse,64,0,42,0.009546000510454178,0.05950065329670906
8,perdim_mse,64,0,43,0.04947715625166893,-0.5378413200378418
8,perdim_mse,64,0,44,-0.08874532580375671,0.21407827734947205
8,perdim_mse,64,0,45,-0.010334279388189316,-0.13483065366744995
8,perdim_mse,64,0,46,0.9052175879478455,0.7213419675827026
8,perdim_mse,64,0,47,-0.9054985046386719,0.3398062288761139
8,perdim_mse,64,0,48,-0.25517454743385315,0.14462777972221375
