seed,update,parameter_id,parameter_name,shape,numel,k,codebook_family,method,candidate_scales_per_block,number_of_blocks,storage_ratio_vs_fp32,residual_relative_l2,residual_cosine,residual_mse,full_state_raw_relative_l2,full_state_raw_cosine,full_state_raw_norm_ratio,scale_over_absmax_mean,scale_over_absmax_median,scale_mean,block_absmax_mean,zero_fraction,clipping_fraction,mae,median_ae,mse,small_lt_001_mae,small_001_005_mae,middle_005_025_mae,large_ge_025_mae,small_lt_005_mae,block_count,update_relative_l2,update_cosine,update_norm_ratio,exact_polar_relative_l2,exact_polar_cosine,exact_polar_norm_ratio,estimated_block_passes,estimated_scale_reductions,scale_scalar_metadata_count,evaluation_wall_seconds,source_seed_role,transform_steps,mean_absolute_error
1,512,transformer.h.1.attn.c_attn.weight,transformer.h.1.attn.c_attn.weight,"(1152, 384)",442368,8,global_lloyd_max,percentile:p=98,1,216,0.10814695005063657,0.24935509264469147,0.968465268611908,2.7916429168328705e-09,0.1250925362110138,0.9921476244926453,0.9935715198516846,0.5981587767601013,0.6008015871047974,0.0003580570046324283,0.0005812746821902692,0.1859108253761574,0.02001953125,2.833379403455183e-05,9.934456102200784e-06,2.7916429168328705e-09,2.656459855643334e-06,1.590583815413993e-05,1.985729431908112e-05,5.311260974849574e-05,1.3260803825687617e-05,216,0.8582896590232849,0.6460031270980835,1.0383999347686768,,,,1,1,216,0.25896087499859277,held_out,5,
1,512,transformer.h.1.attn.c_proj.weight,transformer.h.1.attn.c_proj.weight,"(384, 384)",147456,4,mulaw_mu5,percentile:p=98,1,72,0.10470072428385417,0.24832327663898468,0.9709349274635315,9.433142622583546e-08,0.14929430186748505,0.9891133904457092,1.014236569404602,0.6090457439422607,0.6066058278083801,0.002933902433142066,0.004883201327174902,0.13468424479166666,0.02001953125,0.0002353139570914209,0.00018738850485533476,9.433142622583546e-08,2.4837492674123496e-05,0.00015153909043874592,0.00020412458979990333,0.0003416595864109695,0.00012589985271915793,72,0.9538282155990601,0.5797001719474792,1.075521469116211,,,,1,1,72,0.10056758100108709,held_out,5,
1,512,transformer.h.1.attn.c_proj.weight,transformer.h.1.attn.c_proj.weight,"(384, 384)",147456,8,global_lloyd_max,percentile:p=98,1,72,0.1151309543185764,0.24831897020339966,0.9687293767929077,6.387131890051023e-08,0.1228739321231842,0.9924328327178955,0.996411919593811,0.6232234239578247,0.6318168640136719,0.0023918957449495792,0.0038826954551041126,0.1697319878472222,0.02001953125,0.00019071559654548764,0.00015136116417124867,6.387131890051023e-08,1.974840233742725e-05,0.00011786182585638016,0.00013812995166517794,0.0003123657370451838,9.808278264245018e-05,72,0.9100244641304016,0.6190834641456604,1.0788745880126953,,,,1,1,72,0.08227852800337132,held_out,5,
1,512,transformer.h.1.mlp.w1.weight,transformer.h.1.mlp.w1.weight,"(1024, 384)",393216,4,mulaw_mu5,percentile:p=98,1,192,0.10141690572102864,0.25924479961395264,0.9675183296203613,5.2689923535353955e-09,0.20399793982505798,0.9796221852302551,1.0151325464248657,0.5640402436256409,0.5692960619926453,0.0007086985860951245,0.0012894334504380822,0.1611048380533854,0.02001953125,5.3447511163540184e-05,4.192220512777567e-05,5.2689923535353955e-09,6.856879736005794e-06,3.927488796762191e-05,4.745016121887602e-05,8.654977864352986e-05,3.273899346822873e-05,192,0.4281051456928253,0.9095573425292969,1.0123109817504883,,,,1,1,192,0.24240501399617642,held_out,5,
1,512,transformer.h.1.mlp.w1.weight,transformer.h.1.mlp.w1.weight,"(1024, 384)",393216,8,global_lloyd_max,percentile:p=98,1,192,0.10858345031738281,0.255630224943161,0.9667918086051941,4.343696957676002e-09,0.1852238029241562,0.9827028512954712,0.9823843836784363,0.5665501356124878,0.5722719430923462,0.0006497760768979788,0.0011794455349445343,0.2046076456705729,0.02001953125,4.773317414219491e-05,3.7646343116648495e-05,4.343696957676002e-09,6.275656687648734e-06,3.5575551009969786e-05,3.626205216278322e-05,9.054066322278231e-05,2.956277967314236e-05,192,0.40338805317878723,0.919273853302002,1.0074725151062012,,,,1,1,192,0.29033067800628487,held_out,5,
1,512,transformer.h.1.mlp.w2.weight,transformer.h.1.mlp.w2.weight,"(1024, 384)",393216,4,mulaw_mu5,percentile:p=98,1,192,0.10141690572102864,0.26158449053764343,0.9667505025863647,5.266703961837038e-09,0.20315374433994293,0.9797292351722717,1.0133099555969238,0.5620740056037903,0.5661214590072632,0.0007107211276888847,0.0012978939339518547,0.1677271525065104,0.02001953125,5.2714007324539125e-05,4.10513675888069e-05,5.266703961837038e-09,6.992736871325178e-06,4.0507802623324096e-05,4.6718439989490435e-05,8.64160101627931e-05,3.3639345929259434e-05,192,0.43790557980537415,0.9054481387138367,1.0130747556686401,,,,1,1,192,0.2539645310025662,held_out,5,
1,512,transformer.h.1.mlp.w2.weight,transformer.h.1.mlp.w2.weight,"(1024, 384)",393216,8,global_lloyd_max,percentile:p=98,1,192,0.10858345031738281,0.2569349408149719,0.9664288759231567,4.2762398066997775e-09,0.18306328356266022,0.9831085801124573,0.9819747805595398,0.564446210861206,0.5641076564788818,0.0006467027124017477,0.0011719339527189732,0.2088953653971354,0.02001953125,4.707990956376307e-05,3.7003279430791736e-05,4.2762398066997775e-09,6.290460987656843e-06,3.5824468795908615e-05,3.566742452676408e-05,9.100448369281366e-05,2.985251740028616e-05,192,0.4118506610393524,0.9158018231391907,1.0069026947021484,,,,1,1,192,0.20488246000604704,held_out,5,
1,512,transformer.h.1.mlp.c_proj.weight,transformer.h.1.mlp.c_proj.weight,"(384, 1024)",393216,4,mulaw_mu5,percentile:p=98,1,192,0.10141690572102864,0.27625957131385803,0.9621014595031738,6.714366662663451e-08,0.23160795867443085,0.9733012914657593,1.004012942314148,0.46116748452186584,0.4602862000465393,0.002444295445457101,0.005425333511084318,0.17142232259114584,0.02001953125,0.00018273392925038934,0.0001439484767615795,6.714366662663451e-08,2.7653572033159435e-05,0.00013891217531636357,0.00016091678116936237,0.0004124781407881528,0.00011613943206612021,192,0.47515347599983215,0.8888989686965942,1.0150091648101807,,,,1,1,192,0.2358410599990748,held_out,5,
1,512,transformer.h.1.mlp.c_proj.weight,transformer.h.1.mlp.c_proj.weight,"(384, 1024)",393216,8,global_lloyd_max,percentile:p=98,1,192,0.10858345031738281,0.26668184995651245,0.963866114616394,5.288121585067529e-08,0.2055509090423584,0.9786743521690369,0.9721500277519226,0.4798394739627838,0.47450876235961914,0.002225665608420968,0.00474641565233469,0.2136713663736979,0.02001953125,0.00016168836737051606,0.00012974704441148788,5.288121585067529e-08,2.4338805815204978e-05,0.00013022815983276814,0.00012419273843988776,0.0003951173566747457,0.00010868871322600171,192,0.44460663199424744,0.9020422101020813,1.008556604385376,,,,1,1,192,0.2355335809988901,held_out,5,
1,512,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"(1152, 384)",442368,4,mulaw_mu5,percentile:p=98,1,216,0.10119798448350695,0.2478310465812683,0.9710514545440674,2.767866824626708e-09,0.14946964383125305,0.9890530109405518,1.0127665996551514,0.5837534666061401,0.59217369556427,0.0003683560062199831,0.0006190004642121494,0.15832971643518517,0.02001953125,2.907962516474072e-05,1.091143349185586e-05,2.767866824626708e-09,2.8336048671917524e-06,1.6528036212548614e-05,2.4712182494113222e-05,4.973726026946679e-05,1.371965481666848e-05,216,0.9283737540245056,0.5918763875961304,1.0525217056274414,,,,1,1,216,0.2683131960075116,held_out,5,
1,512,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"(1152, 384)",442368,8,global_lloyd_max,percentile:p=98,1,216,0.10814695005063657,0.24890005588531494,0.9685536026954651,1.8725845318812162e-09,0.12294353544712067,0.9924172163009644,0.9940248727798462,0.593076765537262,0.5984415411949158,0.0003083882329519838,0.0005105320014990866,0.19770869502314814,0.02001953125,2.4023685909924097e-05,9.594905350240879e-06,1.8725845318812162e-09,2.338623971809284e-06,1.3698532711714506e-05,1.7084590581362136e-05,4.658377292798832e-05,1.1401938536437228e-05,216,0.8971726298332214,0.6230649948120117,1.0625250339508057,,,,1,1,216,0.29949160300020594,held_out,5,
1,512,transformer.h.2.attn.c_proj.weight,transformer.h.2.attn.c_proj.weight,"(384, 384)",147456,4,mulaw_mu5,percentile:p=98,1,72,0.10470072428385417,0.24749170243740082,0.9712809324264526,6.267733709819368e-08,0.1486569494009018,0.989204466342926,1.0140877962112427,0.6256311535835266,0.6242406368255615,0.0023848330602049828,0.0038342848420143127,0.13410780164930555,0.02001953125,0.00019247193995397538,0.00015315215568989515,6.267733709819368e-08,1.9303655790281482e-05,0.0001198628160636872,0.0001691162324277684,0.0002704132057260722,9.95825685095042e-05,72,0.9677625894546509,0.5725401043891907,1.0867030620574951,,,,1,1,72,0.10173179999401327,held_out,5,
1,512,transformer.h.2.attn.c_proj.weight,transformer.h.2.attn.c_proj.weight,"(384, 384)",147456,8,global_lloyd_max,percentile:p=98,1,72,0.1151309543185764,0.24856089055538177,0.9686650633811951,4.382112450684872e-08,0.12430976331233978,0.9922478795051575,0.994239330291748,0.6172454953193665,0.6174225211143494,0.0019860093016177416,0.0032403571531176567,0.1700168185763889,0.02001953125,0.00015788916789460927,0.0001254588132724166,4.382112450684872e-08,1.6270660125883296e-05,9.745918941916898e-05,0.00011400839866837487,0.0002619043516460806,8.122148574329913e-05,72,0.9348297119140625,0.6045963168144226,1.093924880027771,,,,1,1,72,0.07835164500284009,held_out,5,
1,512,transformer.h.2.mlp.w1.weight,transformer.h.2.mlp.w1.weight,"(1024, 384)",393216,4,mulaw_mu5,percentile:p=98,1,192,0.10141690572102864,0.26050063967704773,0.9671367406845093,3.7890393045358906e-09,0.20737022161483765,0.9789785146713257,1.016242504119873,0.5606163144111633,0.5669543743133545,0.000599993800278753,0.0011045940918847919,0.1647974650065104,0.02001953125,4.492605876293965e-05,3.506663051666692e-05,3.7890393045358906e-09,6.006991043250309e-06,3.385749369044788e-05,3.971820478909649e-05,7.372044638032094e-05,2.8120504794060253e-05,192,0.4675831198692322,0.8918699026107788,1.0104389190673828,,,,1,1,192,0.23482560100092087,held_out,5,
1,512,transformer.h.2.mlp.w1.weight,transformer.h.2.mlp.w1.weight,"(1024, 384)",393216,8,global_lloyd_max,percentile:p=98,1,192,0.10858345031738281,0.2567882835865021,0.9664525389671326,3.072340604148849e-09,0.18673373758792877,0.9824177026748657,0.9825149774551392,0.5600266456604004,0.565613329410553,0.0005440351087599993,0.000995445647276938,0.20876057942708334,0.02001953125,3.993937571067363e-05,3.13622149406001e-05,3.072340604148849e-09,5.304414571583038e-06,3.0370425520231947e-05,2.997369119839277e-05,7.777528662700206e-05,2.5277244276367128e-05,192,0.4423809051513672,0.9028337597846985,1.0067543983459473,,,,1,1,192,0.20935547300905455,held_out,5,
1,512,transformer.h.2.mlp.w2.weight,transformer.h.2.mlp.w2.weight,"(1024, 384)",393216,4,mulaw_mu5,percentile:p=98,1,192,0.10141690572102864,0.2619493305683136,0.9666178226470947,3.720447283583894e-09,0.20655293762683868,0.9790347814559937,1.0130658149719238,0.56180739402771,0.5538278222084045,0.0005965105374343693,0.0010927235707640648,0.169281005859375,0.02001953125,4.4085492845624685e-05,3.4185664844699204e-05,3.720447283583894e-09,5.893388788535958e-06,3.3879929105751216e-05,3.898422801285051e-05,7.296411786228418e-05,2.819553264998831e-05,192,0.4794885516166687,0.8859763145446777,1.0078496932983398,,,,1,1,192,0.24737077299505472,held_out,5,
1,512,transformer.h.2.mlp.w2.weight,transformer.h.2.mlp.w2.weight,"(1024, 384)",393216,8,global_lloyd_max,percentile:p=98,1,192,0.10858345031738281,0.25647610425949097,0.966554582118988,2.9526774358856755e-09,0.1840100735425949,0.9829313158988953,0.9824207425117493,0.5610683560371399,0.5647226572036743,0.00053972884779796,0.0009867226472124457,0.21221415201822916,0.02001953125,3.895106056006625e-05,3.034579276572913e-05,2.9526774358856755e-09,5.304645128489938e-06,3.030191146535799e-05,2.9631299184984528e-05,7.53355780034326e-05,2.524565570638515e-05,192,0.4514623284339905,0.8984647989273071,1.0035642385482788,,,,1,1,192,0.21078188500541728,held_out,5,
1,512,transformer.h.2.mlp.c_proj.weight,transformer.h.2.mlp.c_proj.weight,"(384, 1024)",393216,4,mulaw_mu5,percentile:p=98,1,192,0.10141690572102864,0.2716151475906372,0.9635501503944397,4.372482820258483e-08,0.22783461213111877,0.9742724895477295,1.0074384212493896,0.47692951560020447,0.4810839593410492,0.002017907565459609,0.004338033962994814,0.1721674601236979,0.02001953125,0.00014967209426686168,0.00011831388110294938,4.372482820258483e-08,2.2352376618073322e-05,0.00011369556887075305,0.0001329262158833444,0.00031895606662146747,9.474226681049913e-05,192,0.47833073139190674,0.887315571308136,1.0142570734024048,,,,1,1,192,0.24549575000128243,held_out,5,
1,512,transformer.h.2.mlp.c_proj.weight,transformer.h.2.mlp.c_proj.weight,"(384, 1024)",393216,8,global_lloyd_max,percentile:p=98,1,192,0.10858345031738281,0.2626953423023224,0.9649194478988647,3.4998056008817e-08,0.20383518934249878,0.9790289402008057,0.9734382033348083,0.5019314885139465,0.5018556118011475,0.0018441368592903018,0.003741690656170249,0.2137730916341146,0.02001953125,0.00013324218161869794,0.00010733545059338212,3.4998056008817e-08,1.9015235011465847e-05,0.0001059883798006922,0.00010071352153318003,0.00031216145725920796,8.814637112664059e-05,192,0.4486047923564911,0.9003311991691589,1.009078860282898,,,,1,1,192,0.20508005601004697,held_out,5,
1,512,transformer.h.3.attn.c_attn.weight,transformer.h.3.attn.c_attn.weight,"(1152, 384)",442368,4,mulaw_mu5,percentile:p=98,1,216,0.10119798448350695,0.24918848276138306,0.9707757234573364,2.079140859478912e-09,0.14792990684509277,0.9892600774765015,1.0119845867156982,0.5551755428314209,0.5656391382217407,0.0003058252914343029,0.0005273346323519945,0.15324571397569445,0.02001953125,2.428627158224117e-05,7.921345968497917e-06,2.079140859478912e-09,2.309064484506962e-06,1.3787634088657796e-05,2.0380688511068e-05,4.384469866636209e-05,1.1460642781457864e-05,216,0.9467869997024536,0.5833074450492859,1.0697762966156006,,,,1,1,216,0.26380806700035464,held_out,5,
1,512,transformer.h.3.attn.c_attn.weight,transformer.h.3.attn.c_attn.weight,"(1152, 384)",442368,8,global_lloyd_max,percentile:p=98,1,216,0.10814695005063657,0.24852634966373444,0.968685507774353,1.3361350914564696e-09,0.11859505623579025,0.9929447770118713,0.9938087463378906,0.5804861783981323,0.5822482705116272,0.0002502323768567294,0.0004147846484556794,0.19261112919560186,0.02001953125,1.9492816136335023e-05,6.682894309051335e-06,1.3361350914564696e-09,1.8632731553225312e-06,1.0987858331645839e-05,1.371551479678601e-05,3.8659534766338766e-05,9.134514584729914e-06,216,0.9068907499313354,0.6210464835166931,1.0772758722305298,,,,1,1,216,0.2372233289934229,held_out,5,
1,512,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"(384, 384)",147456,4,mulaw_mu5,percentile:p=98,1,72,0.10470072428385417,0.24730181694030762,0.9713150262832642,4.9778652311260885e-08,0.15210206806659698,0.9887085556983948,1.0147229433059692,0.6248977184295654,0.6193417310714722,0.0021178058814257383,0.0034179016947746277,0.131591796875,0.02001953125,0.00017150852363556623,0.00013623759150505066,4.9778652311260885e-08,1.7563086657901295e-05,0.00010694511001929641,0.00014984491281211376,0.0002410021552350372,8.912488556234166e-05,72,0.9887398481369019,0.5569080114364624,1.0933326482772827,,,,1,1,72,0.09549758498906158,held_out,5,
1,512,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"(384, 384)",147456,8,global_lloyd_max,percentile:p=98,1,72,0.1151309543185764,0.24849030375480652,0.9687008857727051,3.261192205172847e-08,0.12312092632055283,0.9923949837684631,0.9943293929100037,0.6211163401603699,0.6305633783340454,0.0016992696328088641,0.0027633681893348694,0.16878255208333334,0.02001953125,0.00013619140372611582,0.00010759322321973741,3.261192205172847e-08,1.402918223902816e-05,8.305624942295253e-05,9.816067904466763e-05,0.0002231534745078534,6.89032458467409e-05,72,0.9489557147026062,0.5946682691574097,1.098797082901001,,,,1,1,72,0.10521870700176805,held_out,5,
1,512,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"(1024, 384)",393216,4,mulaw_mu5,percentile:p=98,1,192,0.10141690572102864,0.26328006386756897,0.9662323594093323,3.12954528958187e-09,0.21099290251731873,0.9781143069267273,1.0129694938659668,0.5565558671951294,0.5535269975662231,0.0005388311692513525,0.0010002668714150786,0.16302490234375,0.02001953125,4.043649460072629e-05,3.149188341922127e-05,3.12954528958187e-09,5.445944680104731e-06,3.080339592997916e-05,3.567228122847155e-05,6.624645175179467e-05,2.561330438766163e-05,192,0.5050227046012878,0.8730376362800598,1.0043076276779175,,,,1,1,192,0.29171441099606454,held_out,5,
1,512,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"(1024, 384)",393216,8,global_lloyd_max,percentile:p=98,1,192,0.10858345031738281,0.2576572299003601,0.9662473201751709,2.463138804031928e-09,0.18719197809696198,0.982330322265625,0.9811162352561951,0.5641651153564453,0.5691086053848267,0.00048658475861884654,0.0008863687980920076,0.20531209309895834,0.02001953125,3.5649416531668976e-05,2.7923451852984726e-05,2.463138804031928e-09,4.762915978062665e-06,2.7167263397132047e-05,2.6905612685368396e-05,6.813432992203161e-05,2.258092354168184e-05,192,0.4753178656101227,0.8870660066604614,1.0002111196517944,,,,1,1,192,0.209625142000732,held_out,5,
1,512,transformer.h.3.mlp.w2.weight,transformer.h.3.mlp.w2.weight,"(1024, 384)",393216,4,mulaw_mu5,percentile:p=98,1,192,0.10141690572102864,0.2638441026210785,0.9659810662269592,2.947756483351327e-09,0.21180106699466705,0.9779088497161865,1.0118505954742432,0.5577568411827087,0.5658240914344788,0.0005282493657432497,0.000975112256128341,0.16834259033203125,0.02001953125,3.913130785804242e-05,3.047305654035881e-05,2.947756483351327e-09,5.265319032332627e-06,3.017229028046131e-05,3.466605267021805e-05,6.478421710198745e-05,2.5027802621480078e-05,192,0.512641966342926,0.868970513343811,1.0027656555175781,,,,1,1,192,0.2401514520024648,held_out,5,
1,512,transformer.h.3.mlp.w2.weight,transformer.h.3.mlp.w2.weight,"(1024, 384)",393216,8,global_lloyd_max,percentile:p=98,1,192,0.10858345031738281,0.2580442428588867,0.966151773929596,2.31610797207793e-09,0.18774569034576416,0.9822273254394531,0.9795998930931091,0.5615673661231995,0.5664124488830566,0.00047662705765105784,0.000871001451741904,0.2121251424153646,0.02001953125,3.446771006565541e-05,2.7039903216063976e-05,2.31610797207793e-09,4.665628694056068e-06,2.6899400836555287e-05,2.616260462673381e-05,6.655117613263428e-05,2.2405232812161557e-05,192,0.48093196749687195,0.8841693997383118,0.9983475208282471,,,,1,1,192,0.21408764400985092,held_out,5,
1,512,transformer.h.3.mlp.c_proj.weight,transformer.h.3.mlp.c_proj.weight,"(384, 1024)",393216,4,mulaw_mu5,percentile:p=98,1,192,0.10141690572102864,0.2848052382469177,0.9594417214393616,3.616962018782033e-08,0.2335970252752304,0.9727026224136353,0.9992125034332275,0.4204866588115692,0.42373400926589966,0.0017309995600953698,0.0042961519211530685,0.1708526611328125,0.02001953125,0.0001299863652093336,0.00010181544348597527,3.616962018782033e-08,2.273933932883665e-05,9.578424214851111e-05,0.00011989181075477973,0.00031840940937399864,8.067691669566557e-05,192,0.47414064407348633,0.889267086982727,1.0141563415527344,,,,1,1,192,0.23779930999444332,held_out,5,
1,512,transformer.h.3.mlp.c_proj.weight,transformer.h.3.mlp.c_proj.weight,"(384, 1024)",393216,8,global_lloyd_max,percentile:p=98,1,192,0.10858345031738281,0.268782377243042,0.9632807970046997,2.7456655615765158e-08,0.20353838801383972,0.9790946841239929,0.9726067781448364,0.4681061804294586,0.4722164273262024,0.0015904611209407449,0.003472724696621299,0.21328226725260416,0.02001953125,0.00011584949243115261,9.273248724639416e-05,2.7456655615765158e-08,1.7868367649498396e-05,9.400519775226712e-05,8.958642865763977e-05,0.00029100480605848134,7.847901724744588e-05,192,0.4464932084083557,0.9012471437454224,1.0089125633239746,,,,1,1,192,0.21313776400347706,held_out,5,
1,512,transformer.h.4.attn.c_attn.weight,transformer.h.4.attn.c_attn.weight,"(1152, 384)",442368,4,mulaw_mu5,percentile:p=98,1,216,0.10119798448350695,0.25069376826286316,0.9702539443969727,2.536191701096868e-09,0.15098246932029724,0.988854706287384,1.0137684345245361,0.5829357504844666,0.5831645131111145,0.0003399027045816183,0.0005828081630170345,0.15372495298032407,0.02001953125,2.6637811970431358e-05,6.835220119683072e-06,2.536191701096868e-09,2.9912180252722465e-06,1.7398408090230078e-05,2.249699355161283e-05,4.3581156205618754e-05,1.4437430763791781e-05,216,0.9950079321861267,0.5483503937721252,1.0875375270843506,,,,1,1,216,0.2570667839900125,held_out,5,
1,512,transformer.h.4.attn.c_attn.weight,transformer.h.4.attn.c_attn.weight,"(1152, 384)",442368,8,global_lloyd_max,percentile:p=98,1,216,0.10814695005063657,0.24901291728019714,0.968543291091919,1.5288832422299947e-09,0.1172342523932457,0.9931133985519409,0.9960728287696838,0.603268027305603,0.6123078465461731,0.0002660453028511256,0.00043393787927925587,0.1917046440972222,0.02001953125,2.064959153358359e-05,5.567962944041938e-06,1.5288832422299947e-09,2.136034026989364e-06,1.2631070603674743e-05,1.4743902283953503e-05,3.777169331442565e-05,1.0492681212781463e-05,216,0.9449315071105957,0.5968833565711975,1.096045970916748,,,,1,1,216,0.23011108499486,held_out,5,
1,512,transformer.h.4.attn.c_proj.weight,transformer.h.4.attn.c_proj.weight,"(384, 384)",147456,4,mulaw_mu5,percentile:p=98,1,72,0.10470072428385417,0.24850505590438843,0.9710689187049866,4.361192651458623e-08,0.15968886017799377,0.987608790397644,1.017066240310669,0.6139435172080994,0.6030495166778564,0.0019791568629443645,0.003251326270401478,0.1349555121527778,0.02001953125,0.00016025389777496457,0.000127340666949749,4.361192651458623e-08,1.648374200158287e-05,0.0001007904575089924,0.0001385300565743819,0.00023142991994973272,8.379218343179673e-05,72,0.9828138947486877,0.5594963431358337,1.0876621007919312,,,,1,1,72,0.1043781689950265,held_out,5,
1,512,transformer.h.4.attn.c_proj.weight,transformer.h.4.attn.c_proj.weight,"(384, 384)",147456,8,global_lloyd_max,percentile:p=98,1,72,0.1151309543185764,0.2485179603099823,0.9686805605888367,2.860485892597353e-08,0.12934039533138275,0.9916045069694519,0.9940445423126221,0.6240701079368591,0.6366248726844788,0.0016110753640532494,0.0026134143117815256,0.1736789279513889,0.02001953125,0.00012740113015752286,0.00010095193283632398,2.860485892597353e-08,1.3031028174737003e-05,7.84473741077818e-05,9.269867587136105e-05,0.00021025855676271021,6.52525486657396e-05,72,0.9487438201904297,0.5920310616493225,1.0926415920257568,,,,1,1,72,0.08717911499843467,held_out,5,
1,512,transformer.h.4.mlp.w1.weight,transformer.h.4.mlp.w1.weight,"(1024, 384)",393216,4,mulaw_mu5,percentile:p=98,1,192,0.10141690572102864,0.2600698471069336,0.9672957062721252,2.8426541121007176e-09,0.19537042081356049,0.9812887907028198,1.0142155885696411,0.56231290102005,0.573898434638977,0.0005194598925299942,0.0009493363904766738,0.16216278076171875,0.02001953125,3.89771448681131e-05,3.041623131139204e-05,2.8426541121007176e-09,5.135073024575831e-06,2.940146987384651e-05,3.4448567021172494e-05,6.302299880189821e-05,2.446299185976386e-05,192,0.5351310968399048,0.8552396297454834,0.9886230230331421,,,,1,1,192,0.23730303900083527,held_out,5,
1,512,transformer.h.4.mlp.w1.weight,transformer.h.4.mlp.w1.weight,"(1024, 384)",393216,8,global_lloyd_max,percentile:p=98,1,192,0.10858345031738281,0.25627750158309937,0.9666011333465576,2.247088293216848e-09,0.17370735108852386,0.9848040342330933,0.9844976663589478,0.566361665725708,0.5747804641723633,0.0004664299776777625,0.0008441107929684222,0.2047144571940104,0.02001953125,3.424468741286546e-05,2.691362169571221e-05,2.247088293216848e-09,4.559249646263197e-06,2.6237508791382425e-05,2.572019184299279e-05,6.473507528426126e-05,2.1821781047037803e-05,192,0.5056026577949524,0.8704402446746826,0.9857227206230164,,,,1,1,192,0.22004753100918606,held_out,5,
1,512,transformer.h.4.mlp.w2.weight,transformer.h.4.mlp.w2.weight,"(1024, 384)",393216,4,mulaw_mu5,percentile:p=98,1,192,0.10141690572102864,0.2607281506061554,0.9670271277427673,2.7273714398035054e-09,0.19531825184822083,0.9812714457511902,1.01333487033844,0.5602928996086121,0.5597001314163208,0.0005108076729811728,0.0009333034977316856,0.16761271158854166,0.02001953125,3.7916786823188886e-05,2.9446513508446515e-05,2.7273714398035054e-09,5.001783847546903e-06,2.9119262762833387e-05,3.335937799420208e-05,6.258656503632665e-05,2.4220975319622084e-05,192,0.5445197820663452,0.8496677875518799,0.9854090213775635,,,,1,1,192,0.2581764360074885,held_out,5,
1,512,transformer.h.4.mlp.w2.weight,transformer.h.4.mlp.w2.weight,"(1024, 384)",393216,8,global_lloyd_max,percentile:p=98,1,192,0.10858345031738281,0.2567962110042572,0.9664561152458191,2.141474775285701e-09,0.17307639122009277,0.9849156737327576,0.985394299030304,0.5607523322105408,0.5619222521781921,0.0004582965048030019,0.0008386909030377865,0.21092987060546875,0.02001953125,3.317978189443238e-05,2.5958215701393783e-05,2.141474775285701e-09,4.550120593194151e-06,2.5855850253719836e-05,2.5045572328963317e-05,6.409553316188976e-05,2.152766137442086e-05,192,0.5137065052986145,0.866169273853302,0.9850428104400635,,,,1,1,192,0.22430998799973167,held_out,5,
1,512,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"(384, 1024)",393216,4,mulaw_mu5,percentile:p=98,1,192,0.10141690572102864,0.27446305751800537,0.9626560211181641,2.7961581494651e-08,0.20080101490020752,0.9799473881721497,1.004550576210022,0.4577663838863373,0.45780515670776367,0.0015814286889508367,0.003560404060408473,0.1703516642252604,0.02001953125,0.00011830896255560219,9.300716919824481e-05,2.7961581494651e-08,1.857907227531541e-05,8.840099326334894e-05,0.00010593505430733785,0.00026202399749308825,7.401671609841287e-05,192,0.4702271521091461,0.8903824687004089,1.0082249641418457,,,,1,1,192,0.34142135600268375,held_out,5,
1,512,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"(384, 1024)",393216,8,global_lloyd_max,percentile:p=98,1,192,0.10858345031738281,0.265510618686676,0.9641707539558411,2.2181341208238337e-08,0.1788472980260849,0.9838905334472656,0.9799312353134155,0.4782046973705292,0.4823400378227234,0.0014393762685358524,0.0030981001909822226,0.21063741048177084,0.02001953125,0.00010497621406102553,8.407689165323973e-05,2.2181341208238337e-08,1.6069730918388814e-05,8.397518831770867e-05,8.165323379216716e-05,0.0002510173653718084,6.993827264523134e-05,192,0.44284722208976746,0.9023073315620422,1.003616452217102,,,,1,1,192,0.22200666400021873,held_out,5,
1,512,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"(1152, 384)",442368,4,mulaw_mu5,percentile:p=98,1,216,0.10119798448350695,0.24785210192203522,0.9710455536842346,2.2137267574606767e-09,0.1564662605524063,0.9880408048629761,1.014561414718628,0.5707663297653198,0.566674530506134,0.00029312598053365946,0.0004924784880131483,0.14580168547453703,0.02001953125,2.3394552044919692e-05,4.940673534292728e-06,2.2137267574606767e-09,2.184582399422652e-06,1.355013682768913e-05,1.9486418750602752e-05,3.9954516978468746e-05,1.123399670177605e-05,216,1.0024138689041138,0.5442133545875549,1.0928479433059692,,,,1,1,216,0.27162839799711946,held_out,5,
