seed,update,parameter_id,parameter_name,shape,numel,rank,method,evaluation_scope,pairing,codewords,nominal_bits_per_value,scale,paired_vectors,singleton_values,zero_pair_fraction,codebook_occupied,mean_vector_error,mean_alpha,storage_ratio_vs_fp32_unamortized,persistent_bits_unamortized,shared_codebook_bits,fp32_bits,vector_mean_magnitude_relative_error,vector_mean_direction_cosine,vector_mean_angular_error_deg,vector_small_norm_magnitude_error,vector_large_norm_magnitude_error,residual_relative_l2,residual_cosine,residual_norm_ratio,full_state_raw_relative_l2,full_state_raw_cosine,full_state_raw_norm_ratio,update_relative_l2,update_cosine,update_norm_ratio,evaluation_wall_seconds,source_seed_role,scalar_int3_update_cosine,delta_vs_scalar_int3,structural_int4_update_cosine,exact_polar_relative_l2,exact_polar_cosine,exact_polar_norm_ratio,spectral_danger_diagonal_fraction_error,spectral_danger_cross_fraction_error,spectral_danger_associated_fraction_error,spectral_local_mixing_fraction_error,spectral_medium_mixing_fraction_error,spectral_distant_mixing_fraction_error,spectral_danger_diagonal_energy,spectral_danger_cross_energy,storage_ratio_amortized_global_codebook
1,1024,transformer.h.0.mlp.w2.weight,transformer.h.0.mlp.w2.weight,"(1024, 384)",393216,8,polar_16x4_uniform,seed1_sample,contiguous,49,3.0,p98,196608,0,0.1069437637925148,49,9.406189201399684e-05,0.0008322063949890435,0.10883267720540364,1369432,3136,12582912,0.293780654668808,0.8872370719909668,14.679821014404297,0.43525901436805725,0.15230514109134674,0.2416844218969345,0.9703692197799683,0.9645543694496155,0.16973111033439636,0.9855002760887146,0.9824255108833313,0.34619244933128357,0.9405790567398071,1.0078535079956055,0.5371723079879303,held_out,0.932682991027832,0.007896065711975098,,,,,,,,,,,,,0.10915890648251488
1,1024,transformer.h.0.mlp.w2.weight,transformer.h.0.mlp.w2.weight,"(1024, 384)",393216,8,polar_32x2_log,seed1_sample,contiguous,33,3.0,p98,196608,0,7.62939453125e-05,33,0.0003944113850593567,0.0008322063949890435,0.10875129699707031,1368408,2112,12582912,0.9660531878471375,0.99822998046875,2.86572265625,0.9478851556777954,0.9842209219932556,0.9849108457565308,0.8507906198501587,0.017786791548132896,0.6916384100914001,0.7223244905471802,0.7117799520492554,0.7122676968574524,0.7530239224433899,0.48032304644584656,0.4799127969890833,held_out,0.932682991027832,-0.17965906858444214,,,,,,,,,,,,,0.10915425618489584
1,2048,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"(1152, 384)",442368,4,polar_8x8_sqrt,seed1_sample,contiguous,57,3.0,p98,221184,0,0.1570909321308136,57,5.9444690123200417e-05,0.00043196085607632995,0.1014556884765625,1436184,3648,14155776,0.29517829418182373,0.8213878273963928,23.617698669433594,0.3954233229160309,0.19493509829044342,0.2723459005355835,0.9622007012367249,0.9607216119766235,0.14140130579471588,0.9899547100067139,0.989981472492218,0.8813623189926147,0.6291043162345886,1.0445177555084229,0.630007231986383,held_out,0.6659799814224243,-0.03687566518783569,,0.847393274307251,0.640964150428772,1.0,0.0016517334152013063,0.643305242061615,0.6449570059776306,0.3958527147769928,0.4450482726097107,0.06094520911574364,3.1088570722204167e-06,0.0012108152732253075,0.1017149425688244
1,2048,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"(1152, 384)",442368,4,polar_16x4_uniform,seed1_sample,contiguous,49,3.0,p98,221184,0,0.1237521693110466,49,4.895289021078497e-05,0.00043196085607632995,0.10141951949508102,1435672,3136,14155776,0.3067714273929596,0.8705427646636963,16.09087562561035,0.3885829746723175,0.2249613106250763,0.21944673359394073,0.975625216960907,0.97435063123703,0.11396308988332748,0.9934866428375244,0.9931570887565613,0.8096575140953064,0.6889517903327942,1.0497761964797974,0.5592280429846141,held_out,0.6659799814224243,0.022971808910369873,,,,,,,,,,,,,0.10171261742001488
1,2048,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"(1152, 384)",442368,4,polar_32x2_log,seed1_sample,contiguous,33,3.0,p98,221184,0,0.00017180266149807721,33,0.00021718973584938794,0.00043196085607632995,0.10134718153211805,1434648,2112,14155776,0.9639647006988525,0.9981393218040466,2.8692786693573,0.9523282647132874,0.9756008386611938,0.9854041337966919,0.8756906390190125,0.016706600785255432,0.511554479598999,0.8592633008956909,0.8550299406051636,0.8885541558265686,0.5098071098327637,0.28747621178627014,0.5579618299962021,held_out,0.6659799814224243,-0.15617287158966064,,,,,,,,,,,,,0.10170796712239584
1,2048,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"(1152, 384)",442368,8,polar_8x8_sqrt,seed1_sample,contiguous,57,3.0,p98,221184,0,0.1559380441904068,57,5.1466671720845625e-05,0.00037395115941762924,0.10840465404369214,1534552,3648,14155776,0.2937072217464447,0.8225528001785278,23.51018714904785,0.3946480453014374,0.1927681863307953,0.27275803685188293,0.9620842933654785,0.9605385661125183,0.12101395428180695,0.9926518201828003,0.9929648041725159,0.8356269001960754,0.6683197617530823,1.0490022897720337,0.7110576980048791,held_out,0.6927024126052856,-0.02438265085220337,,0.8024597764015198,0.6780306696891785,0.9999998211860657,0.001568217994645238,0.6451366543769836,0.6467048525810242,0.3982365131378174,0.4410625696182251,0.061865776777267456,2.1587693481706083e-06,0.0008880788227543235,0.1091612316313244
1,2048,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"(1152, 384)",442368,8,polar_16x4_uniform,seed1_sample,contiguous,49,3.0,p98,221184,0,0.12247269600629807,49,4.23637502535712e-05,0.00037395115941762924,0.10836848506221065,1534040,3136,14155776,0.3056066632270813,0.871835470199585,15.973692893981934,0.3881232440471649,0.22309161722660065,0.21956293284893036,0.9756032228469849,0.9751697778701782,0.09741183370351791,0.995245635509491,0.9953027963638306,0.7533363699913025,0.7310103178024292,1.0502111911773682,0.5661856170045212,held_out,0.6927024126052856,0.038307905197143555,,,,,,,,,,,,,0.10915890648251488
1,2048,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"(1152, 384)",442368,8,polar_32x2_log,seed1_sample,contiguous,33,3.0,p98,221184,0,0.00014919704699423164,33,0.00018825422739610076,0.00037395115941762924,0.10829614709924769,1533016,2112,14155776,0.9638687968254089,0.9981689453125,2.8663477897644043,0.9518150091171265,0.9759224653244019,0.9854188561439514,0.8764444589614868,0.016674211248755455,0.43706536293029785,0.8994358777999878,0.896551251411438,0.8897767663002014,0.5199682116508484,0.27083298563957214,0.5391391919984017,held_out,0.6927024126052856,-0.17273420095443726,,,,,,,,,,,,,0.10915425618489584
1,2048,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"(384, 384)",147456,4,polar_8x8_sqrt,seed1_sample,contiguous,57,3.0,p98,73728,0,0.1094835102558136,57,0.0003496926510706544,0.002539302222430706,0.10547383626302083,497688,3648,4718592,0.23741582036018372,0.8678497076034546,19.847007751464844,0.4134177565574646,0.06142345070838928,0.2734479010105133,0.9618921875953674,0.9602192044258118,0.13962222635746002,0.9902063012123108,0.9898772239685059,0.9395867586135864,0.5873549580574036,1.0646471977233887,0.3124297350004781,held_out,0.6218960285186768,-0.03454107046127319,,0.9485682249069214,0.5501089096069336,0.9999998211860657,0.0014795503811910748,0.6120432615280151,0.6135228276252747,0.33342695236206055,0.4330110251903534,0.152250275015831,1.883201730379369e-05,0.007790211122483015,0.1017149425688244
1,2048,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"(384, 384)",147456,4,polar_16x4_uniform,seed1_sample,contiguous,49,3.0,p98,73728,0,0.0838894322514534,49,0.0002882842964027077,0.002539302222430706,0.1053653293185764,497176,3136,4718592,0.2611180543899536,0.9101824164390564,12.714953422546387,0.38418012857437134,0.13806262612342834,0.22109712660312653,0.9752569794654846,0.972834587097168,0.11288934201002121,0.9936093688011169,0.992703378200531,0.8697022795677185,0.6481519341468811,1.0682497024536133,0.22535654599778354,held_out,0.6218960285186768,0.026255905628204346,,,,,,,,,,,,,0.10171261742001488
1,2048,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"(384, 384)",147456,4,polar_32x2_log,seed1_sample,contiguous,33,3.0,p98,73728,0,9.494357800576836e-05,33,0.0013055673334747553,0.002539302222430706,0.1051483154296875,496152,2112,4718592,0.9697607755661011,0.9982454776763916,2.8477067947387695,0.9538803100585938,0.985640287399292,0.9853688478469849,0.8756672143936157,0.016746697947382927,0.5030831098556519,0.8642489910125732,0.8602361083030701,0.8927784562110901,0.4881834387779236,0.3000990152359009,0.21062017299118452,held_out,0.6218960285186768,-0.13371258974075317,,,,,,,,,,,,,0.10170796712239584
1,2048,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"(384, 384)",147456,8,polar_8x8_sqrt,seed1_sample,contiguous,57,3.0,p98,73728,0,0.1051839217543602,57,0.0002893852652050555,0.002107555978000164,0.11590406629774305,546904,3648,4718592,0.23272109031677246,0.8721097111701965,19.495975494384766,0.404639333486557,0.06081220135092735,0.27141591906547546,0.9624679088592529,0.9617732763290405,0.11522948741912842,0.9933404922485352,0.9935710430145264,0.8843835592269897,0.6361767649650574,1.0684399604797363,0.2601316350046545,held_out,0.6572263240814209,-0.021049559116363525,,0.9036012887954712,0.5917525291442871,0.9999997019767761,0.0016440001782029867,0.6178204417228699,0.6194644570350647,0.3346719443798065,0.43755045533180237,0.14997780323028564,1.4252367691369727e-05,0.005356084555387497,0.1091612316313244
1,2048,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"(384, 384)",147456,8,polar_16x4_uniform,seed1_sample,contiguous,49,3.0,p98,73728,0,0.0796034038066864,49,0.00023792823776602745,0.002107555978000164,0.1157955593532986,546392,3136,4718592,0.2564273476600647,0.9144147038459778,12.368565559387207,0.37858209013938904,0.13427919149398804,0.2181718349456787,0.9759061336517334,0.9752523899078369,0.0926300436258316,0.9957019686698914,0.9958623051643372,0.8042616248130798,0.7003073692321777,1.0708024501800537,0.203854373015929,held_out,0.6572263240814209,0.043081045150756836,,,,,,,,,,,,,0.10915890648251488
1,2048,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"(384, 384)",147456,8,polar_32x2_log,seed1_sample,contiguous,33,3.0,p98,73728,0,6.781684351153672e-05,33,0.0010886320378631353,0.002107555978000164,0.11557854546440972,545368,2112,4718592,0.9702239632606506,0.99827641248703,2.8428924083709717,0.954754114151001,0.9856929183006287,0.9853487610816956,0.878055214881897,0.0167236290872097,0.4182458817958832,0.9083383083343506,0.905797004699707,0.8938251733779907,0.501818835735321,0.276553213596344,0.2111808600020595,held_out,0.6572263240814209,-0.15540748834609985,,,,,,,,,,,,,0.10915425618489584
1,2048,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"(1024, 384)",393216,4,polar_8x8_sqrt,seed1_sample,contiguous,57,3.0,p98,196608,0,0.139892578125,57,0.00013074900198262185,0.0009521364117972553,0.10170682271321614,1279768,3648,12582912,0.28165706992149353,0.8381707668304443,22.254741668701172,0.49040111899375916,0.07291722297668457,0.2943023443222046,0.9557129740715027,0.9561386108398438,0.21112321317195892,0.977465808391571,0.9780247211456299,0.4180866777896881,0.9134179353713989,1.0089118480682373,0.5758347219962161,held_out,0.9353700876235962,-0.021952152252197266,,0.4194890260696411,0.9120216369628906,0.9999998211860657,0.0,0.0,0.0,0.6545942425727844,0.1585807204246521,0.0015851219650357962,0.0,0.0,0.1017149425688244
1,2048,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"(1024, 384)",393216,4,polar_16x4_uniform,seed1_sample,contiguous,49,3.0,p98,196608,0,0.1067555770277977,49,0.0001077107444871217,0.0009521364117972553,0.10166613260904948,1279256,3136,12582912,0.2939302623271942,0.8874279856681824,14.658297538757324,0.4348903298377991,0.15297307074069977,0.24196738004684448,0.9703031778335571,0.9649066925048828,0.17359140515327454,0.9848251938819885,0.982789933681488,0.34657639265060425,0.9403641223907471,1.00661301612854,0.6033186799904797,held_out,0.9353700876235962,0.004994034767150879,,,,,,,,,,,,,0.10171261742001488
1,2048,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"(1024, 384)",393216,4,polar_32x2_log,seed1_sample,contiguous,33,3.0,p98,196608,0,0.00012715657067019492,33,0.0004515370528679341,0.0009521364117972553,0.10158475240071614,1278232,2112,12582912,0.9660341143608093,0.9981955885887146,2.858839750289917,0.9478177428245544,0.9842500686645508,0.9849130511283875,0.8499157428741455,0.017802812159061432,0.7065485119819641,0.7077542543411255,0.6967905163764954,0.7103869318962097,0.7550004124641418,0.4817356765270233,0.5037420860026032,held_out,0.9353700876235962,-0.18036967515945435,,,,,,,,,,,,,0.10170796712239584
1,2048,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"(1024, 384)",393216,8,polar_8x8_sqrt,seed1_sample,contiguous,57,3.0,p98,196608,0,0.1362508088350296,57,0.0001222353457706049,0.0008905233698897064,0.10887336730957031,1369944,3648,12582912,0.2761782705783844,0.8417325019836426,21.966522216796875,0.4815083146095276,0.07085239887237549,0.2906588912010193,0.9568158388137817,0.9567808508872986,0.1960168182849884,0.9806063771247864,0.9807238578796387,0.39333847165107727,0.9232236742973328,1.0071829557418823,0.5852223550027702,held_out,0.939719021320343,-0.016495347023010254,,0.39551228284835815,0.9217908382415771,1.000001072883606,0.0,0.0,0.0,0.6620257496833801,0.1533791422843933,0.0013613119954243302,0.0,0.0,0.1091612316313244
1,2048,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"(1024, 384)",393216,8,polar_16x4_uniform,seed1_sample,contiguous,49,3.0,p98,196608,0,0.10406494140625,49,0.00010056886821985245,0.0008905233698897064,0.10883267720540364,1369432,3136,12582912,0.28957346081733704,0.8901063799858093,14.430953025817871,0.4280685484409332,0.1510811448097229,0.23810707032680511,0.9712517261505127,0.9662072062492371,0.16057799756526947,0.9870309829711914,0.9848306775093079,0.32563626766204834,0.947301983833313,1.0056899785995483,0.5200776320125442,held_out,0.939719021320343,0.007582962512969971,,,,,,,,,,,,,0.10915890648251488
1,2048,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"(1024, 384)",393216,8,polar_32x2_log,seed1_sample,contiguous,33,3.0,p98,196608,0,8.646646892884746e-05,33,0.0004266579635441303,0.0008905233698897064,0.10875129699707031,1368408,2112,12582912,0.9665629267692566,0.99823397397995,2.858377695083618,0.9486916661262512,0.9844337105751038,0.9849645495414734,0.8541684150695801,0.017652109265327454,0.6642161011695862,0.7476007342338562,0.7384393811225891,0.7184367775917053,0.7659716010093689,0.4452507793903351,0.5337538210151251,held_out,0.939719021320343,-0.17374742031097412,,,,,,,,,,,,,0.10915425618489584
1,2048,transformer.h.0.mlp.w2.weight,transformer.h.0.mlp.w2.weight,"(1024, 384)",393216,4,polar_8x8_sqrt,seed1_sample,contiguous,57,3.0,p98,196608,0,0.140625,57,0.0001273554953513667,0.0009283893741667271,0.10170682271321614,1279768,3648,12582912,0.282358318567276,0.837456226348877,22.310001373291016,0.49235668778419495,0.07236424088478088,0.29356497526168823,0.9559381604194641,0.9552859663963318,0.20960816740989685,0.9777932167053223,0.9781804084777832,0.4206060767173767,0.9124000072479248,1.0092003345489502,0.6136209719988983,held_out,0.9337995648384094,-0.02139955759048462,,0.4228900074958801,0.9105870127677917,1.0000007152557373,0.0,0.0,0.0,0.6553550958633423,0.15597015619277954,0.0013407607330009341,0.0,0.0,0.1017149425688244
1,2048,transformer.h.0.mlp.w2.weight,transformer.h.0.mlp.w2.weight,"(1024, 384)",393216,4,polar_16x4_uniform,seed1_sample,contiguous,49,3.0,p98,196608,0,0.1074066162109375,49,0.00010494716843822971,0.0009283893741667271,0.10166613260904948,1279256,3136,12582912,0.2944246530532837,0.8868005871772766,14.70276165008545,0.43476468324661255,0.15408748388290405,0.2417207658290863,0.9703690409660339,0.9640525579452515,0.1725984513759613,0.9850033521652222,0.9824641346931458,0.34966185688972473,0.9392690062522888,1.006181001663208,0.528750535013387,held_out,0.9337995648384094,0.0054694414138793945,,,,,,,,,,,,,0.10171261742001488
1,2048,transformer.h.0.mlp.w2.weight,transformer.h.0.mlp.w2.weight,"(1024, 384)",393216,4,polar_32x2_log,seed1_sample,contiguous,33,3.0,p98,196608,0,7.120767986634746e-05,33,0.00044021851499564946,0.0009283893741667271,0.10158475240071614,1278232,2112,12582912,0.9658675193786621,0.9982406497001648,2.860607862472534,0.947519063949585,0.9842157363891602,0.9849231243133545,0.8519814610481262,0.017748119309544563,0.7032184600830078,0.7110562324523926,0.7006694078445435,0.7115993499755859,0.7561512589454651,0.47662755846977234,0.4944430989853572,held_out,0.9337995648384094,-0.17764830589294434,,,,,,,,,,,,,0.10170796712239584
1,2048,transformer.h.0.mlp.w2.weight,transformer.h.0.mlp.w2.weight,"(1024, 384)",393216,8,polar_8x8_sqrt,seed1_sample,contiguous,57,3.0,p98,196608,0,0.1376902312040329,57,0.00011952712520724162,0.0008736031595617533,0.10887336730957031,1369944,3648,12582912,0.2783392369747162,0.8403396606445312,22.072830200195312,0.48517805337905884,0.07150469720363617,0.29138895869255066,0.9566189646720886,0.9562797546386719,0.1958683282136917,0.9806367754936218,0.9811418652534485,0.3980325162410736,0.9213248491287231,1.006510615348816,0.6039789619971998,held_out,0.9385252594947815,-0.01720041036605835,,0.4012066721916199,0.9195222854614258,0.9999998807907104,0.0,0.0,0.0,0.6623741388320923,0.1525520533323288,0.0013652798952534795,0.0,0.0,0.1091612316313244
1,2048,transformer.h.0.mlp.w2.weight,transformer.h.0.mlp.w2.weight,"(1024, 384)",393216,8,polar_16x4_uniform,seed1_sample,contiguous,49,3.0,p98,196608,0,0.1056315079331398,49,9.845868771662936e-05,0.0008736031595617533,0.10883267720540364,1369432,3136,12582912,0.29139041900634766,0.8885581493377686,14.557538032531738,0.4298367500305176,0.1529468297958374,0.23920060694217682,0.9709880352020264,0.9656100869178772,0.1607934683561325,0.9869967699050903,0.9853022694587708,0.3287786841392517,0.9462854862213135,1.0057756900787354,0.5635029219847638,held_out,0.9385252594947815,0.007760226726531982,,,,,,,,,,,,,0.10915890648251488
1,2048,transformer.h.0.mlp.w2.weight,transformer.h.0.mlp.w2.weight,"(1024, 384)",393216,8,polar_32x2_log,seed1_sample,contiguous,33,3.0,p98,196608,0,0.0001220703125,33,0.0004161219403613359,0.0008736031595617533,0.10875129699707031,1368408,2112,12582912,0.9662899374961853,0.9981963634490967,2.8609464168548584,0.948283314704895,0.9842960238456726,0.9849104285240173,0.8545070886611938,0.017709847539663315,0.6620214581489563,0.7495403289794922,0.74091637134552,0.7187338471412659,0.7659557461738586,0.4446101486682892,0.504715296003269,held_out,0.9385252594947815,-0.17256951332092285,,,,,,,,,,,,,0.10915425618489584
1,4096,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"(1152, 384)",442368,4,polar_8x8_sqrt,seed1_sample,contiguous,57,3.0,p98,221184,0,0.16947880387306213,57,5.279712422634475e-05,0.00038400213816203177,0.1014556884765625,1436184,3648,14155776,0.3067474663257599,0.8093377351760864,24.58168601989746,0.4062804579734802,0.20721633732318878,0.27391883730888367,0.9617499709129333,0.9600890874862671,0.1387290358543396,0.9903330206871033,0.988554060459137,0.8588723540306091,0.647846519947052,1.0445376634597778,0.6498985420039389,held_out,0.6841699481010437,-0.0363234281539917,,0.8281084299087524,0.6571193337440491,0.9999998807907104,0.0013057112228125334,0.6114475727081299,0.6127532720565796,0.39780181646347046,0.44305530190467834,0.061952855437994,2.0197142021061154e-06,0.0009458058048039675,0.1017149425688244
1,4096,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"(1152, 384)",442368,4,polar_16x4_uniform,seed1_sample,contiguous,49,3.0,p98,221184,0,0.13426829874515533,49,4.3554911826504394e-05,0.00038400213816203177,0.10141951949508102,1435672,3136,14155776,0.31768929958343506,0.8601047396659851,16.97386360168457,0.40003088116645813,0.2353491485118866,0.2206830233335495,0.9753473997116089,0.9727630019187927,0.1117728129029274,0.9937362670898438,0.9921161532402039,0.7854492664337158,0.7075281143188477,1.0503408908843994,0.5637304980191402,held_out,0.6841699481010437,0.023358166217803955,,,,,,,,,,,,,0.10171261742001488
1,4096,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"(1152, 384)",442368,4,polar_32x2_log,seed1_sample,contiguous,33,3.0,p98,221184,0,0.00016728154150769114,33,0.0001916335168061778,0.00038400213816203177,0.10134718153211805,1434648,2112,14155776,0.9621833562850952,0.9981520175933838,2.864037275314331,0.9496533274650574,0.9747133851051331,0.9853883981704712,0.8744122385978699,0.01674860529601574,0.4989725649356842,0.8666346073150635,0.8613881468772888,0.8859759569168091,0.5237137079238892,0.2803441286087036,0.5478764900180977,held_out,0.6841699481010437,-0.16045624017715454,,,,,,,,,,,,,0.10170796712239584
1,4096,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"(1152, 384)",442368,8,polar_8x8_sqrt,seed1_sample,contiguous,57,3.0,p98,221184,0,0.16675709187984467,57,4.55634253739845e-05,0.0003321358235552907,0.10840465404369214,1534552,3648,14155776,0.3049391210079193,0.8119081854820251,24.39099884033203,0.40363621711730957,0.2062438726425171,0.27282071113586426,0.9620654582977295,0.9620304703712463,0.11715780943632126,0.9931148290634155,0.9922729730606079,0.8116163611412048,0.686972439289093,1.048426628112793,0.6381581049936358,held_out,0.7131519913673401,-0.02617955207824707,,0.7829439640045166,0.6935003995895386,0.9999993443489075,0.0014598992420360446,0.6159085035324097,0.6173684000968933,0.3998136520385742,0.4478788375854492,0.059420615434646606,1.5955606613715645e-06,0.0006731419125571847,0.1091612316313244
1,4096,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"(1152, 384)",442368,8,polar_16x4_uniform,seed1_sample,contiguous,49,3.0,p98,221184,0,0.13291648030281067,49,3.740545434993692e-05,0.0003321358235552907,0.10836848506221065,1534040,3136,14155776,0.31548991799354553,0.8614502549171448,16.85547637939453,0.3979301154613495,0.2330511510372162,0.21906445920467377,0.9757140278816223,0.975361704826355,0.09408102184534073,0.9955652356147766,0.9949554800987244,0.7257936596870422,0.7509546875953674,1.0521286725997925,0.5539101769973058,held_out,0.7131519913673401,0.037802696228027344,,,,,,,,,,,,,0.10915890648251488
1,4096,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"(1152, 384)",442368,8,polar_32x2_log,seed1_sample,contiguous,33,3.0,p98,221184,0,0.00020345051598269492,33,0.00016499382036272436,0.0003321358235552907,0.10829614709924769,1533016,2112,14155776,0.9625035524368286,0.9981101155281067,2.87013578414917,0.950086236000061,0.9749206304550171,0.9853319525718689,0.8743911385536194,0.016813281923532486,0.4230321943759918,0.9061242938041687,0.9023270606994629,0.887496829032898,0.538910984992981,0.25949084758758545,0.5275868699827697,held_out,0.7131519913673401,-0.17424100637435913,,,,,,,,,,,,,0.10915425618489584
1,4096,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"(384, 384)",147456,4,polar_8x8_sqrt,seed1_sample,contiguous,57,3.0,p98,73728,0,0.1111517995595932,57,0.00031212950125336647,0.0022780338767915964,0.10547383626302083,497688,3648,4718592,0.24223391711711884,0.8662165403366089,19.987375259399414,0.4200509488582611,0.06442654877901077,0.2773742973804474,0.9607630372047424,0.9594464898109436,0.12505069375038147,0.992152750492096,0.9927771091461182,0.9148479700088501,0.6106023788452148,1.068617343902588,0.24963445999310352,held_out,0.6433863043785095,-0.03278392553329468,,0.9301316738128662,0.5674288868904114,1.0000005960464478,0.001378814340569079,0.6274123191833496,0.628791093826294,0.3360704779624939,0.43607768416404724,0.14539773762226105,1.4214483599062078e-05,0.006468124222010374,0.1017149425688244
1,4096,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"(384, 384)",147456,4,polar_16x4_uniform,seed1_sample,contiguous,49,3.0,p98,73728,0,0.0842827707529068,49,0.00025787550839595497,0.0022780338767915964,0.1053653293185764,497176,3136,4718592,0.2637658715248108,0.9097427725791931,12.771456718444824,0.3851909339427948,0.14234739542007446,0.22581975162029266,0.9741780757904053,0.9722785353660583,0.1018437072634697,0.9948033094406128,0.9960231184959412,0.8453988432884216,0.6690347194671631,1.071905255317688,0.19833804699010216,held_out,0.6433863043785095,0.025648415088653564,,,,,,,,,,,,,0.10171261742001488
1,4096,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"(384, 384)",147456,4,polar_32x2_log,seed1_sample,contiguous,33,3.0,p98,73728,0,0.00014919704699423164,33,0.0011533887591212988,0.0022780338767915964,0.1051483154296875,496152,2112,4718592,0.9694616794586182,0.9981882572174072,2.846654176712036,0.9535662531852722,0.9853560924530029,0.9852352738380432,0.872715175151825,0.01695874147117138,0.4441567361354828,0.8959534168243408,0.8941430449485779,0.89424067735672,0.5094165205955505,0.2661674916744232,0.19379384600324556,held_out,0.6433863043785095,-0.13396978378295898,,,,,,,,,,,,,0.10170796712239584
1,4096,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"(384, 384)",147456,8,polar_8x8_sqrt,seed1_sample,contiguous,57,3.0,p98,73728,0,0.1043972447514534,57,0.0002557680709287524,0.0018552752444520593,0.11590406629774305,546904,3648,4718592,0.23199643194675446,0.8727002739906311,19.48276710510254,0.4032265245914459,0.06077555939555168,0.2736779749393463,0.9618253707885742,0.9600487351417542,0.10193020105361938,0.9947944283485413,0.9960993528366089,0.8548961877822876,0.6626208424568176,1.0748242139816284,0.25264656002400443,held_out,0.6846920251846313,-0.02207118272781372,,0.8857403993606567,0.6077333092689514,0.9999998211860657,0.0018974884878844023,0.6312627196311951,0.6331602334976196,0.3372931182384491,0.43792346119880676,0.14337292313575745,1.299684117839206e-05,0.004323831759393215,0.1091612316313244
1,4096,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"(384, 384)",147456,8,polar_16x4_uniform,seed1_sample,contiguous,49,3.0,p98,73728,0,0.0792371928691864,49,0.00021042734442744404,0.0018552752444520593,0.1157955593532986,546392,3136,4718592,0.2562498152256012,0.9147814512252808,12.334427833557129,0.3777826428413391,0.13472361862659454,0.22091718018054962,0.9752982258796692,0.9732034206390381,0.08227924257516861,0.9966115355491638,0.9976736307144165,0.7715745568275452,0.7246547341346741,1.0717110633850098,0.2020686489995569,held_out,0.6846920251846313,0.039962708950042725,,,,,,,,,,,,,0.10915890648251488
1,4096,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"(384, 384)",147456,8,polar_32x2_log,seed1_sample,contiguous,33,3.0,p98,73728,0,9.494357800576836e-05,33,0.0009584948420524597,0.0018552752444520593,0.11557854546440972,545368,2112,4718592,0.9702388048171997,0.9982445240020752,2.845244884490967,0.9548022150993347,0.9856743216514587,0.9853739738464355,0.8769612908363342,0.016716154292225838,0.3668021261692047,0.9303014278411865,0.9296171069145203,0.896795928478241,0.5199145674705505,0.246872216463089,0.19898534700041637,held_out,0.6846920251846313,-0.1647774577140808,,,,,,,,,,,,,0.10915425618489584
