seed,update,parameter_id,shape,raw_relative_l2,raw_cosine,frechet_relative_l2,frechet_predicted_cosine_distortion,update_cosine,update_distortion,update_relative_l2,magnitude_energy,symmetric_energy,skew_energy,out_of_subspace_energy,codebook_key,record_type,calibration_seed,prior_update_cosine,absolute_difference,within_0.002
0,512,transformer.h.5.attn.c_proj.weight,"(384, 384)",0.08612711727619171,0.9962900876998901,1.169857049815814,0.35153019428253174,0.6848758459091187,0.31512415409088135,0.8408843278884888,1.4657949148687526,145.73662669392098,198.48368597763348,0.0,s1_k8_w64_t8_v1200,,,,,
0,512,transformer.h.5.mlp.w1.weight,"(1024, 384)",0.13940943777561188,0.99031662940979,0.4976149313535821,0.10473531484603882,0.9012786149978638,0.09872138500213623,0.44086188077926636,0.36580235546663287,4.820333843071716,11.476908410781277,58.30928281610233,s1_k8_w64_t8_v1200,,,,,
0,512,transformer.h.5.mlp.w2.weight,"(1024, 384)",0.14096663892269135,0.9900956153869629,0.5045847099369555,0.1071886420249939,0.899373471736908,0.10062652826309204,0.4451563358306885,0.39269363392789697,5.090213297312302,11.75321420847238,60.059645131040384,s1_k8_w64_t8_v1200,,,,,
0,512,transformer.h.5.mlp.c_proj.weight,"(384, 1024)",0.13682028651237488,0.9906664490699768,0.35897921433748053,0.058559417724609375,0.9387359619140625,0.0612640380859375,0.35025402903556824,0.4407342311221023,2.651022503746949,6.415566657868662,28.40958158365977,s1_k8_w64_t8_v1200,,,,,
0,1024,transformer.h.0.attn.c_attn.weight,"(1152, 384)",0.09431575238704681,0.9955518245697021,0.88550926061745,0.25245994329452515,0.7693081498146057,0.2306918501853943,0.6900410652160645,0.6628317623500303,26.80898773524616,76.4652644898007,149.5778917041083,s1_k8_w64_t8_v1200,,,,,
0,1024,transformer.h.0.attn.c_proj.weight,"(384, 384)",0.09527415037155151,0.9954613447189331,1.0091368077802865,0.29809433221817017,0.7298473715782166,0.27015262842178345,0.7565543055534363,1.4855812334885785,108.73472156776273,171.9569878903822,0.0,s1_k8_w64_t8_v1200,,,,,
0,1024,transformer.h.0.mlp.w1.weight,"(1024, 384)",0.13916322588920593,0.9903501868247986,0.28259187714421785,0.037770211696624756,0.9589911699295044,0.041008830070495605,0.28689345717430115,0.34296358691953815,2.3312947624459137,4.599681740931221,17.688341282810825,s1_k8_w64_t8_v1200,,,,,
0,1024,transformer.h.0.mlp.w2.weight,"(1024, 384)",0.14203804731369019,0.9899429082870483,0.28974024475754373,0.03954535722732544,0.9571061134338379,0.04289388656616211,0.293514221906662,0.33799266829313324,2.381535235693379,4.919281805816709,18.471198023777944,s1_k8_w64_t8_v1200,,,,,
0,1024,transformer.h.0.mlp.c_proj.weight,"(384, 1024)",0.165460005402565,0.9863489270210266,0.3594754519693362,0.05879706144332886,0.937776505947113,0.06222349405288696,0.3540608584880829,0.229454841636768,2.837099287814934,6.871004933005175,29.111801734377885,s1_k8_w64_t8_v1200,,,,,
0,1024,transformer.h.1.attn.c_attn.weight,"(1152, 384)",0.09804122149944305,0.9952006936073303,1.0260569396856,0.3015478253364563,0.7363629341125488,0.26363706588745117,0.7425051331520081,0.5538779671161822,31.270915614531955,86.8164731441287,220.7064453351648,s1_k8_w64_t8_v1200,,,,,
0,1024,transformer.h.1.attn.c_proj.weight,"(384, 384)",0.07788069546222687,0.9969679713249207,1.0367306670576155,0.3073727488517761,0.7193935513496399,0.2806064486503601,0.789761483669281,1.8305263531183,113.71344770486391,158.91519458321991,0.0,s1_k8_w64_t8_v1200,,,,,
0,1024,transformer.h.1.mlp.w1.weight,"(1024, 384)",0.1420322209596634,0.989963173866272,0.36151325549524854,0.059645235538482666,0.9383664131164551,0.06163358688354492,0.350845605134964,0.45766569059097534,3.0485055781418966,7.295669492804589,27.99746882695261,s1_k8_w64_t8_v1200,,,,,
0,1024,transformer.h.1.mlp.w2.weight,"(1024, 384)",0.1444261372089386,0.989590585231781,0.37320289478296276,0.0630539059638977,0.934634804725647,0.06536519527435303,0.36141812801361084,0.5184614809312518,3.2289517745751257,7.853673355941188,29.77151320903531,s1_k8_w64_t8_v1200,,,,,
0,1024,transformer.h.1.mlp.c_proj.weight,"(384, 1024)",0.1725543588399887,0.9851855635643005,0.4055691919724912,0.07303714752197266,0.924446702003479,0.075553297996521,0.3891172707080841,0.45430618322778565,3.595876352572446,8.62741808167752,36.33506931218453,s1_k8_w64_t8_v1200,,,,,
0,1024,transformer.h.2.attn.c_attn.weight,"(1152, 384)",0.053573127835989,0.9986124634742737,0.7758427659064919,0.212072491645813,0.7957463264465332,0.2042536735534668,0.6740936636924744,0.5666011368300543,31.343610896632956,52.811188996951984,74.33084803119499,s1_k8_w64_t8_v1200,,,,,
0,1024,transformer.h.2.attn.c_proj.weight,"(384, 384)",0.09036793559789658,0.9959354400634766,0.9585675410555298,0.2770739793777466,0.7376723289489746,0.2623276710510254,0.7581198215484619,1.2869982261334256,95.4258998674003,141.75259461275274,0.0,s1_k8_w64_t8_v1200,,,,,
0,1024,transformer.h.2.mlp.w1.weight,"(1024, 384)",0.1470506489276886,0.9892237186431885,0.39576082357587733,0.07004141807556152,0.9295721650123596,0.07042783498764038,0.3749648332595825,0.3321578096801931,3.3835278087047462,8.167656488574766,34.78245283591308,s1_k8_w64_t8_v1200,,,,,
0,1024,transformer.h.2.mlp.w2.weight,"(1024, 384)",0.15196427702903748,0.9884788990020752,0.40461943529758027,0.07302725315093994,0.9264868497848511,0.07351315021514893,0.3830864429473877,0.3645449428950845,3.495549385928008,8.777846898968,36.03715956435752,s1_k8_w64_t8_v1200,,,,,
0,1024,transformer.h.2.mlp.c_proj.weight,"(384, 1024)",0.17817603051662445,0.9841892123222351,0.36161820055445265,0.0594712495803833,0.9360454082489014,0.06395459175109863,0.359322726726532,0.23533487514473675,3.1424313086027915,7.137150036218171,29.124140960215,s1_k8_w64_t8_v1200,,,,,
0,1024,transformer.h.3.attn.c_attn.weight,"(1152, 384)",0.08522048592567444,0.9963809251785278,1.035246875978378,0.30819398164749146,0.7185993790626526,0.2814006209373474,0.7828680276870728,0.8407248047888307,42.275116168886505,88.02034170060428,192.9530650850697,s1_k8_w64_t8_v1200,,,,,
0,1024,transformer.h.3.attn.c_proj.weight,"(384, 384)",0.09043038636445999,0.9959065914154053,1.0454377867627476,0.30865758657455444,0.716363251209259,0.28363674879074097,0.7845115661621094,1.453535592957867,117.66234550303321,173.60609064379315,0.0,s1_k8_w64_t8_v1200,,,,,
