seed,update,parameter_id,parameter_name,shape,rank,iterations,oversampling,initialization,approx_residual_norm,exact_residual_norm,approx_block_absmax_mean,exact_block_absmax_mean,direct_block_absmax_mean,approx_to_exact_block_absmax,approx_to_direct_block_absmax
1,128,transformer.h.4.mlp.w2.weight,transformer.h.4.mlp.w2.weight,"[1024, 384]",1,2,0,randomized,0.11779754608869553,0.11779756844043732,0.0008991427603177726,0.0008991483482532203,0.001262635225430131,0.9999938011169434,0.712116003036499
1,128,transformer.h.4.mlp.w2.weight,transformer.h.4.mlp.w2.weight,"[1024, 384]",2,2,0,randomized,0.10456519573926926,0.10456512868404388,0.0008128183544613421,0.0008127689361572266,0.001262635225430131,1.000060796737671,0.6437475681304932
1,128,transformer.h.4.mlp.w2.weight,transformer.h.4.mlp.w2.weight,"[1024, 384]",4,2,0,randomized,0.09183019399642944,0.09182519465684891,0.0006998714525252581,0.0006997431046329439,0.001262635225430131,1.0001834630966187,0.554294228553772
1,128,transformer.h.4.mlp.w2.weight,transformer.h.4.mlp.w2.weight,"[1024, 384]",8,2,0,randomized,0.07792368531227112,0.0778350830078125,0.0005824963445775211,0.0005804519169032574,0.001262635225430131,1.0035221576690674,0.46133384108543396
1,128,transformer.h.4.mlp.w2.weight,transformer.h.4.mlp.w2.weight,"[1024, 384]",16,2,0,randomized,0.06331939995288849,0.0618828721344471,0.000466260127723217,0.0004550834419205785,0.001262635225430131,1.0245596170425415,0.36927539110183716
1,128,transformer.h.4.mlp.w2.weight,transformer.h.4.mlp.w2.weight,"[1024, 384]",1,4,0,randomized,0.11779756098985672,0.11779756844043732,0.0008991483482532203,0.0008991483482532203,0.001262635225430131,1.0,0.7121204137802124
1,128,transformer.h.4.mlp.w2.weight,transformer.h.4.mlp.w2.weight,"[1024, 384]",2,4,0,randomized,0.10456513613462448,0.10456512868404388,0.0008127691107802093,0.0008127689361572266,0.001262635225430131,1.000000238418579,0.6437085866928101
1,128,transformer.h.4.mlp.w2.weight,transformer.h.4.mlp.w2.weight,"[1024, 384]",4,4,0,randomized,0.09182516485452652,0.09182519465684891,0.0006997429300099611,0.0006997431046329439,0.001262635225430131,0.9999997615814209,0.5541924834251404
1,128,transformer.h.4.mlp.w2.weight,transformer.h.4.mlp.w2.weight,"[1024, 384]",8,4,0,randomized,0.07783611118793488,0.0778350830078125,0.0005806265980936587,0.0005804519169032574,0.001262635225430131,1.0003008842468262,0.45985299348831177
1,128,transformer.h.4.mlp.w2.weight,transformer.h.4.mlp.w2.weight,"[1024, 384]",16,4,0,randomized,0.062117621302604675,0.0618828721344471,0.0004564590926747769,0.0004550834419205785,0.001262635225430131,1.0030229091644287,0.36151304841041565
1,128,transformer.h.4.mlp.w2.weight,transformer.h.4.mlp.w2.weight,"[1024, 384]",1,0,8,randomized,0.15527209639549255,0.11779756844043732,0.0012301023816689849,0.0008991483482532203,0.001262635225430131,1.3680750131607056,0.9742341637611389
1,128,transformer.h.4.mlp.w2.weight,transformer.h.4.mlp.w2.weight,"[1024, 384]",2,0,8,randomized,0.1544964611530304,0.10456512868404388,0.0012289908481761813,0.0008127689361572266,0.001262635225430131,1.51210355758667,0.9733538627624512
1,128,transformer.h.4.mlp.w2.weight,transformer.h.4.mlp.w2.weight,"[1024, 384]",4,0,8,randomized,0.15355241298675537,0.09182519465684891,0.00122322968672961,0.0006997431046329439,0.001262635225430131,1.7481125593185425,0.9687910079956055
1,128,transformer.h.4.mlp.w2.weight,transformer.h.4.mlp.w2.weight,"[1024, 384]",8,0,8,randomized,0.15297292172908783,0.0778350830078125,0.0012148745590820909,0.0005804519169032574,0.001262635225430131,2.0929806232452393,0.9621738195419312
1,128,transformer.h.4.mlp.w2.weight,transformer.h.4.mlp.w2.weight,"[1024, 384]",16,0,8,randomized,0.15243953466415405,0.0618828721344471,0.0012129772221669555,0.0004550834419205785,0.001262635225430131,2.6653952598571777,0.9606711268424988
1,128,transformer.h.4.mlp.w2.weight,transformer.h.4.mlp.w2.weight,"[1024, 384]",1,2,8,randomized,0.11779758334159851,0.11779756844043732,0.0008991477661766112,0.0008991483482532203,0.001262635225430131,0.9999993443489075,0.712119996547699
1,128,transformer.h.4.mlp.w2.weight,transformer.h.4.mlp.w2.weight,"[1024, 384]",2,2,8,randomized,0.10456515103578568,0.10456512868404388,0.0008127613109536469,0.0008127689361572266,0.001262635225430131,0.9999906420707703,0.6437023878097534
1,128,transformer.h.4.mlp.w2.weight,transformer.h.4.mlp.w2.weight,"[1024, 384]",4,2,8,randomized,0.0918254479765892,0.09182519465684891,0.0006996938609518111,0.0006997431046329439,0.001262635225430131,0.9999296069145203,0.5541536211967468
1,128,transformer.h.4.mlp.w2.weight,transformer.h.4.mlp.w2.weight,"[1024, 384]",8,2,8,randomized,0.07784563302993774,0.0778350830078125,0.0005803981912322342,0.0005804519169032574,0.001262635225430131,0.9999074339866638,0.45967209339141846
1,128,transformer.h.4.mlp.w2.weight,transformer.h.4.mlp.w2.weight,"[1024, 384]",16,2,8,randomized,0.06211293861269951,0.0618828721344471,0.0004541178932413459,0.0004550834419205785,0.001262635225430131,0.9978783130645752,0.359658807516098
1,128,transformer.h.4.mlp.w2.weight,transformer.h.4.mlp.w2.weight,"[1024, 384]",1,4,8,randomized,0.11779756844043732,0.11779756844043732,0.0008991483482532203,0.0008991483482532203,0.001262635225430131,1.0,0.7121204137802124
1,128,transformer.h.4.mlp.w2.weight,transformer.h.4.mlp.w2.weight,"[1024, 384]",2,4,8,randomized,0.10456512868404388,0.10456512868404388,0.0008127687615342438,0.0008127689361572266,0.001262635225430131,0.9999997615814209,0.6437082886695862
1,128,transformer.h.4.mlp.w2.weight,transformer.h.4.mlp.w2.weight,"[1024, 384]",4,4,8,randomized,0.09182519465684891,0.09182519465684891,0.000699742988217622,0.0006997431046329439,0.001262635225430131,0.9999998211860657,0.5541924834251404
1,128,transformer.h.4.mlp.w2.weight,transformer.h.4.mlp.w2.weight,"[1024, 384]",8,4,8,randomized,0.0778350830078125,0.0778350830078125,0.0005804559332318604,0.0005804519169032574,0.001262635225430131,1.000006914138794,0.45971783995628357
1,128,transformer.h.4.mlp.w2.weight,transformer.h.4.mlp.w2.weight,"[1024, 384]",16,4,8,randomized,0.061888206750154495,0.0618828721344471,0.00045485026203095913,0.0004550834419205785,0.001262635225430131,0.9994876384735107,0.36023885011672974
1,128,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",1,0,0,canonical,0.5425397157669067,0.4386349022388458,0.008663970045745373,0.005259348079562187,0.008833703584969044,1.6473467350006104,0.9807856678962708
1,128,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",2,0,0,canonical,0.5407325029373169,0.4040886163711548,0.008602220565080643,0.004560280125588179,0.008833703584969044,1.8863359689712524,0.973795473575592
1,128,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",4,0,0,canonical,0.5388283133506775,0.3542807996273041,0.008556283079087734,0.003640406532213092,0.008833703584969044,2.3503646850585938,0.9685952067375183
1,128,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",8,0,0,canonical,0.5367347598075867,0.298438161611557,0.00850650854408741,0.002884317422285676,0.008833703584969044,2.9492275714874268,0.9629606008529663
1,128,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",16,0,0,canonical,0.5352495908737183,0.23693858087062836,0.008428961969912052,0.0021029748022556305,0.008833703584969044,4.008113861083984,0.9541820883750916
1,128,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",1,2,0,canonical,0.4386352002620697,0.4386349022388458,0.005259365309029818,0.005259348079562187,0.008833703584969044,1.0000032186508179,0.5953748822212219
1,128,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",2,2,0,canonical,0.4040911793708801,0.4040886163711548,0.00456136604771018,0.004560280125588179,0.008833703584969044,1.0002381801605225,0.5163594484329224
1,128,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",4,2,0,canonical,0.35429441928863525,0.3542807996273041,0.003642036346718669,0.003640406532213092,0.008833703584969044,1.0004477500915527,0.41228872537612915
1,128,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",8,2,0,canonical,0.29874899983406067,0.298438161611557,0.002892225980758667,0.002884317422285676,0.008833703584969044,1.0027419328689575,0.3274080753326416
1,128,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",16,2,0,canonical,0.2414148896932602,0.23693858087062836,0.0021482903975993395,0.0021029748022556305,0.008833703584969044,1.0215482711791992,0.24319249391555786
1,128,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",1,4,0,canonical,0.4386349022388458,0.4386349022388458,0.0052593476139009,0.005259348079562187,0.008833703584969044,0.9999999403953552,0.5953729152679443
1,128,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",2,4,0,canonical,0.40408867597579956,0.4040886163711548,0.004560281988233328,0.004560280125588179,0.008833703584969044,1.0000003576278687,0.5162367224693298
1,128,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",4,4,0,canonical,0.354280948638916,0.3542807996273041,0.003640417940914631,0.003640406532213092,0.008833703584969044,1.0000030994415283,0.4121055006980896
1,128,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",8,4,0,canonical,0.2984406054019928,0.298438161611557,0.0028846310451626778,0.002884317422285676,0.008833703584969044,1.0001087188720703,0.326548308134079
1,128,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",16,4,0,canonical,0.237506702542305,0.23693858087062836,0.0021159870084375143,0.0021029748022556305,0.008833703584969044,1.0061875581741333,0.23953565955162048
1,128,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",1,0,8,canonical,0.5398377180099487,0.4386349022388458,0.008623197674751282,0.005259348079562187,0.008833703584969044,1.6395944356918335,0.9761701226234436
1,128,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",2,0,8,canonical,0.5376188158988953,0.4040886163711548,0.008542506955564022,0.004560280125588179,0.008833703584969044,1.873241662979126,0.967035710811615
1,128,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",4,0,8,canonical,0.5347791910171509,0.3542807996273041,0.008452185429632664,0.003640406532213092,0.008833703584969044,2.3217697143554688,0.9568110704421997
1,128,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",8,0,8,canonical,0.5316752791404724,0.298438161611557,0.008390587754547596,0.002884317422285676,0.008833703584969044,2.9090375900268555,0.9498380422592163
1,128,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",16,0,8,canonical,0.5293649435043335,0.23693858087062836,0.008332218043506145,0.0021029748022556305,0.008833703584969044,3.9621102809906006,0.9432304501533508
1,128,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",1,2,8,canonical,0.4386350214481354,0.4386349022388458,0.005259348079562187,0.005259348079562187,0.008833703584969044,1.0,0.5953729152679443
1,128,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",2,2,8,canonical,0.4040885865688324,0.4040886163711548,0.004560460336506367,0.004560280125588179,0.008833703584969044,1.0000394582748413,0.5162568688392639
1,128,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",4,2,8,canonical,0.35428160429000854,0.3542807996273041,0.003640027018263936,0.003640406532213092,0.008833703584969044,0.9998957514762878,0.41206124424934387
1,128,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",8,2,8,canonical,0.2984551787376404,0.298438161611557,0.002885417314246297,0.002884317422285676,0.008833703584969044,1.000381350517273,0.326637327671051
1,128,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",16,2,8,canonical,0.23775456845760345,0.23693858087062836,0.0021215248852968216,0.0021029748022556305,0.008833703584969044,1.00882089138031,0.24016256630420685
1,128,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",1,4,8,canonical,0.4386349022388458,0.4386349022388458,0.0052593476139009,0.005259348079562187,0.008833703584969044,0.9999999403953552,0.5953729152679443
1,128,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",2,4,8,canonical,0.4040885865688324,0.4040886163711548,0.004560279659926891,0.004560280125588179,0.008833703584969044,0.9999998807907104,0.516236424446106
1,128,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",4,4,8,canonical,0.35428085923194885,0.3542807996273041,0.0036404039710760117,0.003640406532213092,0.008833703584969044,0.9999992847442627,0.41210392117500305
1,128,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",8,4,8,canonical,0.298438161611557,0.298438161611557,0.0028843488544225693,0.002884317422285676,0.008833703584969044,1.0000108480453491,0.32651636004447937
1,128,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",16,4,8,canonical,0.23695768415927887,0.23693858087062836,0.002104763872921467,0.0021029748022556305,0.008833703584969044,1.0008506774902344,0.23826517164707184
1,128,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",1,0,0,randomized,0.5444157719612122,0.4386349022388458,0.008695870637893677,0.005259348079562187,0.008833703584969044,1.6534122228622437,0.9843969345092773
1,128,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",2,0,0,randomized,0.5424394607543945,0.4040886163711548,0.008678480051457882,0.004560280125588179,0.008833703584969044,1.9030585289001465,0.982428252696991
1,128,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",4,0,0,randomized,0.5403944253921509,0.3542807996273041,0.00866894144564867,0.003640406532213092,0.008833703584969044,2.3813114166259766,0.98134845495224
1,128,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",8,0,0,randomized,0.5381490588188171,0.298438161611557,0.00864261295646429,0.002884317422285676,0.008833703584969044,2.996415376663208,0.9783679842948914
1,128,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",16,0,0,randomized,0.5366694927215576,0.23693858087062836,0.00862877070903778,0.0021029748022556305,0.008833703584969044,4.103126049041748,0.9768010377883911
1,128,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",1,2,0,randomized,0.4386352002620697,0.4386349022388458,0.005259121302515268,0.005259348079562187,0.008833703584969044,0.9999569058418274,0.5953472852706909
1,128,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",2,2,0,randomized,0.4040893614292145,0.4040886163711548,0.004560121800750494,0.004560280125588179,0.008833703584969044,0.9999653100967407,0.5162185430526733
1,128,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",4,2,0,randomized,0.35430389642715454,0.3542807996273041,0.0036422957200556993,0.003640406532213092,0.008833703584969044,1.0005189180374146,0.41231808066368103
1,128,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",8,2,0,randomized,0.29911208152770996,0.298438161611557,0.0028888240922242403,0.002884317422285676,0.008833703584969044,1.001562476158142,0.3270229697227478
1,128,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",16,2,0,randomized,0.24299776554107666,0.23693858087062836,0.0022344072349369526,0.0021029748022556305,0.008833703584969044,1.0624983310699463,0.25294116139411926
1,128,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",1,4,0,randomized,0.4386349022388458,0.4386349022388458,0.0052593476139009,0.005259348079562187,0.008833703584969044,0.9999999403953552,0.5953729152679443
1,128,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",2,4,0,randomized,0.40408867597579956,0.4040886163711548,0.004560278262943029,0.004560280125588179,0.008833703584969044,0.9999995827674866,0.5162363052368164
1,128,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",4,4,0,randomized,0.3542809784412384,0.3542807996273041,0.0036403751000761986,0.003640406532213092,0.008833703584969044,0.9999913573265076,0.4121006727218628
1,128,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",8,4,0,randomized,0.2984444797039032,0.298438161611557,0.0028840561863034964,0.002884317422285676,0.008833703584969044,0.9999094009399414,0.32648324966430664
1,128,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",16,4,0,randomized,0.2377614974975586,0.23693858087062836,0.0021368698216974735,0.0021029748022556305,0.008833703584969044,1.0161176919937134,0.24189965426921844
1,128,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",1,0,8,randomized,0.5375577807426453,0.4386349022388458,0.008557156659662724,0.005259348079562187,0.008833703584969044,1.627037525177002,0.9686940908432007
1,128,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",2,0,8,randomized,0.5352628231048584,0.4040886163711548,0.008514118380844593,0.004560280125588179,0.008833703584969044,1.8670165538787842,0.963822066783905
1,128,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",4,0,8,randomized,0.5329683423042297,0.3542807996273041,0.008415172807872295,0.003640406532213092,0.008833703584969044,2.3116025924682617,0.9526211619377136
1,128,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",8,0,8,randomized,0.5300448536872864,0.298438161611557,0.008397849276661873,0.002884317422285676,0.008833703584969044,2.911555051803589,0.9506600499153137
1,128,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",16,0,8,randomized,0.5275763869285583,0.23693858087062836,0.008385238237679005,0.0021029748022556305,0.008833703584969044,3.9873223304748535,0.9492324590682983
1,128,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",1,2,8,randomized,0.4386349022388458,0.4386349022388458,0.005259336903691292,0.005259348079562187,0.008833703584969044,0.9999978542327881,0.595371663570404
1,128,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",2,2,8,randomized,0.4040886163711548,0.4040886163711548,0.004560247529298067,0.004560280125588179,0.008833703584969044,0.999992847442627,0.5162327885627747
1,128,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",4,2,8,randomized,0.3542826473712921,0.3542807996273041,0.0036391708999872208,0.003640406532213092,0.008833703584969044,0.9996605515480042,0.4119643568992615
1,128,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",8,2,8,randomized,0.2984634339809418,0.298438161611557,0.0028851900715380907,0.002884317422285676,0.008833703584969044,1.0003025531768799,0.32661160826683044
1,128,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",16,2,8,randomized,0.23752425611019135,0.23693858087062836,0.0020336320158094168,0.0021029748022556305,0.008833703584969044,0.9670263528823853,0.23021283745765686
1,128,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",1,4,8,randomized,0.4386349320411682,0.4386349022388458,0.0052593476139009,0.005259348079562187,0.008833703584969044,0.9999999403953552,0.5953729152679443
1,128,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",2,4,8,randomized,0.4040885865688324,0.4040886163711548,0.004560279194265604,0.004560280125588179,0.008833703584969044,0.9999998211860657,0.5162363648414612
1,128,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",4,4,8,randomized,0.35428088903427124,0.3542807996273041,0.0036404039710760117,0.003640406532213092,0.008833703584969044,0.9999992847442627,0.41210392117500305
1,128,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",8,4,8,randomized,0.29843828082084656,0.298438161611557,0.002884320681914687,0.002884317422285676,0.008833703584969044,1.000001072883606,0.3265131711959839
1,128,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",16,4,8,randomized,0.23696725070476532,0.23693858087062836,0.0020959957037121058,0.0021029748022556305,0.008833703584969044,0.9966813325881958,0.23727259039878845
1,128,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"[1152, 384]",1,0,0,canonical,0.24708838760852814,0.1371544748544693,0.001134985126554966,0.0005285944207571447,0.0011350794229656458,2.1471757888793945,0.9999169111251831
1,128,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"[1152, 384]",2,0,0,canonical,0.24651822447776794,0.1189132034778595,0.001134985126554966,0.0004556441563181579,0.0011350794229656458,2.4909462928771973,0.9999169111251831
1,128,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"[1152, 384]",4,0,0,canonical,0.24606755375862122,0.09974168986082077,0.001134985126554966,0.000396998249925673,0.0011350794229656458,2.858917236328125,0.9999169111251831
1,128,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"[1152, 384]",8,0,0,canonical,0.24564044177532196,0.07839751243591309,0.001134985126554966,0.00030293528106994927,0.0011350794229656458,3.7466256618499756,0.9999169111251831
1,128,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"[1152, 384]",16,0,0,canonical,0.2454231232404709,0.056222766637802124,0.001134985126554966,0.0002219081507064402,0.0011350794229656458,5.114661693572998,0.9999169111251831
1,128,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"[1152, 384]",1,2,0,canonical,0.1371544748544693,0.1371544748544693,0.0005285941297188401,0.0005285944207571447,0.0011350794229656458,0.999999463558197,0.46568912267684937
1,128,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"[1152, 384]",2,2,0,canonical,0.11891330033540726,0.1189132034778595,0.00045564401079900563,0.0004556441563181579,0.0011350794229656458,0.9999997019767761,0.40142038464546204
1,128,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"[1152, 384]",4,2,0,canonical,0.09974797070026398,0.09974168986082077,0.00039684303919784725,0.000396998249925673,0.0011350794229656458,0.9996090531349182,0.34961697459220886
1,128,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"[1152, 384]",8,2,0,canonical,0.07851048558950424,0.07839751243591309,0.00030302026425488293,0.00030293528106994927,0.0011350794229656458,1.000280499458313,0.2669595181941986
1,128,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"[1152, 384]",16,2,0,canonical,0.05918062850832939,0.056222766637802124,0.000229674406000413,0.0002219081507064402,0.0011350794229656458,1.034997582435608,0.20234215259552002
1,128,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"[1152, 384]",1,4,0,canonical,0.1371544897556305,0.1371544748544693,0.0005285944789648056,0.0005285944207571447,0.0011350794229656458,1.0000001192092896,0.46568942070007324
1,128,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"[1152, 384]",2,4,0,canonical,0.1189132034778595,0.1189132034778595,0.00045564418542198837,0.0004556441563181579,0.0011350794229656458,1.0000001192092896,0.401420533657074
1,128,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"[1152, 384]",4,4,0,canonical,0.09974170476198196,0.09974168986082077,0.0003969976387452334,0.000396998249925673,0.0011350794229656458,0.9999984502792358,0.34975317120552063
1,128,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"[1152, 384]",8,4,0,canonical,0.0783977136015892,0.07839751243591309,0.0003028925566468388,0.00030293528106994927,0.0011350794229656458,0.9998589754104614,0.26684701442718506
1,128,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"[1152, 384]",16,4,0,canonical,0.05670151486992836,0.056222766637802124,0.00022291128698270768,0.0002219081507064402,0.0011350794229656458,1.0045205354690552,0.19638386368751526
1,128,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"[1152, 384]",1,0,8,canonical,0.24610383808612823,0.1371544748544693,0.0011350453132763505,0.0005285944207571447,0.0011350794229656458,2.147289514541626,0.9999699592590332
1,128,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"[1152, 384]",2,0,8,canonical,0.24540407955646515,0.1189132034778595,0.001135141239501536,0.0004556441563181579,0.0011350794229656458,2.491288900375366,1.0000544786453247
1,128,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"[1152, 384]",4,0,8,canonical,0.24475383758544922,0.09974168986082077,0.001135098747909069,0.000396998249925673,0.0011350794229656458,2.859203338623047,1.0000170469284058
1,128,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"[1152, 384]",8,0,8,canonical,0.2441149801015854,0.07839751243591309,0.001134985126554966,0.00030293528106994927,0.0011350794229656458,3.7466256618499756,0.9999169111251831
1,128,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"[1152, 384]",16,0,8,canonical,0.2437535971403122,0.056222766637802124,0.001134985126554966,0.0002219081507064402,0.0011350794229656458,5.114661693572998,0.9999169111251831
1,128,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"[1152, 384]",1,2,8,canonical,0.1371544748544693,0.1371544748544693,0.0005285944207571447,0.0005285944207571447,0.0011350794229656458,1.0,0.46568936109542847
1,128,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"[1152, 384]",2,2,8,canonical,0.11891322582960129,0.1189132034778595,0.0004556432249955833,0.0004556441563181579,0.0011350794229656458,0.9999979734420776,0.4014196991920471
1,128,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"[1152, 384]",4,2,8,canonical,0.09974189102649689,0.09974168986082077,0.00039696937892585993,0.000396998249925673,0.0011350794229656458,0.999927282333374,0.3497282862663269
1,128,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"[1152, 384]",8,2,8,canonical,0.07839999347925186,0.07839751243591309,0.0003029463696293533,0.00030293528106994927,0.0011350794229656458,1.000036597251892,0.2668944299221039
1,128,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"[1152, 384]",16,2,8,canonical,0.056385863572359085,0.056222766637802124,0.0002234978455817327,0.0002219081507064402,0.0011350794229656458,1.0071637630462646,0.1969006210565567
