seed,update,parameter_id,parameter_name,shape,rank,iterations,oversampling,initialization,approx_error,exact_error,relative_excess_error,spectral_gap_at_k,condition_proxy,m_multiplies,mt_multiplies
0,4096,transformer.h.2.mlp.c_proj.weight,transformer.h.2.mlp.c_proj.weight,"[384, 1024]",4,2,8,canonical,0.5480000972747803,0.5478132367134094,0.0003411026846151799,0.0034102052450180054,61.920326232910156,2,3
0,4096,transformer.h.2.mlp.c_proj.weight,transformer.h.2.mlp.c_proj.weight,"[384, 1024]",8,2,8,canonical,0.5188518166542053,0.5179034471511841,0.0018311705207452178,0.0037178397178649902,56.796695709228516,2,3
0,4096,transformer.h.2.mlp.c_proj.weight,transformer.h.2.mlp.c_proj.weight,"[384, 1024]",16,2,8,canonical,0.4788743257522583,0.47520267963409424,0.007726484443992376,0.0014838054776191711,142.31044006347656,2,3
0,4096,transformer.h.2.mlp.c_proj.weight,transformer.h.2.mlp.c_proj.weight,"[384, 1024]",1,4,8,canonical,0.5851324200630188,0.5851324200630188,0.0,0.07225173711776733,2.9225735664367676,4,5
0,4096,transformer.h.2.mlp.c_proj.weight,transformer.h.2.mlp.c_proj.weight,"[384, 1024]",2,4,8,canonical,0.5684049725532532,0.5684047341346741,4.194521352474112e-07,0.022015221416950226,9.591591835021973,4,5
0,4096,transformer.h.2.mlp.c_proj.weight,transformer.h.2.mlp.c_proj.weight,"[384, 1024]",4,4,8,canonical,0.5478155612945557,0.5478132367134094,4.24338259108481e-06,0.0034102052450180054,61.920326232910156,4,5
0,4096,transformer.h.2.mlp.c_proj.weight,transformer.h.2.mlp.c_proj.weight,"[384, 1024]",8,4,8,canonical,0.5179260969161987,0.5179034471511841,4.3733565689763054e-05,0.0037178397178649902,56.796695709228516,4,5
0,4096,transformer.h.2.mlp.c_proj.weight,transformer.h.2.mlp.c_proj.weight,"[384, 1024]",16,4,8,canonical,0.47569218277931213,0.47520267963409424,0.001030093408189714,0.0014838054776191711,142.31044006347656,4,5
0,4096,transformer.h.2.mlp.c_proj.weight,transformer.h.2.mlp.c_proj.weight,"[384, 1024]",1,0,0,randomized,0.6200705766677856,0.5851324200630188,0.0597098283469677,0.07225173711776733,2.9225735664367676,0,1
0,4096,transformer.h.2.mlp.c_proj.weight,transformer.h.2.mlp.c_proj.weight,"[384, 1024]",2,0,0,randomized,0.6184529662132263,0.5684047341346741,0.08805034309625626,0.022015221416950226,9.591591835021973,0,1
0,4096,transformer.h.2.mlp.c_proj.weight,transformer.h.2.mlp.c_proj.weight,"[384, 1024]",4,0,0,randomized,0.6160940527915955,0.5478132367134094,0.1246425062417984,0.0034102052450180054,61.920326232910156,0,1
0,4096,transformer.h.2.mlp.c_proj.weight,transformer.h.2.mlp.c_proj.weight,"[384, 1024]",8,0,0,randomized,0.6128804683685303,0.5179034471511841,0.18338750302791595,0.0037178397178649902,56.796695709228516,0,1
0,4096,transformer.h.2.mlp.c_proj.weight,transformer.h.2.mlp.c_proj.weight,"[384, 1024]",16,0,0,randomized,0.6087779998779297,0.47520267963409424,0.28109127283096313,0.0014838054776191711,142.31044006347656,0,1
0,4096,transformer.h.2.mlp.c_proj.weight,transformer.h.2.mlp.c_proj.weight,"[384, 1024]",1,2,0,randomized,0.5851433277130127,0.5851324200630188,1.8641336282598786e-05,0.07225173711776733,2.9225735664367676,2,3
0,4096,transformer.h.2.mlp.c_proj.weight,transformer.h.2.mlp.c_proj.weight,"[384, 1024]",2,2,0,randomized,0.5684410929679871,0.5684047341346741,6.396645039785653e-05,0.022015221416950226,9.591591835021973,2,3
0,4096,transformer.h.2.mlp.c_proj.weight,transformer.h.2.mlp.c_proj.weight,"[384, 1024]",4,2,0,randomized,0.5485173463821411,0.5478132367134094,0.0012853096704930067,0.0034102052450180054,61.920326232910156,2,3
0,4096,transformer.h.2.mlp.c_proj.weight,transformer.h.2.mlp.c_proj.weight,"[384, 1024]",8,2,0,randomized,0.5205368995666504,0.5179034471511841,0.005084832664579153,0.0037178397178649902,56.796695709228516,2,3
0,4096,transformer.h.2.mlp.c_proj.weight,transformer.h.2.mlp.c_proj.weight,"[384, 1024]",16,2,0,randomized,0.4865712523460388,0.47520267963409424,0.023923629894852638,0.0014838054776191711,142.31044006347656,2,3
0,4096,transformer.h.2.mlp.c_proj.weight,transformer.h.2.mlp.c_proj.weight,"[384, 1024]",1,4,0,randomized,0.5851325392723083,0.5851324200630188,2.0373045117594302e-07,0.07225173711776733,2.9225735664367676,4,5
0,4096,transformer.h.2.mlp.c_proj.weight,transformer.h.2.mlp.c_proj.weight,"[384, 1024]",2,4,0,randomized,0.5684052109718323,0.5684047341346741,8.389042704948224e-07,0.022015221416950226,9.591591835021973,4,5
0,4096,transformer.h.2.mlp.c_proj.weight,transformer.h.2.mlp.c_proj.weight,"[384, 1024]",4,4,0,randomized,0.547837495803833,0.5478132367134094,4.428350439411588e-05,0.0034102052450180054,61.920326232910156,4,5
0,4096,transformer.h.2.mlp.c_proj.weight,transformer.h.2.mlp.c_proj.weight,"[384, 1024]",8,4,0,randomized,0.5181035399436951,0.5179034471511841,0.0003863515448756516,0.0037178397178649902,56.796695709228516,4,5
0,4096,transformer.h.2.mlp.c_proj.weight,transformer.h.2.mlp.c_proj.weight,"[384, 1024]",16,4,0,randomized,0.4788514971733093,0.47520267963409424,0.007678444962948561,0.0014838054776191711,142.31044006347656,4,5
0,4096,transformer.h.2.mlp.c_proj.weight,transformer.h.2.mlp.c_proj.weight,"[384, 1024]",1,0,8,randomized,0.6172590851783752,0.5851324200630188,0.05490494892001152,0.07225173711776733,2.9225735664367676,0,1
0,4096,transformer.h.2.mlp.c_proj.weight,transformer.h.2.mlp.c_proj.weight,"[384, 1024]",2,0,8,randomized,0.6151982545852661,0.5684047341346741,0.08232429623603821,0.022015221416950226,9.591591835021973,0,1
0,4096,transformer.h.2.mlp.c_proj.weight,transformer.h.2.mlp.c_proj.weight,"[384, 1024]",4,0,8,randomized,0.61271733045578,0.5478132367134094,0.11847850680351257,0.0034102052450180054,61.920326232910156,0,1
0,4096,transformer.h.2.mlp.c_proj.weight,transformer.h.2.mlp.c_proj.weight,"[384, 1024]",8,0,8,randomized,0.6088080406188965,0.5179034471511841,0.17552420496940613,0.0037178397178649902,56.796695709228516,0,1
0,4096,transformer.h.2.mlp.c_proj.weight,transformer.h.2.mlp.c_proj.weight,"[384, 1024]",16,0,8,randomized,0.6034501791000366,0.47520267963409424,0.2698795795440674,0.0014838054776191711,142.31044006347656,0,1
0,4096,transformer.h.2.mlp.c_proj.weight,transformer.h.2.mlp.c_proj.weight,"[384, 1024]",1,2,8,randomized,0.5851343870162964,0.5851324200630188,3.3615524444030598e-06,0.07225173711776733,2.9225735664367676,2,3
0,4096,transformer.h.2.mlp.c_proj.weight,transformer.h.2.mlp.c_proj.weight,"[384, 1024]",2,2,8,randomized,0.5684278011322021,0.5684047341346741,4.0581995563115925e-05,0.022015221416950226,9.591591835021973,2,3
0,4096,transformer.h.2.mlp.c_proj.weight,transformer.h.2.mlp.c_proj.weight,"[384, 1024]",4,2,8,randomized,0.548018753528595,0.5478132367134094,0.00037515853182412684,0.0034102052450180054,61.920326232910156,2,3
0,4096,transformer.h.2.mlp.c_proj.weight,transformer.h.2.mlp.c_proj.weight,"[384, 1024]",8,2,8,randomized,0.5188326835632324,0.5179034471511841,0.0017942271661013365,0.0037178397178649902,56.796695709228516,2,3
0,4096,transformer.h.2.mlp.c_proj.weight,transformer.h.2.mlp.c_proj.weight,"[384, 1024]",16,2,8,randomized,0.4793876111507416,0.47520267963409424,0.008806624449789524,0.0014838054776191711,142.31044006347656,2,3
0,4096,transformer.h.2.mlp.c_proj.weight,transformer.h.2.mlp.c_proj.weight,"[384, 1024]",1,4,8,randomized,0.5851324796676636,0.5851324200630188,1.0186522558797151e-07,0.07225173711776733,2.9225735664367676,4,5
0,4096,transformer.h.2.mlp.c_proj.weight,transformer.h.2.mlp.c_proj.weight,"[384, 1024]",2,4,8,randomized,0.5684049129486084,0.5684047341346741,3.145891014355584e-07,0.022015221416950226,9.591591835021973,4,5
0,4096,transformer.h.2.mlp.c_proj.weight,transformer.h.2.mlp.c_proj.weight,"[384, 1024]",4,4,8,randomized,0.5478150248527527,0.5478132367134094,3.2641405596223194e-06,0.0034102052450180054,61.920326232910156,4,5
0,4096,transformer.h.2.mlp.c_proj.weight,transformer.h.2.mlp.c_proj.weight,"[384, 1024]",8,4,8,randomized,0.5179176330566406,0.5179034471511841,2.7391022740630433e-05,0.0037178397178649902,56.796695709228516,4,5
0,4096,transformer.h.2.mlp.c_proj.weight,transformer.h.2.mlp.c_proj.weight,"[384, 1024]",16,4,8,randomized,0.47558218240737915,0.47520267963409424,0.0007986124255694449,0.0014838054776191711,142.31044006347656,4,5
0,4096,transformer.h.3.attn.c_attn.weight,transformer.h.3.attn.c_attn.weight,"[1152, 384]",1,0,0,canonical,0.4576013684272766,0.2588426172733307,0.7678748965263367,0.2933809757232666,1.2990847826004028,1,0
0,4096,transformer.h.3.attn.c_attn.weight,transformer.h.3.attn.c_attn.weight,"[1152, 384]",2,0,0,canonical,0.4571284353733063,0.24351653456687927,0.877196729183197,0.01060166209936142,35.9497184753418,1,0
0,4096,transformer.h.3.attn.c_attn.weight,transformer.h.3.attn.c_attn.weight,"[1152, 384]",4,0,0,canonical,0.45645931363105774,0.2222641408443451,1.0536794662475586,0.002779945731163025,137.0986328125,1,0
0,4096,transformer.h.3.attn.c_attn.weight,transformer.h.3.attn.c_attn.weight,"[1152, 384]",8,0,0,canonical,0.45568934082984924,0.19391249120235443,1.349974274635315,0.0011282861232757568,337.79266357421875,1,0
0,4096,transformer.h.3.attn.c_attn.weight,transformer.h.3.attn.c_attn.weight,"[1152, 384]",16,0,0,canonical,0.4551522433757782,0.1561330109834671,1.9151569604873657,0.0013875775039196014,274.6706237792969,1,0
0,4096,transformer.h.3.attn.c_attn.weight,transformer.h.3.attn.c_attn.weight,"[1152, 384]",1,2,0,canonical,0.2588425874710083,0.2588426172733307,-1.1513684228248167e-07,0.2933809757232666,1.2990847826004028,3,2
0,4096,transformer.h.3.attn.c_attn.weight,transformer.h.3.attn.c_attn.weight,"[1152, 384]",2,2,0,canonical,0.24352459609508514,0.24351653456687927,3.310464308015071e-05,0.01060166209936142,35.9497184753418,3,2
0,4096,transformer.h.3.attn.c_attn.weight,transformer.h.3.attn.c_attn.weight,"[1152, 384]",4,2,0,canonical,0.22231118381023407,0.2222641408443451,0.0002116534160450101,0.002779945731163025,137.0986328125,3,2
0,4096,transformer.h.3.attn.c_attn.weight,transformer.h.3.attn.c_attn.weight,"[1152, 384]",8,2,0,canonical,0.19473344087600708,0.19391249120235443,0.004233608953654766,0.0011282861232757568,337.79266357421875,3,2
0,4096,transformer.h.3.attn.c_attn.weight,transformer.h.3.attn.c_attn.weight,"[1152, 384]",16,2,0,canonical,0.16165310144424438,0.1561330109834671,0.03535505011677742,0.0013875775039196014,274.6706237792969,3,2
0,4096,transformer.h.3.attn.c_attn.weight,transformer.h.3.attn.c_attn.weight,"[1152, 384]",1,4,0,canonical,0.2588426172733307,0.2588426172733307,0.0,0.2933809757232666,1.2990847826004028,5,4
0,4096,transformer.h.3.attn.c_attn.weight,transformer.h.3.attn.c_attn.weight,"[1152, 384]",2,4,0,canonical,0.24351640045642853,0.24351653456687927,-5.507242235580634e-07,0.01060166209936142,35.9497184753418,5,4
0,4096,transformer.h.3.attn.c_attn.weight,transformer.h.3.attn.c_attn.weight,"[1152, 384]",4,4,0,canonical,0.22226426005363464,0.2222641408443451,5.363406216929434e-07,0.002779945731163025,137.0986328125,5,4
0,4096,transformer.h.3.attn.c_attn.weight,transformer.h.3.attn.c_attn.weight,"[1152, 384]",8,4,0,canonical,0.19394221901893616,0.19391249120235443,0.00015330531459767371,0.0011282861232757568,337.79266357421875,5,4
0,4096,transformer.h.3.attn.c_attn.weight,transformer.h.3.attn.c_attn.weight,"[1152, 384]",16,4,0,canonical,0.1570863276720047,0.1561330109834671,0.0061057982966303825,0.0013875775039196014,274.6706237792969,5,4
0,4096,transformer.h.3.attn.c_attn.weight,transformer.h.3.attn.c_attn.weight,"[1152, 384]",1,0,8,canonical,0.45355135202407837,0.2588426172733307,0.7522282600402832,0.2933809757232666,1.2990847826004028,1,0
0,4096,transformer.h.3.attn.c_attn.weight,transformer.h.3.attn.c_attn.weight,"[1152, 384]",2,0,8,canonical,0.4530058801174164,0.24351653456687927,0.8602674603462219,0.01060166209936142,35.9497184753418,1,0
0,4096,transformer.h.3.attn.c_attn.weight,transformer.h.3.attn.c_attn.weight,"[1152, 384]",4,0,8,canonical,0.4521334171295166,0.2222641408443451,1.0342166423797607,0.002779945731163025,137.0986328125,1,0
0,4096,transformer.h.3.attn.c_attn.weight,transformer.h.3.attn.c_attn.weight,"[1152, 384]",8,0,8,canonical,0.45103105902671814,0.19391249120235443,1.3259515762329102,0.0011282861232757568,337.79266357421875,1,0
0,4096,transformer.h.3.attn.c_attn.weight,transformer.h.3.attn.c_attn.weight,"[1152, 384]",16,0,8,canonical,0.4500173330307007,0.1561330109834671,1.882269024848938,0.0013875775039196014,274.6706237792969,1,0
0,4096,transformer.h.3.attn.c_attn.weight,transformer.h.3.attn.c_attn.weight,"[1152, 384]",1,2,8,canonical,0.2588425576686859,0.2588426172733307,-2.3027368456496333e-07,0.2933809757232666,1.2990847826004028,3,2
0,4096,transformer.h.3.attn.c_attn.weight,transformer.h.3.attn.c_attn.weight,"[1152, 384]",2,2,8,canonical,0.24351729452610016,0.24351653456687927,3.1207705433189403e-06,0.01060166209936142,35.9497184753418,3,2
0,4096,transformer.h.3.attn.c_attn.weight,transformer.h.3.attn.c_attn.weight,"[1152, 384]",4,2,8,canonical,0.22228556871414185,0.2222641408443451,9.640723146731034e-05,0.002779945731163025,137.0986328125,3,2
0,4096,transformer.h.3.attn.c_attn.weight,transformer.h.3.attn.c_attn.weight,"[1152, 384]",8,2,8,canonical,0.1940723955631256,0.19391249120235443,0.0008246212382800877,0.0011282861232757568,337.79266357421875,3,2
0,4096,transformer.h.3.attn.c_attn.weight,transformer.h.3.attn.c_attn.weight,"[1152, 384]",16,2,8,canonical,0.15730790793895721,0.1561330109834671,0.0075249746441841125,0.0013875775039196014,274.6706237792969,3,2
0,4096,transformer.h.3.attn.c_attn.weight,transformer.h.3.attn.c_attn.weight,"[1152, 384]",1,4,8,canonical,0.2588426172733307,0.2588426172733307,0.0,0.2933809757232666,1.2990847826004028,5,4
0,4096,transformer.h.3.attn.c_attn.weight,transformer.h.3.attn.c_attn.weight,"[1152, 384]",2,4,8,canonical,0.2435164600610733,0.24351653456687927,-3.059578830288956e-07,0.01060166209936142,35.9497184753418,5,4
0,4096,transformer.h.3.attn.c_attn.weight,transformer.h.3.attn.c_attn.weight,"[1152, 384]",4,4,8,canonical,0.22226391732692719,0.2222641408443451,-1.0056386372525594e-06,0.002779945731163025,137.0986328125,5,4
0,4096,transformer.h.3.attn.c_attn.weight,transformer.h.3.attn.c_attn.weight,"[1152, 384]",8,4,8,canonical,0.19391342997550964,0.19391249120235443,4.841220743401209e-06,0.0011282861232757568,337.79266357421875,5,4
0,4096,transformer.h.3.attn.c_attn.weight,transformer.h.3.attn.c_attn.weight,"[1152, 384]",16,4,8,canonical,0.1561838686466217,0.1561330109834671,0.00032573292264714837,0.0013875775039196014,274.6706237792969,5,4
0,4096,transformer.h.3.attn.c_attn.weight,transformer.h.3.attn.c_attn.weight,"[1152, 384]",1,0,0,randomized,0.4555099606513977,0.2588426172733307,0.759795069694519,0.2933809757232666,1.2990847826004028,1,0
0,4096,transformer.h.3.attn.c_attn.weight,transformer.h.3.attn.c_attn.weight,"[1152, 384]",2,0,0,randomized,0.4546697735786438,0.24351653456687927,0.8671002388000488,0.01060166209936142,35.9497184753418,1,0
0,4096,transformer.h.3.attn.c_attn.weight,transformer.h.3.attn.c_attn.weight,"[1152, 384]",4,0,0,randomized,0.4538576900959015,0.2222641408443451,1.041974425315857,0.002779945731163025,137.0986328125,1,0
0,4096,transformer.h.3.attn.c_attn.weight,transformer.h.3.attn.c_attn.weight,"[1152, 384]",8,0,0,randomized,0.4528898000717163,0.19391249120235443,1.3355369567871094,0.0011282861232757568,337.79266357421875,1,0
0,4096,transformer.h.3.attn.c_attn.weight,transformer.h.3.attn.c_attn.weight,"[1152, 384]",16,0,0,randomized,0.45221516489982605,0.1561330109834671,1.8963454961776733,0.0013875775039196014,274.6706237792969,1,0
0,4096,transformer.h.3.attn.c_attn.weight,transformer.h.3.attn.c_attn.weight,"[1152, 384]",1,2,0,randomized,0.25884249806404114,0.2588426172733307,-4.6054736912992666e-07,0.2933809757232666,1.2990847826004028,3,2
0,4096,transformer.h.3.attn.c_attn.weight,transformer.h.3.attn.c_attn.weight,"[1152, 384]",2,2,0,randomized,0.24352003633975983,0.24351653456687927,1.4380020729731768e-05,0.01060166209936142,35.9497184753418,3,2
0,4096,transformer.h.3.attn.c_attn.weight,transformer.h.3.attn.c_attn.weight,"[1152, 384]",4,2,0,randomized,0.2223544865846634,0.2222641408443451,0.00040647914283908904,0.002779945731163025,137.0986328125,3,2
0,4096,transformer.h.3.attn.c_attn.weight,transformer.h.3.attn.c_attn.weight,"[1152, 384]",8,2,0,randomized,0.1954033225774765,0.19391249120235443,0.00768816564232111,0.0011282861232757568,337.79266357421875,3,2
0,4096,transformer.h.3.attn.c_attn.weight,transformer.h.3.attn.c_attn.weight,"[1152, 384]",16,2,0,randomized,0.1635558009147644,0.1561330109834671,0.04754145070910454,0.0013875775039196014,274.6706237792969,3,2
0,4096,transformer.h.3.attn.c_attn.weight,transformer.h.3.attn.c_attn.weight,"[1152, 384]",1,4,0,randomized,0.2588426172733307,0.2588426172733307,0.0,0.2933809757232666,1.2990847826004028,5,4
0,4096,transformer.h.3.attn.c_attn.weight,transformer.h.3.attn.c_attn.weight,"[1152, 384]",2,4,0,randomized,0.24351650476455688,0.24351653456687927,-1.2238315605372918e-07,0.01060166209936142,35.9497184753418,5,4
0,4096,transformer.h.3.attn.c_attn.weight,transformer.h.3.attn.c_attn.weight,"[1152, 384]",4,4,0,randomized,0.222264364361763,0.2222641408443451,1.0056386372525594e-06,0.002779945731163025,137.0986328125,5,4
0,4096,transformer.h.3.attn.c_attn.weight,transformer.h.3.attn.c_attn.weight,"[1152, 384]",8,4,0,randomized,0.19395308196544647,0.19391249120235443,0.00020932515326421708,0.0011282861232757568,337.79266357421875,5,4
0,4096,transformer.h.3.attn.c_attn.weight,transformer.h.3.attn.c_attn.weight,"[1152, 384]",16,4,0,randomized,0.15762504935264587,0.1561330109834671,0.009556200355291367,0.0013875775039196014,274.6706237792969,5,4
0,4096,transformer.h.3.attn.c_attn.weight,transformer.h.3.attn.c_attn.weight,"[1152, 384]",1,0,8,randomized,0.4467622637748718,0.2588426172733307,0.725999653339386,0.2933809757232666,1.2990847826004028,1,0
0,4096,transformer.h.3.attn.c_attn.weight,transformer.h.3.attn.c_attn.weight,"[1152, 384]",2,0,8,randomized,0.4457789659500122,0.24351653456687927,0.8305901288986206,0.01060166209936142,35.9497184753418,1,0
0,4096,transformer.h.3.attn.c_attn.weight,transformer.h.3.attn.c_attn.weight,"[1152, 384]",4,0,8,randomized,0.444712370634079,0.2222641408443451,1.0008282661437988,0.002779945731163025,137.0986328125,1,0
0,4096,transformer.h.3.attn.c_attn.weight,transformer.h.3.attn.c_attn.weight,"[1152, 384]",8,0,8,randomized,0.44351696968078613,0.19391249120235443,1.2872016429901123,0.0011282861232757568,337.79266357421875,1,0
0,4096,transformer.h.3.attn.c_attn.weight,transformer.h.3.attn.c_attn.weight,"[1152, 384]",16,0,8,randomized,0.4423404037952423,0.1561330109834671,1.8330997228622437,0.0013875775039196014,274.6706237792969,1,0
0,4096,transformer.h.3.attn.c_attn.weight,transformer.h.3.attn.c_attn.weight,"[1152, 384]",1,2,8,randomized,0.2588425576686859,0.2588426172733307,-2.3027368456496333e-07,0.2933809757232666,1.2990847826004028,3,2
0,4096,transformer.h.3.attn.c_attn.weight,transformer.h.3.attn.c_attn.weight,"[1152, 384]",2,2,8,randomized,0.24351705610752106,0.24351653456687927,2.141705181202269e-06,0.01060166209936142,35.9497184753418,3,2
0,4096,transformer.h.3.attn.c_attn.weight,transformer.h.3.attn.c_attn.weight,"[1152, 384]",4,2,8,randomized,0.2222723811864853,0.2222641408443451,3.707454743562266e-05,0.002779945731163025,137.0986328125,3,2
0,4096,transformer.h.3.attn.c_attn.weight,transformer.h.3.attn.c_attn.weight,"[1152, 384]",8,2,8,randomized,0.19403420388698578,0.19391249120235443,0.0006276681087911129,0.0011282861232757568,337.79266357421875,3,2
0,4096,transformer.h.3.attn.c_attn.weight,transformer.h.3.attn.c_attn.weight,"[1152, 384]",16,2,8,randomized,0.15712420642375946,0.1561330109834671,0.006348404102027416,0.0013875775039196014,274.6706237792969,3,2
0,4096,transformer.h.3.attn.c_attn.weight,transformer.h.3.attn.c_attn.weight,"[1152, 384]",1,4,8,randomized,0.2588426172733307,0.2588426172733307,0.0,0.2933809757232666,1.2990847826004028,5,4
0,4096,transformer.h.3.attn.c_attn.weight,transformer.h.3.attn.c_attn.weight,"[1152, 384]",2,4,8,randomized,0.24351650476455688,0.24351653456687927,-1.2238315605372918e-07,0.01060166209936142,35.9497184753418,5,4
0,4096,transformer.h.3.attn.c_attn.weight,transformer.h.3.attn.c_attn.weight,"[1152, 384]",4,4,8,randomized,0.22226408123970032,0.2222641408443451,-2.681703108464717e-07,0.002779945731163025,137.0986328125,5,4
0,4096,transformer.h.3.attn.c_attn.weight,transformer.h.3.attn.c_attn.weight,"[1152, 384]",8,4,8,randomized,0.19391311705112457,0.19391249120235443,3.2274804198095808e-06,0.0011282861232757568,337.79266357421875,5,4
0,4096,transformer.h.3.attn.c_attn.weight,transformer.h.3.attn.c_attn.weight,"[1152, 384]",16,4,8,randomized,0.1561765968799591,0.1561330109834671,0.0002791587612591684,0.0013875775039196014,274.6706237792969,5,4
0,4096,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"[384, 384]",1,0,0,canonical,0.5999404191970825,0.3496243357658386,0.7159572839736938,0.39064091444015503,1.269271969795227,1,0
0,4096,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"[384, 384]",2,0,0,canonical,0.5994907021522522,0.33342573046684265,0.7979737520217896,0.014968261122703552,33.125396728515625,1,0
0,4096,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"[384, 384]",4,0,0,canonical,0.5989288091659546,0.3107025921344757,0.9276595115661621,0.0038996636867523193,127.1467514038086,1,0
0,4096,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"[384, 384]",8,0,0,canonical,0.5983797907829285,0.2794644236564636,1.1411662101745605,0.002452019602060318,202.21273803710938,1,0
0,4096,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"[384, 384]",16,0,0,canonical,0.597836434841156,0.23639333248138428,1.5289902687072754,0.0016314983367919922,303.9105529785156,1,0
0,4096,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"[384, 384]",1,2,0,canonical,0.3496243357658386,0.3496243357658386,0.0,0.39064091444015503,1.269271969795227,3,2
0,4096,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"[384, 384]",2,2,0,canonical,0.33344030380249023,0.33342573046684265,4.370789247332141e-05,0.014968261122703552,33.125396728515625,3,2
0,4096,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"[384, 384]",4,2,0,canonical,0.3108177185058594,0.3107025921344757,0.0003705355920828879,0.0038996636867523193,127.1467514038086,3,2
0,4096,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"[384, 384]",8,2,0,canonical,0.2805829644203186,0.2794644236564636,0.004002443980425596,0.002452019602060318,202.21273803710938,3,2
0,4096,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"[384, 384]",16,2,0,canonical,0.24431169033050537,0.23639333248138428,0.03349653631448746,0.0016314983367919922,303.9105529785156,3,2
0,4096,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"[384, 384]",1,4,0,canonical,0.3496243357658386,0.3496243357658386,0.0,0.39064091444015503,1.269271969795227,5,4
0,4096,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"[384, 384]",2,4,0,canonical,0.3334255814552307,0.33342573046684265,-4.4691094558402256e-07,0.014968261122703552,33.125396728515625,5,4
0,4096,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"[384, 384]",4,4,0,canonical,0.3107030689716339,0.3107025921344757,1.5347060298154247e-06,0.0038996636867523193,127.1467514038086,5,4
0,4096,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"[384, 384]",8,4,0,canonical,0.2795124351978302,0.2794644236564636,0.0001717983977869153,0.002452019602060318,202.21273803710938,5,4
0,4096,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"[384, 384]",16,4,0,canonical,0.23861759901046753,0.23639333248138428,0.00940917618572712,0.0016314983367919922,303.9105529785156,5,4
0,4096,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"[384, 384]",1,0,8,canonical,0.5973939895629883,0.3496243357658386,0.7086739540100098,0.39064091444015503,1.269271969795227,1,0
0,4096,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"[384, 384]",2,0,8,canonical,0.596867024898529,0.33342573046684265,0.790104866027832,0.014968261122703552,33.125396728515625,1,0
0,4096,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"[384, 384]",4,0,8,canonical,0.5961849689483643,0.3107025921344757,0.9188284277915955,0.0038996636867523193,127.1467514038086,1,0
0,4096,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"[384, 384]",8,0,8,canonical,0.5954104661941528,0.2794644236564636,1.130541205406189,0.002452019602060318,202.21273803710938,1,0
0,4096,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"[384, 384]",16,0,8,canonical,0.5946125984191895,0.23639333248138428,1.5153526067733765,0.0016314983367919922,303.9105529785156,1,0
0,4096,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"[384, 384]",1,2,8,canonical,0.349624365568161,0.3496243357658386,8.52409840490509e-08,0.39064091444015503,1.269271969795227,3,2
0,4096,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"[384, 384]",2,2,8,canonical,0.3334335386753082,0.33342573046684265,2.341813342354726e-05,0.014968261122703552,33.125396728515625,3,2
0,4096,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"[384, 384]",4,2,8,canonical,0.310761421918869,0.3107025921344757,0.00018934436957351863,0.0038996636867523193,127.1467514038086,3,2
0,4096,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"[384, 384]",8,2,8,canonical,0.2797999083995819,0.2794644236564636,0.0012004559393972158,0.002452019602060318,202.21273803710938,3,2
0,4096,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"[384, 384]",16,2,8,canonical,0.23857589066028595,0.23639333248138428,0.009232739917933941,0.0016314983367919922,303.9105529785156,3,2
0,4096,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"[384, 384]",1,4,8,canonical,0.349624365568161,0.3496243357658386,8.52409840490509e-08,0.39064091444015503,1.269271969795227,5,4
