seed,update,parameter_id,parameter_name,shape,rank,iterations,oversampling,initialization,left_max_angle,left_mean_angle,left_projection_distance,right_max_angle,right_mean_angle,right_projection_distance,update_fidelity_loss
1,128,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",1,4,0,canonical,0.000845727976411581,0.000845727976411581,6.943008656890015e-07,0.0,0.0,6.33178217412933e-07,0.22327584028244019
1,128,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",2,4,0,canonical,0.0,0.0,7.564606494270265e-05,0.001091830083169043,0.0005459150415845215,2.1211610146565363e-05,0.20472759008407593
1,128,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",4,4,0,canonical,0.0007720404537394643,0.0002793268649838865,0.0005251260008662939,0.0011960399569943547,0.0008224775083363056,0.0001946932025020942,0.1723768711090088
1,128,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",8,4,0,canonical,0.013671981170773506,0.0030946575570851564,0.022210480645298958,0.008060360327363014,0.0021147183142602444,0.012651941739022732,0.13621073961257935
1,128,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",16,4,0,canonical,0.4124546945095062,0.06760996580123901,0.7800074219703674,0.3737543225288391,0.05639544874429703,0.6762096881866455,0.0955008864402771
1,128,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",1,0,8,canonical,1.288931965827942,1.288931965827942,1.3584023714065552,0.2858431339263916,0.2858431339263916,0.3987411558628082,0.27878516912460327
1,128,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",2,0,8,canonical,1.4498957395553589,1.3683488368988037,1.9529170989990234,1.1421629190444946,0.6745684146881104,1.3186392784118652,0.2772732973098755
1,128,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",4,0,8,canonical,1.4121410846710205,1.3244487047195435,2.7368109226226807,0.9947484731674194,0.5027108192443848,1.465123176574707,0.2752830982208252
1,128,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",8,0,8,canonical,1.4742107391357422,1.3222599029541016,3.8623287677764893,1.2352075576782227,0.5388921499252319,2.1679255962371826,0.2732037901878357
1,128,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",16,0,8,canonical,1.5593969821929932,1.3451166152954102,5.4725189208984375,1.5195585489273071,0.6741384267807007,3.558542490005493,0.2714225649833679
1,128,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",1,2,8,canonical,0.000845727976411581,0.000845727976411581,0.00013691713684238493,0.0006905339541845024,0.0006905339541845024,1.3607210348709486e-05,0.22327250242233276
1,128,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",2,2,8,canonical,0.0018911054357886314,0.0009455527178943157,0.002852589823305607,0.0006905339541845024,0.0003452669770922512,0.0005922371055930853,0.20455658435821533
1,128,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",4,2,8,canonical,0.003275491762906313,0.002135995775461197,0.006990272551774979,0.0007720404537394643,0.0002793268649838865,0.0016478638863191009,0.17230939865112305
1,128,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",8,2,8,canonical,0.03082101233303547,0.009022774174809456,0.05347929894924164,0.013340993784368038,0.0033430163748562336,0.0216225553303957,0.1364915370941162
1,128,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",16,2,8,canonical,0.3612591326236725,0.06304707378149033,0.6425071358680725,0.2528386414051056,0.03892618417739868,0.4383382201194763,0.09596657752990723
1,128,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",1,4,8,canonical,0.0006905339541845024,0.0006905339541845024,6.156750487207319e-07,0.00048828125,0.00048828125,7.208627721411176e-07,0.22327470779418945
1,128,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",2,4,8,canonical,0.00048828125,0.000244140625,4.905334208160639e-06,0.0007720404537394643,0.00038602022686973214,1.8571594182503759e-06,0.20471858978271484
1,128,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",4,4,8,canonical,0.00048828125,0.0001220703125,2.644158485054504e-05,0.0007720404537394643,0.0002793268649838865,7.518333859479753e-06,0.1723586916923523
1,128,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",8,4,8,canonical,0.00048828125,0.00031998538179323077,0.0010252412175759673,0.0005980199784971774,0.00011791086581069976,0.00040583807276561856,0.13624805212020874
1,128,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",16,4,8,canonical,0.06408939510583878,0.008219592273235321,0.10554590076208115,0.043541319668293,0.00553007610142231,0.07287506014108658,0.0951032042503357
1,128,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",1,0,0,randomized,1.3846592903137207,1.3846592903137207,1.389784574508667,0.32494398951530457,0.32494398951530457,0.4514734148979187,0.2796019911766052
1,128,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",2,0,0,randomized,1.3912742137908936,1.3668696880340576,1.9579981565475464,0.6515499353408813,0.470719575881958,0.948077380657196,0.2783830165863037
1,128,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",4,0,0,randomized,1.4291207790374756,1.358870267868042,2.7611427307128906,0.8124504089355469,0.47978708148002625,1.3748090267181396,0.2781222462654114
1,128,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",8,0,0,randomized,1.5461461544036865,1.3760088682174683,3.9062952995300293,1.4462217092514038,0.6440794467926025,2.4455509185791016,0.2758333683013916
1,128,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",16,0,0,randomized,1.5601564645767212,1.386725902557373,5.527750015258789,1.4822449684143066,0.7403428554534912,3.8255152702331543,0.2749074101448059
1,128,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",1,2,0,randomized,0.0012448779307305813,0.0012448779307305813,0.001374569139443338,0.00048828125,0.00048828125,0.00023416723706759512,0.22317039966583252
1,128,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",2,2,0,randomized,0.003921481780707836,0.0022597508504986763,0.005710219033062458,0.0012918708380311728,0.0006459354190155864,0.0018524866318330169,0.20471131801605225
1,128,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",4,2,0,randomized,0.029688028618693352,0.010805021971464157,0.04496392980217934,0.013019908219575882,0.004757432267069817,0.01928045228123665,0.17275160551071167
1,128,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",8,2,0,randomized,0.34722402691841125,0.06541486084461212,0.5031307339668274,0.2832116186618805,0.046074457466602325,0.40205055475234985,0.13567692041397095
1,128,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",16,2,0,randomized,0.9529079794883728,0.1969045251607895,1.7743383646011353,0.8268516063690186,0.14914250373840332,1.4806218147277832,0.10003107786178589
1,128,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",1,4,0,randomized,0.0009134905994869769,0.0009134905994869769,8.049121902331535e-07,0.00048828125,0.00048828125,8.098433568193286e-07,0.22327476739883423
1,128,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",2,4,0,randomized,0.00048828125,0.000244140625,3.2615094823995605e-05,0.001035801018588245,0.0008169105276465416,9.01358544069808e-06,0.20471686124801636
1,128,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",4,4,0,randomized,0.001035801018588245,0.00038102056714706123,0.0006836073589511216,0.001035801018588245,0.0008640278829261661,0.0002425863640382886,0.17234331369400024
1,128,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",8,4,0,randomized,0.02506285347044468,0.004499695263803005,0.03646766394376755,0.014054644852876663,0.002745023462921381,0.020361922681331635,0.13628071546554565
1,128,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",16,4,0,randomized,0.5589931011199951,0.07760999351739883,0.9339088201522827,0.49164316058158875,0.06477152556180954,0.8130071759223938,0.09656649827957153
1,128,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",1,0,8,randomized,1.2442933320999146,1.2442933320999146,1.3394982814788818,0.19227442145347595,0.19227442145347595,0.2702329158782959,0.2784085273742676
1,128,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",2,0,8,randomized,1.3160548210144043,1.2782787084579468,1.9138000011444092,0.5113200545310974,0.338431715965271,0.7301753759384155,0.2772766351699829
1,128,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",4,0,8,randomized,1.5496424436569214,1.36128830909729,2.7466847896575928,1.4863370656967163,0.6662356853485107,1.7507423162460327,0.27526146173477173
1,128,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",8,0,8,randomized,1.5634212493896484,1.3499706983566284,3.881910562515259,1.5447458028793335,0.6350953578948975,2.3964731693267822,0.2739388346672058
1,128,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",16,0,8,randomized,1.5261425971984863,1.3335379362106323,5.466496467590332,1.3861346244812012,0.6262584328651428,3.419178009033203,0.27364009618759155
1,128,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",1,2,8,randomized,0.0,0.0,0.0001928824931383133,0.0,0.0,2.2013249690644443e-05,0.22323262691497803
1,128,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",2,2,8,randomized,0.0011960399569943547,0.0005980199784971774,0.001953959232196212,0.000845727976411581,0.0004228639882057905,0.0003663373354356736,0.20457535982131958
1,128,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",4,2,8,randomized,0.006394444964826107,0.0033316724002361298,0.01172680500894785,0.00172633514739573,0.001020991476252675,0.0029462692327797413,0.17250025272369385
1,128,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",8,2,8,randomized,0.03552747517824173,0.01125599630177021,0.06474041938781738,0.015277968719601631,0.004252886399626732,0.025714971125125885,0.1365465521812439
1,128,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",16,2,8,randomized,1.1915159225463867,0.11533970385789871,1.3782317638397217,1.1866819858551025,0.09650560468435287,1.335897445678711,0.09411466121673584
1,128,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",1,4,8,randomized,0.0011451210593804717,0.0011451210593804717,9.201310149364872e-07,0.0,0.0,1.5541081666015089e-06,0.2232745885848999
1,128,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",2,4,8,randomized,0.00048828125,0.000244140625,2.9701557195949135e-06,0.0005980199784971774,0.0002990099892485887,1.2896414318674942e-06,0.20471858978271484
1,128,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",4,4,8,randomized,0.000845727976411581,0.0005061358097009361,4.928726775688119e-05,0.001035801018588245,0.0006251612212508917,1.3557632883021142e-05,0.17234951257705688
1,128,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",8,4,8,randomized,0.0009765625,0.0003557389718480408,0.0012161246268078685,0.0009765625,0.000521114154253155,0.00047543441178277135,0.1362939476966858
1,128,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",16,4,8,randomized,0.25019073486328125,0.01967095397412777,0.354918897151947,0.24199464917182922,0.017906907945871353,0.3409859836101532,0.09468293190002441
1,128,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"[1152, 384]",1,0,0,canonical,0.1583549678325653,0.1583549678325653,0.22300739586353302,1.3674604892730713,1.3674604892730713,1.3850724697113037,0.5530319809913635
1,128,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"[1152, 384]",2,0,0,canonical,0.5283213257789612,0.31993764638900757,0.7300319671630859,1.3914175033569336,1.3591680526733398,1.9544062614440918,0.5516281723976135
1,128,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"[1152, 384]",4,0,0,canonical,1.3340048789978027,0.5850383043289185,1.6559430360794067,1.523224949836731,1.3943252563476562,2.7752206325531006,0.5501202344894409
1,128,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"[1152, 384]",8,0,0,canonical,1.0340797901153564,0.5161501169204712,2.1413967609405518,1.478773593902588,1.3672881126403809,3.9047203063964844,0.5471167862415314
1,128,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"[1152, 384]",16,0,0,canonical,1.5309159755706787,0.6764899492263794,3.585782766342163,1.5659115314483643,1.3946950435638428,5.532909870147705,0.5453402101993561
1,128,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"[1152, 384]",1,2,0,canonical,0.0,0.0,3.712669240485411e-06,0.0,0.0,4.731863009510562e-05,0.42717450857162476
1,128,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"[1152, 384]",2,2,0,canonical,0.000845727976411581,0.0004228639882057905,0.0006187887047417462,0.0018593198619782925,0.0009296599309891462,0.002704843645915389,0.38712143898010254
1,128,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"[1152, 384]",4,2,0,canonical,0.00966134574264288,0.003306518541648984,0.014199371449649334,0.02555045112967491,0.008880898356437683,0.03793243318796158,0.34372448921203613
1,128,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"[1152, 384]",8,2,0,canonical,0.0787639394402504,0.01777244545519352,0.12886644899845123,0.14086133241653442,0.034045785665512085,0.2320476919412613,0.2656782865524292
1,128,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"[1152, 384]",16,2,0,canonical,1.27669358253479,0.172053262591362,1.7521827220916748,1.342363715171814,0.21992948651313782,2.0043182373046875,0.18323087692260742
1,128,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"[1152, 384]",1,4,0,canonical,0.0,0.0,6.867123829579214e-07,0.0,0.0,5.02017144299316e-07,0.42712366580963135
1,128,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"[1152, 384]",2,4,0,canonical,0.0,0.0,1.4452361938310787e-06,0.0,0.0,4.446705133887008e-06,0.3872060179710388
1,128,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"[1152, 384]",4,4,0,canonical,0.00048828125,0.0001220703125,9.120610047830269e-05,0.0,0.0,0.00030284278909675777,0.3444998860359192
1,128,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"[1152, 384]",8,4,0,canonical,0.0021001773420721292,0.0007400477770715952,0.004043038934469223,0.005315323825925589,0.0013253972865641117,0.00894753448665142,0.26680493354797363
1,128,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"[1152, 384]",16,4,0,canonical,1.0284435749053955,0.08457155525684357,1.2436635494232178,1.0874946117401123,0.0973145067691803,1.3141987323760986,0.17523562908172607
1,128,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"[1152, 384]",1,0,8,canonical,0.13199229538440704,0.13199229538440704,0.18612201511859894,1.3409221172332764,1.3409221172332764,1.3770073652267456,0.551695704460144
1,128,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"[1152, 384]",2,0,8,canonical,0.4890173077583313,0.2960946559906006,0.6800928711891174,1.3598787784576416,1.3329949378967285,1.9430506229400635,0.5508931875228882
1,128,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"[1152, 384]",4,0,8,canonical,1.14119291305542,0.4938461184501648,1.4861527681350708,1.4640276432037354,1.3515872955322266,2.7537784576416016,0.548608809709549
1,128,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"[1152, 384]",8,0,8,canonical,0.875641942024231,0.42166435718536377,1.8145767450332642,1.4297070503234863,1.3154122829437256,3.858067750930786,0.5448713898658752
1,128,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"[1152, 384]",16,0,8,canonical,1.5423879623413086,0.5718399286270142,3.219059705734253,1.5635286569595337,1.3498262166976929,5.47973108291626,0.5426729619503021
1,128,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"[1152, 384]",1,2,8,canonical,0.0,0.0,7.74319346419361e-07,0.0,0.0,7.843559615139384e-06,0.42712265253067017
1,128,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"[1152, 384]",2,2,8,canonical,0.0,0.0,9.758635860634968e-05,0.0,0.0,0.0007170166936703026,0.3872051239013672
1,128,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"[1152, 384]",4,2,8,canonical,0.00048828125,0.000244140625,0.0012215538881719112,0.003469892079010606,0.0014381792861968279,0.00548206502571702,0.34471678733825684
1,128,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"[1152, 384]",8,2,8,canonical,0.0038602047134190798,0.0017487426521256566,0.009626772254705429,0.014088532887399197,0.005455492530018091,0.029856787994503975,0.266431987285614
1,128,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"[1152, 384]",16,2,8,canonical,0.19881103932857513,0.026878055185079575,0.32134881615638733,0.27977144718170166,0.04607647657394409,0.48568612337112427,0.17397618293762207
1,128,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"[1152, 384]",1,4,8,canonical,0.0,0.0,6.326238803922024e-07,0.0,0.0,5.654308097291505e-07,0.427123486995697
1,128,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"[1152, 384]",2,4,8,canonical,0.0,0.0,1.0472391522853286e-06,0.0,0.0,9.484926408731553e-07,0.3872060775756836
1,128,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"[1152, 384]",4,4,8,canonical,0.0003452669770922512,8.63167442730628e-05,2.8645545171457343e-06,0.0005980199784971774,0.00035789207322523,1.0578610272204969e-05,0.3445521593093872
1,128,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"[1152, 384]",8,4,8,canonical,0.00048828125,0.0001220703125,8.960997365647927e-05,0.001035801018588245,0.0005407138960435987,0.0002752068976406008,0.26697129011154175
1,128,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"[1152, 384]",16,4,8,canonical,0.033019207417964935,0.00319497799500823,0.04857391119003296,0.045117683708667755,0.004920609295368195,0.06797043979167938,0.17307311296463013
1,128,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"[1152, 384]",1,0,0,randomized,0.2242414355278015,0.2242414355278015,0.31446540355682373,1.3995944261550903,1.3995944261550903,1.3935374021530151,0.5554649829864502
1,128,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"[1152, 384]",2,0,0,randomized,0.3257741332054138,0.23401248455047607,0.495012491941452,1.4073843955993652,1.3500995635986328,1.9484502077102661,0.5560360252857208
1,128,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"[1152, 384]",4,0,0,randomized,0.890460193157196,0.44997864961624146,1.3755888938903809,1.4188839197158813,1.3681938648223877,2.766331672668457,0.5537918508052826
1,128,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"[1152, 384]",8,0,0,randomized,1.4204106330871582,0.6188921928405762,2.4243099689483643,1.5472266674041748,1.3921018838882446,3.9162251949310303,0.5567854344844818
1,128,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"[1152, 384]",16,0,0,randomized,1.4489831924438477,0.6403053998947144,3.490800380706787,1.5549346208572388,1.395519495010376,5.537509441375732,0.5529648661613464
1,128,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"[1152, 384]",1,2,0,randomized,0.0,0.0,2.614542381706997e-06,0.0,0.0,3.582319550332613e-05,0.427132248878479
1,128,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"[1152, 384]",2,2,0,randomized,0.0,0.0,0.00038936009514145553,0.001091830083169043,0.0005459150415845215,0.0018511117668822408,0.3871309161186218
1,128,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"[1152, 384]",4,2,0,randomized,0.0036376153584569693,0.00182829680852592,0.0065024616196751595,0.011810016818344593,0.005008812993764877,0.020042838528752327,0.3445196747779846
1,128,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"[1152, 384]",8,2,0,randomized,0.06365422904491425,0.011542009189724922,0.09269088506698608,0.11542095243930817,0.023495739325881004,0.17169363796710968,0.2653416395187378
1,128,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"[1152, 384]",16,2,0,randomized,0.8917282223701477,0.13010337948799133,1.4467729330062866,1.0049982070922852,0.17072360217571259,1.6912678480148315,0.17982006072998047
1,128,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"[1152, 384]",1,4,0,randomized,0.0,0.0,6.595722084057343e-07,0.0,0.0,5.389354100771016e-07,0.427123486995697
1,128,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"[1152, 384]",2,4,0,randomized,0.0,0.0,1.1923216334253084e-06,0.0,0.0,2.546286623328342e-06,0.3872062563896179
1,128,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"[1152, 384]",4,4,0,randomized,0.00048828125,0.0002083870640490204,5.1891976909246296e-05,0.0007720404537394643,0.0004288318450562656,0.0001692399091552943,0.34458625316619873
1,128,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"[1152, 384]",8,4,0,randomized,0.00314553314819932,0.0005328550469130278,0.00474625825881958,0.0067305052652955055,0.0013212142512202263,0.009680546820163727,0.26664865016937256
1,128,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"[1152, 384]",16,4,0,randomized,0.645007848739624,0.05972288176417351,0.9058541059494019,0.6852797269821167,0.06998579204082489,0.9867492914199829,0.1726970672607422
1,128,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"[1152, 384]",1,0,8,randomized,0.16716893017292023,0.16716893017292023,0.23530641198158264,1.2972092628479004,1.2972092628479004,1.3616148233413696,0.5435491800308228
1,128,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"[1152, 384]",2,0,8,randomized,0.4601426124572754,0.287153422832489,0.6483302712440491,1.3579648733139038,1.3078049421310425,1.9289780855178833,0.5456237494945526
1,128,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"[1152, 384]",4,0,8,randomized,0.6274334192276001,0.3180406391620636,1.013109564781189,1.3813360929489136,1.2983616590499878,2.7185351848602295,0.5469045042991638
1,128,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"[1152, 384]",8,0,8,randomized,1.2810970544815063,0.5005148649215698,2.1097145080566406,1.5045316219329834,1.3314452171325684,3.868804693222046,0.5419461727142334
1,128,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"[1152, 384]",16,0,8,randomized,1.5139890909194946,0.5754216313362122,3.2527928352355957,1.560617446899414,1.348250389099121,5.478940963745117,0.5408127307891846
1,128,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"[1152, 384]",1,2,8,randomized,0.0,0.0,7.827462127352192e-07,0.0,0.0,5.703489478037227e-06,0.4271242618560791
1,128,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"[1152, 384]",2,2,8,randomized,0.0,0.0,5.288449028739706e-05,0.0006905339541845024,0.0003452669770922512,0.0003883899771608412,0.3871995806694031
1,128,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"[1152, 384]",4,2,8,randomized,0.0003452669770922512,8.63167442730628e-05,0.0012702111853286624,0.0022902425844222307,0.001490388298407197,0.005085726268589497,0.34468936920166016
1,128,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"[1152, 384]",8,2,8,randomized,0.01682288758456707,0.003359551075845957,0.025129543617367744,0.04108966141939163,0.009242209605872631,0.06321243196725845,0.26545363664627075
1,128,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"[1152, 384]",16,2,8,randomized,0.3503844738006592,0.045257337391376495,0.5826019644737244,0.4313347637653351,0.06772319972515106,0.7735674381256104,0.174968421459198
1,128,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"[1152, 384]",1,4,8,randomized,0.0,0.0,6.599722723876766e-07,0.0003452669770922512,0.0003452669770922512,9.555049018672435e-07,0.4271236062049866
1,128,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"[1152, 384]",2,4,8,randomized,0.0,0.0,1.4717229532834608e-06,0.0005980199784971774,0.0002990099892485887,1.7311799638264347e-06,0.38720595836639404
1,128,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"[1152, 384]",4,4,8,randomized,0.0005980199784971774,0.0002715752925723791,3.433907295402605e-06,0.00048828125,0.0001220703125,1.2384626643324737e-05,0.34455227851867676
1,128,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"[1152, 384]",8,4,8,randomized,0.0003452669770922512,4.31583721365314e-05,0.00028257386293262243,0.00048828125,0.0001473519077990204,0.0008323891088366508,0.26698410511016846
1,128,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"[1152, 384]",16,4,8,randomized,0.043082911521196365,0.004732552915811539,0.06861039996147156,0.05886208638548851,0.007284290622919798,0.09797296673059464,0.17332732677459717
1,128,transformer.h.5.attn.c_proj.weight,transformer.h.5.attn.c_proj.weight,"[384, 384]",1,0,0,canonical,0.3350411057472229,0.3350411057472229,0.46500363945961,1.3995338678359985,1.3995338678359985,1.3935184478759766,0.566100150346756
1,128,transformer.h.5.attn.c_proj.weight,transformer.h.5.attn.c_proj.weight,"[384, 384]",2,0,0,canonical,0.5233659148216248,0.36101511120796204,0.7599334120750427,1.4343152046203613,1.3695807456970215,1.9557106494903564,0.5645467340946198
