seed,update,parameter_id,parameter_name,shape,rank,iterations,oversampling,initialization,method,fraction_of_exact_gain,raw_relative_l2,raw_cosine,raw_norm_ratio,update_relative_l2,update_cosine,update_norm_ratio,exact_polar_relative_l2,exact_polar_cosine,exact_polar_norm_ratio
0,512,transformer.h.1.mlp.w1.weight,transformer.h.1.mlp.w1.weight,"[1024, 384]",1,0,8,randomized,approximate_bf16,0.05598977211319213,0.1911115050315857,0.9817383289337158,0.9996210932731628,0.4206591248512268,0.9124436378479004,1.009883165359497,,,
0,512,transformer.h.1.mlp.w1.weight,transformer.h.1.mlp.w1.weight,"[1024, 384]",2,0,8,randomized,approximate_bf16,0.0661998493912898,0.18998193740844727,0.9819452166557312,0.9991263151168823,0.4186687171459198,0.9131931066513062,1.0090807676315308,,,
0,512,transformer.h.1.mlp.w1.weight,transformer.h.1.mlp.w1.weight,"[1024, 384]",4,0,8,randomized,approximate_bf16,0.061324103300431955,0.18943320214748383,0.9820733070373535,1.000535488128662,0.418062686920166,0.9135067462921143,1.0097336769104004,,,
0,512,transformer.h.1.mlp.w1.weight,transformer.h.1.mlp.w1.weight,"[1024, 384]",8,0,8,randomized,approximate_bf16,0.0653116174160029,0.18881353735923767,0.9821758270263672,0.9997082948684692,0.4166105389595032,0.9141072034835815,1.009737253189087,,,
0,512,transformer.h.1.mlp.w1.weight,transformer.h.1.mlp.w1.weight,"[1024, 384]",16,0,8,randomized,approximate_bf16,0.09041588729048024,0.18719086050987244,0.9825080633163452,1.0011568069458008,0.41250306367874146,0.915821373462677,1.0100297927856445,,,
0,512,transformer.h.1.mlp.w1.weight,transformer.h.1.mlp.w1.weight,"[1024, 384]",1,2,8,randomized,approximate_bf16,0.9999209184009701,0.17411530017852783,0.9848437905311584,0.999649703502655,0.38837841153144836,0.9252497553825378,1.0084012746810913,,,
0,512,transformer.h.1.mlp.w1.weight,transformer.h.1.mlp.w1.weight,"[1024, 384]",2,2,8,randomized,approximate_bf16,0.9996888465882944,0.1614929735660553,0.9869571328163147,0.9991757869720459,0.3632906675338745,0.9344726204872131,1.006622076034546,,,
0,512,transformer.h.1.mlp.w1.weight,transformer.h.1.mlp.w1.weight,"[1024, 384]",4,2,8,randomized,approximate_bf16,1.0004512074310856,0.15068461000919342,0.9886419773101807,0.9989660382270813,0.34330692887306213,0.9414200186729431,1.005589246749878,,,
0,512,transformer.h.1.mlp.w1.weight,transformer.h.1.mlp.w1.weight,"[1024, 384]",8,2,8,randomized,approximate_bf16,1.0018201914333726,0.13932810723781586,0.9902931451797485,0.9992091059684753,0.32055893540382385,0.9488531947135925,1.0042243003845215,,,
0,512,transformer.h.1.mlp.w1.weight,transformer.h.1.mlp.w1.weight,"[1024, 384]",16,2,8,randomized,approximate_bf16,0.9996678424609357,0.1250167340040207,0.9921879768371582,0.9993998408317566,0.29224851727485657,0.9574277997016907,1.002868413925171,,,
0,512,transformer.h.1.mlp.w1.weight,transformer.h.1.mlp.w1.weight,"[1024, 384]",1,4,8,randomized,approximate_bf16,1.0000043934221683,0.17411449551582336,0.9848445057868958,0.9996984601020813,0.3883775770664215,0.9252508878707886,1.008402705192566,0.3987983465194702,0.9204859137535095,0.9999997019767761
0,512,transformer.h.1.mlp.w1.weight,transformer.h.1.mlp.w1.weight,"[1024, 384]",2,4,8,randomized,approximate_bf16,0.9998352717232146,0.16149823367595673,0.9869542717933655,0.999133288860321,0.3632989525794983,0.9344759583473206,1.0067187547683716,0.37439531087875366,0.9299197196960449,1.0000003576278687
0,512,transformer.h.1.mlp.w1.weight,transformer.h.1.mlp.w1.weight,"[1024, 384]",4,4,8,randomized,approximate_bf16,0.9994144330227689,0.15069158375263214,0.9886404275894165,0.9988805055618286,0.34336915612220764,0.9413892030715942,1.005444049835205,0.35455846786499023,0.9371495842933655,1.0000004768371582
0,512,transformer.h.1.mlp.w1.weight,transformer.h.1.mlp.w1.weight,"[1024, 384]",8,4,8,randomized,approximate_bf16,0.9980834171403234,0.13924001157283783,0.9903055429458618,0.9993054866790771,0.3209916353225708,0.948714554309845,1.0042147636413574,0.3324119448661804,0.9447582364082336,0.9999986290931702
0,512,transformer.h.1.mlp.w1.weight,transformer.h.1.mlp.w1.weight,"[1024, 384]",16,4,8,randomized,approximate_bf16,1.0097198413980315,0.12442390620708466,0.9922629594802856,0.9995976090431213,0.2906114459037781,0.9578877687454224,1.0025262832641602,0.3016265034675598,0.9545170664787292,0.9999995231628418
0,512,transformer.h.1.mlp.w2.weight,transformer.h.1.mlp.w2.weight,"[1024, 384]",1,0,0,canonical,approximate_bf16,0.056765766610679606,0.19315089285373688,0.98133385181427,0.999538242816925,0.42758989334106445,0.9094727039337158,1.0092730522155762,,,
0,512,transformer.h.1.mlp.w2.weight,transformer.h.1.mlp.w2.weight,"[1024, 384]",2,0,0,canonical,approximate_bf16,0.04231720732771755,0.19279301166534424,0.981403112411499,0.9996467232704163,0.4271508753299713,0.909655749797821,1.009257435798645,,,
0,512,transformer.h.1.mlp.w2.weight,transformer.h.1.mlp.w2.weight,"[1024, 384]",4,0,0,canonical,approximate_bf16,0.05069037488962029,0.19226504862308502,0.9815009832382202,0.9994340538978577,0.4258861243724823,0.9101845026016235,1.0091856718063354,,,
0,512,transformer.h.1.mlp.w2.weight,transformer.h.1.mlp.w2.weight,"[1024, 384]",8,0,0,canonical,approximate_bf16,0.0625748303316512,0.19132007658481598,0.9816849827766418,0.9995765686035156,0.42380666732788086,0.9110278487205505,1.0088602304458618,,,
0,512,transformer.h.1.mlp.w2.weight,transformer.h.1.mlp.w2.weight,"[1024, 384]",16,0,0,canonical,approximate_bf16,0.0766654984823924,0.18982607126235962,0.9819723963737488,0.9997290372848511,0.42058953642845154,0.9123690724372864,1.0087952613830566,,,
0,512,transformer.h.1.mlp.w2.weight,transformer.h.1.mlp.w2.weight,"[1024, 384]",1,2,0,canonical,approximate_bf16,0.9998337439998636,0.17559723556041718,0.9845744967460632,0.9990329146385193,0.39488255977630615,0.9226586222648621,1.007608413696289,,,
0,512,transformer.h.1.mlp.w2.weight,transformer.h.1.mlp.w2.weight,"[1024, 384]",2,2,0,canonical,approximate_bf16,0.9994138032548122,0.16378767788410187,0.9865753650665283,0.9986441731452942,0.3706790506839752,0.9317469000816345,1.0062024593353271,,,
0,512,transformer.h.1.mlp.w2.weight,transformer.h.1.mlp.w2.weight,"[1024, 384]",4,2,0,canonical,approximate_bf16,1.0043068154451313,0.15375933051109314,0.9881702065467834,0.9986395835876465,0.35160183906555176,0.9385067224502563,1.0048801898956299,,,
0,512,transformer.h.1.mlp.w2.weight,transformer.h.1.mlp.w2.weight,"[1024, 384]",8,2,0,canonical,approximate_bf16,0.9947964138605623,0.1420576274394989,0.9899011850357056,0.9984515905380249,0.3293212354183197,0.9460201859474182,1.0042599439620972,,,
0,512,transformer.h.1.mlp.w2.weight,transformer.h.1.mlp.w2.weight,"[1024, 384]",16,2,0,canonical,approximate_bf16,0.9482230183487488,0.12820766866207123,0.991783618927002,0.999545156955719,0.30268046259880066,0.9543188810348511,1.0025399923324585,,,
0,512,transformer.h.1.mlp.w2.weight,transformer.h.1.mlp.w2.weight,"[1024, 384]",1,4,0,canonical,approximate_bf16,1.0001960968206738,0.1756003499031067,0.9845731258392334,0.9990715980529785,0.3948763608932495,0.922663688659668,1.007641077041626,,,
0,512,transformer.h.1.mlp.w2.weight,transformer.h.1.mlp.w2.weight,"[1024, 384]",2,4,0,canonical,approximate_bf16,0.9999690116258051,0.16378182172775269,0.9865750670433044,0.998670220375061,0.37059488892555237,0.9317597150802612,1.005954384803772,,,
0,512,transformer.h.1.mlp.w2.weight,transformer.h.1.mlp.w2.weight,"[1024, 384]",4,4,0,canonical,approximate_bf16,1.0016777715340772,0.1537964642047882,0.9881656169891357,0.9988678097724915,0.3518228530883789,0.9384286403656006,1.0048836469650269,,,
0,512,transformer.h.1.mlp.w2.weight,transformer.h.1.mlp.w2.weight,"[1024, 384]",8,4,0,canonical,approximate_bf16,1.000768549188736,0.14135797321796417,0.9900030493736267,0.998877227306366,0.3285444974899292,0.9462443590164185,1.0037550926208496,,,
0,512,transformer.h.1.mlp.w2.weight,transformer.h.1.mlp.w2.weight,"[1024, 384]",16,4,0,canonical,approximate_bf16,0.9891408396809495,0.12568888068199158,0.9921030402183533,0.9995498061180115,0.29615819454193115,0.9562883377075195,1.003037691116333,,,
0,512,transformer.h.1.mlp.w2.weight,transformer.h.1.mlp.w2.weight,"[1024, 384]",1,0,8,canonical,approximate_bf16,0.05494973953226645,0.19295713305473328,0.9813716411590576,0.9993955492973328,0.42757007479667664,0.9094473123550415,1.0089398622512817,,,
0,512,transformer.h.1.mlp.w2.weight,transformer.h.1.mlp.w2.weight,"[1024, 384]",2,0,8,canonical,approximate_bf16,0.04291631589548654,0.19254037737846375,0.9814524054527283,0.9996094703674316,0.42701566219329834,0.9096695780754089,1.0088080167770386,,,
0,512,transformer.h.1.mlp.w2.weight,transformer.h.1.mlp.w2.weight,"[1024, 384]",4,0,8,canonical,approximate_bf16,0.06134101308501244,0.19182561337947845,0.9815832376480103,0.9992360472679138,0.4250876009464264,0.9105008244514465,1.00899076461792,,,
0,512,transformer.h.1.mlp.w2.weight,transformer.h.1.mlp.w2.weight,"[1024, 384]",8,0,8,canonical,approximate_bf16,0.06803883396479282,0.1908448189496994,0.981775164604187,0.9994712471961975,0.423297256231308,0.9112329483032227,1.0087661743164062,,,
0,512,transformer.h.1.mlp.w2.weight,transformer.h.1.mlp.w2.weight,"[1024, 384]",16,0,8,canonical,approximate_bf16,0.08638908461823284,0.18909643590450287,0.9821080565452576,0.9995025992393494,0.41939637064933777,0.9128370881080627,1.0085163116455078,,,
0,512,transformer.h.1.mlp.w2.weight,transformer.h.1.mlp.w2.weight,"[1024, 384]",1,2,8,canonical,approximate_bf16,0.9989640972299193,0.1755983978509903,0.9845746159553528,0.9991023540496826,0.3949255049228668,0.9226464629173279,1.0076767206192017,,,
0,512,transformer.h.1.mlp.w2.weight,transformer.h.1.mlp.w2.weight,"[1024, 384]",2,2,8,canonical,approximate_bf16,0.9976087304579565,0.16378241777420044,0.9865767955780029,0.9987340569496155,0.37074989080429077,0.9317052364349365,1.0059821605682373,,,
0,512,transformer.h.1.mlp.w2.weight,transformer.h.1.mlp.w2.weight,"[1024, 384]",4,2,8,canonical,approximate_bf16,1.0042205185839288,0.15381094813346863,0.9881652593612671,0.9990569353103638,0.3516729772090912,0.938504159450531,1.0052279233932495,,,
0,512,transformer.h.1.mlp.w2.weight,transformer.h.1.mlp.w2.weight,"[1024, 384]",8,2,8,canonical,approximate_bf16,1.0004271482061364,0.14154888689517975,0.9899829626083374,0.9996130466461182,0.3287395238876343,0.9462315440177917,1.0046300888061523,,,
0,512,transformer.h.1.mlp.w2.weight,transformer.h.1.mlp.w2.weight,"[1024, 384]",16,2,8,canonical,approximate_bf16,0.9858963420146349,0.12549380958080292,0.9921238422393799,0.9990406036376953,0.2966924011707306,0.956132173538208,1.0030525922775269,,,
0,512,transformer.h.1.mlp.w2.weight,transformer.h.1.mlp.w2.weight,"[1024, 384]",1,4,8,canonical,approximate_bf16,1.0,0.1756003350019455,0.9845730662345886,0.9990711212158203,0.39488014578819275,0.9226609468460083,1.007644534111023,0.40649864077568054,0.9173868298530579,0.9999993443489075
0,512,transformer.h.1.mlp.w2.weight,transformer.h.1.mlp.w2.weight,"[1024, 384]",2,4,8,canonical,approximate_bf16,1.0,0.16378167271614075,0.9865754842758179,0.9986754059791565,0.37058889865875244,0.9317604303359985,1.005938172340393,0.3825763463973999,0.9268239140510559,1.0000007152557373
0,512,transformer.h.1.mlp.w2.weight,transformer.h.1.mlp.w2.weight,"[1024, 384]",4,4,8,canonical,approximate_bf16,1.0007104439271093,0.15380150079727173,0.9881648421287537,0.9987790584564209,0.35189640522003174,0.9383999109268188,1.0048167705535889,0.3639678955078125,0.9337706565856934,0.9999998211860657
0,512,transformer.h.1.mlp.w2.weight,transformer.h.1.mlp.w2.weight,"[1024, 384]",8,4,8,canonical,approximate_bf16,1.0003366372479587,0.14134055376052856,0.9900059103965759,0.9989427924156189,0.3287021517753601,0.9462281465530396,1.0043636560440063,0.34051182866096497,0.9420332312583923,0.9999993443489075
0,512,transformer.h.1.mlp.w2.weight,transformer.h.1.mlp.w2.weight,"[1024, 384]",16,4,8,canonical,approximate_bf16,1.0060679536507409,0.12448151409626007,0.9922521114349365,0.9992568492889404,0.2933342158794403,0.9571030735969543,1.0026923418045044,0.30488473176956177,0.9535285234451294,1.000001311302185
0,512,transformer.h.1.mlp.w2.weight,transformer.h.1.mlp.w2.weight,"[1024, 384]",1,0,0,randomized,approximate_bf16,0.08997007391997544,0.19272252917289734,0.9814346432685852,0.9999468922615051,0.4264566898345947,0.9099369645118713,1.009114146232605,,,
0,512,transformer.h.1.mlp.w2.weight,transformer.h.1.mlp.w2.weight,"[1024, 384]",2,0,0,randomized,approximate_bf16,0.07236301847423575,0.19259008765220642,0.9814584255218506,0.9998655915260315,0.42553019523620605,0.9103492498397827,1.009339690208435,,,
0,512,transformer.h.1.mlp.w2.weight,transformer.h.1.mlp.w2.weight,"[1024, 384]",4,0,0,randomized,approximate_bf16,0.05527012924460143,0.19203664362430573,0.981570303440094,1.0001823902130127,0.42570260167121887,0.910320520401001,1.0097872018814087,,,
0,512,transformer.h.1.mlp.w2.weight,transformer.h.1.mlp.w2.weight,"[1024, 384]",8,0,0,randomized,approximate_bf16,0.06132355603263476,0.19148573279380798,0.98167884349823,1.0003752708435059,0.42395806312561035,0.9109808802604675,1.0090276002883911,,,
0,512,transformer.h.1.mlp.w2.weight,transformer.h.1.mlp.w2.weight,"[1024, 384]",16,0,0,randomized,approximate_bf16,0.07939731598311375,0.19028125703334808,0.9819051623344421,1.0001883506774902,0.42047518491744995,0.9125005602836609,1.0096888542175293,,,
0,512,transformer.h.1.mlp.w2.weight,transformer.h.1.mlp.w2.weight,"[1024, 384]",1,2,0,randomized,approximate_bf16,0.9991900348711303,0.1756029725074768,0.9845719933509827,0.9989790320396423,0.3948877155780792,0.922649621963501,1.007531762123108,,,
0,512,transformer.h.1.mlp.w2.weight,transformer.h.1.mlp.w2.weight,"[1024, 384]",2,2,0,randomized,approximate_bf16,1.0033028442162781,0.1637851595878601,0.9865734577178955,0.9984989762306213,0.3704114258289337,0.9318366646766663,1.0060796737670898,,,
0,512,transformer.h.1.mlp.w2.weight,transformer.h.1.mlp.w2.weight,"[1024, 384]",4,2,0,randomized,approximate_bf16,1.0014349361804609,0.1537366658449173,0.9881753921508789,0.998843252658844,0.3519154191017151,0.9384214282035828,1.0052659511566162,,,
0,512,transformer.h.1.mlp.w2.weight,transformer.h.1.mlp.w2.weight,"[1024, 384]",8,2,0,randomized,approximate_bf16,0.9971449350385386,0.14183665812015533,0.9899423718452454,0.9996088147163391,0.3290274441242218,0.946108341217041,1.0041158199310303,,,
0,512,transformer.h.1.mlp.w2.weight,transformer.h.1.mlp.w2.weight,"[1024, 384]",16,2,0,randomized,approximate_bf16,0.9713765957789333,0.12704481184482574,0.991927981376648,0.9991230964660645,0.2990539073944092,0.9554333090782166,1.0030959844589233,,,
0,512,transformer.h.1.mlp.w2.weight,transformer.h.1.mlp.w2.weight,"[1024, 384]",1,4,0,randomized,approximate_bf16,1.000055418666712,0.17560027539730072,0.9845731854438782,0.9990701079368591,0.39487767219543457,0.9226617217063904,1.0076439380645752,,,
0,512,transformer.h.1.mlp.w2.weight,transformer.h.1.mlp.w2.weight,"[1024, 384]",2,4,0,randomized,approximate_bf16,0.9999354408870939,0.16378147900104523,0.986575722694397,0.9986938834190369,0.37059223651885986,0.9317589402198792,1.0059269666671753,,,
0,512,transformer.h.1.mlp.w2.weight,transformer.h.1.mlp.w2.weight,"[1024, 384]",4,4,0,randomized,approximate_bf16,1.0007104439271093,0.15379853546619415,0.988166093826294,0.9988588690757751,0.3519311249256134,0.9383999109268188,1.0049989223480225,,,
0,512,transformer.h.1.mlp.w2.weight,transformer.h.1.mlp.w2.weight,"[1024, 384]",8,4,0,randomized,approximate_bf16,1.0018340378367563,0.14127929508686066,0.9900138974189758,0.9987053275108337,0.32840287685394287,0.9462843537330627,1.0036523342132568,,,
0,512,transformer.h.1.mlp.w2.weight,transformer.h.1.mlp.w2.weight,"[1024, 384]",16,4,0,randomized,approximate_bf16,0.9966440501237739,0.1250024288892746,0.9921887516975403,0.9995304942131042,0.2948826849460602,0.9566494822502136,1.0027234554290771,,,
0,512,transformer.h.1.mlp.w2.weight,transformer.h.1.mlp.w2.weight,"[1024, 384]",1,0,8,randomized,approximate_bf16,0.10401657444432129,0.19247759878635406,0.9814788699150085,0.9998051524162292,0.42614057660102844,0.9101333618164062,1.009761929512024,,,
0,512,transformer.h.1.mlp.w2.weight,transformer.h.1.mlp.w2.weight,"[1024, 384]",2,0,8,randomized,approximate_bf16,0.10235718233042904,0.1913454532623291,0.9816923141479492,0.9996079206466675,0.42390015721321106,0.9110415577888489,1.0093985795974731,,,
0,512,transformer.h.1.mlp.w2.weight,transformer.h.1.mlp.w2.weight,"[1024, 384]",4,0,8,randomized,approximate_bf16,0.12073733643734447,0.19001875817775726,0.9819472432136536,0.9997027516365051,0.4209323823451996,0.912264883518219,1.009215235710144,,,
0,512,transformer.h.1.mlp.w2.weight,transformer.h.1.mlp.w2.weight,"[1024, 384]",8,0,8,randomized,approximate_bf16,0.1251496606633024,0.1891787350177765,0.9821032881736755,0.9995498061180115,0.41822949051856995,0.9133766889572144,1.0090793371200562,,,
0,512,transformer.h.1.mlp.w2.weight,transformer.h.1.mlp.w2.weight,"[1024, 384]",16,0,8,randomized,approximate_bf16,0.12040925251479528,0.18769700825214386,0.9823930263519287,1.0001760721206665,0.4156215190887451,0.9144745469093323,1.0092978477478027,,,
0,512,transformer.h.1.mlp.w2.weight,transformer.h.1.mlp.w2.weight,"[1024, 384]",1,2,8,randomized,approximate_bf16,0.9997868512818764,0.17560121417045593,0.9845731258392334,0.9990395903587341,0.39487743377685547,0.9226579666137695,1.007589340209961,,,
0,512,transformer.h.1.mlp.w2.weight,transformer.h.1.mlp.w2.weight,"[1024, 384]",2,2,8,randomized,approximate_bf16,1.0006869089613213,0.1637810617685318,0.9865762591362,0.9986904263496399,0.370577335357666,0.9317762851715088,1.006080150604248,,,
0,512,transformer.h.1.mlp.w2.weight,transformer.h.1.mlp.w2.weight,"[1024, 384]",4,2,8,randomized,approximate_bf16,0.9986814642369752,0.153810054063797,0.9881666302680969,0.9991045594215393,0.3521121144294739,0.9383396506309509,1.0050559043884277,,,
0,512,transformer.h.1.mlp.w2.weight,transformer.h.1.mlp.w2.weight,"[1024, 384]",8,2,8,randomized,approximate_bf16,0.99833586869877,0.14143121242523193,0.9899987578392029,0.9995269775390625,0.32891035079956055,0.9461530447006226,1.0042446851730347,,,
0,512,transformer.h.1.mlp.w2.weight,transformer.h.1.mlp.w2.weight,"[1024, 384]",16,2,8,randomized,approximate_bf16,0.9958824600227115,0.1251782327890396,0.992168664932251,0.9997395873069763,0.2950807809829712,0.9566128253936768,1.0031603574752808,,,
0,512,transformer.h.1.mlp.w2.weight,transformer.h.1.mlp.w2.weight,"[1024, 384]",1,4,8,randomized,approximate_bf16,1.0,0.1756003350019455,0.9845731258392334,0.9990710616111755,0.39488014578819275,0.9226609468460083,1.007644534111023,0.40649867057800293,0.9173869490623474,0.9999994039535522
0,512,transformer.h.1.mlp.w2.weight,transformer.h.1.mlp.w2.weight,"[1024, 384]",2,4,8,randomized,approximate_bf16,0.9999870881774188,0.16378165781497955,0.9865754842758179,0.9986704587936401,0.37059131264686584,0.9317601323127747,1.0059291124343872,0.38258156180381775,0.9268218874931335,1.0000008344650269
0,512,transformer.h.1.mlp.w2.weight,transformer.h.1.mlp.w2.weight,"[1024, 384]",4,4,8,randomized,approximate_bf16,1.000042144978727,0.15380096435546875,0.9881649017333984,0.9988163113594055,0.3519666790962219,0.9383800625801086,1.004914402961731,0.36402246356010437,0.9337512850761414,0.9999994039535522
0,512,transformer.h.1.mlp.w2.weight,transformer.h.1.mlp.w2.weight,"[1024, 384]",8,4,8,randomized,approximate_bf16,1.0003953899751967,0.14132486283779144,0.9900083541870117,0.9989715218544006,0.32867780327796936,0.9462303519248962,1.0042439699172974,0.3406148850917816,0.9419965147972107,1.000001072883606
0,512,transformer.h.1.mlp.w2.weight,transformer.h.1.mlp.w2.weight,"[1024, 384]",16,4,8,randomized,approximate_bf16,1.0025027212914586,0.12436754256486893,0.9922676682472229,0.9994118213653564,0.29397085309028625,0.956931471824646,1.0030020475387573,0.30565837025642395,0.9532932639122009,1.000000238418579
0,512,transformer.h.1.mlp.c_proj.weight,transformer.h.1.mlp.c_proj.weight,"[384, 1024]",1,0,0,canonical,approximate_bf16,0.0745116074463618,0.2239382416009903,0.9746941924095154,0.9881624579429626,0.49636751413345337,0.8784812688827515,1.0130075216293335,,,
0,512,transformer.h.1.mlp.c_proj.weight,transformer.h.1.mlp.c_proj.weight,"[384, 1024]",2,0,0,canonical,approximate_bf16,0.062001152260000865,0.22341133654117584,0.9748142957687378,0.9882322549819946,0.49535784125328064,0.878993570804596,1.013150691986084,,,
0,512,transformer.h.1.mlp.c_proj.weight,transformer.h.1.mlp.c_proj.weight,"[384, 1024]",4,0,0,canonical,approximate_bf16,0.06756437778507883,0.22235360741615295,0.975053608417511,0.9882715344429016,0.4934551417827606,0.8798957467079163,1.0129430294036865,,,
0,512,transformer.h.1.mlp.c_proj.weight,transformer.h.1.mlp.c_proj.weight,"[384, 1024]",8,0,0,canonical,approximate_bf16,0.0643652675205949,0.22156734764575958,0.9752318263053894,0.9883991479873657,0.4917263388633728,0.8807447552680969,1.0129984617233276,,,
0,512,transformer.h.1.mlp.c_proj.weight,transformer.h.1.mlp.c_proj.weight,"[384, 1024]",16,0,0,canonical,approximate_bf16,0.0669264188676643,0.22055776417255402,0.9754589200019836,0.9884941577911377,0.489297091960907,0.8818827271461487,1.0127190351486206,,,
0,512,transformer.h.1.mlp.c_proj.weight,transformer.h.1.mlp.c_proj.weight,"[384, 1024]",1,2,0,canonical,approximate_bf16,1.0039231369098798,0.20672239363193512,0.9784929156303406,0.9913727641105652,0.4667408764362335,0.8923336267471313,1.011046051979065,,,
0,512,transformer.h.1.mlp.c_proj.weight,transformer.h.1.mlp.c_proj.weight,"[384, 1024]",2,2,0,canonical,approximate_bf16,1.0007195932021213,0.19202454388141632,0.9814887046813965,0.9948295950889587,0.4410392642021179,0.9035641551017761,1.0081216096878052,,,
0,512,transformer.h.1.mlp.c_proj.weight,transformer.h.1.mlp.c_proj.weight,"[384, 1024]",4,2,0,canonical,approximate_bf16,0.998339718214615,0.17755679786205292,0.9841858148574829,0.9957393407821655,0.4144934117794037,0.9146808981895447,1.0065127611160278,,,
0,512,transformer.h.1.mlp.c_proj.weight,transformer.h.1.mlp.c_proj.weight,"[384, 1024]",8,2,0,canonical,approximate_bf16,0.9818548776813176,0.15889567136764526,0.9873580932617188,0.9977217316627502,0.3785408139228821,0.9288397431373596,1.0064622163772583,,,
0,512,transformer.h.1.mlp.c_proj.weight,transformer.h.1.mlp.c_proj.weight,"[384, 1024]",16,2,0,canonical,approximate_bf16,0.9673382383885107,0.14050708711147308,0.9901214241981506,0.9983154535293579,0.3396207094192505,0.9425862431526184,1.0042154788970947,,,
0,512,transformer.h.1.mlp.c_proj.weight,transformer.h.1.mlp.c_proj.weight,"[384, 1024]",1,4,0,canonical,approximate_bf16,0.9998760272739997,0.2067236602306366,0.9784932136535645,0.9914015531539917,0.46691304445266724,0.8922733068466187,1.0112100839614868,,,
0,512,transformer.h.1.mlp.c_proj.weight,transformer.h.1.mlp.c_proj.weight,"[384, 1024]",2,4,0,canonical,approximate_bf16,1.0004440527671319,0.19198332726955414,0.9815009832382202,0.9951688051223755,0.4410804212093353,0.9035569429397583,1.008218765258789,,,
0,512,transformer.h.1.mlp.c_proj.weight,transformer.h.1.mlp.c_proj.weight,"[384, 1024]",4,4,0,canonical,approximate_bf16,0.9987655541768606,0.17753858864307404,0.9841988682746887,0.9965941905975342,0.4143211543560028,0.9146968126296997,1.0059034824371338,,,
0,512,transformer.h.1.mlp.c_proj.weight,transformer.h.1.mlp.c_proj.weight,"[384, 1024]",8,4,0,canonical,approximate_bf16,0.9991551681988482,0.15797151625156403,0.9875091910362244,0.9982023239135742,0.376006543636322,0.9297466278076172,1.005885124206543,,,
0,512,transformer.h.1.mlp.c_proj.weight,transformer.h.1.mlp.c_proj.weight,"[384, 1024]",16,4,0,canonical,approximate_bf16,0.9938554193433168,0.13810031116008759,0.9904614090919495,0.9986962080001831,0.33433571457862854,0.9443739652633667,1.0044605731964111,,,
0,512,transformer.h.1.mlp.c_proj.weight,transformer.h.1.mlp.c_proj.weight,"[384, 1024]",1,0,8,canonical,approximate_bf16,0.09002819379736458,0.2236344814300537,0.9747648239135742,0.9882788062095642,0.49580147862434387,0.87871253490448,1.0126581192016602,,,
0,512,transformer.h.1.mlp.c_proj.weight,transformer.h.1.mlp.c_proj.weight,"[384, 1024]",2,0,8,canonical,approximate_bf16,0.07470333859365073,0.22290854156017303,0.974930465221405,0.9883967041969299,0.4946175515651703,0.8793260455131531,1.0129265785217285,,,
0,512,transformer.h.1.mlp.c_proj.weight,transformer.h.1.mlp.c_proj.weight,"[384, 1024]",4,0,8,canonical,approximate_bf16,0.08141122356866486,0.22179150581359863,0.9751858115196228,0.9886840581893921,0.49229320883750916,0.8804132342338562,1.0125775337219238,,,
0,512,transformer.h.1.mlp.c_proj.weight,transformer.h.1.mlp.c_proj.weight,"[384, 1024]",8,0,8,canonical,approximate_bf16,0.08530868198279636,0.2204245626926422,0.9754917025566101,0.9887146949768066,0.4893565773963928,0.8818426132202148,1.0126287937164307,,,
0,512,transformer.h.1.mlp.c_proj.weight,transformer.h.1.mlp.c_proj.weight,"[384, 1024]",16,0,8,canonical,approximate_bf16,0.08496938319019555,0.21906283497810364,0.9757945537567139,0.9887250661849976,0.4866826832294464,0.8830991387367249,1.0123703479766846,,,
0,512,transformer.h.1.mlp.c_proj.weight,transformer.h.1.mlp.c_proj.weight,"[384, 1024]",1,2,8,canonical,approximate_bf16,1.0026594149287156,0.20670601725578308,0.9784966111183167,0.9913190603256226,0.4667806923389435,0.8923147916793823,1.0110511779785156,,,
0,512,transformer.h.1.mlp.c_proj.weight,transformer.h.1.mlp.c_proj.weight,"[384, 1024]",2,2,8,canonical,approximate_bf16,0.9967117323295464,0.1920168548822403,0.9814896583557129,0.9947936534881592,0.4413284659385681,0.9034592509269714,1.0083328485488892,,,
0,512,transformer.h.1.mlp.c_proj.weight,transformer.h.1.mlp.c_proj.weight,"[384, 1024]",4,2,8,canonical,approximate_bf16,0.9973094184707545,0.17741908133029938,0.9842169880867004,0.9962592124938965,0.41464555263519287,0.9146423935890198,1.006772518157959,,,
0,512,transformer.h.1.mlp.c_proj.weight,transformer.h.1.mlp.c_proj.weight,"[384, 1024]",8,2,8,canonical,approximate_bf16,0.9909558652135105,0.15838317573070526,0.9874411821365356,0.9979954361915588,0.37705883383750916,0.9293168187141418,1.005416989326477,,,
0,512,transformer.h.1.mlp.c_proj.weight,transformer.h.1.mlp.c_proj.weight,"[384, 1024]",16,2,8,canonical,approximate_bf16,0.9854536999216676,0.1387665867805481,0.9903702139854431,0.9989311695098877,0.33583685755729675,0.9438075423240662,1.0033565759658813,,,
0,512,transformer.h.1.mlp.c_proj.weight,transformer.h.1.mlp.c_proj.weight,"[384, 1024]",1,4,8,canonical,approximate_bf16,0.9999920017596129,0.2067241668701172,0.9784930944442749,0.9914147257804871,0.4669102728366852,0.8922750353813171,1.0112199783325195,0.4783174395561218,0.8856115341186523,0.9999994039535522
