seed,update,parameter_id,parameter_name,shape,rank,iterations,oversampling,initialization,runtime_seconds,m_multiplies,mt_multiplies,qr_count,flop_proxy
1,512,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"[384, 384]",2,4,8,canonical,0.7855878809932619,5,4,10,35389440
1,512,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"[384, 384]",4,4,8,canonical,0.8644342689949553,5,4,10,35389440
1,512,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"[384, 384]",8,4,8,canonical,0.9471936390036717,5,4,10,35389440
1,512,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"[384, 384]",16,4,8,canonical,1.0315283319941955,5,4,10,35389440
1,512,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"[384, 384]",1,0,0,randomized,0.01035682599467691,1,0,2,4718592
1,512,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"[384, 384]",2,0,0,randomized,0.08182387700071558,1,0,2,4718592
1,512,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"[384, 384]",4,0,0,randomized,0.1522588329971768,1,0,2,4718592
1,512,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"[384, 384]",8,0,0,randomized,0.22032376698916778,1,0,2,4718592
1,512,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"[384, 384]",16,0,0,randomized,0.2844705359893851,1,0,2,4718592
1,512,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"[384, 384]",1,2,0,randomized,0.34461691399337724,3,2,6,14155776
1,512,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"[384, 384]",2,2,0,randomized,0.4076913059980143,3,2,6,14155776
1,512,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"[384, 384]",4,2,0,randomized,0.46106962498743087,3,2,6,14155776
1,512,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"[384, 384]",8,2,0,randomized,0.5175529279949842,3,2,6,14155776
1,512,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"[384, 384]",16,2,0,randomized,0.5756009939941578,3,2,6,14155776
1,512,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"[384, 384]",1,4,0,randomized,0.6344335920002777,5,4,10,23592960
1,512,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"[384, 384]",2,4,0,randomized,0.6939130579994526,5,4,10,23592960
1,512,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"[384, 384]",4,4,0,randomized,0.7485052319971146,5,4,10,23592960
1,512,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"[384, 384]",8,4,0,randomized,0.80899909499567,5,4,10,23592960
1,512,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"[384, 384]",16,4,0,randomized,0.8720677189994603,5,4,10,23592960
1,512,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"[384, 384]",1,0,8,randomized,0.01559942599851638,1,0,2,7077888
1,512,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"[384, 384]",2,0,8,randomized,0.08210458299436141,1,0,2,7077888
1,512,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"[384, 384]",4,0,8,randomized,0.14096006099134684,1,0,2,7077888
1,512,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"[384, 384]",8,0,8,randomized,0.20090795800206251,1,0,2,7077888
1,512,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"[384, 384]",16,0,8,randomized,0.258514479995938,1,0,2,7077888
1,512,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"[384, 384]",1,2,8,randomized,0.31510993000119925,3,2,6,21233664
1,512,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"[384, 384]",2,2,8,randomized,0.3785275059926789,3,2,6,21233664
1,512,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"[384, 384]",4,2,8,randomized,0.43603283299307805,3,2,6,21233664
1,512,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"[384, 384]",8,2,8,randomized,0.4973425159987528,3,2,6,21233664
1,512,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"[384, 384]",16,2,8,randomized,0.5526089339982718,3,2,6,21233664
1,512,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"[384, 384]",1,4,8,randomized,0.6131063170032576,5,4,10,35389440
1,512,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"[384, 384]",2,4,8,randomized,0.6941751879930962,5,4,10,35389440
1,512,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"[384, 384]",4,4,8,randomized,0.7789445810049074,5,4,10,35389440
1,512,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"[384, 384]",8,4,8,randomized,0.8681853390007745,5,4,10,35389440
1,512,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"[384, 384]",16,4,8,randomized,0.9681065519980621,5,4,10,35389440
1,512,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",1,0,0,canonical,0.02634010900510475,1,0,2,12582912
1,512,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",2,0,0,canonical,0.13903461300651543,1,0,2,12582912
1,512,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",4,0,0,canonical,0.2518051840015687,1,0,2,12582912
1,512,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",8,0,0,canonical,0.3660976930113975,1,0,2,12582912
1,512,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",16,0,0,canonical,0.4892009390023304,1,0,2,12582912
1,512,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",1,2,0,canonical,0.6218025620037224,3,2,6,37748736
1,512,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",2,2,0,canonical,0.7531990310089896,3,2,6,37748736
1,512,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",4,2,0,canonical,0.8814248130074702,3,2,6,37748736
1,512,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",8,2,0,canonical,0.9963106100040022,3,2,6,37748736
1,512,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",16,2,0,canonical,1.1165808890073095,3,2,6,37748736
1,512,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",1,4,0,canonical,1.2391984810092254,5,4,10,62914560
1,512,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",2,4,0,canonical,1.3663050740142353,5,4,10,62914560
1,512,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",4,4,0,canonical,1.4846823760017287,5,4,10,62914560
1,512,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",8,4,0,canonical,1.613803498010384,5,4,10,62914560
1,512,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",16,4,0,canonical,1.72822538400942,5,4,10,62914560
1,512,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",1,0,8,canonical,0.023796642999514006,1,0,2,18874368
1,512,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",2,0,8,canonical,0.14164227899163961,1,0,2,18874368
1,512,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",4,0,8,canonical,0.25693434600543696,1,0,2,18874368
1,512,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",8,0,8,canonical,0.37726081800065003,1,0,2,18874368
1,512,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",16,0,8,canonical,0.4919228259968804,1,0,2,18874368
1,512,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",1,2,8,canonical,0.6243089979980141,3,2,6,56623104
1,512,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",2,2,8,canonical,0.7381064819928724,3,2,6,56623104
1,512,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",4,2,8,canonical,0.8720231990009779,3,2,6,56623104
1,512,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",8,2,8,canonical,1.000830959994346,3,2,6,56623104
1,512,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",16,2,8,canonical,1.243064857000718,3,2,6,56623104
1,512,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",1,4,8,canonical,1.3760806819918798,5,4,10,94371840
1,512,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",2,4,8,canonical,1.5519153130007908,5,4,10,94371840
1,512,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",4,4,8,canonical,1.715793687995756,5,4,10,94371840
1,512,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",8,4,8,canonical,1.8848464789916761,5,4,10,94371840
1,512,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",16,4,8,canonical,2.0482506690023,5,4,10,94371840
1,512,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",1,0,0,randomized,0.022467529997811653,1,0,2,12582912
1,512,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",2,0,0,randomized,0.13737006598967128,1,0,2,12582912
1,512,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",4,0,0,randomized,0.2578982729901327,1,0,2,12582912
1,512,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",8,0,0,randomized,0.36743324299459346,1,0,2,12582912
1,512,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",16,0,0,randomized,0.48806782299652696,1,0,2,12582912
1,512,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",1,2,0,randomized,0.6076106869877549,3,2,6,37748736
1,512,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",2,2,0,randomized,0.7361486820009304,3,2,6,37748736
1,512,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",4,2,0,randomized,0.8555996419891017,3,2,6,37748736
1,512,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",8,2,0,randomized,0.9653551279916428,3,2,6,37748736
1,512,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",16,2,0,randomized,1.0898907619994134,3,2,6,37748736
1,512,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",1,4,0,randomized,1.2027998389967252,5,4,10,62914560
1,512,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",2,4,0,randomized,1.308045736994245,5,4,10,62914560
1,512,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",4,4,0,randomized,1.4219724680006038,5,4,10,62914560
1,512,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",8,4,0,randomized,1.5888355049974052,5,4,10,62914560
1,512,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",16,4,0,randomized,1.74908033599786,5,4,10,62914560
1,512,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",1,0,8,randomized,0.03271223600313533,1,0,2,18874368
1,512,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",2,0,8,randomized,0.16269986100087408,1,0,2,18874368
1,512,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",4,0,8,randomized,0.28102203899470624,1,0,2,18874368
1,512,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",8,0,8,randomized,0.39693293899472337,1,0,2,18874368
1,512,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",16,0,8,randomized,0.5109374500025297,1,0,2,18874368
1,512,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",1,2,8,randomized,0.6271693869930459,3,2,6,56623104
1,512,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",2,2,8,randomized,0.7408497500000522,3,2,6,56623104
1,512,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",4,2,8,randomized,0.8504671760019846,3,2,6,56623104
1,512,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",8,2,8,randomized,0.967961871996522,3,2,6,56623104
1,512,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",16,2,8,randomized,1.090399973996682,3,2,6,56623104
1,512,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",1,4,8,randomized,1.2132346559956204,5,4,10,94371840
1,512,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",2,4,8,randomized,1.3737489960039966,5,4,10,94371840
1,512,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",4,4,8,randomized,1.5365749570046319,5,4,10,94371840
1,512,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",8,4,8,randomized,1.6992580950027332,5,4,10,94371840
1,512,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",16,4,8,randomized,1.8484710949996952,5,4,10,94371840
1,512,transformer.h.3.mlp.w2.weight,transformer.h.3.mlp.w2.weight,"[1024, 384]",1,0,0,canonical,0.023288408003281802,1,0,2,12582912
1,512,transformer.h.3.mlp.w2.weight,transformer.h.3.mlp.w2.weight,"[1024, 384]",2,0,0,canonical,0.13777933600067627,1,0,2,12582912
1,512,transformer.h.3.mlp.w2.weight,transformer.h.3.mlp.w2.weight,"[1024, 384]",4,0,0,canonical,0.245891718994244,1,0,2,12582912
1,512,transformer.h.3.mlp.w2.weight,transformer.h.3.mlp.w2.weight,"[1024, 384]",8,0,0,canonical,0.3733191179926507,1,0,2,12582912
1,512,transformer.h.3.mlp.w2.weight,transformer.h.3.mlp.w2.weight,"[1024, 384]",16,0,0,canonical,0.5003014410031028,1,0,2,12582912
1,512,transformer.h.3.mlp.w2.weight,transformer.h.3.mlp.w2.weight,"[1024, 384]",1,2,0,canonical,0.6195853109966265,3,2,6,37748736
1,512,transformer.h.3.mlp.w2.weight,transformer.h.3.mlp.w2.weight,"[1024, 384]",2,2,0,canonical,0.729269169998588,3,2,6,37748736
1,512,transformer.h.3.mlp.w2.weight,transformer.h.3.mlp.w2.weight,"[1024, 384]",4,2,0,canonical,0.8493051149998792,3,2,6,37748736
1,512,transformer.h.3.mlp.w2.weight,transformer.h.3.mlp.w2.weight,"[1024, 384]",8,2,0,canonical,0.9610947280016262,3,2,6,37748736
1,512,transformer.h.3.mlp.w2.weight,transformer.h.3.mlp.w2.weight,"[1024, 384]",16,2,0,canonical,1.0808158180007013,3,2,6,37748736
1,512,transformer.h.3.mlp.w2.weight,transformer.h.3.mlp.w2.weight,"[1024, 384]",1,4,0,canonical,1.1944365509989439,5,4,10,62914560
1,512,transformer.h.3.mlp.w2.weight,transformer.h.3.mlp.w2.weight,"[1024, 384]",2,4,0,canonical,1.3062379000039073,5,4,10,62914560
1,512,transformer.h.3.mlp.w2.weight,transformer.h.3.mlp.w2.weight,"[1024, 384]",4,4,0,canonical,1.4112716109957546,5,4,10,62914560
1,512,transformer.h.3.mlp.w2.weight,transformer.h.3.mlp.w2.weight,"[1024, 384]",8,4,0,canonical,1.5206703309959266,5,4,10,62914560
1,512,transformer.h.3.mlp.w2.weight,transformer.h.3.mlp.w2.weight,"[1024, 384]",16,4,0,canonical,1.6366840389964636,5,4,10,62914560
1,512,transformer.h.3.mlp.w2.weight,transformer.h.3.mlp.w2.weight,"[1024, 384]",1,0,8,canonical,0.02465240099991206,1,0,2,18874368
1,512,transformer.h.3.mlp.w2.weight,transformer.h.3.mlp.w2.weight,"[1024, 384]",2,0,8,canonical,0.15946629100653809,1,0,2,18874368
1,512,transformer.h.3.mlp.w2.weight,transformer.h.3.mlp.w2.weight,"[1024, 384]",4,0,8,canonical,0.2765119149989914,1,0,2,18874368
1,512,transformer.h.3.mlp.w2.weight,transformer.h.3.mlp.w2.weight,"[1024, 384]",8,0,8,canonical,0.39101872900209855,1,0,2,18874368
1,512,transformer.h.3.mlp.w2.weight,transformer.h.3.mlp.w2.weight,"[1024, 384]",16,0,8,canonical,0.5121131810010411,1,0,2,18874368
1,512,transformer.h.3.mlp.w2.weight,transformer.h.3.mlp.w2.weight,"[1024, 384]",1,2,8,canonical,0.6219317079958273,3,2,6,56623104
1,512,transformer.h.3.mlp.w2.weight,transformer.h.3.mlp.w2.weight,"[1024, 384]",2,2,8,canonical,0.7310538059973624,3,2,6,56623104
1,512,transformer.h.3.mlp.w2.weight,transformer.h.3.mlp.w2.weight,"[1024, 384]",4,2,8,canonical,0.8435850850073621,3,2,6,56623104
1,512,transformer.h.3.mlp.w2.weight,transformer.h.3.mlp.w2.weight,"[1024, 384]",8,2,8,canonical,0.9463096679974115,3,2,6,56623104
1,512,transformer.h.3.mlp.w2.weight,transformer.h.3.mlp.w2.weight,"[1024, 384]",16,2,8,canonical,1.0556292719993507,3,2,6,56623104
1,512,transformer.h.3.mlp.w2.weight,transformer.h.3.mlp.w2.weight,"[1024, 384]",1,4,8,canonical,1.1682990989938844,5,4,10,94371840
1,512,transformer.h.3.mlp.w2.weight,transformer.h.3.mlp.w2.weight,"[1024, 384]",2,4,8,canonical,1.3275252029998228,5,4,10,94371840
1,512,transformer.h.3.mlp.w2.weight,transformer.h.3.mlp.w2.weight,"[1024, 384]",4,4,8,canonical,1.4810543850035174,5,4,10,94371840
1,512,transformer.h.3.mlp.w2.weight,transformer.h.3.mlp.w2.weight,"[1024, 384]",8,4,8,canonical,1.6475194160011597,5,4,10,94371840
1,512,transformer.h.3.mlp.w2.weight,transformer.h.3.mlp.w2.weight,"[1024, 384]",16,4,8,canonical,1.8216066510067321,5,4,10,94371840
1,512,transformer.h.3.mlp.w2.weight,transformer.h.3.mlp.w2.weight,"[1024, 384]",1,0,0,randomized,0.024584074009908363,1,0,2,12582912
1,512,transformer.h.3.mlp.w2.weight,transformer.h.3.mlp.w2.weight,"[1024, 384]",2,0,0,randomized,0.14359775600314606,1,0,2,12582912
1,512,transformer.h.3.mlp.w2.weight,transformer.h.3.mlp.w2.weight,"[1024, 384]",4,0,0,randomized,0.26929182100866456,1,0,2,12582912
1,512,transformer.h.3.mlp.w2.weight,transformer.h.3.mlp.w2.weight,"[1024, 384]",8,0,0,randomized,0.38655018800636753,1,0,2,12582912
1,512,transformer.h.3.mlp.w2.weight,transformer.h.3.mlp.w2.weight,"[1024, 384]",16,0,0,randomized,0.498257751998608,1,0,2,12582912
1,512,transformer.h.3.mlp.w2.weight,transformer.h.3.mlp.w2.weight,"[1024, 384]",1,2,0,randomized,0.6079513590084389,3,2,6,37748736
1,512,transformer.h.3.mlp.w2.weight,transformer.h.3.mlp.w2.weight,"[1024, 384]",2,2,0,randomized,0.7214105470047798,3,2,6,37748736
1,512,transformer.h.3.mlp.w2.weight,transformer.h.3.mlp.w2.weight,"[1024, 384]",4,2,0,randomized,0.8353479340003105,3,2,6,37748736
1,512,transformer.h.3.mlp.w2.weight,transformer.h.3.mlp.w2.weight,"[1024, 384]",8,2,0,randomized,0.9459913120081183,3,2,6,37748736
1,512,transformer.h.3.mlp.w2.weight,transformer.h.3.mlp.w2.weight,"[1024, 384]",16,2,0,randomized,1.0519198100082576,3,2,6,37748736
1,512,transformer.h.3.mlp.w2.weight,transformer.h.3.mlp.w2.weight,"[1024, 384]",1,4,0,randomized,1.1719148720003432,5,4,10,62914560
1,512,transformer.h.3.mlp.w2.weight,transformer.h.3.mlp.w2.weight,"[1024, 384]",2,4,0,randomized,1.2808794940065127,5,4,10,62914560
1,512,transformer.h.3.mlp.w2.weight,transformer.h.3.mlp.w2.weight,"[1024, 384]",4,4,0,randomized,1.392486648997874,5,4,10,62914560
1,512,transformer.h.3.mlp.w2.weight,transformer.h.3.mlp.w2.weight,"[1024, 384]",8,4,0,randomized,1.502097260003211,5,4,10,62914560
1,512,transformer.h.3.mlp.w2.weight,transformer.h.3.mlp.w2.weight,"[1024, 384]",16,4,0,randomized,1.6159481490030885,5,4,10,62914560
1,512,transformer.h.3.mlp.w2.weight,transformer.h.3.mlp.w2.weight,"[1024, 384]",1,0,8,randomized,0.029819358009262942,1,0,2,18874368
1,512,transformer.h.3.mlp.w2.weight,transformer.h.3.mlp.w2.weight,"[1024, 384]",2,0,8,randomized,0.133750177003094,1,0,2,18874368
1,512,transformer.h.3.mlp.w2.weight,transformer.h.3.mlp.w2.weight,"[1024, 384]",4,0,8,randomized,0.25148977000208106,1,0,2,18874368
1,512,transformer.h.3.mlp.w2.weight,transformer.h.3.mlp.w2.weight,"[1024, 384]",8,0,8,randomized,0.3586534619971644,1,0,2,18874368
1,512,transformer.h.3.mlp.w2.weight,transformer.h.3.mlp.w2.weight,"[1024, 384]",16,0,8,randomized,0.47303545000613667,1,0,2,18874368
1,512,transformer.h.3.mlp.w2.weight,transformer.h.3.mlp.w2.weight,"[1024, 384]",1,2,8,randomized,0.6706768310104962,3,2,6,56623104
1,512,transformer.h.3.mlp.w2.weight,transformer.h.3.mlp.w2.weight,"[1024, 384]",2,2,8,randomized,0.7940021469985368,3,2,6,56623104
1,512,transformer.h.3.mlp.w2.weight,transformer.h.3.mlp.w2.weight,"[1024, 384]",4,2,8,randomized,0.907701618009014,3,2,6,56623104
1,512,transformer.h.3.mlp.w2.weight,transformer.h.3.mlp.w2.weight,"[1024, 384]",8,2,8,randomized,1.015623819999746,3,2,6,56623104
1,512,transformer.h.3.mlp.w2.weight,transformer.h.3.mlp.w2.weight,"[1024, 384]",16,2,8,randomized,1.1259048350038938,3,2,6,56623104
1,512,transformer.h.3.mlp.w2.weight,transformer.h.3.mlp.w2.weight,"[1024, 384]",1,4,8,randomized,1.2361116550018778,5,4,10,94371840
1,512,transformer.h.3.mlp.w2.weight,transformer.h.3.mlp.w2.weight,"[1024, 384]",2,4,8,randomized,1.3983824970055139,5,4,10,94371840
1,512,transformer.h.3.mlp.w2.weight,transformer.h.3.mlp.w2.weight,"[1024, 384]",4,4,8,randomized,1.5531219609983964,5,4,10,94371840
1,512,transformer.h.3.mlp.w2.weight,transformer.h.3.mlp.w2.weight,"[1024, 384]",8,4,8,randomized,1.724542518000817,5,4,10,94371840
1,512,transformer.h.3.mlp.w2.weight,transformer.h.3.mlp.w2.weight,"[1024, 384]",16,4,8,randomized,1.9165478490031091,5,4,10,94371840
1,512,transformer.h.3.mlp.c_proj.weight,transformer.h.3.mlp.c_proj.weight,"[384, 1024]",1,0,0,canonical,0.023897231003502384,0,1,2,12582912
1,512,transformer.h.3.mlp.c_proj.weight,transformer.h.3.mlp.c_proj.weight,"[384, 1024]",2,0,0,canonical,0.1431913240085123,0,1,2,12582912
1,512,transformer.h.3.mlp.c_proj.weight,transformer.h.3.mlp.c_proj.weight,"[384, 1024]",4,0,0,canonical,0.2590363449999131,0,1,2,12582912
1,512,transformer.h.3.mlp.c_proj.weight,transformer.h.3.mlp.c_proj.weight,"[384, 1024]",8,0,0,canonical,0.3869989500090014,0,1,2,12582912
1,512,transformer.h.3.mlp.c_proj.weight,transformer.h.3.mlp.c_proj.weight,"[384, 1024]",16,0,0,canonical,0.5034202390088467,0,1,2,12582912
1,512,transformer.h.3.mlp.c_proj.weight,transformer.h.3.mlp.c_proj.weight,"[384, 1024]",1,2,0,canonical,0.6215261190081947,2,3,6,37748736
1,512,transformer.h.3.mlp.c_proj.weight,transformer.h.3.mlp.c_proj.weight,"[384, 1024]",2,2,0,canonical,0.7415130840090569,2,3,6,37748736
1,512,transformer.h.3.mlp.c_proj.weight,transformer.h.3.mlp.c_proj.weight,"[384, 1024]",4,2,0,canonical,0.8557218120113248,2,3,6,37748736
1,512,transformer.h.3.mlp.c_proj.weight,transformer.h.3.mlp.c_proj.weight,"[384, 1024]",8,2,0,canonical,0.9645331440115115,2,3,6,37748736
1,512,transformer.h.3.mlp.c_proj.weight,transformer.h.3.mlp.c_proj.weight,"[384, 1024]",16,2,0,canonical,1.0829892559995642,2,3,6,37748736
1,512,transformer.h.3.mlp.c_proj.weight,transformer.h.3.mlp.c_proj.weight,"[384, 1024]",1,4,0,canonical,1.2041437240113737,4,5,10,62914560
1,512,transformer.h.3.mlp.c_proj.weight,transformer.h.3.mlp.c_proj.weight,"[384, 1024]",2,4,0,canonical,1.3288403520127758,4,5,10,62914560
1,512,transformer.h.3.mlp.c_proj.weight,transformer.h.3.mlp.c_proj.weight,"[384, 1024]",4,4,0,canonical,1.451307800001814,4,5,10,62914560
1,512,transformer.h.3.mlp.c_proj.weight,transformer.h.3.mlp.c_proj.weight,"[384, 1024]",8,4,0,canonical,1.5709141170082148,4,5,10,62914560
1,512,transformer.h.3.mlp.c_proj.weight,transformer.h.3.mlp.c_proj.weight,"[384, 1024]",16,4,0,canonical,1.7196844040008727,4,5,10,62914560
1,512,transformer.h.3.mlp.c_proj.weight,transformer.h.3.mlp.c_proj.weight,"[384, 1024]",1,0,8,canonical,0.03250943899911363,0,1,2,18874368
1,512,transformer.h.3.mlp.c_proj.weight,transformer.h.3.mlp.c_proj.weight,"[384, 1024]",2,0,8,canonical,0.1509062709956197,0,1,2,18874368
1,512,transformer.h.3.mlp.c_proj.weight,transformer.h.3.mlp.c_proj.weight,"[384, 1024]",4,0,8,canonical,0.26895267800136935,0,1,2,18874368
1,512,transformer.h.3.mlp.c_proj.weight,transformer.h.3.mlp.c_proj.weight,"[384, 1024]",8,0,8,canonical,0.3859893990011187,0,1,2,18874368
1,512,transformer.h.3.mlp.c_proj.weight,transformer.h.3.mlp.c_proj.weight,"[384, 1024]",16,0,8,canonical,0.5073654349980643,0,1,2,18874368
1,512,transformer.h.3.mlp.c_proj.weight,transformer.h.3.mlp.c_proj.weight,"[384, 1024]",1,2,8,canonical,0.6276799890038092,2,3,6,56623104
1,512,transformer.h.3.mlp.c_proj.weight,transformer.h.3.mlp.c_proj.weight,"[384, 1024]",2,2,8,canonical,0.7436871030076873,2,3,6,56623104
1,512,transformer.h.3.mlp.c_proj.weight,transformer.h.3.mlp.c_proj.weight,"[384, 1024]",4,2,8,canonical,0.8708906469983049,2,3,6,56623104
