shape,rank,iterations,oversampling,initialization,relative_excess_error,runtime_seconds,update_cosine
"[1152, 384]",2,2,0,randomized,4.573135470309353e-07,0.9370045860123355,0.6019089221954346
"[1152, 384]",4,2,0,randomized,1.541804158478044e-05,1.064065534999827,0.6492658257484436
"[1152, 384]",8,2,0,randomized,0.0017385809915140271,1.1903720520058414,0.7233728766441345
"[1152, 384]",16,2,0,randomized,0.035481300204992294,1.3187930470012361,0.7983229160308838
"[1152, 384]",1,4,0,randomized,-9.906855069630183e-08,1.437048648003838,0.5659752488136292
"[1152, 384]",2,4,0,randomized,0.0,1.5609837619995233,0.6017377376556396
"[1152, 384]",4,4,0,randomized,-2.0741759954034933e-07,1.690390103001846,0.650115966796875
"[1152, 384]",8,4,0,randomized,6.409272828022949e-06,1.8249457650090335,0.7223291993141174
"[1152, 384]",16,4,0,randomized,0.005460224114358425,1.958418418013025,0.8085737228393555
"[1152, 384]",1,0,8,randomized,0.5278810262680054,0.02782627599663101,0.4793282747268677
"[1152, 384]",2,0,8,randomized,0.7575559020042419,0.15217177299200557,0.47595441341400146
"[1152, 384]",4,0,8,randomized,1.1175025701522827,0.2769437039969489,0.4794561266899109
"[1152, 384]",8,0,8,randomized,1.6816494464874268,0.40290230499522295,0.4837720990180969
"[1152, 384]",16,0,8,randomized,2.6639301776885986,0.5284950019995449,0.48133766651153564
"[1152, 384]",1,2,8,randomized,9.906855069630183e-08,0.6433741299988469,0.5659629702568054
"[1152, 384]",2,2,8,randomized,-1.1432838675773382e-07,0.7747055949876085,0.6019291877746582
"[1152, 384]",4,2,8,randomized,8.988096169559867e-07,0.9035507239896106,0.650114893913269
"[1152, 384]",8,2,8,randomized,4.433811773196794e-05,1.0270647930010455,0.7231178879737854
"[1152, 384]",16,2,8,randomized,0.003988656681030989,1.149986196993268,0.8096939921379089
"[1152, 384]",1,4,8,randomized,0.0,1.2738858649972826,0.5659694671630859
"[1152, 384]",2,4,8,randomized,0.0,1.4395428899879334,0.6017268896102905
"[1152, 384]",4,4,8,randomized,6.913919747830732e-08,1.6009700559952762,0.6501117944717407
"[1152, 384]",8,4,8,randomized,2.6339475311942806e-07,1.9199090039910516,0.7219613790512085
"[1152, 384]",16,4,8,randomized,7.024631486274302e-05,2.1067064959934214,0.8105670809745789
"[384, 384]",1,0,0,canonical,0.45292526483535767,0.01339644700055942,0.47440004348754883
"[384, 384]",2,0,0,canonical,0.6192691326141357,0.08407186399563216,0.47550931572914124
"[384, 384]",4,0,0,canonical,0.947493851184845,0.14410165399021935,0.4760429859161377
"[384, 384]",8,0,0,canonical,1.4499725103378296,0.20350307399348821,0.47870877385139465
"[384, 384]",16,0,0,canonical,2.330430269241333,0.26174323000304867,0.4810054898262024
"[384, 384]",1,2,0,canonical,6.236076188770312e-08,0.31619627799955197,0.556925356388092
"[384, 384]",2,2,0,canonical,8.363199412997346e-07,0.3766479579935549,0.5817839503288269
"[384, 384]",4,2,0,canonical,1.99044789042091e-05,0.4358086449938128,0.6342779397964478
"[384, 384]",8,2,0,canonical,0.0004945750697515905,0.49172433400235604,0.6993138790130615
"[384, 384]",16,2,0,canonical,0.03782973438501358,0.5501373979932396,0.7755089998245239
"[384, 384]",1,4,0,canonical,0.0,0.6081593330018222,0.5569797158241272
"[384, 384]",2,4,0,canonical,-6.969332844164455e-08,0.6620294199965429,0.5813723802566528
"[384, 384]",4,4,0,canonical,-2.5195541297762247e-07,0.717952773993602,0.6342670917510986
"[384, 384]",8,4,0,canonical,2.1176410882617347e-06,0.7718608979921555,0.6985036134719849
"[384, 384]",16,4,0,canonical,0.014595981687307358,0.8350768859963864,0.7816463708877563
"[384, 384]",1,0,8,canonical,0.44733449816703796,0.013363261998165399,0.47407492995262146
"[384, 384]",2,0,8,canonical,0.6099697947502136,0.08175448000838514,0.47723355889320374
"[384, 384]",4,0,8,canonical,0.9346323609352112,0.15588797400414478,0.4762793779373169
"[384, 384]",8,0,8,canonical,1.4308239221572876,0.21530656800314318,0.4802374243736267
"[384, 384]",16,0,8,canonical,2.3004517555236816,0.274495976002072,0.48362407088279724
"[384, 384]",1,2,8,canonical,-6.236076188770312e-08,0.3411610170005588,0.5568543076515198
"[384, 384]",2,2,8,canonical,-8.363199412997346e-07,0.40573591900465544,0.5814730525016785
"[384, 384]",4,2,8,canonical,2.0156433038209798e-06,0.4731423720077146,0.6343681216239929
"[384, 384]",8,2,8,canonical,6.532922998303548e-05,0.5387309540092247,0.6991540193557739
"[384, 384]",16,2,8,canonical,0.004631760995835066,0.6040397970064078,0.7883464694023132
"[384, 384]",1,4,8,canonical,-6.236076188770312e-08,0.6654717780038482,0.5569478869438171
"[384, 384]",2,4,8,canonical,-6.969332844164455e-08,0.7427671150071546,0.5814332962036133
"[384, 384]",4,4,8,canonical,-1.6797028479231813e-07,0.8263329640030861,0.6342166662216187
"[384, 384]",8,4,8,canonical,-2.117641173526863e-07,0.9082750040106475,0.6982865333557129
"[384, 384]",16,4,8,canonical,5.8733879995997995e-05,0.999439812003402,0.7910203337669373
"[384, 384]",1,0,0,randomized,0.4499243497848511,0.011055776005377993,0.47600114345550537
"[384, 384]",2,0,0,randomized,0.6170300245285034,0.06277973800024483,0.4803456962108612
"[384, 384]",4,0,0,randomized,0.9436105489730835,0.12365253100870177,0.4793556332588196
"[384, 384]",8,0,0,randomized,1.444200873374939,0.17770008801016957,0.4837316572666168
"[384, 384]",16,0,0,randomized,2.3217082023620605,0.29971648700302467,0.48028701543807983
"[384, 384]",1,2,0,randomized,0.0,0.3819586430035997,0.5570334792137146
"[384, 384]",2,2,0,randomized,1.254479911949602e-06,0.4396018660045229,0.5818438529968262
"[384, 384]",4,2,0,randomized,2.4607646992080845e-05,0.502655231000972,0.6342015266418457
"[384, 384]",8,2,0,randomized,0.000981844263151288,0.560221994004678,0.6956566572189331
"[384, 384]",16,2,0,randomized,0.04119032248854637,0.6179081050067907,0.7751657366752625
"[384, 384]",1,4,0,randomized,0.0,0.6746472930099117,0.5569797158241272
"[384, 384]",2,4,0,randomized,6.969332844164455e-08,0.7306261490011821,0.5814200043678284
"[384, 384]",4,4,0,randomized,0.0,0.7900550280028256,0.6342222094535828
"[384, 384]",8,4,0,randomized,1.0588205441308673e-05,0.8529350960016018,0.698750913143158
"[384, 384]",16,4,0,randomized,0.016880476847290993,0.9176849450013833,0.7844153046607971
"[384, 384]",1,0,8,randomized,0.4294178783893585,0.018685978997382335,0.4772781729698181
"[384, 384]",2,0,8,randomized,0.5869444012641907,0.08531502199184615,0.4754391014575958
"[384, 384]",4,0,8,randomized,0.9052780270576477,0.182626336987596,0.4784337878227234
"[384, 384]",8,0,8,randomized,1.3914514780044556,0.26019452398759313,0.47884878516197205
"[384, 384]",16,0,8,randomized,2.2473084926605225,0.32498561099055223,0.48002466559410095
"[384, 384]",1,2,8,randomized,6.236076188770312e-08,0.3862407049891772,0.5569194555282593
"[384, 384]",2,2,8,randomized,-2.787733137665782e-07,0.4434261379938107,0.5815441608428955
"[384, 384]",4,2,8,randomized,6.130915153335081e-06,0.5020324879878899,0.6340636014938354
"[384, 384]",8,2,8,randomized,0.00013764666800852865,0.5571060469956137,0.6965899467468262
"[384, 384]",16,2,8,randomized,0.004754129331558943,0.6169349839910865,0.7876083850860596
"[384, 384]",1,4,8,randomized,-6.236076188770312e-08,0.673975937999785,0.556979775428772
"[384, 384]",2,4,8,randomized,0.0,0.7605301379953744,0.5814332962036133
"[384, 384]",4,4,8,randomized,-8.398514239615906e-08,0.8687804029905237,0.634209156036377
"[384, 384]",8,4,8,randomized,0.0,0.9569216379895806,0.6983401775360107
"[384, 384]",16,4,8,randomized,0.00017360725905746222,1.0418305859930115,0.7909842729568481
"[1024, 384]",1,0,0,canonical,0.34175968170166016,0.02684218499052804,0.7202883362770081
"[1024, 384]",2,0,0,canonical,0.5249602198600769,0.14549744100077078,0.7212445139884949
"[1024, 384]",4,0,0,canonical,0.7416773438453674,0.2593082450039219,0.7221770882606506
"[1024, 384]",8,0,0,canonical,1.0446430444717407,0.3799615559983067,0.7240220308303833
"[1024, 384]",16,0,0,canonical,1.5601476430892944,0.5006267059943639,0.7265071272850037
"[1024, 384]",1,2,0,canonical,-6.084747639079069e-08,0.6157030809990829,0.7841756939888
"[1024, 384]",2,2,0,canonical,1.8737483742370387e-06,0.7284874939941801,0.8098101615905762
"[1024, 384]",4,2,0,canonical,0.000105898296169471,0.8346574219904142,0.8362672924995422
"[1024, 384]",8,2,0,canonical,0.0029080305248498917,0.9528431459912099,0.8708716034889221
"[1024, 384]",16,2,0,canonical,0.02454272098839283,1.069692841003416,0.9040603637695312
"[1024, 384]",1,4,0,canonical,0.0,1.1934284019953338,0.78422611951828
"[1024, 384]",2,4,0,canonical,-1.3879618165901775e-07,1.3129845819930779,0.8096996545791626
"[1024, 384]",4,4,0,canonical,1.590064471201913e-07,1.4289410509954905,0.8359333872795105
"[1024, 384]",8,4,0,canonical,3.303304038126953e-05,1.5412463899992872,0.8706425428390503
"[1024, 384]",16,4,0,canonical,0.003826927626505494,1.6535737230005907,0.9066716432571411
"[1024, 384]",1,0,8,canonical,0.33776310086250305,0.026271298003848642,0.7208162546157837
"[1024, 384]",2,0,8,canonical,0.519049346446991,0.1433351000014227,0.7217991948127747
"[1024, 384]",4,0,8,canonical,0.7327650189399719,0.2568908800021745,0.723588764667511
"[1024, 384]",8,0,8,canonical,1.0318009853363037,0.3917449319997104,0.7255558371543884
"[1024, 384]",16,0,8,canonical,1.5405898094177246,0.507174518003012,0.728762149810791
"[1024, 384]",1,2,8,canonical,-6.084747639079069e-08,0.6202336220012512,0.7842230200767517
"[1024, 384]",2,2,8,canonical,-4.1638853076619853e-07,0.7516827810031828,0.8096315264701843
"[1024, 384]",4,2,8,canonical,2.703109657886671e-06,0.8763930249988334,0.8360558152198792
"[1024, 384]",8,2,8,canonical,0.00010181288962485269,0.993741382000735,0.8710423707962036
"[1024, 384]",16,2,8,canonical,0.0028434477280825377,1.1126582660072017,0.9078382849693298
"[1024, 384]",1,4,8,canonical,0.0,1.238210349009023,0.78422611951828
"[1024, 384]",2,4,8,canonical,0.0,1.4091694360104157,0.8097001910209656
"[1024, 384]",4,4,8,canonical,-7.950322356009565e-08,1.5771092630020576,0.8359662294387817
"[1024, 384]",8,4,8,canonical,-4.6789011776127154e-07,1.7429043160082074,0.8705791234970093
"[1024, 384]",16,4,8,canonical,6.917478458490223e-05,1.9078814790118486,0.9079357385635376
"[1024, 384]",1,0,0,randomized,0.34642449021339417,0.026179020991548896,0.7205043435096741
"[1024, 384]",2,0,0,randomized,0.5295359492301941,0.1460128159960732,0.7234032154083252
"[1024, 384]",4,0,0,randomized,0.7474262118339539,0.26582891900034156,0.7229552865028381
"[1024, 384]",8,0,0,randomized,1.0514042377471924,0.38088714599143714,0.7233636975288391
"[1024, 384]",16,0,0,randomized,1.5691149234771729,0.49662895100482274,0.7258493900299072
"[1024, 384]",1,2,0,randomized,0.0,0.6082388840004569,0.7842079997062683
"[1024, 384]",2,2,0,randomized,1.110369453272142e-06,0.7240664179989835,0.8095466494560242
"[1024, 384]",4,2,0,randomized,3.124476643279195e-05,0.837700987001881,0.8360176682472229
"[1024, 384]",8,2,0,randomized,0.0014629052020609379,0.9532188430021051,0.8706859946250916
"[1024, 384]",16,2,0,randomized,0.021905623376369476,1.067604048002977,0.9050717353820801
"[1024, 384]",1,4,0,randomized,6.084747639079069e-08,1.1934127300046384,0.7842262387275696
"[1024, 384]",2,4,0,randomized,-1.3879618165901775e-07,1.3268465449946234,0.8096972703933716
"[1024, 384]",4,4,0,randomized,-3.180128942403826e-07,1.4421928459923947,0.8359372615814209
"[1024, 384]",8,4,0,randomized,1.721835542412009e-05,1.5598421809991123,0.8709502816200256
"[1024, 384]",16,4,0,randomized,0.004420844372361898,1.6771673710027244,0.9075318574905396
"[1024, 384]",1,0,8,randomized,0.3340988755226135,0.026836206001462415,0.7243714332580566
"[1024, 384]",2,0,8,randomized,0.513586163520813,0.13509823600179516,0.7248923182487488
"[1024, 384]",4,0,8,randomized,0.7244661450386047,0.24288949200126808,0.7258213758468628
"[1024, 384]",8,0,8,randomized,1.0219260454177856,0.3734722770022927,0.726857602596283
"[1024, 384]",16,0,8,randomized,1.5293680429458618,0.5047311130037997,0.7277047634124756
"[1024, 384]",1,2,8,randomized,-1.825424220669447e-07,0.6274775230122032,0.7842133045196533
"[1024, 384]",2,2,8,randomized,0.0,0.7579728190030437,0.8096956610679626
"[1024, 384]",4,2,8,randomized,2.146587121387711e-06,0.8972716470016167,0.8360656499862671
"[1024, 384]",8,2,8,randomized,0.00017854686302598566,1.025696462005726,0.8706842660903931
"[1024, 384]",16,2,8,randomized,0.003105231560766697,1.151338770010625,0.9080326557159424
"[1024, 384]",1,4,8,randomized,6.084747639079069e-08,1.2775497990078293,0.78422611951828
"[1024, 384]",2,4,8,randomized,-1.3879618165901775e-07,1.4326266550051514,0.8097002506256104
"[1024, 384]",4,4,8,randomized,7.950322356009565e-08,1.7595467640057905,0.8359672427177429
"[1024, 384]",8,4,8,randomized,1.8715604710450862e-07,1.9626317030051723,0.8705329298973083
"[1024, 384]",16,4,8,randomized,0.00010335112165194005,2.152649958006805,0.9076303839683533
"[1024, 384]",1,0,0,canonical,0.32484114170074463,0.023478723000152968,0.7213195562362671
"[1024, 384]",2,0,0,canonical,0.48746824264526367,0.1353539539995836,0.7219988703727722
"[1024, 384]",4,0,0,canonical,0.688525915145874,0.2575439319916768,0.7232088446617126
"[1024, 384]",8,0,0,canonical,0.9866061210632324,0.38587359299708623,0.724845290184021
"[1024, 384]",16,0,0,canonical,1.4923408031463623,0.5146521229908103,0.7276493906974792
"[1024, 384]",1,2,0,canonical,-6.324901846710418e-08,0.6422900449979352,0.7818336486816406
"[1024, 384]",2,2,0,canonical,3.2063855996966595e-06,0.7814762449997943,0.8051081299781799
"[1024, 384]",4,2,0,canonical,8.884692215360701e-05,0.9232819189928705,0.8324263691902161
"[1024, 384]",8,2,0,canonical,0.0031531041022390127,1.0493377789971419,0.864901602268219
"[1024, 384]",16,2,0,canonical,0.022192319855093956,1.1717548949964112,0.8995165824890137
"[1024, 384]",1,4,0,canonical,0.0,1.2875115479982924,0.7817847728729248
"[1024, 384]",2,4,0,canonical,0.0,1.4168883739912417,0.8052775859832764
"[1024, 384]",4,4,0,canonical,-2.434162240660953e-07,1.5304652519989759,0.832304060459137
"[1024, 384]",8,4,0,canonical,4.929716669721529e-05,1.651707915996667,0.8659346699714661
"[1024, 384]",16,4,0,canonical,0.003848104039207101,1.7666016519942787,0.9020944833755493
"[1024, 384]",1,0,8,canonical,0.3211000859737396,0.032804388989461586,0.7216138243675232
"[1024, 384]",2,0,8,canonical,0.4822324216365814,0.14741311999387108,0.722976803779602
"[1024, 384]",4,0,8,canonical,0.6805171966552734,0.26317240500065964,0.724144458770752
"[1024, 384]",8,0,8,canonical,0.9747916460037231,0.3990813359996537,0.726227343082428
"[1024, 384]",16,0,8,canonical,1.4738736152648926,0.5229858059901744,0.729253351688385
"[1024, 384]",1,2,8,canonical,0.0,0.6396834049955942,0.7817318439483643
"[1024, 384]",2,2,8,canonical,1.4250602475840424e-07,0.7512085759954061,0.8052718639373779
"[1024, 384]",4,2,8,canonical,5.436295396066271e-06,0.8571650239900919,0.832417368888855
"[1024, 384]",8,2,8,canonical,8.576749678468332e-05,0.9803112349909497,0.8654811382293701
"[1024, 384]",16,2,8,canonical,0.002549309516325593,1.1014310019963887,0.9022853374481201
"[1024, 384]",1,4,8,canonical,0.0,1.2165899419924244,0.7817850708961487
"[1024, 384]",2,4,8,canonical,7.125301237920212e-08,1.3796647019917145,0.8052688241004944
"[1024, 384]",4,4,8,canonical,1.6227747323682706e-07,1.5388100549898809,0.8322959542274475
"[1024, 384]",8,4,8,canonical,-9.572265469159902e-08,1.7004543249931885,0.8653491735458374
"[1024, 384]",16,4,8,canonical,6.260701775318012e-05,1.8489974199910648,0.9022201299667358
"[1024, 384]",1,0,0,randomized,0.3291967213153839,0.02060475599137135,0.7202882766723633
"[1024, 384]",2,0,0,randomized,0.49183475971221924,0.13957420499355067,0.7210485339164734
"[1024, 384]",4,0,0,randomized,0.6940875053405762,0.2548716500023147,0.7231939435005188
"[1024, 384]",8,0,0,randomized,0.9927307963371277,0.3752442769909976,0.722893476486206
"[1024, 384]",16,0,0,randomized,1.5008668899536133,0.4846624369965866,0.7236806154251099
"[1024, 384]",1,2,0,randomized,-1.8974705540131254e-07,0.5990841879975051,0.7816870212554932
"[1024, 384]",2,2,0,randomized,6.412771540453832e-07,0.7248525070026517,0.8052653670310974
"[1024, 384]",4,2,0,randomized,5.444409543997608e-05,0.8542340150015661,0.8325473666191101
"[1024, 384]",8,2,0,randomized,0.0011383338132873178,0.9681725629925495,0.8653687238693237
"[1024, 384]",16,2,0,randomized,0.02321365848183632,1.0882210720010335,0.8985925316810608
"[1024, 384]",1,4,0,randomized,-6.324901846710418e-08,1.2010752929927548,0.7817848324775696
"[1024, 384]",2,4,0,randomized,7.125301237920212e-08,1.3194572719949065,0.8052712082862854
"[1024, 384]",4,4,0,randomized,-3.2455494647365413e-07,1.431451502998243,0.8323444128036499
"[1024, 384]",8,4,0,randomized,1.3209725693741348e-05,1.5533032899984391,0.8651676774024963
"[1024, 384]",16,4,0,randomized,0.0037934433203190565,1.6653829639981268,0.9025500416755676
"[1024, 384]",1,0,8,randomized,0.31812649965286255,0.02773525399970822,0.7224237322807312
"[1024, 384]",2,0,8,randomized,0.4775141775608063,0.20115594200615305,0.7226112484931946
"[1024, 384]",4,0,8,randomized,0.672225296497345,0.35758125899883453,0.7249407172203064
"[1024, 384]",8,0,8,randomized,0.9653466939926147,0.4725379070005147,0.727759838104248
"[1024, 384]",16,0,8,randomized,1.4633558988571167,0.5978154160111444,0.7280714511871338
"[1024, 384]",1,2,8,randomized,1.2649803693420836e-07,0.715474541997537,0.7817720174789429
"[1024, 384]",2,2,8,randomized,2.1375903713760636e-07,0.8284217170003103,0.805217981338501
"[1024, 384]",4,2,8,randomized,2.7587170734477695e-06,0.9443752000079257,0.8324620723724365
"[1024, 384]",8,2,8,randomized,0.0001355432759737596,1.0572988680069102,0.865628182888031
"[1024, 384]",16,2,8,randomized,0.0037177731283009052,1.1727556890109554,0.9025323987007141
"[1024, 384]",1,4,8,randomized,0.0,1.2921426000102656,0.7817850708961487
"[1024, 384]",2,4,8,randomized,0.0,1.4502632210060256,0.8052673935890198
"[1024, 384]",4,4,8,randomized,0.0,1.7197243749978952,0.8323091864585876
"[1024, 384]",8,4,8,randomized,0.0,1.905034819006687,0.8652576208114624
"[1024, 384]",16,4,8,randomized,8.620504377176985e-05,2.069104854002944,0.9024733304977417
"[384, 1024]",1,0,0,canonical,0.23688222467899323,0.02047194000624586,0.7204365134239197
"[384, 1024]",2,0,0,canonical,0.33815327286720276,0.1376060090115061,0.7218360900878906
"[384, 1024]",4,0,0,canonical,0.520907461643219,0.2622307520068716,0.7231214046478271
"[384, 1024]",8,0,0,canonical,0.7984789609909058,0.3791964470001403,0.7244619727134705
"[384, 1024]",16,0,0,canonical,1.2590224742889404,0.4955387049994897,0.7258463501930237
"[384, 1024]",1,2,0,canonical,6.794334694859572e-07,0.6250802790018497,0.7767685055732727
"[384, 1024]",2,2,0,canonical,6.342667347780662e-06,0.7455203139979858,0.795378565788269
"[384, 1024]",4,2,0,canonical,3.844312595902011e-05,0.8728605100041023,0.827697217464447
"[384, 1024]",8,2,0,canonical,0.0010415498400107026,0.9970609000010882,0.8636228442192078
"[384, 1024]",16,2,0,canonical,0.018892275169491768,1.1144117660005577,0.9020974636077881
"[384, 1024]",1,4,0,canonical,0.0,1.228289254999254,0.7767241597175598
"[384, 1024]",2,4,0,canonical,1.475038970966125e-07,1.3451743730111048,0.7952724099159241
"[384, 1024]",4,4,0,canonical,4.206031292142143e-07,1.4671083069988526,0.8276231288909912
"[384, 1024]",8,4,0,canonical,8.188599167624488e-06,1.5865392530104145,0.8637892603874207
"[384, 1024]",16,4,0,canonical,0.0023977593518793583,1.7054362920025596,0.9044991135597229
"[384, 1024]",1,0,8,canonical,0.23072221875190735,0.028097197005990893,0.7212148308753967
"[384, 1024]",2,0,8,canonical,0.33044782280921936,0.1438696400000481,0.7227267026901245
"[384, 1024]",4,0,8,canonical,0.5094783306121826,0.26699499700043816,0.7247169017791748
"[384, 1024]",8,0,8,canonical,0.7815257906913757,0.38517165700613987,0.7267962098121643
"[384, 1024]",16,0,8,canonical,1.2341862916946411,0.5037331030034693,0.7285774350166321
"[384, 1024]",1,2,8,canonical,2.7177338779438287e-07,0.6282027560082497,0.7767274975776672
"[384, 1024]",2,2,8,canonical,-7.375194854830625e-08,0.7590548370062606,0.7954434156417847
"[384, 1024]",4,2,8,canonical,2.2712567897542613e-06,0.8813694179989398,0.827690601348877
"[384, 1024]",8,2,8,canonical,5.7020610256586224e-05,1.0030054000089876,0.8635084629058838
"[384, 1024]",16,2,8,canonical,0.0034438781440258026,1.1273797470057616,0.9040334224700928
"[384, 1024]",1,4,8,canonical,0.0,1.2463438859995222,0.7767252922058105
"[384, 1024]",2,4,8,canonical,-7.375194854830625e-08,1.4174540280073415,0.7952814102172852
"[384, 1024]",4,4,8,canonical,1.682412573700276e-07,1.6057109859975753,0.8276413083076477
"[384, 1024]",8,4,8,canonical,0.0,1.7926295200013556,0.8637519478797913
"[384, 1024]",16,4,8,canonical,8.062549022724852e-05,2.0586689530027797,0.9048967957496643
"[384, 1024]",1,0,0,randomized,0.24115926027297974,0.02460244898975361,0.7203980088233948
"[384, 1024]",2,0,0,randomized,0.3423774838447571,0.14629022299777716,0.7216169834136963
"[384, 1024]",4,0,0,randomized,0.5253279805183411,0.2754060000006575,0.7218777537345886
"[384, 1024]",8,0,0,randomized,0.8032180070877075,0.39899026999773923,0.7241666316986084
"[384, 1024]",16,0,0,randomized,1.2650151252746582,0.516311870989739,0.7250925898551941
"[384, 1024]",1,2,0,randomized,6.794334694859572e-07,0.637158929996076,0.7768296003341675
"[384, 1024]",2,2,0,randomized,1.8437987137076561e-06,0.7508190439984901,0.7952886819839478
"[384, 1024]",4,2,0,randomized,6.519348244182765e-05,0.8732329740014393,0.8272483944892883
"[384, 1024]",8,2,0,randomized,0.0022581559605896473,0.993880949987215,0.864323079586029
"[384, 1024]",16,2,0,randomized,0.02557280659675598,1.1211809050000738,0.8999689221382141
"[384, 1024]",1,4,0,randomized,0.0,1.2560067689919379,0.7767252326011658
"[384, 1024]",2,4,0,randomized,1.475038970966125e-07,1.3775544719974278,0.7952831387519836
"[384, 1024]",4,4,0,randomized,5.047237436883734e-07,1.4968093419884099,0.8276566863059998
"[384, 1024]",8,4,0,randomized,2.1170524632907473e-05,1.611356187990168,0.8637192845344543
"[384, 1024]",16,4,0,randomized,0.003473122138530016,1.7346381739916978,0.9034335017204285
"[384, 1024]",1,0,8,randomized,0.2255244106054306,0.028295704003539868,0.7215914726257324
"[384, 1024]",2,0,8,randomized,0.3246174156665802,0.15509323299920652,0.7227233648300171
"[384, 1024]",4,0,8,randomized,0.5043669939041138,0.279485389997717,0.7247385382652283
"[384, 1024]",8,0,8,randomized,0.7760626077651978,0.4049407389975386,0.7260611653327942
"[384, 1024]",16,0,8,randomized,1.2266377210617065,0.5250919679965591,0.7263599038124084
"[384, 1024]",1,2,8,randomized,0.0,0.6445912649942329,0.776767373085022
"[384, 1024]",2,2,8,randomized,0.0,0.7606119849951938,0.7954246401786804
"[384, 1024]",4,2,8,randomized,5.215478722675471e-06,0.885105705994647,0.8274997472763062
"[384, 1024]",8,2,8,randomized,8.468209853162989e-05,1.0048663719935576,0.8634534478187561
"[384, 1024]",16,2,8,randomized,0.0024718442000448704,1.1327592469897354,0.9058853387832642
"[384, 1024]",1,4,8,randomized,6.794334694859572e-08,1.248185411997838,0.7767254114151001
"[384, 1024]",2,4,8,randomized,-7.375194854830625e-08,1.4216398909920827,0.7952814102172852
"[384, 1024]",4,4,8,randomized,2.523618718441867e-07,1.6120566399913514,0.8276504874229431
"[384, 1024]",8,4,8,randomized,3.994438486643048e-07,1.798876984990784,0.8637060523033142
"[384, 1024]",16,4,8,randomized,0.00012100112508051097,1.9885187850013608,0.9053170680999756
"[1152, 384]",1,0,0,canonical,0.8015335202217102,0.026066475998959504,0.4469680190086365
"[1152, 384]",2,0,0,canonical,1.0730937719345093,0.14429642500181217,0.4483718276023865
"[1152, 384]",4,0,0,canonical,1.4670480489730835,0.2716920680104522,0.4498797655105591
"[1152, 384]",8,0,0,canonical,2.133268356323242,0.39833663500030525,0.45288321375846863
"[1152, 384]",16,0,0,canonical,3.3651912212371826,0.5232464050059207,0.4546597898006439
"[1152, 384]",1,2,0,canonical,0.0,0.6494062280107755,0.5728254914283752
"[1152, 384]",2,2,0,canonical,8.145230481204635e-07,0.7622827930026688,0.6128785610198975
"[1152, 384]",4,2,0,canonical,6.297105574049056e-05,0.8846014550072141,0.6562755107879639
"[1152, 384]",8,2,0,canonical,0.0014410298317670822,1.0098863770108437,0.7343217134475708
"[1152, 384]",16,2,0,canonical,0.05260968208312988,1.1367068530089455,0.8167691230773926
"[1152, 384]",1,4,0,canonical,1.0864509647490195e-07,1.2561200530035421,0.5728763341903687
"[1152, 384]",2,4,0,canonical,0.0,1.3762346650037216,0.6127939820289612
"[1152, 384]",4,4,0,canonical,1.493975219091226e-07,1.4987515030079521,0.6555001139640808
"[1152, 384]",8,4,0,canonical,2.5659701350377873e-06,1.6232963850052329,0.7331950664520264
"[1152, 384]",16,4,0,canonical,0.008515202440321445,1.74826889000542,0.8247643709182739
"[1152, 384]",1,0,8,canonical,0.7943551540374756,0.02603220401215367,0.44830429553985596
"[1152, 384]",2,0,8,canonical,1.063724398612976,0.14924609700392466,0.4491068124771118
"[1152, 384]",4,0,8,canonical,1.4538769721984863,0.2744905510044191,0.45139119029045105
"[1152, 384]",8,0,8,canonical,2.1138103008270264,0.39541539300989825,0.45512861013412476
"[1152, 384]",16,0,8,canonical,3.335496425628662,0.525257313012844,0.4573270380496979
"[1152, 384]",1,2,8,canonical,0.0,0.658017183013726,0.5728773474693298
"[1152, 384]",2,2,8,canonical,1.8796686163113918e-07,0.7806202820065664,0.6127948760986328
"[1152, 384]",4,2,8,canonical,2.0168665741948644e-06,0.9048456800082931,0.6552832126617432
"[1152, 384]",8,2,8,canonical,3.164696681778878e-05,1.0393298910057638,0.733568012714386
"[1152, 384]",16,2,8,canonical,0.002900905441492796,1.1643572890025098,0.8260238170623779
"[1152, 384]",1,4,8,canonical,0.0,1.3006817260029493,0.572876513004303
"[1152, 384]",2,4,8,canonical,0.0,1.4710433660075068,0.6127939224243164
"[1152, 384]",4,4,8,canonical,-7.46987609545613e-08,1.646606297013932,0.6554478406906128
"[1152, 384]",8,4,8,canonical,5.70215604511759e-07,1.8226475820119958,0.7330287098884583
"[1152, 384]",16,4,8,canonical,4.068330963491462e-05,2.013041427009739,0.8269268870353699
"[1152, 384]",1,0,0,randomized,0.8088591694831848,0.024088388003292494,0.4445350170135498
"[1152, 384]",2,0,0,randomized,1.0804533958435059,0.1576547120057512,0.4439639747142792
"[1152, 384]",4,0,0,randomized,1.4753981828689575,0.291633268003352,0.4462081491947174
"[1152, 384]",8,0,0,randomized,2.145159959793091,0.4320723630080465,0.4432145655155182
"[1152, 384]",16,0,0,randomized,3.3818020820617676,0.564328224005294,0.44703513383865356
"[1152, 384]",1,2,0,randomized,-2.172901929498039e-07,0.6967115870065754,0.572867751121521
"[1152, 384]",2,2,0,randomized,5.012449832975108e-07,0.8244166460062843,0.6128690838813782
"[1152, 384]",4,2,0,randomized,1.8973485566675663e-05,0.9482691200100817,0.6554803252220154
