seed,update,parameter_id,parameter_name,shape,rank,iterations,oversampling,initialization,approx_local,approx_medium,approx_distant,direct_local,direct_medium,direct_distant
0,4096,transformer.h.5.mlp.w2.weight,transformer.h.5.mlp.w2.weight,"[1024, 384]",2,0,8,randomized,0.4847261905670166,0.4014556109905243,0.07758741825819016,0.4647049009799957,0.41920948028564453,0.07601458579301834
0,4096,transformer.h.5.mlp.w2.weight,transformer.h.5.mlp.w2.weight,"[1024, 384]",4,0,8,randomized,0.4859808385372162,0.39524149894714355,0.08179710060358047,0.4647049009799957,0.41920948028564453,0.07601458579301834
0,4096,transformer.h.5.mlp.w2.weight,transformer.h.5.mlp.w2.weight,"[1024, 384]",8,0,8,randomized,0.48352885246276855,0.3949230909347534,0.08791104704141617,0.4647049009799957,0.41920948028564453,0.07601458579301834
0,4096,transformer.h.5.mlp.w2.weight,transformer.h.5.mlp.w2.weight,"[1024, 384]",16,0,8,randomized,0.4843212068080902,0.3960435092449188,0.08717240393161774,0.4647049009799957,0.41920948028564453,0.07601458579301834
0,4096,transformer.h.5.mlp.w2.weight,transformer.h.5.mlp.w2.weight,"[1024, 384]",1,2,8,randomized,0.662910521030426,0.2874690890312195,0.0035994139034301043,0.4647049009799957,0.41920948028564453,0.07601458579301834
0,4096,transformer.h.5.mlp.w2.weight,transformer.h.5.mlp.w2.weight,"[1024, 384]",2,2,8,randomized,0.6777039766311646,0.2877963185310364,0.0032050134614109993,0.4647049009799957,0.41920948028564453,0.07601458579301834
0,4096,transformer.h.5.mlp.w2.weight,transformer.h.5.mlp.w2.weight,"[1024, 384]",4,2,8,randomized,0.6859630942344666,0.2813534736633301,0.0031264135614037514,0.4647049009799957,0.41920948028564453,0.07601458579301834
0,4096,transformer.h.5.mlp.w2.weight,transformer.h.5.mlp.w2.weight,"[1024, 384]",8,2,8,randomized,0.6919130086898804,0.2780085802078247,0.002979157492518425,0.4647049009799957,0.41920948028564453,0.07601458579301834
0,4096,transformer.h.5.mlp.w2.weight,transformer.h.5.mlp.w2.weight,"[1024, 384]",16,2,8,randomized,0.7050270438194275,0.270971417427063,0.002417708979919553,0.4647049009799957,0.41920948028564453,0.07601458579301834
0,4096,transformer.h.5.mlp.w2.weight,transformer.h.5.mlp.w2.weight,"[1024, 384]",1,4,8,randomized,0.6632432341575623,0.2873551845550537,0.003535644384101033,0.4647049009799957,0.41920948028564453,0.07601458579301834
0,4096,transformer.h.5.mlp.w2.weight,transformer.h.5.mlp.w2.weight,"[1024, 384]",2,4,8,randomized,0.6779438257217407,0.2873465418815613,0.0033194145653396845,0.4647049009799957,0.41920948028564453,0.07601458579301834
0,4096,transformer.h.5.mlp.w2.weight,transformer.h.5.mlp.w2.weight,"[1024, 384]",4,4,8,randomized,0.6844652891159058,0.28269585967063904,0.002830888144671917,0.4647049009799957,0.41920948028564453,0.07601458579301834
0,4096,transformer.h.5.mlp.w2.weight,transformer.h.5.mlp.w2.weight,"[1024, 384]",8,4,8,randomized,0.6907857656478882,0.2792167067527771,0.00286046601831913,0.4647049009799957,0.41920948028564453,0.07601458579301834
0,4096,transformer.h.5.mlp.w2.weight,transformer.h.5.mlp.w2.weight,"[1024, 384]",16,4,8,randomized,0.705748438835144,0.26774007081985474,0.002275708597153425,0.4647049009799957,0.41920948028564453,0.07601458579301834
0,4096,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",1,0,0,canonical,0.6748977303504944,0.25648748874664307,0.01276413258165121,0.673678994178772,0.25715371966362,0.012901079840958118
0,4096,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",2,0,0,canonical,0.6747249364852905,0.257512629032135,0.01276686042547226,0.673678994178772,0.25715371966362,0.012901079840958118
0,4096,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",4,0,0,canonical,0.6751796007156372,0.25690656900405884,0.012801173143088818,0.673678994178772,0.25715371966362,0.012901079840958118
0,4096,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",8,0,0,canonical,0.6752443313598633,0.25750112533569336,0.012892666272819042,0.673678994178772,0.25715371966362,0.012901079840958118
0,4096,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",16,0,0,canonical,0.6751704216003418,0.2578783631324768,0.012957485392689705,0.673678994178772,0.25715371966362,0.012901079840958118
0,4096,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",1,2,0,canonical,0.6815948486328125,0.2524719834327698,0.0044266763143241405,0.673678994178772,0.25715371966362,0.012901079840958118
0,4096,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",2,2,0,canonical,0.6895236968994141,0.2506437301635742,0.0038622580468654633,0.673678994178772,0.25715371966362,0.012901079840958118
0,4096,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",4,2,0,canonical,0.6959128379821777,0.24951612949371338,0.003991444129496813,0.673678994178772,0.25715371966362,0.012901079840958118
0,4096,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",8,2,0,canonical,0.7082025408744812,0.24517810344696045,0.004096746910363436,0.673678994178772,0.25715371966362,0.012901079840958118
0,4096,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",16,2,0,canonical,0.721339225769043,0.24223986268043518,0.004462811164557934,0.673678994178772,0.25715371966362,0.012901079840958118
0,4096,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",1,4,0,canonical,0.6815596222877502,0.25253012776374817,0.00440371036529541,0.673678994178772,0.25715371966362,0.012901079840958118
0,4096,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",2,4,0,canonical,0.6908063888549805,0.24993428587913513,0.004013617988675833,0.673678994178772,0.25715371966362,0.012901079840958118
0,4096,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",4,4,0,canonical,0.6962547302246094,0.24801281094551086,0.004071956034749746,0.673678994178772,0.25715371966362,0.012901079840958118
0,4096,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",8,4,0,canonical,0.7087043523788452,0.24460777640342712,0.004763069562613964,0.673678994178772,0.25715371966362,0.012901079840958118
0,4096,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",16,4,0,canonical,0.7216521501541138,0.24167844653129578,0.004095900803804398,0.673678994178772,0.25715371966362,0.012901079840958118
0,4096,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",1,0,8,canonical,0.6742275357246399,0.25748252868652344,0.01309271715581417,0.673678994178772,0.25715371966362,0.012901079840958118
0,4096,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",2,0,8,canonical,0.6746314167976379,0.25773295760154724,0.01299139205366373,0.673678994178772,0.25715371966362,0.012901079840958118
0,4096,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",4,0,8,canonical,0.6752291917800903,0.2574467658996582,0.01304895430803299,0.673678994178772,0.25715371966362,0.012901079840958118
0,4096,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",8,0,8,canonical,0.674806535243988,0.2584674656391144,0.013178202323615551,0.673678994178772,0.25715371966362,0.012901079840958118
0,4096,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",16,0,8,canonical,0.6750693917274475,0.2586899697780609,0.013291454873979092,0.673678994178772,0.25715371966362,0.012901079840958118
0,4096,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",1,2,8,canonical,0.681533694267273,0.25254306197166443,0.0044036321341991425,0.673678994178772,0.25715371966362,0.012901079840958118
0,4096,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",2,2,8,canonical,0.6910966634750366,0.25008055567741394,0.0040196618065238,0.673678994178772,0.25715371966362,0.012901079840958118
0,4096,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",4,2,8,canonical,0.6968222856521606,0.24692702293395996,0.0041794925928115845,0.673678994178772,0.25715371966362,0.012901079840958118
0,4096,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",8,2,8,canonical,0.7076972126960754,0.24635781347751617,0.004535738378763199,0.673678994178772,0.25715371966362,0.012901079840958118
0,4096,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",16,2,8,canonical,0.7177135348320007,0.2451646327972412,0.004435619805008173,0.673678994178772,0.25715371966362,0.012901079840958118
0,4096,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",1,4,8,canonical,0.6815597414970398,0.25253015756607056,0.004403708968311548,0.673678994178772,0.25715371966362,0.012901079840958118
0,4096,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",2,4,8,canonical,0.6908959150314331,0.24987035989761353,0.004007245879620314,0.673678994178772,0.25715371966362,0.012901079840958118
0,4096,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",4,4,8,canonical,0.6961244344711304,0.2479356825351715,0.004063883330672979,0.673678994178772,0.25715371966362,0.012901079840958118
0,4096,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",8,4,8,canonical,0.7096024751663208,0.2444981187582016,0.004522085189819336,0.673678994178772,0.25715371966362,0.012901079840958118
0,4096,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",16,4,8,canonical,0.7174750566482544,0.24411194026470184,0.004556526895612478,0.673678994178772,0.25715371966362,0.012901079840958118
0,4096,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",1,0,0,randomized,0.6703720688819885,0.25572970509529114,0.014907002449035645,0.673678994178772,0.25715371966362,0.012901079840958118
0,4096,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",2,0,0,randomized,0.6724228858947754,0.254912406206131,0.014700482599437237,0.673678994178772,0.25715371966362,0.012901079840958118
0,4096,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",4,0,0,randomized,0.6745125651359558,0.2562476396560669,0.01390956062823534,0.673678994178772,0.25715371966362,0.012901079840958118
0,4096,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",8,0,0,randomized,0.6761398911476135,0.2542783319950104,0.013833164237439632,0.673678994178772,0.25715371966362,0.012901079840958118
0,4096,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",16,0,0,randomized,0.6741804480552673,0.25545069575309753,0.013865412212908268,0.673678994178772,0.25715371966362,0.012901079840958118
0,4096,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",1,2,0,randomized,0.681653618812561,0.2524167597293854,0.004387852735817432,0.673678994178772,0.25715371966362,0.012901079840958118
0,4096,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",2,2,0,randomized,0.6901016235351562,0.2498830109834671,0.0042847516015172005,0.673678994178772,0.25715371966362,0.012901079840958118
0,4096,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",4,2,0,randomized,0.6949678063392639,0.24925653636455536,0.004144876264035702,0.673678994178772,0.25715371966362,0.012901079840958118
0,4096,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",8,2,0,randomized,0.7079159617424011,0.24630135297775269,0.004488655831664801,0.673678994178772,0.25715371966362,0.012901079840958118
0,4096,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",16,2,0,randomized,0.7169747948646545,0.24675971269607544,0.00389014626853168,0.673678994178772,0.25715371966362,0.012901079840958118
0,4096,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",1,4,0,randomized,0.681559681892395,0.25253012776374817,0.004403709899634123,0.673678994178772,0.25715371966362,0.012901079840958118
0,4096,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",2,4,0,randomized,0.6908714175224304,0.2499023675918579,0.004006956238299608,0.673678994178772,0.25715371966362,0.012901079840958118
0,4096,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",4,4,0,randomized,0.6960811018943787,0.2480526864528656,0.004084008280187845,0.673678994178772,0.25715371966362,0.012901079840958118
0,4096,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",8,4,0,randomized,0.7072502374649048,0.24768498539924622,0.004369284026324749,0.673678994178772,0.25715371966362,0.012901079840958118
0,4096,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",16,4,0,randomized,0.7247980237007141,0.24083910882472992,0.00426830118522048,0.673678994178772,0.25715371966362,0.012901079840958118
0,4096,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",1,0,8,randomized,0.6748986840248108,0.2556734085083008,0.013312449678778648,0.673678994178772,0.25715371966362,0.012901079840958118
0,4096,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",2,0,8,randomized,0.6767545938491821,0.25587713718414307,0.01309453509747982,0.673678994178772,0.25715371966362,0.012901079840958118
0,4096,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",4,0,8,randomized,0.676142692565918,0.2575586140155792,0.014030157588422298,0.673678994178772,0.25715371966362,0.012901079840958118
0,4096,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",8,0,8,randomized,0.6739716529846191,0.25854575634002686,0.013105127960443497,0.673678994178772,0.25715371966362,0.012901079840958118
0,4096,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",16,0,8,randomized,0.6751211881637573,0.25685200095176697,0.014148046262562275,0.673678994178772,0.25715371966362,0.012901079840958118
0,4096,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",1,2,8,randomized,0.6814831495285034,0.2525581419467926,0.004405239596962929,0.673678994178772,0.25715371966362,0.012901079840958118
0,4096,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",2,2,8,randomized,0.690630316734314,0.2503202557563782,0.004015474580228329,0.673678994178772,0.25715371966362,0.012901079840958118
0,4096,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",4,2,8,randomized,0.6947304606437683,0.2491590529680252,0.004185117781162262,0.673678994178772,0.25715371966362,0.012901079840958118
0,4096,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",8,2,8,randomized,0.7076897025108337,0.2459341436624527,0.004448179621249437,0.673678994178772,0.25715371966362,0.012901079840958118
0,4096,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",16,2,8,randomized,0.7200847864151001,0.24041196703910828,0.0046038320288062096,0.673678994178772,0.25715371966362,0.012901079840958118
0,4096,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",1,4,8,randomized,0.6815598607063293,0.25253015756607056,0.004403712227940559,0.673678994178772,0.25715371966362,0.012901079840958118
0,4096,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",2,4,8,randomized,0.6908689737319946,0.24989110231399536,0.004008011426776648,0.673678994178772,0.25715371966362,0.012901079840958118
0,4096,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",4,4,8,randomized,0.6960999965667725,0.24784643948078156,0.0040946532972157,0.673678994178772,0.25715371966362,0.012901079840958118
0,4096,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",8,4,8,randomized,0.708495020866394,0.2453930824995041,0.004523646552115679,0.673678994178772,0.25715371966362,0.012901079840958118
0,4096,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",16,4,8,randomized,0.7172672152519226,0.2450145184993744,0.005039523355662823,0.673678994178772,0.25715371966362,0.012901079840958118
1,128,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",1,0,0,canonical,0.48363450169563293,0.46290940046310425,0.044631149619817734,0.48225393891334534,0.46428248286247253,0.04488404840230942
1,128,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",2,0,0,canonical,0.48306506872177124,0.4640159010887146,0.044191211462020874,0.48225393891334534,0.46428248286247253,0.04488404840230942
1,128,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",4,0,0,canonical,0.4831128716468811,0.4638825058937073,0.04431075230240822,0.48225393891334534,0.46428248286247253,0.04488404840230942
1,128,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",8,0,0,canonical,0.48273685574531555,0.4641900360584259,0.04443326219916344,0.48225393891334534,0.46428248286247253,0.04488404840230942
1,128,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",16,0,0,canonical,0.4833933413028717,0.46391287446022034,0.04436401277780533,0.48225393891334534,0.46428248286247253,0.04488404840230942
1,128,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",1,2,0,canonical,0.4801415503025055,0.4650587737560272,0.043848130851984024,0.48225393891334534,0.46428248286247253,0.04488404840230942
1,128,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",2,2,0,canonical,0.4881453514099121,0.45938482880592346,0.04276953637599945,0.48225393891334534,0.46428248286247253,0.04488404840230942
1,128,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",4,2,0,canonical,0.4817700982093811,0.46502023935317993,0.04328751936554909,0.48225393891334534,0.46428248286247253,0.04488404840230942
1,128,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",8,2,0,canonical,0.4833091199398041,0.4622070789337158,0.04407993331551552,0.48225393891334534,0.46428248286247253,0.04488404840230942
1,128,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",16,2,0,canonical,0.4874825179576874,0.45984891057014465,0.041481439024209976,0.48225393891334534,0.46428248286247253,0.04488404840230942
1,128,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",1,4,0,canonical,0.48031488060951233,0.464823842048645,0.043853774666786194,0.48225393891334534,0.46428248286247253,0.04488404840230942
1,128,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",2,4,0,canonical,0.48796772956848145,0.45984143018722534,0.04276397451758385,0.48225393891334534,0.46428248286247253,0.04488404840230942
1,128,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",4,4,0,canonical,0.48273539543151855,0.4644448161125183,0.0428646020591259,0.48225393891334534,0.46428248286247253,0.04488404840230942
1,128,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",8,4,0,canonical,0.4823642671108246,0.46268439292907715,0.04480873793363571,0.48225393891334534,0.46428248286247253,0.04488404840230942
1,128,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",16,4,0,canonical,0.48755815625190735,0.46037545800209045,0.04288803040981293,0.48225393891334534,0.46428248286247253,0.04488404840230942
1,128,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",1,0,8,canonical,0.48335984349250793,0.4637158513069153,0.044015731662511826,0.48225393891334534,0.46428248286247253,0.04488404840230942
1,128,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",2,0,8,canonical,0.48387715220451355,0.4628736972808838,0.04440835863351822,0.48225393891334534,0.46428248286247253,0.04488404840230942
1,128,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",4,0,8,canonical,0.4822530746459961,0.46401000022888184,0.04479731246829033,0.48225393891334534,0.46428248286247253,0.04488404840230942
1,128,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",8,0,8,canonical,0.4827768802642822,0.46389639377593994,0.04468851909041405,0.48225393891334534,0.46428248286247253,0.04488404840230942
1,128,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",16,0,8,canonical,0.48345258831977844,0.46369674801826477,0.044409580528736115,0.48225393891334534,0.46428248286247253,0.04488404840230942
1,128,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",1,2,8,canonical,0.4802209734916687,0.46494579315185547,0.04383844509720802,0.48225393891334534,0.46428248286247253,0.04488404840230942
1,128,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",2,2,8,canonical,0.48784852027893066,0.459994912147522,0.04267650842666626,0.48225393891334534,0.46428248286247253,0.04488404840230942
1,128,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",4,2,8,canonical,0.4818716049194336,0.4654475152492523,0.04277831315994263,0.48225393891334534,0.46428248286247253,0.04488404840230942
1,128,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",8,2,8,canonical,0.4833095669746399,0.4615688920021057,0.044574737548828125,0.48225393891334534,0.46428248286247253,0.04488404840230942
1,128,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",16,2,8,canonical,0.4875825345516205,0.4618895947933197,0.04137072712182999,0.48225393891334534,0.46428248286247253,0.04488404840230942
1,128,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",1,4,8,canonical,0.4803124666213989,0.46482163667678833,0.04385857656598091,0.48225393891334534,0.46428248286247253,0.04488404840230942
1,128,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",2,4,8,canonical,0.4879780411720276,0.45982831716537476,0.04276739060878754,0.48225393891334534,0.46428248286247253,0.04488404840230942
1,128,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",4,4,8,canonical,0.48269468545913696,0.4645090401172638,0.04283300042152405,0.48225393891334534,0.46428248286247253,0.04488404840230942
1,128,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",8,4,8,canonical,0.48180654644966125,0.4631989598274231,0.044733285903930664,0.48225393891334534,0.46428248286247253,0.04488404840230942
1,128,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",16,4,8,canonical,0.4843611419200897,0.46389907598495483,0.04266854375600815,0.48225393891334534,0.46428248286247253,0.04488404840230942
1,128,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",1,0,0,randomized,0.4851970672607422,0.4596025049686432,0.04651149734854698,0.48225393891334534,0.46428248286247253,0.04488404840230942
1,128,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",2,0,0,randomized,0.48664283752441406,0.4595632553100586,0.04517851397395134,0.48225393891334534,0.46428248286247253,0.04488404840230942
1,128,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",4,0,0,randomized,0.48830094933509827,0.4572785198688507,0.0455268993973732,0.48225393891334534,0.46428248286247253,0.04488404840230942
1,128,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",8,0,0,randomized,0.4857063293457031,0.4594973027706146,0.045635730028152466,0.48225393891334534,0.46428248286247253,0.04488404840230942
1,128,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",16,0,0,randomized,0.4870937764644623,0.45902201533317566,0.045214857906103134,0.48225393891334534,0.46428248286247253,0.04488404840230942
1,128,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",1,2,0,randomized,0.48030102252960205,0.4648299515247345,0.04386478289961815,0.48225393891334534,0.46428248286247253,0.04488404840230942
1,128,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",2,2,0,randomized,0.48771631717681885,0.45994967222213745,0.04284512624144554,0.48225393891334534,0.46428248286247253,0.04488404840230942
1,128,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",4,2,0,randomized,0.4826893210411072,0.4649392366409302,0.042708445340394974,0.48225393891334534,0.46428248286247253,0.04488404840230942
1,128,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",8,2,0,randomized,0.4828324317932129,0.4623452425003052,0.044943396002054214,0.48225393891334534,0.46428248286247253,0.04488404840230942
1,128,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",16,2,0,randomized,0.4855349063873291,0.46244946122169495,0.04232585057616234,0.48225393891334534,0.46428248286247253,0.04488404840230942
1,128,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",1,4,0,randomized,0.4803149104118347,0.464823842048645,0.043853774666786194,0.48225393891334534,0.46428248286247253,0.04488404840230942
1,128,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",2,4,0,randomized,0.487967848777771,0.4598407745361328,0.04276619106531143,0.48225393891334534,0.46428248286247253,0.04488404840230942
1,128,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",4,4,0,randomized,0.4826095998287201,0.46459388732910156,0.042872194200754166,0.48225393891334534,0.46428248286247253,0.04488404840230942
1,128,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",8,4,0,randomized,0.4821585416793823,0.46306315064430237,0.04477329179644585,0.48225393891334534,0.46428248286247253,0.04488404840230942
1,128,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",16,4,0,randomized,0.4840399920940399,0.46442124247550964,0.04266206547617912,0.48225393891334534,0.46428248286247253,0.04488404840230942
1,128,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",1,0,8,randomized,0.47853517532348633,0.4649835228919983,0.046113271266222,0.48225393891334534,0.46428248286247253,0.04488404840230942
