seed,update,parameter_id,shape,rank,correction_bytes,correction_bits_per_value,total_bits_per_value,momentum_cosine,momentum_rel_l2,k5_cosine,k5_rel_l2,m_dot,m_a2,m_b2,m_d2,k_dot,k_a2,k_b2,k_d2,energy_r1,energy_r2,energy_r4,energy_r8,momentum_cosine_closure,k5_cosine_closure,momentum_rel_l2_closure
1,2048,22,"(1024, 384)",4,11264,0.008487654320987654,3.4970823688271606,0.6249681711196899,0.9601956009864807,0.32163524627685547,1.1517404317855835,0.027484305202960968,0.03714200109243393,0.05207066237926483,0.034244053065776825,99.79792785644531,317.47723388671875,303.25469970703125,421.1361083984375,0.08434439450502396,0.13940265774726868,0.21654145419597626,0.2988530099391937,0.2442709473124373,0.009894640267619931,0.1521625175139335
1,2048,22,"(1024, 384)",8,22528,0.016975308641975308,3.5055700231481484,0.6674870252609253,0.9003214240074158,0.3285793662071228,1.1466777324676514,0.029616162180900574,0.03780800849199295,0.05207066237926483,0.03064633533358574,101.79721069335938,316.51055908203125,303.25469970703125,416.1707763671875,0.08434439450502396,0.13940265774726868,0.21654145419597626,0.2988530099391937,0.32995096401249047,0.020029910892821273,0.2050304659024727
1,2048,23,"(1024, 384)",0,0,0.0,3.488594714506173,0.5013245940208435,1.1253986358642578,0.31637611985206604,1.1528571844100952,0.020497702062129974,0.03348851948976517,0.04992085322737694,0.042413968592882156,98.0519790649414,319.02056884765625,301.0868835449219,424.00347900390625,0.0751243382692337,0.13422252237796783,0.21840110421180725,0.30153796076774597,0.0,0.0,0.0
1,2048,23,"(1024, 384)",1,2816,0.0021219135802469135,3.4907166280864197,0.5425755977630615,1.073529839515686,0.31845518946647644,1.1519471406936646,0.02236558124423027,0.03403797373175621,0.04992085322737694,0.03922765702009201,98.54582214355469,318.048095703125,301.0868835449219,422.0433349609375,0.0751243382692337,0.13422252237796783,0.21840110421180725,0.30153796076774597,0.08272115136943853,0.003041247789589352,0.04608926534617555
1,2048,23,"(1024, 384)",2,5632,0.004243827160493827,3.4928385416666665,0.5745531916618347,1.0322659015655518,0.3201357424259186,1.150374412536621,0.023830585181713104,0.034461405128240585,0.04992085322737694,0.036721087992191315,99.09284973144531,318.22125244140625,301.0868835449219,421.1224365234375,0.0751243382692337,0.13422252237796783,0.21840110421180725,0.30153796076774597,0.14684621852807395,0.005499548337952982,0.08275532893922882
1,2048,23,"(1024, 384)",4,11264,0.008487654320987654,3.4970823688271606,0.6202988624572754,0.9686514735221863,0.32296058535575867,1.1488059759140015,0.026050638407468796,0.035331182181835175,0.04992085322737694,0.03315075859427452,99.818603515625,317.2764892578125,301.0868835449219,418.7261962890625,0.0751243382692337,0.13422252237796783,0.21840110421180725,0.30153796076774597,0.23858058169687385,0.009631707865833724,0.13928145756254312
1,2048,23,"(1024, 384)",8,22528,0.016975308641975308,3.5055700231481484,0.6644079685211182,0.9050977826118469,0.32931962609291077,1.1443231105804443,0.028229540213942528,0.036162830889225006,0.04992085322737694,0.029624611139297485,101.61337280273438,316.2135925292969,301.0868835449219,414.0736999511719,0.0751243382692337,0.13422252237796783,0.21840110421180725,0.30153796076774597,0.32703312123455947,0.018933666035838,0.19575361674685993
1,2048,24,"(384, 1024)",0,0,0.0,3.488594714506173,0.5773714184761047,0.9761541485786438,0.3922399580478668,1.090965747833252,0.17427504062652588,0.2713525891304016,0.335762619972229,0.2585650682449341,125.41058349609375,326.6564636230469,312.9533386230469,388.7886657714844,0.1460626721382141,0.20158761739730835,0.2445908784866333,0.3049769401550293,0.0,0.0,0.0
1,2048,24,"(384, 1024)",1,2816,0.0021219135802469135,3.4907166280864197,0.6383388042449951,0.9076539278030396,0.39397573471069336,1.0889732837677002,0.1914883255958557,0.2680125832557678,0.335762619972229,0.2207985520362854,126.06977844238281,327.19720458984375,312.9533386230469,388.010986328125,0.1460626721382141,0.20158761739730835,0.2445908784866333,0.3049769401550293,0.14425760214573494,0.0028560230074540617,0.07017356928241905
1,2048,24,"(384, 1024)",2,5632,0.004243827160493827,3.4928385416666665,0.6626365780830383,0.8762595057487488,0.3956151604652405,1.0874528884887695,0.1990925818681717,0.26886439323425293,0.335762619972229,0.20644184947013855,126.60586547851562,327.2567138671875,312.9533386230469,386.9983215332031,0.1460626721382141,0.20158761739730835,0.2445908784866333,0.3049769401550293,0.20174962918856149,0.005553511557838621,0.1023349057885472
