seed,update,parameter_id,parameter_name,shape,raw_relative_l2,raw_cosine,raw_norm_ratio,update_relative_l2,update_cosine,update_norm_ratio,exact_polar_relative_l2,exact_polar_cosine,exact_polar_norm_ratio,kind,rank_label,rank,rank_kind,energy_target,low_rank_energy_fraction,update_cosine_gain_vs_direct,update_l2_reduction_vs_direct,exact_polar_cosine_gain_vs_direct,recovered_cosine_error_fraction
0,128,transformer.h.0.mlp.c_proj.weight,transformer.h.0.mlp.c_proj.weight,"[384, 1024]",0.09828508645296097,0.9951765537261963,0.9998349547386169,0.2944434881210327,0.9565858840942383,0.9983428716659546,0.301865816116333,0.9544448256492615,1.000000238418579,structural,energy_75,24,energy,0.75,0.7531933188438416,0.11269986629486084,0.2667144536972046,0.11838042736053467,0.721907574877117
0,128,transformer.h.0.mlp.c_proj.weight,transformer.h.0.mlp.c_proj.weight,"[384, 1024]",0.058876413851976395,0.9982732534408569,1.0001899003982544,0.18331295251846313,0.9831740856170654,0.9980613589286804,0.18682114779949188,0.9825544357299805,1.000001311302185,structural,energy_90,81,energy,0.9,0.9005972146987915,0.139288067817688,0.37784498929977417,0.14649003744125366,0.8922203242416075
0,128,transformer.h.1.attn.c_attn.weight,transformer.h.1.attn.c_attn.weight,"[1152, 384]",0.15006712079048157,0.9887676239013672,1.0021225214004517,0.8986193537712097,0.611413300037384,1.0372523069381714,0.867215096950531,0.6239708662033081,0.9999998211860657,structural,fixed_1,1,fixed,,0.3218238353729248,0.04254305362701416,0.04579848051071167,0.0454866886138916,0.09867807376502404
0,128,transformer.h.1.attn.c_attn.weight,transformer.h.1.attn.c_attn.weight,"[1152, 384]",0.13518698513507843,0.9908751249313354,1.0012366771697998,0.8650891184806824,0.641791582107544,1.0421310663223267,0.8310845494270325,0.6546512246131897,0.9999995827674866,structural,fixed_2,2,fixed,,0.4663894772529602,0.07292133569717407,0.07932871580123901,0.0761670470237732,0.1691401140608451
0,128,transformer.h.1.attn.c_attn.weight,transformer.h.1.attn.c_attn.weight,"[1152, 384]",0.11259102076292038,0.9936749935150146,1.0016118288040161,0.8194765448570251,0.6813651323318481,1.049868106842041,0.7814920544624329,0.6946364045143127,1.000000238418579,structural,fixed_4,4,fixed,,0.6184230446815491,0.11249488592147827,0.12494128942489624,0.11615222692489624,0.2609304623140352
0,128,transformer.h.1.attn.c_attn.weight,transformer.h.1.attn.c_attn.weight,"[1152, 384]",0.092624731361866,0.9957181811332703,1.001364827156067,0.7538785338401794,0.7313395142555237,1.052564263343811,0.721084713935852,0.7400197982788086,1.0000003576278687,structural,fixed_8,8,fixed,,0.7427569627761841,0.1624692678451538,0.19053930044174194,0.1615356206893921,0.37684540789035825
0,128,transformer.h.1.attn.c_attn.weight,transformer.h.1.attn.c_attn.weight,"[1152, 384]",0.06822265684604645,0.9976754188537598,1.0005780458450317,0.639826774597168,0.8061607480049133,1.0496140718460083,0.6261153817176819,0.803991436958313,1.000000238418579,structural,fixed_16,16,fixed,,0.8526293635368347,0.23729050159454346,0.3045910596847534,0.22550725936889648,0.5503923114070385
0,128,transformer.h.1.attn.c_attn.weight,transformer.h.1.attn.c_attn.weight,"[1152, 384]",0.15006712079048157,0.9887676239013672,1.0021225214004517,0.8986193537712097,0.611413300037384,1.0372523069381714,0.867215096950531,0.6239708662033081,0.9999998211860657,structural,energy_25,1,energy,0.25,0.3218238353729248,0.04254305362701416,0.04579848051071167,0.0454866886138916,0.09867807376502404
0,128,transformer.h.1.attn.c_attn.weight,transformer.h.1.attn.c_attn.weight,"[1152, 384]",0.12087437510490417,0.9927080273628235,1.0014843940734863,0.8387047648429871,0.664606511592865,1.0455588102340698,0.8010180592536926,0.6791861653327942,1.0000003576278687,structural,energy_50,3,energy,0.5,0.5588979721069336,0.09573626518249512,0.10571306943893433,0.10070198774337769,0.22205905388200478
0,128,transformer.h.1.attn.c_attn.weight,transformer.h.1.attn.c_attn.weight,"[1152, 384]",0.08842562884092331,0.9960944652557373,1.0007857084274292,0.7359732985496521,0.7437304258346558,1.0516046285629272,0.7055593729019165,0.7510955333709717,0.999998927116394,structural,energy_75,9,energy,0.75,0.762146532535553,0.1748601794242859,0.2084445357322693,0.17261135578155518,0.4055859702754966
