seed,update,parameter_id,parameter_name,shape,rank_label,rank,matrix_block_absmax_mean,residual_block_absmax_mean,scale_reduction_ratio,update_cosine_gain,danger_error_fraction
0,4096,transformer.h.2.attn.c_proj.weight,transformer.h.2.attn.c_proj.weight,"[384, 384]",fixed_16,16,0.014416275545954704,0.004928087815642357,0.3418419659137726,0.25620412826538086,0.7933019399642944
0,4096,transformer.h.2.attn.c_proj.weight,transformer.h.2.attn.c_proj.weight,"[384, 384]",energy_25,1,0.014416275545954704,0.008037225343286991,0.557510495185852,0.15640610456466675,0.7695372104644775
0,4096,transformer.h.2.attn.c_proj.weight,transformer.h.2.attn.c_proj.weight,"[384, 384]",energy_50,1,0.014416275545954704,0.008037225343286991,0.557510495185852,0.15640610456466675,0.7695372104644775
0,4096,transformer.h.2.attn.c_proj.weight,transformer.h.2.attn.c_proj.weight,"[384, 384]",energy_75,1,0.014416275545954704,0.008037225343286991,0.557510495185852,0.15640610456466675,0.7695372104644775
0,4096,transformer.h.2.attn.c_proj.weight,transformer.h.2.attn.c_proj.weight,"[384, 384]",energy_90,16,0.014416275545954704,0.004928087815642357,0.3418419659137726,0.25620412826538086,0.7933019399642944
0,4096,transformer.h.2.mlp.w1.weight,transformer.h.2.mlp.w1.weight,"[1024, 384]",fixed_1,1,0.001970537705346942,0.0016851596301421523,0.8551775813102722,0.01830381155014038,0.0
0,4096,transformer.h.2.mlp.w1.weight,transformer.h.2.mlp.w1.weight,"[1024, 384]",fixed_2,2,0.001970537705346942,0.0016213023336604238,0.8227715492248535,0.02274906635284424,0.0
0,4096,transformer.h.2.mlp.w1.weight,transformer.h.2.mlp.w1.weight,"[1024, 384]",fixed_4,4,0.001970537705346942,0.001546998042613268,0.7850639224052429,0.027777254581451416,0.0
0,4096,transformer.h.2.mlp.w1.weight,transformer.h.2.mlp.w1.weight,"[1024, 384]",fixed_8,8,0.001970537705346942,0.0014277625596150756,0.7245547771453857,0.03491520881652832,0.0
0,4096,transformer.h.2.mlp.w1.weight,transformer.h.2.mlp.w1.weight,"[1024, 384]",fixed_16,16,0.001970537705346942,0.0012672905577346683,0.6431191563606262,0.044071197509765625,0.0
0,4096,transformer.h.2.mlp.w1.weight,transformer.h.2.mlp.w1.weight,"[1024, 384]",energy_25,2,0.001970537705346942,0.0016213023336604238,0.8227715492248535,0.02274906635284424,0.0
0,4096,transformer.h.2.mlp.w1.weight,transformer.h.2.mlp.w1.weight,"[1024, 384]",energy_50,12,0.001970537705346942,0.0013314540265128016,0.6756805777549744,0.04024946689605713,0.0
0,4096,transformer.h.2.mlp.w1.weight,transformer.h.2.mlp.w1.weight,"[1024, 384]",energy_75,52,0.001970537705346942,0.0009075642446987331,0.46056678891181946,0.06263941526412964,0.0
0,4096,transformer.h.2.mlp.w1.weight,transformer.h.2.mlp.w1.weight,"[1024, 384]",energy_90,129,0.001970537705346942,0.0005346602411009371,0.27132707834243774,0.07749027013778687,0.0
0,4096,transformer.h.2.mlp.w2.weight,transformer.h.2.mlp.w2.weight,"[1024, 384]",fixed_1,1,0.001942547969520092,0.001700586173683405,0.8754410147666931,0.01677238941192627,0.0
0,4096,transformer.h.2.mlp.w2.weight,transformer.h.2.mlp.w2.weight,"[1024, 384]",fixed_2,2,0.001942547969520092,0.0016403072513639927,0.8444101810455322,0.02094167470932007,0.0
0,4096,transformer.h.2.mlp.w2.weight,transformer.h.2.mlp.w2.weight,"[1024, 384]",fixed_4,4,0.001942547969520092,0.0015531009994447231,0.7995174527168274,0.02651190757751465,0.0
0,4096,transformer.h.2.mlp.w2.weight,transformer.h.2.mlp.w2.weight,"[1024, 384]",fixed_8,8,0.001942547969520092,0.0014171524671837687,0.729532778263092,0.03502529859542847,0.0
0,4096,transformer.h.2.mlp.w2.weight,transformer.h.2.mlp.w2.weight,"[1024, 384]",fixed_16,16,0.001942547969520092,0.0012498092837631702,0.6433866024017334,0.04470551013946533,0.0
0,4096,transformer.h.2.mlp.w2.weight,transformer.h.2.mlp.w2.weight,"[1024, 384]",energy_25,2,0.001942547969520092,0.0016403072513639927,0.8444101810455322,0.02094167470932007,0.0
0,4096,transformer.h.2.mlp.w2.weight,transformer.h.2.mlp.w2.weight,"[1024, 384]",energy_50,12,0.001942547969520092,0.001313282293267548,0.6760616898536682,0.041029274463653564,0.0
0,4096,transformer.h.2.mlp.w2.weight,transformer.h.2.mlp.w2.weight,"[1024, 384]",energy_75,51,0.001942547969520092,0.0008849104051478207,0.45554107427597046,0.06397181749343872,0.0
0,4096,transformer.h.2.mlp.w2.weight,transformer.h.2.mlp.w2.weight,"[1024, 384]",energy_90,125,0.001942547969520092,0.000525989627931267,0.2707730531692505,0.07903319597244263,0.0
0,4096,transformer.h.2.mlp.c_proj.weight,transformer.h.2.mlp.c_proj.weight,"[384, 1024]",fixed_1,1,0.005519747268408537,0.004956832621246576,0.8980180621147156,0.008533179759979248,0.0
0,4096,transformer.h.2.mlp.c_proj.weight,transformer.h.2.mlp.c_proj.weight,"[384, 1024]",fixed_2,2,0.005519747268408537,0.004730536136776209,0.8570204377174377,0.012430191040039062,0.0
0,4096,transformer.h.2.mlp.c_proj.weight,transformer.h.2.mlp.c_proj.weight,"[384, 1024]",fixed_4,4,0.005519747268408537,0.0043717618100345135,0.7920221090316772,0.01783376932144165,0.0
0,4096,transformer.h.2.mlp.c_proj.weight,transformer.h.2.mlp.c_proj.weight,"[384, 1024]",fixed_8,8,0.005519747268408537,0.0039338963106274605,0.7126950025558472,0.025243163108825684,0.0
0,4096,transformer.h.2.mlp.c_proj.weight,transformer.h.2.mlp.c_proj.weight,"[384, 1024]",fixed_16,16,0.005519747268408537,0.0034533522557467222,0.6256359219551086,0.03376567363739014,0.0
0,4096,transformer.h.2.mlp.c_proj.weight,transformer.h.2.mlp.c_proj.weight,"[384, 1024]",energy_25,6,0.005519747268408537,0.0040929317474365234,0.7415071129798889,0.02245783805847168,0.0
0,4096,transformer.h.2.mlp.c_proj.weight,transformer.h.2.mlp.c_proj.weight,"[384, 1024]",energy_50,25,0.005519747268408537,0.003065446624532342,0.555359959602356,0.04030871391296387,0.0
0,4096,transformer.h.2.mlp.c_proj.weight,transformer.h.2.mlp.c_proj.weight,"[384, 1024]",energy_75,79,0.005519747268408537,0.001987520605325699,0.36007457971572876,0.05790752172470093,0.0
0,4096,transformer.h.2.mlp.c_proj.weight,transformer.h.2.mlp.c_proj.weight,"[384, 1024]",energy_90,164,0.005519747268408537,0.001190117560327053,0.21561087667942047,0.0680420994758606,0.0
0,4096,transformer.h.3.attn.c_attn.weight,transformer.h.3.attn.c_attn.weight,"[1152, 384]",fixed_1,1,0.002355486387386918,0.0009862446459010243,0.41870105266571045,0.15500271320343018,0.7446988821029663
0,4096,transformer.h.3.attn.c_attn.weight,transformer.h.3.attn.c_attn.weight,"[1152, 384]",fixed_2,2,0.002355486387386918,0.0009304757695645094,0.3950248956680298,0.17239421606063843,0.738201379776001
0,4096,transformer.h.3.attn.c_attn.weight,transformer.h.3.attn.c_attn.weight,"[1152, 384]",fixed_4,4,0.002355486387386918,0.0008507856400683522,0.3611931800842285,0.1960424780845642,0.7393865585327148
0,4096,transformer.h.3.attn.c_attn.weight,transformer.h.3.attn.c_attn.weight,"[1152, 384]",fixed_8,8,0.002355486387386918,0.000756598892621696,0.32120707631111145,0.22430074214935303,0.7449318170547485
0,4096,transformer.h.3.attn.c_attn.weight,transformer.h.3.attn.c_attn.weight,"[1152, 384]",fixed_16,16,0.002355486387386918,0.0006118941819295287,0.25977402925491333,0.2708643078804016,0.7479131817817688
0,4096,transformer.h.3.attn.c_attn.weight,transformer.h.3.attn.c_attn.weight,"[1152, 384]",energy_25,1,0.002355486387386918,0.0009862446459010243,0.41870105266571045,0.15500271320343018,0.7446988821029663
0,4096,transformer.h.3.attn.c_attn.weight,transformer.h.3.attn.c_attn.weight,"[1152, 384]",energy_50,1,0.002355486387386918,0.0009862446459010243,0.41870105266571045,0.15500271320343018,0.7446988821029663
0,4096,transformer.h.3.attn.c_attn.weight,transformer.h.3.attn.c_attn.weight,"[1152, 384]",energy_75,4,0.002355486387386918,0.0008507856400683522,0.3611931800842285,0.1960424780845642,0.7393865585327148
0,4096,transformer.h.3.attn.c_attn.weight,transformer.h.3.attn.c_attn.weight,"[1152, 384]",energy_90,20,0.002355486387386918,0.000562915694899857,0.23898066580295563,0.28540241718292236,0.7454869151115417
0,4096,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"[384, 384]",fixed_1,1,0.007858513854444027,0.004929970484226942,0.6273413300514221,0.11696511507034302,0.7675490379333496
0,4096,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"[384, 384]",fixed_2,2,0.007858513854444027,0.004681573715060949,0.5957326889038086,0.13222086429595947,0.7691363096237183
0,4096,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"[384, 384]",fixed_4,4,0.007858513854444027,0.004283277317881584,0.5450493097305298,0.1479625105857849,0.7723954319953918
0,4096,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"[384, 384]",fixed_8,8,0.007858513854444027,0.0038673123344779015,0.4921175241470337,0.17581766843795776,0.7749347686767578
0,4096,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"[384, 384]",fixed_16,16,0.007858513854444027,0.00319477217271924,0.40653643012046814,0.21386486291885376,0.7808055877685547
0,4096,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"[384, 384]",energy_25,1,0.007858513854444027,0.004929970484226942,0.6273413300514221,0.11696511507034302,0.7675490379333496
0,4096,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"[384, 384]",energy_50,1,0.007858513854444027,0.004929970484226942,0.6273413300514221,0.11696511507034302,0.7675490379333496
0,4096,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"[384, 384]",energy_75,5,0.007858513854444027,0.004148040898144245,0.5278403759002686,0.1561334729194641,0.7767418026924133
0,4096,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"[384, 384]",energy_90,29,0.007858513854444027,0.0023909886367619038,0.30425456166267395,0.2622969150543213,0.7945755124092102
0,4096,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",fixed_1,1,0.0016117729246616364,0.0015260438667610288,0.9468107223510742,0.00582200288772583,0.0
0,4096,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",fixed_2,2,0.0016117729246616364,0.0014885213458910584,0.9235304594039917,0.008628427982330322,0.0
0,4096,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",fixed_4,4,0.0016117729246616364,0.0014235619455575943,0.8832273483276367,0.01290750503540039,0.0
0,4096,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",fixed_8,8,0.0016117729246616364,0.0013163276016712189,0.8166954517364502,0.019234657287597656,0.0
0,4096,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",fixed_16,16,0.0016117729246616364,0.0011818254133686423,0.7332456111907959,0.027756035327911377,0.0
0,4096,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",energy_25,6,0.0016117729246616364,0.001355744549073279,0.8411510586738586,0.017066478729248047,0.0
0,4096,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",energy_50,23,0.0016117729246616364,0.0010963283712044358,0.6802002787590027,0.03240227699279785,0.0
0,4096,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",energy_75,73,0.0016117729246616364,0.000739613373298198,0.45888185501098633,0.05050784349441528,0.0
0,4096,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",energy_90,155,0.0016117729246616364,0.0004438741598278284,0.2753949761390686,0.06149256229400635,0.0
0,4096,transformer.h.3.mlp.w2.weight,transformer.h.3.mlp.w2.weight,"[1024, 384]",fixed_1,1,0.0016750741051509976,0.0015725459670647979,0.9387918710708618,0.006858170032501221,0.0
0,4096,transformer.h.3.mlp.w2.weight,transformer.h.3.mlp.w2.weight,"[1024, 384]",fixed_2,2,0.0016750741051509976,0.0015198247274383903,0.9073178768157959,0.010450899600982666,0.0
0,4096,transformer.h.3.mlp.w2.weight,transformer.h.3.mlp.w2.weight,"[1024, 384]",fixed_4,4,0.0016750741051509976,0.0014475699281319976,0.8641825914382935,0.014783978462219238,0.0
0,4096,transformer.h.3.mlp.w2.weight,transformer.h.3.mlp.w2.weight,"[1024, 384]",fixed_8,8,0.0016750741051509976,0.0013332593953236938,0.7959405183792114,0.021719813346862793,0.0
0,4096,transformer.h.3.mlp.w2.weight,transformer.h.3.mlp.w2.weight,"[1024, 384]",fixed_16,16,0.0016750741051509976,0.001199491904117167,0.7160828709602356,0.02991020679473877,0.0
0,4096,transformer.h.3.mlp.w2.weight,transformer.h.3.mlp.w2.weight,"[1024, 384]",energy_25,6,0.0016750741051509976,0.001377908163703978,0.8225953578948975,0.018785059452056885,0.0
0,4096,transformer.h.3.mlp.w2.weight,transformer.h.3.mlp.w2.weight,"[1024, 384]",energy_50,23,0.0016750741051509976,0.0011088867904618382,0.6619926691055298,0.03525882959365845,0.0
0,4096,transformer.h.3.mlp.w2.weight,transformer.h.3.mlp.w2.weight,"[1024, 384]",energy_75,71,0.0016750741051509976,0.0007485505193471909,0.44687604904174805,0.053201377391815186,0.0
0,4096,transformer.h.3.mlp.w2.weight,transformer.h.3.mlp.w2.weight,"[1024, 384]",energy_90,151,0.0016750741051509976,0.0004542090173345059,0.27115756273269653,0.0646291971206665,0.0
0,4096,transformer.h.3.mlp.c_proj.weight,transformer.h.3.mlp.c_proj.weight,"[384, 1024]",fixed_1,1,0.004616618622094393,0.004041133914142847,0.87534499168396,0.0085410475730896,0.0
0,4096,transformer.h.3.mlp.c_proj.weight,transformer.h.3.mlp.c_proj.weight,"[384, 1024]",fixed_2,2,0.004616618622094393,0.0037680435925722122,0.8161911964416504,0.012838006019592285,0.0
0,4096,transformer.h.3.mlp.c_proj.weight,transformer.h.3.mlp.c_proj.weight,"[384, 1024]",fixed_4,4,0.004616618622094393,0.0036234159488230944,0.7848635911941528,0.015679001808166504,0.0
0,4096,transformer.h.3.mlp.c_proj.weight,transformer.h.3.mlp.c_proj.weight,"[384, 1024]",fixed_8,8,0.004616618622094393,0.0033294260501861572,0.7211828231811523,0.021061837673187256,0.0
0,4096,transformer.h.3.mlp.c_proj.weight,transformer.h.3.mlp.c_proj.weight,"[384, 1024]",fixed_16,16,0.004616618622094393,0.0030196968000382185,0.6540927290916443,0.027375757694244385,0.0
0,4096,transformer.h.3.mlp.c_proj.weight,transformer.h.3.mlp.c_proj.weight,"[384, 1024]",energy_25,8,0.004616618622094393,0.0033294260501861572,0.7211828231811523,0.021061837673187256,0.0
0,4096,transformer.h.3.mlp.c_proj.weight,transformer.h.3.mlp.c_proj.weight,"[384, 1024]",energy_50,32,0.004616618622094393,0.002552835503593087,0.5529665350914001,0.036008596420288086,0.0
0,4096,transformer.h.3.mlp.c_proj.weight,transformer.h.3.mlp.c_proj.weight,"[384, 1024]",energy_75,94,0.004616618622094393,0.0016824844060465693,0.3644408583641052,0.05073124170303345,0.0
0,4096,transformer.h.3.mlp.c_proj.weight,transformer.h.3.mlp.c_proj.weight,"[384, 1024]",energy_90,181,0.004616618622094393,0.0010345751652494073,0.22409804165363312,0.058859288692474365,0.0
0,4096,transformer.h.4.attn.c_attn.weight,transformer.h.4.attn.c_attn.weight,"[1152, 384]",fixed_1,1,0.0009006903856061399,0.0006689410074613988,0.742698073387146,0.047773778438568115,0.5694108009338379
0,4096,transformer.h.4.attn.c_attn.weight,transformer.h.4.attn.c_attn.weight,"[1152, 384]",fixed_2,2,0.0009006903856061399,0.0005992549122311175,0.6653284430503845,0.06514322757720947,0.5682771801948547
0,4096,transformer.h.4.attn.c_attn.weight,transformer.h.4.attn.c_attn.weight,"[1152, 384]",fixed_4,4,0.0009006903856061399,0.0005366252735257149,0.5957932472229004,0.09286284446716309,0.5666784048080444
0,4096,transformer.h.4.attn.c_attn.weight,transformer.h.4.attn.c_attn.weight,"[1152, 384]",fixed_8,8,0.0009006903856061399,0.00046343341819010675,0.5145313143730164,0.12512516975402832,0.5624934434890747
0,4096,transformer.h.4.attn.c_attn.weight,transformer.h.4.attn.c_attn.weight,"[1152, 384]",fixed_16,16,0.0009006903856061399,0.00038063671672716737,0.4226055145263672,0.17676353454589844,0.5611871480941772
0,4096,transformer.h.4.attn.c_attn.weight,transformer.h.4.attn.c_attn.weight,"[1152, 384]",energy_25,1,0.0009006903856061399,0.0006689410074613988,0.742698073387146,0.047773778438568115,0.5694108009338379
0,4096,transformer.h.4.attn.c_attn.weight,transformer.h.4.attn.c_attn.weight,"[1152, 384]",energy_50,4,0.0009006903856061399,0.0005366252735257149,0.5957932472229004,0.09286284446716309,0.5666784048080444
0,4096,transformer.h.4.attn.c_attn.weight,transformer.h.4.attn.c_attn.weight,"[1152, 384]",energy_75,15,0.0009006903856061399,0.0003877047565765679,0.4304528534412384,0.17186081409454346,0.5627304911613464
0,4096,transformer.h.4.attn.c_attn.weight,transformer.h.4.attn.c_attn.weight,"[1152, 384]",energy_90,38,0.0009006903856061399,0.00025409358204342425,0.282109797000885,0.2695615887641907,0.5531339049339294
0,4096,transformer.h.4.attn.c_proj.weight,transformer.h.4.attn.c_proj.weight,"[384, 384]",fixed_1,1,0.002929134527221322,0.0023190146312117577,0.7917064428329468,0.0467756986618042,0.6253067851066589
0,4096,transformer.h.4.attn.c_proj.weight,transformer.h.4.attn.c_proj.weight,"[384, 384]",fixed_2,2,0.002929134527221322,0.002156646456569433,0.7362743020057678,0.06167513132095337,0.6246570348739624
0,4096,transformer.h.4.attn.c_proj.weight,transformer.h.4.attn.c_proj.weight,"[384, 384]",fixed_4,4,0.002929134527221322,0.0019632475450634956,0.6702483296394348,0.07985615730285645,0.6230005621910095
0,4096,transformer.h.4.attn.c_proj.weight,transformer.h.4.attn.c_proj.weight,"[384, 384]",fixed_8,8,0.002929134527221322,0.001721926499158144,0.5878618955612183,0.10925966501235962,0.6200172901153564
0,4096,transformer.h.4.attn.c_proj.weight,transformer.h.4.attn.c_proj.weight,"[384, 384]",fixed_16,16,0.002929134527221322,0.0014243413461372256,0.48626697063446045,0.15058374404907227,0.6208755970001221
0,4096,transformer.h.4.attn.c_proj.weight,transformer.h.4.attn.c_proj.weight,"[384, 384]",energy_25,1,0.002929134527221322,0.0023190146312117577,0.7917064428329468,0.0467756986618042,0.6253067851066589
0,4096,transformer.h.4.attn.c_proj.weight,transformer.h.4.attn.c_proj.weight,"[384, 384]",energy_50,5,0.002929134527221322,0.0018908208003267646,0.6455219984054565,0.08959829807281494,0.6282931566238403
0,4096,transformer.h.4.attn.c_proj.weight,transformer.h.4.attn.c_proj.weight,"[384, 384]",energy_75,20,0.002929134527221322,0.0013360315933823586,0.4561181962490082,0.1681801676750183,0.6230393648147583
0,4096,transformer.h.4.attn.c_proj.weight,transformer.h.4.attn.c_proj.weight,"[384, 384]",energy_90,51,0.002929134527221322,0.0008305499795824289,0.28354790806770325,0.25714319944381714,0.6245207786560059
0,4096,transformer.h.4.mlp.w1.weight,transformer.h.4.mlp.w1.weight,"[1024, 384]",fixed_1,1,0.001779877464286983,0.0016260109841823578,0.9135522246360779,0.007531523704528809,0.0
0,4096,transformer.h.4.mlp.w1.weight,transformer.h.4.mlp.w1.weight,"[1024, 384]",fixed_2,2,0.001779877464286983,0.0015488694189116359,0.8702112436294556,0.011658072471618652,0.0
0,4096,transformer.h.4.mlp.w1.weight,transformer.h.4.mlp.w1.weight,"[1024, 384]",fixed_4,4,0.001779877464286983,0.0014648957876488566,0.8230318427085876,0.016103029251098633,0.0
0,4096,transformer.h.4.mlp.w1.weight,transformer.h.4.mlp.w1.weight,"[1024, 384]",fixed_8,8,0.001779877464286983,0.0013509792042896152,0.7590293288230896,0.022429049015045166,0.0
0,4096,transformer.h.4.mlp.w1.weight,transformer.h.4.mlp.w1.weight,"[1024, 384]",fixed_16,16,0.001779877464286983,0.0012057814747095108,0.6774519681930542,0.030506134033203125,0.0
0,4096,transformer.h.4.mlp.w1.weight,transformer.h.4.mlp.w1.weight,"[1024, 384]",energy_25,6,0.001779877464286983,0.0013918228214606643,0.7819767594337463,0.020164430141448975,0.0
0,4096,transformer.h.4.mlp.w1.weight,transformer.h.4.mlp.w1.weight,"[1024, 384]",energy_50,25,0.001779877464286983,0.001107941847294569,0.6224821209907532,0.035987794399261475,0.0
0,4096,transformer.h.4.mlp.w1.weight,transformer.h.4.mlp.w1.weight,"[1024, 384]",energy_75,77,0.001779877464286983,0.0007376316352747381,0.41442832350730896,0.05372881889343262,0.0
0,4096,transformer.h.4.mlp.w1.weight,transformer.h.4.mlp.w1.weight,"[1024, 384]",energy_90,159,0.001779877464286983,0.00044523694668896496,0.25015032291412354,0.0641869306564331,0.0
0,4096,transformer.h.4.mlp.w2.weight,transformer.h.4.mlp.w2.weight,"[1024, 384]",fixed_1,1,0.001759694772772491,0.001621250994503498,0.921325147151947,0.006371796131134033,0.0
0,4096,transformer.h.4.mlp.w2.weight,transformer.h.4.mlp.w2.weight,"[1024, 384]",fixed_2,2,0.001759694772772491,0.001555518596433103,0.8839706778526306,0.010361433029174805,0.0
0,4096,transformer.h.4.mlp.w2.weight,transformer.h.4.mlp.w2.weight,"[1024, 384]",fixed_4,4,0.001759694772772491,0.0014655903214588761,0.8328661918640137,0.014973044395446777,0.0
0,4096,transformer.h.4.mlp.w2.weight,transformer.h.4.mlp.w2.weight,"[1024, 384]",fixed_8,8,0.001759694772772491,0.001339565496891737,0.761248767375946,0.021962881088256836,0.0
0,4096,transformer.h.4.mlp.w2.weight,transformer.h.4.mlp.w2.weight,"[1024, 384]",fixed_16,16,0.001759694772772491,0.0011961336713284254,0.6797392964363098,0.03006035089492798,0.0
0,4096,transformer.h.4.mlp.w2.weight,transformer.h.4.mlp.w2.weight,"[1024, 384]",energy_25,6,0.001759694772772491,0.001394083141349256,0.7922300696372986,0.018966317176818848,0.0
0,4096,transformer.h.4.mlp.w2.weight,transformer.h.4.mlp.w2.weight,"[1024, 384]",energy_50,25,0.001759694772772491,0.0010727812768891454,0.6096405386924744,0.036569178104400635,0.0
0,4096,transformer.h.4.mlp.w2.weight,transformer.h.4.mlp.w2.weight,"[1024, 384]",energy_75,76,0.001759694772772491,0.0007016062154434621,0.3987090289592743,0.05442696809768677,0.0
0,4096,transformer.h.4.mlp.w2.weight,transformer.h.4.mlp.w2.weight,"[1024, 384]",energy_90,157,0.001759694772772491,0.0004365920030977577,0.2481066733598709,0.06458288431167603,0.0
0,4096,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",fixed_1,1,0.0053168958984315395,0.004648946691304445,0.8743723630905151,0.01415407657623291,0.0
0,4096,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",fixed_2,2,0.0053168958984315395,0.0043282113038003445,0.8140485286712646,0.019676387310028076,0.0
0,4096,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",fixed_4,4,0.0053168958984315395,0.004056280944496393,0.7629039883613586,0.024109363555908203,0.0
0,4096,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",fixed_8,8,0.0053168958984315395,0.003626649035140872,0.682098925113678,0.03135645389556885,0.0
0,4096,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",fixed_16,16,0.0053168958984315395,0.003155035199597478,0.5933979749679565,0.039611876010894775,0.0
0,4096,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",energy_25,2,0.0053168958984315395,0.0043282113038003445,0.8140485286712646,0.019676387310028076,0.0
0,4096,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",energy_50,19,0.0053168958984315395,0.0029897738713771105,0.5623156428337097,0.04232865571975708,0.0
0,4096,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",energy_75,71,0.0053168958984315395,0.0019086782122030854,0.3589835464954376,0.06118351221084595,0.0
0,4096,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",energy_90,157,0.0053168958984315395,0.0011279414175078273,0.21214284002780914,0.0719139575958252,0.0
0,4096,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"[1152, 384]",fixed_1,1,0.0008021884714253247,0.0006094566779211164,0.7597424983978271,0.033871471881866455,0.6167929172515869
0,4096,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"[1152, 384]",fixed_2,2,0.0008021884714253247,0.000517555046826601,0.6451788544654846,0.0611533522605896,0.6164292097091675
0,4096,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"[1152, 384]",fixed_4,4,0.0008021884714253247,0.0004325572226662189,0.539221465587616,0.09158778190612793,0.6198752522468567
0,4096,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"[1152, 384]",fixed_8,8,0.0008021884714253247,0.00034877657890319824,0.43478134274482727,0.1314011812210083,0.6213606595993042
0,4096,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"[1152, 384]",fixed_16,16,0.0008021884714253247,0.0002767134865280241,0.3449482321739197,0.18784737586975098,0.6190271377563477
0,4096,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"[1152, 384]",energy_25,2,0.0008021884714253247,0.000517555046826601,0.6451788544654846,0.0611533522605896,0.6164292097091675
0,4096,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"[1152, 384]",energy_50,5,0.0008021884714253247,0.00039654242573305964,0.49432575702667236,0.10396194458007812,0.6187850832939148
0,4096,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"[1152, 384]",energy_75,16,0.0008021884714253247,0.0002767134865280241,0.3449482321739197,0.18784737586975098,0.6190271377563477
0,4096,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"[1152, 384]",energy_90,37,0.0008021884714253247,0.0001792036200640723,0.22339341044425964,0.2936195135116577,0.6154919862747192
0,4096,transformer.h.5.attn.c_proj.weight,transformer.h.5.attn.c_proj.weight,"[384, 384]",fixed_1,1,0.0026970659382641315,0.0022204613778740168,0.8232877850532532,0.036834120750427246,0.6302469968795776
0,4096,transformer.h.5.attn.c_proj.weight,transformer.h.5.attn.c_proj.weight,"[384, 384]",fixed_2,2,0.0026970659382641315,0.0019170312443748116,0.7107839584350586,0.060114145278930664,0.631424605846405
0,4096,transformer.h.5.attn.c_proj.weight,transformer.h.5.attn.c_proj.weight,"[384, 384]",fixed_4,4,0.0026970659382641315,0.0017564857844263315,0.6512579917907715,0.07974523305892944,0.6296930313110352
0,4096,transformer.h.5.attn.c_proj.weight,transformer.h.5.attn.c_proj.weight,"[384, 384]",fixed_8,8,0.0026970659382641315,0.0015623231884092093,0.579267680644989,0.11267226934432983,0.6300370693206787
0,4096,transformer.h.5.attn.c_proj.weight,transformer.h.5.attn.c_proj.weight,"[384, 384]",fixed_16,16,0.0026970659382641315,0.0012760781683027744,0.47313570976257324,0.15810227394104004,0.6338714957237244
