seed,update,parameter_id,parameter_name,shape,rank_label,kind,residual_error_norm,residual_relative_to_R,error_over_M,error_spectral_norm
0,4096,transformer.h.1.mlp.c_proj.weight,transformer.h.1.mlp.c_proj.weight,"[384, 1024]",fixed_16,structural,0.10131077468395233,0.2016332447528839,0.1227508932352066,0.008757035247981548
0,4096,transformer.h.1.mlp.c_proj.weight,transformer.h.1.mlp.c_proj.weight,"[384, 1024]",energy_25,structural,0.14213621616363525,0.21759355068206787,0.17221611738204956,0.013461628928780556
0,4096,transformer.h.1.mlp.c_proj.weight,transformer.h.1.mlp.c_proj.weight,"[384, 1024]",energy_50,structural,0.12125158309936523,0.20917591452598572,0.14691172540187836,0.010789806954562664
0,4096,transformer.h.1.mlp.c_proj.weight,transformer.h.1.mlp.c_proj.weight,"[384, 1024]",energy_75,structural,0.07995148003101349,0.19424307346343994,0.09687139093875885,0.006761104334145784
0,4096,transformer.h.1.mlp.c_proj.weight,transformer.h.1.mlp.c_proj.weight,"[384, 1024]",energy_90,structural,0.048111721873283386,0.18494148552417755,0.05829347297549248,0.004033433273434639
0,4096,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"[1152, 384]",fixed_1,structural,0.0603940486907959,0.1863260567188263,0.08901742100715637,0.008300325833261013
0,4096,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"[1152, 384]",fixed_2,structural,0.05639699846506119,0.18458668887615204,0.0831259936094284,0.007789228111505508
0,4096,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"[1152, 384]",fixed_4,structural,0.051815930753946304,0.18509434163570404,0.07637375593185425,0.007062779273837805
0,4096,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"[1152, 384]",fixed_8,structural,0.04467479884624481,0.18066725134849548,0.06584813445806503,0.006285007111728191
0,4096,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"[1152, 384]",fixed_16,structural,0.03710280358791351,0.18095125257968903,0.054687440395355225,0.0050465683452785015
0,4096,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"[1152, 384]",energy_25,structural,0.0603940486907959,0.1863260567188263,0.08901742100715637,0.008300325833261013
0,4096,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"[1152, 384]",energy_50,structural,0.0603940486907959,0.1863260567188263,0.08901742100715637,0.008300325833261013
0,4096,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"[1152, 384]",energy_75,structural,0.0603940486907959,0.1863260567188263,0.08901742100715637,0.008300325833261013
0,4096,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"[1152, 384]",energy_90,structural,0.03872884064912796,0.18099361658096313,0.05708412826061249,0.005479953717440367
0,4096,transformer.h.2.attn.c_proj.weight,transformer.h.2.attn.c_proj.weight,"[384, 384]",fixed_1,structural,0.10061235725879669,0.20400744676589966,0.09595516324043274,0.012296859174966812
0,4096,transformer.h.2.attn.c_proj.weight,transformer.h.2.attn.c_proj.weight,"[384, 384]",fixed_2,structural,0.09478232264518738,0.20147734880447388,0.090394988656044,0.011126531288027763
0,4096,transformer.h.2.attn.c_proj.weight,transformer.h.2.attn.c_proj.weight,"[384, 384]",fixed_4,structural,0.08788159489631653,0.2006026953458786,0.08381368964910507,0.010371941141784191
0,4096,transformer.h.2.attn.c_proj.weight,transformer.h.2.attn.c_proj.weight,"[384, 384]",fixed_8,structural,0.07874958962202072,0.20137153565883636,0.07510439306497574,0.009207041002810001
0,4096,transformer.h.2.attn.c_proj.weight,transformer.h.2.attn.c_proj.weight,"[384, 384]",fixed_16,structural,0.06661525368690491,0.20344483852386475,0.06353173404932022,0.007632269989699125
0,4096,transformer.h.2.attn.c_proj.weight,transformer.h.2.attn.c_proj.weight,"[384, 384]",energy_25,structural,0.10061235725879669,0.20400744676589966,0.09595516324043274,0.012296859174966812
0,4096,transformer.h.2.attn.c_proj.weight,transformer.h.2.attn.c_proj.weight,"[384, 384]",energy_50,structural,0.10061235725879669,0.20400744676589966,0.09595516324043274,0.012296859174966812
0,4096,transformer.h.2.attn.c_proj.weight,transformer.h.2.attn.c_proj.weight,"[384, 384]",energy_75,structural,0.10061235725879669,0.20400744676589966,0.09595516324043274,0.012296859174966812
0,4096,transformer.h.2.attn.c_proj.weight,transformer.h.2.attn.c_proj.weight,"[384, 384]",energy_90,structural,0.06661525368690491,0.20344483852386475,0.06353173404932022,0.007632269989699125
0,4096,transformer.h.2.mlp.w1.weight,transformer.h.2.mlp.w1.weight,"[1024, 384]",fixed_1,structural,0.04569707438349724,0.19131234288215637,0.1674194037914276,0.004268449731171131
0,4096,transformer.h.2.mlp.w1.weight,transformer.h.2.mlp.w1.weight,"[1024, 384]",fixed_2,structural,0.04390306398272514,0.19145573675632477,0.16084672510623932,0.003982157912105322
0,4096,transformer.h.2.mlp.w1.weight,transformer.h.2.mlp.w1.weight,"[1024, 384]",fixed_4,structural,0.04183798283338547,0.1915636509656906,0.15328092873096466,0.003797200508415699
0,4096,transformer.h.2.mlp.w1.weight,transformer.h.2.mlp.w1.weight,"[1024, 384]",fixed_8,structural,0.03891646862030029,0.19074173271656036,0.14257743954658508,0.003572433954104781
0,4096,transformer.h.2.mlp.w1.weight,transformer.h.2.mlp.w1.weight,"[1024, 384]",fixed_16,structural,0.0348886102437973,0.18972143530845642,0.12782065570354462,0.0030494655948132277
0,4096,transformer.h.2.mlp.w1.weight,transformer.h.2.mlp.w1.weight,"[1024, 384]",energy_25,structural,0.04390306398272514,0.19145573675632477,0.16084672510623932,0.003982157912105322
0,4096,transformer.h.2.mlp.w1.weight,transformer.h.2.mlp.w1.weight,"[1024, 384]",energy_50,structural,0.03660154342651367,0.18973059952259064,0.13409629464149475,0.003210265887901187
0,4096,transformer.h.2.mlp.w1.weight,transformer.h.2.mlp.w1.weight,"[1024, 384]",energy_75,structural,0.025613388046622276,0.18772847950458527,0.09383922815322876,0.0021525537595152855
0,4096,transformer.h.2.mlp.w1.weight,transformer.h.2.mlp.w1.weight,"[1024, 384]",energy_90,structural,0.01570613496005535,0.18299241364002228,0.057542234659194946,0.0012964765774086118
0,4096,transformer.h.2.mlp.w2.weight,transformer.h.2.mlp.w2.weight,"[1024, 384]",fixed_1,structural,0.045255180448293686,0.1935490518808365,0.16911734640598297,0.004146385006606579
0,4096,transformer.h.2.mlp.w2.weight,transformer.h.2.mlp.w2.weight,"[1024, 384]",fixed_2,structural,0.043708860874176025,0.19429288804531097,0.1633387953042984,0.0041654412634670734
0,4096,transformer.h.2.mlp.w2.weight,transformer.h.2.mlp.w2.weight,"[1024, 384]",fixed_4,structural,0.04152381047606468,0.19357849657535553,0.15517331659793854,0.0038490616716444492
0,4096,transformer.h.2.mlp.w2.weight,transformer.h.2.mlp.w2.weight,"[1024, 384]",fixed_8,structural,0.03826365992426872,0.19183433055877686,0.14299023151397705,0.0033765274565666914
0,4096,transformer.h.2.mlp.w2.weight,transformer.h.2.mlp.w2.weight,"[1024, 384]",fixed_16,structural,0.034190159291028976,0.19067040085792542,0.1277676671743393,0.002952108159661293
0,4096,transformer.h.2.mlp.w2.weight,transformer.h.2.mlp.w2.weight,"[1024, 384]",energy_25,structural,0.043708860874176025,0.19429288804531097,0.1633387953042984,0.0041654412634670734
0,4096,transformer.h.2.mlp.w2.weight,transformer.h.2.mlp.w2.weight,"[1024, 384]",energy_50,structural,0.03591316565871239,0.1906668245792389,0.13420648872852325,0.0031711384654045105
0,4096,transformer.h.2.mlp.w2.weight,transformer.h.2.mlp.w2.weight,"[1024, 384]",energy_75,structural,0.02497558481991291,0.18760079145431519,0.09333305805921555,0.002120664343237877
0,4096,transformer.h.2.mlp.w2.weight,transformer.h.2.mlp.w2.weight,"[1024, 384]",energy_90,structural,0.015390927903354168,0.18236470222473145,0.0575154647231102,0.0012661617947742343
0,4096,transformer.h.2.mlp.c_proj.weight,transformer.h.2.mlp.c_proj.weight,"[384, 1024]",fixed_1,structural,0.12092557549476624,0.2066636085510254,0.19439297914505005,0.010640781372785568
0,4096,transformer.h.2.mlp.c_proj.weight,transformer.h.2.mlp.c_proj.weight,"[384, 1024]",fixed_2,structural,0.11687453091144562,0.2056185007095337,0.187880739569664,0.01030699536204338
0,4096,transformer.h.2.mlp.c_proj.weight,transformer.h.2.mlp.c_proj.weight,"[384, 1024]",fixed_4,structural,0.11085221916437149,0.20235402882099152,0.1781996190547943,0.00943691935390234
0,4096,transformer.h.2.mlp.c_proj.weight,transformer.h.2.mlp.c_proj.weight,"[384, 1024]",fixed_8,structural,0.10279303044080734,0.19847914576530457,0.16524414718151093,0.00881418026983738
0,4096,transformer.h.2.mlp.c_proj.weight,transformer.h.2.mlp.c_proj.weight,"[384, 1024]",fixed_16,structural,0.09260427951812744,0.19487322866916656,0.14886529743671417,0.007808730937540531
0,4096,transformer.h.2.mlp.c_proj.weight,transformer.h.2.mlp.c_proj.weight,"[384, 1024]",energy_25,structural,0.10597489029169083,0.19920210540294647,0.17035911977291107,0.009106073528528214
0,4096,transformer.h.2.mlp.c_proj.weight,transformer.h.2.mlp.c_proj.weight,"[384, 1024]",energy_50,structural,0.0840894877910614,0.19151221215724945,0.1351774036884308,0.007040599826723337
0,4096,transformer.h.2.mlp.c_proj.weight,transformer.h.2.mlp.c_proj.weight,"[384, 1024]",energy_75,structural,0.05755104124546051,0.18503981828689575,0.092515729367733,0.004843573085963726
0,4096,transformer.h.2.mlp.c_proj.weight,transformer.h.2.mlp.c_proj.weight,"[384, 1024]",energy_90,structural,0.03550412505865097,0.18090003728866577,0.05707438290119171,0.0029659555293619633
0,4096,transformer.h.3.attn.c_attn.weight,transformer.h.3.attn.c_attn.weight,"[1152, 384]",fixed_1,structural,0.04769809916615486,0.18427452445030212,0.10353103280067444,0.0063464888371527195
0,4096,transformer.h.3.attn.c_attn.weight,transformer.h.3.attn.c_attn.weight,"[1152, 384]",fixed_2,structural,0.04498660936951637,0.18473738431930542,0.09764561057090759,0.006045014131814241
0,4096,transformer.h.3.attn.c_attn.weight,transformer.h.3.attn.c_attn.weight,"[1152, 384]",fixed_4,structural,0.040689580142498016,0.18306857347488403,0.08831870555877686,0.005494967568665743
0,4096,transformer.h.3.attn.c_attn.weight,transformer.h.3.attn.c_attn.weight,"[1152, 384]",fixed_8,structural,0.03568696975708008,0.1840364634990692,0.07746029645204544,0.004574059508740902
0,4096,transformer.h.3.attn.c_attn.weight,transformer.h.3.attn.c_attn.weight,"[1152, 384]",fixed_16,structural,0.02839333564043045,0.1818535029888153,0.06162910908460617,0.0035159492399543524
0,4096,transformer.h.3.attn.c_attn.weight,transformer.h.3.attn.c_attn.weight,"[1152, 384]",energy_25,structural,0.04769809916615486,0.18427452445030212,0.10353103280067444,0.0063464888371527195
0,4096,transformer.h.3.attn.c_attn.weight,transformer.h.3.attn.c_attn.weight,"[1152, 384]",energy_50,structural,0.04769809916615486,0.18427452445030212,0.10353103280067444,0.0063464888371527195
0,4096,transformer.h.3.attn.c_attn.weight,transformer.h.3.attn.c_attn.weight,"[1152, 384]",energy_75,structural,0.040689580142498016,0.18306857347488403,0.08831870555877686,0.005494967568665743
0,4096,transformer.h.3.attn.c_attn.weight,transformer.h.3.attn.c_attn.weight,"[1152, 384]",energy_90,structural,0.025888461619615555,0.1813124418258667,0.05619215965270996,0.0031398627907037735
0,4096,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"[384, 384]",fixed_1,structural,0.07065623998641968,0.20209188759326935,0.11646009981632233,0.00787897128611803
0,4096,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"[384, 384]",fixed_2,structural,0.06741893291473389,0.2022007554769516,0.11112416535615921,0.0073688398115336895
0,4096,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"[384, 384]",fixed_4,structural,0.06279800087213516,0.20211611688137054,0.10350765287876129,0.006859474815428257
0,4096,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"[384, 384]",fixed_8,structural,0.056568365544080734,0.2024170607328415,0.09323957562446594,0.006254224572330713
0,4096,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"[384, 384]",fixed_16,structural,0.04790470004081726,0.20264826714992523,0.07895956933498383,0.005290781147778034
0,4096,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"[384, 384]",energy_25,structural,0.07065623998641968,0.20209188759326935,0.11646009981632233,0.00787897128611803
0,4096,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"[384, 384]",energy_50,structural,0.07065623998641968,0.20209188759326935,0.11646009981632233,0.00787897128611803
0,4096,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"[384, 384]",energy_75,structural,0.06096899136900902,0.20249705016613007,0.10049296170473099,0.006534723099321127
0,4096,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"[384, 384]",energy_90,structural,0.0378650464117527,0.199018195271492,0.06241157278418541,0.004023320972919464
0,4096,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",fixed_1,structural,0.042198825627565384,0.1890634447336197,0.18023847043514252,0.004329833202064037
0,4096,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",fixed_2,structural,0.04113473370671272,0.1897088587284088,0.175693541765213,0.00404766108840704
0,4096,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",fixed_4,structural,0.03949229419231415,0.18980757892131805,0.1686784029006958,0.00386655586771667
0,4096,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",fixed_8,structural,0.03680932894349098,0.18875738978385925,0.15721899271011353,0.003203707979992032
0,4096,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",fixed_16,structural,0.03327832743525505,0.18816164135932922,0.14213748276233673,0.002851685043424368
0,4096,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",energy_25,structural,0.03785068541765213,0.18823686242103577,0.16166681051254272,0.0033605226781219244
0,4096,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",energy_50,structural,0.03101940080523491,0.18751266598701477,0.13248921930789948,0.0026275787968188524
0,4096,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",energy_75,structural,0.02150885947048664,0.18377992510795593,0.09186805039644241,0.001805290812626481
0,4096,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",energy_90,structural,0.013214779086411,0.17928928136825562,0.05644260346889496,0.0010873267892748117
0,4096,transformer.h.3.mlp.w2.weight,transformer.h.3.mlp.w2.weight,"[1024, 384]",fixed_1,structural,0.04257737100124359,0.19178836047649384,0.18157067894935608,0.00455884076654911
0,4096,transformer.h.3.mlp.w2.weight,transformer.h.3.mlp.w2.weight,"[1024, 384]",fixed_2,structural,0.04128639027476311,0.19190233945846558,0.17606531083583832,0.004433185327798128
0,4096,transformer.h.3.mlp.w2.weight,transformer.h.3.mlp.w2.weight,"[1024, 384]",fixed_4,structural,0.03950446471571922,0.19108173251152039,0.16846631467342377,0.003625005017966032
0,4096,transformer.h.3.mlp.w2.weight,transformer.h.3.mlp.w2.weight,"[1024, 384]",fixed_8,structural,0.036755211651325226,0.1895965337753296,0.1567421555519104,0.0034946207888424397
0,4096,transformer.h.3.mlp.w2.weight,transformer.h.3.mlp.w2.weight,"[1024, 384]",fixed_16,structural,0.033321183174848557,0.18913771212100983,0.14209778606891632,0.002885006368160248
0,4096,transformer.h.3.mlp.w2.weight,transformer.h.3.mlp.w2.weight,"[1024, 384]",energy_25,structural,0.037941183894872665,0.189822256565094,0.16179971396923065,0.0035387668758630753
0,4096,transformer.h.3.mlp.w2.weight,transformer.h.3.mlp.w2.weight,"[1024, 384]",energy_50,structural,0.030968982726335526,0.18823838233947754,0.13206684589385986,0.0026259084697812796
0,4096,transformer.h.3.mlp.w2.weight,transformer.h.3.mlp.w2.weight,"[1024, 384]",energy_75,structural,0.02164393663406372,0.18517841398715973,0.09230030328035355,0.0018095180857926607
0,4096,transformer.h.3.mlp.w2.weight,transformer.h.3.mlp.w2.weight,"[1024, 384]",energy_90,structural,0.01341735478490591,0.1818816363811493,0.057218145579099655,0.0011159646091982722
0,4096,transformer.h.3.mlp.c_proj.weight,transformer.h.3.mlp.c_proj.weight,"[384, 1024]",fixed_1,structural,0.1051878109574318,0.20049796998500824,0.19100506603717804,0.008985750377178192
0,4096,transformer.h.3.mlp.c_proj.weight,transformer.h.3.mlp.c_proj.weight,"[384, 1024]",fixed_2,structural,0.10055108368396759,0.19767026603221893,0.1825854778289795,0.008520138449966908
0,4096,transformer.h.3.mlp.c_proj.weight,transformer.h.3.mlp.c_proj.weight,"[384, 1024]",fixed_4,structural,0.09749027341604233,0.19675351679325104,0.17702750861644745,0.008268941193819046
0,4096,transformer.h.3.mlp.c_proj.weight,transformer.h.3.mlp.c_proj.weight,"[384, 1024]",fixed_8,structural,0.09144174307584763,0.1936672180891037,0.16604429483413696,0.0076727173291146755
0,4096,transformer.h.3.mlp.c_proj.weight,transformer.h.3.mlp.c_proj.weight,"[384, 1024]",fixed_16,structural,0.08401153236627579,0.19162911176681519,0.15255215764045715,0.007090120110660791
0,4096,transformer.h.3.mlp.c_proj.weight,transformer.h.3.mlp.c_proj.weight,"[384, 1024]",energy_25,structural,0.09144174307584763,0.1936672180891037,0.16604429483413696,0.0076727173291146755
0,4096,transformer.h.3.mlp.c_proj.weight,transformer.h.3.mlp.c_proj.weight,"[384, 1024]",energy_50,structural,0.07267944514751434,0.18674232065677643,0.13197481632232666,0.00609888881444931
0,4096,transformer.h.3.mlp.c_proj.weight,transformer.h.3.mlp.c_proj.weight,"[384, 1024]",energy_75,structural,0.0496615506708622,0.1811589002609253,0.09017781913280487,0.004140808712691069
0,4096,transformer.h.3.mlp.c_proj.weight,transformer.h.3.mlp.c_proj.weight,"[384, 1024]",energy_90,structural,0.03109092079102993,0.17861831188201904,0.05645638331770897,0.0025973801966756582
0,4096,transformer.h.4.attn.c_attn.weight,transformer.h.4.attn.c_attn.weight,"[1152, 384]",fixed_1,structural,0.0296905729919672,0.18938186764717102,0.1589818149805069,0.003076575230807066
0,4096,transformer.h.4.attn.c_attn.weight,transformer.h.4.attn.c_attn.weight,"[1152, 384]",fixed_2,structural,0.026945827528834343,0.18660296499729156,0.14428474009037018,0.002805988071486354
0,4096,transformer.h.4.attn.c_attn.weight,transformer.h.4.attn.c_attn.weight,"[1152, 384]",fixed_4,structural,0.024017242714762688,0.18349707126617432,0.1286032646894455,0.0026424380484968424
0,4096,transformer.h.4.attn.c_attn.weight,transformer.h.4.attn.c_attn.weight,"[1152, 384]",fixed_8,structural,0.02055017091333866,0.1817413866519928,0.1100384071469307,0.002145894104614854
0,4096,transformer.h.4.attn.c_attn.weight,transformer.h.4.attn.c_attn.weight,"[1152, 384]",fixed_16,structural,0.016379710286855698,0.18139398097991943,0.08770716935396194,0.0016351216472685337
0,4096,transformer.h.4.attn.c_attn.weight,transformer.h.4.attn.c_attn.weight,"[1152, 384]",energy_25,structural,0.0296905729919672,0.18938186764717102,0.1589818149805069,0.003076575230807066
0,4096,transformer.h.4.attn.c_attn.weight,transformer.h.4.attn.c_attn.weight,"[1152, 384]",energy_50,structural,0.024017242714762688,0.18349707126617432,0.1286032646894455,0.0026424380484968424
0,4096,transformer.h.4.attn.c_attn.weight,transformer.h.4.attn.c_attn.weight,"[1152, 384]",energy_75,structural,0.016761401668190956,0.18126000463962555,0.0897509828209877,0.001669844496063888
0,4096,transformer.h.4.attn.c_attn.weight,transformer.h.4.attn.c_attn.weight,"[1152, 384]",energy_90,structural,0.010618787258863449,0.1814386546611786,0.05685959756374359,0.0010619169333949685
0,4096,transformer.h.4.attn.c_proj.weight,transformer.h.4.attn.c_proj.weight,"[384, 384]",fixed_1,structural,0.04148109257221222,0.18349263072013855,0.15203167498111725,0.004302637651562691
0,4096,transformer.h.4.attn.c_proj.weight,transformer.h.4.attn.c_proj.weight,"[384, 384]",fixed_2,structural,0.03882601484656334,0.1834423542022705,0.1423005908727646,0.00409275246784091
0,4096,transformer.h.4.attn.c_proj.weight,transformer.h.4.attn.c_proj.weight,"[384, 384]",fixed_4,structural,0.035486362874507904,0.18325422704219818,0.13006049394607544,0.003655750770121813
0,4096,transformer.h.4.attn.c_proj.weight,transformer.h.4.attn.c_proj.weight,"[384, 384]",fixed_8,structural,0.03138143569231033,0.1818622201681137,0.11501558870077133,0.003270156681537628
0,4096,transformer.h.4.attn.c_proj.weight,transformer.h.4.attn.c_proj.weight,"[384, 384]",fixed_16,structural,0.02610131725668907,0.1791633814573288,0.09566351771354675,0.0026519002858549356
0,4096,transformer.h.4.attn.c_proj.weight,transformer.h.4.attn.c_proj.weight,"[384, 384]",energy_25,structural,0.04148109257221222,0.18349263072013855,0.15203167498111725,0.004302637651562691
0,4096,transformer.h.4.attn.c_proj.weight,transformer.h.4.attn.c_proj.weight,"[384, 384]",energy_50,structural,0.03430118411779404,0.1831766664981842,0.12571671605110168,0.003513324074447155
0,4096,transformer.h.4.attn.c_proj.weight,transformer.h.4.attn.c_proj.weight,"[384, 384]",energy_75,structural,0.024527857080101967,0.1801886111497879,0.08989664912223816,0.0024717936757951975
0,4096,transformer.h.4.attn.c_proj.weight,transformer.h.4.attn.c_proj.weight,"[384, 384]",energy_90,structural,0.015304887667298317,0.17872720956802368,0.056093696504831314,0.0015717747155576944
0,4096,transformer.h.4.mlp.w1.weight,transformer.h.4.mlp.w1.weight,"[1024, 384]",fixed_1,structural,0.043471649289131165,0.19429264962673187,0.186708003282547,0.0043456838466227055
0,4096,transformer.h.4.mlp.w1.weight,transformer.h.4.mlp.w1.weight,"[1024, 384]",fixed_2,structural,0.04184501990675926,0.19306860864162445,0.17972174286842346,0.0038780691102147102
0,4096,transformer.h.4.mlp.w1.weight,transformer.h.4.mlp.w1.weight,"[1024, 384]",fixed_4,structural,0.0398867167532444,0.19148734211921692,0.17131094634532928,0.0036502727307379246
0,4096,transformer.h.4.mlp.w1.weight,transformer.h.4.mlp.w1.weight,"[1024, 384]",fixed_8,structural,0.037190280854701996,0.19063176214694977,0.15972992777824402,0.003270878689363599
0,4096,transformer.h.4.mlp.w1.weight,transformer.h.4.mlp.w1.weight,"[1024, 384]",fixed_16,structural,0.03362578526139259,0.18900702893733978,0.14442063868045807,0.0028896841686218977
0,4096,transformer.h.4.mlp.w1.weight,transformer.h.4.mlp.w1.weight,"[1024, 384]",energy_25,structural,0.0382688008248806,0.19057226181030273,0.1643621027469635,0.0034456404391676188
0,4096,transformer.h.4.mlp.w1.weight,transformer.h.4.mlp.w1.weight,"[1024, 384]",energy_50,structural,0.031014902517199516,0.1895698457956314,0.1332070678472519,0.002609249437227845
0,4096,transformer.h.4.mlp.w1.weight,transformer.h.4.mlp.w1.weight,"[1024, 384]",energy_75,structural,0.021386027336120605,0.184639111161232,0.09185164421796799,0.0018018806586042047
0,4096,transformer.h.4.mlp.w1.weight,transformer.h.4.mlp.w1.weight,"[1024, 384]",energy_90,structural,0.013247345574200153,0.18047939240932465,0.05689651891589165,0.0010968777351081371
0,4096,transformer.h.4.mlp.w2.weight,transformer.h.4.mlp.w2.weight,"[1024, 384]",fixed_1,structural,0.04262639954686165,0.19518080353736877,0.18769414722919464,0.004149883985519409
0,4096,transformer.h.4.mlp.w2.weight,transformer.h.4.mlp.w2.weight,"[1024, 384]",fixed_2,structural,0.041179873049259186,0.1942874938249588,0.18132473528385162,0.0037920523900538683
0,4096,transformer.h.4.mlp.w2.weight,transformer.h.4.mlp.w2.weight,"[1024, 384]",fixed_4,structural,0.03932547569274902,0.19307826459407806,0.1731593906879425,0.0035577581729739904
0,4096,transformer.h.4.mlp.w2.weight,transformer.h.4.mlp.w2.weight,"[1024, 384]",fixed_8,structural,0.03652382269501686,0.19210442900657654,0.1608230471611023,0.0032398237381130457
0,4096,transformer.h.4.mlp.w2.weight,transformer.h.4.mlp.w2.weight,"[1024, 384]",fixed_16,structural,0.033032070845365524,0.19041326642036438,0.14544804394245148,0.0028711401391774416
0,4096,transformer.h.4.mlp.w2.weight,transformer.h.4.mlp.w2.weight,"[1024, 384]",energy_25,structural,0.037739671766757965,0.19222715497016907,0.1661767214536667,0.003380873240530491
0,4096,transformer.h.4.mlp.w2.weight,transformer.h.4.mlp.w2.weight,"[1024, 384]",energy_50,structural,0.030031409114599228,0.18830625712871552,0.13223540782928467,0.0025866511277854443
0,4096,transformer.h.4.mlp.w2.weight,transformer.h.4.mlp.w2.weight,"[1024, 384]",energy_75,structural,0.020550796762108803,0.18203330039978027,0.09049002826213837,0.0017018262296915054
0,4096,transformer.h.4.mlp.w2.weight,transformer.h.4.mlp.w2.weight,"[1024, 384]",energy_90,structural,0.012963419780135155,0.18096579611301422,0.057081010192632675,0.001080437214113772
0,4096,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",fixed_1,structural,0.11176397651433945,0.20788444578647614,0.18661709129810333,0.009857199154794216
0,4096,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",fixed_2,structural,0.10646885633468628,0.20629726350307465,0.17777560651302338,0.009199293330311775
0,4096,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",fixed_4,structural,0.1018495038151741,0.2041480839252472,0.17006246745586395,0.008767522871494293
0,4096,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",fixed_8,structural,0.0941721647977829,0.20044271647930145,0.1572432816028595,0.00801948830485344
0,4096,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",fixed_16,structural,0.08460683375597,0.19611936807632446,0.1412716507911682,0.007147743832319975
0,4096,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",energy_25,structural,0.10646885633468628,0.20629726350307465,0.17777560651302338,0.009199293330311775
0,4096,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",energy_50,structural,0.08128760010004044,0.19365957379341125,0.1357293725013733,0.006925344932824373
0,4096,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",energy_75,structural,0.05520627275109291,0.1851792335510254,0.0921802744269371,0.004601121414452791
0,4096,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",energy_90,structural,0.033858586102724075,0.17881819605827332,0.05653512850403786,0.0028181946836411953
0,4096,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"[1152, 384]",fixed_1,structural,0.028188137337565422,0.20187260210514069,0.18021535873413086,0.002978360280394554
0,4096,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"[1152, 384]",fixed_2,structural,0.024958636611700058,0.19422860443592072,0.1595681756734848,0.002616375917568803
0,4096,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"[1152, 384]",fixed_4,structural,0.021462805569171906,0.187485933303833,0.13721825182437897,0.002271837554872036
0,4096,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"[1152, 384]",fixed_8,structural,0.017655648291110992,0.18201380968093872,0.11287794262170792,0.0018313887994736433
