seed,update,parameter_id,parameter_name,shape,method,right_gram_relative_fro,right_gram_relative_spectral,right_gram_fro_cosine,right_gram_trace_relative,right_gram_linear_relative_fro,right_gram_quadratic_relative_fro,right_gram_quadratic_over_delta_fro,right_gram_delta_fro,right_gram_identity_residual,left_gram_relative_fro,left_gram_relative_spectral,left_gram_fro_cosine,left_gram_trace_relative,left_gram_linear_relative_fro,left_gram_quadratic_relative_fro,left_gram_quadratic_over_delta_fro,left_gram_delta_fro,left_gram_identity_residual
0,128,transformer.h.1.attn.c_proj.weight,transformer.h.1.attn.c_proj.weight,"(384, 384)",structural_int4_k8,0.01581871695816517,0.009754951111972332,0.9998836517333984,0.004644419066607952,0.015803078189492226,0.0013179813977330923,0.08331785351037979,0.006107767578214407,8.41693292841228e-08,0.01575455628335476,0.00946859922260046,0.999885618686676,0.004644418600946665,0.01573886163532734,0.0013179811649024487,0.08365713804960251,0.006082990672439337,8.21616623625232e-08
0,128,transformer.h.1.attn.c_proj.weight,transformer.h.1.attn.c_proj.weight,"(384, 384)",structural_vq64_int3_k8,0.017412357032299042,0.007163630332797766,0.9998509287834167,0.014223136007785797,0.017853625118732452,0.0014574703527614474,0.08370322734117508,0.006723088212311268,8.390113492851015e-08,0.017535604536533356,0.007385867182165384,0.9998496174812317,0.014223151840269566,0.01797386072576046,0.0014574725646525621,0.08311504870653152,0.006770670879632235,8.20884622498852e-08
0,128,transformer.h.1.mlp.w1.weight,transformer.h.1.mlp.w1.weight,"(1024, 384)",direct_scalar_int4,0.05716020241379738,0.04295848309993744,0.9988569617271423,0.0005511882482096553,0.058047257363796234,0.008148892782628536,0.14256234467029572,0.0009164308430626988,2.4631365835858787e-09,0.05858462303876877,0.046048447489738464,0.9988271594047546,0.000551156117580831,0.05945046246051788,0.008148979395627975,0.13909757137298584,0.0009392424835823476,4.616141247026917e-09
0,128,transformer.h.1.mlp.w1.weight,transformer.h.1.mlp.w1.weight,"(1024, 384)",structural_scalar_int3_p98_k8,0.035269517451524734,0.0154733182862401,0.9993800520896912,0.027396749705076218,0.03717042878270149,0.005252306815236807,0.14891915023326874,0.0005654646665789187,2.466521653587961e-09,0.039078082889318466,0.015959475189447403,0.9992947578430176,0.027396731078624725,0.04080193117260933,0.005252351053059101,0.13440656661987305,0.000626509019639343,3.3870000137881107e-09
0,128,transformer.h.1.mlp.w1.weight,transformer.h.1.mlp.w1.weight,"(1024, 384)",structural_int4_k8,0.02186800353229046,0.009586169384419918,0.9997619390487671,0.001561054727062583,0.022091098129749298,0.002696770243346691,0.12332037091255188,0.0003506025532260537,2.480655014736044e-09,0.026505954563617706,0.011638883501291275,0.9997077584266663,0.0015610457630828023,0.026690294966101646,0.002696800045669079,0.1017431765794754,0.00042494971421547234,3.4106040214254563e-09
0,128,transformer.h.1.mlp.w1.weight,transformer.h.1.mlp.w1.weight,"(1024, 384)",structural_vq64_int3_k8,0.034975700080394745,0.01756931282579899,0.9993919730186462,0.03730052709579468,0.03738962486386299,0.00441259890794754,0.1261618435382843,0.0005607539787888527,2.4742199400407117e-09,0.036702439188957214,0.017617687582969666,0.9993845224380493,0.03730052709579468,0.03900964930653572,0.004412581212818623,0.12022582441568375,0.0005884221754968166,3.392843117566713e-09
0,128,transformer.h.1.mlp.w2.weight,transformer.h.1.mlp.w2.weight,"(1024, 384)",direct_scalar_int4,0.05743255093693733,0.04433492198586464,0.9988426566123962,0.0006385386222973466,0.058185454457998276,0.008427812717854977,0.1467427760362625,0.000794742489233613,2.182371838799213e-09,0.06287915259599686,0.05022658035159111,0.9985588192939758,0.0006384725566022098,0.06356758624315262,0.008427897468209267,0.13403324782848358,0.0008700881735421717,3.987652430481603e-09
0,128,transformer.h.1.mlp.w2.weight,transformer.h.1.mlp.w2.weight,"(1024, 384)",structural_scalar_int3_p98_k8,0.03875261917710304,0.01510352548211813,0.9992507696151733,0.026485206559300423,0.04075264930725098,0.005839779507368803,0.15069380402565002,0.0005362525698728859,2.1959856155717716e-09,0.04310755804181099,0.017148949205875397,0.9991262555122375,0.026485206559300423,0.04491400346159935,0.005839821416884661,0.1354709416627884,0.0005964993615634739,2.946476840293144e-09
0,128,transformer.h.1.mlp.w2.weight,transformer.h.1.mlp.w2.weight,"(1024, 384)",structural_int4_k8,0.02424268238246441,0.011282021179795265,0.9997079372406006,0.00028831875533796847,0.024459557607769966,0.0030372077599167824,0.12528347969055176,0.00033546637860126793,2.1890644852362584e-09,0.02948598563671112,0.013640638440847397,0.9996219277381897,0.0002883269335143268,0.02966453693807125,0.0030372438486665487,0.10300635546445847,0.0004080113139934838,2.9668820733519397e-09
0,128,transformer.h.1.mlp.w2.weight,transformer.h.1.mlp.w2.weight,"(1024, 384)",structural_vq64_int3_k8,0.038502149283885956,0.018161341547966003,0.9992603659629822,0.0389208048582077,0.041157640516757965,0.004904003813862801,0.12736961245536804,0.0005327865947037935,2.1705104380487228e-09,0.0408039465546608,0.017414608970284462,0.9992233514785767,0.0389208123087883,0.0433184877038002,0.004904001485556364,0.12018449604511261,0.0005646232166327536,2.918816521813028e-09
