seed,update,parameter_id,shape,reference_method,vq_method,raw_ratio_vq_over_reference,gram_ratio_vq_over_reference,gram_spectral_ratio_vq_over_reference,tail_subspace_ratio_vq_over_reference,update_distortion_ratio_vq_over_reference,exact_polar_distortion_ratio_vq_over_reference,raw_error_delta_vq_minus_reference,gram_error_delta_vq_minus_reference,update_distortion_delta_vq_minus_reference
0,2048,transformer.h.2.attn.c_attn.weight,"(1152, 384)",structural_scalar_int3_p98_k8,structural_vq64_int3_k8,0.7577765620652942,0.8001232149253267,0.8351228139140465,0.9509744804348745,0.6692843990676396,0.7217928270835396,-0.02585640549659729,-0.0029883086681365967,-0.08519476652145386
0,2048,transformer.h.2.attn.c_proj.weight,"(384, 384)",structural_scalar_int3_p98_k8,structural_vq64_int3_k8,0.9263961630217991,0.9530843254560288,0.8777156109913506,0.9621788710060354,0.775208965936068,0.8534993228145983,-0.008285172283649445,-0.0006084311753511429,-0.06673938035964966
0,2048,transformer.h.2.mlp.w1.weight,"(1024, 384)",structural_scalar_int3_p98_k8,structural_vq64_int3_k8,0.809151473676392,0.9344596441641426,0.8576217840468059,0.8632332173225952,0.6498552768103882,0.6497828012062611,-0.0358755886554718,-0.002988513559103012,-0.032504498958587646
0,2048,transformer.h.2.mlp.w2.weight,"(1024, 384)",structural_scalar_int3_p98_k8,structural_vq64_int3_k8,0.8193393530331005,0.9425851273815726,0.9081438748870433,0.8779361449245165,0.658553495885122,0.654222875372953,-0.03435893356800079,-0.00271591916680336,-0.03293478488922119
0,2048,transformer.h.2.mlp.c_proj.weight,"(384, 1024)",structural_scalar_int3_p98_k8,structural_vq64_int3_k8,0.8225019353073388,0.9169018028198176,1.0604067477696444,0.8363899066573631,0.6417704182269751,0.6364593289168005,-0.03841368854045868,-0.010226622223854065,-0.029324889183044434
0,2048,transformer.h.3.attn.c_attn.weight,"(1152, 384)",structural_scalar_int3_p98_k8,structural_vq64_int3_k8,0.7607911241953635,0.7959369032900759,0.7030916629928545,0.964537384861967,0.7352041685113919,0.7541346558371815,-0.0315118134021759,-0.004833545535802841,-0.08573603630065918
0,2048,transformer.h.3.attn.c_proj.weight,"(384, 384)",structural_scalar_int3_p98_k8,structural_vq64_int3_k8,0.8482967792185916,0.9375766321229716,0.8346416838266502,0.9520081497835976,0.7457091955671165,0.8189379579740466,-0.019486092031002045,-0.0010341228917241096,-0.07970017194747925
0,2048,transformer.h.3.mlp.w1.weight,"(1024, 384)",structural_scalar_int3_p98_k8,structural_vq64_int3_k8,0.7960427866121363,0.9238879832171776,1.0958915744077407,0.8537893374799304,0.6335493021555696,0.637681027432566,-0.042020559310913086,-0.006282635033130646,-0.03394114971160889
0,2048,transformer.h.3.mlp.w2.weight,"(1024, 384)",structural_scalar_int3_p98_k8,structural_vq64_int3_k8,0.8062029201903167,0.942402871446413,1.1003607036819982,0.8386214349140083,0.6366107887114294,0.6390158715967589,-0.04010459780693054,-0.004975065588951111,-0.034457266330718994
0,2048,transformer.h.3.mlp.c_proj.weight,"(384, 1024)",structural_scalar_int3_p98_k8,structural_vq64_int3_k8,0.8038490035274009,0.881351223976496,1.0582970582758333,0.8505836242773801,0.6200728269064738,0.6167570157480626,-0.04269219934940338,-0.0151032954454422,-0.028563737869262695
0,2048,transformer.h.4.attn.c_attn.weight,"(1152, 384)",structural_scalar_int3_p98_k8,structural_vq64_int3_k8,0.7495396133955509,0.8276935426770702,0.867095151752785,0.9746032598551132,0.793264473119197,0.7901894611755192,-0.03815959393978119,-0.0076460205018520355,-0.07971775531768799
0,2048,transformer.h.4.attn.c_proj.weight,"(384, 384)",structural_scalar_int3_p98_k8,structural_vq64_int3_k8,0.7406568540181779,0.7913861847164956,0.7602889234631955,0.9661545570224175,0.79374759527364,0.8476265048596471,-0.040522992610931396,-0.008748892694711685,-0.07406395673751831
0,2048,transformer.h.4.mlp.w1.weight,"(1024, 384)",structural_scalar_int3_p98_k8,structural_vq64_int3_k8,0.8085092967382089,0.9510204608359397,1.1085043745597372,0.8596467477825152,0.6394493928173791,0.6420051400554,-0.04054786264896393,-0.004779033362865448,-0.03319936990737915
0,2048,transformer.h.4.mlp.w2.weight,"(1024, 384)",structural_scalar_int3_p98_k8,structural_vq64_int3_k8,0.8185142590782627,0.9632203570127493,1.1304394079251556,0.8700882360891222,0.6523647702783578,0.6516706121972797,-0.03805914521217346,-0.0035060271620750427,-0.03226780891418457
0,2048,transformer.h.4.mlp.c_proj.weight,"(384, 1024)",structural_scalar_int3_p98_k8,structural_vq64_int3_k8,0.8260196364092627,0.924441913629681,0.9778679998627213,0.854329430241019,0.6402316740077265,0.6365742827099294,-0.035703957080841064,-0.005870409309864044,-0.027886629104614258
0,2048,transformer.h.5.attn.c_attn.weight,"(1152, 384)",structural_scalar_int3_p98_k8,structural_vq64_int3_k8,0.7525515610817148,0.8374700283205785,0.9105011987377882,0.9781339060726388,0.8229127970249398,0.8243080259456529,-0.0385177806019783,-0.008113406598567963,-0.07180100679397583
0,2048,transformer.h.5.attn.c_proj.weight,"(384, 384)",structural_scalar_int3_p98_k8,structural_vq64_int3_k8,0.742290948973126,0.8001098686045086,0.7078953838994396,0.973636459482356,0.7962929487188858,0.8501817770164003,-0.03694994002580643,-0.006232708692550659,-0.07475787401199341
0,2048,transformer.h.5.mlp.w1.weight,"(1024, 384)",structural_scalar_int3_p98_k8,structural_vq64_int3_k8,0.8298039774073251,0.9692971267431808,0.8756477151824926,0.8840029371819798,0.6701233509449394,0.6605288288705541,-0.030029743909835815,-0.0011921823024749756,-0.033850252628326416
0,2048,transformer.h.5.mlp.w2.weight,"(1024, 384)",structural_scalar_int3_p98_k8,structural_vq64_int3_k8,0.8236634215596795,0.9485892141525354,0.8788853159991744,0.8804103991691205,0.6645590432788059,0.6547431996805633,-0.03109315037727356,-0.001991208642721176,-0.03441363573074341
0,2048,transformer.h.5.mlp.c_proj.weight,"(384, 1024)",structural_scalar_int3_p98_k8,structural_vq64_int3_k8,0.8631668031223396,0.9377007066826465,0.8427042613583668,0.8772865796382516,0.6680171839575656,0.6570540726111854,-0.022784650325775146,-0.0019030645489692688,-0.02914273738861084
0,4096,transformer.h.0.attn.c_attn.weight,"(1152, 384)",structural_scalar_int3_p98_k8,structural_vq64_int3_k8,0.7544203507493961,0.7763400572688123,0.7619519511848384,0.9560207378814606,0.7021144413036249,0.7453622422219947,-0.02501765638589859,-0.0037184078246355057,-0.08542460203170776
0,4096,transformer.h.0.attn.c_proj.weight,"(384, 384)",structural_scalar_int3_p98_k8,structural_vq64_int3_k8,0.7527690156570782,0.8064909837544673,0.8077264234752739,0.9625538934578938,0.698680918332905,0.8181210697624582,-0.02112700045108795,-0.0025477372109889984,-0.09279811382293701
0,4096,transformer.h.0.mlp.w1.weight,"(1024, 384)",structural_scalar_int3_p98_k8,structural_vq64_int3_k8,0.7950806543007335,0.8863402023872559,0.7869795585695127,0.8421859907515034,0.6138479070210274,0.6084181220233504,-0.034676894545555115,-0.0032178275287151337,-0.023449420928955078
0,4096,transformer.h.0.mlp.w2.weight,"(1024, 384)",structural_scalar_int3_p98_k8,structural_vq64_int3_k8,0.8040259188141179,0.8821754435470025,0.7611469078555725,0.8310488510145785,0.6193898294697754,0.6143432363773157,-0.03291641175746918,-0.0032852236181497574,-0.023691833019256592
0,4096,transformer.h.0.mlp.c_proj.weight,"(384, 1024)",structural_scalar_int3_p98_k8,structural_vq64_int3_k8,0.8173891290908779,0.8922196413297421,0.7673900556412887,0.8621231431048563,0.6430729474548147,0.6421662210350514,-0.03349253535270691,-0.0053682513535022736,-0.029835224151611328
0,4096,transformer.h.1.attn.c_attn.weight,"(1152, 384)",structural_scalar_int3_p98_k8,structural_vq64_int3_k8,0.7453367524345945,0.7565552343648214,0.68621922340165,0.9623722331440864,0.7197712252088968,0.760784893349099,-0.025046199560165405,-0.002878309227526188,-0.08292227983474731
0,4096,transformer.h.1.attn.c_proj.weight,"(384, 384)",structural_scalar_int3_p98_k8,structural_vq64_int3_k8,0.7441793869077588,0.8169890022806899,0.8132541392573344,0.9609123896071683,0.6991830451991631,0.8243766140936775,-0.02034052461385727,-0.0014350186102092266,-0.09403830766677856
0,4096,transformer.h.1.mlp.w1.weight,"(1024, 384)",structural_scalar_int3_p98_k8,structural_vq64_int3_k8,0.827123995602835,0.9227139629958393,0.8661587098740122,0.8489769639998606,0.6524324280750969,0.6441844148542929,-0.028022095561027527,-0.0019457768648862839,-0.025699615478515625
0,4096,transformer.h.1.mlp.w2.weight,"(1024, 384)",structural_scalar_int3_p98_k8,structural_vq64_int3_k8,0.83744815518596,0.9454217826602073,0.9553079245887254,0.8562271527900812,0.662731169140408,0.6540712978608852,-0.026701301336288452,-0.0015002265572547913,-0.02532750368118286
0,4096,transformer.h.1.mlp.c_proj.weight,"(384, 1024)",structural_scalar_int3_p98_k8,structural_vq64_int3_k8,0.8478782801864021,0.9309034502321158,0.8052549079067705,0.8761088096101949,0.6706438752429746,0.6643024666749178,-0.027398183941841125,-0.0035036690533161163,-0.029500305652618408
0,4096,transformer.h.2.attn.c_attn.weight,"(1152, 384)",structural_scalar_int3_p98_k8,structural_vq64_int3_k8,0.7459389234440709,0.7902326941902753,0.7996360660908387,0.9368004160676463,0.6351872141761569,0.6989049412389838,-0.02321173995733261,-0.002862534485757351,-0.07702291011810303
0,4096,transformer.h.2.attn.c_proj.weight,"(384, 384)",structural_scalar_int3_p98_k8,structural_vq64_int3_k8,0.9179335202431042,1.005985890075212,0.9671585762693572,0.9675077947698931,0.7657744932067889,0.8538542877747979,-0.008320510387420654,6.09327107667923e-05,-0.06113290786743164
0,4096,transformer.h.2.mlp.w1.weight,"(1024, 384)",structural_scalar_int3_p98_k8,structural_vq64_int3_k8,0.8009010840663228,0.9244520867912703,0.905345409104074,0.8630019564815242,0.6328228015011664,0.6334230468053536,-0.03767721354961395,-0.0032942183315753937,-0.03128647804260254
0,4096,transformer.h.2.mlp.w2.weight,"(1024, 384)",structural_scalar_int3_p98_k8,structural_vq64_int3_k8,0.806524966888342,0.9310221922703615,0.9848376206696086,0.8559941953415248,0.6435273865156294,0.6430867919043359,-0.03654508292675018,-0.0030625760555267334,-0.03088134527206421
0,4096,transformer.h.2.mlp.c_proj.weight,"(384, 1024)",structural_scalar_int3_p98_k8,structural_vq64_int3_k8,0.8081532827485375,0.8886320305020051,1.0523211301404105,0.8387598131029789,0.6315627796401907,0.6295199359998,-0.04096308350563049,-0.012214511632919312,-0.02795231342315674
0,4096,transformer.h.3.attn.c_attn.weight,"(1152, 384)",structural_scalar_int3_p98_k8,structural_vq64_int3_k8,0.7510131951240929,0.7826986895969439,0.7340929375076447,0.9446117580924639,0.672103018554417,0.7147520514057618,-0.026091307401657104,-0.003142637200653553,-0.08821755647659302
0,4096,transformer.h.3.attn.c_proj.weight,"(384, 384)",structural_scalar_int3_p98_k8,structural_vq64_int3_k8,0.8723091550201066,0.9034805394282105,0.8318710455112492,0.944222240376479,0.7340712266986842,0.8119068281318935,-0.015437863767147064,-0.0014026956632733345,-0.07192224264144897
0,4096,transformer.h.3.mlp.w1.weight,"(1024, 384)",structural_scalar_int3_p98_k8,structural_vq64_int3_k8,0.7853829567511992,0.9129640289523611,1.1330796353012669,0.8454280651393195,0.606911497076328,0.6064151614289573,-0.04506459832191467,-0.007554501295089722,-0.032392024993896484
0,4096,transformer.h.3.mlp.w2.weight,"(1024, 384)",structural_scalar_int3_p98_k8,structural_vq64_int3_k8,0.7968211246333726,0.9285814364762957,1.1788162888750013,0.8391262427963854,0.6227808263685128,0.6256097013249494,-0.04248008131980896,-0.00606885552406311,-0.03134876489639282
0,4096,transformer.h.3.mlp.c_proj.weight,"(384, 1024)",structural_scalar_int3_p98_k8,structural_vq64_int3_k8,0.784684830458028,0.8372368059148585,0.8277084569962836,0.834866480872787,0.6055682351663518,0.6021283703173467,-0.046617209911346436,-0.020175546407699585,-0.027493000030517578
0,4096,transformer.h.4.attn.c_attn.weight,"(1152, 384)",structural_scalar_int3_p98_k8,structural_vq64_int3_k8,0.7504366448739782,0.8352139857523349,0.8350470765204424,0.9655710591890663,0.7769040575607695,0.772182199810783,-0.037684373557567596,-0.005860479548573494,-0.07818746566772461
0,4096,transformer.h.4.attn.c_proj.weight,"(384, 384)",structural_scalar_int3_p98_k8,structural_vq64_int3_k8,0.7453452191379162,0.8000547389831184,0.8023571671164396,0.9547732283616951,0.7838876405037849,0.8280943729469372,-0.039971671998500824,-0.007180614396929741,-0.06924200057983398
0,4096,transformer.h.4.mlp.w1.weight,"(1024, 384)",structural_scalar_int3_p98_k8,structural_vq64_int3_k8,0.7981795328608374,0.9331952211530298,1.108889197471534,0.8422353986811663,0.6202055506324318,0.619801592722359,-0.042727574706077576,-0.006214223802089691,-0.030169308185577393
0,4096,transformer.h.4.mlp.w2.weight,"(1024, 384)",structural_scalar_int3_p98_k8,structural_vq64_int3_k8,0.8008522070298543,0.9384795436902481,1.03887888674599,0.8401420611027838,0.6296540770077594,0.629653974229043,-0.04223111271858215,-0.005823045969009399,-0.0297967791557312
0,4096,transformer.h.4.mlp.c_proj.weight,"(384, 1024)",structural_scalar_int3_p98_k8,structural_vq64_int3_k8,0.8069457654442248,0.8780031295554601,0.8117401174481607,0.8337331361057742,0.6213398114381177,0.6166164181550058,-0.03886577486991882,-0.008781157433986664,-0.02724975347518921
0,4096,transformer.h.5.attn.c_attn.weight,"(1152, 384)",structural_scalar_int3_p98_k8,structural_vq64_int3_k8,0.7486637882103712,0.8360999807952995,0.8571069419740618,0.9894756114416033,0.814773633223568,0.8194643733879817,-0.038897253572940826,-0.007493611425161362,-0.07154017686843872
0,4096,transformer.h.5.attn.c_proj.weight,"(384, 384)",structural_scalar_int3_p98_k8,structural_vq64_int3_k8,0.7410179122559059,0.7840446313544418,0.7455455447880346,0.9648841502745451,0.7933517802689375,0.8429137880321446,-0.038799770176410675,-0.007559116929769516,-0.06997150182723999
0,4096,transformer.h.5.mlp.w1.weight,"(1024, 384)",structural_scalar_int3_p98_k8,structural_vq64_int3_k8,0.8264318963707423,0.9641706568064232,0.8486980722712515,0.872168172728462,0.648714094974107,0.6478915456289395,-0.032166510820388794,-0.0017043910920619965,-0.029701650142669678
0,4096,transformer.h.5.mlp.w2.weight,"(1024, 384)",structural_scalar_int3_p98_k8,structural_vq64_int3_k8,0.8280640523308007,0.9625784649697527,0.9226344530089621,0.8637758983685245,0.6468916274425109,0.6435621357767425,-0.031538769602775574,-0.0016833692789077759,-0.0303078293800354
0,4096,transformer.h.5.mlp.c_proj.weight,"(384, 1024)",structural_scalar_int3_p98_k8,structural_vq64_int3_k8,0.8620410961636462,0.9478201409688125,0.8885408770188572,0.8568725088968472,0.6645280500247552,0.6519095810057164,-0.02102521061897278,-0.001275407150387764,-0.029240012168884277
1,128,transformer.h.0.attn.c_attn.weight,"(1152, 384)",structural_scalar_int3_p98_k8,structural_vq64_int3_k8,0.7570698355590533,0.8096187162089512,0.7163327561771855,0.9505385970907944,0.7170878159960181,0.7150958052881934,-0.029727861285209656,-0.003937847912311554,-0.08178466558456421
1,128,transformer.h.0.attn.c_proj.weight,"(384, 384)",structural_scalar_int3_p98_k8,structural_vq64_int3_k8,0.743050526130758,0.7721604932422598,0.7458237156469195,0.9586932446096107,0.7499972693948405,0.8211223311712781,-0.03245522826910019,-0.005464140325784683,-0.08049297332763672
1,128,transformer.h.0.mlp.w1.weight,"(1024, 384)",structural_scalar_int3_p98_k8,structural_vq64_int3_k8,0.8220072502011933,0.9412411208365747,0.886844430328459,0.8637623022128272,0.6409053411233644,0.6363769970999434,-0.02818821370601654,-0.001905517652630806,-0.023973524570465088
1,128,transformer.h.0.mlp.w2.weight,"(1024, 384)",structural_scalar_int3_p98_k8,structural_vq64_int3_k8,0.8237494404519509,0.9551204811658724,1.0214766049634416,0.8527144574819336,0.6414750568824488,0.6354486114995939,-0.02867250144481659,-0.0015203207731246948,-0.024466335773468018
1,128,transformer.h.0.mlp.c_proj.weight,"(384, 1024)",structural_scalar_int3_p98_k8,structural_vq64_int3_k8,0.8707142278069167,0.9854941179108384,1.0699236580755196,0.8882146462882541,0.6959524065277518,0.6844591475849165,-0.022884175181388855,-0.0009592399001121521,-0.03424888849258423
1,128,transformer.h.1.attn.c_attn.weight,"(1152, 384)",structural_scalar_int3_p98_k8,structural_vq64_int3_k8,0.7496353973550859,0.8208342367707219,0.7779586868806232,0.9757288600101267,0.7757983131955826,0.7861045303494977,-0.03199639916419983,-0.004658952355384827,-0.0798446536064148
1,128,transformer.h.1.attn.c_proj.weight,"(384, 384)",structural_scalar_int3_p98_k8,structural_vq64_int3_k8,0.7471153650550119,0.8176139756552223,0.8363905223305217,0.9743251347571343,0.774181140607187,0.8446861475779684,-0.030657030642032623,-0.004039758816361427,-0.08429878950119019
1,128,transformer.h.1.mlp.w1.weight,"(1024, 384)",structural_scalar_int3_p98_k8,structural_vq64_int3_k8,0.8315493935434162,0.9478467295646316,0.8010875175449879,0.8712000186684735,0.6677153279613727,0.658842261188643,-0.025319568812847137,-0.0016715526580810547,-0.03058379888534546
1,128,transformer.h.1.mlp.w2.weight,"(1024, 384)",structural_scalar_int3_p98_k8,structural_vq64_int3_k8,0.8514256612010699,0.9850111064217549,1.0737149329278093,0.8772129356168847,0.6850878937625262,0.6728298313011922,-0.023070022463798523,-0.0005670562386512756,-0.03067195415496826
1,128,transformer.h.1.mlp.c_proj.weight,"(384, 1024)",structural_scalar_int3_p98_k8,structural_vq64_int3_k8,0.8967806734492709,1.020832741572577,1.0958378841094345,0.8987541360981998,0.7303235115132335,0.7108965650218821,-0.018791481852531433,0.0015355199575424194,-0.03674125671386719
1,128,transformer.h.2.attn.c_attn.weight,"(1152, 384)",structural_scalar_int3_p98_k8,structural_vq64_int3_k8,0.746480872599276,0.8129244174706759,0.8455925892357506,0.9769901617164174,0.7737267295297741,0.7985462965930681,-0.029552899301052094,-0.003907185047864914,-0.08390551805496216
1,128,transformer.h.2.attn.c_proj.weight,"(384, 384)",structural_scalar_int3_p98_k8,structural_vq64_int3_k8,0.7432580909239116,0.7818768668518051,0.7670094977799271,0.979511709858493,0.7716955918676334,0.8499075058298662,-0.029462791979312897,-0.004467705264687538,-0.08851295709609985
1,128,transformer.h.2.mlp.w1.weight,"(1024, 384)",structural_scalar_int3_p98_k8,structural_vq64_int3_k8,0.8450859701397228,0.9831543006664981,1.0038669526834791,0.8918520549770368,0.7079639033564492,0.6865756763948244,-0.022701725363731384,-0.0004788469523191452,-0.039039015769958496
1,128,transformer.h.2.mlp.w2.weight,"(1024, 384)",structural_scalar_int3_p98_k8,structural_vq64_int3_k8,0.849691580808401,0.9751819841954084,1.074282310242682,0.8926961181442589,0.7158535885372919,0.6967189584822563,-0.02211163192987442,-0.0007383842021226883,-0.03865325450897217
1,128,transformer.h.2.mlp.c_proj.weight,"(384, 1024)",structural_scalar_int3_p98_k8,structural_vq64_int3_k8,0.8771843590539924,1.0002243858344546,1.097989742834195,0.909605786485932,0.7408681882488527,0.7181713515486787,-0.021095842123031616,1.3597309589385986e-05,-0.04063481092453003
1,128,transformer.h.3.attn.c_attn.weight,"(1152, 384)",structural_scalar_int3_p98_k8,structural_vq64_int3_k8,0.748652958621107,0.8325748536242442,0.8933614229293857,0.9826548676993,0.7685559980361137,0.8074394384865029,-0.02661016583442688,-0.0027408357709646225,-0.08724313974380493
1,128,transformer.h.3.attn.c_proj.weight,"(384, 384)",structural_scalar_int3_p98_k8,structural_vq64_int3_k8,0.7516178721109328,0.8573003734718185,0.9239258602208089,0.9762394746710658,0.7743053562245558,0.851882401777264,-0.0266483873128891,-0.002489089034497738,-0.0890466570854187
1,128,transformer.h.3.mlp.w1.weight,"(1024, 384)",structural_scalar_int3_p98_k8,structural_vq64_int3_k8,0.8432514642958859,0.9734488334170677,0.9472830267252964,0.9111432683126374,0.7281531703033275,0.7016228111819874,-0.0215936079621315,-0.0006185788661241531,-0.04553723335266113
1,128,transformer.h.3.mlp.w2.weight,"(1024, 384)",structural_scalar_int3_p98_k8,structural_vq64_int3_k8,0.8539883731417618,0.9796257312352817,0.9923644724614031,0.898777220390772,0.7309829728036538,0.7072830937591101,-0.020239688456058502,-0.0005080476403236389,-0.04630100727081299
1,128,transformer.h.3.mlp.c_proj.weight,"(384, 1024)",structural_scalar_int3_p98_k8,structural_vq64_int3_k8,0.8859844606839418,1.0037116415122684,1.1396182333141864,0.9179118277786212,0.7376245396334908,0.7123383671917092,-0.01847994327545166,0.00019042938947677612,-0.043129563331604004
1,128,transformer.h.4.attn.c_attn.weight,"(1152, 384)",structural_scalar_int3_p98_k8,structural_vq64_int3_k8,0.7508436865498214,0.784985378502392,0.750263266892353,0.981346729357334,0.7584052892871701,0.8230283355513682,-0.02244465798139572,-0.002431558445096016,-0.08853185176849365
1,128,transformer.h.4.attn.c_proj.weight,"(384, 384)",structural_scalar_int3_p98_k8,structural_vq64_int3_k8,0.7557969051472118,0.8035932050340331,0.8185891741433535,0.9808097966038216,0.7810767180782838,0.8634399180367859,-0.024373859167099,-0.0029753316193819046,-0.08482539653778076
1,128,transformer.h.4.mlp.w1.weight,"(1024, 384)",structural_scalar_int3_p98_k8,structural_vq64_int3_k8,0.8376276434804654,0.9363087022874346,0.8732891209012591,0.9019160450132626,0.7210396901914091,0.6976519891059166,-0.020008519291877747,-0.0012615062296390533,-0.05254906415939331
1,128,transformer.h.4.mlp.w2.weight,"(1024, 384)",structural_scalar_int3_p98_k8,structural_vq64_int3_k8,0.8490925206500267,0.9559535654886248,0.8652309401969375,0.9022979936660838,0.7280814954756293,0.7077097393887256,-0.019243210554122925,-0.000950368121266365,-0.052786827087402344
1,128,transformer.h.4.mlp.c_proj.weight,"(384, 1024)",structural_scalar_int3_p98_k8,structural_vq64_int3_k8,0.8843075354821445,1.0029183697561224,1.1385330606275827,0.9004766425368144,0.7416333428834951,0.7160758211546809,-0.017290830612182617,0.00010250136256217957,-0.044129371643066406
1,128,transformer.h.5.attn.c_attn.weight,"(1152, 384)",structural_scalar_int3_p98_k8,structural_vq64_int3_k8,0.7543615947563916,0.798898794229242,0.7393574169770423,0.9786966489713792,0.7327190547444401,0.8139025820075187,-0.019161175936460495,-0.0017307745292782784,-0.0959172248840332
1,128,transformer.h.5.attn.c_proj.weight,"(384, 384)",structural_scalar_int3_p98_k8,structural_vq64_int3_k8,0.758915305677256,0.8087381349686413,0.8129075286272608,0.9783241842582785,0.7400410340822104,0.8607562726171382,-0.019313044846057892,-0.0019050026312470436,-0.09560257196426392
1,128,transformer.h.5.mlp.w1.weight,"(1024, 384)",structural_scalar_int3_p98_k8,structural_vq64_int3_k8,0.8280293236397226,0.9328465847032186,0.8788021055917091,0.9046739158711408,0.7174942502517913,0.6927819634815396,-0.021572142839431763,-0.0013797413557767868,-0.05595803260803223
1,128,transformer.h.5.mlp.w2.weight,"(1024, 384)",structural_scalar_int3_p98_k8,structural_vq64_int3_k8,0.8330870482478635,0.9563787672171916,0.9985931580336359,0.9170019102733613,0.725472634978787,0.7010260908515421,-0.020818784832954407,-0.0008753295987844467,-0.05406159162521362
1,128,transformer.h.5.mlp.c_proj.weight,"(384, 1024)",structural_scalar_int3_p98_k8,structural_vq64_int3_k8,0.8522821384262445,0.9571672011871141,1.0812812121124287,0.8969596600114883,0.7121301631030937,0.6893103581832155,-0.021730437874794006,-0.0015000589191913605,-0.04684853553771973
1,512,transformer.h.0.attn.c_attn.weight,"(1152, 384)",structural_scalar_int3_p98_k8,structural_vq64_int3_k8,0.7504365282131934,0.8047320269824534,0.7412924050016603,0.9605867162048489,0.7290521535672333,0.729904924992419,-0.02989744395017624,-0.004297161474823952,-0.08400082588195801
1,512,transformer.h.0.attn.c_proj.weight,"(384, 384)",structural_scalar_int3_p98_k8,structural_vq64_int3_k8,0.7489345271372309,0.8069593414263925,0.8775541380475669,0.971120502973507,0.7570063732165109,0.8210682353718851,-0.03113095462322235,-0.004867933690547943,-0.08519846200942993
1,512,transformer.h.0.mlp.w1.weight,"(1024, 384)",structural_scalar_int3_p98_k8,structural_vq64_int3_k8,0.8056968152988723,0.9069483418316213,0.8906513251571684,0.8233269479704152,0.6250679656150158,0.6242412989137766,-0.03372713923454285,-0.002810221165418625,-0.024866163730621338
1,512,transformer.h.0.mlp.w2.weight,"(1024, 384)",structural_scalar_int3_p98_k8,structural_vq64_int3_k8,0.8074185551126897,0.9286149387217251,0.9514474982667123,0.8251303690559169,0.6307465217579272,0.6255135508963175,-0.03371301293373108,-0.0022461265325546265,-0.024945318698883057
1,512,transformer.h.0.mlp.c_proj.weight,"(384, 1024)",structural_scalar_int3_p98_k8,structural_vq64_int3_k8,0.8433703603342178,0.9370635255157507,0.8584423256336353,0.8566885236543178,0.6611091820987655,0.6576486342176597,-0.02916419506072998,-0.003106631338596344,-0.0314142107963562
1,512,transformer.h.1.attn.c_attn.weight,"(1152, 384)",structural_scalar_int3_p98_k8,structural_vq64_int3_k8,0.7478578451611458,0.817078416217851,0.7765884368284611,0.9623760599392451,0.7618500636967127,0.7656913820191361,-0.03154110163450241,-0.004461266100406647,-0.0843043327331543
1,512,transformer.h.1.attn.c_proj.weight,"(384, 384)",structural_scalar_int3_p98_k8,structural_vq64_int3_k8,0.7481983232940371,0.8098844992408756,0.7784742442347744,0.9663579090010679,0.7721852580280872,0.8326946810532229,-0.03093986213207245,-0.004267841577529907,-0.08677840232849121
1,512,transformer.h.1.mlp.w1.weight,"(1024, 384)",structural_scalar_int3_p98_k8,structural_vq64_int3_k8,0.825844383808767,0.9461025797541723,0.8679000995591285,0.8528626156116031,0.6523021943944003,0.6504425945744859,-0.03225776553153992,-0.0027195997536182404,-0.02806830406188965
1,512,transformer.h.1.mlp.w2.weight,"(1024, 384)",structural_scalar_int3_p98_k8,structural_vq64_int3_k8,0.8372058211002226,0.9592669619404557,0.9580822449637046,0.8818259668754136,0.6661345550898301,0.660670309297177,-0.029801636934280396,-0.001984149217605591,-0.028110861778259277
1,512,transformer.h.1.mlp.c_proj.weight,"(384, 1024)",structural_scalar_int3_p98_k8,structural_vq64_int3_k8,0.8586679500964457,0.9730428120577672,1.1143315944876635,0.8789879908222984,0.6793482526792576,0.6746848823420877,-0.029050931334495544,-0.002594560384750366,-0.0314103364944458
1,512,transformer.h.2.attn.c_attn.weight,"(1152, 384)",structural_scalar_int3_p98_k8,structural_vq64_int3_k8,0.7507538541737747,0.8305571923181057,0.8709632014988478,0.9774601564925895,0.7706387810092474,0.7769398431695101,-0.030643202364444733,-0.0036031845957040787,-0.08645427227020264
1,512,transformer.h.2.attn.c_proj.weight,"(384, 384)",structural_scalar_int3_p98_k8,structural_vq64_int3_k8,0.7491736978121227,0.8302822205617411,0.846760070766114,0.9752514815229901,0.7960860282677746,0.8525455084635566,-0.031180158257484436,-0.0036997366696596146,-0.08062833547592163
1,512,transformer.h.2.mlp.w1.weight,"(1024, 384)",structural_scalar_int3_p98_k8,structural_vq64_int3_k8,0.8286447045518693,0.9494097737297772,0.897982925639505,0.8746119737850061,0.6666967247155067,0.6630950780336957,-0.031997814774513245,-0.002661246806383133,-0.032385826110839844
1,512,transformer.h.2.mlp.w2.weight,"(1024, 384)",structural_scalar_int3_p98_k8,structural_vq64_int3_k8,0.8353010562158452,0.9597915677902112,0.9964729595770875,0.8882543420753186,0.6808617428578473,0.6767826274129518,-0.030306264758110046,-0.0021394826471805573,-0.032403767108917236
1,512,transformer.h.2.mlp.c_proj.weight,"(384, 1024)",structural_scalar_int3_p98_k8,structural_vq64_int3_k8,0.8532626447202706,0.9682115012479696,1.1215265010722957,0.883877305736929,0.6853510269620522,0.6813956271493377,-0.029910236597061157,-0.0030997171998023987,-0.0313606858253479
