seed,update,parameter_id,parameter_name,shape,method,update_cosine,update_relative_l2,update_norm_ratio,update_distortion,exact_polar_cosine,exact_polar_relative_l2,exact_polar_distortion,cached_update_source
0,1024,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"(1024, 384)",structural_scalar_int3_p98_k8,0.8931934237480164,0.4634857475757599,1.0054547786712646,0.10680657625198364,0.8864244818687439,0.47661346197128296,0.1135755181312561,muon_int3_practical_scale/tensor_level_results.csv
0,1024,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"(1024, 384)",structural_int4_k8,0.9322268962860107,0.36844488978385925,1.001409888267517,0.06777310371398926,0.9275620579719543,0.38064202666282654,0.07243794202804565,muon_int3_practical_scale/tensor_level_results.csv
0,1024,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"(1024, 384)",structural_vq64_int3_k8,0.9292577505111694,0.3765767216682434,1.002183198928833,0.07074224948883057,0.9250203371047974,0.38725873827934265,0.07497966289520264,muon_vector_int3_robustness/reverse_split.csv:held_out
0,1024,transformer.h.3.mlp.w2.weight,transformer.h.3.mlp.w2.weight,"(1024, 384)",direct_scalar_int4,0.8907881379127502,0.4678855538368225,1.002186894416809,0.10921186208724976,0.8846579790115356,0.4803067445755005,0.11534202098846436,muon_structural_decomposition_mechanism/baseline_vs_structural.csv:kind=direct
0,1024,transformer.h.3.mlp.w2.weight,transformer.h.3.mlp.w2.weight,"(1024, 384)",structural_scalar_int3_p98_k8,0.889712393283844,0.4699927568435669,1.0013818740844727,0.110287606716156,0.8833043575286865,0.4831158220767975,0.11669564247131348,muon_int3_practical_scale/tensor_level_results.csv
0,1024,transformer.h.3.mlp.w2.weight,transformer.h.3.mlp.w2.weight,"(1024, 384)",structural_int4_k8,0.9286757111549377,0.37752196192741394,0.9990258812904358,0.07132428884506226,0.9245082139968872,0.3885798752307892,0.07549178600311279,muon_int3_practical_scale/tensor_level_results.csv
0,1024,transformer.h.3.mlp.w2.weight,transformer.h.3.mlp.w2.weight,"(1024, 384)",structural_vq64_int3_k8,0.9263795018196106,0.3836202919483185,0.999396562576294,0.0736204981803894,0.9227677583694458,0.39303353428840637,0.0772322416305542,muon_vector_int3_robustness/reverse_split.csv:held_out
0,1024,transformer.h.3.mlp.c_proj.weight,transformer.h.3.mlp.c_proj.weight,"(384, 1024)",direct_scalar_int4,0.9017261862754822,0.44612178206443787,1.0118311643600464,0.09827381372451782,0.8978445529937744,0.45202186703681946,0.10215544700622559,muon_structural_decomposition_mechanism/baseline_vs_structural.csv:kind=direct
0,1024,transformer.h.3.mlp.c_proj.weight,transformer.h.3.mlp.c_proj.weight,"(384, 1024)",structural_scalar_int3_p98_k8,0.9118237495422363,0.42249324917793274,1.0113868713378906,0.08817625045776367,0.9082764387130737,0.4283212721347809,0.09172356128692627,muon_int3_practical_scale/tensor_level_results.csv
0,1024,transformer.h.3.mlp.c_proj.weight,transformer.h.3.mlp.c_proj.weight,"(384, 1024)",structural_int4_k8,0.9397156834602356,0.348572701215744,1.0072321891784668,0.060284316539764404,0.9365867376327515,0.35614556074142456,0.06341326236724854,muon_int3_practical_scale/tensor_level_results.csv
0,1024,transformer.h.3.mlp.c_proj.weight,transformer.h.3.mlp.c_proj.weight,"(384, 1024)",structural_vq64_int3_k8,0.9428495168685913,0.3396722674369812,1.0086785554885864,0.05715048313140869,0.9406880736351013,0.3444346785545349,0.05931192636489868,muon_vector_int3_robustness/reverse_split.csv:held_out
0,1024,transformer.h.4.attn.c_attn.weight,transformer.h.4.attn.c_attn.weight,"(1152, 384)",direct_scalar_int4,0.5439102053642273,0.9797584414482117,1.049639344215393,0.4560897946357727,0.5511741042137146,0.9474474787712097,0.4488258957862854,muon_structural_decomposition_mechanism/baseline_vs_structural.csv:kind=direct
0,1024,transformer.h.4.attn.c_attn.weight,transformer.h.4.attn.c_attn.weight,"(1152, 384)",structural_scalar_int3_p98_k8,0.613216757774353,0.9077417254447937,1.0604594945907593,0.386783242225647,0.6242406964302063,0.8669036030769348,0.3757593035697937,muon_int3_practical_scale/tensor_level_results.csv
0,1024,transformer.h.4.attn.c_attn.weight,transformer.h.4.attn.c_attn.weight,"(1152, 384)",structural_int4_k8,0.6903618574142456,0.8175894618034363,1.0712145566940308,0.3096381425857544,0.69944167137146,0.77531898021698,0.30055832862854004,muon_int3_practical_scale/tensor_level_results.csv
0,1024,transformer.h.4.attn.c_attn.weight,transformer.h.4.attn.c_attn.weight,"(1152, 384)",structural_vq64_int3_k8,0.6907687187194824,0.8157851696014404,1.0684776306152344,0.3092312812805176,0.699039876461029,0.7758376598358154,0.30096012353897095,muon_vector_int3_robustness/reverse_split.csv:held_out
0,1024,transformer.h.4.attn.c_proj.weight,transformer.h.4.attn.c_proj.weight,"(384, 384)",direct_scalar_int4,0.5578821897506714,0.9745455384254456,1.0687342882156372,0.4421178102493286,0.5209352970123291,0.9788416028022766,0.4790647029876709,muon_structural_decomposition_mechanism/baseline_vs_structural.csv:kind=direct
0,1024,transformer.h.4.attn.c_proj.weight,transformer.h.4.attn.c_proj.weight,"(384, 384)",structural_scalar_int3_p98_k8,0.6143912076950073,0.9125286340713501,1.0728501081466675,0.3856087923049927,0.5730268955230713,0.9240925908088684,0.4269731044769287,muon_int3_practical_scale/tensor_level_results.csv
0,1024,transformer.h.4.attn.c_proj.weight,transformer.h.4.attn.c_proj.weight,"(384, 384)",structural_int4_k8,0.6936669945716858,0.8163003325462341,1.07774817943573,0.3063330054283142,0.6423546671867371,0.8457494378089905,0.35764533281326294,muon_int3_practical_scale/tensor_level_results.csv
0,1024,transformer.h.4.attn.c_proj.weight,transformer.h.4.attn.c_proj.weight,"(384, 384)",structural_vq64_int3_k8,0.6928581595420837,0.8173028230667114,1.077612280845642,0.30714184045791626,0.6373494267463684,0.8516467809677124,0.3626505732536316,muon_vector_int3_robustness/reverse_split.csv:held_out
0,1024,transformer.h.4.mlp.w1.weight,transformer.h.4.mlp.w1.weight,"(1024, 384)",direct_scalar_int4,0.8884422779083252,0.47349169850349426,1.004681944847107,0.1115577220916748,0.8813065886497498,0.4872378706932068,0.11869341135025024,muon_structural_decomposition_mechanism/baseline_vs_structural.csv:kind=direct
0,1024,transformer.h.4.mlp.w1.weight,transformer.h.4.mlp.w1.weight,"(1024, 384)",structural_scalar_int3_p98_k8,0.888154149055481,0.4740910232067108,1.0046285390853882,0.11184585094451904,0.8809749484062195,0.4879182279109955,0.11902505159378052,muon_int3_practical_scale/tensor_level_results.csv
0,1024,transformer.h.4.mlp.w1.weight,transformer.h.4.mlp.w1.weight,"(1024, 384)",structural_int4_k8,0.926112174987793,0.3846527934074402,1.0011245012283325,0.07388782501220703,0.9211034178733826,0.3972470164299011,0.07889658212661743,muon_int3_practical_scale/tensor_level_results.csv
0,1024,transformer.h.4.mlp.w1.weight,transformer.h.4.mlp.w1.weight,"(1024, 384)",structural_vq64_int3_k8,0.9246912002563477,0.3885478079319,1.0022295713424683,0.07530879974365234,0.920364499092102,0.39910510182380676,0.07963550090789795,muon_vector_int3_robustness/reverse_split.csv:held_out
0,1024,transformer.h.4.mlp.w2.weight,transformer.h.4.mlp.w2.weight,"(1024, 384)",direct_scalar_int4,0.8872285485267639,0.4757132828235626,1.0032671689987183,0.11277145147323608,0.8809930682182312,0.4878770709037781,0.1190069317817688,muon_structural_decomposition_mechanism/baseline_vs_structural.csv:kind=direct
0,1024,transformer.h.4.mlp.w2.weight,transformer.h.4.mlp.w2.weight,"(1024, 384)",structural_scalar_int3_p98_k8,0.8832354545593262,0.4841785728931427,1.0037511587142944,0.11676454544067383,0.8767420649528503,0.4965161979198456,0.12325793504714966,muon_int3_practical_scale/tensor_level_results.csv
0,1024,transformer.h.4.mlp.w2.weight,transformer.h.4.mlp.w2.weight,"(1024, 384)",structural_int4_k8,0.9232645630836487,0.3918299376964569,1.0003063678741455,0.07673543691635132,0.9189490675926208,0.40263447165489197,0.08105093240737915,muon_int3_practical_scale/tensor_level_results.csv
0,1024,transformer.h.4.mlp.w2.weight,transformer.h.4.mlp.w2.weight,"(1024, 384)",structural_vq64_int3_k8,0.921069324016571,0.3975251019001007,1.000960350036621,0.07893067598342896,0.9172255396842957,0.4068918526172638,0.08277446031570435,muon_vector_int3_robustness/reverse_split.csv:held_out
0,1024,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"(384, 1024)",direct_scalar_int4,0.8951054215431213,0.46095094084739685,1.0120664834976196,0.10489457845687866,0.8892804980278015,0.47058725357055664,0.11071950197219849,muon_structural_decomposition_mechanism/baseline_vs_structural.csv:kind=direct
0,1024,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"(384, 1024)",structural_scalar_int3_p98_k8,0.9116780161857605,0.42245492339134216,1.0097264051437378,0.0883219838142395,0.9064533114433289,0.4325544238090515,0.09354668855667114,muon_int3_practical_scale/tensor_level_results.csv
0,1024,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"(384, 1024)",structural_int4_k8,0.9389714598655701,0.3504774868488312,1.005963921546936,0.06102854013442993,0.9343653917312622,0.3623257279396057,0.06563460826873779,muon_int3_practical_scale/tensor_level_results.csv
0,1024,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"(384, 1024)",structural_vq64_int3_k8,0.9421338438987732,0.3415839672088623,1.0075973272323608,0.05786615610122681,0.939078152179718,0.3490769565105438,0.06092184782028198,muon_vector_int3_robustness/reverse_split.csv:held_out
0,1024,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"(1152, 384)",direct_scalar_int4,0.5077596306800842,1.0291197299957275,1.0707024335861206,0.49224036931991577,0.4969746470451355,1.0030218362808228,0.5030253529548645,muon_structural_decomposition_mechanism/baseline_vs_structural.csv:kind=direct
0,1024,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"(1152, 384)",structural_scalar_int3_p98_k8,0.5846145749092102,0.9534142017364502,1.0853843688964844,0.4153854250907898,0.5795803070068359,0.9169750809669495,0.42041969299316406,muon_int3_practical_scale/tensor_level_results.csv
0,1024,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"(1152, 384)",structural_int4_k8,0.6631916165351868,0.8647398948669434,1.0963104963302612,0.33680838346481323,0.6575295329093933,0.8276143670082092,0.3424704670906067,muon_int3_practical_scale/tensor_level_results.csv
0,1024,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"(1152, 384)",structural_vq64_int3_k8,0.6644381880760193,0.8618943095207214,1.0937831401824951,0.3355618119239807,0.6553162336349487,0.8302833437919617,0.34468376636505127,muon_vector_int3_robustness/reverse_split.csv:held_out
0,1024,transformer.h.5.attn.c_proj.weight,transformer.h.5.attn.c_proj.weight,"(384, 384)",direct_scalar_int4,0.5377099514007568,1.0014005899429321,1.0780178308486938,0.46229004859924316,0.4968775510787964,1.003118872642517,0.5031224489212036,muon_structural_decomposition_mechanism/baseline_vs_structural.csv:kind=direct
0,1024,transformer.h.5.attn.c_proj.weight,transformer.h.5.attn.c_proj.weight,"(384, 384)",structural_scalar_int3_p98_k8,0.610835075378418,0.9221286177635193,1.0835293531417847,0.38916492462158203,0.5668866634368896,0.9307137727737427,0.43311333656311035,muon_int3_practical_scale/tensor_level_results.csv
0,1024,transformer.h.5.attn.c_proj.weight,transformer.h.5.attn.c_proj.weight,"(384, 384)",structural_int4_k8,0.6858356595039368,0.8300058841705322,1.0849332809448242,0.31416434049606323,0.629191517829895,0.8611732721328735,0.370808482170105,muon_int3_practical_scale/tensor_level_results.csv
0,1024,transformer.h.5.attn.c_proj.weight,transformer.h.5.attn.c_proj.weight,"(384, 384)",structural_vq64_int3_k8,0.6910642981529236,0.8231135010719299,1.0848692655563354,0.3089357018470764,0.6329942941665649,0.8567455410957336,0.36700570583343506,muon_vector_int3_robustness/reverse_split.csv:held_out
0,1024,transformer.h.5.mlp.w1.weight,transformer.h.5.mlp.w1.weight,"(1024, 384)",direct_scalar_int4,0.8658844828605652,0.5165197849273682,0.9944912195205688,0.13411551713943481,0.8621914982795715,0.5249989628791809,0.13780850172042847,muon_structural_decomposition_mechanism/baseline_vs_structural.csv:kind=direct
0,1024,transformer.h.5.mlp.w1.weight,transformer.h.5.mlp.w1.weight,"(1024, 384)",structural_scalar_int3_p98_k8,0.8732209801673889,0.5017507672309875,0.9926444888114929,0.12677901983261108,0.8699400424957275,0.5100278854370117,0.13005995750427246,muon_int3_practical_scale/tensor_level_results.csv
0,1024,transformer.h.5.mlp.w1.weight,transformer.h.5.mlp.w1.weight,"(1024, 384)",structural_int4_k8,0.9143731594085693,0.41203200817108154,0.9907954931259155,0.08562684059143066,0.9130944013595581,0.4169195294380188,0.0869055986404419,muon_int3_practical_scale/tensor_level_results.csv
0,1024,transformer.h.5.mlp.w1.weight,transformer.h.5.mlp.w1.weight,"(1024, 384)",structural_vq64_int3_k8,0.9124146103858948,0.41684073209762573,0.9914590716362,0.08758538961410522,0.9119908809661865,0.4195568859577179,0.08800911903381348,muon_vector_int3_robustness/reverse_split.csv:held_out
0,1024,transformer.h.5.mlp.w2.weight,transformer.h.5.mlp.w2.weight,"(1024, 384)",direct_scalar_int4,0.8633551597595215,0.52040034532547,0.9905728101730347,0.13664484024047852,0.8603552579879761,0.5284894704818726,0.13964474201202393,muon_structural_decomposition_mechanism/baseline_vs_structural.csv:kind=direct
0,1024,transformer.h.5.mlp.w2.weight,transformer.h.5.mlp.w2.weight,"(1024, 384)",structural_scalar_int3_p98_k8,0.8707568645477295,0.5060808062553406,0.9904383420944214,0.1292431354522705,0.8676222562789917,0.5145536661148071,0.1323777437210083,muon_int3_practical_scale/tensor_level_results.csv
0,1024,transformer.h.5.mlp.w2.weight,transformer.h.5.mlp.w2.weight,"(1024, 384)",structural_int4_k8,0.9128672480583191,0.41547882556915283,0.9899029731750488,0.08713275194168091,0.9123911261558533,0.4186040461063385,0.08760887384414673,muon_int3_practical_scale/tensor_level_results.csv
0,1024,transformer.h.5.mlp.w2.weight,transformer.h.5.mlp.w2.weight,"(1024, 384)",structural_vq64_int3_k8,0.9114025831222534,0.41900861263275146,0.9902132749557495,0.08859741687774658,0.9112769961357117,0.4212569296360016,0.08872300386428833,muon_vector_int3_robustness/reverse_split.csv:held_out
0,1024,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"(384, 1024)",direct_scalar_int4,0.8497185111045837,0.5513216853141785,1.0108585357666016,0.15028148889541626,0.8421885967254639,0.5618131756782532,0.15781140327453613,muon_structural_decomposition_mechanism/baseline_vs_structural.csv:kind=direct
0,1024,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"(384, 1024)",structural_scalar_int3_p98_k8,0.9068028926849365,0.43211543560028076,1.0016860961914062,0.09319710731506348,0.9017983078956604,0.4431845247745514,0.0982016921043396,muon_int3_practical_scale/tensor_level_results.csv
0,1024,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"(384, 1024)",structural_int4_k8,0.9332918524742126,0.36537042260169983,1.000510573387146,0.06670814752578735,0.9294296503067017,0.3757002055644989,0.07057034969329834,muon_int3_practical_scale/tensor_level_results.csv
0,1024,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"(384, 1024)",structural_vq64_int3_k8,0.9386917948722839,0.3501441180706024,0.999781608581543,0.061308205127716064,0.9362582564353943,0.3570628762245178,0.06374174356460571,muon_vector_int3_robustness/reverse_split.csv:held_out
0,2048,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"(1152, 384)",direct_scalar_int4,0.5492137670516968,0.9701792001724243,1.0420407056808472,0.4507862329483032,0.5570255517959595,0.9412495493888855,0.4429744482040405,muon_structural_decomposition_mechanism/baseline_vs_structural.csv:kind=direct
0,2048,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"(1152, 384)",structural_scalar_int3_p98_k8,0.6965367197990417,0.7996606230735779,1.0495473146438599,0.30346328020095825,0.7022197842597961,0.7717281579971313,0.29778021574020386,muon_int3_practical_scale/tensor_level_results.csv
0,2048,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"(1152, 384)",structural_int4_k8,0.7850347757339478,0.6731340885162354,1.0484421253204346,0.21496522426605225,0.7800351977348328,0.6632732152938843,0.21996480226516724,muon_int3_practical_scale/tensor_level_results.csv
0,2048,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"(1152, 384)",structural_vq64_int3_k8,0.7826924324035645,0.6767991781234741,1.0485121011734009,0.21730756759643555,0.7775266170501709,0.6670458912849426,0.2224733829498291,muon_vector_int3_robustness/reverse_split.csv:held_out
0,2048,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"(384, 384)",direct_scalar_int4,0.4971570670604706,1.0358792543411255,1.0630258321762085,0.5028429329395294,0.46097835898399353,1.0382890701293945,0.5390216410160065,muon_structural_decomposition_mechanism/baseline_vs_structural.csv:kind=direct
0,2048,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"(384, 384)",structural_scalar_int3_p98_k8,0.6673884987831116,0.8496825695037842,1.0764912366867065,0.3326115012168884,0.6160654425621033,0.8762820959091187,0.38393455743789673,muon_int3_practical_scale/tensor_level_results.csv
0,2048,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"(384, 384)",structural_int4_k8,0.7589080333709717,0.7222345471382141,1.0712552070617676,0.24109196662902832,0.685958981513977,0.792517900466919,0.31404101848602295,muon_int3_practical_scale/tensor_level_results.csv
0,2048,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"(384, 384)",structural_vq64_int3_k8,0.7576198577880859,0.723301351070404,1.0693086385726929,0.24238014221191406,0.6818422079086304,0.7976958751678467,0.31815779209136963,muon_vector_int3_robustness/reverse_split.csv:held_out
0,2048,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"(1024, 384)",direct_scalar_int4,0.928513765335083,0.37948161363601685,1.006826400756836,0.07148623466491699,0.9274815320968628,0.380853533744812,0.07251846790313721,muon_structural_decomposition_mechanism/baseline_vs_structural.csv:kind=direct
0,2048,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"(1024, 384)",structural_scalar_int3_p98_k8,0.9382399320602417,0.3520768880844116,1.0033669471740723,0.0617600679397583,0.9369684457778931,0.35507240891456604,0.06303155422210693,muon_int3_practical_scale/tensor_level_results.csv
0,2048,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"(1024, 384)",structural_int4_k8,0.9639044404029846,0.2691303491592407,1.0030378103256226,0.03609555959701538,0.9629535675048828,0.2722227871417999,0.03704643249511719,muon_int3_practical_scale/tensor_level_results.csv
0,2048,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"(1024, 384)",structural_vq64_int3_k8,0.9622824788093567,0.27495065331459045,1.0019506216049194,0.03771752119064331,0.9619312286376953,0.2759513258934021,0.03806877136230469,muon_vector_int3_robustness/reverse_split.csv:held_out
0,2048,transformer.h.0.mlp.w2.weight,transformer.h.0.mlp.w2.weight,"(1024, 384)",direct_scalar_int4,0.9242984652519226,0.39081671833992004,1.0082498788833618,0.07570153474807739,0.9228429198265076,0.39284077286720276,0.07715708017349243,muon_structural_decomposition_mechanism/baseline_vs_structural.csv:kind=direct
0,2048,transformer.h.0.mlp.w2.weight,transformer.h.0.mlp.w2.weight,"(1024, 384)",structural_scalar_int3_p98_k8,0.9370793700218201,0.35576313734054565,1.0054336786270142,0.06292062997817993,0.9355699419975281,0.35898563265800476,0.06443005800247192,muon_int3_practical_scale/tensor_level_results.csv
0,2048,transformer.h.0.mlp.w2.weight,transformer.h.0.mlp.w2.weight,"(1024, 384)",structural_int4_k8,0.9623045921325684,0.27500349283218384,1.002827763557434,0.03769540786743164,0.9611676931381226,0.2787032127380371,0.03883230686187744,muon_int3_practical_scale/tensor_level_results.csv
0,2048,transformer.h.0.mlp.w2.weight,transformer.h.0.mlp.w2.weight,"(1024, 384)",structural_vq64_int3_k8,0.9610825777053833,0.27946987748146057,1.0031297206878662,0.0389174222946167,0.9606000781059265,0.28073421120643616,0.039399921894073486,muon_vector_int3_robustness/reverse_split.csv:held_out
0,2048,transformer.h.0.mlp.c_proj.weight,transformer.h.0.mlp.c_proj.weight,"(384, 1024)",direct_scalar_int4,0.8899106383323669,0.4722296893596649,1.0121030807495117,0.11008936166763306,0.8840348124504089,0.48160305619239807,0.11596518754959106,muon_structural_decomposition_mechanism/baseline_vs_structural.csv:kind=direct
0,2048,transformer.h.0.mlp.c_proj.weight,transformer.h.0.mlp.c_proj.weight,"(384, 1024)",structural_scalar_int3_p98_k8,0.9132530093193054,0.4185188412666321,1.0090488195419312,0.08674699068069458,0.9077416062355042,0.4295659065246582,0.09225839376449585,muon_int3_practical_scale/tensor_level_results.csv
0,2048,transformer.h.0.mlp.c_proj.weight,transformer.h.0.mlp.c_proj.weight,"(384, 1024)",structural_int4_k8,0.9415590763092041,0.34280434250831604,1.005082368850708,0.0584409236907959,0.9369038343429565,0.3552526533603668,0.06309616565704346,muon_int3_practical_scale/tensor_level_results.csv
0,2048,transformer.h.0.mlp.c_proj.weight,transformer.h.0.mlp.c_proj.weight,"(384, 1024)",structural_vq64_int3_k8,0.9444134831428528,0.33449143171310425,1.005957841873169,0.05558651685714722,0.9409091472625732,0.34379300475120544,0.05909085273742676,muon_vector_int3_robustness/reverse_split.csv:held_out
0,2048,transformer.h.1.attn.c_attn.weight,transformer.h.1.attn.c_attn.weight,"(1152, 384)",direct_scalar_int4,0.5595722198486328,0.9607388973236084,1.0455139875411987,0.4404277801513672,0.563175618648529,0.9346948266029358,0.43682438135147095,muon_structural_decomposition_mechanism/baseline_vs_structural.csv:kind=direct
0,2048,transformer.h.1.attn.c_attn.weight,transformer.h.1.attn.c_attn.weight,"(1152, 384)",structural_scalar_int3_p98_k8,0.672342836856842,0.8359684944152832,1.0607831478118896,0.32765716314315796,0.6789946556091309,0.8012587428092957,0.32100534439086914,muon_int3_practical_scale/tensor_level_results.csv
0,2048,transformer.h.1.attn.c_attn.weight,transformer.h.1.attn.c_attn.weight,"(1152, 384)",structural_int4_k8,0.7634592652320862,0.7109116911888123,1.0605483055114746,0.23654073476791382,0.7604787945747375,0.6921326518058777,0.23952120542526245,muon_int3_practical_scale/tensor_level_results.csv
0,2048,transformer.h.1.attn.c_attn.weight,transformer.h.1.attn.c_attn.weight,"(1152, 384)",structural_vq64_int3_k8,0.757532000541687,0.7195179462432861,1.0601186752319336,0.242467999458313,0.7541969418525696,0.7011507153511047,0.24580305814743042,muon_vector_int3_robustness/reverse_split.csv:held_out
0,2048,transformer.h.1.attn.c_proj.weight,transformer.h.1.attn.c_proj.weight,"(384, 384)",direct_scalar_int4,0.5073212385177612,1.0403978824615479,1.0902459621429443,0.49267876148223877,0.4627296030521393,1.0366004705429077,0.5372703969478607,muon_structural_decomposition_mechanism/baseline_vs_structural.csv:kind=direct
0,2048,transformer.h.1.attn.c_proj.weight,transformer.h.1.attn.c_proj.weight,"(384, 384)",structural_scalar_int3_p98_k8,0.6517348885536194,0.8814980387687683,1.1009513139724731,0.3482651114463806,0.5890856385231018,0.9065485596656799,0.4109143614768982,muon_int3_practical_scale/tensor_level_results.csv
0,2048,transformer.h.1.attn.c_proj.weight,transformer.h.1.attn.c_proj.weight,"(384, 384)",structural_int4_k8,0.7433605790138245,0.7545710802078247,1.0925904512405396,0.25663942098617554,0.6553124785423279,0.8302869200706482,0.3446875214576721,muon_int3_practical_scale/tensor_level_results.csv
0,2048,transformer.h.1.attn.c_proj.weight,transformer.h.1.attn.c_proj.weight,"(384, 384)",structural_vq64_int3_k8,0.7435210347175598,0.7534284591674805,1.0906178951263428,0.2564789652824402,0.656284749507904,0.8291150331497192,0.34371525049209595,muon_vector_int3_robustness/reverse_split.csv:held_out
0,2048,transformer.h.1.mlp.w1.weight,transformer.h.1.mlp.w1.weight,"(1024, 384)",direct_scalar_int4,0.9007777571678162,0.44737905263900757,1.0081920623779297,0.09922224283218384,0.8943855166435242,0.4596071243286133,0.10561448335647583,muon_structural_decomposition_mechanism/baseline_vs_structural.csv:kind=direct
0,2048,transformer.h.1.mlp.w1.weight,transformer.h.1.mlp.w1.weight,"(1024, 384)",structural_scalar_int3_p98_k8,0.922164261341095,0.3951687812805176,1.0029890537261963,0.07783573865890503,0.9168516993522644,0.4078075885772705,0.0831483006477356,muon_int3_practical_scale/tensor_level_results.csv
0,2048,transformer.h.1.mlp.w1.weight,transformer.h.1.mlp.w1.weight,"(1024, 384)",structural_int4_k8,0.9519467949867249,0.31054070591926575,1.0031836032867432,0.048053205013275146,0.9481847882270813,0.3219314217567444,0.0518152117729187,muon_int3_practical_scale/tensor_level_results.csv
0,2048,transformer.h.1.mlp.w1.weight,transformer.h.1.mlp.w1.weight,"(1024, 384)",structural_vq64_int3_k8,0.9487455487251282,0.3205454349517822,1.002200961112976,0.051254451274871826,0.9456614255905151,0.3296768367290497,0.05433857440948486,muon_vector_int3_robustness/reverse_split.csv:held_out
0,2048,transformer.h.1.mlp.w2.weight,transformer.h.1.mlp.w2.weight,"(1024, 384)",direct_scalar_int4,0.8986756801605225,0.4520573616027832,1.0080617666244507,0.10132431983947754,0.891759991645813,0.4652858376502991,0.10824000835418701,muon_structural_decomposition_mechanism/baseline_vs_structural.csv:kind=direct
0,2048,transformer.h.1.mlp.w2.weight,transformer.h.1.mlp.w2.weight,"(1024, 384)",structural_scalar_int3_p98_k8,0.9211575388908386,0.39793023467063904,1.0040525197982788,0.07884246110916138,0.9154894948005676,0.4111364781856537,0.08451050519943237,muon_int3_practical_scale/tensor_level_results.csv
0,2048,transformer.h.1.mlp.w2.weight,transformer.h.1.mlp.w2.weight,"(1024, 384)",structural_int4_k8,0.9507558345794678,0.314316064119339,1.0028923749923706,0.04924416542053223,0.9468073844909668,0.32618385553359985,0.0531926155090332,muon_int3_practical_scale/tensor_level_results.csv
0,2048,transformer.h.1.mlp.w2.weight,transformer.h.1.mlp.w2.weight,"(1024, 384)",structural_vq64_int3_k8,0.9474743008613586,0.32462406158447266,1.0029369592666626,0.05252569913864136,0.944370687007904,0.3335704803466797,0.05562931299209595,muon_vector_int3_robustness/reverse_split.csv:held_out
0,2048,transformer.h.1.mlp.c_proj.weight,transformer.h.1.mlp.c_proj.weight,"(384, 1024)",direct_scalar_int4,0.8744319081306458,0.5034538507461548,1.0089105367660522,0.12556809186935425,0.8664042949676514,0.5169165730476379,0.13359570503234863,muon_structural_decomposition_mechanism/baseline_vs_structural.csv:kind=direct
0,2048,transformer.h.1.mlp.c_proj.weight,transformer.h.1.mlp.c_proj.weight,"(384, 1024)",structural_scalar_int3_p98_k8,0.9045769572257996,0.43824103474617004,1.0060700178146362,0.09542304277420044,0.8981236815452576,0.4514034688472748,0.10187631845474243,muon_int3_practical_scale/tensor_level_results.csv
0,2048,transformer.h.1.mlp.c_proj.weight,transformer.h.1.mlp.c_proj.weight,"(384, 1024)",structural_int4_k8,0.9302632808685303,0.37395498156547546,1.0024980306625366,0.06973671913146973,0.9245863556861877,0.3883829414844513,0.07541364431381226,muon_int3_practical_scale/tensor_level_results.csv
0,2048,transformer.h.1.mlp.c_proj.weight,transformer.h.1.mlp.c_proj.weight,"(384, 1024)",structural_vq64_int3_k8,0.9343458414077759,0.3634267747402191,1.0055315494537354,0.06565415859222412,0.930796205997467,0.37204909324645996,0.06920379400253296,muon_vector_int3_robustness/reverse_split.csv:held_out
