seed,update,parameter_id,parameter_name,shape,method,reference_active_rank,compressed_active_rank,spectrum_relative_l2,spectrum_rank_normalized_rms,spectrum_log10_rmse,head_singular_relative_l2,head_singular_log10_rmse,middle_singular_relative_l2,middle_singular_log10_rmse,tail_singular_relative_l2,tail_singular_log10_rmse,head_eigengap,middle_eigengap,tail_eigengap
0,128,transformer.h.0.mlp.w2.weight,transformer.h.0.mlp.w2.weight,"(1024, 384)",direct_scalar_int4,384,384,0.02630283497273922,0.001342260926496737,0.027639951556921005,0.012883802875876427,0.004484117031097412,0.06491950899362564,0.02743282914161682,0.09412207454442978,0.03912060707807541,9.336808722945796e-06,1.5842397362974409e-07,1.8771502917255259e-07
0,128,transformer.h.0.mlp.w2.weight,transformer.h.0.mlp.w2.weight,"(1024, 384)",structural_scalar_int3_p98_k8,384,384,0.027131136506795883,0.0013845300121551405,0.010306920856237411,0.028467698022723198,0.021742524579167366,0.007952903397381306,0.0034928610548377037,0.026108160614967346,0.011053064838051796,9.336808722945796e-06,1.5842397362974409e-07,1.8771502917255259e-07
0,128,transformer.h.0.mlp.w2.weight,transformer.h.0.mlp.w2.weight,"(1024, 384)",structural_int4_k8,384,384,0.008274412713944912,0.000422251855632558,0.008246849291026592,0.006250056438148022,0.0042078252881765366,0.018352961167693138,0.007961847819387913,0.029532387852668762,0.012905798852443695,9.336808722945796e-06,1.5842397362974409e-07,1.8771502917255259e-07
0,128,transformer.h.0.mlp.w2.weight,transformer.h.0.mlp.w2.weight,"(1024, 384)",structural_vq64_int3_k8,384,384,0.0334562323987484,0.0017073062102688427,0.012234966270625591,0.0337727926671505,0.026189368218183517,0.01494702696800232,0.006528477184474468,0.010648374445736408,0.004727777559310198,9.336808722945796e-06,1.5842397362974409e-07,1.8771502917255259e-07
0,128,transformer.h.0.mlp.c_proj.weight,transformer.h.0.mlp.c_proj.weight,"(384, 1024)",direct_scalar_int4,384,384,0.045905038714408875,0.002342581697354359,0.06170625239610672,0.025951260700821877,0.00943590048700571,0.1381596028804779,0.05657273903489113,0.251336008310318,0.09800295531749725,2.9781067499179414e-05,2.1908169434148306e-06,6.638434033867657e-07
0,128,transformer.h.0.mlp.c_proj.weight,transformer.h.0.mlp.c_proj.weight,"(384, 1024)",structural_scalar_int3_p98_k8,384,384,0.04820353165268898,0.0024598761739413736,0.03137558698654175,0.04833657667040825,0.03111233003437519,0.04796152561903,0.020673692226409912,0.12621861696243286,0.05205158144235611,2.9781067499179414e-05,2.1908169434148306e-06,6.638434033867657e-07
0,128,transformer.h.0.mlp.c_proj.weight,transformer.h.0.mlp.c_proj.weight,"(384, 1024)",structural_int4_k8,384,384,0.0188343096524477,0.0009611343397098511,0.027652796357870102,0.012549825944006443,0.007923695258796215,0.05003564432263374,0.02137811668217182,0.11749713122844696,0.04841587319970131,2.9781067499179414e-05,2.1908169434148306e-06,6.638434033867657e-07
0,128,transformer.h.0.mlp.c_proj.weight,transformer.h.0.mlp.c_proj.weight,"(384, 1024)",structural_vq64_int3_k8,384,384,0.049940090626478195,0.0025484945779837643,0.021434126421809196,0.05156456679105759,0.032921697944402695,0.017770305275917053,0.007864922285079956,0.07820220291614532,0.03297228366136551,2.9781067499179414e-05,2.1908169434148306e-06,6.638434033867657e-07
0,128,transformer.h.1.attn.c_attn.weight,transformer.h.1.attn.c_attn.weight,"(1152, 384)",direct_scalar_int4,384,384,0.0707312673330307,0.0036094898713815333,0.2689630091190338,0.013188421726226807,0.006032168865203857,0.9163347482681274,0.2860230505466461,0.9963359832763672,0.2928943634033203,6.497287581407746e-06,4.906003311568464e-08,2.682374576795348e-10
0,128,transformer.h.1.attn.c_attn.weight,transformer.h.1.attn.c_attn.weight,"(1152, 384)",structural_scalar_int3_p98_k8,384,384,0.040675412863492966,0.0020757084706791037,0.18647997081279755,0.022022932767868042,0.017063025385141373,0.4794609546661377,0.17334146797657013,0.7212848663330078,0.23211123049259186,6.497287581407746e-06,4.906003311568464e-08,2.682374576795348e-10
0,128,transformer.h.1.attn.c_attn.weight,transformer.h.1.attn.c_attn.weight,"(1152, 384)",structural_int4_k8,384,384,0.02405041642487049,0.001227317673799674,0.1424194872379303,0.0048242597840726376,0.003292381064966321,0.3080161511898041,0.11946867406368256,0.5423605442047119,0.18535491824150085,6.497287581407746e-06,4.906003311568464e-08,2.682374576795348e-10
0,128,transformer.h.1.attn.c_attn.weight,transformer.h.1.attn.c_attn.weight,"(1152, 384)",structural_vq64_int3_k8,384,384,0.030282625928521156,0.001545353783259427,0.13095791637897491,0.022815393283963203,0.017822429537773132,0.2722027897834778,0.10740243643522263,0.5081302523612976,0.17629395425319672,6.497287581407746e-06,4.906003311568464e-08,2.682374576795348e-10
0,128,transformer.h.1.attn.c_proj.weight,transformer.h.1.attn.c_proj.weight,"(384, 384)",direct_scalar_int4,384,384,0.07540913671255112,0.003848206393531841,0.406499981880188,0.013493713922798634,0.006925645284354687,1.0682129859924316,0.3210154175758362,3.7789483070373535,0.7039902806282043,2.2472837009790414e-05,3.90046310047229e-07,4.347222465835607e-09
0,128,transformer.h.1.attn.c_proj.weight,transformer.h.1.attn.c_proj.weight,"(384, 384)",structural_scalar_int3_p98_k8,384,384,0.040113285183906555,0.0020470225126524074,0.2912006676197052,0.020580923184752464,0.01695573702454567,0.5263849496841431,0.18838101625442505,2.4356720447540283,0.5261948108673096,2.2472837009790414e-05,3.90046310047229e-07,4.347222465835607e-09
0,128,transformer.h.1.attn.c_proj.weight,transformer.h.1.attn.c_proj.weight,"(384, 384)",structural_int4_k8,384,384,0.02398631162941456,0.0012240463396552463,0.25237444043159485,0.0044471947476267815,0.0032610557973384857,0.3420447111129761,0.13157571852207184,1.8850092887878418,0.5213304162025452,2.2472837009790414e-05,3.90046310047229e-07,4.347222465835607e-09
0,128,transformer.h.1.attn.c_proj.weight,transformer.h.1.attn.c_proj.weight,"(384, 384)",structural_vq64_int3_k8,384,384,0.029066111892461777,0.00148327381131611,0.23327678442001343,0.02067166566848755,0.017085455358028412,0.29260560870170593,0.11581763625144958,1.7260905504226685,0.47250398993492126,2.2472837009790414e-05,3.90046310047229e-07,4.347222465835607e-09
0,128,transformer.h.1.mlp.w1.weight,transformer.h.1.mlp.w1.weight,"(1024, 384)",direct_scalar_int4,384,384,0.03252064436674118,0.0016595621834381681,0.04456230252981186,0.014544300734996796,0.004459019284695387,0.09994633495807648,0.04168027639389038,0.16781002283096313,0.06720612943172455,7.0929288565474424e-06,2.254186373912108e-08,1.6705856457289634e-08
0,128,transformer.h.1.mlp.w1.weight,transformer.h.1.mlp.w1.weight,"(1024, 384)",structural_scalar_int3_p98_k8,384,384,0.0327175036072731,0.0016696081144893145,0.020406875759363174,0.032537978142499924,0.024545088410377502,0.029678918421268463,0.012872772291302681,0.07971131056547165,0.03324412927031517,7.0929288565474424e-06,2.254186373912108e-08,1.6705856457289634e-08
0,128,transformer.h.1.mlp.w1.weight,transformer.h.1.mlp.w1.weight,"(1024, 384)",structural_int4_k8,384,384,0.010738397017121315,0.000547991528070253,0.01563118025660515,0.006861953064799309,0.005027136765420437,0.031488627195358276,0.013644073158502579,0.06498701870441437,0.027326663956046104,7.0929288565474424e-06,2.254186373912108e-08,1.6705856457289634e-08
0,128,transformer.h.1.mlp.w1.weight,transformer.h.1.mlp.w1.weight,"(1024, 384)",structural_vq64_int3_k8,384,384,0.03829488530755043,0.001954227682539646,0.01537010446190834,0.0384468138217926,0.029092665761709213,0.0046067372895777225,0.002029175404459238,0.045156173408031464,0.01931709051132202,7.0929288565474424e-06,2.254186373912108e-08,1.6705856457289634e-08
0,128,transformer.h.1.mlp.w2.weight,transformer.h.1.mlp.w2.weight,"(1024, 384)",direct_scalar_int4,384,384,0.032933227717876434,0.0016806167394100206,0.04656345769762993,0.014632515609264374,0.005279899574816227,0.10495855659246445,0.04365367442369461,0.18311354517936707,0.07369021326303482,2.2773552628314875e-06,8.109340794145792e-08,4.138686500280986e-08
0,128,transformer.h.1.mlp.w2.weight,transformer.h.1.mlp.w2.weight,"(1024, 384)",structural_scalar_int3_p98_k8,384,384,0.03366250917315483,0.001717832727833071,0.02236085943877697,0.03355671465396881,0.024560686200857162,0.029600458219647408,0.012959838844835758,0.08939407765865326,0.03752429410815239,2.2773552628314875e-06,8.109340794145792e-08,4.138686500280986e-08
0,128,transformer.h.1.mlp.w2.weight,transformer.h.1.mlp.w2.weight,"(1024, 384)",structural_int4_k8,384,384,0.011601774021983147,0.0005920505513528346,0.017051681876182556,0.007467073388397694,0.0051707006059587,0.02998310513794422,0.01299827266484499,0.06771864742040634,0.02863227389752865,2.2773552628314875e-06,8.109340794145792e-08,4.138686500280986e-08
0,128,transformer.h.1.mlp.w2.weight,transformer.h.1.mlp.w2.weight,"(1024, 384)",structural_vq64_int3_k8,384,384,0.03950435668230057,0.0020159482601779864,0.01568368822336197,0.040011387318372726,0.030029237270355225,0.006518319249153137,0.0029125914443284273,0.043538399040699005,0.018727783113718033,2.2773552628314875e-06,8.109340794145792e-08,4.138686500280986e-08
0,128,transformer.h.1.mlp.c_proj.weight,transformer.h.1.mlp.c_proj.weight,"(384, 1024)",direct_scalar_int4,384,384,0.05246146768331528,0.0026771630621173323,0.07556170225143433,0.033114317804574966,0.012185689993202686,0.16761937737464905,0.06760011613368988,0.3253869414329529,0.1228134036064148,6.200381851462211e-05,1.6804255507886154e-06,1.7626258650154e-07
