seed,update,parameter_id,parameter_name,shape,method,right_gram_linear_relative_fro,right_gram_quadratic_relative_fro,right_gram_quadratic_over_delta_fro,left_gram_linear_relative_fro,left_gram_quadratic_relative_fro,left_gram_quadratic_over_delta_fro
0,4096,transformer.h.5.mlp.w1.weight,transformer.h.5.mlp.w1.weight,"(1024, 384)",structural_scalar_int3_p98_k8,0.05086623504757881,0.008614946156740189,0.18110154569149017,0.060217902064323425,0.00861623976379633,0.14995309710502625
0,4096,transformer.h.5.mlp.w1.weight,transformer.h.5.mlp.w1.weight,"(1024, 384)",structural_int4_k8,0.03034204989671707,0.004585709422826767,0.15265126526355743,0.03899437561631203,0.004586412105709314,0.11832825094461441
0,4096,transformer.h.5.mlp.w1.weight,transformer.h.5.mlp.w1.weight,"(1024, 384)",structural_vq64_int3_k8,0.049715619534254074,0.006977262441068888,0.1521250456571579,0.05634898692369461,0.006978229153901339,0.13170908391475677
0,4096,transformer.h.5.mlp.w2.weight,transformer.h.5.mlp.w2.weight,"(1024, 384)",direct_scalar_int4,0.226744145154953,0.03512507304549217,0.1583467572927475,0.0852348804473877,0.03511740639805794,0.4938073754310608
0,4096,transformer.h.5.mlp.w2.weight,transformer.h.5.mlp.w2.weight,"(1024, 384)",structural_scalar_int3_p98_k8,0.048288412392139435,0.00819147564470768,0.1820976585149765,0.05692591890692711,0.008192754350602627,0.15129616856575012
0,4096,transformer.h.5.mlp.w2.weight,transformer.h.5.mlp.w2.weight,"(1024, 384)",structural_int4_k8,0.028781235218048096,0.004288896918296814,0.1509115993976593,0.03665885701775551,0.004289557691663504,0.1179233193397522
0,4096,transformer.h.5.mlp.w2.weight,transformer.h.5.mlp.w2.weight,"(1024, 384)",structural_vq64_int3_k8,0.047305185347795486,0.006797568406909704,0.15698553621768951,0.05345906689763069,0.0067985462956130505,0.1361086666584015
0,4096,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"(384, 1024)",direct_scalar_int4,0.09113078564405441,0.00849886890500784,0.0953652486205101,0.07251500338315964,0.008498724550008774,0.12146184593439102
0,4096,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"(384, 1024)",structural_scalar_int3_p98_k8,0.02599998377263546,0.0037135060410946608,0.1519281417131424,0.025465428829193115,0.003713474841788411,0.1555507928133011
0,4096,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"(384, 1024)",structural_int4_k8,0.017513617873191833,0.0017394523601979017,0.09992880374193192,0.01340105477720499,0.001739408471621573,0.1311645209789276
0,4096,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"(384, 1024)",structural_vq64_int3_k8,0.02516728639602661,0.003621365176513791,0.1563149243593216,0.025914127007126808,0.0036214375868439674,0.15104258060455322
1,128,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"(1152, 384)",direct_scalar_int4,0.03739069774746895,0.0050737736746668816,0.13664132356643677,0.037206925451755524,0.0050737992860376835,0.13732655346393585
1,128,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"(1152, 384)",structural_scalar_int3_p98_k8,0.0211408119648695,0.0024410237092524767,0.11801503598690033,0.021541766822338104,0.0024410365149378777,0.11572393029928207
1,128,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"(1152, 384)",structural_int4_k8,0.014561880379915237,0.0013094845926389098,0.09020095318555832,0.014783591963350773,0.001309489831328392,0.08884021639823914
1,128,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"(1152, 384)",structural_vq64_int3_k8,0.0172340739518404,0.0014828398125246167,0.08854804933071136,0.017819663509726524,0.0014828379498794675,0.08547496795654297
1,128,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"(384, 384)",direct_scalar_int4,0.04702552407979965,0.006610494572669268,0.14191563427448273,0.044614408165216446,0.006610488519072533,0.1497446745634079
1,128,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"(384, 384)",structural_scalar_int3_p98_k8,0.024374540895223618,0.002805994590744376,0.11700219660997391,0.02483195997774601,0.0028059950564056635,0.11477787047624588
1,128,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"(384, 384)",structural_int4_k8,0.01667216792702675,0.0014198501594364643,0.08522265404462814,0.01602993533015251,0.001419851672835648,0.08864226937294006
1,128,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"(384, 384)",structural_vq64_int3_k8,0.018967721611261368,0.0016094319289550185,0.08691049367189407,0.020063063129782677,0.0016094328602775931,0.08195224404335022
1,128,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"(1024, 384)",direct_scalar_int4,0.04878177121281624,0.007319328840821981,0.15230593085289001,0.05654860660433769,0.007319376338273287,0.13087965548038483
1,128,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"(1024, 384)",structural_scalar_int3_p98_k8,0.03402688354253769,0.005172151140868664,0.15948936343193054,0.03929175063967705,0.005172192584723234,0.13640935719013214
1,128,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"(1024, 384)",structural_int4_k8,0.021053288131952286,0.002803456038236618,0.13442343473434448,0.027194565162062645,0.0028034921269863844,0.10367344319820404
1,128,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"(1024, 384)",structural_vq64_int3_k8,0.032415881752967834,0.003943273797631264,0.12918633222579956,0.03520962968468666,0.003943280316889286,0.11779432743787766
1,128,transformer.h.0.mlp.w2.weight,transformer.h.0.mlp.w2.weight,"(1024, 384)",direct_scalar_int4,0.0480145663022995,0.007440455723553896,0.15716451406478882,0.056867457926273346,0.007440525107085705,0.13215723633766174
1,128,transformer.h.0.mlp.w2.weight,transformer.h.0.mlp.w2.weight,"(1024, 384)",structural_scalar_int3_p98_k8,0.03575646132230759,0.005688622128218412,0.1679268181324005,0.042286649346351624,0.005688665900379419,0.1397406905889511
1,128,transformer.h.0.mlp.w2.weight,transformer.h.0.mlp.w2.weight,"(1024, 384)",structural_int4_k8,0.022254686802625656,0.0030577019788324833,0.13863083720207214,0.029014449566602707,0.003057724330574274,0.10594061762094498
1,128,transformer.h.0.mlp.w2.weight,transformer.h.0.mlp.w2.weight,"(1024, 384)",structural_vq64_int3_k8,0.03466801345348358,0.004439313896000385,0.13720524311065674,0.039126500487327576,0.0044392975978553295,0.11968084424734116
1,128,transformer.h.0.mlp.c_proj.weight,transformer.h.0.mlp.c_proj.weight,"(384, 1024)",direct_scalar_int4,0.09374129772186279,0.012828132137656212,0.14058825373649597,0.08389563858509064,0.012827957980334759,0.15817852318286896
1,128,transformer.h.0.mlp.c_proj.weight,transformer.h.0.mlp.c_proj.weight,"(384, 1024)",structural_scalar_int3_p98_k8,0.07160651683807373,0.010670151561498642,0.16135689616203308,0.06701181828975677,0.010670111514627934,0.174569234251976
1,128,transformer.h.0.mlp.c_proj.weight,transformer.h.0.mlp.c_proj.weight,"(384, 1024)",structural_int4_k8,0.04181043058633804,0.004755879752337933,0.11482969671487808,0.03137672320008278,0.004755798727273941,0.15415681898593903
1,128,transformer.h.0.mlp.c_proj.weight,transformer.h.0.mlp.c_proj.weight,"(384, 1024)",structural_vq64_int3_k8,0.07189975678920746,0.010683313943445683,0.16393393278121948,0.06728984415531158,0.010683534666895866,0.17792931199073792
1,128,transformer.h.1.attn.c_attn.weight,transformer.h.1.attn.c_attn.weight,"(1152, 384)",direct_scalar_int4,0.048342395573854446,0.006901289336383343,0.14449340105056763,0.048376306891441345,0.006901273969560862,0.1443895399570465
1,128,transformer.h.1.attn.c_attn.weight,transformer.h.1.attn.c_attn.weight,"(1152, 384)",structural_scalar_int3_p98_k8,0.026521334424614906,0.003023720346391201,0.11628089845180511,0.027422510087490082,0.00302374386228621,0.11231446266174316
1,128,transformer.h.1.attn.c_attn.weight,transformer.h.1.attn.c_attn.weight,"(1152, 384)",structural_int4_k8,0.01784353144466877,0.0015464189928025007,0.08665604144334793,0.01755751110613346,0.0015464313328266144,0.08806812018156052
1,128,transformer.h.1.attn.c_attn.weight,transformer.h.1.attn.c_attn.weight,"(1152, 384)",structural_vq64_int3_k8,0.02186415158212185,0.0017788377590477467,0.08333887159824371,0.021899612620472908,0.0017788436962291598,0.08319765329360962
1,128,transformer.h.1.attn.c_proj.weight,transformer.h.1.attn.c_proj.weight,"(384, 384)",direct_scalar_int4,0.047479934990406036,0.0061897654086351395,0.13197794556617737,0.04609404131770134,0.006189766339957714,0.1360495239496231
1,128,transformer.h.1.attn.c_proj.weight,transformer.h.1.attn.c_proj.weight,"(384, 384)",structural_scalar_int3_p98_k8,0.022610429674386978,0.002542006317526102,0.11476586014032364,0.022560346871614456,0.002542006317526102,0.1150314211845398
1,128,transformer.h.1.attn.c_proj.weight,transformer.h.1.attn.c_proj.weight,"(384, 384)",structural_int4_k8,0.015278944745659828,0.0012835864908993244,0.08417299389839172,0.01528292614966631,0.001283585443161428,0.08415085822343826
1,128,transformer.h.1.attn.c_proj.weight,transformer.h.1.attn.c_proj.weight,"(384, 384)",structural_vq64_int3_k8,0.01858130656182766,0.0014817181508988142,0.08181885629892349,0.01895260438323021,0.0014817185001447797,0.08013396710157394
1,128,transformer.h.1.mlp.w1.weight,transformer.h.1.mlp.w1.weight,"(1024, 384)",direct_scalar_int4,0.052009519189596176,0.0075232586823403835,0.14692172408103943,0.05823821201920509,0.007523303385823965,0.1307908445596695
1,128,transformer.h.1.mlp.w1.weight,transformer.h.1.mlp.w1.weight,"(1024, 384)",structural_scalar_int3_p98_k8,0.033405788242816925,0.004570099990814924,0.14258937537670135,0.03724327310919762,0.004570116754621267,0.1268320083618164
1,128,transformer.h.1.mlp.w1.weight,transformer.h.1.mlp.w1.weight,"(1024, 384)",structural_int4_k8,0.020498812198638916,0.0024173518177121878,0.1186632588505745,0.025649281218647957,0.0024173737037926912,0.09462205320596695
1,128,transformer.h.1.mlp.w1.weight,transformer.h.1.mlp.w1.weight,"(1024, 384)",structural_vq64_int3_k8,0.03211669996380806,0.003641287563368678,0.11986112594604492,0.0343567356467247,0.0036412719637155533,0.11122310161590576
1,128,transformer.h.1.mlp.w2.weight,transformer.h.1.mlp.w2.weight,"(1024, 384)",direct_scalar_int4,0.0543697290122509,0.007884289138019085,0.14718270301818848,0.05971028283238411,0.007884317077696323,0.13367488980293274
1,128,transformer.h.1.mlp.w2.weight,transformer.h.1.mlp.w2.weight,"(1024, 384)",structural_scalar_int3_p98_k8,0.03961605951189995,0.005419711582362652,0.1432582437992096,0.04247567057609558,0.0054197246208786964,0.1327827274799347
1,128,transformer.h.1.mlp.w2.weight,transformer.h.1.mlp.w2.weight,"(1024, 384)",structural_int4_k8,0.023447880521416664,0.0027808616869151592,0.11924003809690475,0.027254190295934677,0.0027808742597699165,0.10244309902191162
1,128,transformer.h.1.mlp.w2.weight,transformer.h.1.mlp.w2.weight,"(1024, 384)",structural_vq64_int3_k8,0.03971662372350693,0.004667774308472872,0.12525992095470428,0.04158772528171539,0.004667723551392555,0.11891373246908188
1,128,transformer.h.1.mlp.c_proj.weight,transformer.h.1.mlp.c_proj.weight,"(384, 1024)",direct_scalar_int4,0.10299474000930786,0.013698571361601353,0.1371268779039383,0.09531594067811966,0.013698415830731392,0.14896085858345032
1,128,transformer.h.1.mlp.c_proj.weight,transformer.h.1.mlp.c_proj.weight,"(384, 1024)",structural_scalar_int3_p98_k8,0.0805799812078476,0.011924032121896744,0.16177599132061005,0.07693710923194885,0.01192404329776764,0.17106182873249054
1,128,transformer.h.1.mlp.c_proj.weight,transformer.h.1.mlp.c_proj.weight,"(384, 1024)",structural_int4_k8,0.04233486205339432,0.004881013184785843,0.11662966012954712,0.034109752625226974,0.004880924243479967,0.1456703394651413
1,128,transformer.h.1.mlp.c_proj.weight,transformer.h.1.mlp.c_proj.weight,"(384, 1024)",structural_vq64_int3_k8,0.08379039913415909,0.01272288803011179,0.1690916121006012,0.07896457612514496,0.012723107822239399,0.18220549821853638
1,128,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"(1152, 384)",direct_scalar_int4,0.049537621438503265,0.006699736695736647,0.13711771368980408,0.050337206572294235,0.006699755787849426,0.134880930185318
1,128,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"(1152, 384)",structural_scalar_int3_p98_k8,0.021188994869589806,0.0022589198779314756,0.10815683007240295,0.021137690171599388,0.0022589315194636583,0.10842733830213547
1,128,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"(1152, 384)",structural_int4_k8,0.014579740352928638,0.001151412958279252,0.07889317721128464,0.015204775147140026,0.0011514233192428946,0.07565674930810928
1,128,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"(1152, 384)",structural_vq64_int3_k8,0.017307458445429802,0.0013138713547959924,0.0773848220705986,0.01749872788786888,0.0013138744980096817,0.07650662958621979
1,128,transformer.h.2.attn.c_proj.weight,transformer.h.2.attn.c_proj.weight,"(384, 384)",direct_scalar_int4,0.045717593282461166,0.0061598876491189,0.1362370103597641,0.04387340694665909,0.006159892305731773,0.14210017025470734
1,128,transformer.h.2.attn.c_proj.weight,transformer.h.2.attn.c_proj.weight,"(384, 384)",structural_scalar_int3_p98_k8,0.020823245868086815,0.002215201035141945,0.10815095156431198,0.020848149433732033,0.0022152026649564505,0.1080174520611763
1,128,transformer.h.2.attn.c_proj.weight,transformer.h.2.attn.c_proj.weight,"(384, 384)",structural_int4_k8,0.014280017465353012,0.0011433276813477278,0.08029556274414062,0.013828109949827194,0.0011433293111622334,0.08293572813272476
1,128,transformer.h.2.attn.c_proj.weight,transformer.h.2.attn.c_proj.weight,"(384, 384)",structural_vq64_int3_k8,0.016371725127100945,0.0012720497325062752,0.07942970842123032,0.01651601865887642,0.0012720513623207808,0.07870489358901978
1,128,transformer.h.2.mlp.w1.weight,transformer.h.2.mlp.w1.weight,"(1024, 384)",direct_scalar_int4,0.04922392591834068,0.0067351502366364,0.13915343582630157,0.05513279512524605,0.006735238246619701,0.12381117790937424
1,128,transformer.h.2.mlp.w1.weight,transformer.h.2.mlp.w1.weight,"(1024, 384)",structural_scalar_int3_p98_k8,0.02971758134663105,0.003889911575242877,0.13684597611427307,0.03265558183193207,0.0038899520877748728,0.12355243414640427
1,128,transformer.h.2.mlp.w1.weight,transformer.h.2.mlp.w1.weight,"(1024, 384)",structural_int4_k8,0.017503386363387108,0.0020200719591230154,0.11630798876285553,0.02123910002410412,0.0020201047882437706,0.09561292827129364
1,128,transformer.h.2.mlp.w1.weight,transformer.h.2.mlp.w1.weight,"(1024, 384)",structural_vq64_int3_k8,0.02970370277762413,0.0032807025127112865,0.11739172786474228,0.0316687747836113,0.0032807074021548033,0.1092589795589447
1,128,transformer.h.2.mlp.w2.weight,transformer.h.2.mlp.w2.weight,"(1024, 384)",direct_scalar_int4,0.051790717989206314,0.006918462458997965,0.1356557309627533,0.05650707706809044,0.006918519735336304,0.12402501702308655
1,128,transformer.h.2.mlp.w2.weight,transformer.h.2.mlp.w2.weight,"(1024, 384)",structural_scalar_int3_p98_k8,0.031139245256781578,0.004135072231292725,0.13898494839668274,0.03386760875582695,0.004135097377002239,0.12685652077198029
1,128,transformer.h.2.mlp.w2.weight,transformer.h.2.mlp.w2.weight,"(1024, 384)",structural_int4_k8,0.018169069662690163,0.002096321666613221,0.11636994034051895,0.022418508306145668,0.002096341224387288,0.09403473883867264
1,128,transformer.h.2.mlp.w2.weight,transformer.h.2.mlp.w2.weight,"(1024, 384)",structural_vq64_int3_k8,0.030920518562197685,0.003561516059562564,0.12275350838899612,0.032545942813158035,0.0035614988300949335,0.11585899442434311
1,128,transformer.h.2.mlp.c_proj.weight,transformer.h.2.mlp.c_proj.weight,"(384, 1024)",direct_scalar_int4,0.09872367233037949,0.013006433844566345,0.13579213619232178,0.09044723957777023,0.01300627738237381,0.14910843968391418
1,128,transformer.h.2.mlp.c_proj.weight,transformer.h.2.mlp.c_proj.weight,"(384, 1024)",structural_scalar_int3_p98_k8,0.06481142342090607,0.008908283896744251,0.14700648188591003,0.06093331053853035,0.00890833605080843,0.1578630656003952
1,128,transformer.h.2.mlp.c_proj.weight,transformer.h.2.mlp.c_proj.weight,"(384, 1024)",structural_int4_k8,0.037894297391176224,0.004134648945182562,0.11010894179344177,0.029349330812692642,0.004134572111070156,0.1430443823337555
1,128,transformer.h.2.mlp.c_proj.weight,transformer.h.2.mlp.c_proj.weight,"(384, 1024)",structural_vq64_int3_k8,0.06603959947824478,0.00891571119427681,0.14709603786468506,0.06242060288786888,0.008916064165532589,0.15739931166172028
1,128,transformer.h.3.attn.c_attn.weight,transformer.h.3.attn.c_attn.weight,"(1152, 384)",direct_scalar_int4,0.04267208278179169,0.005467650480568409,0.12963677942752838,0.042526647448539734,0.005467632785439491,0.13009007275104523
1,128,transformer.h.3.attn.c_attn.weight,transformer.h.3.attn.c_attn.weight,"(1152, 384)",structural_scalar_int3_p98_k8,0.016661977395415306,0.0016378893051296473,0.10005117952823639,0.016490567475557327,0.0016379007138311863,0.10112988203763962
1,128,transformer.h.3.attn.c_attn.weight,transformer.h.3.attn.c_attn.weight,"(1152, 384)",structural_int4_k8,0.012500436045229435,0.0008480981923639774,0.06817495822906494,0.01254688948392868,0.0008481059339828789,0.06792069226503372
1,128,transformer.h.3.attn.c_attn.weight,transformer.h.3.attn.c_attn.weight,"(1152, 384)",structural_vq64_int3_k8,0.013926839455962181,0.0009737164946272969,0.07144089788198471,0.013797955587506294,0.0009737183572724462,0.0721382200717926
1,128,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"(384, 384)",direct_scalar_int4,0.042871322482824326,0.005640838760882616,0.13303807377815247,0.04279709607362747,0.005640833638608456,0.1332738846540451
1,128,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"(384, 384)",structural_scalar_int3_p98_k8,0.017738034948706627,0.001700282096862793,0.09747727960348129,0.017913680523633957,0.0017002824461087584,0.09648948907852173
1,128,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"(384, 384)",structural_int4_k8,0.012491642497479916,0.0008780549978837371,0.07054276764392853,0.012351000681519508,0.0008780553471297026,0.07135187834501266
1,128,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"(384, 384)",structural_vq64_int3_k8,0.015256808139383793,0.001021370175294578,0.06830187141895294,0.01558859832584858,0.0010213706409558654,0.06679058074951172
1,128,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"(1024, 384)",direct_scalar_int4,0.046016961336135864,0.006073462311178446,0.13388529419898987,0.0509646013379097,0.006073545664548874,0.12056666612625122
1,128,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"(1024, 384)",structural_scalar_int3_p98_k8,0.024391548708081245,0.0031478311866521835,0.1351138800382614,0.027596890926361084,0.0031478723976761103,0.11818601191043854
1,128,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"(1024, 384)",structural_int4_k8,0.014686960726976395,0.0016000531613826752,0.10962553322315216,0.01786499284207821,0.0016000790055841208,0.08994273841381073
1,128,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"(1024, 384)",structural_vq64_int3_k8,0.02407129853963852,0.0026496723294258118,0.11683355271816254,0.026252951472997665,0.0026496725622564554,0.10606081783771515
1,128,transformer.h.3.mlp.w2.weight,transformer.h.3.mlp.w2.weight,"(1024, 384)",direct_scalar_int4,0.04893755167722702,0.006029800977557898,0.12528318166732788,0.05367041006684303,0.006029847078025341,0.11391158401966095
1,128,transformer.h.3.mlp.w2.weight,transformer.h.3.mlp.w2.weight,"(1024, 384)",structural_scalar_int3_p98_k8,0.025993874296545982,0.0031609386205673218,0.12676334381103516,0.027914315462112427,0.003160951193422079,0.11736885458230972
1,128,transformer.h.3.mlp.w2.weight,transformer.h.3.mlp.w2.weight,"(1024, 384)",structural_int4_k8,0.01487120334059,0.0016366604249924421,0.11073612421751022,0.018451912328600883,0.0016366803320124745,0.08905481547117233
1,128,transformer.h.3.mlp.w2.weight,transformer.h.3.mlp.w2.weight,"(1024, 384)",structural_vq64_int3_k8,0.025840936228632927,0.0027275460306555033,0.11165791004896164,0.027068650349974632,0.002727534156292677,0.10603498667478561
1,128,transformer.h.3.mlp.c_proj.weight,transformer.h.3.mlp.c_proj.weight,"(384, 1024)",direct_scalar_int4,0.09188932925462723,0.011383412405848503,0.12725350260734558,0.08340856432914734,0.011383237317204475,0.14102375507354736
1,128,transformer.h.3.mlp.c_proj.weight,transformer.h.3.mlp.c_proj.weight,"(384, 1024)",structural_scalar_int3_p98_k8,0.054824940860271454,0.007160382345318794,0.13956233859062195,0.052412789314985275,0.007160339970141649,0.1469695121049881
1,128,transformer.h.3.mlp.c_proj.weight,transformer.h.3.mlp.c_proj.weight,"(384, 1024)",structural_int4_k8,0.031747084110975266,0.0032899684738367796,0.10454914718866348,0.0245331022888422,0.0032898946665227413,0.13610902428627014
1,128,transformer.h.3.mlp.c_proj.weight,transformer.h.3.mlp.c_proj.weight,"(384, 1024)",structural_vq64_int3_k8,0.05606578662991524,0.007355856243520975,0.1428421288728714,0.05343516543507576,0.007355963811278343,0.1512976735830307
1,128,transformer.h.4.attn.c_attn.weight,transformer.h.4.attn.c_attn.weight,"(1152, 384)",direct_scalar_int4,0.04144684970378876,0.004781065508723259,0.11672411859035492,0.040156714618206024,0.004781031049787998,0.1205674558877945
1,128,transformer.h.4.attn.c_attn.weight,transformer.h.4.attn.c_attn.weight,"(1152, 384)",structural_scalar_int3_p98_k8,0.011446836404502392,0.0009991854894906282,0.08835463970899582,0.011750404722988605,0.000999185722321272,0.08601804822683334
1,128,transformer.h.4.attn.c_attn.weight,transformer.h.4.attn.c_attn.weight,"(1152, 384)",structural_int4_k8,0.00816277600824833,0.000521453854162246,0.06388556957244873,0.008163711987435818,0.0005214549601078033,0.06387826800346375
1,128,transformer.h.4.attn.c_attn.weight,transformer.h.4.attn.c_attn.weight,"(1152, 384)",structural_vq64_int3_k8,0.00903155468404293,0.0005995758692733943,0.067540742456913,0.009091701358556747,0.0005995766841806471,0.06707858294248581
1,128,transformer.h.4.attn.c_proj.weight,transformer.h.4.attn.c_proj.weight,"(384, 384)",direct_scalar_int4,0.04200984537601471,0.005194116849452257,0.12496627867221832,0.04095819965004921,0.005194118246436119,0.12824688851833344
1,128,transformer.h.4.attn.c_proj.weight,transformer.h.4.attn.c_proj.weight,"(384, 384)",structural_scalar_int3_p98_k8,0.015301641076803207,0.0013423169730231166,0.08860866725444794,0.014831225387752056,0.0013423169730231166,0.09147877246141434
1,128,transformer.h.4.attn.c_proj.weight,transformer.h.4.attn.c_proj.weight,"(384, 384)",structural_int4_k8,0.011020181700587273,0.0007037452305667102,0.06376371532678604,0.011110158637166023,0.0007037454633973539,0.06324884295463562
1,128,transformer.h.4.attn.c_proj.weight,transformer.h.4.attn.c_proj.weight,"(384, 384)",structural_vq64_int3_k8,0.012367352843284607,0.0008109168265946209,0.0666133388876915,0.01223363634198904,0.0008109166519716382,0.06736507266759872
1,128,transformer.h.4.mlp.w1.weight,transformer.h.4.mlp.w1.weight,"(1024, 384)",direct_scalar_int4,0.05968740954995155,0.00785940419882536,0.1326424926519394,0.045974645763635635,0.0078594284132123,0.1730826050043106
1,128,transformer.h.4.mlp.w1.weight,transformer.h.4.mlp.w1.weight,"(1024, 384)",structural_scalar_int3_p98_k8,0.020377840846776962,0.002159158233553171,0.10901221632957458,0.020633872598409653,0.0021592089906334877,0.10758430510759354
1,128,transformer.h.4.mlp.w1.weight,transformer.h.4.mlp.w1.weight,"(1024, 384)",structural_int4_k8,0.012255347333848476,0.001102826208807528,0.09032838046550751,0.014346945099532604,0.0011028555454686284,0.07708252966403961
1,128,transformer.h.4.mlp.w1.weight,transformer.h.4.mlp.w1.weight,"(1024, 384)",structural_vq64_int3_k8,0.01933269016444683,0.0017729379469528794,0.09560160338878632,0.01936231553554535,0.0017729545943439007,0.09544366598129272
1,128,transformer.h.4.mlp.w2.weight,transformer.h.4.mlp.w2.weight,"(1024, 384)",direct_scalar_int4,0.06299944967031479,0.007224461995065212,0.11648956686258316,0.05342084541916847,0.007224512752145529,0.13824214041233063
1,128,transformer.h.4.mlp.w2.weight,transformer.h.4.mlp.w2.weight,"(1024, 384)",structural_scalar_int3_p98_k8,0.02226005680859089,0.0024411510676145554,0.1131393164396286,0.022406551986932755,0.002441179705783725,0.1123538687825203
1,128,transformer.h.4.mlp.w2.weight,transformer.h.4.mlp.w2.weight,"(1024, 384)",structural_int4_k8,0.01320548728108406,0.0012357711093500257,0.09403140097856522,0.01508677750825882,0.0012357939267531037,0.08221449702978134
1,128,transformer.h.4.mlp.w2.weight,transformer.h.4.mlp.w2.weight,"(1024, 384)",structural_vq64_int3_k8,0.02159510925412178,0.0020784293301403522,0.10076677054166794,0.021149350330233574,0.002078427467495203,0.10310135036706924
1,128,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"(384, 1024)",direct_scalar_int4,0.09198901802301407,0.009656304493546486,0.10800937563180923,0.08615822345018387,0.009656059555709362,0.11579228937625885
1,128,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"(384, 1024)",structural_scalar_int3_p98_k8,0.03746752068400383,0.00489142956212163,0.13926644623279572,0.038000404834747314,0.004891371354460716,0.13704828917980194
1,128,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"(384, 1024)",structural_int4_k8,0.022697318345308304,0.0021866140887141228,0.09705702215433121,0.018419256433844566,0.0021865388844162226,0.12006271630525589
1,128,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"(384, 1024)",structural_vq64_int3_k8,0.038359351456165314,0.005109745543450117,0.14505890011787415,0.03836101293563843,0.005109813064336777,0.14505283534526825
1,128,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"(1152, 384)",direct_scalar_int4,0.046817030757665634,0.0045282612554728985,0.09799570590257645,0.04319344088435173,0.004528233781456947,0.10646307468414307
1,128,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"(1152, 384)",structural_scalar_int3_p98_k8,0.00869150459766388,0.000636101933196187,0.07390961050987244,0.008440859615802765,0.0006361054256558418,0.07615023106336594
1,128,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"(1152, 384)",structural_int4_k8,0.006607620511204004,0.00033214627183042467,0.05034858360886574,0.006802217569202185,0.0003321488038636744,0.04890407621860504
1,128,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"(1152, 384)",structural_vq64_int3_k8,0.006970359943807125,0.00038561399560421705,0.05608351156115532,0.006859310902655125,0.0003856144903693348,0.05701736360788345
1,128,transformer.h.5.attn.c_proj.weight,transformer.h.5.attn.c_proj.weight,"(384, 384)",direct_scalar_int4,0.04282943159341812,0.004476075526326895,0.1056869700551033,0.04028112441301346,0.004476076923310757,0.11253952234983444
1,128,transformer.h.5.attn.c_proj.weight,transformer.h.5.attn.c_proj.weight,"(384, 384)",structural_scalar_int3_p98_k8,0.010067319497466087,0.0006904848269186914,0.06932453066110611,0.00993445422500372,0.0006904845940880477,0.07027217745780945
1,128,transformer.h.5.attn.c_proj.weight,transformer.h.5.attn.c_proj.weight,"(384, 384)",structural_int4_k8,0.007957829162478447,0.00036650861147791147,0.04623737931251526,0.008125985972583294,0.0003665083786472678,0.045273229479789734
