seed,update,parameter_id,shape,reference_method,vq_method,raw_ratio_vq_over_reference,gram_ratio_vq_over_reference,gram_spectral_ratio_vq_over_reference,tail_subspace_ratio_vq_over_reference,update_distortion_ratio_vq_over_reference,exact_polar_distortion_ratio_vq_over_reference,raw_error_delta_vq_minus_reference,gram_error_delta_vq_minus_reference,update_distortion_delta_vq_minus_reference
0,1024,transformer.h.0.attn.c_proj.weight,"(384, 384)",structural_int4_k8,structural_vq64_int3_k8,1.0221707687719408,1.2082374536408598,1.0817716131982522,0.9960151268058666,1.006854523316731,1.0112401661233474,0.002066485583782196,0.003926068544387817,0.0018391609191894531
0,1024,transformer.h.0.mlp.w1.weight,"(1024, 384)",structural_int4_k8,structural_vq64_int3_k8,1.0603313803084913,1.3186052968648196,1.14338375569615,1.0134938219438383,1.0336841978743798,1.0176075883471243,0.007918193936347961,0.00654253177344799,0.0013363361358642578
0,1024,transformer.h.0.mlp.w2.weight,"(1024, 384)",structural_int4_k8,structural_vq64_int3_k8,1.064304119941519,1.338894824601956,1.1128918165472952,1.0167533955595238,1.0441626052121074,1.0317586034884998,0.008581787347793579,0.0076232533901929855,0.0018141865730285645
0,1024,transformer.h.0.mlp.c_proj.weight,"(384, 1024)",structural_int4_k8,structural_vq64_int3_k8,1.0584268208475092,1.3193340301460224,1.1123603834237077,0.9763819870124508,0.9569668918974663,0.9453296118115602,0.009133651852607727,0.01698113977909088,-0.0027980804443359375
0,1024,transformer.h.1.attn.c_attn.weight,"(1152, 384)",structural_int4_k8,structural_vq64_int3_k8,1.0285284839313797,1.1545938184421294,0.9357992877291323,0.9904289993887443,1.0037853893050497,1.007893219769356,0.002719387412071228,0.0026238802820444107,0.0009942054748535156
0,1024,transformer.h.1.attn.c_proj.weight,"(384, 384)",structural_int4_k8,structural_vq64_int3_k8,1.0250256821005075,1.1142928530188427,0.986581544254474,0.9862792385950505,0.9935714730422909,0.9966468247820129,0.0019014328718185425,0.0010075373575091362,-0.0018155574798583984
0,1024,transformer.h.1.mlp.w1.weight,"(1024, 384)",structural_int4_k8,structural_vq64_int3_k8,1.127755847005294,1.4937779520906702,1.280542720533073,1.007445860383641,1.05668907360362,1.0387212572277147,0.016089871525764465,0.009738940745592117,0.0033065080642700195
0,1024,transformer.h.1.mlp.w2.weight,"(1024, 384)",structural_int4_k8,structural_vq64_int3_k8,1.140527838118347,1.540388377492812,1.2283938079225378,1.0338980482099709,1.0755269527556892,1.0573127895255516,0.017795175313949585,0.01091860979795456,0.004590153694152832
0,1024,transformer.h.1.mlp.c_proj.weight,"(384, 1024)",structural_int4_k8,structural_vq64_int3_k8,1.1373041145820495,1.5201725269473867,1.5960277414897914,0.973078527435014,0.9676868709925407,0.945108905860407,0.020832091569900513,0.023372992873191833,-0.002522885799407959
0,1024,transformer.h.2.attn.c_attn.weight,"(1152, 384)",structural_int4_k8,structural_vq64_int3_k8,1.0306843919576252,1.14328176900239,1.131658214373998,0.9961358194192871,0.9872881331516337,0.9985585265988314,0.0015949197113513947,0.0011010202579200268,-0.002629876136779785
0,1024,transformer.h.2.attn.c_proj.weight,"(384, 384)",structural_int4_k8,structural_vq64_int3_k8,1.0864504905024768,1.2777646923163768,1.1535348531147387,0.9770503586918676,0.8983512743214747,0.9406725377299016,0.007190711796283722,0.0027885492891073227,-0.029682457447052002
0,1024,transformer.h.2.mlp.w1.weight,"(1024, 384)",structural_int4_k8,structural_vq64_int3_k8,1.1070485088042556,1.5164269712472058,1.3604582454561673,1.0080000659858415,1.0586731631093327,1.0530832145217415,0.014219388365745544,0.01173495501279831,0.003903210163116455
0,1024,transformer.h.2.mlp.w2.weight,"(1024, 384)",structural_int4_k8,structural_vq64_int3_k8,1.1174696686178085,1.5654057927763814,1.2516323977682158,1.0103852186740652,1.052044983844167,1.0427634935314798,0.015974655747413635,0.01456054300069809,0.0036367177963256836
0,1024,transformer.h.2.mlp.c_proj.weight,"(384, 1024)",structural_int4_k8,structural_vq64_int3_k8,1.0839122506506815,1.4307592975698424,1.8268105065728466,0.9809411587503614,0.9639028281597827,0.9460840173021092,0.013793691992759705,0.032021597027778625,-0.002395033836364746
0,1024,transformer.h.3.attn.c_attn.weight,"(1152, 384)",structural_int4_k8,structural_vq64_int3_k8,1.0301139536712145,1.1935118450337774,1.0423320046015874,0.9927698862109321,1.0014587711025442,1.0027331910889192,0.002491302788257599,0.002017148770391941,0.00040990114212036133
0,1024,transformer.h.3.attn.c_proj.weight,"(384, 384)",structural_int4_k8,structural_vq64_int3_k8,1.0215530595475253,1.1003641266003192,0.9499091163903967,0.9985729505854145,0.9796326188541558,0.9902196570772579,0.00190792977809906,0.0013219034299254417,-0.005897045135498047
0,1024,transformer.h.3.mlp.w1.weight,"(1024, 384)",structural_int4_k8,structural_vq64_int3_k8,1.0895210248974831,1.570935366445192,1.7620863167111096,1.0010717579353643,1.0438100900229015,1.0350882534207406,0.012983545660972595,0.022972185164690018,0.0029691457748413086
0,1024,transformer.h.3.mlp.w2.weight,"(1024, 384)",structural_int4_k8,structural_vq64_int3_k8,1.0976465330722553,1.604661010534267,1.6125221082346552,1.000920057794759,1.0321939324248322,1.0230549006665393,0.014257803559303284,0.0254429392516613,0.0022962093353271484
0,1024,transformer.h.3.mlp.c_proj.weight,"(384, 1024)",structural_int4_k8,structural_vq64_int3_k8,1.055587186476562,1.3250795800603752,1.5606469049040277,0.9771255381952567,0.9480157761050738,0.9353236870451866,0.009137749671936035,0.02371279150247574,-0.003133833408355713
0,1024,transformer.h.4.attn.c_attn.weight,"(1152, 384)",structural_int4_k8,structural_vq64_int3_k8,1.0298712677825497,1.2245269799748424,0.9434212439466095,0.9965103946345372,0.9986860103802485,1.0013368284028739,0.002977713942527771,0.004930606111884117,-0.0004068613052368164
0,1024,transformer.h.4.attn.c_proj.weight,"(384, 384)",structural_int4_k8,structural_vq64_int3_k8,1.0223975185717848,1.1851959270933707,1.0285638506534966,0.9973120130970073,1.0026403783309967,1.0139949832449848,0.0022699087858200073,0.003896370530128479,0.0008088350296020508
0,1024,transformer.h.4.mlp.w1.weight,"(1024, 384)",structural_int4_k8,structural_vq64_int3_k8,1.0880489731004843,1.5778578993029944,1.7602724868452233,0.9966452510905761,1.019231513868632,1.0093656627621037,0.013410866260528564,0.028964076191186905,0.0014209747314453125
0,1024,transformer.h.4.mlp.w2.weight,"(1024, 384)",structural_int4_k8,structural_vq64_int3_k8,1.0939493154366289,1.6225073494303677,2.1332597802999116,1.0196978839366733,1.0286078916768358,1.0212647511525517,0.014362156391143799,0.03233233466744423,0.0021952390670776367
