seed,update,parameter_id,parameter_name,shape,method,raw_cosine,right_gram_fro_cosine,left_gram_fro_cosine,head_singular_relative_l2,head_singular_log10_rmse,middle_singular_relative_l2,middle_singular_log10_rmse,tail_singular_relative_l2,tail_singular_log10_rmse,head_left_mean_sin,head_left_max_sin,head_left_fro_sin,head_right_mean_sin,head_right_max_sin,head_right_fro_sin,head_subspace_mean_sin,middle_left_mean_sin,middle_left_max_sin,middle_left_fro_sin,middle_right_mean_sin,middle_right_max_sin,middle_right_fro_sin,middle_subspace_mean_sin,tail_left_mean_sin,tail_left_max_sin,tail_left_fro_sin,tail_right_mean_sin,tail_right_max_sin,tail_right_fro_sin,tail_subspace_mean_sin,top8_left_mean_sin,top8_left_max_sin,top8_left_fro_sin,top8_right_mean_sin,top8_right_max_sin,top8_right_fro_sin,top8_subspace_mean_sin,exact_polar_cosine,update_cosine
0,1024,transformer.h.4.attn.c_proj.weight,transformer.h.4.attn.c_proj.weight,"(384, 384)",structural_int4_k8,0.994870126247406,0.9997817277908325,0.999788761138916,0.004727149847894907,0.003091897815465927,0.368691086769104,0.14090971648693085,1.8863447904586792,0.45701125264167786,0.06641861991277712,0.2716345020759821,0.5125213732434818,0.0659649815756746,0.2731669959555842,0.5097528078691276,0.06619180074422586,0.793325984947009,0.9997768045477141,5.042287423178291,0.7946598175809902,0.9999980348492783,5.0472055045033954,0.7939929012639997,0.8634803893352625,0.9997408296959919,5.44563442936526,0.8591340742435051,0.9999459952905694,5.418136308547475,0.8613072317893837,0.025129552407862042,0.04913250146960484,0.07846981918727454,0.025123976755913748,0.045292840929105536,0.07763234148549521,0.025126764581887895,0.6423546671867371,0.6936669945716858
0,1024,transformer.h.4.attn.c_proj.weight,transformer.h.4.attn.c_proj.weight,"(384, 384)",structural_vq64_int3_k8,0.9946337342262268,0.9996970295906067,0.999701738357544,0.023967450484633446,0.01770392805337906,0.3229855000972748,0.1264033019542694,1.797502875328064,0.4549395740032196,0.06749186469670863,0.187011468069223,0.4922132843681816,0.06749007528078,0.18844742371599124,0.49293329839266387,0.06749096998874432,0.7972048157892788,0.9997617380527221,5.064721850109796,0.7940492540355804,0.9999625460621321,5.048172423729396,0.7956270349124296,0.85696855178844,0.9998835331282342,5.411359503498775,0.861015546673322,0.9999495780490033,5.437727596525052,0.858992049230881,0.026195657522247378,0.0554858409467995,0.08338165864064458,0.025360714896479272,0.0527316075765108,0.07992082522600436,0.025778186209363327,0.6373494267463684,0.6928581595420837
0,1024,transformer.h.4.mlp.w1.weight,transformer.h.4.mlp.w1.weight,"(1024, 384)",direct_scalar_int4,0.9801944494247437,0.997525155544281,0.9958917498588562,0.015515993349254131,0.005794549826532602,0.08184372633695602,0.034677959978580475,0.21823911368846893,0.08655160665512085,0.12177858850718852,0.5517796306688888,0.9324410468433432,0.10260827789791249,0.5514655614192996,0.8482207598161073,0.11219343320255051,0.6818227715850423,0.9994639693153452,4.386579052707182,0.6270209544758619,0.9990169008450204,4.115983783113464,0.6544218630304521,0.8602928499664082,0.9999994123828573,5.3982747832244575,0.6159245816060707,0.9992047592553411,4.0909952461471315,0.7381087157862394,0.0649317866769146,0.12504475550808666,0.19804535068532425,0.056238770463176366,0.11589534535941158,0.17694690473867652,0.06058527857004548,0.8813065886497498,0.8884422779083252
0,1024,transformer.h.4.mlp.w1.weight,transformer.h.4.mlp.w1.weight,"(1024, 384)",structural_scalar_int3_p98_k8,0.9796099066734314,0.9966120719909668,0.9952234625816345,0.04285285621881485,0.0244780033826828,0.046421486884355545,0.02019459940493107,0.18393774330615997,0.07408230006694794,0.1395955685986499,0.9884401205252176,1.2868605176448569,0.12158534911920135,0.9874000694929483,1.2272979478641968,0.13059045885892562,0.6900339011287222,0.9987989436564622,4.43621211429798,0.641222579564918,0.9988456100045958,4.191178544809622,0.6656282403468201,0.8543139602710739,0.9994222911252711,5.361241468290676,0.6142036651175367,0.9997420023209973,4.076904311953722,0.7342588126943053,0.05419078860464789,0.07532068966900658,0.15876712441775334,0.047266275851383904,0.07864864279247963,0.14175571168505313,0.0507285322280159,0.8809749484062195,0.888154149055481
0,1024,transformer.h.4.mlp.w1.weight,transformer.h.4.mlp.w1.weight,"(1024, 384)",structural_int4_k8,0.9884083867073059,0.9987462162971497,0.9978389143943787,0.010195054113864899,0.005379833746701479,0.043650101870298386,0.018954899162054062,0.14304359257221222,0.05853414162993431,0.09656797569157599,0.5814747972597256,0.8149921494999466,0.0801680142914716,0.5748956462839877,0.7468485466120127,0.0883679949915238,0.5826682005303035,0.9998375875271917,3.8469753817420838,0.5311511889077111,0.9998833609591716,3.6125755677664126,0.5569096947190073,0.771125507528351,0.9998015805403633,4.863842545657215,0.5217214110714347,0.9999136411117661,3.575112051032729,0.6464234592998928,0.04097713832624739,0.06055570845009554,0.12025599259641281,0.033105409095175335,0.053079843413021695,0.09809076266700263,0.037041273710711364,0.9211034178733826,0.926112174987793
0,1024,transformer.h.4.mlp.w1.weight,transformer.h.4.mlp.w1.weight,"(1024, 384)",structural_vq64_int3_k8,0.9863044619560242,0.996964693069458,0.9960644245147705,0.0478413924574852,0.0278764795511961,0.01262174267321825,0.005716243758797646,0.10568814724683762,0.04424834996461868,0.12308557609527067,0.9274657704969791,1.1607217447359286,0.10501388581609938,0.9254849988554164,1.0990742418864763,0.11404973095568502,0.5910131201371183,0.9989203853879787,3.86541061054388,0.5464033376103867,0.9994621750872086,3.6504847811557837,0.5687082288737525,0.7652560579824915,0.9976085114785895,4.827963658466242,0.5232536838270693,0.9942223196933094,3.5685352065738565,0.6442548709047804,0.04474534135628894,0.07062954565905508,0.1336148408625786,0.042766145027551127,0.07539491351017284,0.13047729790062762,0.043755743191920035,0.920364499092102,0.9246912002563477
0,1024,transformer.h.4.mlp.w2.weight,transformer.h.4.mlp.w2.weight,"(1024, 384)",direct_scalar_int4,0.9803557991981506,0.9972076416015625,0.995722234249115,0.014953731559216976,0.00586361950263381,0.08565184473991394,0.03596985712647438,0.22648979723453522,0.09007439762353897,0.11024068513268388,0.26994530000287037,0.7608641049296782,0.09240327628000489,0.2633011753466313,0.6658345986877245,0.10132198070634438,0.682579984069795,0.9999743674955788,4.395144532225292,0.6300956045627899,0.9999714280871652,4.135145561438003,0.6563377943162925,0.8545723503487728,0.9999752684058315,5.363199516319878,0.605058637989661,0.9998983114259693,4.0215074909164725,0.7298154941692169,0.06595600096091114,0.1316649673059701,0.20261456940302003,0.0594211461878119,0.12871424551960023,0.1877670145562017,0.06268857357436153,0.8809930682182312,0.8872285485267639
0,1024,transformer.h.4.mlp.w2.weight,transformer.h.4.mlp.w2.weight,"(1024, 384)",structural_scalar_int3_p98_k8,0.9793524742126465,0.9964153170585632,0.9949914216995239,0.04222015291452408,0.023863349109888077,0.05365526303648949,0.023081064224243164,0.19723598659038544,0.07930506765842438,0.11988225797765156,0.48983643204386645,0.8886748794812768,0.10321932479924523,0.4867045393899269,0.8092560037928491,0.1115507913884484,0.6825564847006783,0.9999435243880404,4.3874759862708315,0.6308286982506133,0.9999593156174486,4.126506250476738,0.6566925914756458,0.8687544026690336,0.9996336666612984,5.449125093481495,0.6344126290437512,0.9982123008770385,4.197426330196425,0.7515835158563924,0.05374804168894163,0.07880517772137975,0.15782993400978998,0.04654478156624163,0.07316001253125859,0.13854930928887127,0.05014641162759163,0.8767420649528503,0.8832354545593262
0,1024,transformer.h.4.mlp.w2.weight,transformer.h.4.mlp.w2.weight,"(1024, 384)",structural_int4_k8,0.988322377204895,0.9986554384231567,0.9976742267608643,0.00876358337700367,0.004717568401247263,0.04676312953233719,0.02008848637342453,0.1463918834924698,0.060168638825416565,0.0837631223094935,0.18964061815294048,0.5742856931556373,0.06701938230085042,0.1792903145353538,0.4764970467513633,0.07539125230517196,0.5835423535919045,0.9902512658397178,3.83161051742382,0.5344438848471726,0.987706960625064,3.6022444675373646,0.5589931192195385,0.7791893714959421,0.9999449796777056,4.913125766486173,0.5283066628873428,0.9998634449755226,3.6097692040514793,0.6537480171916425,0.0409204731082753,0.055432925485791464,0.11903081638394855,0.03269277717701592,0.04765009336383693,0.09599715992472187,0.03680662514264561,0.9189490675926208,0.9232645630836487
0,1024,transformer.h.4.mlp.w2.weight,transformer.h.4.mlp.w2.weight,"(1024, 384)",structural_vq64_int3_k8,0.9860734343528748,0.9966409206390381,0.9956818222999573,0.049041204154491425,0.02804291807115078,0.017928507179021835,0.007961703464388847,0.11897134780883789,0.04982108622789383,0.10898083046912277,0.3679826595057734,0.7930874868718674,0.0922226327087971,0.3575427226015905,0.7057607371240876,0.10060173158895994,0.5951067256327299,0.9999472166682247,3.8974155264197266,0.5478515593712778,0.9998595443378127,3.673359793308868,0.5714791425020038,0.7832965498247101,0.9991258065501528,4.938614995912614,0.5499543896915177,0.9982273764092797,3.7328168935068855,0.6666254697581139,0.041999941033226344,0.06237158941394937,0.12292689294563695,0.04079818414785681,0.0674160404012124,0.1219095802965869,0.041399062590541574,0.9172255396842957,0.921069324016571
0,1024,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"(384, 1024)",direct_scalar_int4,0.9771867394447327,0.9977701306343079,0.9989014863967896,0.02045726403594017,0.007275670301169157,0.06948331743478775,0.0293843112885952,0.15281139314174652,0.06214093416929245,0.11540770854586987,0.4662258208090298,0.892251433835225,0.14034796274298814,0.4706483651377704,1.0163413224160902,0.127877835644429,0.6756400196336997,0.9999387171422385,4.39025713962027,0.7193112886610035,0.9999310519688218,4.609191634461901,0.6974756541473516,0.6074447977037769,0.9999916064577578,4.035897123628502,0.8373201046410705,0.9998979250572394,5.261445459818591,0.7223824511724237,0.06962214505992456,0.1694124075229868,0.23071115961236968,0.0821887286249541,0.17591910365284447,0.25946712579786047,0.07590543684243933,0.8892804980278015,0.8951054215431213
