seed,update,parameter_id,parameter_name,shape,method,frechet_distortion_pred,actual_update_distortion,actual_frechet_cosine_error_difference,frechet_relative_l2,actual_update_relative_l2,sigma_max,sigma_min,condition_number_proxy,state_error_relative_fro,quadratic_gram_ratio
0,512,transformer.h.1.attn.c_proj.weight,transformer.h.1.attn.c_proj.weight,"(384, 384)",direct_scalar_int4,0.5942749083042145,0.44872111082077026,0.1455537974834442,2.2640810012817383,0.9827387928962708,0.4937240183353424,1.2468912018448464e-06,395964.0,0.1844218522310257,0.146050825715065
0,512,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"(1152, 384)",direct_scalar_int4,0.6151434183120728,0.46959394216537476,0.145549476146698,2.395979642868042,0.9936093091964722,0.15765786170959473,0.00017941169789992273,878.7490844726562,0.19258613884449005,0.12919455766677856
0,128,transformer.h.1.attn.c_proj.weight,transformer.h.1.attn.c_proj.weight,"(384, 384)",direct_scalar_int4,0.606794536113739,0.46144455671310425,0.14534997940063477,2.322601318359375,0.9973449110984802,0.5971568822860718,1.331066528109659e-06,448630.375,0.18688231706619263,0.1376142054796219
0,2048,transformer.h.1.attn.c_proj.weight,transformer.h.1.attn.c_proj.weight,"(384, 384)",direct_scalar_int4,0.6372444331645966,0.49267876148223877,0.1445656716823578,2.584144353866577,1.0403978824615479,0.5896315574645996,5.430874807643704e-07,1085702.75,0.18544192612171173,0.1154761016368866
1,128,transformer.h.5.attn.c_proj.weight,transformer.h.5.attn.c_proj.weight,"(384, 384)",direct_scalar_int4,0.7104177474975586,0.5661783814430237,0.1442393660545349,3.310375213623047,1.146391749382019,0.669548511505127,5.041942586103687e-06,132795.75,0.19446933269500732,0.1056869700551033
1,512,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"(1152, 384)",direct_scalar_int4,0.6235668957233429,0.47963422536849976,0.14393267035484314,2.4537620544433594,1.0013103485107422,0.14756572246551514,0.00017491616017650813,843.6369018554688,0.19725337624549866,0.14103378355503082
0,512,transformer.h.4.attn.c_proj.weight,transformer.h.4.attn.c_proj.weight,"(384, 384)",direct_scalar_int4,0.6207556128501892,0.4770433306694031,0.14371228218078613,2.4308197498321533,1.0198004245758057,0.26899996399879456,1.7252959878533147e-06,155915.25,0.1866670548915863,0.15095780789852142
0,2048,transformer.h.4.attn.c_proj.weight,transformer.h.4.attn.c_proj.weight,"(384, 384)",direct_scalar_int4,0.5316456854343414,0.38793957233428955,0.14370611310005188,1.8921056985855103,0.905647873878479,0.14415906369686127,4.4809465293838e-07,321715.65625,0.18526440858840942,0.15539918839931488
1,1024,transformer.h.5.attn.c_proj.weight,transformer.h.5.attn.c_proj.weight,"(384, 384)",direct_scalar_int4,0.6017650663852692,0.45810699462890625,0.14365807175636292,2.305763006210327,0.9946438670158386,0.2086116224527359,2.999018761329353e-06,69559.9609375,0.18503451347351074,0.1504616141319275
1,128,transformer.h.1.attn.c_proj.weight,transformer.h.1.attn.c_proj.weight,"(384, 384)",direct_scalar_int4,0.6073380410671234,0.4637718200683594,0.14356622099876404,2.3435375690460205,1.0019282102584839,0.5825271010398865,3.91162666346645e-06,148921.953125,0.1856454610824585,0.13197794556617737
0,1024,transformer.h.5.attn.c_proj.weight,transformer.h.5.attn.c_proj.weight,"(384, 384)",direct_scalar_int4,0.6057801842689514,0.46229004859924316,0.14349013566970825,2.309096574783325,1.0014005899429321,0.18836580216884613,2.8889924124086974e-06,65201.2109375,0.1852477788925171,0.14633536338806152
0,512,transformer.h.3.attn.c_attn.weight,transformer.h.3.attn.c_attn.weight,"(1152, 384)",direct_scalar_int4,0.625127762556076,0.48167091608047485,0.1434568464756012,2.4550833702087402,1.014466404914856,0.1318318247795105,0.00013239399413578212,995.7538452148438,0.19100676476955414,0.13958057761192322
1,2048,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"(384, 384)",direct_scalar_int4,0.5637794137001038,0.4210306406021118,0.14274877309799194,2.052064895629883,0.9430806040763855,0.3040417730808258,2.5052434011740843e-06,121362.171875,0.1970626413822174,0.13106894493103027
