seed,update,parameter_id,shape,method,gap_skew_score,sigma_sum_skew_score,finite_k_skew_score,actual_update_distortion
0,4096,transformer.h.5.mlp.c_proj.weight,"(384, 1024)",structural_vq64_int3_k8,21.211279655255044,0.02903488021626798,0.020526596355406778,0.05792081356048584
0,4096,transformer.h.5.mlp.c_proj.weight,"(384, 1024)",direct_scalar_int4,161.56848147599047,0.12223010829764622,0.0856457307396263,0.1579573154449463
1,128,transformer.h.0.attn.c_attn.weight,"(1152, 384)",structural_scalar_int3_p98_k8,205.37987552720972,0.3868203768463174,0.34494045031303416,0.2890814542770386
1,128,transformer.h.0.attn.c_attn.weight,"(1152, 384)",structural_int4_k8,95.12981456074604,0.21756968401766555,0.1934931827216804,0.20607012510299683
1,128,transformer.h.0.attn.c_attn.weight,"(1152, 384)",structural_vq64_int3_k8,136.0715636085804,0.20794079848979516,0.18497123012585248,0.20729678869247437
1,128,transformer.h.0.attn.c_attn.weight,"(1152, 384)",direct_scalar_int4,405.6291795496871,0.8198510519604597,0.7303843350236446,0.37139344215393066
1,128,transformer.h.0.attn.c_proj.weight,"(384, 384)",structural_scalar_int3_p98_k8,623.5375732322598,20.45890574100122,0.9767628409620209,0.3219683766365051
1,128,transformer.h.0.attn.c_proj.weight,"(384, 384)",structural_int4_k8,255.0844151943036,33.67811177987956,0.5248861636355567,0.23425543308258057
1,128,transformer.h.0.attn.c_proj.weight,"(384, 384)",structural_vq64_int3_k8,255.00384618136286,42.345935151613055,0.5144468449086078,0.2414754033088684
1,128,transformer.h.0.attn.c_proj.weight,"(384, 384)",direct_scalar_int4,1354.1753232984684,107.07239800360315,2.301479651841091,0.41654640436172485
1,128,transformer.h.0.mlp.w1.weight,"(1024, 384)",structural_scalar_int3_p98_k8,64.72723785147133,0.03620546496435424,0.026072141235680146,0.06676101684570312
1,128,transformer.h.0.mlp.w1.weight,"(1024, 384)",structural_int4_k8,30.657811157996143,0.021712169229874137,0.01562543346987465,0.04092991352081299
1,128,transformer.h.0.mlp.w1.weight,"(1024, 384)",structural_vq64_int3_k8,39.25457435870069,0.02212317506866537,0.015966248557599563,0.04278749227523804
1,128,transformer.h.0.mlp.w1.weight,"(1024, 384)",direct_scalar_int4,78.33654414830056,0.055094972211876536,0.03963441653906042,0.09039974212646484
1,128,transformer.h.0.mlp.w2.weight,"(1024, 384)",structural_scalar_int3_p98_k8,59.764341502004655,0.03677751820366144,0.0267635716885372,0.0682416558265686
1,128,transformer.h.0.mlp.w2.weight,"(1024, 384)",structural_int4_k8,33.526214759905166,0.021934027892596266,0.015899224597226973,0.041142046451568604
1,128,transformer.h.0.mlp.w2.weight,"(1024, 384)",structural_vq64_int3_k8,33.22253420817832,0.0227161217333348,0.016547414731325483,0.043775320053100586
1,128,transformer.h.0.mlp.w2.weight,"(1024, 384)",direct_scalar_int4,155.12940257509618,0.05212040608943316,0.037942631801878506,0.08802032470703125
1,128,transformer.h.0.mlp.c_proj.weight,"(384, 1024)",structural_scalar_int3_p98_k8,56.3018895739076,0.0642165502341799,0.04562245029296609,0.11264318227767944
1,128,transformer.h.0.mlp.c_proj.weight,"(384, 1024)",structural_int4_k8,69.34231948679651,0.0476062003479311,0.03365256409077465,0.08621954917907715
1,128,transformer.h.0.mlp.c_proj.weight,"(384, 1024)",structural_vq64_int3_k8,58.4397283776527,0.040733330106930844,0.029028273531751237,0.07839429378509521
1,128,transformer.h.0.mlp.c_proj.weight,"(384, 1024)",direct_scalar_int4,259.9981154340392,0.12102342586991416,0.085784982069668,0.1688441038131714
1,128,transformer.h.1.attn.c_attn.weight,"(1152, 384)",structural_scalar_int3_p98_k8,378.7159656396007,1.0124632778932865,0.649099263460395,0.3561286926269531
1,128,transformer.h.1.attn.c_attn.weight,"(1152, 384)",structural_int4_k8,206.62938200936907,0.5396173358341747,0.3493496560350366,0.26766735315322876
1,128,transformer.h.1.attn.c_attn.weight,"(1152, 384)",structural_vq64_int3_k8,190.50566710559556,0.5361922363355844,0.34699902907213986,0.27628403902053833
1,128,transformer.h.1.attn.c_attn.weight,"(1152, 384)",direct_scalar_int4,662.7458577956882,2.3357787051120726,1.4979823005408552,0.43971920013427734
1,128,transformer.h.1.attn.c_proj.weight,"(384, 384)",structural_scalar_int3_p98_k8,1289.446964585119,66.72854470283423,1.3143432616254473,0.373302698135376
1,128,transformer.h.1.attn.c_proj.weight,"(384, 384)",structural_int4_k8,618.8987825187294,22.933773885339438,0.7064523450181477,0.2857890725135803
1,128,transformer.h.1.attn.c_proj.weight,"(384, 384)",structural_vq64_int3_k8,449.0513037184281,15.902544512101818,0.7034828240522496,0.2890039086341858
1,128,transformer.h.1.attn.c_proj.weight,"(384, 384)",direct_scalar_int4,5389.37175672717,85.2939826626388,3.1994829091906043,0.4637718200683594
1,128,transformer.h.1.mlp.w1.weight,"(1024, 384)",structural_scalar_int3_p98_k8,211.103269242931,0.05427444656144773,0.038262864700657775,0.09204095602035522
1,128,transformer.h.1.mlp.w1.weight,"(1024, 384)",structural_int4_k8,45.49271237217126,0.032418883677472594,0.022848748718371496,0.05830174684524536
1,128,transformer.h.1.mlp.w1.weight,"(1024, 384)",structural_vq64_int3_k8,47.081164294240345,0.033843053213384114,0.023937361751284296,0.061457157135009766
1,128,transformer.h.1.mlp.w1.weight,"(1024, 384)",direct_scalar_int4,168.39065034795635,0.0933117027331008,0.0658100282806137,0.13269978761672974
1,128,transformer.h.1.mlp.w2.weight,"(1024, 384)",structural_scalar_int3_p98_k8,77.3602425232719,0.05760305763984585,0.04096741176417351,0.09739845991134644
1,128,transformer.h.1.mlp.w2.weight,"(1024, 384)",structural_int4_k8,62.158700875787936,0.03462513231921258,0.024549159977777558,0.06254231929779053
1,128,transformer.h.1.mlp.w2.weight,"(1024, 384)",structural_vq64_int3_k8,34.88655042307893,0.03733204532077764,0.02655453565108547,0.06672650575637817
1,128,transformer.h.1.mlp.w2.weight,"(1024, 384)",direct_scalar_int4,142.43085518094324,0.0932007044244954,0.06620806415025061,0.13321691751480103
1,128,transformer.h.1.mlp.c_proj.weight,"(384, 1024)",structural_scalar_int3_p98_k8,49.378131883678655,0.0794405071922624,0.059589028548849086,0.13624197244644165
1,128,transformer.h.1.mlp.c_proj.weight,"(384, 1024)",structural_int4_k8,46.98213789094107,0.05792806255320876,0.04324743247359654,0.10746955871582031
1,128,transformer.h.1.mlp.c_proj.weight,"(384, 1024)",structural_vq64_int3_k8,28.33985527748527,0.05105043376736421,0.03844565577756634,0.09950071573257446
1,128,transformer.h.1.mlp.c_proj.weight,"(384, 1024)",direct_scalar_int4,118.52268207358895,0.15356815170033503,0.11518217160539718,0.20012116432189941
1,128,transformer.h.2.attn.c_attn.weight,"(1152, 384)",structural_scalar_int3_p98_k8,528.1328712004332,1.7017553645745167,0.7721762315231211,0.3708149790763855
1,128,transformer.h.2.attn.c_attn.weight,"(1152, 384)",structural_int4_k8,359.2271789012727,0.9341043723219735,0.4209618479405197,0.282978355884552
1,128,transformer.h.2.attn.c_attn.weight,"(1152, 384)",structural_vq64_int3_k8,315.37092610636006,0.9092215804075422,0.4152503708182925,0.28690946102142334
1,128,transformer.h.2.attn.c_attn.weight,"(1152, 384)",direct_scalar_int4,3788.6638350642456,5.001882163638307,2.278306722734051,0.48459893465042114
1,128,transformer.h.2.attn.c_proj.weight,"(384, 384)",structural_scalar_int3_p98_k8,1256.5375649593866,66.31149681419797,1.3633804867808599,0.38769710063934326
1,128,transformer.h.2.attn.c_proj.weight,"(384, 384)",structural_int4_k8,651.2647555378022,46.959526479560836,0.7503096465139657,0.29701006412506104
1,128,transformer.h.2.attn.c_proj.weight,"(384, 384)",structural_vq64_int3_k8,584.7208043056042,27.93331229941797,0.718362261994664,0.2991841435432434
1,128,transformer.h.2.attn.c_proj.weight,"(384, 384)",direct_scalar_int4,2262.4622003175373,207.5855736605904,3.8623866889136336,0.48725181818008423
1,128,transformer.h.2.mlp.w1.weight,"(1024, 384)",structural_scalar_int3_p98_k8,100.82799405938644,0.07375448767655925,0.05754090707469046,0.13367873430252075
1,128,transformer.h.2.mlp.w1.weight,"(1024, 384)",structural_int4_k8,192.46340287991993,0.04448482464645042,0.03488983750345995,0.09052532911300659
1,128,transformer.h.2.mlp.w1.weight,"(1024, 384)",structural_vq64_int3_k8,47.69919155564501,0.04636581757450075,0.03612133079060158,0.09463971853256226
1,128,transformer.h.2.mlp.w1.weight,"(1024, 384)",direct_scalar_int4,187.22428926503474,0.13271705619674223,0.10372918392407171,0.1852574348449707
1,128,transformer.h.2.mlp.w2.weight,"(1024, 384)",structural_scalar_int3_p98_k8,71.79714381156604,0.07575869964805758,0.059946569310825766,0.13603287935256958
1,128,transformer.h.2.mlp.w2.weight,"(1024, 384)",structural_int4_k8,54.3668949593648,0.04538852816734236,0.036024285236242536,0.09183812141418457
1,128,transformer.h.2.mlp.w2.weight,"(1024, 384)",structural_vq64_int3_k8,44.84190721585251,0.0480018503908096,0.037878767021196136,0.09737962484359741
1,128,transformer.h.2.mlp.w2.weight,"(1024, 384)",direct_scalar_int4,158.87548022954323,0.13902831529477666,0.10996054627050382,0.19102931022644043
1,128,transformer.h.2.mlp.c_proj.weight,"(384, 1024)",structural_scalar_int3_p98_k8,81.0683854701568,0.09028561070201235,0.07106689901285755,0.15681135654449463
1,128,transformer.h.2.mlp.c_proj.weight,"(384, 1024)",structural_int4_k8,73.77756294772993,0.062418970682088244,0.04949970714046502,0.12032616138458252
1,128,transformer.h.2.mlp.c_proj.weight,"(384, 1024)",structural_vq64_int3_k8,37.02076162457266,0.0576842330503973,0.045508118807493926,0.1161765456199646
1,128,transformer.h.2.mlp.c_proj.weight,"(384, 1024)",direct_scalar_int4,127.4613789296536,0.1828419899718224,0.14361591152443395,0.2297244668006897
1,128,transformer.h.3.attn.c_attn.weight,"(1152, 384)",structural_scalar_int3_p98_k8,973.5744060437166,2.3380800726148565,0.8129433824782855,0.3769513964653015
1,128,transformer.h.3.attn.c_attn.weight,"(1152, 384)",structural_int4_k8,444.4122333486001,1.273483630072314,0.4394230843376071,0.28680866956710815
1,128,transformer.h.3.attn.c_attn.weight,"(1152, 384)",structural_vq64_int3_k8,484.1508933437938,1.2391648766689431,0.43160295142894467,0.2897082567214966
1,128,transformer.h.3.attn.c_attn.weight,"(1152, 384)",direct_scalar_int4,3913.9731023212116,7.8175638779449725,2.677012361809205,0.5000012516975403
1,128,transformer.h.3.attn.c_proj.weight,"(384, 384)",structural_scalar_int3_p98_k8,1204.5402554265454,57.148438832658236,1.3572031003729867,0.3945448398590088
1,128,transformer.h.3.attn.c_proj.weight,"(384, 384)",structural_int4_k8,1157.0660782555435,30.970229633189636,0.7567968000936213,0.30554211139678955
1,128,transformer.h.3.attn.c_proj.weight,"(384, 384)",structural_vq64_int3_k8,611.1911614658451,27.592869967030985,0.7253348089086991,0.3054981827735901
1,128,transformer.h.3.attn.c_proj.weight,"(384, 384)",direct_scalar_int4,8530.467700805893,202.0946413664687,4.455994354141008,0.5141286551952362
1,128,transformer.h.3.mlp.w1.weight,"(1024, 384)",structural_scalar_int3_p98_k8,53.76354644535247,0.0837783730616384,0.07316422416602426,0.16751062870025635
1,128,transformer.h.3.mlp.w1.weight,"(1024, 384)",structural_int4_k8,44.88897438658553,0.050672253870458143,0.04452348661799593,0.11445683240890503
1,128,transformer.h.3.mlp.w1.weight,"(1024, 384)",structural_vq64_int3_k8,42.589467196093445,0.05406145190598991,0.04737117321467401,0.12197339534759521
1,128,transformer.h.3.mlp.w1.weight,"(1024, 384)",direct_scalar_int4,112.6574126318719,0.18033293822930438,0.15812391231261694,0.23915398120880127
1,128,transformer.h.3.mlp.w2.weight,"(1024, 384)",structural_scalar_int3_p98_k8,395.25740034908733,0.0866497408245382,0.07645920389454267,0.17211180925369263
1,128,transformer.h.3.mlp.w2.weight,"(1024, 384)",structural_int4_k8,231.37956693943028,0.052793756098245194,0.04674022704640337,0.12022048234939575
1,128,transformer.h.3.mlp.w2.weight,"(1024, 384)",structural_vq64_int3_k8,70.57350793156995,0.0565043077171129,0.05012991336757895,0.12581080198287964
1,128,transformer.h.3.mlp.w2.weight,"(1024, 384)",direct_scalar_int4,941.8637135761138,0.17913988027418365,0.15882655689511752,0.2417508363723755
1,128,transformer.h.3.mlp.c_proj.weight,"(384, 1024)",structural_scalar_int3_p98_k8,59.079368720356655,0.08827188959126761,0.0726490219670704,0.16438108682632446
1,128,transformer.h.3.mlp.c_proj.weight,"(384, 1024)",structural_int4_k8,42.32360484336778,0.06323433151073175,0.05216857855943423,0.12893730401992798
1,128,transformer.h.3.mlp.c_proj.weight,"(384, 1024)",structural_vq64_int3_k8,48.099613604297595,0.05757194892653543,0.047421189353709994,0.12125152349472046
1,128,transformer.h.3.mlp.c_proj.weight,"(384, 1024)",direct_scalar_int4,182.8592696791137,0.20230164760687566,0.1658605287119824,0.25173884630203247
1,128,transformer.h.4.attn.c_attn.weight,"(1152, 384)",structural_scalar_int3_p98_k8,1386.5934761704968,2.8088198979651122,0.7348479850677595,0.3664478063583374
1,128,transformer.h.4.attn.c_attn.weight,"(1152, 384)",structural_int4_k8,621.2777347607417,1.5483839771918253,0.4075274168926057,0.278014600276947
1,128,transformer.h.4.attn.c_attn.weight,"(1152, 384)",structural_vq64_int3_k8,618.1383686429276,1.490181521238364,0.3920175396856401,0.27791595458984375
1,128,transformer.h.4.attn.c_attn.weight,"(1152, 384)",direct_scalar_int4,5663.610932905526,13.0394448399876,3.4484336349559834,0.5296751260757446
1,128,transformer.h.4.attn.c_proj.weight,"(384, 384)",structural_scalar_int3_p98_k8,2410.4014165873687,65.4926908220204,1.2882753245845633,0.38746631145477295
1,128,transformer.h.4.attn.c_proj.weight,"(384, 384)",structural_int4_k8,2656.718315643973,37.76288341134718,0.7147829614558235,0.3016743063926697
1,128,transformer.h.4.attn.c_proj.weight,"(384, 384)",structural_vq64_int3_k8,7972.0504702242915,37.291021245944066,0.7008010724340529,0.3026409149169922
1,128,transformer.h.4.attn.c_proj.weight,"(384, 384)",direct_scalar_int4,17584.756114391803,210.6660730602016,5.03019275027706,0.5275959372520447
1,128,transformer.h.4.mlp.w1.weight,"(1024, 384)",structural_scalar_int3_p98_k8,74.31020568456566,0.08929587982390301,0.0857880047499668,0.18837469816207886
1,128,transformer.h.4.mlp.w1.weight,"(1024, 384)",structural_int4_k8,41.65634684428949,0.051632327849827284,0.049655843816275726,0.1294369101524353
1,128,transformer.h.4.mlp.w1.weight,"(1024, 384)",structural_vq64_int3_k8,56.32353644549989,0.054800753877620914,0.05236869955453075,0.13582563400268555
1,128,transformer.h.4.mlp.w1.weight,"(1024, 384)",direct_scalar_int4,182.04639973321855,0.22462984656365992,0.21416395424356158,0.2815207242965698
1,128,transformer.h.4.mlp.w2.weight,"(1024, 384)",structural_scalar_int3_p98_k8,178.2280489096791,0.0923260261158537,0.08808631187675527,0.1941273808479309
1,128,transformer.h.4.mlp.w2.weight,"(1024, 384)",structural_int4_k8,40.56867652199952,0.05473225681284765,0.052608233240221534,0.1346825361251831
1,128,transformer.h.4.mlp.w2.weight,"(1024, 384)",structural_vq64_int3_k8,61.604184174194394,0.0607828207177317,0.05808216774796847,0.14134055376052856
1,128,transformer.h.4.mlp.w2.weight,"(1024, 384)",direct_scalar_int4,204.5776546248636,0.22310120453051263,0.212009669042964,0.2806604504585266
1,128,transformer.h.4.mlp.c_proj.weight,"(384, 1024)",structural_scalar_int3_p98_k8,102.21019262221306,0.08830616474340476,0.07557358319488428,0.1708013415336609
1,128,transformer.h.4.mlp.c_proj.weight,"(384, 1024)",structural_int4_k8,77.75107840211076,0.06441090287702775,0.05547335522452258,0.13625717163085938
1,128,transformer.h.4.mlp.c_proj.weight,"(384, 1024)",structural_vq64_int3_k8,50.968567748873944,0.05696021801473416,0.04892346100557103,0.12667196989059448
1,128,transformer.h.4.mlp.c_proj.weight,"(384, 1024)",direct_scalar_int4,312.1092687274397,0.24955884921862792,0.21311399944602263,0.2828487157821655
1,128,transformer.h.5.attn.c_attn.weight,"(1152, 384)",structural_scalar_int3_p98_k8,1302.6243954430288,3.0582316103854827,0.6618434616281985,0.3588629364967346
1,128,transformer.h.5.attn.c_attn.weight,"(1152, 384)",structural_int4_k8,608.4858052605314,1.7400270973641065,0.37168093693817944,0.2669849395751953
1,128,transformer.h.5.attn.c_attn.weight,"(1152, 384)",structural_vq64_int3_k8,432.91767952793015,1.651892254367352,0.3536401731264955,0.2629457116127014
1,128,transformer.h.5.attn.c_attn.weight,"(1152, 384)",direct_scalar_int4,4365.300967808018,20.077661778650047,4.309084551825218,0.5553061068058014
1,128,transformer.h.5.attn.c_proj.weight,"(384, 384)",structural_scalar_int3_p98_k8,2239.8426658276053,64.01729291836645,1.007332601953692,0.36776024103164673
1,128,transformer.h.5.attn.c_proj.weight,"(384, 384)",structural_int4_k8,45563.05253052705,41.40257699261088,0.5750040781878158,0.27828943729400635
1,128,transformer.h.5.attn.c_proj.weight,"(384, 384)",structural_vq64_int3_k8,3166.6075053748914,27.494379955008757,0.5445086628907575,0.2721576690673828
1,128,transformer.h.5.attn.c_proj.weight,"(384, 384)",direct_scalar_int4,13309.21318819594,323.61849187253256,6.1295006060980235,0.5661783814430237
1,128,transformer.h.5.mlp.w1.weight,"(1024, 384)",structural_scalar_int3_p98_k8,103.37781192617715,0.09299330046229828,0.08961847113263495,0.1980774998664856
1,128,transformer.h.5.mlp.w1.weight,"(1024, 384)",structural_int4_k8,33.30207911649054,0.05435809339557827,0.05267252874153274,0.1358722448348999
1,128,transformer.h.5.mlp.w1.weight,"(1024, 384)",structural_vq64_int3_k8,56.835664482285054,0.057115661578846566,0.055016514016483706,0.14211946725845337
1,128,transformer.h.5.mlp.w1.weight,"(1024, 384)",direct_scalar_int4,311.18858130924446,0.2245111146701908,0.21579413369210557,0.28917497396469116
1,128,transformer.h.5.mlp.w2.weight,"(1024, 384)",structural_scalar_int3_p98_k8,62.31582353370395,0.09281917198614938,0.08989740532075371,0.1969260573387146
1,128,transformer.h.5.mlp.w2.weight,"(1024, 384)",structural_int4_k8,50.17906432847145,0.05545694854135332,0.054337189712099,0.1382034420967102
1,128,transformer.h.5.mlp.w2.weight,"(1024, 384)",structural_vq64_int3_k8,43.32272969806359,0.05740470527167613,0.05532810703826489,0.14286446571350098
1,128,transformer.h.5.mlp.w2.weight,"(1024, 384)",direct_scalar_int4,110.30267152506167,0.2187808011892337,0.2126874007529092,0.28702312707901
1,128,transformer.h.5.mlp.c_proj.weight,"(384, 1024)",structural_scalar_int3_p98_k8,101.94539770191413,0.08442696734559267,0.070644147887182,0.16274207830429077
1,128,transformer.h.5.mlp.c_proj.weight,"(384, 1024)",structural_int4_k8,63.09649660469989,0.05795650697580058,0.04861558495423148,0.12419980764389038
1,128,transformer.h.5.mlp.c_proj.weight,"(384, 1024)",structural_vq64_int3_k8,53.517950140247116,0.05260130756409061,0.043945288089836755,0.11589354276657104
1,128,transformer.h.5.mlp.c_proj.weight,"(384, 1024)",direct_scalar_int4,226.6604617484344,0.2263835612192785,0.18924265682215297,0.26855045557022095
1,512,transformer.h.0.attn.c_attn.weight,"(1152, 384)",structural_scalar_int3_p98_k8,227.64650941511707,0.5091015575850256,0.4128122298293038,0.31002581119537354
1,512,transformer.h.0.attn.c_attn.weight,"(1152, 384)",structural_int4_k8,84.26823122342084,0.2801231308142687,0.22634688567649927,0.2243611216545105
1,512,transformer.h.0.attn.c_attn.weight,"(1152, 384)",structural_vq64_int3_k8,90.60965366790295,0.2720256221652359,0.22062712202058168,0.22602498531341553
1,512,transformer.h.0.attn.c_attn.weight,"(1152, 384)",direct_scalar_int4,452.6126575777891,1.2115379230971615,0.9774189425722591,0.40886449813842773
1,512,transformer.h.0.attn.c_proj.weight,"(384, 384)",structural_scalar_int3_p98_k8,385.012119314941,22.672622358724034,1.1146461753657106,0.3506201505661011
1,512,transformer.h.0.attn.c_proj.weight,"(384, 384)",structural_int4_k8,237.16511612213034,8.391173297973726,0.6421527600589849,0.2683318257331848
1,512,transformer.h.0.attn.c_proj.weight,"(384, 384)",structural_vq64_int3_k8,341.8700075733473,11.613209430627032,0.6039298110718899,0.26542168855667114
1,512,transformer.h.0.attn.c_proj.weight,"(384, 384)",direct_scalar_int4,1130.8061226320174,45.396239886237275,2.8024270882474105,0.44957464933395386
1,512,transformer.h.0.mlp.w1.weight,"(1024, 384)",structural_scalar_int3_p98_k8,63.51042562691287,0.033698059186178055,0.02529684147315401,0.06632179021835327
1,512,transformer.h.0.mlp.w1.weight,"(1024, 384)",structural_int4_k8,24.884778495362642,0.020230220644875337,0.015120840735262193,0.039934754371643066
1,512,transformer.h.0.mlp.w1.weight,"(1024, 384)",structural_vq64_int3_k8,29.684213932790335,0.020388449031424227,0.01532221936618182,0.041455626487731934
1,512,transformer.h.0.mlp.w1.weight,"(1024, 384)",direct_scalar_int4,45.38509945769611,0.041694508114432365,0.03116637520120003,0.07671481370925903
1,512,transformer.h.0.mlp.w2.weight,"(1024, 384)",structural_scalar_int3_p98_k8,46.229720912620884,0.03445240176629429,0.025811238492911174,0.06755608320236206
1,512,transformer.h.0.mlp.w2.weight,"(1024, 384)",structural_int4_k8,24.603037452503376,0.02038277550875006,0.015239493778936625,0.04079622030258179
1,512,transformer.h.0.mlp.w2.weight,"(1024, 384)",structural_vq64_int3_k8,50.94536893758404,0.02086088342383896,0.01561955532012367,0.042610764503479004
1,512,transformer.h.0.mlp.w2.weight,"(1024, 384)",direct_scalar_int4,52.4158033765457,0.042154659369486425,0.03139880603562459,0.0768747329711914
1,512,transformer.h.0.mlp.c_proj.weight,"(384, 1024)",structural_scalar_int3_p98_k8,60.53906619968254,0.05176268121919987,0.03626468292362804,0.0926971435546875
1,512,transformer.h.0.mlp.c_proj.weight,"(384, 1024)",structural_int4_k8,39.88951587656511,0.035266619352235934,0.024611012733723528,0.06487101316452026
1,512,transformer.h.0.mlp.c_proj.weight,"(384, 1024)",structural_vq64_int3_k8,49.97271471632888,0.031680334094724295,0.022234145930912465,0.0612829327583313
1,512,transformer.h.0.mlp.c_proj.weight,"(384, 1024)",direct_scalar_int4,69.94707154597826,0.08469097982244442,0.059350938152521314,0.13119298219680786
1,512,transformer.h.1.attn.c_attn.weight,"(1152, 384)",structural_scalar_int3_p98_k8,511.9930088645188,0.749420538468334,0.5405491233599671,0.3539968729019165
1,512,transformer.h.1.attn.c_attn.weight,"(1152, 384)",structural_int4_k8,3397.9375796880104,0.40064579907498615,0.2888702632466458,0.265652596950531
1,512,transformer.h.1.attn.c_attn.weight,"(1152, 384)",structural_vq64_int3_k8,1011.4859394888734,0.38947439123130384,0.2807827267764027,0.2696925401687622
1,512,transformer.h.1.attn.c_attn.weight,"(1152, 384)",direct_scalar_int4,14140.103519618444,1.8042650274511305,1.304360496071684,0.44346481561660767
1,512,transformer.h.1.attn.c_proj.weight,"(384, 384)",structural_scalar_int3_p98_k8,1243.295784599089,30.922572081204063,1.3598990450683122,0.3809165358543396
1,512,transformer.h.1.attn.c_proj.weight,"(384, 384)",structural_int4_k8,542.3656758067033,32.651620081470945,0.744375057635709,0.2966844439506531
1,512,transformer.h.1.attn.c_proj.weight,"(384, 384)",structural_vq64_int3_k8,622.3649298901648,22.239984305722793,0.7198851863674506,0.2941381335258484
1,512,transformer.h.1.attn.c_proj.weight,"(384, 384)",direct_scalar_int4,3233.8120671419556,128.12349468473855,3.4496253680191074,0.47207725048065186
1,512,transformer.h.1.mlp.w1.weight,"(1024, 384)",structural_scalar_int3_p98_k8,68.90021838270165,0.045383241452085755,0.03271854590224206,0.08072614669799805
1,512,transformer.h.1.mlp.w1.weight,"(1024, 384)",structural_int4_k8,24.05787383459162,0.02683158436550401,0.019300437627110936,0.049704790115356445
1,512,transformer.h.1.mlp.w1.weight,"(1024, 384)",structural_vq64_int3_k8,29.27743744142808,0.027955166528821192,0.020223478667358376,0.0526578426361084
1,512,transformer.h.1.mlp.w1.weight,"(1024, 384)",direct_scalar_int4,65.02565976850319,0.05214176724556993,0.03735095136366487,0.08807098865509033
1,512,transformer.h.1.mlp.w2.weight,"(1024, 384)",structural_scalar_int3_p98_k8,63.73686514843726,0.04847756127423007,0.03447065273956654,0.08419817686080933
1,512,transformer.h.1.mlp.w2.weight,"(1024, 384)",structural_int4_k8,31.600394803304248,0.02883702402062553,0.02038002637272086,0.05196940898895264
1,512,transformer.h.1.mlp.w2.weight,"(1024, 384)",structural_vq64_int3_k8,35.242485433867806,0.03056062087154183,0.021828566533944754,0.05608731508255005
1,512,transformer.h.1.mlp.w2.weight,"(1024, 384)",direct_scalar_int4,56.18239385176648,0.05862682752968967,0.041515213097406786,0.09467190504074097
1,512,transformer.h.1.mlp.c_proj.weight,"(384, 1024)",structural_scalar_int3_p98_k8,565.7035745766211,0.05550435511383757,0.039368843034199,0.0979577898979187
1,512,transformer.h.1.mlp.c_proj.weight,"(384, 1024)",structural_int4_k8,261.18428756517466,0.03837926672427177,0.02711571990703919,0.06941390037536621
1,512,transformer.h.1.mlp.c_proj.weight,"(384, 1024)",structural_vq64_int3_k8,349.8309745669491,0.03412810130676379,0.02436922145713634,0.0665474534034729
1,512,transformer.h.1.mlp.c_proj.weight,"(384, 1024)",direct_scalar_int4,218.7153086630313,0.07057029778458114,0.04998985680005547,0.11306631565093994
1,512,transformer.h.2.attn.c_attn.weight,"(1152, 384)",structural_scalar_int3_p98_k8,1601.0849620282015,0.9370004487854225,0.5913800908798901,0.3769350051879883
1,512,transformer.h.2.attn.c_attn.weight,"(1152, 384)",structural_int4_k8,750.9107709950539,0.5174130312381412,0.32623578203094455,0.288186252117157
1,512,transformer.h.2.attn.c_attn.weight,"(1152, 384)",structural_vq64_int3_k8,313.8998637779803,0.4969971655020426,0.3163185620086339,0.29048073291778564
1,512,transformer.h.2.attn.c_attn.weight,"(1152, 384)",direct_scalar_int4,1245.3400703690613,2.500285664812359,1.5832460771752976,0.47963422536849976
1,512,transformer.h.2.attn.c_proj.weight,"(384, 384)",structural_scalar_int3_p98_k8,2056.7291183274942,47.26822799871311,1.5327982843974661,0.3954036831855774
1,512,transformer.h.2.attn.c_proj.weight,"(384, 384)",structural_int4_k8,1585.026853013018,21.789143142639794,0.8534490687951262,0.3189125061035156
1,512,transformer.h.2.attn.c_proj.weight,"(384, 384)",structural_vq64_int3_k8,854.3208227235149,22.88688393036072,0.814806102955499,0.31477534770965576
1,512,transformer.h.2.attn.c_proj.weight,"(384, 384)",direct_scalar_int4,2509.1015034276083,122.59095993373062,3.755724555580924,0.4852064847946167
1,512,transformer.h.2.mlp.w1.weight,"(1024, 384)",structural_scalar_int3_p98_k8,79.85569508352137,0.05853796287662769,0.041329239889138496,0.09716624021530151
1,512,transformer.h.2.mlp.w1.weight,"(1024, 384)",structural_int4_k8,32.91539941116408,0.03441813169411594,0.02419785582040717,0.06097090244293213
1,512,transformer.h.2.mlp.w1.weight,"(1024, 384)",structural_vq64_int3_k8,53.482364884704054,0.03612876720132506,0.02554092638834677,0.06478041410446167
1,512,transformer.h.2.mlp.w1.weight,"(1024, 384)",direct_scalar_int4,85.2182685594802,0.06458087926479456,0.0453893804905303,0.10225892066955566
1,512,transformer.h.2.mlp.w2.weight,"(1024, 384)",structural_scalar_int3_p98_k8,86.01993620801404,0.061250340773477935,0.043492369738266146,0.10153520107269287
1,512,transformer.h.2.mlp.w2.weight,"(1024, 384)",structural_int4_k8,38.741881012565614,0.03703678014557144,0.026232187524958202,0.0648619532585144
1,512,transformer.h.2.mlp.w2.weight,"(1024, 384)",structural_vq64_int3_k8,41.24378605565086,0.03866955006246308,0.027431534992776965,0.06913143396377563
1,512,transformer.h.2.mlp.w2.weight,"(1024, 384)",direct_scalar_int4,74.16088085486953,0.07233930832448048,0.051259967523631364,0.10886454582214355
