seed,update,parameter_id,shape,reference_method,raw_error_ratio_vq_over_reference,skew_channel_ratio_vq_over_reference,out_of_subspace_ratio_vq_over_reference,frechet_ratio_vq_over_reference,actual_distortion_ratio_vq_over_reference,polar_distortion_ratio_vq_over_reference,delta_actual_distortion,delta_frechet
0,128,transformer.h.5.mlp.c_proj.weight,"(384, 1024)",structural_scalar_int3_p98_k8,0.8592655114774176,0.6059750573173385,0.6081934338011818,0.7805636378427554,0.6996015742764667,0.6743963073276994,-0.04866522550582886,-0.14775371551513672
0,512,transformer.h.0.attn.c_attn.weight,"(1152, 384)",structural_scalar_int3_p98_k8,0.7501079432799346,0.5381502397196544,0.5218369120373455,0.7251523073977022,0.7271578512838938,0.7289338978194808,-0.08509469032287598,-0.32765495777130127
0,512,transformer.h.0.attn.c_proj.weight,"(384, 384)",structural_scalar_int3_p98_k8,0.7454677096936208,0.5261837785212429,0.0,0.7234724196654668,0.7493685106354094,0.814532871221243,-0.0880315899848938,-0.37651264667510986
0,512,transformer.h.0.mlp.w1.weight,"(1024, 384)",structural_scalar_int3_p98_k8,0.7947978380078445,0.5874885496026598,0.5735811887961727,0.7622007964443469,0.6127479756486252,0.6078057048630401,-0.025361299514770508,-0.08727946877479553
0,512,transformer.h.0.mlp.w2.weight,"(1024, 384)",structural_scalar_int3_p98_k8,0.8015790433697698,0.6002199557370939,0.5796456693517261,0.7675256858103153,0.6186569729015201,0.6136582916803992,-0.02579265832901001,-0.08659934997558594
0,512,transformer.h.0.mlp.c_proj.weight,"(384, 1024)",structural_scalar_int3_p98_k8,0.8231220442887193,0.6035868598508078,0.6007498230886581,0.7774965952938643,0.6482649576853676,0.6484132930263528,-0.032392919063568115,-0.09988436102867126
0,512,transformer.h.1.attn.c_attn.weight,"(1152, 384)",structural_scalar_int3_p98_k8,0.7527043963052203,0.5401699167037547,0.5379000975365792,0.7331720346322879,0.7688530618992134,0.7682691440490413,-0.08234423398971558,-0.3806649446487427
0,512,transformer.h.1.attn.c_proj.weight,"(384, 384)",structural_scalar_int3_p98_k8,0.7409225345838821,0.5382555018263016,0.0,0.7293130819778406,0.7784409913430028,0.8295432668545096,-0.08461296558380127,-0.4205031394958496
0,512,transformer.h.1.mlp.w1.weight,"(1024, 384)",structural_scalar_int3_p98_k8,0.835291723822955,0.629355301688692,0.60605666195194,0.784488804783686,0.6572103626164552,0.6521279881610612,-0.028286635875701904,-0.09053212404251099
0,512,transformer.h.1.mlp.w2.weight,"(1024, 384)",structural_scalar_int3_p98_k8,0.8425079955966382,0.6276039151104293,0.6094344269633967,0.7853548123198412,0.6619927399423914,0.6562594739538141,-0.0288657546043396,-0.09240955114364624
0,512,transformer.h.1.mlp.c_proj.weight,"(384, 1024)",structural_scalar_int3_p98_k8,0.8589115900043065,0.6206406062288539,0.6282919415978502,0.7944056519747114,0.6818541808610501,0.677760711375593,-0.03153395652770996,-0.09675624966621399
0,512,transformer.h.2.attn.c_attn.weight,"(1152, 384)",structural_scalar_int3_p98_k8,0.7501273473333729,0.5361803032582536,0.5364165030902742,0.7316030659910251,0.7713216421748939,0.7810728358098402,-0.08474582433700562,-0.3983805179595947
0,512,transformer.h.2.attn.c_proj.weight,"(384, 384)",structural_scalar_int3_p98_k8,0.7467230378834342,0.5185972209552813,0.0,0.7255093413831154,0.7883904123699755,0.8470324782869006,-0.08418142795562744,-0.4514787197113037
0,512,transformer.h.2.mlp.w1.weight,"(1024, 384)",structural_scalar_int3_p98_k8,0.8260285394311985,0.6140526515552508,0.5934223387420248,0.7748220507204439,0.6563095207482788,0.652863410422815,-0.034256160259246826,-0.10838338732719421
0,512,transformer.h.2.mlp.w2.weight,"(1024, 384)",structural_scalar_int3_p98_k8,0.8358327144492322,0.6288303322064683,0.608979229848814,0.7845059505772721,0.6765231766522201,0.668637388776754,-0.03316962718963623,-0.10652193427085876
0,512,transformer.h.2.mlp.c_proj.weight,"(384, 1024)",structural_scalar_int3_p98_k8,0.843877510939612,0.6023108076327139,0.6229073861771053,0.7883224119774894,0.6668566563999138,0.6638260524573677,-0.032608866691589355,-0.09812074899673462
0,512,transformer.h.3.attn.c_attn.weight,"(1152, 384)",structural_scalar_int3_p98_k8,0.7533780020437342,0.5316408506359973,0.5332656222270177,0.7295498420482185,0.790598640644649,0.7986604667927595,-0.08213096857070923,-0.43563032150268555
0,512,transformer.h.3.attn.c_proj.weight,"(384, 384)",structural_scalar_int3_p98_k8,0.745261813900848,0.5258261793266858,0.0,0.7211235337755832,0.7932300293881913,0.8456220455124566,-0.08303475379943848,-0.4696875810623169
0,512,transformer.h.3.mlp.w1.weight,"(1024, 384)",structural_scalar_int3_p98_k8,0.8233647934281352,0.6107607514227638,0.5903422702232775,0.7723215710465167,0.6659445356441526,0.6561202063378662,-0.03733372688293457,-0.12033763527870178
0,512,transformer.h.3.mlp.w2.weight,"(1024, 384)",structural_scalar_int3_p98_k8,0.8293743167222827,0.6142922328826693,0.599767255150464,0.7782161827956869,0.672583029027016,0.6645766193663846,-0.037169456481933594,-0.11896303296089172
0,512,transformer.h.3.mlp.c_proj.weight,"(384, 1024)",structural_scalar_int3_p98_k8,0.8456676070840811,0.6230510588346206,0.6093333368962164,0.7844298834112275,0.6623405285429543,0.658574301575433,-0.03200870752334595,-0.09808319807052612
0,512,transformer.h.4.attn.c_attn.weight,"(1152, 384)",structural_scalar_int3_p98_k8,0.7514002914297704,0.5235443988549285,0.5287526278236302,0.7249163320635797,0.7891179677563487,0.7982189912114982,-0.08324199914932251,-0.45373523235321045
0,512,transformer.h.4.attn.c_proj.weight,"(384, 384)",structural_scalar_int3_p98_k8,0.7472574760149017,0.5232474305291143,0.0,0.7237331336708749,0.7973876714119271,0.8569580864362999,-0.08149224519729614,-0.46343302726745605
0,512,transformer.h.4.mlp.w1.weight,"(1024, 384)",structural_scalar_int3_p98_k8,0.8281920463099705,0.6207256632469937,0.6033116560570533,0.78056534969428,0.6880676110472141,0.6775063904302632,-0.03831213712692261,-0.125451922416687
0,512,transformer.h.4.mlp.w2.weight,"(1024, 384)",structural_scalar_int3_p98_k8,0.8354703556693465,0.6302198874095367,0.603325460139847,0.7813354998200807,0.6866174532647611,0.6708486937789573,-0.040042757987976074,-0.1282193958759308
0,512,transformer.h.4.mlp.c_proj.weight,"(384, 1024)",structural_scalar_int3_p98_k8,0.8555847899784674,0.6210990246764173,0.6200438570531246,0.7900484312418188,0.6710958382988549,0.6650993607745593,-0.031074583530426025,-0.0959591269493103
0,512,transformer.h.5.attn.c_attn.weight,"(1152, 384)",structural_scalar_int3_p98_k8,0.7520915252667171,0.5347426620850096,0.5360367489829403,0.7303323766583009,0.7983320023800001,0.8147227235055753,-0.08183938264846802,-0.45361435413360596
0,512,transformer.h.5.attn.c_proj.weight,"(384, 384)",structural_scalar_int3_p98_k8,0.7435668377974113,0.530127088915575,0.0,0.7266247377281738,0.7877182895287924,0.866937732664798,-0.08492261171340942,-0.4401305913925171
0,512,transformer.h.5.mlp.w1.weight,"(1024, 384)",structural_scalar_int3_p98_k8,0.821533597570983,0.6205546412921027,0.5921216161676928,0.772950717828804,0.6980340227683832,0.6786438738312257,-0.04270637035369873,-0.1461707055568695
0,512,transformer.h.5.mlp.w2.weight,"(1024, 384)",structural_scalar_int3_p98_k8,0.8227382529836522,0.6108590151259863,0.5960998309363983,0.7750320042531348,0.7060229919282767,0.680835055437905,-0.04189932346343994,-0.14646488428115845
0,512,transformer.h.5.mlp.c_proj.weight,"(384, 1024)",structural_scalar_int3_p98_k8,0.8258482190599482,0.5948210592647787,0.5925539621778941,0.7718362103285785,0.6502287542005749,0.6421658218133746,-0.032955169677734375,-0.1061181128025055
0,1024,transformer.h.0.attn.c_attn.weight,"(1152, 384)",structural_scalar_int3_p98_k8,0.748327518783196,0.5350959084775291,0.5356084184394945,0.7321190849051052,0.7321572509515722,0.7379588086286561,-0.08439326286315918,-0.32400572299957275
0,1024,transformer.h.0.attn.c_proj.weight,"(384, 384)",structural_scalar_int3_p98_k8,0.7487263873431288,0.5421473679956952,0.0,0.7311457020055946,0.7575667520384513,0.8177234363441791,-0.08645308017730713,-0.3710761070251465
0,1024,transformer.h.0.mlp.w1.weight,"(1024, 384)",structural_scalar_int3_p98_k8,0.7977424242501897,0.585887849014948,0.574974773287417,0.7636151208870643,0.615002721867997,0.6097343668680658,-0.02567189931869507,-0.08747902512550354
0,1024,transformer.h.0.mlp.w2.weight,"(1024, 384)",structural_scalar_int3_p98_k8,0.8055894245815178,0.6050655161756489,0.5909787714311319,0.7731698035630711,0.6287360800711526,0.626433135527588,-0.025328516960144043,-0.08500286936759949
0,1024,transformer.h.0.mlp.c_proj.weight,"(384, 1024)",structural_scalar_int3_p98_k8,0.8240792238220662,0.6050057357032347,0.5987141638187669,0.7755889563285807,0.6500971156738283,0.6522018381926742,-0.033490657806396484,-0.10401132702827454
0,1024,transformer.h.1.attn.c_attn.weight,"(1152, 384)",structural_scalar_int3_p98_k8,0.7465153856077401,0.5443195974702741,0.5342657188304282,0.7321209938537819,0.7578355808333269,0.7550091238696233,-0.08424454927444458,-0.37542808055877686
0,1024,transformer.h.1.attn.c_proj.weight,"(384, 384)",structural_scalar_int3_p98_k8,0.7413305634596528,0.5290829056564434,0.0,0.7296058744826656,0.7553139807518108,0.8405109661436229,-0.09090322256088257,-0.3842153549194336
0,1024,transformer.h.1.mlp.w1.weight,"(1024, 384)",structural_scalar_int3_p98_k8,0.8455414190722058,0.6323641175414745,0.6119913273698571,0.7888297315785,0.6789039736012428,0.6676094232233757,-0.02915036678314209,-0.09677711129188538
0,1024,transformer.h.1.mlp.w2.weight,"(1024, 384)",structural_scalar_int3_p98_k8,0.8564685984383057,0.6532871919950618,0.6223686406664171,0.7966290535866951,0.6955072975734371,0.6835817305648249,-0.02861684560775757,-0.09527438879013062
0,1024,transformer.h.1.mlp.c_proj.weight,"(384, 1024)",structural_scalar_int3_p98_k8,0.8785143545826154,0.6400555005567448,0.6500818437731802,0.8067905737322966,0.7083025535400767,0.6979999441339899,-0.031114816665649414,-0.0971250832080841
0,1024,transformer.h.2.attn.c_attn.weight,"(1152, 384)",structural_scalar_int3_p98_k8,0.7558504467061499,0.5355545318124585,0.5217819871791786,0.7261890097079232,0.6848374254345724,0.7665645771105012,-0.09399765729904175,-0.2925323247909546
0,1024,transformer.h.2.attn.c_proj.weight,"(384, 384)",structural_scalar_int3_p98_k8,0.8429816874786457,0.5755541946732119,0.0,0.7509245728595725,0.7595976889985805,0.8471975622489583,-0.08302313089370728,-0.3179486393928528
0,1024,transformer.h.2.mlp.w1.weight,"(1024, 384)",structural_scalar_int3_p98_k8,0.8249578196052586,0.6115334168430244,0.5997325583294424,0.7776297217100283,0.6713730503707491,0.6625797555964097,-0.03447335958480835,-0.11317095160484314
0,1024,transformer.h.2.mlp.w2.weight,"(1024, 384)",structural_scalar_int3_p98_k8,0.8376131218978565,0.6407284683866522,0.6018182954662729,0.7823499474235706,0.6848349666479542,0.6754414905991583,-0.03383117914199829,-0.11256492137908936
0,1024,transformer.h.2.mlp.c_proj.weight,"(384, 1024)",structural_scalar_int3_p98_k8,0.8418113418062728,0.6083314104282579,0.6227392037192884,0.7890566168776089,0.665928525235624,0.6648983679006146,-0.03208363056182861,-0.09667333960533142
0,1024,transformer.h.3.attn.c_attn.weight,"(1152, 384)",structural_scalar_int3_p98_k8,0.7546432121894596,0.5333055375673035,0.5362211039990955,0.7325761202452922,0.7711972204276353,0.7900829876218707,-0.08348739147186279,-0.37791240215301514
0,1024,transformer.h.3.attn.c_proj.weight,"(384, 384)",structural_scalar_int3_p98_k8,0.7644134282352583,0.5280309331730437,0.0,0.7291916181107823,0.7709056770971288,0.8373747418013011,-0.08428990840911865,-0.3882561922073364
0,1024,transformer.h.3.mlp.w1.weight,"(1024, 384)",structural_scalar_int3_p98_k8,0.8175687245515487,0.60940363365102,0.5898983790545772,0.7713514628572308,0.6623398293559356,0.6601745176152373,-0.036064326763153076,-0.11687102913856506
0,1024,transformer.h.3.mlp.w2.weight,"(1024, 384)",structural_scalar_int3_p98_k8,0.8269534362349739,0.6187482292221905,0.59694939419578,0.7754955915413518,0.6675319228738396,0.6618262687018471,-0.0366671085357666,-0.117534339427948
0,1024,transformer.h.3.mlp.c_proj.weight,"(384, 1024)",structural_scalar_int3_p98_k8,0.8284022132222952,0.6048683124238483,0.6048416992657656,0.779826893843739,0.6481391852648998,0.6466378489095217,-0.03102576732635498,-0.09541261196136475
0,1024,transformer.h.4.attn.c_attn.weight,"(1152, 384)",structural_scalar_int3_p98_k8,0.7463819614342391,0.5270037780030948,0.5230752587884886,0.7249493606397741,0.7994950337070549,0.8009385813731967,-0.0775519609451294,-0.4547661542892456
0,1024,transformer.h.4.attn.c_proj.weight,"(384, 384)",structural_scalar_int3_p98_k8,0.7441261650153955,0.5215682262134101,0.0,0.7250081312820682,0.796511507483953,0.8493522647003805,-0.07846695184707642,-0.4456866979598999
0,1024,transformer.h.4.mlp.w1.weight,"(1024, 384)",structural_scalar_int3_p98_k8,0.8247232565362003,0.6233259580105801,0.5961820255878356,0.7771281624169151,0.6733267180470481,0.6690650400193499,-0.0365370512008667,-0.11751887202262878
0,1024,transformer.h.4.mlp.w2.weight,"(1024, 384)",structural_scalar_int3_p98_k8,0.8271070269373141,0.6146952884204605,0.596652292482011,0.7761585327137458,0.6759815292008511,0.6715548194446124,-0.03783386945724487,-0.12208440899848938
0,1024,transformer.h.4.mlp.c_proj.weight,"(384, 1024)",structural_scalar_int3_p98_k8,0.8390234463880176,0.6191703895913016,0.6126337375322106,0.7850464485832003,0.6551727395857867,0.6512453702022297,-0.030455827713012695,-0.09331077337265015
0,1024,transformer.h.5.attn.c_attn.weight,"(1152, 384)",structural_scalar_int3_p98_k8,0.7476173687562551,0.519864843745524,0.531937612378896,0.7279253902535463,0.807832416967056,0.8198563771147033,-0.07982361316680908,-0.49626827239990234
0,1024,transformer.h.5.attn.c_proj.weight,"(384, 384)",structural_scalar_int3_p98_k8,0.7455015600030102,0.5163846741120055,0.0,0.723674284041992,0.793842616077183,0.8473664393383497,-0.08022922277450562,-0.4554142951965332
0,1024,transformer.h.5.mlp.w1.weight,"(1024, 384)",structural_scalar_int3_p98_k8,0.8245433303396407,0.6064548216549177,0.5914998841025382,0.7729598283669508,0.6908508184536053,0.6766811301696941,-0.03919363021850586,-0.13504812121391296
0,1024,transformer.h.5.mlp.w2.weight,"(1024, 384)",structural_scalar_int3_p98_k8,0.8225809136711054,0.6111422156071468,0.597935830957437,0.7758410025482474,0.6855096525452651,0.6702259864110981,-0.040645718574523926,-0.134576678276062
0,1024,transformer.h.5.mlp.c_proj.weight,"(384, 1024)",structural_scalar_int3_p98_k8,0.8446340488410773,0.6135468381292447,0.6048389319888999,0.7809653644590839,0.657833777184271,0.6490900736911938,-0.03188890218734741,-0.10057350993156433
0,2048,transformer.h.0.attn.c_attn.weight,"(1152, 384)",structural_scalar_int3_p98_k8,0.7492301121377833,0.5372294395206663,0.5390609394038844,0.733100484376484,0.7160918034383962,0.747105990224429,-0.0861557126045227,-0.301500141620636
0,2048,transformer.h.0.attn.c_proj.weight,"(384, 384)",structural_scalar_int3_p98_k8,0.7495891963358202,0.5345721379986095,0.0,0.73424890109858,0.728718463808813,0.8286771428300855,-0.09023135900497437,-0.32528966665267944
0,2048,transformer.h.0.mlp.w1.weight,"(1024, 384)",structural_scalar_int3_p98_k8,0.794105731556246,0.5951656715921154,0.5726230733603531,0.7637513665035546,0.6107104873562242,0.6039637104323996,-0.02404254674911499,-0.0836554765701294
0,2048,transformer.h.0.mlp.w2.weight,"(1024, 384)",structural_scalar_int3_p98_k8,0.802542767297562,0.5987536697819056,0.5787814990644349,0.7673784839961149,0.6185160941349882,0.6115146115895452,-0.024003207683563232,-0.08330321311950684
0,2048,transformer.h.0.mlp.c_proj.weight,"(384, 1024)",structural_scalar_int3_p98_k8,0.8193071500396649,0.5948056166555509,0.594821904100122,0.773119270167319,0.6407889936119469,0.6404929711681899,-0.031160473823547363,-0.09850367903709412
0,2048,transformer.h.1.attn.c_attn.weight,"(1152, 384)",structural_scalar_int3_p98_k8,0.7455725721792663,0.5228962845369436,0.5223569879550651,0.7223748061190808,0.7400051844811198,0.7657288653989842,-0.08518916368484497,-0.354330837726593
0,2048,transformer.h.1.attn.c_proj.weight,"(384, 384)",structural_scalar_int3_p98_k8,0.747865904112809,0.5236208218522799,0.0,0.7271562029101531,0.7364474845535254,0.8364644381294514,-0.09178614616394043,-0.35370922088623047
0,2048,transformer.h.1.mlp.w1.weight,"(1024, 384)",structural_scalar_int3_p98_k8,0.8324996288104697,0.6279395573853321,0.6013724892349667,0.7834591724430298,0.6584950841088717,0.6535139502092119,-0.026581287384033203,-0.0889924168586731
0,2048,transformer.h.1.mlp.w2.weight,"(1024, 384)",structural_scalar_int3_p98_k8,0.8376288546426541,0.6206830023083023,0.6143792743175306,0.7878986901395625,0.6662108006232437,0.6582532297117257,-0.02631676197052002,-0.08773672580718994
0,2048,transformer.h.1.mlp.c_proj.weight,"(384, 1024)",structural_scalar_int3_p98_k8,0.869063347419055,0.6406760305744554,0.624253711508178,0.7952716425684307,0.688032541024515,0.6792922541000151,-0.02976888418197632,-0.09502646327018738
0,2048,transformer.h.2.attn.c_attn.weight,"(1152, 384)",structural_scalar_int3_p98_k8,0.7577765620652942,0.5420155688358764,0.5313689562019343,0.731569647482046,0.6692843990676396,0.7217928270835396,-0.08519476652145386,-0.247178852558136
0,2048,transformer.h.2.attn.c_proj.weight,"(384, 384)",structural_scalar_int3_p98_k8,0.9263961630217991,0.6522048994984234,0.0,0.8023000179491089,0.775208965936068,0.8534993228145983,-0.06673938035964966,-0.20942789316177368
0,2048,transformer.h.2.mlp.w1.weight,"(1024, 384)",structural_scalar_int3_p98_k8,0.809151473676392,0.6076699452626381,0.5915377719737188,0.7730866586659053,0.6498552768103882,0.6497828012062611,-0.032504498958587646,-0.10487708449363708
0,2048,transformer.h.2.mlp.w2.weight,"(1024, 384)",structural_scalar_int3_p98_k8,0.8193393530331005,0.5980179578068325,0.5980679733872889,0.7759356267758356,0.658553495885122,0.654222875372953,-0.03293478488922119,-0.10597878694534302
0,2048,transformer.h.2.mlp.c_proj.weight,"(384, 1024)",structural_scalar_int3_p98_k8,0.8225019353073388,0.5900903841345579,0.6041362721876724,0.7771862509785072,0.6417704182269751,0.6364593289168005,-0.029324889183044434,-0.09234350919723511
0,2048,transformer.h.3.attn.c_attn.weight,"(1152, 384)",structural_scalar_int3_p98_k8,0.7607911241953635,0.5303683327382367,0.5385833553170606,0.7323363082006048,0.7352041685113919,0.7541346558371815,-0.08573603630065918,-0.32331663370132446
0,2048,transformer.h.3.attn.c_proj.weight,"(384, 384)",structural_scalar_int3_p98_k8,0.8482967792185916,0.563243561402749,0.0,0.7489092516475623,0.7457091955671165,0.8189379579740466,-0.07970017194747925,-0.2914137840270996
0,2048,transformer.h.3.mlp.w1.weight,"(1024, 384)",structural_scalar_int3_p98_k8,0.7960427866121363,0.5888226634639085,0.5803205973345498,0.7635563352710533,0.6335493021555696,0.637681027432566,-0.03394114971160889,-0.10754057765007019
0,2048,transformer.h.3.mlp.w2.weight,"(1024, 384)",structural_scalar_int3_p98_k8,0.8062029201903167,0.5974972279216637,0.5809402964936483,0.7655758943602429,0.6366107887114294,0.6390158715967589,-0.034457266330718994,-0.10816934704780579
0,2048,transformer.h.3.mlp.c_proj.weight,"(384, 1024)",structural_scalar_int3_p98_k8,0.8038490035274009,0.5863542396253968,0.5840958147302209,0.7661748755197139,0.6200728269064738,0.6167570157480626,-0.028563737869262695,-0.09215593338012695
0,2048,transformer.h.4.attn.c_attn.weight,"(1152, 384)",structural_scalar_int3_p98_k8,0.7495396133955509,0.5367063819137556,0.5303353789718274,0.7294204951840906,0.793264473119197,0.7901894611755192,-0.07971775531768799,-0.4536094665527344
0,2048,transformer.h.4.attn.c_proj.weight,"(384, 384)",structural_scalar_int3_p98_k8,0.7406568540181779,0.5264308252254534,0.0,0.7276130590305369,0.79374759527364,0.8476265048596471,-0.07406395673751831,-0.4273587465286255
0,2048,transformer.h.4.mlp.w1.weight,"(1024, 384)",structural_scalar_int3_p98_k8,0.8085092967382089,0.6096510918696921,0.5833691070845904,0.7691002702125996,0.6394493928173791,0.6420051400554,-0.03319936990737915,-0.10422897338867188
0,2048,transformer.h.4.mlp.w2.weight,"(1024, 384)",structural_scalar_int3_p98_k8,0.8185142590782627,0.6114459476430792,0.597315028793494,0.776998929613125,0.6523647702783578,0.6516706121972797,-0.03226780891418457,-0.10131099820137024
0,2048,transformer.h.4.mlp.c_proj.weight,"(384, 1024)",structural_scalar_int3_p98_k8,0.8260196364092627,0.5975104726586555,0.5999816133737889,0.7763920406859034,0.6402316740077265,0.6365742827099294,-0.027886629104614258,-0.08960485458374023
0,2048,transformer.h.5.attn.c_attn.weight,"(1152, 384)",structural_scalar_int3_p98_k8,0.7525515610817148,0.5328000795667623,0.5209187977089339,0.7261725047418909,0.8229127970249398,0.8243080259456529,-0.07180100679397583,-0.519546389579773
0,2048,transformer.h.5.attn.c_proj.weight,"(384, 384)",structural_scalar_int3_p98_k8,0.742290948973126,0.5129973376334666,0.0,0.7250689433566874,0.7962929487188858,0.8501817770164003,-0.07475787401199341,-0.43685102462768555
0,2048,transformer.h.5.mlp.w1.weight,"(1024, 384)",structural_scalar_int3_p98_k8,0.8298039774073251,0.6168839649854586,0.5996032947413185,0.7783132422871568,0.6701233509449394,0.6605288288705541,-0.033850252628326416,-0.11132946610450745
0,2048,transformer.h.5.mlp.w2.weight,"(1024, 384)",structural_scalar_int3_p98_k8,0.8236634215596795,0.61616310947745,0.5939011933336655,0.7755079205410356,0.6645590432788059,0.6547431996805633,-0.03441363573074341,-0.1128283441066742
0,2048,transformer.h.5.mlp.c_proj.weight,"(384, 1024)",structural_scalar_int3_p98_k8,0.8631668031223396,0.6200970778854406,0.6096106332934749,0.7861603349174535,0.6680171839575656,0.6570540726111854,-0.02914273738861084,-0.0942830741405487
0,4096,transformer.h.0.attn.c_attn.weight,"(1152, 384)",structural_scalar_int3_p98_k8,0.7544203507493961,0.5300941451333245,0.5396326278756067,0.7306775667501217,0.7021144413036249,0.7453622422219947,-0.08542460203170776,-0.2856190800666809
0,4096,transformer.h.0.attn.c_proj.weight,"(384, 384)",structural_scalar_int3_p98_k8,0.7527690156570782,0.5282564508085507,0.0,0.7305520792121843,0.698680918332905,0.8181210697624582,-0.09279811382293701,-0.29836833477020264
0,4096,transformer.h.0.mlp.w1.weight,"(1024, 384)",structural_scalar_int3_p98_k8,0.7950806543007335,0.5949593572675731,0.5810043252441972,0.7668818399351222,0.6138479070210274,0.6084181220233504,-0.023449420928955078,-0.08186453580856323
0,4096,transformer.h.0.mlp.w2.weight,"(1024, 384)",structural_scalar_int3_p98_k8,0.8040259188141179,0.5971341893934795,0.5842268505731206,0.7697984841735803,0.6193898294697754,0.6143432363773157,-0.023691833019256592,-0.08187606930732727
0,4096,transformer.h.0.mlp.c_proj.weight,"(384, 1024)",structural_scalar_int3_p98_k8,0.8173891290908779,0.5949650373978661,0.6009772042028051,0.7758908986444031,0.6430729474548147,0.6421662210350514,-0.029835224151611328,-0.09548398852348328
0,4096,transformer.h.1.attn.c_attn.weight,"(1152, 384)",structural_scalar_int3_p98_k8,0.7453367524345945,0.5354914290496118,0.5378171019013969,0.731227532520585,0.7197712252088968,0.760784893349099,-0.08292227983474731,-0.3018096685409546
0,4096,transformer.h.1.attn.c_proj.weight,"(384, 384)",structural_scalar_int3_p98_k8,0.7441793869077588,0.5306524372355235,0.0,0.7282453420949389,0.6991830451991631,0.8243766140936775,-0.09403830766677856,-0.3049467206001282
0,4096,transformer.h.1.mlp.w1.weight,"(1024, 384)",structural_scalar_int3_p98_k8,0.827123995602835,0.6149162201017122,0.6023592408152613,0.7824238637833091,0.6524324280750969,0.6441844148542929,-0.025699615478515625,-0.08624836802482605
0,4096,transformer.h.1.mlp.w2.weight,"(1024, 384)",structural_scalar_int3_p98_k8,0.83744815518596,0.6364479056446568,0.6014723491885151,0.7848203143636868,0.662731169140408,0.6540712978608852,-0.02532750368118286,-0.086507648229599
0,4096,transformer.h.1.mlp.c_proj.weight,"(384, 1024)",structural_scalar_int3_p98_k8,0.8478782801864021,0.6192884771539197,0.6214401182116891,0.7906424512879918,0.6706438752429746,0.6643024666749178,-0.029500305652618408,-0.09363237023353577
0,4096,transformer.h.2.attn.c_attn.weight,"(1152, 384)",structural_scalar_int3_p98_k8,0.7459389234440709,0.5333105761070741,0.5290161220149476,0.7298835472343883,0.6351872141761569,0.6989049412389838,-0.07702291011810303,-0.21051836013793945
0,4096,transformer.h.2.attn.c_proj.weight,"(384, 384)",structural_scalar_int3_p98_k8,0.9179335202431042,0.6511827173197352,0.0,0.8073345569107003,0.7657744932067889,0.8538542877747979,-0.06113290786743164,-0.17922347784042358
0,4096,transformer.h.2.mlp.w1.weight,"(1024, 384)",structural_scalar_int3_p98_k8,0.8009010840663228,0.594176942748433,0.575568833064055,0.7637861367356419,0.6328228015011664,0.6334230468053536,-0.03128647804260254,-0.10230410099029541
0,4096,transformer.h.2.mlp.w2.weight,"(1024, 384)",structural_scalar_int3_p98_k8,0.806524966888342,0.6174605750370686,0.5844117716081678,0.7711949299291238,0.6435273865156294,0.6430867919043359,-0.03088134527206421,-0.10024186968803406
0,4096,transformer.h.2.mlp.c_proj.weight,"(384, 1024)",structural_scalar_int3_p98_k8,0.8081532827485375,0.5884621829134655,0.5930820645343977,0.7707296131556136,0.6315627796401907,0.6295199359998,-0.02795231342315674,-0.09127828478813171
0,4096,transformer.h.3.attn.c_attn.weight,"(1152, 384)",structural_scalar_int3_p98_k8,0.7510131951240929,0.5254616169072509,0.5330239876683143,0.728691336415002,0.672103018554417,0.7147520514057618,-0.08821755647659302,-0.26230478286743164
0,4096,transformer.h.3.attn.c_proj.weight,"(384, 384)",structural_scalar_int3_p98_k8,0.8723091550201066,0.5947569507648041,0.0,0.7698541518283327,0.7340712266986842,0.8119068281318935,-0.07192224264144897,-0.22318518161773682
0,4096,transformer.h.3.mlp.w1.weight,"(1024, 384)",structural_scalar_int3_p98_k8,0.7853829567511992,0.574586401137985,0.5634190650951167,0.7536606295543775,0.606911497076328,0.6064151614289573,-0.032392024993896484,-0.10340839624404907
0,4096,transformer.h.3.mlp.w2.weight,"(1024, 384)",structural_scalar_int3_p98_k8,0.7968211246333726,0.5933726239937364,0.5718841647344051,0.7606012381495217,0.6227808263685128,0.6256097013249494,-0.03134876489639282,-0.10112792253494263
0,4096,transformer.h.3.mlp.c_proj.weight,"(384, 1024)",structural_scalar_int3_p98_k8,0.784684830458028,0.5672295088093802,0.5731958468145285,0.7583847825077409,0.6055682351663518,0.6021283703173467,-0.027493000030517578,-0.09179341793060303
0,4096,transformer.h.4.attn.c_attn.weight,"(1152, 384)",structural_scalar_int3_p98_k8,0.7504366448739782,0.5225680115512678,0.5335992205797353,0.727346747855538,0.7769040575607695,0.772182199810783,-0.07818746566772461,-0.40413618087768555
0,4096,transformer.h.4.attn.c_proj.weight,"(384, 384)",structural_scalar_int3_p98_k8,0.7453452191379162,0.5110509564684197,0.0,0.721726641887602,0.7838876405037849,0.8280943729469372,-0.06924200057983398,-0.3846026659011841
0,4096,transformer.h.4.mlp.w1.weight,"(1024, 384)",structural_scalar_int3_p98_k8,0.7981795328608374,0.5954698553620235,0.5741867664601351,0.7629196596012179,0.6202055506324318,0.619801592722359,-0.030169308185577393,-0.09733632206916809
