seed,update,parameter_id,shape,method,out_of_subspace_delta_norm_sq,out_of_subspace_fraction,frechet_relative_l2
0,2048,transformer.h.2.attn.c_proj.weight,"(384, 384)",structural_scalar_int3_p98_k8,0.0,0.0,1.0593217611312866
0,2048,transformer.h.2.attn.c_proj.weight,"(384, 384)",structural_int4_k8,0.0,0.0,0.9390906095504761
0,2048,transformer.h.2.attn.c_proj.weight,"(384, 384)",structural_vq64_int3_k8,0.0,0.0,0.8498938679695129
0,2048,transformer.h.2.attn.c_proj.weight,"(384, 384)",direct_scalar_int4,0.0,0.0,2.3469290733337402
0,2048,transformer.h.2.mlp.w1.weight,"(1024, 384)",structural_scalar_int3_p98_k8,48.187189514303014,0.7478123309377119,0.46219003200531006
0,2048,transformer.h.2.mlp.w1.weight,"(1024, 384)",structural_int4_k8,29.99130260857879,0.759950457509564,0.36170634627342224
0,2048,transformer.h.2.mlp.w1.weight,"(1024, 384)",structural_vq64_int3_k8,28.504542722966153,0.740148370360288,0.357312947511673
0,2048,transformer.h.2.mlp.w1.weight,"(1024, 384)",direct_scalar_int4,54.76821919787844,0.7566690038789698,0.4898492395877838
0,2048,transformer.h.2.mlp.w2.weight,"(1024, 384)",structural_scalar_int3_p98_k8,49.825590656613954,0.7450947026824359,0.4729836583137512
0,2048,transformer.h.2.mlp.w2.weight,"(1024, 384)",structural_int4_k8,31.568100897756025,0.7593090462837477,0.37294137477874756
0,2048,transformer.h.2.mlp.w2.weight,"(1024, 384)",structural_vq64_int3_k8,29.799090026825745,0.7401344177976781,0.3670048713684082
0,2048,transformer.h.2.mlp.w2.weight,"(1024, 384)",direct_scalar_int4,56.24503360632033,0.758045512491331,0.4982187747955322
0,2048,transformer.h.2.mlp.c_proj.weight,"(384, 1024)",structural_scalar_int3_p98_k8,39.48499212091306,0.7297366993899257,0.41444259881973267
0,2048,transformer.h.2.mlp.c_proj.weight,"(384, 1024)",structural_int4_k8,27.334959321757992,0.7449319971074227,0.341296911239624
0,2048,transformer.h.2.mlp.c_proj.weight,"(384, 1024)",structural_vq64_int3_k8,23.854315947288036,0.729879119044515,0.32209908962249756
0,2048,transformer.h.2.mlp.c_proj.weight,"(384, 1024)",direct_scalar_int4,42.96745597974311,0.7366734440233884,0.4302924871444702
0,2048,transformer.h.3.attn.c_attn.weight,"(1152, 384)",structural_scalar_int3_p98_k8,266.88318982046263,0.5733795942932732,1.2079211473464966
0,2048,transformer.h.3.attn.c_attn.weight,"(1152, 384)",structural_int4_k8,156.19617867360023,0.5785040870319451,0.9199857115745544
0,2048,transformer.h.3.attn.c_attn.weight,"(1152, 384)",structural_vq64_int3_k8,143.73884385122474,0.57580318921889,0.8846045136451721
0,2048,transformer.h.3.attn.c_attn.weight,"(1152, 384)",direct_scalar_int4,613.4648107380948,0.5656353723919827,1.8438502550125122
0,2048,transformer.h.3.attn.c_proj.weight,"(384, 384)",structural_scalar_int3_p98_k8,0.0,0.0,1.16059148311615
0,2048,transformer.h.3.attn.c_proj.weight,"(384, 384)",structural_int4_k8,0.0,0.0,1.0024299621582031
0,2048,transformer.h.3.attn.c_proj.weight,"(384, 384)",structural_vq64_int3_k8,0.0,0.0,0.8691776990890503
0,2048,transformer.h.3.attn.c_proj.weight,"(384, 384)",direct_scalar_int4,0.0,0.0,1.987070083618164
0,2048,transformer.h.3.mlp.w1.weight,"(1024, 384)",structural_scalar_int3_p98_k8,47.208349012817706,0.7489547509411958,0.45482537150382996
0,2048,transformer.h.3.mlp.w1.weight,"(1024, 384)",structural_int4_k8,29.274882784598336,0.7605489191830421,0.35542425513267517
0,2048,transformer.h.3.mlp.w1.weight,"(1024, 384)",structural_vq64_int3_k8,27.395977298296273,0.7454892174963739,0.34728479385375977
0,2048,transformer.h.3.mlp.w1.weight,"(1024, 384)",direct_scalar_int4,44.49821986180442,0.7611689225670913,0.43801993131637573
0,2048,transformer.h.3.mlp.w2.weight,"(1024, 384)",structural_scalar_int3_p98_k8,48.4862434410611,0.7482850945413941,0.46142587065696716
0,2048,transformer.h.3.mlp.w2.weight,"(1024, 384)",structural_int4_k8,30.131412080532424,0.7594290618446964,0.36107081174850464
0,2048,transformer.h.3.mlp.w2.weight,"(1024, 384)",structural_vq64_int3_k8,28.167612640513248,0.7416895191370196,0.3532565236091614
0,2048,transformer.h.3.mlp.w2.weight,"(1024, 384)",direct_scalar_int4,44.072333273267645,0.7591120813331048,0.43677350878715515
0,2048,transformer.h.3.mlp.c_proj.weight,"(384, 1024)",structural_scalar_int3_p98_k8,36.40891115311249,0.7301212466105125,0.3941233158111572
0,2048,transformer.h.3.mlp.c_proj.weight,"(384, 1024)",structural_int4_k8,24.60817252084431,0.7452499324018859,0.3207114636898041
0,2048,transformer.h.3.mlp.c_proj.weight,"(384, 1024)",structural_vq64_int3_k8,21.266292623417467,0.7264793128711001,0.3019673824310303
0,2048,transformer.h.3.mlp.c_proj.weight,"(384, 1024)",direct_scalar_int4,38.79379151409843,0.7428800640041909,0.40331795811653137
0,2048,transformer.h.4.attn.c_attn.weight,"(1152, 384)",structural_scalar_int3_p98_k8,467.0912832208113,0.5532586780025546,1.6764369010925293
0,2048,transformer.h.4.attn.c_attn.weight,"(1152, 384)",structural_int4_k8,261.23619696179446,0.5583275031517636,1.2480230331420898
0,2048,transformer.h.4.attn.c_attn.weight,"(1152, 384)",structural_vq64_int3_k8,247.7150327013461,0.5514712764466344,1.222827434539795
0,2048,transformer.h.4.attn.c_attn.weight,"(1152, 384)",direct_scalar_int4,799.2978183155885,0.5501762969469419,2.1991448402404785
0,2048,transformer.h.4.attn.c_proj.weight,"(384, 384)",structural_scalar_int3_p98_k8,0.0,0.0,1.5689399242401123
0,2048,transformer.h.4.attn.c_proj.weight,"(384, 384)",structural_int4_k8,0.0,0.0,1.1522765159606934
0,2048,transformer.h.4.attn.c_proj.weight,"(384, 384)",structural_vq64_int3_k8,0.0,0.0,1.1415811777114868
0,2048,transformer.h.4.attn.c_proj.weight,"(384, 384)",direct_scalar_int4,0.0,0.0,1.8921056985855103
0,2048,transformer.h.4.mlp.w1.weight,"(1024, 384)",structural_scalar_int3_p98_k8,46.48681628621817,0.7464366297793065,0.4514036178588867
0,2048,transformer.h.4.mlp.w1.weight,"(1024, 384)",structural_int4_k8,29.2057875403167,0.7580819185943711,0.35503649711608887
0,2048,transformer.h.4.mlp.w1.weight,"(1024, 384)",structural_vq64_int3_k8,27.11897250809649,0.7361569323881885,0.34717464447021484
0,2048,transformer.h.4.mlp.w1.weight,"(1024, 384)",direct_scalar_int4,44.4070305666231,0.7567871919625679,0.4381628930568695
0,2048,transformer.h.4.mlp.w2.weight,"(1024, 384)",structural_scalar_int3_p98_k8,46.65268447335705,0.7434305074616374,0.4543072283267975
0,2048,transformer.h.4.mlp.w2.weight,"(1024, 384)",structural_int4_k8,29.751741587594513,0.756441366129288,0.3596665561199188
0,2048,transformer.h.4.mlp.w2.weight,"(1024, 384)",structural_vq64_int3_k8,27.866349569497054,0.7355343207957739,0.35299623012542725
0,2048,transformer.h.4.mlp.w2.weight,"(1024, 384)",direct_scalar_int4,45.44185921588107,0.7489229995459249,0.4467257261276245
0,2048,transformer.h.4.mlp.c_proj.weight,"(384, 1024)",structural_scalar_int3_p98_k8,36.589381890381624,0.7264660284750812,0.40072301030158997
0,2048,transformer.h.4.mlp.c_proj.weight,"(384, 1024)",structural_int4_k8,26.02993706630236,0.7423150879085854,0.3343619108200073
0,2048,transformer.h.4.mlp.c_proj.weight,"(384, 1024)",structural_vq64_int3_k8,21.952956378940858,0.7230879657392315,0.31111815571784973
0,2048,transformer.h.4.mlp.c_proj.weight,"(384, 1024)",direct_scalar_int4,44.833798351249925,0.740270873778397,0.43942204117774963
0,2048,transformer.h.5.attn.c_attn.weight,"(1152, 384)",structural_scalar_int3_p98_k8,475.5534693852124,0.47944823420165045,1.897349238395691
0,2048,transformer.h.5.attn.c_attn.weight,"(1152, 384)",structural_int4_k8,264.9127530677967,0.475718566105897,1.4216569662094116
0,2048,transformer.h.5.attn.c_attn.weight,"(1152, 384)",structural_vq64_int3_k8,247.72474151845717,0.47362225032772143,1.377802848815918
0,2048,transformer.h.5.attn.c_attn.weight,"(1152, 384)",direct_scalar_int4,856.1886909181591,0.4756919485770193,2.5558791160583496
0,2048,transformer.h.5.attn.c_proj.weight,"(384, 384)",structural_scalar_int3_p98_k8,0.0,0.0,1.5889475345611572
0,2048,transformer.h.5.attn.c_proj.weight,"(384, 384)",structural_int4_k8,0.0,0.0,1.178191065788269
0,2048,transformer.h.5.attn.c_proj.weight,"(384, 384)",structural_vq64_int3_k8,0.0,0.0,1.1520965099334717
0,2048,transformer.h.5.attn.c_proj.weight,"(384, 384)",direct_scalar_int4,0.0,0.0,2.115577220916748
0,2048,transformer.h.5.mlp.w1.weight,"(1024, 384)",structural_scalar_int3_p98_k8,56.669090282106175,0.7552918337580471,0.5021926760673523
0,2048,transformer.h.5.mlp.w1.weight,"(1024, 384)",structural_int4_k8,37.12799710475078,0.7698875811648139,0.4026166796684265
0,2048,transformer.h.5.mlp.w1.weight,"(1024, 384)",structural_vq64_int3_k8,33.9789732431441,0.7476011667772942,0.39086320996284485
0,2048,transformer.h.5.mlp.w1.weight,"(1024, 384)",direct_scalar_int4,68.97085619439181,0.753681716847195,0.5546173453330994
0,2048,transformer.h.5.mlp.w2.weight,"(1024, 384)",structural_scalar_int3_p98_k8,57.24192391954855,0.7596792619018315,0.5025938749313354
0,2048,transformer.h.5.mlp.w2.weight,"(1024, 384)",structural_int4_k8,36.339251014455684,0.7697412815649349,0.39782387018203735
0,2048,transformer.h.5.mlp.w2.weight,"(1024, 384)",structural_vq64_int3_k8,33.996046924534774,0.7501913112669732,0.38976553082466125
0,2048,transformer.h.5.mlp.w2.weight,"(1024, 384)",direct_scalar_int4,66.3807543440231,0.7566011557670729,0.5423290133476257
0,2048,transformer.h.5.mlp.c_proj.weight,"(384, 1024)",structural_scalar_int3_p98_k8,42.44454088645967,0.7397732701873633,0.44090545177459717
0,2048,transformer.h.5.mlp.c_proj.weight,"(384, 1024)",structural_int4_k8,32.7907447934103,0.7584389207884775,0.3827359080314636
0,2048,transformer.h.5.mlp.c_proj.weight,"(384, 1024)",structural_vq64_int3_k8,25.874643449645465,0.7296741096770583,0.34662237763404846
0,2048,transformer.h.5.mlp.c_proj.weight,"(384, 1024)",direct_scalar_int4,95.383964292232,0.7582566657096071,0.6528500318527222
0,4096,transformer.h.0.attn.c_attn.weight,"(1152, 384)",structural_scalar_int3_p98_k8,151.311844732795,0.45055082494182047,1.0605098009109497
0,4096,transformer.h.0.attn.c_attn.weight,"(1152, 384)",structural_int4_k8,87.00980133765773,0.4517526679276989,0.8031262755393982
0,4096,transformer.h.0.attn.c_attn.weight,"(1152, 384)",structural_vq64_int3_k8,81.65280840186395,0.45539724791423475,0.7748907208442688
0,4096,transformer.h.0.attn.c_attn.weight,"(1152, 384)",direct_scalar_int4,571.6497072169627,0.42798038859548543,2.1149649620056152
0,4096,transformer.h.0.attn.c_proj.weight,"(384, 384)",structural_scalar_int3_p98_k8,0.0,0.0,1.1073321104049683
0,4096,transformer.h.0.attn.c_proj.weight,"(384, 384)",structural_int4_k8,0.0,0.0,0.8317140340805054
0,4096,transformer.h.0.attn.c_proj.weight,"(384, 384)",structural_vq64_int3_k8,0.0,0.0,0.8089637756347656
0,4096,transformer.h.0.attn.c_proj.weight,"(384, 384)",direct_scalar_int4,0.0,0.0,2.73343825340271
0,4096,transformer.h.0.mlp.w1.weight,"(1024, 384)",structural_scalar_int3_p98_k8,27.757008227485706,0.7123878196056453,0.3511718511581421
0,4096,transformer.h.0.mlp.w1.weight,"(1024, 384)",structural_int4_k8,17.13626868460803,0.7265791397156594,0.2732173502445221
0,4096,transformer.h.0.mlp.w1.weight,"(1024, 384)",structural_vq64_int3_k8,16.126941836007962,0.7037833296124026,0.26930731534957886
0,4096,transformer.h.0.mlp.w1.weight,"(1024, 384)",direct_scalar_int4,40.845786181873386,0.722195808920331,0.42309486865997314
0,4096,transformer.h.0.mlp.w2.weight,"(1024, 384)",structural_scalar_int3_p98_k8,27.942436548621817,0.707000232827601,0.3556712865829468
0,4096,transformer.h.0.mlp.w2.weight,"(1024, 384)",structural_int4_k8,17.577389617947485,0.7269054678983858,0.2782048285007477
0,4096,transformer.h.0.mlp.w2.weight,"(1024, 384)",structural_vq64_int3_k8,16.324721702140582,0.6970227390868583,0.2737952172756195
0,4096,transformer.h.0.mlp.w2.weight,"(1024, 384)",direct_scalar_int4,43.44791461622935,0.7194420785171426,0.43965598940849304
0,4096,transformer.h.0.mlp.c_proj.weight,"(384, 1024)",structural_scalar_int3_p98_k8,41.02923817612491,0.7442522393523359,0.426060289144516
0,4096,transformer.h.0.mlp.c_proj.weight,"(384, 1024)",structural_int4_k8,28.488357987029474,0.7602669646052669,0.3512651324272156
0,4096,transformer.h.0.mlp.c_proj.weight,"(384, 1024)",structural_vq64_int3_k8,24.657636849658548,0.7429794723727889,0.3305763006210327
0,4096,transformer.h.0.mlp.c_proj.weight,"(384, 1024)",direct_scalar_int4,68.3091701965168,0.7451734109506294,0.5494083166122437
0,4096,transformer.h.1.attn.c_attn.weight,"(1152, 384)",structural_scalar_int3_p98_k8,177.13911221813677,0.47911944322815153,1.1229188442230225
0,4096,transformer.h.1.attn.c_attn.weight,"(1152, 384)",structural_int4_k8,99.41452781250774,0.4831489196572242,0.8377172946929932
0,4096,transformer.h.1.attn.c_attn.weight,"(1152, 384)",structural_vq64_int3_k8,95.26844396654464,0.48191821088762166,0.8211091756820679
0,4096,transformer.h.1.attn.c_attn.weight,"(1152, 384)",direct_scalar_int4,692.779100087028,0.46837883227891813,2.2460105419158936
0,4096,transformer.h.1.attn.c_proj.weight,"(384, 384)",structural_scalar_int3_p98_k8,0.0,0.0,1.122139811515808
0,4096,transformer.h.1.attn.c_proj.weight,"(384, 384)",structural_int4_k8,0.0,0.0,0.8278346657752991
0,4096,transformer.h.1.attn.c_proj.weight,"(384, 384)",structural_vq64_int3_k8,0.0,0.0,0.8171930909156799
0,4096,transformer.h.1.attn.c_proj.weight,"(384, 384)",direct_scalar_int4,0.0,0.0,2.6782147884368896
0,4096,transformer.h.1.mlp.w1.weight,"(1024, 384)",structural_scalar_int3_p98_k8,33.976312866518356,0.7176452977409763,0.3964054584503174
0,4096,transformer.h.1.mlp.w1.weight,"(1024, 384)",structural_int4_k8,21.951354877337454,0.7399302027355831,0.3137919008731842
0,4096,transformer.h.1.mlp.w1.weight,"(1024, 384)",structural_vq64_int3_k8,20.46594602397779,0.7061243971434639,0.31015709042549133
0,4096,transformer.h.1.mlp.w1.weight,"(1024, 384)",direct_scalar_int4,54.67709719159576,0.7378648118272031,0.49593043327331543
0,4096,transformer.h.1.mlp.w2.weight,"(1024, 384)",structural_scalar_int3_p98_k8,34.93738402568405,0.7206309371119023,0.40202516317367554
0,4096,transformer.h.1.mlp.w2.weight,"(1024, 384)",structural_int4_k8,22.511588639759875,0.7414964466895022,0.31813615560531616
0,4096,transformer.h.1.mlp.w2.weight,"(1024, 384)",structural_vq64_int3_k8,21.013870444429486,0.7037009611972435,0.31551751494407654
0,4096,transformer.h.1.mlp.w2.weight,"(1024, 384)",direct_scalar_int4,54.85633439446348,0.7363081096297504,0.4983656704425812
0,4096,transformer.h.1.mlp.c_proj.weight,"(384, 1024)",structural_scalar_int3_p98_k8,44.38487788328983,0.7411477546130418,0.44723665714263916
0,4096,transformer.h.1.mlp.c_proj.weight,"(384, 1024)",structural_int4_k8,32.09952905685728,0.7601627665584888,0.3755504786968231
0,4096,transformer.h.1.mlp.c_proj.weight,"(384, 1024)",structural_vq64_int3_k8,27.58254375860302,0.7367902670344106,0.3536042869091034
0,4096,transformer.h.1.mlp.c_proj.weight,"(384, 1024)",direct_scalar_int4,73.26433201818837,0.7397556422686157,0.5751411318778992
0,4096,transformer.h.2.attn.c_attn.weight,"(1152, 384)",structural_scalar_int3_p98_k8,80.57176639191653,0.4416152396756436,0.7793614864349365
0,4096,transformer.h.2.attn.c_attn.weight,"(1152, 384)",structural_int4_k8,44.76437448217914,0.43679759605894475,0.5841113328933716
0,4096,transformer.h.2.attn.c_attn.weight,"(1152, 384)",structural_vq64_int3_k8,42.62376340054597,0.4385365401905925,0.5688431262969971
0,4096,transformer.h.2.attn.c_attn.weight,"(1152, 384)",direct_scalar_int4,578.8906718925168,0.4731298507252974,2.0182623863220215
0,4096,transformer.h.2.attn.c_proj.weight,"(384, 384)",structural_scalar_int3_p98_k8,0.0,0.0,0.9302315711975098
0,4096,transformer.h.2.attn.c_proj.weight,"(384, 384)",structural_int4_k8,0.0,0.0,0.8116714358329773
0,4096,transformer.h.2.attn.c_proj.weight,"(384, 384)",structural_vq64_int3_k8,0.0,0.0,0.7510080933570862
0,4096,transformer.h.2.attn.c_proj.weight,"(384, 384)",direct_scalar_int4,0.0,0.0,2.2925004959106445
0,4096,transformer.h.2.mlp.w1.weight,"(1024, 384)",structural_scalar_int3_p98_k8,42.60522319949712,0.7452354109802538,0.4330994784832001
0,4096,transformer.h.2.mlp.w1.weight,"(1024, 384)",structural_int4_k8,26.273955304174677,0.7544703014291317,0.33802175521850586
0,4096,transformer.h.2.mlp.w1.weight,"(1024, 384)",structural_vq64_int3_k8,24.522238599368162,0.7352706478910022,0.33079537749290466
0,4096,transformer.h.2.mlp.w1.weight,"(1024, 384)",direct_scalar_int4,47.600039467611886,0.7550209438734655,0.45480701327323914
0,4096,transformer.h.2.mlp.w2.weight,"(1024, 384)",structural_scalar_int3_p98_k8,43.28043266589991,0.7436972782796661,0.4381103515625
0,4096,transformer.h.2.mlp.w2.weight,"(1024, 384)",structural_int4_k8,27.417925148606127,0.7567274959618832,0.34568724036216736
0,4096,transformer.h.2.mlp.w2.weight,"(1024, 384)",structural_vq64_int3_k8,25.293594330246584,0.7307802790860766,0.33786848187446594
0,4096,transformer.h.2.mlp.w2.weight,"(1024, 384)",direct_scalar_int4,48.64558394736575,0.7517794960452093,0.46196842193603516
0,4096,transformer.h.2.mlp.c_proj.weight,"(384, 1024)",structural_scalar_int3_p98_k8,36.92168293930978,0.7322042044961082,0.3981250524520874
0,4096,transformer.h.2.mlp.c_proj.weight,"(384, 1024)",structural_int4_k8,24.872137820479047,0.7469468742554367,0.3235240578651428
0,4096,transformer.h.2.mlp.c_proj.weight,"(384, 1024)",structural_vq64_int3_k8,21.897587943730297,0.731042923914582,0.3068467676639557
0,4096,transformer.h.2.mlp.c_proj.weight,"(384, 1024)",direct_scalar_int4,38.717315376639455,0.7412961327624936,0.4051833748817444
0,4096,transformer.h.3.attn.c_attn.weight,"(1152, 384)",structural_scalar_int3_p98_k8,149.2177099722776,0.5118677917339886,0.9668131470680237
0,4096,transformer.h.3.attn.c_attn.weight,"(1152, 384)",structural_int4_k8,86.60125444344845,0.518633554767286,0.7317168712615967
0,4096,transformer.h.3.attn.c_attn.weight,"(1152, 384)",structural_vq64_int3_k8,79.53661880015738,0.5138275615880237,0.704508364200592
0,4096,transformer.h.3.attn.c_attn.weight,"(1152, 384)",direct_scalar_int4,493.9241707124043,0.4981203362920626,1.7830941677093506
0,4096,transformer.h.3.attn.c_proj.weight,"(384, 384)",structural_scalar_int3_p98_k8,0.0,0.0,0.9697554111480713
0,4096,transformer.h.3.attn.c_proj.weight,"(384, 384)",structural_int4_k8,0.0,0.0,0.8490009307861328
0,4096,transformer.h.3.attn.c_proj.weight,"(384, 384)",structural_vq64_int3_k8,0.0,0.0,0.7465702295303345
0,4096,transformer.h.3.attn.c_proj.weight,"(384, 384)",direct_scalar_int4,0.0,0.0,1.863572597503662
0,4096,transformer.h.3.mlp.w1.weight,"(1024, 384)",structural_scalar_int3_p98_k8,40.98358185562655,0.7431408211322154,0.4197802245616913
0,4096,transformer.h.3.mlp.w1.weight,"(1024, 384)",structural_int4_k8,24.965872908875113,0.7561785157482583,0.3247983455657959
0,4096,transformer.h.3.mlp.w1.weight,"(1024, 384)",structural_vq64_int3_k8,23.0909313733463,0.7371417679510107,0.3163718283176422
0,4096,transformer.h.3.mlp.w1.weight,"(1024, 384)",direct_scalar_int4,36.01651927753056,0.7517298125755744,0.391266405582428
0,4096,transformer.h.3.mlp.w2.weight,"(1024, 384)",structural_scalar_int3_p98_k8,41.156820650555694,0.7400555052383143,0.4224245846271515
0,4096,transformer.h.3.mlp.w2.weight,"(1024, 384)",structural_int4_k8,25.410798364448677,0.7507756820327074,0.3295448124408722
0,4096,transformer.h.3.mlp.w2.weight,"(1024, 384)",structural_vq64_int3_k8,23.536934000866758,0.731573981557729,0.32129666209220886
0,4096,transformer.h.3.mlp.w2.weight,"(1024, 384)",direct_scalar_int4,37.9466155371125,0.7515071879212605,0.40251341462135315
0,4096,transformer.h.3.mlp.c_proj.weight,"(384, 1024)",structural_scalar_int3_p98_k8,34.29807457404386,0.7339367061010285,0.379915714263916
0,4096,transformer.h.3.mlp.c_proj.weight,"(384, 1024)",structural_int4_k8,22.000151258723314,0.745662296931834,0.3018724024295807
0,4096,transformer.h.3.mlp.c_proj.weight,"(384, 1024)",structural_vq64_int3_k8,19.65951389957692,0.731446200832064,0.288122296333313
0,4096,transformer.h.3.mlp.c_proj.weight,"(384, 1024)",direct_scalar_int4,33.513223445646794,0.740333828599545,0.37391766905784607
0,4096,transformer.h.4.attn.c_attn.weight,"(1152, 384)",structural_scalar_int3_p98_k8,392.8378864605184,0.5719514832513508,1.4822349548339844
0,4096,transformer.h.4.attn.c_attn.weight,"(1152, 384)",structural_int4_k8,225.1216127161238,0.5783903856221296,1.1158041954040527
0,4096,transformer.h.4.attn.c_attn.weight,"(1152, 384)",structural_vq64_int3_k8,209.61799002952316,0.576887792098372,1.0780987739562988
0,4096,transformer.h.4.attn.c_attn.weight,"(1152, 384)",direct_scalar_int4,699.5590602950127,0.5655026736218536,1.9892290830612183
0,4096,transformer.h.4.attn.c_proj.weight,"(384, 384)",structural_scalar_int3_p98_k8,0.0,0.0,1.3821038007736206
0,4096,transformer.h.4.attn.c_proj.weight,"(384, 384)",structural_int4_k8,0.0,0.0,1.0365461111068726
0,4096,transformer.h.4.attn.c_proj.weight,"(384, 384)",structural_vq64_int3_k8,0.0,0.0,0.9975011348724365
0,4096,transformer.h.4.attn.c_proj.weight,"(384, 384)",direct_scalar_int4,0.0,0.0,1.6703037023544312
0,4096,transformer.h.4.mlp.w1.weight,"(1024, 384)",structural_scalar_int3_p98_k8,39.04803391817136,0.7363976187720243,0.4105626046657562
0,4096,transformer.h.4.mlp.w1.weight,"(1024, 384)",structural_int4_k8,24.348878149547154,0.748010770363022,0.32167813181877136
0,4096,transformer.h.4.mlp.w1.weight,"(1024, 384)",structural_vq64_int3_k8,22.420864332100496,0.7264537676511663,0.31322628259658813
0,4096,transformer.h.4.mlp.w1.weight,"(1024, 384)",direct_scalar_int4,37.301559343855544,0.7463249754994512,0.3985983729362488
0,4096,transformer.h.4.mlp.w2.weight,"(1024, 384)",structural_scalar_int3_p98_k8,39.43401614824228,0.7348661167678022,0.4137382507324219
0,4096,transformer.h.4.mlp.w2.weight,"(1024, 384)",structural_int4_k8,25.08540233095849,0.7479252121826192,0.3270963728427887
0,4096,transformer.h.4.mlp.w2.weight,"(1024, 384)",structural_vq64_int3_k8,23.00200858314365,0.7297919318175192,0.31708642840385437
0,4096,transformer.h.4.mlp.w2.weight,"(1024, 384)",direct_scalar_int4,37.24080649400067,0.744032510314943,0.3995838165283203
0,4096,transformer.h.4.mlp.c_proj.weight,"(384, 1024)",structural_scalar_int3_p98_k8,34.712327580143175,0.7330384329618003,0.38572826981544495
0,4096,transformer.h.4.mlp.c_proj.weight,"(384, 1024)",structural_int4_k8,23.542690128228,0.7410157793112747,0.3159492015838623
0,4096,transformer.h.4.mlp.c_proj.weight,"(384, 1024)",structural_vq64_int3_k8,20.197881268183643,0.7249798647369163,0.2958645224571228
0,4096,transformer.h.4.mlp.c_proj.weight,"(384, 1024)",direct_scalar_int4,41.711502917663026,0.7438231590583537,0.41975516080856323
0,4096,transformer.h.5.attn.c_attn.weight,"(1152, 384)",structural_scalar_int3_p98_k8,381.71007146474415,0.44760722633159794,1.7643589973449707
0,4096,transformer.h.5.attn.c_attn.weight,"(1152, 384)",structural_int4_k8,214.55987370895528,0.4484107453385629,1.3216149806976318
0,4096,transformer.h.5.attn.c_attn.weight,"(1152, 384)",structural_vq64_int3_k8,204.46846601444963,0.4499422573869568,1.2879632711410522
0,4096,transformer.h.5.attn.c_attn.weight,"(1152, 384)",direct_scalar_int4,757.1406716664975,0.448110067498443,2.4835026264190674
0,4096,transformer.h.5.attn.c_proj.weight,"(384, 384)",structural_scalar_int3_p98_k8,0.0,0.0,1.496527910232544
0,4096,transformer.h.5.attn.c_proj.weight,"(384, 384)",structural_int4_k8,0.0,0.0,1.0993483066558838
0,4096,transformer.h.5.attn.c_proj.weight,"(384, 384)",structural_vq64_int3_k8,0.0,0.0,1.0835775136947632
0,4096,transformer.h.5.attn.c_proj.weight,"(384, 384)",direct_scalar_int4,0.0,0.0,1.864426851272583
0,4096,transformer.h.5.mlp.w1.weight,"(1024, 384)",structural_scalar_int3_p98_k8,41.77360037926705,0.7427382087627119,0.43187570571899414
0,4096,transformer.h.5.mlp.w1.weight,"(1024, 384)",structural_int4_k8,27.85047992508058,0.7551312529230938,0.3497283160686493
0,4096,transformer.h.5.mlp.w1.weight,"(1024, 384)",structural_vq64_int3_k8,24.84970473035539,0.735503639941002,0.3347294330596924
0,4096,transformer.h.5.mlp.w1.weight,"(1024, 384)",direct_scalar_int4,49.45212711597186,0.7391529912020712,0.47103264927864075
0,4096,transformer.h.5.mlp.w2.weight,"(1024, 384)",structural_scalar_int3_p98_k8,42.45080239332563,0.7435372754663405,0.4358782172203064
0,4096,transformer.h.5.mlp.w2.weight,"(1024, 384)",structural_int4_k8,28.066312914334713,0.7572881078452062,0.35118478536605835
0,4096,transformer.h.5.mlp.w2.weight,"(1024, 384)",structural_vq64_int3_k8,25.112472446787653,0.7346112120863934,0.33727920055389404
0,4096,transformer.h.5.mlp.w2.weight,"(1024, 384)",direct_scalar_int4,50.52208289875356,0.7380540041956202,0.47727659344673157
0,4096,transformer.h.5.mlp.c_proj.weight,"(384, 1024)",structural_scalar_int3_p98_k8,41.16394432070212,0.7374313015736613,0.43773332238197327
0,4096,transformer.h.5.mlp.c_proj.weight,"(384, 1024)",structural_int4_k8,31.890648781233264,0.7592762805852901,0.37970268726348877
0,4096,transformer.h.5.mlp.c_proj.weight,"(384, 1024)",structural_vq64_int3_k8,25.15818432004717,0.7305512056745458,0.3438161015510559
0,4096,transformer.h.5.mlp.c_proj.weight,"(384, 1024)",direct_scalar_int4,108.83353848825107,0.7556201886217407,0.7031395435333252
1,128,transformer.h.0.attn.c_attn.weight,"(1152, 384)",structural_scalar_int3_p98_k8,259.70896602584327,0.6338397977693382,1.1016818284988403
1,128,transformer.h.0.attn.c_attn.weight,"(1152, 384)",structural_int4_k8,146.6068733085509,0.635537166783444,0.8266261219978333
1,128,transformer.h.0.attn.c_attn.weight,"(1152, 384)",structural_vq64_int3_k8,139.36165177078524,0.6321506872182493,0.8080975413322449
1,128,transformer.h.0.attn.c_attn.weight,"(1152, 384)",direct_scalar_int4,546.0706794881677,0.631139765750971,1.6008996963500977
1,128,transformer.h.0.attn.c_proj.weight,"(384, 384)",structural_scalar_int3_p98_k8,0.0,0.0,1.2662367820739746
1,128,transformer.h.0.attn.c_proj.weight,"(384, 384)",structural_int4_k8,0.0,0.0,0.926545262336731
1,128,transformer.h.0.attn.c_proj.weight,"(384, 384)",structural_vq64_int3_k8,0.0,0.0,0.9231106042861938
