seed,update,parameter_id,shape,method,magnitude_only,symmetric_only,skew_only,out_of_subspace_only,orientation_plus_outside,all_channels
0,4096,transformer.h.5.mlp.w2.weight,"(1024, 384)",structural_vq64_int3_k8,0.0004906654357910156,0.0042008161544799805,0.01019984483718872,0.039329707622528076,0.04838758707046509,0.05234098434448242
0,4096,transformer.h.5.mlp.w2.weight,"(1024, 384)",direct_scalar_int4,0.0002053380012512207,0.008282661437988281,0.02057194709777832,0.07475244998931885,0.09112340211868286,0.09755873680114746
0,4096,transformer.h.5.mlp.c_proj.weight,"(384, 1024)",structural_scalar_int3_p98_k8,0.0014644265174865723,0.00678330659866333,0.01639556884765625,0.06393980979919434,0.07743346691131592,0.08363920450210571
0,4096,transformer.h.5.mlp.c_proj.weight,"(384, 1024)",structural_int4_k8,0.00043588876724243164,0.004740297794342041,0.011907517910003662,0.050607383251190186,0.0608217716217041,0.06511402130126953
0,4096,transformer.h.5.mlp.c_proj.weight,"(384, 1024)",structural_vq64_int3_k8,0.0011894702911376953,0.004426419734954834,0.010101914405822754,0.04056316614151001,0.04950016736984253,0.054271042346954346
0,4096,transformer.h.5.mlp.c_proj.weight,"(384, 1024)",direct_scalar_int4,0.0003184080123901367,0.01682448387145996,0.0402485728263855,0.1467503309249878,0.17216825485229492,0.18182098865509033
1,128,transformer.h.0.attn.c_attn.weight,"(1152, 384)",structural_scalar_int3_p98_k8,0.001290440559387207,0.04517394304275513,0.13771671056747437,0.24820053577423096,0.31225836277008057,0.33028942346572876
1,128,transformer.h.0.attn.c_attn.weight,"(1152, 384)",structural_int4_k8,0.00046193599700927734,0.026235222816467285,0.0846409797668457,0.1650007963180542,0.21619874238967896,0.22986876964569092
1,128,transformer.h.0.attn.c_attn.weight,"(1152, 384)",structural_vq64_int3_k8,0.0007328391075134277,0.025843501091003418,0.0813552737236023,0.15868210792541504,0.20887833833694458,0.22326552867889404
1,128,transformer.h.0.attn.c_attn.weight,"(1152, 384)",direct_scalar_int4,0.001508176326751709,0.09163433313369751,0.2397950291633606,0.3819041848182678,0.45346975326538086,0.47206705808639526
1,128,transformer.h.0.attn.c_proj.weight,"(384, 384)",structural_scalar_int3_p98_k8,0.004636704921722412,0.21367400884628296,0.28874802589416504,0.0,0.28874802589416504,0.38219231367111206
1,128,transformer.h.0.attn.c_proj.weight,"(384, 384)",structural_int4_k8,0.002050936222076416,0.13272005319595337,0.19019204378128052,0.0,0.19019204378128052,0.26647770404815674
1,128,transformer.h.0.attn.c_proj.weight,"(384, 384)",structural_vq64_int3_k8,0.0032176971435546875,0.13329380750656128,0.18740546703338623,0.0,0.18740546703338623,0.26612627506256104
1,128,transformer.h.0.attn.c_proj.weight,"(384, 384)",direct_scalar_int4,0.010200023651123047,0.3664579391479492,0.44964057207107544,0.0,0.44964057207107544,0.5429965555667877
1,128,transformer.h.0.mlp.w1.weight,"(1024, 384)",structural_scalar_int3_p98_k8,0.000903010368347168,0.006100356578826904,0.012780725955963135,0.045114994049072266,0.05626636743545532,0.06260359287261963
1,128,transformer.h.0.mlp.w1.weight,"(1024, 384)",structural_int4_k8,0.00016921758651733398,0.003672361373901367,0.0077162981033325195,0.029684245586395264,0.036744654178619385,0.040319979190826416
1,128,transformer.h.0.mlp.w1.weight,"(1024, 384)",structural_vq64_int3_k8,0.0006829500198364258,0.003862142562866211,0.007883012294769287,0.02820068597793579,0.03544408082962036,0.03961622714996338
1,128,transformer.h.0.mlp.w1.weight,"(1024, 384)",direct_scalar_int4,0.00012284517288208008,0.009045243263244629,0.01924031972885132,0.06766527891159058,0.08332008123397827,0.09045916795730591
1,128,transformer.h.0.mlp.w2.weight,"(1024, 384)",structural_scalar_int3_p98_k8,0.0007913112640380859,0.006111264228820801,0.013113915920257568,0.046499431133270264,0.0578920841217041,0.06405019760131836
1,128,transformer.h.0.mlp.w2.weight,"(1024, 384)",structural_int4_k8,0.0001589059829711914,0.0036919116973876953,0.00785142183303833,0.029823720455169678,0.03700143098831177,0.04057413339614868
1,128,transformer.h.0.mlp.w2.weight,"(1024, 384)",structural_vq64_int3_k8,0.0006009936332702637,0.003983497619628906,0.008167803287506104,0.028748631477355957,0.036241769790649414,0.04051727056503296
1,128,transformer.h.0.mlp.w2.weight,"(1024, 384)",direct_scalar_int4,0.00014525651931762695,0.008639216423034668,0.018443644046783447,0.06625586748123169,0.08132636547088623,0.0881698727607727
1,128,transformer.h.0.mlp.c_proj.weight,"(384, 1024)",structural_scalar_int3_p98_k8,0.0010342597961425781,0.009522795677185059,0.022053301334381104,0.08969146013259888,0.10642439126968384,0.1141430139541626
1,128,transformer.h.0.mlp.c_proj.weight,"(384, 1024)",structural_int4_k8,0.00037789344787597656,0.006910741329193115,0.01640760898590088,0.07187730073928833,0.08504372835159302,0.09060746431350708
1,128,transformer.h.0.mlp.c_proj.weight,"(384, 1024)",structural_vq64_int3_k8,0.0008106827735900879,0.0062857866287231445,0.01420050859451294,0.058832526206970215,0.07070410251617432,0.0764586329460144
1,128,transformer.h.0.mlp.c_proj.weight,"(384, 1024)",direct_scalar_int4,0.00037860870361328125,0.017343997955322266,0.04031085968017578,0.15240126848220825,0.1773713231086731,0.18795418739318848
1,128,transformer.h.1.attn.c_attn.weight,"(1152, 384)",structural_scalar_int3_p98_k8,0.0022353529930114746,0.11449438333511353,0.22128546237945557,0.30764299631118774,0.3953498601913452,0.42657405138015747
1,128,transformer.h.1.attn.c_attn.weight,"(1152, 384)",structural_int4_k8,0.0008777379989624023,0.06799846887588501,0.13912636041641235,0.20785248279571533,0.2825920581817627,0.30940675735473633
1,128,transformer.h.1.attn.c_attn.weight,"(1152, 384)",structural_vq64_int3_k8,0.0016113519668579102,0.0667257308959961,0.1383763551712036,0.2066284418106079,0.28124672174453735,0.3113889694213867
1,128,transformer.h.1.attn.c_attn.weight,"(1152, 384)",direct_scalar_int4,0.003916740417480469,0.21700739860534668,0.36728644371032715,0.46525049209594727,0.5525623857975006,0.5776848495006561
1,128,transformer.h.1.attn.c_proj.weight,"(384, 384)",structural_scalar_int3_p98_k8,0.005268096923828125,0.2799025774002075,0.3426651954650879,0.0,0.3426651954650879,0.4446566700935364
1,128,transformer.h.1.attn.c_proj.weight,"(384, 384)",structural_int4_k8,0.0029325485229492188,0.18289285898208618,0.23448562622070312,0.0,0.23448562622070312,0.3287695050239563
1,128,transformer.h.1.attn.c_proj.weight,"(384, 384)",structural_vq64_int3_k8,0.003127872943878174,0.17880088090896606,0.23381823301315308,0.0,0.23381823301315308,0.32476550340652466
1,128,transformer.h.1.attn.c_proj.weight,"(384, 384)",direct_scalar_int4,0.012788712978363037,0.4467083215713501,0.5120191276073456,0.0,0.5120191276073456,0.6073380410671234
1,128,transformer.h.1.mlp.w1.weight,"(1024, 384)",structural_scalar_int3_p98_k8,0.0008643865585327148,0.007657349109649658,0.018593311309814453,0.07029479742050171,0.08529764413833618,0.09201425313949585
1,128,transformer.h.1.mlp.w1.weight,"(1024, 384)",structural_int4_k8,0.00021845102310180664,0.004674196243286133,0.011227428913116455,0.04566687345504761,0.05544382333755493,0.05960381031036377
1,128,transformer.h.1.mlp.w1.weight,"(1024, 384)",structural_vq64_int3_k8,0.0006994009017944336,0.004863262176513672,0.011753201484680176,0.04478651285171509,0.055049777030944824,0.05987250804901123
1,128,transformer.h.1.mlp.w1.weight,"(1024, 384)",direct_scalar_int4,0.000256955623626709,0.013201713562011719,0.03135943412780762,0.11285501718521118,0.13497459888458252,0.143541157245636
1,128,transformer.h.1.mlp.w2.weight,"(1024, 384)",structural_scalar_int3_p98_k8,0.0010432004928588867,0.008327484130859375,0.019870102405548096,0.07477259635925293,0.09058171510696411,0.09771394729614258
1,128,transformer.h.1.mlp.w2.weight,"(1024, 384)",structural_int4_k8,0.00025027990341186523,0.004987180233001709,0.012047946453094482,0.04973787069320679,0.06009751558303833,0.06444144248962402
1,128,transformer.h.1.mlp.w2.weight,"(1024, 384)",structural_vq64_int3_k8,0.0008142590522766113,0.005393266677856445,0.013013958930969238,0.04815405607223511,0.05940157175064087,0.06470739841461182
1,128,transformer.h.1.mlp.w2.weight,"(1024, 384)",direct_scalar_int4,0.0002828240394592285,0.013229608535766602,0.03154116868972778,0.114665687084198,0.13677966594696045,0.14561223983764648
1,128,transformer.h.1.mlp.c_proj.weight,"(384, 1024)",structural_scalar_int3_p98_k8,0.0010195374488830566,0.012668192386627197,0.028519034385681152,0.11472189426422119,0.13469570875167847,0.1439327597618103
1,128,transformer.h.1.mlp.c_proj.weight,"(384, 1024)",structural_int4_k8,0.00045430660247802734,0.009350597858428955,0.020940124988555908,0.09457725286483765,0.1102132797241211,0.11701565980911255
1,128,transformer.h.1.mlp.c_proj.weight,"(384, 1024)",structural_vq64_int3_k8,0.0008276700973510742,0.008472919464111328,0.018678724765777588,0.07826393842697144,0.09295821189880371,0.10007041692733765
1,128,transformer.h.1.mlp.c_proj.weight,"(384, 1024)",direct_scalar_int4,0.00044989585876464844,0.023120462894439697,0.05304235219955444,0.19416218996047974,0.22270649671554565,0.23369228839874268
1,128,transformer.h.2.attn.c_attn.weight,"(1152, 384)",structural_scalar_int3_p98_k8,0.002497553825378418,0.1637805700302124,0.24881380796432495,0.2939547896385193,0.40004462003707886,0.44428664445877075
1,128,transformer.h.2.attn.c_attn.weight,"(1152, 384)",structural_int4_k8,0.0012329816818237305,0.09582173824310303,0.16110074520111084,0.19428515434265137,0.28596436977386475,0.3247532844543457
1,128,transformer.h.2.attn.c_attn.weight,"(1152, 384)",structural_vq64_int3_k8,0.0015617609024047852,0.09640991687774658,0.159409761428833,0.1932283639907837,0.2841836214065552,0.3236069083213806
1,128,transformer.h.2.attn.c_attn.weight,"(1152, 384)",direct_scalar_int4,0.00490182638168335,0.33110731840133667,0.44769877195358276,0.49303603172302246,0.5973874032497406,0.6336081624031067
1,128,transformer.h.2.attn.c_proj.weight,"(384, 384)",structural_scalar_int3_p98_k8,0.005583703517913818,0.29464590549468994,0.34952008724212646,0.0,0.34952008724212646,0.45918089151382446
1,128,transformer.h.2.attn.c_proj.weight,"(384, 384)",structural_int4_k8,0.002394556999206543,0.19557791948318481,0.24413639307022095,0.0,0.24413639307022095,0.34148484468460083
1,128,transformer.h.2.attn.c_proj.weight,"(384, 384)",structural_vq64_int3_k8,0.0025873780250549316,0.1912328004837036,0.2371426820755005,0.0,0.2371426820755005,0.3337647318840027
1,128,transformer.h.2.attn.c_proj.weight,"(384, 384)",direct_scalar_int4,0.015325665473937988,0.4845901131629944,0.5465013086795807,0.0,0.5465013086795807,0.6386025547981262
1,128,transformer.h.2.mlp.w1.weight,"(1024, 384)",structural_scalar_int3_p98_k8,0.001026153564453125,0.012304425239562988,0.02757894992828369,0.11368989944458008,0.13306647539138794,0.14081817865371704
1,128,transformer.h.2.mlp.w1.weight,"(1024, 384)",structural_int4_k8,0.00023168325424194336,0.007364511489868164,0.016994357109069824,0.07787632942199707,0.09125745296478271,0.09645068645477295
1,128,transformer.h.2.mlp.w1.weight,"(1024, 384)",structural_vq64_int3_k8,0.0008502006530761719,0.007822215557098389,0.017579615116119385,0.07526034116744995,0.08921903371810913,0.09560549259185791
1,128,transformer.h.2.mlp.w1.weight,"(1024, 384)",direct_scalar_int4,0.00032824277877807617,0.021339595317840576,0.04814267158508301,0.18453538417816162,0.21128278970718384,0.22122913599014282
1,128,transformer.h.2.mlp.w2.weight,"(1024, 384)",structural_scalar_int3_p98_k8,0.0010546445846557617,0.012399792671203613,0.028684794902801514,0.11623281240463257,0.1362220048904419,0.14421385526657104
1,128,transformer.h.2.mlp.w2.weight,"(1024, 384)",structural_int4_k8,0.0002505779266357422,0.0076073408126831055,0.01753365993499756,0.07959485054016113,0.09332394599914551,0.0985708236694336
1,128,transformer.h.2.mlp.w2.weight,"(1024, 384)",structural_vq64_int3_k8,0.0008206963539123535,0.008026957511901855,0.018411695957183838,0.07850015163421631,0.0929713249206543,0.09945130348205566
1,128,transformer.h.2.mlp.w2.weight,"(1024, 384)",direct_scalar_int4,0.0003674626350402832,0.022440552711486816,0.050819337368011475,0.1918114423751831,0.2193583846092224,0.22900766134262085
1,128,transformer.h.2.mlp.c_proj.weight,"(384, 1024)",structural_scalar_int3_p98_k8,0.0010590553283691406,0.014587581157684326,0.033740341663360596,0.13940125703811646,0.16119205951690674,0.17007869482040405
1,128,transformer.h.2.mlp.c_proj.weight,"(384, 1024)",structural_int4_k8,0.0003935694694519043,0.010310590267181396,0.02386099100112915,0.11022311449050903,0.1271604299545288,0.1336926817893982
1,128,transformer.h.2.mlp.c_proj.weight,"(384, 1024)",structural_vq64_int3_k8,0.0007977485656738281,0.009828031063079834,0.021999657154083252,0.0966871976852417,0.11300551891326904,0.12059926986694336
1,128,transformer.h.2.mlp.c_proj.weight,"(384, 1024)",direct_scalar_int4,0.0006095767021179199,0.029419660568237305,0.06488996744155884,0.23558861017227173,0.26577508449554443,0.27678757905960083
1,128,transformer.h.3.attn.c_attn.weight,"(1152, 384)",structural_scalar_int3_p98_k8,0.002804100513458252,0.17954975366592407,0.25730830430984497,0.26754772663116455,0.3888012170791626,0.43901580572128296
1,128,transformer.h.3.attn.c_attn.weight,"(1152, 384)",structural_int4_k8,0.0011899471282958984,0.10972607135772705,0.16649776697158813,0.17948919534683228,0.27920907735824585,0.32441550493240356
1,128,transformer.h.3.attn.c_attn.weight,"(1152, 384)",structural_vq64_int3_k8,0.0015432238578796387,0.10799014568328857,0.16422462463378906,0.17337626218795776,0.2735813856124878,0.32046473026275635
1,128,transformer.h.3.attn.c_attn.weight,"(1152, 384)",direct_scalar_int4,0.006617188453674316,0.3815266489982605,0.4785008430480957,0.4887605905532837,0.6078597903251648,0.6493828594684601
1,128,transformer.h.3.attn.c_proj.weight,"(384, 384)",structural_scalar_int3_p98_k8,0.006080031394958496,0.2945767641067505,0.3486682176589966,0.0,0.3486682176589966,0.4595291018486023
1,128,transformer.h.3.attn.c_proj.weight,"(384, 384)",structural_int4_k8,0.003371119499206543,0.19953829050064087,0.2455330491065979,0.0,0.2455330491065979,0.34491944313049316
1,128,transformer.h.3.attn.c_proj.weight,"(384, 384)",structural_vq64_int3_k8,0.002614915370941162,0.19728904962539673,0.23868554830551147,0.0,0.23868554830551147,0.3391202688217163
1,128,transformer.h.3.attn.c_proj.weight,"(384, 384)",direct_scalar_int4,0.01886540651321411,0.5216944813728333,0.5718815922737122,0.0,0.5718815922737122,0.665505439043045
1,128,transformer.h.3.mlp.w1.weight,"(1024, 384)",structural_scalar_int3_p98_k8,0.0010071992874145508,0.013942360877990723,0.034683823585510254,0.15058428049087524,0.17215216159820557,0.17930495738983154
1,128,transformer.h.3.mlp.w1.weight,"(1024, 384)",structural_int4_k8,0.00019019842147827148,0.008339762687683105,0.021539270877838135,0.10200244188308716,0.11770021915435791,0.12300485372543335
1,128,transformer.h.3.mlp.w1.weight,"(1024, 384)",structural_vq64_int3_k8,0.0007605552673339844,0.008989691734313965,0.022870421409606934,0.10171329975128174,0.1184043288230896,0.12457543611526489
1,128,transformer.h.3.mlp.w1.weight,"(1024, 384)",direct_scalar_int4,0.0003947615623474121,0.02869284152984619,0.07076418399810791,0.2557747960090637,0.286368727684021,0.2967340350151062
1,128,transformer.h.3.mlp.w2.weight,"(1024, 384)",structural_scalar_int3_p98_k8,0.0010543465614318848,0.013990461826324463,0.03616225719451904,0.15567511320114136,0.17778640985488892,0.18495959043502808
1,128,transformer.h.3.mlp.w2.weight,"(1024, 384)",structural_int4_k8,0.00023436546325683594,0.008634686470031738,0.022576570510864258,0.10902178287506104,0.1251048445701599,0.13035833835601807
1,128,transformer.h.3.mlp.w2.weight,"(1024, 384)",structural_vq64_int3_k8,0.0008938908576965332,0.009105145931243896,0.02415376901626587,0.10603088140487671,0.12341779470443726,0.12950700521469116
1,128,transformer.h.3.mlp.w2.weight,"(1024, 384)",direct_scalar_int4,0.000415802001953125,0.028373301029205322,0.07104772329330444,0.2599750757217407,0.29019981622695923,0.2996335029602051
1,128,transformer.h.3.mlp.c_proj.weight,"(384, 1024)",structural_scalar_int3_p98_k8,0.0012105703353881836,0.01529306173324585,0.03445088863372803,0.14591503143310547,0.1676843762397766,0.17688119411468506
1,128,transformer.h.3.mlp.c_proj.weight,"(384, 1024)",structural_int4_k8,0.0004070401191711426,0.010735511779785156,0.025098085403442383,0.11832696199417114,0.13567787408828735,0.14196521043777466
1,128,transformer.h.3.mlp.c_proj.weight,"(384, 1024)",structural_vq64_int3_k8,0.0008971691131591797,0.010046064853668213,0.022893011569976807,0.10208737850189209,0.1187746524810791,0.1269168257713318
1,128,transformer.h.3.mlp.c_proj.weight,"(384, 1024)",direct_scalar_int4,0.0005903840065002441,0.033723652362823486,0.07385408878326416,0.2622072696685791,0.29341381788253784,0.3037185072898865
1,128,transformer.h.4.attn.c_attn.weight,"(1152, 384)",structural_scalar_int3_p98_k8,0.002536594867706299,0.17532849311828613,0.24077576398849487,0.23462480306625366,0.3600664734840393,0.4158399701118469
1,128,transformer.h.4.attn.c_attn.weight,"(1152, 384)",structural_int4_k8,0.0010726451873779297,0.11110883951187134,0.15710753202438354,0.15326064825057983,0.25511813163757324,0.30536335706710815
1,128,transformer.h.4.attn.c_attn.weight,"(1152, 384)",structural_vq64_int3_k8,0.001612246036529541,0.10727256536483765,0.15242397785186768,0.1486549973487854,0.2487216591835022,0.30031222105026245
1,128,transformer.h.4.attn.c_attn.weight,"(1152, 384)",direct_scalar_int4,0.009952187538146973,0.44396400451660156,0.5258702635765076,0.5101069808006287,0.6376234591007233,0.6833269596099854
1,128,transformer.h.4.attn.c_proj.weight,"(384, 384)",structural_scalar_int3_p98_k8,0.005063176155090332,0.2869721055030823,0.3389320373535156,1.7881393432617188e-07,0.3389320373535156,0.4476863741874695
1,128,transformer.h.4.attn.c_proj.weight,"(384, 384)",structural_int4_k8,0.0027981996536254883,0.19702178239822388,0.23634767532348633,1.7881393432617188e-07,0.23634767532348633,0.33714568614959717
1,128,transformer.h.4.attn.c_proj.weight,"(384, 384)",structural_vq64_int3_k8,0.0031732916831970215,0.191694438457489,0.23321527242660522,1.7881393432617188e-07,0.23321527242660522,0.3328627347946167
1,128,transformer.h.4.attn.c_proj.weight,"(384, 384)",direct_scalar_int4,0.017237365245819092,0.5397005975246429,0.5927750170230865,1.7881393432617188e-07,0.5927750170230865,0.6793899834156036
1,128,transformer.h.4.mlp.w1.weight,"(1024, 384)",structural_scalar_int3_p98_k8,0.001018524169921875,0.012812674045562744,0.04031240940093994,0.1687808632850647,0.19237124919891357,0.19810032844543457
1,128,transformer.h.4.mlp.w1.weight,"(1024, 384)",structural_int4_k8,0.00018525123596191406,0.007672309875488281,0.02393430471420288,0.11576682329177856,0.13244765996932983,0.13684159517288208
1,128,transformer.h.4.mlp.w1.weight,"(1024, 384)",structural_vq64_int3_k8,0.0008155703544616699,0.008337438106536865,0.025192439556121826,0.11399251222610474,0.13166123628616333,0.13681089878082275
1,128,transformer.h.4.mlp.w1.weight,"(1024, 384)",direct_scalar_int4,0.0003933906555175781,0.0317002534866333,0.0924641489982605,0.30553895235061646,0.33884352445602417,0.3473896384239197
1,128,transformer.h.4.mlp.w2.weight,"(1024, 384)",structural_scalar_int3_p98_k8,0.0009100437164306641,0.013573884963989258,0.04132562875747681,0.17631536722183228,0.19987642765045166,0.20564234256744385
1,128,transformer.h.4.mlp.w2.weight,"(1024, 384)",structural_int4_k8,0.00022411346435546875,0.008123576641082764,0.025303542613983154,0.12087881565093994,0.13822418451309204,0.1427059769630432
1,128,transformer.h.4.mlp.w2.weight,"(1024, 384)",structural_vq64_int3_k8,0.0007980465888977051,0.008793532848358154,0.027827799320220947,0.118949294090271,0.13816487789154053,0.14357095956802368
1,128,transformer.h.4.mlp.w2.weight,"(1024, 384)",direct_scalar_int4,0.00036340951919555664,0.03162813186645508,0.09165698289871216,0.3058631420135498,0.33881282806396484,0.3475796580314636
1,128,transformer.h.4.mlp.c_proj.weight,"(384, 1024)",structural_scalar_int3_p98_k8,0.0011904239654541016,0.015301287174224854,0.03576558828353882,0.15126806497573853,0.17346733808517456,0.18217843770980835
1,128,transformer.h.4.mlp.c_proj.weight,"(384, 1024)",structural_int4_k8,0.00039076805114746094,0.010925889015197754,0.02662813663482666,0.12289220094680786,0.14102935791015625,0.14704877138137817
1,128,transformer.h.4.mlp.c_proj.weight,"(384, 1024)",structural_vq64_int3_k8,0.0009940266609191895,0.009692668914794922,0.02359408140182495,0.10535544157028198,0.12237226963043213,0.12953120470046997
1,128,transformer.h.4.mlp.c_proj.weight,"(384, 1024)",direct_scalar_int4,0.0006239414215087891,0.03990286588668823,0.09207183122634888,0.300048828125,0.3339567184448242,0.34520500898361206
1,128,transformer.h.5.attn.c_attn.weight,"(1152, 384)",structural_scalar_int3_p98_k8,0.0022311806678771973,0.17064517736434937,0.22427898645401,0.20543169975280762,0.3327066898345947,0.3937729001045227
1,128,transformer.h.5.attn.c_attn.weight,"(1152, 384)",structural_int4_k8,0.0009336471557617188,0.10642069578170776,0.1461641788482666,0.13091057538986206,0.23204612731933594,0.2852190136909485
1,128,transformer.h.5.attn.c_attn.weight,"(1152, 384)",structural_vq64_int3_k8,0.0015398859977722168,0.10180491209030151,0.1404934525489807,0.1263662576675415,0.224747896194458,0.27686089277267456
1,128,transformer.h.5.attn.c_attn.weight,"(1152, 384)",direct_scalar_int4,0.011959314346313477,0.4957634210586548,0.5659984052181244,0.5378747284412384,0.6665108799934387,0.7112844586372375
1,128,transformer.h.5.attn.c_proj.weight,"(384, 384)",structural_scalar_int3_p98_k8,0.0036185383796691895,0.25314652919769287,0.2941843867301941,0.0,0.2941843867301941,0.4035921096801758
1,128,transformer.h.5.attn.c_proj.weight,"(384, 384)",structural_int4_k8,0.0017418861389160156,0.1689598560333252,0.20318055152893066,0.0,0.20318055152893066,0.2985508441925049
1,128,transformer.h.5.attn.c_proj.weight,"(384, 384)",structural_vq64_int3_k8,0.001982271671295166,0.16154402494430542,0.19535303115844727,0.0,0.19535303115844727,0.2883349061012268
1,128,transformer.h.5.attn.c_proj.weight,"(384, 384)",direct_scalar_int4,0.019590258598327637,0.5843630433082581,0.6254831850528717,0.0,0.6254831850528717,0.7104177474975586
1,128,transformer.h.5.mlp.w1.weight,"(1024, 384)",structural_scalar_int3_p98_k8,0.0009194612503051758,0.013420045375823975,0.04200029373168945,0.1815851330757141,0.2050952911376953,0.21078771352767944
1,128,transformer.h.5.mlp.w1.weight,"(1024, 384)",structural_int4_k8,0.00016808509826660156,0.008047223091125488,0.025335073471069336,0.1231985092163086,0.14042866230010986,0.1449766755104065
1,128,transformer.h.5.mlp.w1.weight,"(1024, 384)",structural_vq64_int3_k8,0.000762641429901123,0.008287668228149414,0.026418626308441162,0.12128907442092896,0.13937872648239136,0.14441370964050293
1,128,transformer.h.5.mlp.w1.weight,"(1024, 384)",direct_scalar_int4,0.0003879666328430176,0.031298696994781494,0.09307342767715454,0.32114773988723755,0.3525761365890503,0.360930860042572
1,128,transformer.h.5.mlp.w2.weight,"(1024, 384)",structural_scalar_int3_p98_k8,0.0008406639099121094,0.013189077377319336,0.04212307929992676,0.1817353367805481,0.20530188083648682,0.2108052372932434
1,128,transformer.h.5.mlp.w2.weight,"(1024, 384)",structural_int4_k8,0.00016921758651733398,0.007928013801574707,0.026103854179382324,0.12553709745407104,0.1431586742401123,0.14756792783737183
1,128,transformer.h.5.mlp.w2.weight,"(1024, 384)",structural_vq64_int3_k8,0.0006995797157287598,0.008402884006500244,0.026560723781585693,0.12195360660552979,0.1401023268699646,0.1451016664505005
1,128,transformer.h.5.mlp.w2.weight,"(1024, 384)",direct_scalar_int4,0.00034868717193603516,0.029943764209747314,0.0919116735458374,0.32072359323501587,0.3517860174179077,0.35967832803726196
1,128,transformer.h.5.mlp.c_proj.weight,"(384, 1024)",structural_scalar_int3_p98_k8,0.0012729763984680176,0.014462530612945557,0.03354901075363159,0.14328831434249878,0.16467082500457764,0.1725674867630005
1,128,transformer.h.5.mlp.c_proj.weight,"(384, 1024)",structural_int4_k8,0.00035077333450317383,0.010015130043029785,0.02345055341720581,0.11242812871932983,0.12895095348358154,0.13498425483703613
1,128,transformer.h.5.mlp.c_proj.weight,"(384, 1024)",structural_vq64_int3_k8,0.0008901357650756836,0.00892418622970581,0.021268725395202637,0.09700441360473633,0.1127614974975586,0.11947083473205566
1,128,transformer.h.5.mlp.c_proj.weight,"(384, 1024)",direct_scalar_int4,0.000494837760925293,0.0372086763381958,0.08300399780273438,0.28965258598327637,0.32131701707839966,0.33315497636795044
1,512,transformer.h.0.attn.c_attn.weight,"(1152, 384)",structural_scalar_int3_p98_k8,0.0014739036560058594,0.062227725982666016,0.15868395566940308,0.2652149796485901,0.3355408310890198,0.3559885621070862
1,512,transformer.h.0.attn.c_attn.weight,"(1152, 384)",structural_int4_k8,0.0004981160163879395,0.03595733642578125,0.09698653221130371,0.1760508418083191,0.23288410902023315,0.24984782934188843
1,512,transformer.h.0.attn.c_attn.weight,"(1152, 384)",structural_vq64_int3_k8,0.000919342041015625,0.03497999906539917,0.09487241506576538,0.17215967178344727,0.22843724489212036,0.24517834186553955
1,512,transformer.h.0.attn.c_attn.weight,"(1152, 384)",direct_scalar_int4,0.0018957257270812988,0.1315574049949646,0.28886526823043823,0.4213044047355652,0.49770140647888184,0.5180116891860962
1,512,transformer.h.0.attn.c_proj.weight,"(384, 384)",structural_scalar_int3_p98_k8,0.004528820514678955,0.2370094656944275,0.3123270273208618,0.0,0.3123270273208618,0.40807056427001953
1,512,transformer.h.0.attn.c_proj.weight,"(384, 384)",structural_int4_k8,0.002914249897003174,0.159476637840271,0.21964192390441895,0.0,0.21964192390441895,0.3048626184463501
1,512,transformer.h.0.attn.c_proj.weight,"(384, 384)",structural_vq64_int3_k8,0.002336442470550537,0.15130555629730225,0.21039915084838867,0.0,0.21039915084838867,0.29319673776626587
1,512,transformer.h.0.attn.c_proj.weight,"(384, 384)",direct_scalar_int4,0.011521756649017334,0.401245653629303,0.48717379570007324,0.0,0.48717379570007324,0.5770030915737152
1,512,transformer.h.0.mlp.w1.weight,"(1024, 384)",structural_scalar_int3_p98_k8,0.0006142258644104004,0.00613093376159668,0.01240760087966919,0.04542207717895508,0.05623716115951538,0.062208712100982666
1,512,transformer.h.0.mlp.w1.weight,"(1024, 384)",structural_int4_k8,0.00011354684829711914,0.0036676526069641113,0.0074700117111206055,0.02905648946762085,0.035904765129089355,0.03934609889984131
1,512,transformer.h.0.mlp.w1.weight,"(1024, 384)",structural_vq64_int3_k8,0.00046116113662719727,0.0037497878074645996,0.007568657398223877,0.02749502658843994,0.034465909004211426,0.038268208503723145
1,512,transformer.h.0.mlp.w1.weight,"(1024, 384)",direct_scalar_int4,0.0001188516616821289,0.007652401924133301,0.015222549438476562,0.05740004777908325,0.0701867938041687,0.07644730806350708
1,512,transformer.h.0.mlp.w2.weight,"(1024, 384)",structural_scalar_int3_p98_k8,0.0006712079048156738,0.006219923496246338,0.012656331062316895,0.046218156814575195,0.05722248554229736,0.06334203481674194
1,512,transformer.h.0.mlp.w2.weight,"(1024, 384)",structural_int4_k8,0.00015604496002197266,0.003696441650390625,0.0075269341468811035,0.029725492000579834,0.03661149740219116,0.040184736251831055
1,512,transformer.h.0.mlp.w2.weight,"(1024, 384)",structural_vq64_int3_k8,0.0005083680152893066,0.003949761390686035,0.00771486759185791,0.028397977352142334,0.03548330068588257,0.03957819938659668
1,512,transformer.h.0.mlp.w2.weight,"(1024, 384)",direct_scalar_int4,0.00010842084884643555,0.007451474666595459,0.015333831310272217,0.057360172271728516,0.07024228572845459,0.07648789882659912
