seed,update,parameter_id,parameter_name,shape,method,raw_relative_l2,raw_cosine,right_gram_relative_fro,right_gram_relative_spectral,tail_angle,prior_gap_proxy,actual_update_cosine,actual_update_distortion,actual_update_relative_l2,cached_update_cosine,frechet_relative_l2,frechet_distortion_pred,frozen_norm_frechet_distortion_pred,frozen_norm_frechet_l2,normalization_derivative_delta_l2,frechet_vs_actual_delta_ratio,sigma_max,sigma_min,condition_number_proxy,state_error_relative_fro,quadratic_gram_ratio,exact_polar_cosine,actual_polar_distortion,exact_polar_pred_distortion,sample_index,normalization_derivative_included,magnitude_delta_norm_sq,magnitude_fraction,symmetric_delta_norm_sq,symmetric_fraction,skew_delta_norm_sq,skew_fraction,out_of_subspace_delta_norm_sq,out_of_subspace_fraction,magnitude_only,symmetric_only,skew_only,out_of_subspace_only,orientation_plus_outside,all_channels,gap_skew_score,sigma_sum_skew_score,finite_k_skew_score,actual_frechet_cosine_error_difference,jvp_relative_l2,jvp_cosine,jvp_output_relative_l2,jvp_predicted_cosine_distortion
0,128,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"(1024, 384)",structural_vq64_int3_k8,0.1290288269519806,0.9917010068893433,0.027662698179483414,0.012663550674915314,0.524404055990389,37904.4776655299,0.9590730667114258,0.04092693328857422,0.2867816984653473,0.9590730667114258,0.2831677794456482,0.037952423095703125,0.039384424686431885,0.287804130280998,0.030419770628213882,0.9873983624511667,0.15357491374015808,0.002348958747461438,65.37999725341797,0.1290288269519806,0.134079709649086,0.958017885684967,0.04198211431503296,,2,True,0.39616813227250836,0.01625272318306431,2.2806926038258113,0.09356498551010618,4.589432553145046,0.18828060809874148,17.10933636189092,0.7019073092544308,0.0006451010704040527,0.003724515438079834,0.007457911968231201,0.02699899673461914,0.033879876136779785,0.0379524827003479,21.32892295486216,0.02056167692757894,0.015097089708211527,-0.0029745101928710938,,,,
0,128,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"(1024, 384)",direct_scalar_int4,0.18733878433704376,0.9824832677841187,0.04421692341566086,0.035612426698207855,0.6734193903676462,37904.4776655299,0.9142792820930481,0.0857207179069519,0.4166063070297241,0.9142792820930481,0.4431858956813812,0.08590924739837646,0.08644121885299683,0.44377371284967204,0.01906868815422058,1.0638002550685357,0.15357491374015808,0.002348958747461438,65.37999725341797,0.18733878433704376,0.15849223732948303,0.9121736884117126,0.08782631158828735,,2,True,0.08022611916539395,0.0013436253054687408,5.303353463573275,0.08882044889659915,11.062319070750052,0.185271480102215,43.26303838788482,0.7245684295109472,0.0001264810562133789,0.00860506296157837,0.01770728826522827,0.06435889005661011,0.0789143443107605,0.08590924739837646,75.97087348221517,0.04988810378269591,0.0363898629542378,0.00018852949142456055,,,,
0,128,transformer.h.0.mlp.w2.weight,transformer.h.0.mlp.w2.weight,"(1024, 384)",structural_scalar_int3_p98_k8,0.1616254299879074,0.9868594408035278,0.03273819759488106,0.015920141711831093,0.6280870407938568,3977.4268535768474,0.9333138465881348,0.06668615341186523,0.3662028908729553,0.9333138465881348,0.36913806200027466,0.06237262487411499,0.06396466493606567,0.3728831733922831,0.030075406655669212,1.0080151500724708,0.14399127662181854,0.002256534993648529,63.810787200927734,0.1616254299879074,0.16975627839565277,0.9306538105010986,0.06934618949890137,,3,True,0.4730392860230488,0.01138377070116377,3.691132764865283,0.08882773643610578,7.851782123060889,0.18895446937586247,29.538105580400885,0.7108395239241624,0.0007660388946533203,0.0059923529624938965,0.012624144554138184,0.045168519020080566,0.05618160963058472,0.06237262487411499,95.65876289782507,0.03516725654748221,0.025747482893358847,-0.004313528537750244,,,,
0,128,transformer.h.0.mlp.w2.weight,transformer.h.0.mlp.w2.weight,"(1024, 384)",structural_int4_k8,0.12125169485807419,0.9926502704620361,0.021591048687696457,0.012461534701287746,0.5113961362267792,3977.4268535768474,0.9602441191673279,0.03975588083267212,0.2824925184249878,0.9602441191673279,0.28752341866493225,0.03908735513687134,0.03930932283401489,0.28804650003398247,0.009378984570503235,1.017808968067522,0.14399127662181854,0.002256534993648529,63.810787200927734,0.12125169485807419,0.13813184201717377,0.9583898186683655,0.04161018133163452,,3,True,0.07720971409541405,0.003062612810547008,2.182030756164588,0.08655277933782905,4.628596160895728,0.1835986321577369,18.322694516407473,0.7267909175306994,0.00012010335922241211,0.0035524368286132812,0.007498323917388916,0.02874743938446045,0.03562653064727783,0.03908735513687134,39.13819765376279,0.020851340804845457,0.015178044439189284,-0.0006685256958007812,,,,
0,128,transformer.h.0.mlp.w2.weight,transformer.h.0.mlp.w2.weight,"(1024, 384)",structural_vq64_int3_k8,0.13083061575889587,0.9914681315422058,0.030679425224661827,0.015336773358285427,0.5253933652777281,3977.4268535768474,0.9584877490997314,0.041512250900268555,0.2886749505996704,0.9584877490997314,0.2848243713378906,0.03838604688644409,0.039818406105041504,0.28927409813069815,0.0313572995364666,0.9866611936581927,0.14399127662181854,0.002256534993648529,63.810787200927734,0.13083061575889587,0.13475395739078522,0.9572473764419556,0.042752623558044434,,3,True,0.367258548672693,0.01484513850956085,2.350840954085324,0.09502449896257417,4.648554679351939,0.18790151606722227,17.37282354350597,0.7022354489434974,0.0005963444709777832,0.0038262009620666504,0.007531166076660156,0.02731764316558838,0.034255802631378174,0.03838604688644409,34.69136358379347,0.020785745114594877,0.01524349224053729,-0.003126204013824463,,,,
0,128,transformer.h.0.mlp.w2.weight,transformer.h.0.mlp.w2.weight,"(1024, 384)",direct_scalar_int4,0.18681688606739044,0.9825871586799622,0.044835176318883896,0.03601047769188881,0.675726863945517,3977.4268535768474,0.9145130515098572,0.08548694849014282,0.4161347448825836,0.9145130515098572,0.4413248896598816,0.08524447679519653,0.08579111099243164,0.4418798285376636,0.01837434433400631,1.0605336254352076,0.14399127662181854,0.002256534993648529,63.810787200927734,0.18681688606739044,0.16181595623493195,0.9118812084197998,0.0881187915802002,,3,True,0.07516924771732451,0.0012655809597414739,5.2222245736196005,0.08792356167672236,11.077303327885904,0.18650212158265628,43.02067713918178,0.7243141512773896,0.00011879205703735352,0.008447885513305664,0.017675936222076416,0.06384849548339844,0.07840293645858765,0.08524447679519653,132.766355171553,0.049737100431408686,0.03632457843941521,-0.00024247169494628906,,,,
0,128,transformer.h.0.mlp.c_proj.weight,transformer.h.0.mlp.c_proj.weight,"(384, 1024)",structural_scalar_int3_p98_k8,0.1827578842639923,0.9831805229187012,0.0742325559258461,0.04621928930282593,0.7282851904232553,16507.99628890677,0.8887691497802734,0.11123085021972656,0.4716499149799347,0.8887691497802734,0.5140149593353271,0.11073845624923706,0.1126866340637207,0.5184974334253803,0.04354972764849663,1.0898230721767326,0.3889022469520569,0.005704514682292938,68.17446899414062,0.1827578842639923,0.1627568155527115,0.883436381816864,0.11656361818313599,,4,True,0.5329932554342215,0.006880107330717792,5.335858184312613,0.06887756390022537,13.287212533533983,0.1715170828612007,58.31320068990283,0.7527320007405457,0.0009022951126098633,0.008969902992248535,0.021909356117248535,0.08669757843017578,0.10348361730575562,0.11073845624923706,83.23328972971072,0.06457007739006565,0.045316759452610836,-0.000492393970489502,,,,
0,128,transformer.h.0.mlp.c_proj.weight,transformer.h.0.mlp.c_proj.weight,"(384, 1024)",structural_int4_k8,0.1446291208267212,0.9895277619361877,0.04632508382201195,0.01876826584339142,0.6704050844327627,16507.99628890677,0.9166964292526245,0.08330357074737549,0.4080737233161926,0.9166964292526245,0.4463401734828949,0.08678203821182251,0.08714783191680908,0.44716669747126037,0.01418549008667469,1.0937733747121272,0.3889022469520569,0.005704514682292938,68.17446899414062,0.1446291208267212,0.11978861689567566,0.9121527075767517,0.08784729242324829,,4,True,0.19635761826935416,0.003361559722436943,3.912813535153432,0.06698571971439886,9.484642284493841,0.16237308114799467,44.819202173011334,0.7672858641516092,0.00032836198806762695,0.006599247455596924,0.01578575372695923,0.0686454176902771,0.08144372701644897,0.08678203821182251,52.31315688370255,0.04632146410726452,0.03234788717375461,0.0034784674644470215,,,,
0,128,transformer.h.0.mlp.c_proj.weight,transformer.h.0.mlp.c_proj.weight,"(384, 1024)",structural_vq64_int3_k8,0.15632538497447968,0.9878181219100952,0.0732903853058815,0.0499875470995903,0.6454958127667247,16507.99628890677,0.9252269864082336,0.07477301359176636,0.3863884210586548,0.9252269864082336,0.40187469124794006,0.0723792314529419,0.07407969236373901,0.40644818237677455,0.04331141710281372,1.0400795400308707,0.3889022469520569,0.005704514682292938,68.17446899414062,0.15632538497447968,0.1618853062391281,0.9224866032600403,0.07751339673995972,,4,True,0.3760675221577105,0.00794162837245774,3.3815204209296277,0.07140945956412036,8.083321575147576,0.17070002641166812,35.51330472923285,0.7499543348471808,0.0006358027458190918,0.005711257457733154,0.013500571250915527,0.05555438995361328,0.06695789098739624,0.0723792314529419,35.11553801143941,0.039110656682084265,0.027568606840146656,-0.002393782138824463,,,,
0,128,transformer.h.0.mlp.c_proj.weight,transformer.h.0.mlp.c_proj.weight,"(384, 1024)",direct_scalar_int4,0.22116975486278534,0.9754047393798828,0.09197837114334106,0.07245679199695587,0.8003710699460063,16507.99628890677,0.8438860177993774,0.15611398220062256,0.5611579418182373,0.8438860177993774,0.6725134253501892,0.17009496688842773,0.17097002267837524,0.6738339520492692,0.035983048379421234,1.1984387553549418,0.3889022469520569,0.005704514682292938,68.17446899414062,0.22116975486278534,0.14621542394161224,0.8360643982887268,0.1639356017112732,,4,True,0.18534402193926422,0.0013976604787391178,9.062480602487318,0.06833924744326003,22.52906470568382,0.16988939288481056,100.83409901541178,0.7603797178270486,0.00030934810638427734,0.015098154544830322,0.0363309383392334,0.13737976551055908,0.16103124618530273,0.17009496688842773,124.97407804412043,0.10994222901931348,0.07683659761927654,0.013980984687805176,,,,
