seed,update,parameter_id,shape,method,channel,delta_norm_sq,fraction_of_total_derivative_energy
0,128,transformer.h.2.mlp.w2.weight,"(1024, 384)",structural_scalar_int3_p98_k8,skew,17.504485227130594,0.16317394364928908
0,128,transformer.h.2.mlp.w2.weight,"(1024, 384)",structural_scalar_int3_p98_k8,out_of_subspace,81.98604749462437,0.7642605035411687
0,128,transformer.h.2.mlp.w2.weight,"(1024, 384)",structural_int4_k8,magnitude,0.16065756750651763,0.0023627125016283473
0,128,transformer.h.2.mlp.w2.weight,"(1024, 384)",structural_int4_k8,symmetric,4.479858356228876,0.06588309226925636
0,128,transformer.h.2.mlp.w2.weight,"(1024, 384)",structural_int4_k8,skew,10.51564815384979,0.15464850950651923
0,128,transformer.h.2.mlp.w2.weight,"(1024, 384)",structural_int4_k8,out_of_subspace,52.84140108834413,0.7771127180169928
0,128,transformer.h.2.mlp.w2.weight,"(1024, 384)",structural_vq64_int3_k8,magnitude,0.5270458898756141,0.007879395357513391
0,128,transformer.h.2.mlp.w2.weight,"(1024, 384)",structural_vq64_int3_k8,symmetric,4.676640761025869,0.06991630559889525
0,128,transformer.h.2.mlp.w2.weight,"(1024, 384)",structural_vq64_int3_k8,skew,11.075559278139567,0.16558085744418422
0,128,transformer.h.2.mlp.w2.weight,"(1024, 384)",structural_vq64_int3_k8,out_of_subspace,50.61028812975359,0.7566295022737196
0,128,transformer.h.2.mlp.w2.weight,"(1024, 384)",direct_scalar_int4,magnitude,0.22185601760422874,0.0011185284185409696
0,128,transformer.h.2.mlp.w2.weight,"(1024, 384)",direct_scalar_int4,symmetric,13.499158489661436,0.06805852083764757
0,128,transformer.h.2.mlp.w2.weight,"(1024, 384)",direct_scalar_int4,skew,32.11346408323263,0.16190600815240525
0,128,transformer.h.2.mlp.w2.weight,"(1024, 384)",direct_scalar_int4,out_of_subspace,152.51297952997692,0.7689225816040465
0,128,transformer.h.2.mlp.c_proj.weight,"(384, 1024)",structural_scalar_int3_p98_k8,magnitude,0.6445345604407854,0.005117073723171546
0,128,transformer.h.2.mlp.c_proj.weight,"(384, 1024)",structural_scalar_int3_p98_k8,symmetric,8.662588539469674,0.06877382053749415
0,128,transformer.h.2.mlp.c_proj.weight,"(384, 1024)",structural_scalar_int3_p98_k8,skew,19.92076354623325,0.1581544605121432
0,128,transformer.h.2.mlp.c_proj.weight,"(384, 1024)",structural_scalar_int3_p98_k8,out_of_subspace,96.73020955212954,0.7679582196454672
0,128,transformer.h.2.mlp.c_proj.weight,"(384, 1024)",structural_int4_k8,magnitude,0.2587595267643093,0.0027425496186130865
0,128,transformer.h.2.mlp.c_proj.weight,"(384, 1024)",structural_int4_k8,symmetric,6.054226797472423,0.06416775297911588
0,128,transformer.h.2.mlp.c_proj.weight,"(384, 1024)",structural_int4_k8,skew,14.274185427030044,0.1512897410520128
0,128,transformer.h.2.mlp.c_proj.weight,"(384, 1024)",structural_int4_k8,out_of_subspace,73.76330085466203,0.7818050804013872
0,128,transformer.h.2.mlp.c_proj.weight,"(384, 1024)",structural_vq64_int3_k8,magnitude,0.5171598887007306,0.006354344538665815
0,128,transformer.h.2.mlp.c_proj.weight,"(384, 1024)",structural_vq64_int3_k8,symmetric,5.614278688329434,0.068982652949673
0,128,transformer.h.2.mlp.c_proj.weight,"(384, 1024)",structural_vq64_int3_k8,skew,12.69827852118442,0.15602377240482157
0,128,transformer.h.2.mlp.c_proj.weight,"(384, 1024)",structural_vq64_int3_k8,out_of_subspace,62.55768347247551,0.7686463761209095
0,128,transformer.h.2.mlp.c_proj.weight,"(384, 1024)",direct_scalar_int4,magnitude,0.3236325203975824,0.0012754281543324911
0,128,transformer.h.2.mlp.c_proj.weight,"(384, 1024)",direct_scalar_int4,symmetric,17.321576173116473,0.0682639244704675
0,128,transformer.h.2.mlp.c_proj.weight,"(384, 1024)",direct_scalar_int4,skew,40.734083010174636,0.16053206349061833
0,128,transformer.h.2.mlp.c_proj.weight,"(384, 1024)",direct_scalar_int4,out_of_subspace,195.36615057283285,0.7699334063772078
0,128,transformer.h.3.attn.c_attn.weight,"(1152, 384)",structural_scalar_int3_p98_k8,magnitude,1.6901546009933277,0.002861100579958132
0,128,transformer.h.3.attn.c_attn.weight,"(1152, 384)",structural_scalar_int3_p98_k8,symmetric,129.72890549318294,0.21960561863733594
0,128,transformer.h.3.attn.c_attn.weight,"(1152, 384)",structural_scalar_int3_p98_k8,skew,219.88584457329006,0.3722236516490762
0,128,transformer.h.3.attn.c_attn.weight,"(1152, 384)",structural_scalar_int3_p98_k8,out_of_subspace,239.43128184536164,0.4053102473260596
0,128,transformer.h.3.attn.c_attn.weight,"(1152, 384)",structural_int4_k8,magnitude,0.7401099220764207,0.002230019363067648
0,128,transformer.h.3.attn.c_attn.weight,"(1152, 384)",structural_int4_k8,symmetric,73.25086637278783,0.2207116071549312
0,128,transformer.h.3.attn.c_attn.weight,"(1152, 384)",structural_int4_k8,skew,123.0997496126934,0.3709108836899774
0,128,transformer.h.3.attn.c_attn.weight,"(1152, 384)",structural_int4_k8,out_of_subspace,134.79474202448327,0.40614897299440333
0,128,transformer.h.3.attn.c_attn.weight,"(1152, 384)",structural_vq64_int3_k8,magnitude,0.9434421323009524,0.002989578486865467
0,128,transformer.h.3.attn.c_attn.weight,"(1152, 384)",structural_vq64_int3_k8,symmetric,69.00635449081612,0.21866726721183535
0,128,transformer.h.3.attn.c_attn.weight,"(1152, 384)",structural_vq64_int3_k8,skew,118.29683413120972,0.37485888988275795
0,128,transformer.h.3.attn.c_attn.weight,"(1152, 384)",structural_vq64_int3_k8,out_of_subspace,127.33112931605751,0.40348675544430745
0,128,transformer.h.3.attn.c_attn.weight,"(1152, 384)",direct_scalar_int4,magnitude,4.572273004229713,0.0022634148233705445
0,128,transformer.h.3.attn.c_attn.weight,"(1152, 384)",direct_scalar_int4,symmetric,446.5879152495535,0.22107466163523165
0,128,transformer.h.3.attn.c_attn.weight,"(1152, 384)",direct_scalar_int4,skew,766.4626096786278,0.3794224077829627
0,128,transformer.h.3.attn.c_attn.weight,"(1152, 384)",direct_scalar_int4,out_of_subspace,802.4587388169438,0.397241591414442
0,128,transformer.h.3.attn.c_proj.weight,"(384, 384)",structural_scalar_int3_p98_k8,magnitude,2.796042730578282,0.004603451676981114
0,128,transformer.h.3.attn.c_proj.weight,"(384, 384)",structural_scalar_int3_p98_k8,symmetric,260.7653514830138,0.42932845104794826
0,128,transformer.h.3.attn.c_proj.weight,"(384, 384)",structural_scalar_int3_p98_k8,skew,343.8191588035361,0.5660696332938469
0,128,transformer.h.3.attn.c_proj.weight,"(384, 384)",structural_scalar_int3_p98_k8,out_of_subspace,0.0,0.0
0,128,transformer.h.3.attn.c_proj.weight,"(384, 384)",structural_int4_k8,magnitude,1.477247124265018,0.004357375690635336
0,128,transformer.h.3.attn.c_proj.weight,"(384, 384)",structural_int4_k8,symmetric,143.93319682628038,0.4245538898837286
0,128,transformer.h.3.attn.c_proj.weight,"(384, 384)",structural_int4_k8,skew,193.6120382285664,0.5710895455025882
0,128,transformer.h.3.attn.c_proj.weight,"(384, 384)",structural_int4_k8,out_of_subspace,0.0,0.0
0,128,transformer.h.3.attn.c_proj.weight,"(384, 384)",structural_vq64_int3_k8,magnitude,1.7045956453289377,0.005371628370168063
0,128,transformer.h.3.attn.c_proj.weight,"(384, 384)",structural_vq64_int3_k8,symmetric,134.0360106552096,0.42238265680934256
0,128,transformer.h.3.attn.c_proj.weight,"(384, 384)",structural_vq64_int3_k8,skew,181.59330340750287,0.5722481710482401
0,128,transformer.h.3.attn.c_proj.weight,"(384, 384)",structural_vq64_int3_k8,out_of_subspace,0.0,0.0
0,128,transformer.h.3.attn.c_proj.weight,"(384, 384)",direct_scalar_int4,magnitude,8.589457901808732,0.004518444285360909
0,128,transformer.h.3.attn.c_proj.weight,"(384, 384)",direct_scalar_int4,symmetric,811.0759088652939,0.4266627006384855
0,128,transformer.h.3.attn.c_proj.weight,"(384, 384)",direct_scalar_int4,skew,1081.312438474328,0.5688193672018761
0,128,transformer.h.3.attn.c_proj.weight,"(384, 384)",direct_scalar_int4,out_of_subspace,0.0,0.0
0,128,transformer.h.3.mlp.w1.weight,"(1024, 384)",structural_scalar_int3_p98_k8,magnitude,0.6219361637968891,0.004419898229990013
0,128,transformer.h.3.mlp.w1.weight,"(1024, 384)",structural_scalar_int3_p98_k8,symmetric,8.562679106807218,0.06085217813529402
0,128,transformer.h.3.mlp.w1.weight,"(1024, 384)",structural_scalar_int3_p98_k8,skew,21.75312305892855,0.15459237732365189
0,128,transformer.h.3.mlp.w1.weight,"(1024, 384)",structural_scalar_int3_p98_k8,out_of_subspace,109.7757650974261,0.7801406930380208
0,128,transformer.h.3.mlp.w1.weight,"(1024, 384)",structural_int4_k8,magnitude,0.14071048825959195,0.0016054597316912432
0,128,transformer.h.3.mlp.w1.weight,"(1024, 384)",structural_int4_k8,symmetric,5.045934582799725,0.05757243032578973
0,128,transformer.h.3.mlp.w1.weight,"(1024, 384)",structural_int4_k8,skew,12.926997729533026,0.1474927318007843
0,128,transformer.h.3.mlp.w1.weight,"(1024, 384)",structural_int4_k8,out_of_subspace,69.53180429230171,0.7933346919895796
0,128,transformer.h.3.mlp.w1.weight,"(1024, 384)",structural_vq64_int3_k8,magnitude,0.5105347874049996,0.005998740144633792
0,128,transformer.h.3.mlp.w1.weight,"(1024, 384)",structural_vq64_int3_k8,symmetric,5.363457501526699,0.06302016752273204
0,128,transformer.h.3.mlp.w1.weight,"(1024, 384)",structural_vq64_int3_k8,skew,13.241046605321445,0.1555811666273359
0,128,transformer.h.3.mlp.w1.weight,"(1024, 384)",structural_vq64_int3_k8,out_of_subspace,65.99260542288553,0.7754074769545555
0,128,transformer.h.3.mlp.w1.weight,"(1024, 384)",direct_scalar_int4,magnitude,0.22667552377031655,0.0007919125892921449
0,128,transformer.h.3.mlp.w1.weight,"(1024, 384)",direct_scalar_int4,symmetric,17.174915618476085,0.060002207878795996
0,128,transformer.h.3.mlp.w1.weight,"(1024, 384)",direct_scalar_int4,skew,43.52782796563346,0.152068623807198
0,128,transformer.h.3.mlp.w1.weight,"(1024, 384)",direct_scalar_int4,out_of_subspace,225.31113548052866,0.7871459685057709
0,128,transformer.h.3.mlp.w2.weight,"(1024, 384)",structural_scalar_int3_p98_k8,magnitude,0.5965175189039906,0.0038398816889536136
0,128,transformer.h.3.mlp.w2.weight,"(1024, 384)",structural_scalar_int3_p98_k8,symmetric,8.759423329802413,0.056385853196232696
0,128,transformer.h.3.mlp.w2.weight,"(1024, 384)",structural_scalar_int3_p98_k8,skew,23.93564862081497,0.1540777193286223
0,128,transformer.h.3.mlp.w2.weight,"(1024, 384)",structural_scalar_int3_p98_k8,out_of_subspace,122.05729094964795,0.7857029201455383
0,128,transformer.h.3.mlp.w2.weight,"(1024, 384)",structural_int4_k8,magnitude,0.13595034792252297,0.0013959026731682554
0,128,transformer.h.3.mlp.w2.weight,"(1024, 384)",structural_int4_k8,symmetric,5.3363919753538935,0.05479267936640589
0,128,transformer.h.3.mlp.w2.weight,"(1024, 384)",structural_int4_k8,skew,14.450344368261877,0.14837236270519916
0,128,transformer.h.3.mlp.w2.weight,"(1024, 384)",structural_int4_k8,out_of_subspace,77.47027184388277,0.79544452228674
0,128,transformer.h.3.mlp.w2.weight,"(1024, 384)",structural_vq64_int3_k8,magnitude,0.5194917654804253,0.005403565292234757
0,128,transformer.h.3.mlp.w2.weight,"(1024, 384)",structural_vq64_int3_k8,symmetric,5.686469643139275,0.059148598766714744
0,128,transformer.h.3.mlp.w2.weight,"(1024, 384)",structural_vq64_int3_k8,skew,15.059501334661883,0.15664348145169626
0,128,transformer.h.3.mlp.w2.weight,"(1024, 384)",structural_vq64_int3_k8,out_of_subspace,74.8737181187948,0.7788093121228371
0,128,transformer.h.3.mlp.w2.weight,"(1024, 384)",direct_scalar_int4,magnitude,0.23563586503149914,0.0007769853770073845
0,128,transformer.h.3.mlp.w2.weight,"(1024, 384)",direct_scalar_int4,symmetric,17.243254236582832,0.056857882784755696
0,128,transformer.h.3.mlp.w2.weight,"(1024, 384)",direct_scalar_int4,skew,46.98165684775816,0.15491725062060133
0,128,transformer.h.3.mlp.w2.weight,"(1024, 384)",direct_scalar_int4,out_of_subspace,238.81056233149747,0.7874536195144993
0,128,transformer.h.3.mlp.c_proj.weight,"(384, 1024)",structural_scalar_int3_p98_k8,magnitude,0.6704733654052737,0.005292160953167485
0,128,transformer.h.3.mlp.c_proj.weight,"(384, 1024)",structural_scalar_int3_p98_k8,symmetric,8.418008727206258,0.0664447827284172
0,128,transformer.h.3.mlp.c_proj.weight,"(384, 1024)",structural_scalar_int3_p98_k8,skew,19.895969775015068,0.15704229250790613
0,128,transformer.h.3.mlp.c_proj.weight,"(384, 1024)",structural_scalar_int3_p98_k8,out_of_subspace,97.70812215176126,0.7712269204703037
0,128,transformer.h.3.mlp.c_proj.weight,"(384, 1024)",structural_int4_k8,magnitude,0.20398407888478717,0.0021929056016881552
0,128,transformer.h.3.mlp.c_proj.weight,"(384, 1024)",structural_int4_k8,symmetric,5.949631246773148,0.06396077458769134
0,128,transformer.h.3.mlp.c_proj.weight,"(384, 1024)",structural_int4_k8,skew,13.876662610338954,0.1491793444729392
0,128,transformer.h.3.mlp.c_proj.weight,"(384, 1024)",structural_int4_k8,out_of_subspace,72.99024212588522,0.7846725671018315
0,128,transformer.h.3.mlp.c_proj.weight,"(384, 1024)",structural_vq64_int3_k8,magnitude,0.5237256830256228,0.006603218738117866
0,128,transformer.h.3.mlp.c_proj.weight,"(384, 1024)",structural_vq64_int3_k8,symmetric,5.3637932242067325,0.06762757885169197
0,128,transformer.h.3.mlp.c_proj.weight,"(384, 1024)",structural_vq64_int3_k8,skew,12.217175545971356,0.15403613973249922
0,128,transformer.h.3.mlp.c_proj.weight,"(384, 1024)",structural_vq64_int3_k8,out_of_subspace,61.20951814570695,0.7717395771693013
0,128,transformer.h.3.mlp.c_proj.weight,"(384, 1024)",direct_scalar_int4,magnitude,0.31806014791264814,0.0011019547427659662
0,128,transformer.h.3.mlp.c_proj.weight,"(384, 1024)",direct_scalar_int4,symmetric,19.881877045803858,0.06888297339197116
0,128,transformer.h.3.mlp.c_proj.weight,"(384, 1024)",direct_scalar_int4,skew,45.47434754759423,0.1575509326871775
0,128,transformer.h.3.mlp.c_proj.weight,"(384, 1024)",direct_scalar_int4,out_of_subspace,222.9605943559985,0.7724717667803767
0,128,transformer.h.4.attn.c_attn.weight,"(1152, 384)",structural_scalar_int3_p98_k8,magnitude,1.1707080809572412,0.002325290612699461
0,128,transformer.h.4.attn.c_attn.weight,"(1152, 384)",structural_scalar_int3_p98_k8,symmetric,121.70957013801402,0.2417426901898589
0,128,transformer.h.4.attn.c_attn.weight,"(1152, 384)",structural_scalar_int3_p98_k8,skew,190.6896185217675,0.3787526430374937
0,128,transformer.h.4.attn.c_attn.weight,"(1152, 384)",structural_scalar_int3_p98_k8,out_of_subspace,189.89767269211006,0.3771796597862264
0,128,transformer.h.4.attn.c_attn.weight,"(1152, 384)",structural_int4_k8,magnitude,0.5638369535570772,0.001972167636151836
0,128,transformer.h.4.attn.c_attn.weight,"(1152, 384)",structural_int4_k8,symmetric,68.44680324224984,0.23941064752995622
0,128,transformer.h.4.attn.c_attn.weight,"(1152, 384)",structural_int4_k8,skew,108.50005045242686,0.37950738537653583
0,128,transformer.h.4.attn.c_attn.weight,"(1152, 384)",structural_int4_k8,out_of_subspace,108.38698185708958,0.37911189830712233
0,128,transformer.h.4.attn.c_attn.weight,"(1152, 384)",structural_vq64_int3_k8,magnitude,0.8732818974737759,0.0033021330610242907
0,128,transformer.h.4.attn.c_attn.weight,"(1152, 384)",structural_vq64_int3_k8,symmetric,63.01636018898286,0.23828320152680593
0,128,transformer.h.4.attn.c_attn.weight,"(1152, 384)",structural_vq64_int3_k8,skew,100.11854800990317,0.37857737388307283
0,128,transformer.h.4.attn.c_attn.weight,"(1152, 384)",structural_vq64_int3_k8,out_of_subspace,100.45214924967395,0.37983881727979557
0,128,transformer.h.4.attn.c_attn.weight,"(1152, 384)",direct_scalar_int4,magnitude,4.255273666913856,0.0020718122874013845
0,128,transformer.h.4.attn.c_attn.weight,"(1152, 384)",direct_scalar_int4,symmetric,492.9798880639282,0.24002258596762588
0,128,transformer.h.4.attn.c_attn.weight,"(1152, 384)",direct_scalar_int4,skew,783.6304117728545,0.3815348301839957
0,128,transformer.h.4.attn.c_attn.weight,"(1152, 384)",direct_scalar_int4,out_of_subspace,773.0242964647945,0.3763709131866733
0,128,transformer.h.4.attn.c_proj.weight,"(384, 384)",structural_scalar_int3_p98_k8,magnitude,2.355087549346494,0.0043754483384444345
0,128,transformer.h.4.attn.c_proj.weight,"(384, 384)",structural_scalar_int3_p98_k8,symmetric,230.05189354411232,0.42740669052532465
0,128,transformer.h.4.attn.c_proj.weight,"(384, 384)",structural_scalar_int3_p98_k8,skew,305.84414592268547,0.56821890144666
0,128,transformer.h.4.attn.c_proj.weight,"(384, 384)",structural_scalar_int3_p98_k8,out_of_subspace,0.0,0.0
0,128,transformer.h.4.attn.c_proj.weight,"(384, 384)",structural_int4_k8,magnitude,1.3405669586163576,0.004307211982418089
0,128,transformer.h.4.attn.c_proj.weight,"(384, 384)",structural_int4_k8,symmetric,133.16137028028504,0.42784453695505037
0,128,transformer.h.4.attn.c_proj.weight,"(384, 384)",structural_int4_k8,skew,176.73615243060334,0.5678493480558889
0,128,transformer.h.4.attn.c_proj.weight,"(384, 384)",structural_int4_k8,out_of_subspace,0.0,0.0
0,128,transformer.h.4.attn.c_proj.weight,"(384, 384)",structural_vq64_int3_k8,magnitude,1.3249242375838306,0.004692430991976443
0,128,transformer.h.4.attn.c_proj.weight,"(384, 384)",structural_vq64_int3_k8,symmetric,119.95905861130196,0.4248541829248377
0,128,transformer.h.4.attn.c_proj.weight,"(384, 384)",structural_vq64_int3_k8,skew,161.06963567119772,0.5704538635870952
0,128,transformer.h.4.attn.c_proj.weight,"(384, 384)",structural_vq64_int3_k8,out_of_subspace,0.0,0.0
0,128,transformer.h.4.attn.c_proj.weight,"(384, 384)",direct_scalar_int4,magnitude,6.592246214456864,0.0031886453871006115
0,128,transformer.h.4.attn.c_proj.weight,"(384, 384)",direct_scalar_int4,symmetric,880.2219532120255,0.425760139932131
0,128,transformer.h.4.attn.c_proj.weight,"(384, 384)",direct_scalar_int4,skew,1180.6001326264018,0.5710519668779854
0,128,transformer.h.4.attn.c_proj.weight,"(384, 384)",direct_scalar_int4,out_of_subspace,0.0,0.0
0,128,transformer.h.4.mlp.w1.weight,"(1024, 384)",structural_scalar_int3_p98_k8,magnitude,0.6733062662867991,0.0037726483591523346
0,128,transformer.h.4.mlp.w1.weight,"(1024, 384)",structural_scalar_int3_p98_k8,symmetric,8.98515395217302,0.05034533021850366
0,128,transformer.h.4.mlp.w1.weight,"(1024, 384)",structural_scalar_int3_p98_k8,skew,26.82658764133532,0.15031388673223797
0,128,transformer.h.4.mlp.w1.weight,"(1024, 384)",structural_scalar_int3_p98_k8,out_of_subspace,141.9868314069977,0.7955761194426171
0,128,transformer.h.4.mlp.w1.weight,"(1024, 384)",structural_int4_k8,magnitude,0.14317632255219598,0.0012948013689132992
0,128,transformer.h.4.mlp.w1.weight,"(1024, 384)",structural_int4_k8,symmetric,5.303053387978026,0.047957655733692
0,128,transformer.h.4.mlp.w1.weight,"(1024, 384)",structural_int4_k8,skew,15.986331468523929,0.14457085850770135
0,128,transformer.h.4.mlp.w1.weight,"(1024, 384)",structural_int4_k8,out_of_subspace,89.14586220032194,0.8061820722337223
0,128,transformer.h.4.mlp.w1.weight,"(1024, 384)",structural_vq64_int3_k8,magnitude,0.5240258042555384,0.004831370205283584
0,128,transformer.h.4.mlp.w1.weight,"(1024, 384)",structural_vq64_int3_k8,symmetric,5.598676719056474,0.05161822122078909
0,128,transformer.h.4.mlp.w1.weight,"(1024, 384)",structural_vq64_int3_k8,skew,16.551276713362384,0.1525981059004269
0,128,transformer.h.4.mlp.w1.weight,"(1024, 384)",structural_vq64_int3_k8,out_of_subspace,85.78976904241182,0.790957488550599
0,128,transformer.h.4.mlp.w1.weight,"(1024, 384)",direct_scalar_int4,magnitude,0.22515208239187137,0.0005489525144023803
0,128,transformer.h.4.mlp.w1.weight,"(1024, 384)",direct_scalar_int4,symmetric,20.534216716908826,0.050065314867536195
