seed,update,parameter_id,shape,reference_method,raw_error_ratio_vq_over_reference,skew_channel_ratio_vq_over_reference,out_of_subspace_ratio_vq_over_reference,frechet_ratio_vq_over_reference,actual_distortion_ratio_vq_over_reference,polar_distortion_ratio_vq_over_reference,delta_actual_distortion,delta_frechet
0,2048,transformer.h.4.mlp.c_proj.weight,"(384, 1024)",structural_int4_k8,1.0552874130258085,0.9012394231884728,0.8433733943736864,0.9304832448015584,0.9438596093457732,0.9277938029217456,-0.0029517412185668945,-0.023243755102157593
0,2048,transformer.h.5.attn.c_attn.weight,"(1152, 384)",structural_int4_k8,1.0223117980503398,0.9379343288885239,0.9351182177894592,0.9691528136281549,0.9820360500011053,0.9857912774388343,-0.006103396415710449,-0.04385411739349365
0,2048,transformer.h.5.attn.c_proj.weight,"(384, 384)",structural_int4_k8,1.0245363404261056,0.9442667541053653,0.0,0.9778520168650755,1.0010736010924677,1.0032814074123553,0.0003134012222290039,-0.026094555854797363
0,2048,transformer.h.5.mlp.w1.weight,"(1024, 384)",structural_int4_k8,1.0889136150677,1.0001272186813472,0.9151846555923226,0.9708072956260501,1.0123978654750863,1.0004041767154128,0.0008420944213867188,-0.011753469705581665
0,2048,transformer.h.5.mlp.w2.weight,"(1024, 384)",structural_int4_k8,1.089804997220859,1.0069446158216748,0.9355186465183669,0.9797439521321616,1.0234320337706169,1.0120702136595994,0.001560986042022705,-0.008058339357376099
0,2048,transformer.h.5.mlp.c_proj.weight,"(384, 1024)",structural_int4_k8,1.0945076250582402,0.8496764776936,0.7890837372759307,0.9056437359557955,0.9010707504961758,0.8787095397261971,-0.006438255310058594,-0.03611353039741516
0,4096,transformer.h.0.attn.c_attn.weight,"(1152, 384)",structural_int4_k8,1.0287234239889134,0.927024211600496,0.938432304712374,0.964842944932706,0.9863448123221965,0.9893916082034605,-0.002787470817565918,-0.028235554695129395
0,4096,transformer.h.0.attn.c_proj.weight,"(384, 384)",structural_int4_k8,1.024210778928418,0.9354583601047334,0.0,0.9726465377359045,0.9982366495401104,1.0111151221684134,-0.000380098819732666,-0.022750258445739746
0,4096,transformer.h.0.mlp.w1.weight,"(1024, 384)",structural_int4_k8,1.0571504339920537,0.9976492959037272,0.9410999636398876,0.9856889216902079,1.0370326765738846,1.0232908213921967,0.0013311505317687988,-0.003910034894943237
0,4096,transformer.h.0.mlp.w2.weight,"(1024, 384)",structural_int4_k8,1.0651378834841985,1.0162764859542228,0.9287341327105898,0.9841497674612922,1.0343213129853017,1.0179063360881542,0.0012793540954589844,-0.004409611225128174
0,4096,transformer.h.0.mlp.c_proj.weight,"(384, 1024)",structural_int4_k8,1.0475021630463188,0.9148080697352522,0.8655338036992155,0.9411019486527894,0.9563936964452363,0.9475418378280961,-0.002450883388519287,-0.02068883180618286
0,4096,transformer.h.1.attn.c_attn.weight,"(1152, 384)",structural_int4_k8,1.024138816541476,0.960908617117596,0.9582949903078304,0.9801745539740685,1.012486183368133,1.0197547915851795,0.0026265978813171387,-0.016608119010925293
0,4096,transformer.h.1.attn.c_proj.weight,"(384, 384)",structural_int4_k8,1.0346779509975845,0.9644264171256512,0.0,0.987145289633827,1.018027341949827,1.0192515810750418,0.0038704872131347656,-0.01064157485961914
0,4096,transformer.h.1.mlp.w1.weight,"(1024, 384)",structural_int4_k8,1.0964526705797428,1.0434677308584257,0.9323317917431512,0.9884164937413032,1.050736030098107,1.028722034347057,0.002329409122467041,-0.003634810447692871
0,4096,transformer.h.1.mlp.w2.weight,"(1024, 384)",structural_int4_k8,1.1086066252955964,1.0616746420455827,0.9334690137023415,0.9917688052266265,1.05608016837078,1.02947134671496,0.002642810344696045,-0.002618640661239624
0,4096,transformer.h.1.mlp.c_proj.weight,"(384, 1024)",structural_int4_k8,1.0896963908674506,0.9280847353627563,0.8592818826016603,0.9415626046760106,0.9572275813333232,0.9374239740779032,-0.0026841163635253906,-0.021946191787719727
0,4096,transformer.h.2.attn.c_attn.weight,"(1152, 384)",structural_int4_k8,1.03360326320445,0.9252745524550731,0.9521804759611829,0.9738607937621342,1.000790422059581,1.0091392425210959,0.00010591745376586914,-0.015268206596374512
0,4096,transformer.h.2.attn.c_proj.weight,"(384, 384)",structural_int4_k8,1.2384481484944225,0.8598864992737406,0.0,0.9252612081714624,0.938101085111008,0.9583138238489901,-0.013187885284423828,-0.06066334247589111
0,4096,transformer.h.2.mlp.w1.weight,"(1024, 384)",structural_int4_k8,1.0629272665558083,1.001148245727351,0.9333287780797821,0.9786215602574755,1.0329706090570692,1.0259437479967801,0.0017210841178894043,-0.007226377725601196
0,4096,transformer.h.2.mlp.w2.weight,"(1024, 384)",structural_int4_k8,1.0653090047894125,1.035402470007735,0.922520365532928,0.9773819870252951,1.030970573711222,1.0195236347322485,0.0016747117042541504,-0.007818758487701416
0,4096,transformer.h.2.mlp.c_proj.weight,"(384, 1024)",structural_int4_k8,1.0442024261920024,0.9339871687036514,0.880406344713176,0.9484511590537145,0.9720305679496016,0.9612761454613996,-0.0013787150382995605,-0.016677290201187134
0,4096,transformer.h.3.attn.c_attn.weight,"(1152, 384)",structural_int4_k8,1.0154323818247224,0.9294781330689528,0.9184234028861054,0.9628155258821723,0.981577931568241,0.9946466745479252,-0.0033936500549316406,-0.02720850706100464
0,4096,transformer.h.3.attn.c_proj.weight,"(384, 384)",structural_int4_k8,1.1307812622200664,0.7788284959150282,0.0,0.8793514853264618,0.9036792801943848,0.9387600080727103,-0.021161258220672607,-0.10243070125579834
0,4096,transformer.h.3.mlp.w1.weight,"(1024, 384)",structural_int4_k8,1.048885806372185,1.0035486480376843,0.924899820552147,0.9740561571104226,1.014011451830045,1.0035956388977698,0.0006910562515258789,-0.008426517248153687
0,4096,transformer.h.3.mlp.w2.weight,"(1024, 384)",structural_int4_k8,1.062787682053469,1.0101456554546477,0.9262571629310327,0.9749710812087408,1.0256336357902347,1.0163464431163536,0.0012935400009155273,-0.00824815034866333
0,4096,transformer.h.3.mlp.c_proj.weight,"(384, 1024)",structural_int4_k8,1.0230937521031969,0.9384888704176348,0.8936081242524045,0.9544506023551614,0.9754889063677326,0.968501321632628,-0.0010606050491333008,-0.0137501060962677
0,4096,transformer.h.4.attn.c_attn.weight,"(1152, 384)",structural_int4_k8,1.0297121075944762,0.9312486498724513,0.9311322333757863,0.966207851159674,0.9889772296245235,0.9903417700181938,-0.0030347108840942383,-0.037705421447753906
0,4096,transformer.h.4.attn.c_proj.weight,"(384, 384)",structural_int4_k8,1.0168776486070996,0.9329264711807561,0.0,0.9623316552770219,1.0162412371914733,1.012154851122619,0.0040138959884643555,-0.039044976234436035
0,4096,transformer.h.4.mlp.w1.weight,"(1024, 384)",structural_int4_k8,1.0579189202098322,1.00132600929081,0.9208171396807242,0.9737257575627029,1.0133485682900396,0.9998499131640449,0.0006489753723144531,-0.008451849222183228
0,4096,transformer.h.4.mlp.w2.weight,"(1024, 384)",structural_int4_k8,1.0559613904486223,0.9895890688819807,0.9169479635874257,0.9693975682092159,1.0194013829002524,1.0076984657519645,0.0009641647338867188,-0.010009944438934326
0,4096,transformer.h.4.mlp.c_proj.weight,"(384, 1024)",structural_int4_k8,1.033076757613173,0.8974003181355065,0.8579258002451519,0.9364306697847172,0.9458041252710676,0.931786302787651,-0.0025621652603149414,-0.020084679126739502
0,4096,transformer.h.5.attn.c_attn.weight,"(1152, 384)",structural_int4_k8,1.0263401288386413,0.947012000394388,0.9529669386914611,0.9745374333311385,0.9983061663825648,0.9986288185013676,-0.0005339384078979492,-0.03365170955657959
0,4096,transformer.h.5.attn.c_proj.weight,"(384, 384)",structural_int4_k8,1.0231137108635258,0.9923264319080995,0.0,0.9856544164705234,1.0057992995135336,1.003247086084139,0.0015488862991333008,-0.015770792961120605
0,4096,transformer.h.5.mlp.w1.weight,"(1024, 384)",structural_int4_k8,1.0798772223634747,0.9631816684067072,0.8922540939043977,0.957112757761334,0.9931585797820329,0.9794185365620481,-0.00037783384323120117,-0.01499888300895691
0,4096,transformer.h.5.mlp.w2.weight,"(1024, 384)",structural_int4_k8,1.0855432441360662,0.9754739688920459,0.894754951369533,0.9604037948350473,0.9959447294312357,0.9801831654366053,-0.00022608041763305664,-0.013905584812164307
0,4096,transformer.h.5.mlp.c_proj.weight,"(384, 1024)",structural_int4_k8,1.096163763885829,0.846047916386182,0.7888890719229281,0.905487669915989,0.8995644506570268,0.8734320120421475,-0.006466805934906006,-0.03588658571243286
1,128,transformer.h.0.attn.c_attn.weight,"(1152, 384)",structural_int4_k8,1.0286332400838725,0.9559573472125493,0.9505806148493648,0.9775852950051862,1.005952651258228,1.0101382922723994,0.001226663589477539,-0.01852858066558838
1,128,transformer.h.0.attn.c_proj.weight,"(384, 384)",structural_int4_k8,1.0383666551319548,0.9801112809861685,0.0,0.9962930488232438,1.030820929663316,1.0317978437913609,0.007219970226287842,-0.0034346580505371094
1,128,transformer.h.0.mlp.w1.weight,"(1024, 384)",structural_int4_k8,1.0835083231745999,1.0218115709238027,0.9477768186193308,0.991206886184521,1.0453843801424223,1.028582871821785,0.0018575787544250488,-0.002571314573287964
1,128,transformer.h.0.mlp.w2.weight,"(1024, 384)",structural_int4_k8,1.094074626306413,1.0407686461621821,0.9623854305483159,0.9986766853573391,1.064004438977818,1.0462495055858427,0.0026332736015319824,-0.0003882944583892822
1,128,transformer.h.0.mlp.c_proj.weight,"(384, 1024)",structural_int4_k8,1.1073399110924393,0.8625872693022864,0.8013799364323344,0.9073437620515771,0.909240358265746,0.8925786374540757,-0.007825255393981934,-0.04238894581794739
1,128,transformer.h.1.attn.c_attn.weight,"(1152, 384)",structural_int4_k8,1.0392575985557897,0.9932714199294668,0.9917211737630494,0.9959338595437642,1.032191769992872,1.0394926432721963,0.00861668586730957,-0.004256844520568848
1,128,transformer.h.1.attn.c_proj.weight,"(384, 384)",structural_int4_k8,1.0436718645902445,0.9957965437755621,0.0,0.9927704014842171,1.0112489819583732,1.017136856004473,0.0032148361206054688,-0.00795280933380127
1,128,transformer.h.1.mlp.w1.weight,"(1024, 384)",structural_int4_k8,1.1060337333669579,1.0476442873453402,0.9793534340696047,1.001560237927011,1.054122053977903,1.0439181742906671,0.0031554102897644043,0.0005641281604766846
1,128,transformer.h.1.mlp.w2.weight,"(1024, 384)",structural_int4_k8,1.1345948226395925,1.081688143447923,0.9657434838470356,1.0009718486729315,1.0669016836210528,1.056207545885186,0.0041841864585876465,0.0003669261932373047
1,128,transformer.h.1.mlp.c_proj.weight,"(384, 1024)",structural_int4_k8,1.1643223520842723,0.888969658446716,0.805325019230222,0.9099815731216315,0.9258502307214482,0.9082154290150276,-0.00796884298324585,-0.04788726568222046
1,128,transformer.h.2.attn.c_attn.weight,"(1152, 384)",structural_int4_k8,1.0392601253590459,0.9864323482513248,0.9925360781567274,0.9968375717873283,1.0138918933378605,1.0203819011280724,0.003931105136871338,-0.0034455060958862305
1,128,transformer.h.2.attn.c_proj.weight,"(384, 384)",structural_int4_k8,1.0268353146929043,0.9574210404453071,0.0,0.9813299570133869,1.007319884679958,1.0107641097482156,0.002174079418182373,-0.021291017532348633
1,128,transformer.h.2.mlp.w1.weight,"(1024, 384)",structural_int4_k8,1.1238872747655615,1.035296621283336,0.9622534457381715,0.9928064052591953,1.0454501459411376,1.046421033658738,0.004114389419555664,-0.003422349691390991
1,128,transformer.h.2.mlp.w2.weight,"(1024, 384)",structural_int4_k8,1.136877574855686,1.051478649202812,0.9844688001346378,1.002240366886042,1.0603399039971755,1.0631296757386082,0.005541503429412842,0.0010800361633300781
1,128,transformer.h.2.mlp.c_proj.weight,"(384, 1024)",structural_int4_k8,1.129033435884472,0.919361382537206,0.8572148074854449,0.9354736132618166,0.9655136030529965,0.955449882852736,-0.00414961576461792,-0.03731304407119751
1,128,transformer.h.3.attn.c_attn.weight,"(1152, 384)",structural_int4_k8,1.0319960264952057,0.982203661316958,0.9549032768658574,0.9856362967058425,1.0101098309153795,1.0125189458916304,0.0028995871543884277,-0.01566147804260254
1,128,transformer.h.3.attn.c_proj.weight,"(384, 384)",structural_int4_k8,1.0365317632321662,0.9584274218420393,0.0,0.9841218884050814,0.9998562272709361,0.9997865141773784,-4.392862319946289e-05,-0.018271923065185547
1,128,transformer.h.3.mlp.w1.weight,"(1024, 384)",structural_int4_k8,1.1282692447828453,1.063959213000715,0.9966767599330433,1.007475847795006,1.0656715967102492,1.0679953400079836,0.0075165629386901855,0.004107773303985596
1,128,transformer.h.3.mlp.w2.weight,"(1024, 384)",structural_int4_k8,1.1347011979676929,1.0725218451813527,0.9675967238066072,0.9957881483622385,1.0465005590082128,1.052762929513528,0.005590319633483887,-0.0023990869522094727
1,128,transformer.h.3.mlp.c_proj.weight,"(384, 1024)",structural_int4_k8,1.1424669444448068,0.9089990422888005,0.8390073889728055,0.9262443801013419,0.9403913352801324,0.9275872279575174,-0.0076857805252075195,-0.04433315992355347
1,128,transformer.h.4.attn.c_attn.weight,"(1152, 384)",structural_int4_k8,1.0278756225360954,0.9619415201634973,0.9618809530276523,0.9809754312178739,0.9996451780337975,1.0003728851381763,-9.864568710327148e-05,-0.019679784774780273
