k,a1,a2,calibration_mean_update_cosine,calibration_count,selected,seed,update,parameter_id,parameter_name,shape,quantizer,raw_residual_relative_l2,raw_residual_cosine,full_state_raw_relative_l2,full_state_raw_cosine,update_cosine,update_relative_l2,update_norm_ratio,exact_polar_cosine,exact_polar_relative_l2,residual_block_absmax_mean,residual_block_absmax_max,effective_condition_number,danger_zone_mode_count,active_mode_count,residual_relative_l2,residual_cosine,mae,median_ae,zero_fraction,small_005_mae,small_001_mae,middle_mae,large_mae,danger_diagonal_fraction_error,danger_cross_fraction_error,danger_associated_fraction_error,local_mixing_fraction_error,medium_mixing_fraction_error,distant_mixing_fraction_error,danger_diagonal_energy,danger_cross_energy,codebook_levels,calibrated_parameter,calibration_role
4,,,,,,1,128,transformer.h.2.attn.c_proj.weight,transformer.h.2.attn.c_proj.weight,"(384, 384)",muon_global_codebook,0.32361307740211487,0.9481627345085144,0.18683169782161713,0.9825935959815979,0.5029484629631042,1.0457723140716553,1.091671347618103,0.45758697390556335,1.041550874710083,0.0045819091610610485,0.006462674122303724,759055.125,159,384,0.32361307740211487,0.9481627345085144,0.00031521180062554777,0.00028100970666855574,0.3054877519607544,0.00011528306640684605,2.312143078597728e-05,0.0003569266991689801,0.0002901126572396606,0.0011974830413237214,0.6411978006362915,0.6423952579498291,0.3165537118911743,0.46120503544807434,0.20211553573608398,2.6366120437160134e-05,0.014117860235273838,"-1,-0.6,-0.2,0,0.2,0.6,1",,
8,,,,,,1,128,transformer.h.2.attn.c_proj.weight,transformer.h.2.attn.c_proj.weight,"(384, 384)",muon_global_codebook,0.3211774528026581,0.9490917325019836,0.1485067903995514,0.9890078902244568,0.5505918860435486,0.9979928135871887,1.0975282192230225,0.5005416870117188,0.9994592070579529,0.0036018933169543743,0.0050922539085149765,759055.125,159,384,0.3211774528026581,0.9490917325019836,0.00025034777354449034,0.00022251717746257782,0.2965359091758728,9.053018584381789e-05,1.8082761016557924e-05,0.00028281021513976157,0.0002285588125232607,0.0011838608188554645,0.6396554112434387,0.6408392786979675,0.3224136233329773,0.4598202109336853,0.19960440695285797,1.64678549481323e-05,0.008897796273231506,"-1,-0.6,-0.2,0,0.2,0.6,1",,
4,,,,,,1,128,transformer.h.2.mlp.w1.weight,transformer.h.2.mlp.w1.weight,"(1024, 384)",muon_global_codebook,0.3662877678871155,0.9341051578521729,0.24223928153514862,0.97089022397995,0.7456223368644714,0.7059342265129089,0.9786122441291809,0.7471694350242615,0.7111057043075562,0.0009510924573987722,0.003921653144061565,136.34786987304688,29,384,0.3662877678871155,0.9341051578521729,5.637735011987388e-05,4.881466884398833e-05,0.43927764892578125,2.5509112674626522e-05,5.329725354386028e-06,6.632191798416898e-05,5.7420646044192836e-05,0.0003071514656767249,0.12295428663492203,0.12326143682003021,0.6324473023414612,0.31293198466300964,0.00977542344480753,2.836919463788945e-07,0.00011356332106515765,"-1,-0.6,-0.2,0,0.2,0.6,1",,
8,,,,,,1,128,transformer.h.2.mlp.w1.weight,transformer.h.2.mlp.w1.weight,"(1024, 384)",muon_global_codebook,0.35910964012145996,0.9366231560707092,0.20342031121253967,0.9794130325317383,0.787539541721344,0.6438471078872681,0.9739469885826111,0.791339099407196,0.6460116505622864,0.0007968356949277222,0.0017433941829949617,136.34786987304688,29,384,0.35910964012145996,0.9366231560707092,4.80507587781176e-05,4.1955310734920204e-05,0.42548879981040955,2.0971388948964886e-05,4.278018877812428e-06,5.6346310884691775e-05,4.846676893066615e-05,0.0003146500384900719,0.12752145528793335,0.12783609330654144,0.6530997157096863,0.29390618205070496,0.008922677487134933,1.983870276944799e-07,8.040234388317913e-05,"-1,-0.6,-0.2,0,0.2,0.6,1",,
4,,,,,,1,128,transformer.h.2.mlp.w2.weight,transformer.h.2.mlp.w2.weight,"(1024, 384)",muon_global_codebook,0.3632590174674988,0.935370147228241,0.2390771061182022,0.9716903567314148,0.7448214888572693,0.7056857347488403,0.9744799733161926,0.7469891905784607,0.7113573551177979,0.0009021541918627918,0.002900797873735428,137.16954040527344,29,384,0.3632590174674988,0.935370147228241,5.3763538744533435e-05,4.548669676296413e-05,0.42844390869140625,2.4516950361430645e-05,5.087411409476772e-06,6.293164915405214e-05,5.350932406145148e-05,0.0002704210637602955,0.12250325083732605,0.122773677110672,0.6374841332435608,0.3121182918548584,0.0100630521774292,2.3038373342387786e-07,0.00010436596494400874,"-1,-0.6,-0.2,0,0.2,0.6,1",,
8,,,,,,1,128,transformer.h.2.mlp.w2.weight,transformer.h.2.mlp.w2.weight,"(1024, 384)",muon_global_codebook,0.3606400489807129,0.9362475275993347,0.20393337309360504,0.9793354272842407,0.7840081453323364,0.6485137939453125,0.9717037081718445,0.7882937788963318,0.6507076621055603,0.0007674178923480213,0.0017069224268198013,137.16954040527344,29,384,0.3606400489807129,0.9362475275993347,4.628123497241177e-05,3.9494210795965046e-05,0.41911062598228455,2.0566165403579362e-05,4.235283995512873e-06,5.4076524975243956e-05,4.55532681371551e-05,0.00033267459366470575,0.12364119291305542,0.12397386133670807,0.6489749550819397,0.3016319274902344,0.009063188917934895,2.034435340192431e-07,7.561142410850152e-05,"-1,-0.6,-0.2,0,0.2,0.6,1",,
4,,,,,,1,128,transformer.h.2.mlp.c_proj.weight,transformer.h.2.mlp.c_proj.weight,"(384, 1024)",muon_global_codebook,0.4358748495578766,0.9083915948867798,0.322861909866333,0.9489515423774719,0.6604586839675903,0.8222775459289551,0.9956272840499878,0.6591011881828308,0.825715959072113,0.004911160562187433,0.010362977162003517,105.40226745605469,1,384,0.4358748495578766,0.9083915948867798,0.00026102340780198574,0.00023795990273356438,0.5757777094841003,0.00012541876640170813,2.5818253561737947e-05,0.00032705513876862824,0.00027541734743863344,1.0199713074143801e-08,0.004281173460185528,0.004281183704733849,0.6368248462677002,0.30331817269325256,0.008769881911575794,1.7444364008856184e-10,7.322004967136309e-05,"-1,-0.6,-0.2,0,0.2,0.6,1",,
8,,,,,,1,128,transformer.h.2.mlp.c_proj.weight,transformer.h.2.mlp.c_proj.weight,"(384, 1024)",muon_global_codebook,0.39528560638427734,0.9238096475601196,0.25089409947395325,0.9688515663146973,0.7342529892921448,0.7214153409004211,0.9782974720001221,0.7344775795936584,0.7287351489067078,0.0036227682139724493,0.006169458385556936,105.40226745605469,1,384,0.39528560638427734,0.9238096475601196,0.00020336986926849931,0.00018719962099567056,0.5061976313591003,9.17163779377006e-05,1.855918344517704e-05,0.00024640103220008314,0.0002190678205806762,3.0979645089246333e-06,0.004444994032382965,0.004448092542588711,0.6394463181495667,0.3032296597957611,0.008557518012821674,3.1965129210220766e-08,4.586392606142908e-05,"-1,-0.6,-0.2,0,0.2,0.6,1",,
4,,,,,,1,128,transformer.h.3.attn.c_attn.weight,transformer.h.3.attn.c_attn.weight,"(1152, 384)",muon_global_codebook,0.32664087414741516,0.9472598433494568,0.17442534863948822,0.9848092198371887,0.5035818219184875,1.0443098545074463,1.0902482271194458,0.4872783124446869,1.012642502784729,0.00045448754099197686,0.0015472392551600933,1822.692138671875,201,384,0.32664087414741516,0.9472598433494568,3.071298488066532e-05,6.684233994747046e-06,0.37103271484375,9.741124813444912e-06,2.0205447981425095e-06,3.57938879460562e-05,3.557591116987169e-05,0.0014491345500573516,0.7447280883789062,0.7461772561073303,0.3908499777317047,0.4775843322277069,0.10706295818090439,1.7492508277427987e-06,0.000898961559869349,"-1,-0.6,-0.2,0,0.2,0.6,1",,
8,,,,,,1,128,transformer.h.3.attn.c_attn.weight,transformer.h.3.attn.c_attn.weight,"(1152, 384)",muon_global_codebook,0.32497531175613403,0.9479622840881348,0.13780651986598969,0.9905101656913757,0.5551436543464661,0.9942366480827332,1.0998361110687256,0.540976881980896,0.9581497311592102,0.00036245299270376563,0.0011707859812304378,1822.692138671875,201,384,0.32497531175613403,0.9479622840881348,2.4650491468491964e-05,6.0387883422663435e-06,0.36680999398231506,7.871220077504404e-06,1.5711552805441897e-06,2.864877023966983e-05,2.8404372642398812e-05,0.001333972904831171,0.7471732497215271,0.7485072612762451,0.39170488715171814,0.47927334904670715,0.10785616934299469,9.991739489123574e-07,0.0005596486153081059,"-1,-0.6,-0.2,0,0.2,0.6,1",,
4,,,,,,1,128,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"(384, 384)",muon_global_codebook,0.3240514397621155,0.948159396648407,0.175736203789711,0.9845907092094421,0.49337440729141235,1.0671360492706299,1.1115927696228027,0.4466973841190338,1.0526401996612549,0.003971453290432692,0.0050119333900511265,63992.20703125,162,383,0.3240514397621155,0.948159396648407,0.00027298720669932663,0.00024317868519574404,0.3051893413066864,9.923111065290868e-05,1.9945151507272385e-05,0.00030897840042598546,0.0002530271594878286,0.001264041755348444,0.6499539613723755,0.651218056678772,0.32209405303001404,0.45479074120521545,0.20431166887283325,2.0912500986014493e-05,0.010752938687801361,"-1,-0.6,-0.2,0,0.2,0.6,1",,
8,,,,,,1,128,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"(384, 384)",muon_global_codebook,0.32194265723228455,0.9487252831459045,0.13923370838165283,0.9903106093406677,0.5426486730575562,1.0164639949798584,1.115067481994629,0.494570791721344,1.0060718059539795,0.0031185802072286606,0.004095029551535845,63992.20703125,162,383,0.32194265723228455,0.9487252831459045,0.00021626768284477293,0.00019214337226003408,0.2981974184513092,7.802074833307415e-05,1.5693858586018905e-05,0.0002444690326228738,0.0001984209957299754,0.0011576953111216426,0.6490042209625244,0.6501619219779968,0.318212628364563,0.45642030239105225,0.20583993196487427,1.2019761925330386e-05,0.0067382813431322575,"-1,-0.6,-0.2,0,0.2,0.6,1",,
4,,,,,,1,128,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"(1024, 384)",muon_global_codebook,0.3634070158004761,0.9351695775985718,0.22637906670570374,0.9745690822601318,0.7052679657936096,0.7486666440963745,0.9458837509155273,0.7191953063011169,0.7494138479232788,0.000793853250797838,0.0020166237372905016,177.78822326660156,66,384,0.3634070158004761,0.9351695775985718,4.7289275244111195e-05,4.051595169585198e-05,0.4332071840763092,2.148445855709724e-05,4.461968728719512e-06,5.553298251470551e-05,4.738624193123542e-05,0.0007479900377802551,0.27173054218292236,0.27247852087020874,0.6198398470878601,0.323594331741333,0.01300062146037817,4.7657181312388275e-07,0.00017312946147285402,"-1,-0.6,-0.2,0,0.2,0.6,1",,
8,,,,,,1,128,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"(1024, 384)",muon_global_codebook,0.35665270686149597,0.9374996423721313,0.18985037505626678,0.9820688366889954,0.7495274543762207,0.6907652020454407,0.9468549489974976,0.7668190598487854,0.6829161643981934,0.0006596907041966915,0.001503306208178401,177.78822326660156,66,384,0.35665270686149597,0.9374996423721313,4.00075878133066e-05,3.4577722544781864e-05,0.41570791602134705,1.7513080820208415e-05,3.572495643311413e-06,4.678477853303775e-05,3.956462751375511e-05,0.0007245879387483001,0.27738749980926514,0.2781120836734772,0.6312288045883179,0.3144223988056183,0.011336668394505978,3.186848402947362e-07,0.0001219992627738975,"-1,-0.6,-0.2,0,0.2,0.6,1",,
4,,,,,,1,128,transformer.h.3.mlp.w2.weight,transformer.h.3.mlp.w2.weight,"(1024, 384)",muon_global_codebook,0.363974928855896,0.9352819323539734,0.2282978594303131,0.9741692543029785,0.7000364661216736,0.7547861933708191,0.9444660544395447,0.7143722772598267,0.7558222413063049,0.0007782814209349453,0.0018064999021589756,178.3756103515625,70,384,0.363974928855896,0.9352819323539734,4.6115117584122345e-05,3.931285027647391e-05,0.436492919921875,2.103248880302999e-05,4.3301556615915615e-06,5.4237018048297614e-05,4.531143349595368e-05,0.0008006345597095788,0.28375208377838135,0.28455275297164917,0.6212997436523438,0.32744526863098145,0.013335252180695534,4.920232754557219e-07,0.00017437747737858444,"-1,-0.6,-0.2,0,0.2,0.6,1",,
8,,,,,,1,128,transformer.h.3.mlp.w2.weight,transformer.h.3.mlp.w2.weight,"(1024, 384)",muon_global_codebook,0.3605577051639557,0.9363709688186646,0.19276244938373566,0.9815382957458496,0.7418947815895081,0.7006853222846985,0.9452665448188782,0.7595627307891846,0.6934605240821838,0.00065738515695557,0.0013166435528546572,178.3756103515625,70,384,0.3605577051639557,0.9363709688186646,3.942608236684464e-05,3.418872074689716e-05,0.4247029721736908,1.742803942761384e-05,3.5598927752289455e-06,4.6210148866521195e-05,3.8501271774293855e-05,0.0007624217541888356,0.2888566255569458,0.2896190583705902,0.6287971138954163,0.3209403455257416,0.01162748783826828,3.2657271731295623e-07,0.00012372770288493484,"-1,-0.6,-0.2,0,0.2,0.6,1",,
4,,,,,,1,128,transformer.h.3.mlp.c_proj.weight,transformer.h.3.mlp.c_proj.weight,"(384, 1024)",muon_global_codebook,0.4224128723144531,0.9140589833259583,0.3006083369255066,0.9557093381881714,0.6539127230644226,0.8213140964508057,0.9735208749771118,0.6555590033531189,0.8299960494041443,0.004035109654068947,0.007781753316521645,120.61805725097656,17,384,0.4224128723144531,0.9140589833259583,0.00021654363081324846,0.0001988508738577366,0.5667902827262878,0.00010159090743400156,2.0909605154884048e-05,0.0002703756035771221,0.00024034726084209979,0.00012199752382002771,0.07743430882692337,0.077556312084198,0.6299245953559875,0.31249067187309265,0.012427881360054016,1.4254793541113031e-06,0.0009047807543538511,"-1,-0.6,-0.2,0,0.2,0.6,1",,
8,,,,,,1,128,transformer.h.3.mlp.c_proj.weight,transformer.h.3.mlp.c_proj.weight,"(384, 1024)",muon_global_codebook,0.3999924957752228,0.9219480752944946,0.23717471957206726,0.972116231918335,0.7221794724464417,0.7321316599845886,0.9620721340179443,0.7268427610397339,0.7391378879547119,0.0030930463690310717,0.005200875923037529,120.61805725097656,17,384,0.3999924957752228,0.9219480752944946,0.00017138577823061496,0.00015851319767534733,0.5173518061637878,7.799737068125978e-05,1.595740468474105e-05,0.00020824484818149358,0.0001928410929394886,9.40500249271281e-05,0.07657777518033981,0.07667182385921478,0.6281682252883911,0.30862292647361755,0.011663179844617844,6.838195076852571e-07,0.0005567821208387613,"-1,-0.6,-0.2,0,0.2,0.6,1",,
4,,,,,,1,128,transformer.h.4.attn.c_attn.weight,transformer.h.4.attn.c_attn.weight,"(1152, 384)",muon_global_codebook,0.3276897966861725,0.9467923045158386,0.15073801577091217,0.9886616468429565,0.5020003914833069,1.0637351274490356,1.1213034391403198,0.47738388180732727,1.0223668813705444,0.0004138219519518316,0.0014061706606298685,2603.2822265625,196,384,0.3276897966861725,0.9467923045158386,2.7926846087211743e-05,5.98435326537583e-06,0.3694593608379364,9.011012480186764e-06,1.7917697050506831e-06,3.259238292230293e-05,3.091404141741805e-05,0.0017739986069500446,0.7464923858642578,0.7482663989067078,0.38561180233955383,0.47557368874549866,0.11247116327285767,1.7824240785557777e-06,0.0007500377832911909,"-1,-0.6,-0.2,0,0.2,0.6,1",,
8,,,,,,1,128,transformer.h.4.attn.c_attn.weight,transformer.h.4.attn.c_attn.weight,"(1152, 384)",muon_global_codebook,0.3244706094264984,0.9480254650115967,0.11754071712493896,0.9931081533432007,0.5544597506523132,1.012206792831421,1.130640983581543,0.5305274724960327,0.9689923524856567,0.0003265203267801553,0.0012601304333657026,2603.2822265625,196,384,0.3244706094264984,0.9480254650115967,2.222431794507429e-05,5.547288310481235e-06,0.3674519956111908,7.030567758192774e-06,1.384335405418824e-06,2.582755587354768e-05,2.607951137179043e-05,0.0019654727075248957,0.7495183348655701,0.7514837980270386,0.3852460980415344,0.4815819263458252,0.11060723662376404,1.1968954822805244e-06,0.0004564271657727659,"-1,-0.6,-0.2,0,0.2,0.6,1",,
4,,,,,,1,128,transformer.h.4.attn.c_proj.weight,transformer.h.4.attn.c_proj.weight,"(384, 384)",muon_global_codebook,0.32496675848960876,0.9477578401565552,0.16427332162857056,0.9865845441818237,0.49335530400276184,1.071813702583313,1.1196012496948242,0.439684122800827,1.0585994720458984,0.0035587192978709936,0.005029626190662384,352898.59375,169,384,0.32496675848960876,0.9477578401565552,0.0002443850098643452,0.0002164579345844686,0.3065931499004364,8.983014413388446e-05,1.7906160792335868e-05,0.00027666438836604357,0.0002277459279866889,0.0011527626775205135,0.6699603199958801,0.6711130738258362,0.31864187121391296,0.4576648473739624,0.2039116621017456,1.532900205347687e-05,0.00890887901186943,"-1,-0.6,-0.2,0,0.2,0.6,1",,
8,,,,,,1,128,transformer.h.4.attn.c_proj.weight,transformer.h.4.attn.c_proj.weight,"(384, 384)",muon_global_codebook,0.3251812756061554,0.9477062225341797,0.13038602471351624,0.991532027721405,0.5398483276367188,1.0265544652938843,1.127428412437439,0.4827200472354889,1.0171329975128174,0.0028459979221224785,0.0036018677055835724,352898.59375,169,384,0.3251812756061554,0.9477062225341797,0.00019410339882597327,0.00017259526066482067,0.3082682192325592,7.15993664925918e-05,1.4356102838064544e-05,0.0002199222071794793,0.00018157323938794434,0.0013466014061123133,0.6723659634590149,0.6737126111984253,0.31724926829338074,0.4609290361404419,0.2019655853509903,1.1280957551207393e-05,0.00563264824450016,"-1,-0.6,-0.2,0,0.2,0.6,1",,
4,,,,,,1,128,transformer.h.4.mlp.w1.weight,transformer.h.4.mlp.w1.weight,"(1024, 384)",muon_global_codebook,0.36152514815330505,0.9358639717102051,0.20404057204723358,0.9793173670768738,0.6795854568481445,0.773145854473114,0.923682689666748,0.7052344679832458,0.7678142189979553,0.0007116969209164381,0.001769323367625475,219.53265380859375,107,384,0.36152514815330505,0.9358639717102051,4.2861272959271446e-05,3.6807752621825784e-05,0.42605844140052795,1.8938453649752773e-05,3.836454652628163e-06,5.022220648243092e-05,4.376577271614224e-05,0.0011351513676345348,0.42294567823410034,0.42408084869384766,0.6137207746505737,0.3261867165565491,0.01742480881512165,5.868663492947235e-07,0.0002186603524023667,"-1,-0.6,-0.2,0,0.2,0.6,1",,
8,,,,,,1,128,transformer.h.4.mlp.w1.weight,transformer.h.4.mlp.w1.weight,"(1024, 384)",muon_global_codebook,0.350079745054245,0.9397413730621338,0.16786682605743408,0.9859834313392639,0.7286639213562012,0.7152637243270874,0.9349279403686523,0.7592958211898804,0.6938414573669434,0.0005780804785899818,0.0013771785888820887,219.53265380859375,107,384,0.350079745054245,0.9397413730621338,3.552850830601528e-05,3.08976523228921e-05,0.40333303809165955,1.5159558643063065e-05,3.0815911031822907e-06,4.133349648327567e-05,3.600627678679302e-05,0.001172673306427896,0.4255499839782715,0.4267226755619049,0.6177544593811035,0.3253726661205292,0.014787344262003899,4.0584802718512947e-07,0.00014727769303135574,"-1,-0.6,-0.2,0,0.2,0.6,1",,
4,,,,,,1,128,transformer.h.4.mlp.w2.weight,transformer.h.4.mlp.w2.weight,"(1024, 384)",muon_global_codebook,0.36023035645484924,0.9364808201789856,0.20963720977306366,0.978198230266571,0.6748634576797485,0.7783733010292053,0.9224479794502258,0.6993848085403442,0.7753968238830566,0.0006997431046329439,0.0016981229418888688,225.26889038085938,106,384,0.36023035645484924,0.9364808201789856,4.190515028312802e-05,3.599993942771107e-05,0.43139901757240295,1.8703083696891554e-05,3.799718570007826e-06,4.9138081521959975e-05,4.318695573601872e-05,0.0011538212420418859,0.41668766736984253,0.41784146428108215,0.5990171432495117,0.34516414999961853,0.017314767464995384,5.787469490314834e-07,0.0002090070047415793,"-1,-0.6,-0.2,0,0.2,0.6,1",,
8,,,,,,1,128,transformer.h.4.mlp.w2.weight,transformer.h.4.mlp.w2.weight,"(1024, 384)",muon_global_codebook,0.3560740649700165,0.9376055002212524,0.17565470933914185,0.9846325516700745,0.7178611159324646,0.7282950282096863,0.9317067861557007,0.7476101517677307,0.7104844450950623,0.0005804519169032574,0.0014244933845475316,225.26889038085938,106,384,0.3560740649700165,0.9376055002212524,3.522196493577212e-05,3.0428622267208993e-05,0.4165140688419342,1.5411633285111748e-05,3.1258757644536672e-06,4.1063041862798855e-05,3.626210309448652e-05,0.0013252899516373873,0.4156283140182495,0.4169536232948303,0.6025435328483582,0.33665594458580017,0.017056556418538094,4.64569382074842e-07,0.00014569505583494902,"-1,-0.6,-0.2,0,0.2,0.6,1",,
4,,,,,,1,128,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"(384, 1024)",muon_global_codebook,0.42097207903862,0.9143445491790771,0.2720681130886078,0.9635213613510132,0.6504197716712952,0.8181134462356567,0.954304575920105,0.6579504013061523,0.8271077275276184,0.003640406532213092,0.006369761656969786,165.2520294189453,55,384,0.42097207903862,0.9143445491790771,0.0001962938258657232,0.00018177783931605518,0.5646947026252747,9.183240763377398e-05,1.8769818780128844e-05,0.00024479578132741153,0.00022104711388237774,0.0005906557780690491,0.23765838146209717,0.2382490485906601,0.6347380876541138,0.30486154556274414,0.011857090517878532,5.610014795820462e-06,0.002257265616208315,"-1,-0.6,-0.2,0,0.2,0.6,1",,
8,,,,,,1,128,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"(384, 1024)",muon_global_codebook,0.4060001075267792,0.9198839068412781,0.22104203701019287,0.9757771492004395,0.7091566920280457,0.7446444630622864,0.9487209320068359,0.7209137678146362,0.7471156120300293,0.002884317422285676,0.004811829887330532,165.2520294189453,55,384,0.4060001075267792,0.9198839068412781,0.00015915429685264826,0.00014662544708698988,0.5257517695426941,7.306405314011499e-05,1.490518025093479e-05,0.00019423251796979457,0.00017488063895143569,0.0005362584488466382,0.23673667013645172,0.2372729331254959,0.6374808549880981,0.301235556602478,0.011699091643095016,3.3427841117372736e-06,0.0014757056487724185,"-1,-0.6,-0.2,0,0.2,0.6,1",,
4,,,,,,1,128,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"(1152, 384)",muon_global_codebook,0.33479568362236023,0.9444486498832703,0.1331772655248642,0.9911394715309143,0.4986555874347687,1.0806164741516113,1.1439379453659058,0.4667596220970154,1.0327069759368896,0.000396998249925673,0.0015101453755050898,3566.932861328125,193,384,0.33479568362236023,0.9444486498832703,2.6324190912419e-05,5.422359208751004e-06,0.37356454133987427,8.902385161491111e-06,1.7640686564845964e-06,3.0729523132322356e-05,2.7811807740363292e-05,0.0017819211352616549,0.7490366101264954,0.7508185505867004,0.3829241693019867,0.4756648540496826,0.11350329220294952,1.6107024976008688e-06,0.0006770642939954996,"-1,-0.6,-0.2,0,0.2,0.6,1",,
8,,,,,,1,128,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"(1152, 384)",muon_global_codebook,0.32532697916030884,0.9476518034934998,0.10172637552022934,0.9948315620422363,0.5581458210945129,1.0238620042800903,1.1579957008361816,0.5229582786560059,0.976773738861084,0.00030293528106994927,0.0010016963351517916,3566.932861328125,193,384,0.32532697916030884,0.9476518034934998,2.059099824691657e-05,5.003929800295737e-06,0.36462175846099854,6.544955795106944e-06,1.3202965192249394e-06,2.39626406255411e-05,2.307139220647514e-05,0.002241025911644101,0.7499406337738037,0.7521817088127136,0.38334789872169495,0.47856661677360535,0.11406247317790985,1.1738337661881815e-06,0.00039281370118260384,"-1,-0.6,-0.2,0,0.2,0.6,1",,
4,,,,,,1,128,transformer.h.5.attn.c_proj.weight,transformer.h.5.attn.c_proj.weight,"(384, 384)",muon_global_codebook,0.3278336226940155,0.9467268586158752,0.1319427341222763,0.991296112537384,0.4952744245529175,1.0873206853866577,1.149154543876648,0.44099074602127075,1.0573650598526,0.0033030302729457617,0.004568989388644695,132795.75,174,384,0.3278336226940155,0.9467268586158752,0.00022529820853378624,0.00020053156185895205,0.3145209550857544,8.272287232102826e-05,1.6682468412909657e-05,0.00025582133093848825,0.00020523590501397848,0.0015840247506275773,0.6851298809051514,0.6867138743400574,0.32172393798828125,0.4549534320831299,0.20121419429779053,1.787759356375318e-05,0.00773250125348568,"-1,-0.6,-0.2,0,0.2,0.6,1",,
8,,,,,,1,128,transformer.h.5.attn.c_proj.weight,transformer.h.5.attn.c_proj.weight,"(384, 384)",muon_global_codebook,0.32836341857910156,0.9465712308883667,0.10555430501699448,0.9944256544113159,0.5492798686027527,1.033261775970459,1.157009482383728,0.48264551162719727,1.0172072649002075,0.002642868785187602,0.0038726814091205597,132795.75,174,384,0.32836341857910156,0.9465712308883667,0.0001802284095901996,0.00016030165716074407,0.3130018413066864,6.643105007242411e-05,1.3286799912748393e-05,0.0002043538843281567,0.00016611522005405277,0.002022631699219346,0.6838383674621582,0.6858609914779663,0.32150307297706604,0.4568547308444977,0.19986645877361298,1.4602229384763632e-05,0.004936916753649712,"-1,-0.6,-0.2,0,0.2,0.6,1",,
4,,,,,,1,128,transformer.h.5.mlp.w1.weight,transformer.h.5.mlp.w1.weight,"(1024, 384)",muon_global_codebook,0.3542093336582184,0.9382438063621521,0.20481392741203308,0.9791378974914551,0.6749529242515564,0.7773534655570984,0.9195584654808044,0.7015649676322937,0.7725784778594971,0.0006240735528990626,0.0017131211934611201,214.59706115722656,101,384,0.3542093336582184,0.9382438063621521,3.841802754322998e-05,3.3116681152023375e-05,0.4027506411075592,1.6738937119953334e-05,3.405095185371465e-06,4.466931932256557e-05,3.773977005039342e-05,0.0009668818092904985,0.40458616614341736,0.40555307269096375,0.6116670966148376,0.3275079131126404,0.016523191705346107,3.9631567005926627e-07,0.00016583602700848132,"-1,-0.6,-0.2,0,0.2,0.6,1",,
8,,,,,,1,128,transformer.h.5.mlp.w1.weight,transformer.h.5.mlp.w1.weight,"(1024, 384)",muon_global_codebook,0.34913551807403564,0.9400128126144409,0.17115285992622375,0.9854241609573364,0.719221830368042,0.7263901233673096,0.9311566948890686,0.7506415247917175,0.706204354763031,0.0005181275773793459,0.0012589151738211513,214.59706115722656,101,384,0.34913551807403564,0.9400128126144409,3.224083411623724e-05,2.7976668206974864e-05,0.389617919921875,1.3766214578936342e-05,2.8020097033731872e-06,3.73330622096546e-05,3.1702613341622055e-05,0.001226757187396288,0.41040822863578796,0.41163501143455505,0.6155054569244385,0.3258066177368164,0.014920403249561787,3.466375346761197e-07,0.00011596662807278335,"-1,-0.6,-0.2,0,0.2,0.6,1",,
4,,,,,,1,128,transformer.h.5.mlp.w2.weight,transformer.h.5.mlp.w2.weight,"(1024, 384)",muon_global_codebook,0.3556552827358246,0.937857449054718,0.20568931102752686,0.9789567589759827,0.673932671546936,0.778617262840271,0.9197394847869873,0.700151801109314,0.7744055390357971,0.0006071525276638567,0.0020706341601908207,219.9932861328125,101,384,0.3556552827358246,0.937857449054718,3.70205998478923e-05,3.191376890754327e-05,0.40781912207603455,1.6280140698654577e-05,3.3657336189207854e-06,4.3065632780781016e-05,3.680438021547161e-05,0.0008471042383462191,0.40502145886421204,0.4058685302734375,0.6033506989479065,0.336408793926239,0.01734839379787445,3.2428107488158275e-07,0.00015504678594879806,"-1,-0.6,-0.2,0,0.2,0.6,1",,
8,,,,,,1,128,transformer.h.5.mlp.w2.weight,transformer.h.5.mlp.w2.weight,"(1024, 384)",muon_global_codebook,0.35114073753356934,0.9393877387046814,0.17101027071475983,0.9854333996772766,0.7179694771766663,0.7276252508163452,0.9298908710479736,0.7494988441467285,0.7078226208686829,0.0005010837339796126,0.001226984546519816,219.9932861328125,101,384,0.35114073753356934,0.9393877387046814,3.100015965173952e-05,2.6954920031130314e-05,0.3962198793888092,1.3238853171060327e-05,2.6890597837336827e-06,3.593200017348863e-05,3.115022991551086e-05,0.0011472946498543024,0.4064277708530426,0.4075750708580017,0.6079164147377014,0.33349454402923584,0.016263382509350777,3.020336976078397e-07,0.00010699508129619062,"-1,-0.6,-0.2,0,0.2,0.6,1",,
