seed,update,parameter_id,k,candidate,reference,match_type,raw_residual_l2_candidate,raw_residual_l2_reference,absolute_raw_l2_gap,update_cosine_gain_candidate_minus_reference,zero_fraction_candidate,zero_fraction_reference,zero_fraction_gap
1,128,transformer.h.0.mlp.w1.weight,8,muon_global_codebook,lloyd_global,nearest_zero_fraction,0.3521592617034912,0.3016098737716675,0.05054938793182373,-0.029735565185546875,0.3828684389591217,0.34623971581459045,0.03662872314453125
1,128,transformer.h.0.mlp.w1.weight,8,geometry_codebook,mulaw_mu_20,nearest_raw_relative_l2,0.3521592617034912,0.3642200529575348,0.012060791254043579,-0.012459278106689453,0.3828684389591217,0.1328277587890625,0.2500406801700592
1,128,transformer.h.0.mlp.w1.weight,8,geometry_codebook,lloyd_global,nearest_zero_fraction,0.3521592617034912,0.3016098737716675,0.05054938793182373,-0.029735565185546875,0.3828684389591217,0.34623971581459045,0.03662872314453125
1,128,transformer.h.0.mlp.w1.weight,8,danger_zone_codebook,mulaw_mu_20,nearest_raw_relative_l2,0.3521592617034912,0.3642200529575348,0.012060791254043579,-0.012459278106689453,0.3828684389591217,0.1328277587890625,0.2500406801700592
1,128,transformer.h.0.mlp.w1.weight,8,danger_zone_codebook,lloyd_global,nearest_zero_fraction,0.3521592617034912,0.3016098737716675,0.05054938793182373,-0.029735565185546875,0.3828684389591217,0.34623971581459045,0.03662872314453125
1,128,transformer.h.0.mlp.w1.weight,8,muon_global_codebook_fine,mulaw_mu_5,nearest_raw_relative_l2,0.33480918407440186,0.319997102022171,0.014812082052230835,-0.018272459506988525,0.3828684389591217,0.2741445004940033,0.10872393846511841
1,128,transformer.h.0.mlp.w1.weight,8,muon_global_codebook_fine,lloyd_global,nearest_zero_fraction,0.33480918407440186,0.3016098737716675,0.033199310302734375,-0.01903843879699707,0.3828684389591217,0.34623971581459045,0.03662872314453125
1,128,transformer.h.0.mlp.w1.weight,8,geometry_codebook_fine,mulaw_mu_5,nearest_raw_relative_l2,0.33480918407440186,0.319997102022171,0.014812082052230835,-0.018272459506988525,0.3828684389591217,0.2741445004940033,0.10872393846511841
1,128,transformer.h.0.mlp.w1.weight,8,geometry_codebook_fine,lloyd_global,nearest_zero_fraction,0.33480918407440186,0.3016098737716675,0.033199310302734375,-0.01903843879699707,0.3828684389591217,0.34623971581459045,0.03662872314453125
1,128,transformer.h.0.mlp.w1.weight,8,danger_zone_codebook_fine,mulaw_mu_20,nearest_raw_relative_l2,0.3554903268814087,0.3642200529575348,0.008729726076126099,-0.01111137866973877,0.46342214941978455,0.1328277587890625,0.33059439063072205
1,128,transformer.h.0.mlp.w1.weight,8,danger_zone_codebook_fine,mulaw_mu_1,nearest_zero_fraction,0.3554903268814087,0.37108415365219116,0.01559382677078247,0.003039419651031494,0.46342214941978455,0.4556528627872467,0.007769286632537842
1,128,transformer.h.0.mlp.w2.weight,4,muon_global_codebook,mulaw_mu_20,nearest_raw_relative_l2,0.3613147735595703,0.3690916895866394,0.007776916027069092,-0.019675135612487793,0.40545400977134705,0.1445414274930954,0.26091258227825165
1,128,transformer.h.0.mlp.w2.weight,4,muon_global_codebook,lloyd_global,nearest_zero_fraction,0.3613147735595703,0.31114906072616577,0.05016571283340454,-0.03353893756866455,0.40545400977134705,0.363616943359375,0.041837066411972046
1,128,transformer.h.0.mlp.w2.weight,4,geometry_codebook,mulaw_mu_20,nearest_raw_relative_l2,0.3613147735595703,0.3690916895866394,0.007776916027069092,-0.019675135612487793,0.40545400977134705,0.1445414274930954,0.26091258227825165
