seed,update,rounding_mode,snapshot,raw_relative_l2,raw_momentum_relative_l2,raw_cosine,raw_momentum_cosine,raw_norm_ratio,raw_momentum_norm_ratio,raw_metric_status,raw_momentum_metric_status,update_relative_l2,muon_update_relative_l2,update_cosine,muon_update_cosine,update_norm_ratio,muon_update_norm_ratio,update_metric_status,muon_update_metric_status,delta_raw_momentum_cosine,delta_raw_momentum_relative_l2,delta_muon_update_cosine,delta_muon_update_relative_l2,update_cosine_headroom,update_l2_reduction_fraction
1,512,muon_update_direction_oracle,/home/sienna/projects/experiments/lowp-optimizer-bench/reports/muon_update_fidelity_formal_s0_s1_results/muon-fidelity-formal/fp32_muon_snapshot_s1/muon_momentum_snapshots/update_000512.pt,0.2070255366056605,0.2070255366056605,0.9784970360986676,0.9784970360986676,0.9962760975819942,0.9962760975819942,ok,ok,0.7355533441031372,0.7355533441031372,0.7367529591107433,0.7367529591107433,1.0263106743303718,1.0263106743303718,ok,ok,-1.6131623550519336e-05,0.00015161647362518793,8.549977427330102e-05,-0.0001542772202017817,8.549977427330102e-05,0.00020969909204457976
1,1024,nearest,/home/sienna/projects/experiments/lowp-optimizer-bench/reports/muon_update_fidelity_formal_s0_s1_results/muon-fidelity-formal/fp32_muon_snapshot_s1/muon_momentum_snapshots/update_001024.pt,0.2081169221919948,0.2081169221919948,0.9782496689627678,0.9782496689627678,0.9951336308170586,0.9951336308170586,ok,ok,0.7230151570391302,0.7230151570391302,0.7459595645799956,0.7459595645799956,1.0273962408543353,1.0273962408543353,ok,ok,,,,,,
1,1024,raw_direction_oracle,/home/sienna/projects/experiments/lowp-optimizer-bench/reports/muon_update_fidelity_formal_s0_s1_results/muon-fidelity-formal/fp32_muon_snapshot_s1/muon_momentum_snapshots/update_001024.pt,0.21068055257675977,0.21068055257675977,0.9785478861742124,0.9785478861742124,1.0226196494795297,1.0226196494795297,ok,ok,0.7193348558890996,0.7193348558890996,0.748574200861133,0.748574200861133,1.0275113599277288,1.0275113599277288,ok,ok,0.0002982172114446291,0.002563630384764981,0.00261463628113745,-0.003680301150030596,0.00261463628113745,0.005090212997887975
1,1024,muon_update_direction_oracle,/home/sienna/projects/experiments/lowp-optimizer-bench/reports/muon_update_fidelity_formal_s0_s1_results/muon-fidelity-formal/fp32_muon_snapshot_s1/muon_momentum_snapshots/update_001024.pt,0.20826287883445582,0.20826287883445582,0.9782338232671808,0.9782338232671808,0.9959779949212445,0.9959779949212445,ok,ok,0.7228638242614154,0.7228638242614154,0.7460455003305343,0.7460455003305343,1.0273211365552573,1.0273211365552573,ok,ok,-1.5845695586991226e-05,0.00014595664246103146,8.593575053872371e-05,-0.000151332777714841,8.593575053872371e-05,0.00020930789104695177
1,2048,nearest,/home/sienna/projects/experiments/lowp-optimizer-bench/reports/muon_update_fidelity_formal_s0_s1_results/muon-fidelity-formal/fp32_muon_snapshot_s1/muon_momentum_snapshots/update_002048.pt,0.21053078752557122,0.21053078752557122,0.9777328664118882,0.9777328664118882,0.9946076415446404,0.9946076415446404,ok,ok,0.6886890386702496,0.6886890386702496,0.7695506522879015,0.7695506522879015,1.0274281478188128,1.0274281478188128,ok,ok,,,,,,
1,2048,raw_direction_oracle,/home/sienna/projects/experiments/lowp-optimizer-bench/reports/muon_update_fidelity_formal_s0_s1_results/muon-fidelity-formal/fp32_muon_snapshot_s1/muon_momentum_snapshots/update_002048.pt,0.21309150815964514,0.21309150815964514,0.9780140246640726,0.9780140246640726,1.021825563731629,1.021825563731629,ok,ok,0.6849930083134866,0.6849930083134866,0.771993684866783,0.771993684866783,1.0273163380265231,1.0273163380265231,ok,ok,0.00028115825218444357,0.002560720634073921,0.0024430325788814544,-0.003696030356762914,0.0024430325788814544,0.005366762282000841
1,2048,muon_update_direction_oracle,/home/sienna/projects/experiments/lowp-optimizer-bench/reports/muon_update_fidelity_formal_s0_s1_results/muon-fidelity-formal/fp32_muon_snapshot_s1/muon_momentum_snapshots/update_002048.pt,0.2107521075664574,0.2107521075664574,0.9777062298596274,0.9777062298596274,0.9957591436093507,0.9957591436093507,ok,ok,0.6884929852073279,0.6884929852073279,0.7696427656901172,0.7696427656901172,1.0272715687049832,1.0272715687049832,ok,ok,-2.6636552260761448e-05,0.0002213200408861804,9.211340221570996e-05,-0.0001960534629216193,9.211340221570996e-05,0.00028467632256811836
1,4096,nearest,/home/sienna/projects/experiments/lowp-optimizer-bench/reports/muon_update_fidelity_formal_s0_s1_results/muon-fidelity-formal/fp32_muon_snapshot_s1/muon_momentum_snapshots/update_004096.pt,0.21073775051249755,0.21073775051249755,0.9776849999501667,0.9776849999501667,0.9943711688718758,0.9943711688718758,ok,ok,0.677037276845073,0.677037276845073,0.7775479480284033,0.7775479480284033,1.0284668976880345,1.0284668976880345,ok,ok,,,,,,
1,4096,raw_direction_oracle,/home/sienna/projects/experiments/lowp-optimizer-bench/reports/muon_update_fidelity_formal_s0_s1_results/muon-fidelity-formal/fp32_muon_snapshot_s1/muon_momentum_snapshots/update_004096.pt,0.21333744200659502,0.21333744200659502,0.9779397540802256,0.9779397540802256,1.0212875399813361,1.0212875399813361,ok,ok,0.6737353349183098,0.6737353349183098,0.7796555802475595,0.7796555802475595,1.0282156415550383,1.0282156415550383,ok,ok,0.00025475413005893177,0.0025996914940974725,0.002107632219156219,-0.003301941926763141,0.002107632219156219,0.004877045976182974
1,4096,muon_update_direction_oracle,/home/sienna/projects/experiments/lowp-optimizer-bench/reports/muon_update_fidelity_formal_s0_s1_results/muon-fidelity-formal/fp32_muon_snapshot_s1/muon_momentum_snapshots/update_004096.pt,0.21101353635003978,0.21101353635003978,0.9776493917284415,0.9776493917284415,0.9956816217981754,0.9956816217981754,ok,ok,0.6768133002631672,0.6768133002631672,0.7776608231644675,0.7776608231644675,1.028325161171933,1.028325161171933,ok,ok,-3.560822172521405e-05,0.00027578583754223063,0.00011287513606417221,-0.00022397658190576042,0.00011287513606417221,0.0003308186854193158
