seed,update,parameter_id,parameter_name,shape,component,removed_energy,removed_energy_fraction,coefficient_count,budget_fraction,baseline_update_cosine,baseline_update_relative_l2,baseline_update_norm_ratio,restored_update_cosine,restored_update_relative_l2,restored_update_norm_ratio,polar_baseline_cosine,polar_baseline_relative_l2,polar_restored_cosine,polar_restored_relative_l2,polar_restored_norm_ratio,update_cosine_gain,update_l2_reduction,recovered_cosine_error_fraction,recovered_l2_error_fraction,polar_update_cosine_gain,polar_update_l2_reduction,selection,clipped,budget_norm
0,4096,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"[1024, 384]",cross,0.0,0.0,0,0.0025,0.92067950963974,0.4000403881072998,1.0082416534423828,0.92067950963974,0.4000403881072998,1.0082416534423828,0.9190208911895752,0.40245547890663147,0.9190208911895752,0.40245547890663147,0.999998152256012,0.0,0.0,0.0,0.0,0.0,0.0,cross,True,0.00011440613307058812
0,4096,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"[1024, 384]",cross,0.0,0.0,0,0.005,0.92067950963974,0.4000403881072998,1.0082416534423828,0.92067950963974,0.4000403881072998,1.0082416534423828,0.9190208911895752,0.40245547890663147,0.9190208911895752,0.40245547890663147,0.999998152256012,0.0,0.0,0.0,0.0,0.0,0.0,cross,True,0.00022881226614117624
0,4096,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"[1024, 384]",cross,0.0,0.0,0,0.01,0.92067950963974,0.4000403881072998,1.0082416534423828,0.92067950963974,0.4000403881072998,1.0082416534423828,0.9190208911895752,0.40245547890663147,0.9190208911895752,0.40245547890663147,0.999998152256012,0.0,0.0,0.0,0.0,0.0,0.0,cross,True,0.0004576245322823525
0,4096,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"[1024, 384]",cross,0.0,0.0,0,0.02,0.92067950963974,0.4000403881072998,1.0082416534423828,0.92067950963974,0.4000403881072998,1.0082416534423828,0.9190208911895752,0.40245547890663147,0.9190208911895752,0.40245547890663147,0.999998152256012,0.0,0.0,0.0,0.0,0.0,0.0,cross,True,0.000915249064564705
0,4096,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"[1024, 384]",cross,0.0,0.0,0,0.05,0.92067950963974,0.4000403881072998,1.0082416534423828,0.92067950963974,0.4000403881072998,1.0082416534423828,0.9190208911895752,0.40245547890663147,0.9190208911895752,0.40245547890663147,0.999998152256012,0.0,0.0,0.0,0.0,0.0,0.0,cross,True,0.0022881226614117622
0,4096,transformer.h.0.mlp.w2.weight,transformer.h.0.mlp.w2.weight,"[1024, 384]",diagonal,0.0,0.0,0,0.001,0.9145726561546326,0.41519325971603394,1.0084856748580933,0.9145726561546326,0.41519325971603394,1.0084856748580933,0.9128050804138184,0.41761136054992676,0.9128050804138184,0.41761136054992676,0.9999997019767761,0.0,0.0,0.0,0.0,0.0,0.0,diagonal,True,4.7155629843473436e-05
0,4096,transformer.h.0.mlp.w2.weight,transformer.h.0.mlp.w2.weight,"[1024, 384]",diagonal,0.0,0.0,0,0.0025,0.9145726561546326,0.41519325971603394,1.0084856748580933,0.9145726561546326,0.41519325971603394,1.0084856748580933,0.9128050804138184,0.41761136054992676,0.9128050804138184,0.41761136054992676,0.9999997019767761,0.0,0.0,0.0,0.0,0.0,0.0,diagonal,True,0.00011788907460868359
0,4096,transformer.h.0.mlp.w2.weight,transformer.h.0.mlp.w2.weight,"[1024, 384]",diagonal,0.0,0.0,0,0.005,0.9145726561546326,0.41519325971603394,1.0084856748580933,0.9145726561546326,0.41519325971603394,1.0084856748580933,0.9128050804138184,0.41761136054992676,0.9128050804138184,0.41761136054992676,0.9999997019767761,0.0,0.0,0.0,0.0,0.0,0.0,diagonal,True,0.00023577814921736719
0,4096,transformer.h.0.mlp.w2.weight,transformer.h.0.mlp.w2.weight,"[1024, 384]",diagonal,0.0,0.0,0,0.01,0.9145726561546326,0.41519325971603394,1.0084856748580933,0.9145726561546326,0.41519325971603394,1.0084856748580933,0.9128050804138184,0.41761136054992676,0.9128050804138184,0.41761136054992676,0.9999997019767761,0.0,0.0,0.0,0.0,0.0,0.0,diagonal,True,0.00047155629843473437
0,4096,transformer.h.0.mlp.w2.weight,transformer.h.0.mlp.w2.weight,"[1024, 384]",diagonal,0.0,0.0,0,0.02,0.9145726561546326,0.41519325971603394,1.0084856748580933,0.9145726561546326,0.41519325971603394,1.0084856748580933,0.9128050804138184,0.41761136054992676,0.9128050804138184,0.41761136054992676,0.9999997019767761,0.0,0.0,0.0,0.0,0.0,0.0,diagonal,True,0.0009431125968694687
0,4096,transformer.h.0.mlp.w2.weight,transformer.h.0.mlp.w2.weight,"[1024, 384]",diagonal,0.0,0.0,0,0.05,0.9145726561546326,0.41519325971603394,1.0084856748580933,0.9145726561546326,0.41519325971603394,1.0084856748580933,0.9128050804138184,0.41761136054992676,0.9128050804138184,0.41761136054992676,0.9999997019767761,0.0,0.0,0.0,0.0,0.0,0.0,diagonal,True,0.002357781492173672
0,4096,transformer.h.0.mlp.w2.weight,transformer.h.0.mlp.w2.weight,"[1024, 384]",cross,0.0,0.0,0,0.001,0.9145726561546326,0.41519325971603394,1.0084856748580933,0.9145726561546326,0.41519325971603394,1.0084856748580933,0.9128050804138184,0.41761136054992676,0.9128050804138184,0.41761136054992676,0.9999997019767761,0.0,0.0,0.0,0.0,0.0,0.0,cross,True,4.7155629843473436e-05
0,4096,transformer.h.0.mlp.w2.weight,transformer.h.0.mlp.w2.weight,"[1024, 384]",cross,0.0,0.0,0,0.0025,0.9145726561546326,0.41519325971603394,1.0084856748580933,0.9145726561546326,0.41519325971603394,1.0084856748580933,0.9128050804138184,0.41761136054992676,0.9128050804138184,0.41761136054992676,0.9999997019767761,0.0,0.0,0.0,0.0,0.0,0.0,cross,True,0.00011788907460868359
0,4096,transformer.h.0.mlp.w2.weight,transformer.h.0.mlp.w2.weight,"[1024, 384]",cross,0.0,0.0,0,0.005,0.9145726561546326,0.41519325971603394,1.0084856748580933,0.9145726561546326,0.41519325971603394,1.0084856748580933,0.9128050804138184,0.41761136054992676,0.9128050804138184,0.41761136054992676,0.9999997019767761,0.0,0.0,0.0,0.0,0.0,0.0,cross,True,0.00023577814921736719
0,4096,transformer.h.0.mlp.w2.weight,transformer.h.0.mlp.w2.weight,"[1024, 384]",cross,0.0,0.0,0,0.01,0.9145726561546326,0.41519325971603394,1.0084856748580933,0.9145726561546326,0.41519325971603394,1.0084856748580933,0.9128050804138184,0.41761136054992676,0.9128050804138184,0.41761136054992676,0.9999997019767761,0.0,0.0,0.0,0.0,0.0,0.0,cross,True,0.00047155629843473437
0,4096,transformer.h.0.mlp.w2.weight,transformer.h.0.mlp.w2.weight,"[1024, 384]",cross,0.0,0.0,0,0.02,0.9145726561546326,0.41519325971603394,1.0084856748580933,0.9145726561546326,0.41519325971603394,1.0084856748580933,0.9128050804138184,0.41761136054992676,0.9128050804138184,0.41761136054992676,0.9999997019767761,0.0,0.0,0.0,0.0,0.0,0.0,cross,True,0.0009431125968694687
0,4096,transformer.h.0.mlp.w2.weight,transformer.h.0.mlp.w2.weight,"[1024, 384]",cross,0.0,0.0,0,0.05,0.9145726561546326,0.41519325971603394,1.0084856748580933,0.9145726561546326,0.41519325971603394,1.0084856748580933,0.9128050804138184,0.41761136054992676,0.9128050804138184,0.41761136054992676,0.9999997019767761,0.0,0.0,0.0,0.0,0.0,0.0,cross,True,0.002357781492173672
0,4096,transformer.h.0.mlp.c_proj.weight,transformer.h.0.mlp.c_proj.weight,"[384, 1024]",diagonal,0.0,0.0,0,0.001,0.8781670928001404,0.4967428743839264,1.0120244026184082,0.8781670928001404,0.4967428743839264,1.0120244026184082,0.8711760640144348,0.5075989961624146,0.8711760640144348,0.5075989961624146,0.9999998807907104,0.0,0.0,0.0,0.0,0.0,0.0,diagonal,True,0.00015221838653087615
0,4096,transformer.h.0.mlp.c_proj.weight,transformer.h.0.mlp.c_proj.weight,"[384, 1024]",diagonal,0.0,0.0,0,0.0025,0.8781670928001404,0.4967428743839264,1.0120244026184082,0.8781670928001404,0.4967428743839264,1.0120244026184082,0.8711760640144348,0.5075989961624146,0.8711760640144348,0.5075989961624146,0.9999998807907104,0.0,0.0,0.0,0.0,0.0,0.0,diagonal,True,0.0003805459663271904
0,4096,transformer.h.0.mlp.c_proj.weight,transformer.h.0.mlp.c_proj.weight,"[384, 1024]",diagonal,0.0,0.0,0,0.005,0.8781670928001404,0.4967428743839264,1.0120244026184082,0.8781670928001404,0.4967428743839264,1.0120244026184082,0.8711760640144348,0.5075989961624146,0.8711760640144348,0.5075989961624146,0.9999998807907104,0.0,0.0,0.0,0.0,0.0,0.0,diagonal,True,0.0007610919326543808
0,4096,transformer.h.0.mlp.c_proj.weight,transformer.h.0.mlp.c_proj.weight,"[384, 1024]",diagonal,0.0,0.0,0,0.01,0.8781670928001404,0.4967428743839264,1.0120244026184082,0.8781670928001404,0.4967428743839264,1.0120244026184082,0.8711760640144348,0.5075989961624146,0.8711760640144348,0.5075989961624146,0.9999998807907104,0.0,0.0,0.0,0.0,0.0,0.0,diagonal,True,0.0015221838653087616
0,4096,transformer.h.0.mlp.c_proj.weight,transformer.h.0.mlp.c_proj.weight,"[384, 1024]",diagonal,0.0,0.0,0,0.02,0.8781670928001404,0.4967428743839264,1.0120244026184082,0.8781670928001404,0.4967428743839264,1.0120244026184082,0.8711760640144348,0.5075989961624146,0.8711760640144348,0.5075989961624146,0.9999998807907104,0.0,0.0,0.0,0.0,0.0,0.0,diagonal,True,0.003044367730617523
0,4096,transformer.h.0.mlp.c_proj.weight,transformer.h.0.mlp.c_proj.weight,"[384, 1024]",diagonal,0.0,0.0,0,0.05,0.8781670928001404,0.4967428743839264,1.0120244026184082,0.8781670928001404,0.4967428743839264,1.0120244026184082,0.8711760640144348,0.5075989961624146,0.8711760640144348,0.5075989961624146,0.9999998807907104,0.0,0.0,0.0,0.0,0.0,0.0,diagonal,True,0.007610919326543808
0,4096,transformer.h.0.mlp.c_proj.weight,transformer.h.0.mlp.c_proj.weight,"[384, 1024]",cross,0.0,0.0,0,0.001,0.8781670928001404,0.4967428743839264,1.0120244026184082,0.8781670928001404,0.4967428743839264,1.0120244026184082,0.8711760640144348,0.5075989961624146,0.8711760640144348,0.5075989961624146,0.9999998807907104,0.0,0.0,0.0,0.0,0.0,0.0,cross,True,0.00015221838653087615
0,4096,transformer.h.0.mlp.c_proj.weight,transformer.h.0.mlp.c_proj.weight,"[384, 1024]",cross,0.0,0.0,0,0.0025,0.8781670928001404,0.4967428743839264,1.0120244026184082,0.8781670928001404,0.4967428743839264,1.0120244026184082,0.8711760640144348,0.5075989961624146,0.8711760640144348,0.5075989961624146,0.9999998807907104,0.0,0.0,0.0,0.0,0.0,0.0,cross,True,0.0003805459663271904
0,4096,transformer.h.0.mlp.c_proj.weight,transformer.h.0.mlp.c_proj.weight,"[384, 1024]",cross,0.0,0.0,0,0.005,0.8781670928001404,0.4967428743839264,1.0120244026184082,0.8781670928001404,0.4967428743839264,1.0120244026184082,0.8711760640144348,0.5075989961624146,0.8711760640144348,0.5075989961624146,0.9999998807907104,0.0,0.0,0.0,0.0,0.0,0.0,cross,True,0.0007610919326543808
0,4096,transformer.h.0.mlp.c_proj.weight,transformer.h.0.mlp.c_proj.weight,"[384, 1024]",cross,0.0,0.0,0,0.01,0.8781670928001404,0.4967428743839264,1.0120244026184082,0.8781670928001404,0.4967428743839264,1.0120244026184082,0.8711760640144348,0.5075989961624146,0.8711760640144348,0.5075989961624146,0.9999998807907104,0.0,0.0,0.0,0.0,0.0,0.0,cross,True,0.0015221838653087616
0,4096,transformer.h.0.mlp.c_proj.weight,transformer.h.0.mlp.c_proj.weight,"[384, 1024]",cross,0.0,0.0,0,0.02,0.8781670928001404,0.4967428743839264,1.0120244026184082,0.8781670928001404,0.4967428743839264,1.0120244026184082,0.8711760640144348,0.5075989961624146,0.8711760640144348,0.5075989961624146,0.9999998807907104,0.0,0.0,0.0,0.0,0.0,0.0,cross,True,0.003044367730617523
0,4096,transformer.h.0.mlp.c_proj.weight,transformer.h.0.mlp.c_proj.weight,"[384, 1024]",cross,0.0,0.0,0,0.05,0.8781670928001404,0.4967428743839264,1.0120244026184082,0.8781670928001404,0.4967428743839264,1.0120244026184082,0.8711760640144348,0.5075989961624146,0.8711760640144348,0.5075989961624146,0.9999998807907104,0.0,0.0,0.0,0.0,0.0,0.0,cross,True,0.007610919326543808
0,4096,transformer.h.1.attn.c_attn.weight,transformer.h.1.attn.c_attn.weight,"[1152, 384]",diagonal,5.625288395094685e-05,0.0009999999705096313,1,0.001,0.5568404197692871,0.9660521149635315,1.0501195192337036,0.5569021701812744,0.9659852981567383,1.0501195192337036,0.5568698048591614,0.9414160847663879,0.5569140315055847,0.9413686394691467,1.0000003576278687,6.175041198730469e-05,6.681680679321289e-05,0.00013934125480296933,6.916480566448035e-05,4.4226646423339844e-05,4.744529724121094e-05,diagonal,False,5.625288560986519e-05
0,4096,transformer.h.1.attn.c_attn.weight,transformer.h.1.attn.c_attn.weight,"[1152, 384]",diagonal,0.00014063221169635653,0.002499999958610009,1,0.0025,0.5568404197692871,0.9660521149635315,1.0501195192337036,0.5569917559623718,0.9658879637718201,1.0501196384429932,0.5568698048591614,0.9414160847663879,0.5569791793823242,0.941299557685852,1.0,0.0001513361930847168,0.00016415119171142578,0.0003414936736918331,0.0001699196028545753,0.0001093745231628418,0.00011652708053588867,diagonal,False,0.00014063221402466297
0,4096,transformer.h.1.attn.c_attn.weight,transformer.h.1.attn.c_attn.weight,"[1152, 384]",diagonal,0.00028126442339271307,0.004999999917220018,1,0.005,0.5568404197692871,0.9660521149635315,1.0501195192337036,0.5571336150169373,0.9657337665557861,1.0501190423965454,0.5568698048591614,0.9414160847663879,0.5570820569992065,0.9411892890930176,1.000000238418579,0.0002931952476501465,0.00031834840774536133,0.0006616019617527086,0.00032953543894200676,0.00021225214004516602,0.00022679567337036133,diagonal,False,0.00028126442804932595
0,4096,transformer.h.1.attn.c_attn.weight,transformer.h.1.attn.c_attn.weight,"[1152, 384]",diagonal,0.0005625288467854261,0.009999999834440035,2,0.01,0.5568404197692871,0.9660521149635315,1.0501195192337036,0.557124674320221,0.9657383561134338,1.0501091480255127,0.5568698048591614,0.9414160847663879,0.5570307970046997,0.9412450194358826,0.9999998807907104,0.0002842545509338379,0.00031375885009765625,0.0006414270696480316,0.0003247846003727249,0.00016099214553833008,0.0001710653305053711,diagonal,False,0.0005625288560986519
0,4096,transformer.h.1.attn.c_attn.weight,transformer.h.1.attn.c_attn.weight,"[1152, 384]",diagonal,0.0011250576935708523,0.01999999966888007,12,0.02,0.5568404197692871,0.9660521149635315,1.0501195192337036,0.557608425617218,0.9652816653251648,1.050244927406311,0.5568698048591614,0.9414160847663879,0.5576321482658386,0.9406052827835083,1.0000004768371582,0.0007680058479309082,0.0007704496383666992,0.0017330232317917563,0.0007975238876173712,0.0007623434066772461,0.0008108019828796387,diagonal,False,0.0011250577121973038
0,4096,transformer.h.1.attn.c_attn.weight,transformer.h.1.attn.c_attn.weight,"[1152, 384]",diagonal,0.0021156740840524435,0.0376100543308202,209,0.05,0.5568404197692871,0.9660521149635315,1.0501195192337036,0.5607476234436035,0.9621657729148865,1.0508474111557007,0.5568698048591614,0.9414160847663879,0.5612207651138306,0.9367825388908386,0.9999998211860657,0.003907203674316406,0.0038863420486450195,0.008816696848305255,0.004022911381744378,0.0043509602546691895,0.004633545875549316,diagonal,True,0.0028126442804932597
0,4096,transformer.h.1.attn.c_attn.weight,transformer.h.1.attn.c_attn.weight,"[1152, 384]",cross,5.625288395094685e-05,0.0009999999705096313,1,0.001,0.5568404197692871,0.9660521149635315,1.0501195192337036,0.5568404793739319,0.9660519361495972,1.050119161605835,0.5568698048591614,0.9414160847663879,0.5568698048591614,0.9414161443710327,0.9999998211860657,5.960464477539063e-08,1.7881393432617188e-07,1.3449928069784684e-07,1.8509760659539792e-07,0.0,-5.960464477539063e-08,cross,False,5.625288560986519e-05
0,4096,transformer.h.1.attn.c_attn.weight,transformer.h.1.attn.c_attn.weight,"[1152, 384]",cross,0.00014063221169635653,0.002499999958610009,1,0.0025,0.5568404197692871,0.9660521149635315,1.0501195192337036,0.5568404197692871,0.9660518169403076,1.050119400024414,0.5568698048591614,0.9414160847663879,0.5568697452545166,0.9414164423942566,0.9999997019767761,0.0,2.980232238769531e-07,0.0,3.084960109923299e-07,-5.960464477539063e-08,-3.5762786865234375e-07,cross,False,0.00014063221402466297
0,4096,transformer.h.1.attn.c_attn.weight,transformer.h.1.attn.c_attn.weight,"[1152, 384]",cross,0.00028126442339271307,0.004999999917220018,1,0.005,0.5568404197692871,0.9660521149635315,1.0501195192337036,0.5568403601646423,0.966051459312439,1.050119161605835,0.5568698048591614,0.9414160847663879,0.5568697452545166,0.9414161443710327,0.9999995231628418,-5.960464477539063e-08,6.556510925292969e-07,-1.3449928069784684e-07,6.786912241831257e-07,-5.960464477539063e-08,-5.960464477539063e-08,cross,False,0.00028126442804932595
0,4096,transformer.h.1.attn.c_attn.weight,transformer.h.1.attn.c_attn.weight,"[1152, 384]",cross,0.0005625288467854261,0.009999999834440035,1,0.01,0.5568404197692871,0.9660521149635315,1.0501195192337036,0.556840181350708,0.966052234172821,1.050119161605835,0.5568698048591614,0.9414160847663879,0.5568695068359375,0.9414162635803223,0.9999995827674866,-2.384185791015625e-07,-1.1920928955078125e-07,-5.379971227913873e-07,-1.2339840439693193e-07,-2.980232238769531e-07,-1.7881393432617188e-07,cross,False,0.0005625288560986519
0,4096,transformer.h.1.attn.c_attn.weight,transformer.h.1.attn.c_attn.weight,"[1152, 384]",cross,0.0011250576935708523,0.01999999966888007,2,0.02,0.5568404197692871,0.9660521149635315,1.0501195192337036,0.5568388104438782,0.9660541415214539,1.0501198768615723,0.5568698048591614,0.9414160847663879,0.5568681955337524,0.9414172172546387,1.0000007152557373,-1.6093254089355469e-06,-2.0265579223632812e-06,-3.6314805788418643e-06,-2.097772874747843e-06,-1.6093254089355469e-06,-1.1324882507324219e-06,cross,False,0.0011250577121973038
0,4096,transformer.h.1.attn.c_attn.weight,transformer.h.1.attn.c_attn.weight,"[1152, 384]",cross,0.002812644001096487,0.049999995033201065,20,0.05,0.5568404197692871,0.9660521149635315,1.0501195192337036,0.5569553971290588,0.965986967086792,1.050238013267517,0.5568698048591614,0.9414160847663879,0.5569587349891663,0.9413211345672607,1.000000238418579,0.00011497735977172852,6.514787673950195e-05,0.0002594491124661465,6.74372280029233e-05,8.893013000488281e-05,9.495019912719727e-05,cross,False,0.0028126442804932597
1,128,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",diagonal,5.002209582016803e-05,0.0010000000075636535,1,0.001,0.6286065578460693,0.8608026504516602,0.9975563287734985,0.6286441683769226,0.8607595562934875,0.9975540637969971,0.6579274535179138,0.8271336555480957,0.6579599976539612,0.8270940184593201,1.000001311302185,3.7610530853271484e-05,4.309415817260742e-05,0.00010126869940176038,5.006276194665068e-05,3.254413604736328e-05,3.9637088775634766e-05,diagonal,False,5.0022095441818236e-05
1,128,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",diagonal,0.0001250552450073883,0.0025000001280002897,1,0.0025,0.6286065578460693,0.8608026504516602,0.9975563287734985,0.6286961436271667,0.8606978058815002,0.9975532293319702,0.6579274535179138,0.8271336555480957,0.6580079793930054,0.8270364999771118,1.0000003576278687,8.958578109741211e-05,0.00010484457015991211,0.00024121530142764792,0.00012179861447324834,8.052587509155273e-05,9.715557098388672e-05,diagonal,False,0.0001250552386045456
1,128,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",diagonal,0.0002501104900147766,0.005000000256000579,1,0.005,0.6286065578460693,0.8608026504516602,0.9975563287734985,0.6287773251533508,0.860602080821991,0.9975491762161255,0.6579274535179138,0.8271336555480957,0.6580821871757507,0.8269465565681458,1.000001311302185,0.00017076730728149414,0.00020056962966918945,0.0004598016224818439,0.0002330030345096536,0.00015473365783691406,0.00018709897994995117,diagonal,False,0.0002501104772090912
1,128,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",diagonal,0.0005002209218218923,0.009999999348362163,3,0.01,0.6286065578460693,0.8608026504516602,0.9975563287734985,0.628689706325531,0.8606947660446167,0.9975257515907288,0.6579274535179138,0.8271336555480957,0.658033549785614,0.8270053863525391,1.0000008344650269,8.314847946166992e-05,0.00010788440704345703,0.00022388246539691874,0.0001253300126188627,0.00010609626770019531,0.00012826919555664062,diagonal,False,0.0005002209544181824
1,128,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",diagonal,0.0010004418436437845,0.019999998696724326,19,0.02,0.6286065578460693,0.8608026504516602,0.9975563287734985,0.6291415691375732,0.8601862788200378,0.9975618720054626,0.6579274535179138,0.8271336555480957,0.6584147810935974,0.8265450596809387,1.0,0.0005350112915039062,0.0006163716316223145,0.001440551261220604,0.000716042906348983,0.00048732757568359375,0.0005885958671569824,diagonal,False,0.0010004419088363648
1,128,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",diagonal,0.0015308281872421503,0.030603039991051337,181,0.05,0.6286065578460693,0.8608026504516602,0.9975563287734985,0.6316699385643005,0.8573819398880005,0.9978746175765991,0.6579274535179138,0.8271336555480957,0.661043107509613,0.8233581781387329,1.0000008344650269,0.003063380718231201,0.003420710563659668,0.008248343590734508,0.003973861560329575,0.0031156539916992188,0.003775477409362793,diagonal,True,0.002501104772090912
1,128,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",cross,5.002209582016803e-05,0.0010000000075636535,1,0.001,0.6286065578460693,0.8608026504516602,0.9975563287734985,0.6286072134971619,0.8608022928237915,0.9975558519363403,0.6579274535179138,0.8271336555480957,0.6579280495643616,0.8271329402923584,1.000001072883606,6.556510925292969e-07,3.5762786865234375e-07,1.7653814475742695e-06,4.154586053663957e-07,5.960464477539062e-07,7.152557373046875e-07,cross,False,5.0022095441818236e-05
1,128,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",cross,0.0001250552450073883,0.0025000001280002897,1,0.0025,0.6286065578460693,0.8608026504516602,0.9975563287734985,0.6286085247993469,0.8608010411262512,0.9975546002388,0.6579274535179138,0.8271336555480957,0.6579295992851257,0.8271310925483704,1.000000238418579,1.9669532775878906e-06,1.6093254089355469e-06,5.296144342722809e-06,1.8695637241487807e-06,2.1457672119140625e-06,2.562999725341797e-06,cross,False,0.0001250552386045456
1,128,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",cross,0.0002501104900147766,0.005000000256000579,1,0.005,0.6286065578460693,0.8608026504516602,0.9975563287734985,0.6286095380783081,0.8607996702194214,0.9975544810295105,0.6579274535179138,0.8271336555480957,0.6579301953315735,0.8271300196647644,1.000001311302185,2.9802322387695312e-06,2.9802322387695312e-06,8.024461125337589e-06,3.462155044719964e-06,2.7418136596679688e-06,3.635883331298828e-06,cross,False,0.0002501104772090912
1,128,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",cross,0.0005002209800295532,0.010000000512001159,1,0.01,0.6286065578460693,0.8608026504516602,0.9975563287734985,0.6286112070083618,0.8607971668243408,0.9975551962852478,0.6579274535179138,0.8271336555480957,0.6579329371452332,0.8271266222000122,1.0000008344650269,4.649162292480469e-06,5.4836273193359375e-06,1.251815935552664e-05,6.3703652822847344e-06,5.4836273193359375e-06,7.033348083496094e-06,cross,False,0.0005002209544181824
1,128,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",cross,0.0010004419600591063,0.020000001024002317,3,0.02,0.6286065578460693,0.8608026504516602,0.9975563287734985,0.6286338567733765,0.860781729221344,0.9975799322128296,0.6579274535179138,0.8271336555480957,0.657961368560791,0.8270934224128723,1.0000001192092896,2.7298927307128906e-05,2.092123031616211e-05,7.350406390809231e-05,2.430432841393415e-05,3.3915042877197266e-05,4.023313522338867e-05,cross,False,0.0010004419088363648
1,128,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",cross,0.002501104958355427,0.050000003723644784,22,0.05,0.6286065578460693,0.8608026504516602,0.9975563287734985,0.628790557384491,0.8605925440788269,0.9975630044937134,0.6579274535179138,0.8271336555480957,0.6581310033798218,0.8268874883651733,1.0000008344650269,0.00018399953842163086,0.00021010637283325195,0.0004954302298783428,0.0002440819306527575,0.00020354986190795898,0.0002461671829223633,cross,False,0.002501104772090912
1,128,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"[384, 384]",diagonal,0.00020392618898767978,0.0009999999914369517,1,0.001,0.5834535956382751,0.9342555403709412,1.045243501663208,0.5835257768630981,0.9341787695884705,1.0452513694763184,0.5563241839408875,0.9419940710067749,0.5563782453536987,0.9419372081756592,0.9999998807907104,7.218122482299805e-05,7.677078247070312e-05,0.00017328495473055764,8.217321616334402e-05,5.40614128112793e-05,5.6862831115722656e-05,diagonal,False,0.00020392619073390962
1,128,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"[384, 384]",diagonal,0.0005098154651932418,0.0024999999429130113,1,0.0025,0.5834535956382751,0.9342555403709412,1.045243501663208,0.5836317539215088,0.9340662360191345,1.0452628135681152,0.5563241839408875,0.9419940710067749,0.556458055973053,0.9418520331382751,1.000000238418579,0.00017815828323364258,0.00018930435180664062,0.0004277033275719544,0.00020262588084998494,0.00013387203216552734,0.00014203786849975586,diagonal,False,0.000509815476834774
1,128,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"[384, 384]",diagonal,0.0010196309303864837,0.0049999998858260225,1,0.005,0.5834535956382751,0.9342555403709412,1.045243501663208,0.5838019251823425,0.9338833093643188,1.0452793836593628,0.5563241839408875,0.9419940710067749,0.5565885305404663,0.9417135715484619,1.000001072883606,0.0003483295440673828,0.00037223100662231445,0.0008362322670894953,0.0003984252600466486,0.0002643465995788574,0.0002804994583129883,diagonal,False,0.001019630953669548
1,128,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"[384, 384]",diagonal,0.0020392618607729673,0.009999999771652045,2,0.01,0.5834535956382751,0.9342555403709412,1.045243501663208,0.5837647318840027,0.9339433908462524,1.0453166961669922,0.5563241839408875,0.9419940710067749,0.5565153956413269,0.941791296005249,1.000000238418579,0.00031113624572753906,0.0003121495246887207,0.0007469425794331221,0.0003341157865275098,0.00019121170043945312,0.0002027750015258789,diagonal,False,0.002039261907339096
1,128,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"[384, 384]",diagonal,0.004078523721545935,0.01999999954330409,12,0.02,0.5834535956382751,0.9342555403709412,1.045243501663208,0.5847658514976501,0.9328473806381226,1.0453680753707886,0.5563241839408875,0.9419940710067749,0.5570458173751831,0.9412282109260559,1.0000001192092896,0.001312255859375,0.0014081597328186035,0.003150323338850501,0.0015072532856048157,0.0007216334342956543,0.0007658600807189941,diagonal,False,0.004078523814678192
